run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
296	86	10992	work-r3nue-d117t1x/f000/pr_evt10992	1	14	45	446	3599.8	0.25068	0.31259	0.024664	0.0044843	0.10861	0.017937	0.83338	3	0.73199	2430	0.038117	0.19955	0.011211	0.0022422	0.23913	0	0	446	0.016471	0.014118	0.235	0	0.047085	425	0.0089888	0.0022472	0.2143	0	0.0022422	445
296	86	1150	work-r3nue-d117t1x/f000/pr_evt1150	1	9	8	105	303.74	0.052258	0.121	0.019048	0	0.15649	0	0	0	0.99928	462	0	0.20952	0	0	0.24875	0.0095238	0	105	0	0	0.26573	0.0095238	0	105	0	0	0.22772	0.0095238	0	105
296	86	1154	work-r3nue-d117t1x/f000/pr_evt1154	1	12	37	1027	3390.8	0.26626	0.24831	0.074976	0	0.38296	0.017527	3.539	12	0.77382	9390	0.067186	0.25511	0.0097371	0.0077897	0.24298	0	0	1027	0.014634	0.0087805	0.26082	0	0.0019474	1025	0.011742	0.0048924	0.26885	0	0.0048685	1022
296	86	2935	work-r3nue-d117t1x/f000/pr_evt2935	1	3	44	1147	4097.7	0.33435	0.4401	0.13252	0.011334	0.47971	0.027899	5.6129	23	0.40331	17603	0.14821	0.25719	0.01918	0.005231	0.26091	0.0017437	0	1147	0.03642	0.019771	0.28363	0.0020812	0.16216	961	0.025328	0.0052402	0.24521	0.0017467	0.0017437	1145
296	86	7158	work-r3nue-d117t1x/f000/pr_evt7158	1	18	26	1066	3328.4	0.45583	0.29409	0.02439	0	0.10935	0.0065666	0.90132	3	0.9054	6906	0.017824	0.095685	0.0066038	0.0009434	0.25569	0	0.0056285	1060	0.0076409	0.0047755	0.24878	0	0.017824	1047	0.0056657	0.00094429	0.24677	0	0.0065666	1059
296	86	9621	work-r3nue-d117t1x/f000/pr_evt9621	0																																		
300	20	10603	work-r3nue-d117t1x/f001/pr_evt10603	1	13	15	650	2128.3	0.18161	0.24118	0.046154	0	0.17811	0.0076923	0.93972	2	0.82148	5301	0.030769	0.14	0.0061538	0.0061538	0.24752	0	0	650	0.010769	0.0030769	0.25466	0	0	650	0.0015385	0.0015385	0.23784	0	0	650
300	20	11199	work-r3nue-d117t1x/f001/pr_evt11199	1	15	35	410	1732.9	0.21079	0.21749	0.041463	0	0.2082	0.029268	2.3083	4	0.95808	2284	0.063415	0.30732	0.012315	0.0098522	0.26954	0	0.0097561	406	0.036585	0.02439	0.2639	0	0	410	0.0049261	0.0024631	0.21505	0	0.0097561	406
300	20	11515	work-r3nue-d117t1x/f001/pr_evt11515	1	6	62	933	3947.4	0.26687	0.44262	0.16935	0.0096463	0.41364	0.040729	2.5333	10	0.54097	10168	0.071811	0.28939	0.016077	0.010718	0.26714	0	0	933	0.037513	0.021436	0.27601	0	0	933	0.01862	0.012048	0.2435	0	0.021436	913
300	20	4427	work-r3nue-d117t1x/f001/pr_evt4427	1	6	25	401	1473.3	0.23333	0.32044	0.047382	0	0.29485	0.0099751	2.7149	4	0.78332	3324	0.0798	0.29426	0.017456	0.0074813	0.24901	0	0	401	0.01	0.005	0.27607	0	0.0024938	400	0.0049875	0	0.19887	0	0	401
300	20	4754	work-r3nue-d117t1x/f001/pr_evt4754	1	20	45	729	4028.7	0.2618	0.3634	0.12209	0	0.277	0.037037	2.4822	10	0.72217	6401	0.096022	0.26612	0.021948	0.012346	0.26295	0	0	729	0.01669	0.015299	0.27157	0	0.013717	719	0.019231	0.0096154	0.24972	0	0.0013717	728
300	20	6354	work-r3nue-d117t1x/f001/pr_evt6354	1	19	26	391	2074.4	0.25002	0.26515	0.030691	0	0.26451	0.046036	0.48206	1	0.86763	2351	0.046036	0.28133	0.0025575	0	0.24214	0	0	391	0.040921	0.043478	0.26348	0.0076726	0	391	0.0025575	0.0025575	0.24033	0	0	391
300	20	7096	work-r3nue-d117t1x/f001/pr_evt7096	1	18	17	230	2345.5	0.40059	0.17046	0.056522	0	0.2535	0.0086957	0.42635	1	0.78766	1722	0.03913	0.19565	0	0	0.26389	0	0	230	0.013043	0.0086957	0.25488	0	0	230	0.0043478	0	0.23207	0	0	230
300	20	7361	work-r3nue-d117t1x/f001/pr_evt7361	1	6	29	409	1571.9	0.20506	0.44166	0.08313	0.00489	0.29764	0.022005	2.5446	4	0.85915	2701	0.085575	0.2934	0.017115	0.012225	0.20626	0.002445	0	409	0.022005	0.007335	0.2873	0.002445	0	409	0.0074074	0	0.21231	0.0024691	0.00978	405
300	20	807	work-r3nue-d117t1x/f001/pr_evt807	1	3	82	1335	5642.1	0.29255	0.46945	0.11835	0	0.38757	0.044944	3.722	21	0.51771	14271	0.098127	0.28614	0.030712	0.016479	0.26647	0	0	1335	0.037065	0.018154	0.26158	0	0.0097378	1322	0.023449	0.012103	0.2394	0	0.0097378	1322
300	20	9269	work-r3nue-d117t1x/f001/pr_evt9269	1	9	43	478	2548.5	0.18558	0.23042	0.0062762	0	0.16002	0.012552	0.78476	2	0.97889	2315	0.025105	0.25314	0.0062762	0.0041841	0.2606	0	0	478	0.0041841	0.0041841	0.23864	0.0020921	0	478	0.0083682	0.0041841	0.22913	0	0	478
295	70	10348	work-r3nue-d117t1x/f002/pr_evt10348	1	14	11	67	612.51	0.23315	0.26934	0.029851	0	0.23273	0	0	0	0.86398	315	0	0.37313	0	0	0.37541	0	0	67	0	0	0.25414	0	0	67	0	0	0.17477	0	0	67
295	70	10608	work-r3nue-d117t1x/f002/pr_evt10608	1	7	7	230	568.4	0.27683	0.40373	0.017391	0	0.17899	0	0	0	0.89613	1647	0	0.16522	0	0	0.2406	0	0	230	0	0	0.23817	0	0	230	0	0	0.23748	0	0.0043478	229
295	70	10953	work-r3nue-d117t1x/f002/pr_evt10953	1	3	13	354	1164.2	0.26102	0.48805	0.15254	0.014124	0.47897	0.064972	2.5769	3	0.76905	2813	0.09322	0.24576	0.031073	0.014124	0.25537	0.0056497	0	354	0.063401	0.028818	0.26879	0.0057637	0.019774	347	0.033537	0.02439	0.26285	0.0060976	0.073446	328
295	70	12474	work-r3nue-d117t1x/f002/pr_evt12474	1	6	9	252	815.91	0.29738	0.39339	0.047619	0	0.25244	0.011905	1.2256	1	0.91694	1563	0.02381	0.20238	0.011905	0.0039683	0.23741	0	0	252	0.011905	0.0079365	0.29223	0.0039683	0	252	0.0079365	0	0.22079	0	0	252
295	70	1855	work-r3nue-d117t1x/f002/pr_evt1855	1	17	10	217	592.36	0.11225	0.49765	0.087558	0	0.19669	0.018433	1.6882	1	0.95209	1357	0.069124	0.19355	0.0092166	0	0.26293	0	0	217	0.018433	0.013825	0.27709	0	0	217	0.0092166	0.0046083	0.24032	0	0	217
295	70	2925	work-r3nue-d117t1x/f002/pr_evt2925	1	11	47	1134	5750.5	0.25253	0.35496	0.10847	0.0026455	0.43871	0.024691	3.1302	18	0.21163	25762	0.10494	0.23633	0.026455	0.013228	0.24966	0	0	1134	0.022046	0.011464	0.26624	0	0	1134	0.0079576	0.00088417	0.25013	0	0.0026455	1131
295	70	4226	work-r3nue-d117t1x/f002/pr_evt4226	1	6	31	702	3463.2	0.27326	0.3155	0.094017	0	0.2641	0.038462	2.31	8	0.93575	4442	0.07265	0.23789	0.031339	0.019943	0.27717	0	0	702	0.031339	0.022792	0.25786	0	0	702	0.0085592	0.0014265	0.24638	0	0.0014245	701
295	70	5418	work-r3nue-d117t1x/f002/pr_evt5418	1	18	39	615	2878.4	0.12101	0.32821	0.1122	0	0.36794	0.022764	1.7371	5	0.85484	4408	0.056911	0.31382	0.019512	0.013008	0.25704	0	0	615	0.022764	0.014634	0.2483	0	0	615	0.01473	0.0081833	0.22714	0	0.0065041	611
293	43	10202	work-r3nue-d117t1x/f003/pr_evt10202	1	88	51	1211	4235.3	0.48255	0.32768	0.086705	0	0.32002	0.038811	1.4166	6	0.75379	10281	0.056978	0.21387	0.018227	0.011599	0.24739	0.001657	0.0033031	1207	0.029752	0.020661	0.2695	0.0016529	0.00082576	1210	0.014038	0.0099092	0.25877	0.0016515	0	1211
293	43	4013	work-r3nue-d117t1x/f003/pr_evt4013	1	32	21	418	1744.5	0.23806	0.41541	0.086124	0	0.35552	0.026316	0.57325	1	0.92911	2450	0.047847	0.33971	0.026316	0.019139	0.26493	0.0095694	0	418	0.019139	0.007177	0.26815	0	0	418	0.0047847	0.0023923	0.22729	0	0	418
293	43	5521	work-r3nue-d117t1x/f003/pr_evt5521	1	21	44	796	3986	0.26924	0.46196	0.079146	0.0012563	0.33724	0.022613	0.75263	3	0.82691	6062	0.041457	0.27764	0.022613	0.008794	0.25818	0	0	796	0.029188	0.015228	0.26962	0	0.01005	788	0.0075567	0.0012594	0.25665	0	0.0025126	794
293	43	6406	work-r3nue-d117t1x/f003/pr_evt6406	1	21	19	462	2507	0.088135	0.20652	0.038961	0	0.24879	0.0064935	1.1967	3	0.64074	3559	0.060606	0.22511	0.0021645	0.0021645	0.25802	0.0064935	0	462	0.010823	0.0064935	0.24522	0.0064935	0	462	0.0021692	0.0021692	0.21862	0.0065076	0.0021645	461
293	43	6940	work-r3nue-d117t1x/f003/pr_evt6940	0																																		
293	43	8667	work-r3nue-d117t1x/f003/pr_evt8667	1	7	34	1214	5138.7	0.26779	0.42411	0.13427	0.009061	0.49617	0.024712	6.2273	32	0.32675	25333	0.15157	0.26606	0.013434	0.0041982	0.25317	0	0.018946	1191	0.043802	0.017355	0.25976	0	0.0032949	1210	0.013223	0.0041322	0.26603	0	0.0032949	1210
293	43	9787	work-r3nue-d117t1x/f003/pr_evt9787	0																																		
299	79	10050	work-r3nue-d117t1x/f004/pr_evt10050	1	22	58	481	3617.1	0.26104	0.28697	0.035343	0	0.21102	0.014553	1.6588	6	0.88996	2586	0.079002	0.34304	0.008316	0.004158	0.25606	0	0	481	0.018711	0.010395	0.28683	0.002079	0	481	0.006237	0	0.22673	0.002079	0	481
299	79	10170	work-r3nue-d117t1x/f004/pr_evt10170	1	5	54	1197	4511.3	0.46629	0.47181	0.062657	0.00083542	0.37907	0.040936	5.7633	26	0.47797	14866	0.15706	0.22222	0.035923	0.012531	0.28066	0	0	1197	0.048576	0.022613	0.2737	0	0.0025063	1194	0.022766	0.0067454	0.23897	0	0.0091896	1186
299	79	11098	work-r3nue-d117t1x/f004/pr_evt11098	1	16	17	251	1545.2	0.15651	0.22209	0.095618	0	0.32174	0.011952	0	0	0.82146	2027	0.031873	0.23506	0.0080321	0.0080321	0.245	0	0.0079681	249	0.0079681	0.0039841	0.24218	0	0	251	0.0040984	0	0.23305	0	0.027888	244
299	79	11396	work-r3nue-d117t1x/f004/pr_evt11396	1	3	24	339	1727.9	0.2304	0.2181	0.070796	0	0.29568	0	0	0	0.84122	2584	0.035398	0.31563	0	0	0.23395	0	0	339	0	0	0.25504	0	0	339	0	0	0.25689	0	0.0029499	338
299	79	3117	work-r3nue-d117t1x/f004/pr_evt3117	1	8	41	878	3269.6	0.30436	0.45344	0.13326	0.0079727	0.46811	0.034169	3.0585	10	0.68243	12007	0.089977	0.28702	0.024447	0.017462	0.23822	0	0.02164	859	0.031106	0.017281	0.26969	0	0.01139	868	0.011468	0.0011468	0.24074	0	0.0068337	872
299	79	35	work-r3nue-d117t1x/f004/pr_evt35	0																																		
299	79	3677	work-r3nue-d117t1x/f004/pr_evt3677	1	6	36	600	2322	0.27464	0.31391	0.17167	0.013333	0.47292	0.06	3.0146	7	0.7181	5534	0.1	0.33833	0.040268	0.02349	0.25795	0	0.0066667	596	0.066667	0.036667	0.29217	0	0	600	0.0050336	0.0050336	0.25107	0	0.0066667	596
299	79	4148	work-r3nue-d117t1x/f004/pr_evt4148	1	17	49	759	4040.6	0.43022	0.32841	0.077734	0.01054	0.32597	0.039526	1.9799	8	0.80062	5249	0.057971	0.23847	0.031621	0.019763	0.26088	0.0065876	0	759	0.019763	0.013175	0.28051	0.0052701	0	759	0.013175	0.0065876	0.25808	0.0052701	0	759
299	79	434	work-r3nue-d117t1x/f004/pr_evt434	1	72	37	354	2317.1	0.35047	0.20134	0.076271	0.0056497	0.1903	0.016949	1.2947	3	0.95111	1875	0.084746	0.26271	0.0084746	0	0.24878	0.0056497	0	354	0.017143	0.011429	0.23159	0.0057143	0.011299	350	0.008547	0.002849	0.21791	0.005698	0.0084746	351
299	79	8387	work-r3nue-d117t1x/f004/pr_evt8387	1	23	14	309	943.47	0.21539	0.28807	0.0064725	0	0.22574	0.0064725	1.0599	1	0.70717	2104	0.042071	0.16181	0.0032362	0.0032362	0.23387	0	0	309	0.0064725	0.0064725	0.23268	0	0	309	0.0032787	0.0032787	0.22271	0	0.012945	305
299	79	8781	work-r3nue-d117t1x/f004/pr_evt8781	0																																		
299	79	8931	work-r3nue-d117t1x/f004/pr_evt8931	1	19	53	792	4009.9	0.15548	0.41345	0.11364	0	0.38769	0.027778	2.4938	10	0.60037	8179	0.10859	0.28283	0.02399	0.013889	0.26842	0	0	792	0.022727	0.013889	0.26178	0	0	792	0.013906	0.0037927	0.2379	0	0.0012626	791
298	31	12070	work-r3nue-d117t1x/f005/pr_evt12070	1	5	57	1284	5061	0.38777	0.45874	0.11293	0.0046729	0.39743	0.042056	3.7542	19	0.4676	17322	0.10826	0.29283	0.023364	0.010903	0.27508	0.00077882	0	1284	0.041436	0.028545	0.26731	0	0.15421	1086	0.017983	0.010946	0.2555	0	0.0038941	1279
298	31	12307	work-r3nue-d117t1x/f005/pr_evt12307	1	4	11	371	1133.9	0.21937	0.39421	0.11051	0	0.49504	0.032345	2.6458	3	0.43081	4755	0.083558	0.22372	0.010782	0.0026954	0.24379	0	0	371	0.014286	0	0.26286	0	0.056604	350	0.02965	0.02965	0.26604	0	0	371
298	31	4501	work-r3nue-d117t1x/f005/pr_evt4501	1	10	29	758	3224.1	0.32027	0.30369	0.11346	0.021108	0.45638	0.042216	3.4119	11	0.44676	14234	0.092348	0.23747	0.019789	0.014512	0.24208	0.0079156	0	758	0.01847	0.013193	0.26801	0.0079156	0	758	0.01847	0.0065963	0.25415	0.0079156	0	758
298	31	4862	work-r3nue-d117t1x/f005/pr_evt4862	1	10	22	270	1279.5	0.1768	0.29358	0.018519	0	0.16659	0.018519	2.3446	3	0.8791	1671	0.059259	0.17778	0.011111	0.011111	0.2784	0.0037037	0	270	0.0037037	0.0037037	0.22126	0.0074074	0	270	0.011152	0.0074349	0.2229	0.0037175	0.0037037	269
298	31	5572	work-r3nue-d117t1x/f005/pr_evt5572	1	8	7	475	1610.9	0.24858	0.37143	0.052632	0.010526	0.17098	0.016842	2.483	4	0.50275	5167	0.048421	0.073684	0.016842	0.0063158	0.28021	0.0084211	0	475	0.0063158	0.0021053	0.25778	0.0084211	0	475	0.0021053	0	0.26226	0.0084211	0	475
298	31	7849	work-r3nue-d117t1x/f005/pr_evt7849	1	13	42	249	3565.3	0.096745	0.088881	0.02008	0	0.14419	0.0040161	1.1219	4	0.99797	893	0.11647	0.33735	0.0040161	0	0.25701	0	0	249	0.0040161	0.0040161	0.2657	0	0	249	0	0	0.16533	0	0	249
298	31	8903	work-r3nue-d117t1x/f005/pr_evt8903	1	20	10	73	311.96	0.15987	0.38883	0.027397	0	0.29259	0.027397	0	0	0.92566	477	0	0.24658	0.013699	0	0.22115	0	0	73	0.027397	0.027397	0.21109	0	0	73	0.014085	0	0.25858	0	0.027397	71
297	58	10377	work-r3nue-d117t1x/f006/pr_evt10377	1	7	19	351	1553.7	0.28827	0.50972	0.062678	0	0.32349	0.042735	0.64363	1	0.82268	2266	0.051282	0.26496	0.025641	0.005698	0.2502	0	0	351	0.054441	0.037249	0.26217	0	0.005698	349	0.012346	0.0030864	0.22289	0	0.076923	324
297	58	11099	work-r3nue-d117t1x/f006/pr_evt11099	1	15	63	1596	6127.7	0.3083	0.49276	0.11591	0.013158	0.39827	0.048246	3.2639	20	0.65833	16328	0.10464	0.24436	0.030075	0.015664	0.28289	0.0056391	0	1596	0.044619	0.026247	0.2498	0.0059055	0.045113	1524	0.014438	0.0043942	0.24414	0.0056497	0.0018797	1593
297	58	1179	work-r3nue-d117t1x/f006/pr_evt1179	1	12	82	1214	6631.4	0.35199	0.28781	0.099671	0.0065898	0.37874	0.051071	2.5636	17	0.36074	16164	0.11367	0.27677	0.029654	0.01318	0.28275	0.0016474	0	1214	0.044481	0.032125	0.24926	0.0016474	0	1214	0.018212	0.011589	0.24992	0.0016556	0.0049423	1208
297	58	12226	work-r3nue-d117t1x/f006/pr_evt12226	1	24	52	646	3162.7	0.32697	0.30749	0.055728	0.0077399	0.27698	0.052632	2.2133	7	0.71255	5107	0.092879	0.26625	0.034056	0.021672	0.26109	0.006192	0	646	0.026357	0.017054	0.23876	0.0062016	0.001548	645	0.037383	0.029595	0.27336	0.0062305	0.006192	642
297	58	5522	work-r3nue-d117t1x/f006/pr_evt5522	1	10	26	267	1460.2	0.19242	0.33112	0.018727	0.0074906	0.24675	0.014981	3.4242	5	0.4182	3350	0.14607	0.26966	0.0074906	0	0.24671	0	0	267	0.022556	0.015038	0.28462	0	0.0037453	266	0.0037594	0.0037594	0.22482	0	0.0037453	266
295	65	10036	work-r3nue-d117t1x/f007/pr_evt10036	1	21	5	53	666.86	0.065943	0.20409	0	0	0.24044	0.018868	0	0	1	242	0	0.22642	0	0	0.26249	0	0	53	0	0.018868	0.2082	0.018868	0	53	0	0	0.23594	0	0	53
295	65	10796	work-r3nue-d117t1x/f007/pr_evt10796	0																																		
295	65	1798	work-r3nue-d117t1x/f007/pr_evt1798	1	8	35	614	2701	0.29879	0.2691	0.035831	0.0016287	0.18922	0.016287	2.2214	6	0.7622	4982	0.063518	0.2101	0.021173	0.0081433	0.23703	0	0	614	0.011457	0.0065466	0.24878	0.0016367	0.004886	611	0.0097879	0.0016313	0.24533	0	0.0016287	613
295	65	2307	work-r3nue-d117t1x/f007/pr_evt2307	1	12	30	383	1660.1	0.18247	0.33175	0.028721	0	0.23381	0.020888	2.4095	4	0.93649	2156	0.062663	0.34726	0.018277	0.015666	0.25165	0	0	383	0.0052219	0.0052219	0.27599	0	0	383	0	0	0.2406	0	0	383
295	65	2538	work-r3nue-d117t1x/f007/pr_evt2538	1	22	12	356	990.62	0.28413	0.2988	0.19663	0.011236	0.57629	0.030899	10.095	10	0.77812	2890	0.20225	0.25843	0.0085227	0	0.23047	0.011364	0.011236	352	0.042135	0.016854	0.25059	0.011236	0	356	0.014085	0.0084507	0.24453	0.011268	0.002809	355
295	65	363	work-r3nue-d117t1x/f007/pr_evt363	1	3	1	140	302.08	0.24708	0.24708	0.028571	0	0.10522	0.021429	0	0	0.94203	966	0.0071429	0.11429	0.0071942	0.0071942	0.26676	0.028777	0.0071429	139	0	0	0.24306	0	0	140	0	0	0.22913	0	0.28571	100
295	65	3681	work-r3nue-d117t1x/f007/pr_evt3681	1	7	6	256	743.95	0.077076	0.24889	0.0625	0	0.18775	0.0039062	1.3442	1	0.69923	2164	0.054688	0.11719	0	0	0.22727	0	0	256	0.027344	0.0039062	0.26771	0	0	256	0	0	0.25738	0	0.011719	253
295	65	5969	work-r3nue-d117t1x/f007/pr_evt5969	1	12	46	1169	5819.1	0.2769	0.38873	0.11976	0.0042772	0.40002	0.041916	4.2962	25	0.50209	15359	0.14457	0.28999	0.032506	0.011121	0.25961	0	0	1169	0.045217	0.028696	0.26005	0	0.016253	1150	0.023952	0.005988	0.26825	0	0	1169
295	65	5981	work-r3nue-d117t1x/f007/pr_evt5981	1	18	11	469	1986.9	0.21683	0.30063	0.023454	0	0.38597	0.0042644	1.5099	3	0.45406	7048	0.076759	0.23241	0.0063966	0.0042644	0.25412	0	0	469	0.0063966	0	0.23281	0	0	469	0.0043103	0	0.2396	0	0.010661	464
295	65	728	work-r3nue-d117t1x/f007/pr_evt728	1	16	7	129	438.63	0.029195	0.098703	0.0077519	0	0.23408	0.015504	2.2798	1	0.41371	916	0.062016	0.11628	0.015504	0.015504	0.20748	0	0	129	0	0	0.23095	0	0	129	0.0077519	0	0.29741	0	0	129
295	65	81	work-r3nue-d117t1x/f007/pr_evt81	1	18	53	714	3626.5	0.26318	0.3031	0.095238	0.0028011	0.30542	0.033613	2.4818	9	0.59158	7627	0.077031	0.30672	0.016807	0.0042017	0.24689	0	0	714	0.026611	0.016807	0.26823	0	0	714	0.02805	0.012623	0.233	0	0.0014006	713
295	65	8475	work-r3nue-d117t1x/f007/pr_evt8475	1	1	13	277	1365.5	0.26079	0.16123	0.072202	0	0.23449	0.0072202	0	0	0.74697	2439	0.018051	0.24549	0.0036101	0.0036101	0.23692	0.0036101	0	277	0.01083	0.0036101	0.272	0.0036101	0	277	0	0	0.26748	0.0036101	0	277
