run	subrun	event	dir	has	main_cid	n_union	rows	len_cm	uncov	uncov_union	P1	P1_2	ridge_med	P2	P3	holes	P4	img_pts	qneg	wig1	R2D_U	R2Dpm1_U	med_d_U	noslice_U	dead_U	nlive_U	R2D_V	R2Dpm1_V	med_d_V	noslice_V	dead_V	nlive_V	R2D_W	R2Dpm1_W	med_d_W	noslice_W	dead_W	nlive_W
713	45	31	work-r3cv-d117c1x/f001/pr_evt31	1	21	6	122	864.92	0.10861	0.16836	0	0	0.11973	0.0081967	0	0	1	598	0.016393	0.090164	0	0	0.2358	0	0	122	0.0083333	0.0083333	0.25219	0	0.016393	120	0	0	0.24848	0	0	122
713	45	33	work-r3cv-d117c1x/f001/pr_evt33	1	14	13	420	1877	0.10423	0.17063	0.014286	0	0.12066	0.02381	0	0	0.9925	2382	0.0071429	0.10238	0.0047619	0.002381	0.25283	0	0	420	0.022843	0.022843	0.24899	0	0.061905	394	0.016867	0.014458	0.24474	0	0.011905	415
713	45	38	work-r3cv-d117c1x/f001/pr_evt38	1	30	3	302	577.5	0.27487	0.091625	0.016556	0	0.12761	0.0033113	0	0	0.97713	1972	0.0066225	0.02649	0.0033113	0.0033113	0.25535	0	0	302	0	0	0.2178	0	0.062914	283	0	0	0.24962	0	0.062914	283
713	45	45	work-r3cv-d117c1x/f001/pr_evt45	1	12	3	28	101.44	0.019154	0.0063847	0	0	0.065872	0	0	0	1	120	0	0.17857	0	0	0.25999	0	0	28	0	0	0.23812	0	0	28	0	0	0.26117	0	0	28
713	45	47	work-r3cv-d117c1x/f001/pr_evt47	0																																		
713	45	6	work-r3cv-d117c1x/f001/pr_evt6	0																																		
713	58	11	work-r3cv-d117c1x/f002/pr_evt11	0																																		
713	58	19	work-r3cv-d117c1x/f002/pr_evt19	1	5	9	628	1502.4	0.068307	0.1525	0.011146	0	0.20239	0	0	0	0.58383	6911	0	0.030255	0	0	0.23482	0	0	628	0	0	0.23866	0	0	628	0	0	0.25234	0	0.0063694	624
713	58	2	work-r3cv-d117c1x/f002/pr_evt2	0																																		
713	58	20	work-r3cv-d117c1x/f002/pr_evt20	1	13	6	56	158.55	0.10759	0.21673	0.035714	0	0.19837	0	0	0	0.90507	354	0	0.19643	0	0	0.21472	0	0	56	0	0	0.2514	0	0	56	0	0	0.20792	0	0	56
713	58	23	work-r3cv-d117c1x/f002/pr_evt23	1	30	18	174	920.55	0.23221	0.17228	0.022989	0	0.21661	0.045977	1.0863	1	0.97584	1016	0.057471	0.28736	0.017241	0.011494	0.21636	0.0057471	0	174	0.04023	0.022989	0.24197	0.0057471	0	174	0.017241	0.017241	0.21888	0.0057471	0	174
713	58	28	work-r3cv-d117c1x/f002/pr_evt28	0																																		
713	58	34	work-r3cv-d117c1x/f002/pr_evt34	0																																		
713	58	4	work-r3cv-d117c1x/f002/pr_evt4	0																																		
713	58	47	work-r3cv-d117c1x/f002/pr_evt47	0																																		
713	58	5	work-r3cv-d117c1x/f002/pr_evt5	0																																		
713	58	9	work-r3cv-d117c1x/f002/pr_evt9	0																																		
713	97	10	work-r3cv-d117c1x/f003/pr_evt10	1	16	7	334	1257.6	0.47277	0.15131	0	0	0.090105	0.008982	0	0	0.99053	1836	0.011976	0.041916	0.008982	0.002994	0.27786	0	0	334	0	0	0.24297	0.002994	0	334	0.012048	0.0060241	0.25019	0.003012	0.005988	332
713	97	11	work-r3cv-d117c1x/f003/pr_evt11	0																																		
713	97	15	work-r3cv-d117c1x/f003/pr_evt15	0																																		
713	97	18	work-r3cv-d117c1x/f003/pr_evt18	1	10	6	231	609.35	0.062628	0.022079	0	0	0.10883	0	0	0	0.60395	2406	0.008658	0.04329	0	0	0.26021	0	0	231	0	0	0.2715	0	0	231	0	0	0.20972	0	0	231
713	97	25	work-r3cv-d117c1x/f003/pr_evt25	0																																		
713	97	35	work-r3cv-d117c1x/f003/pr_evt35	1	23	13	210	1486.6	0.052393	0.25241	0	0	0.10869	0.0047619	1.3453	2	0.96179	1145	0.085714	0.11429	0.0047619	0.0047619	0.22238	0	0	210	0	0	0.22307	0	0	210	0	0	0.2218	0	0.019048	206
713	97	36	work-r3cv-d117c1x/f003/pr_evt36	0																																		
713	97	40	work-r3cv-d117c1x/f003/pr_evt40	0																																		
713	97	42	work-r3cv-d117c1x/f003/pr_evt42	0																																		
713	97	43	work-r3cv-d117c1x/f003/pr_evt43	0																																		
713	97	49	work-r3cv-d117c1x/f003/pr_evt49	1	16	1	113	193.26	0.0034864	0.0034864	0	0	0.24468	0	0	0	0.94805	560	0	0	0	0	0.21381	0	0	113	0	0	0.23178	0	0	113	0	0	0.25352	0	0	113
713	97	6	work-r3cv-d117c1x/f003/pr_evt6	1	27	6	730	2034	0.13048	0.23523	0.0027397	0	0.18218	0	0.49163	1	0.83218	6566	0.0054795	0.016438	0	0	0.24578	0	0	730	0	0	0.24458	0	0	730	0	0	0.24999	0	0.0068493	725
713	97	7	work-r3cv-d117c1x/f003/pr_evt7	0																																		
713	97	9	work-r3cv-d117c1x/f003/pr_evt9	0																																		
715	36	10	work-r3cv-d117c1x/f004/pr_evt10	0																																		
715	36	11	work-r3cv-d117c1x/f004/pr_evt11	1	12	6	552	1353.7	0.21236	0.076322	0.01087	0	0.22615	0.0036232	0	0	0.48131	6893	0.012681	0.027174	0.0018149	0.0018149	0.25925	0.0018149	0.0018116	551	0.001845	0	0.25707	0.001845	0.018116	542	0	0.0018315	0.24041	0.0018315	0.01087	546
715	36	15	work-r3cv-d117c1x/f004/pr_evt15	0																																		
715	36	2	work-r3cv-d117c1x/f004/pr_evt2	1	17	6	361	699.25	0.43404	0.36763	0.022161	0	0.074441	0.027701	1.4301	1	0.99563	1795	0.019391	0.044321	0.011142	0.011142	0.24262	0.011142	0.0055402	359	0	0	0.26453	0.011461	0.033241	349	0.0084034	0.0056022	0.24181	0.011204	0.01108	357
715	36	40	work-r3cv-d117c1x/f004/pr_evt40	0																																		
715	36	43	work-r3cv-d117c1x/f004/pr_evt43	0																																		
715	36	46	work-r3cv-d117c1x/f004/pr_evt46	1	23	4	83	323.39	0.0031623	0.00079058	0	0	0.071584	0	3.0922	1	1	393	0.048193	0.084337	0	0	0.24827	0	0	83	0	0	0.30941	0	0	83	0	0	0.17802	0	0	83
715	36	47	work-r3cv-d117c1x/f004/pr_evt47	0																																		
715	34	1	work-r3cv-d117c1x/f005/pr_evt1	1	16	5	344	1162.4	0.2936	0.26516	0.026163	0.011628	0.079889	0.052326	0.86026	1	0.98881	1787	0.011628	0.017442	0	0	0.22393	0.011628	0	344	0.016129	0.016129	0.26959	0.012903	0.098837	310	0.027523	0.027523	0.27648	0.012232	0.049419	327
715	34	13	work-r3cv-d117c1x/f005/pr_evt13	0																																		
715	34	17	work-r3cv-d117c1x/f005/pr_evt17	1	18	6	651	1125.9	0.14554	0.024257	0.0030722	0	0.1186	0.0015361	0.88818	1	0.9715	4218	0.012289	0.013825	0	0	0.24604	0	0	651	0.0030722	0.0015361	0.23813	0	0	651	0	0	0.24618	0	0.0092166	645
715	34	2	work-r3cv-d117c1x/f005/pr_evt2	1	5	12	61	664.12	0.2455	0.16409	0	0	0.091678	0	1.5057	1	0.94555	204	0.19672	0.36066	0	0	0.19348	0.016393	0	61	0	0	0.19386	0	0	61	0	0	0.07052	0.016393	0	61
715	34	20	work-r3cv-d117c1x/f005/pr_evt20	1	15	6	26	180.41	0	0.11891	0	0	0.089586	0	5.5428	1	1	74	0.23077	0.26923	0	0	0.11974	0	0	26	0	0	0.3607	0	0	26	0	0	0.17135	0	0	26
715	34	3	work-r3cv-d117c1x/f005/pr_evt3	1	12	4	70	120.01	0.086373	0.059761	0.071429	0	0.12534	0	0	0	0.99212	337	0.028571	0.15714	0	0	0.29576	0	0	70	0	0	0.23735	0	0	70	0	0	0.072658	0	0	70
715	34	42	work-r3cv-d117c1x/f005/pr_evt42	0																																		
715	34	43	work-r3cv-d117c1x/f005/pr_evt43	1	1	4	345	854.29	0.25367	0.2455	0.026087	0	0.12787	0	0	0	0.89939	1995	0.011594	0.028986	0	0	0.23756	0	0	345	0	0	0.26534	0	0	345	0	0	0.2418	0	0.0028986	344
715	34	50	work-r3cv-d117c1x/f005/pr_evt50	1	12	7	100	309.28	0.020651	0.17811	0	0	0.069158	0.02	6.4667	2	0.9997	402	0.09	0.13	0.01	0.01	0.2025	0	0	100	0.02	0.01	0.32051	0	0	100	0.02	0.01	0.22195	0	0	100
714	12	1	work-r3cv-d117c1x/f006/pr_evt1	1	20	14	140	1014.2	0.22298	0.15911	0	0	0.10997	0.0071429	0	0	1	595	0.014286	0.19286	0.0071429	0.0071429	0.20712	0	0	140	0.0071429	0.0071429	0.29393	0	0	140	0	0	0.2019	0	0.028571	136
714	12	10	work-r3cv-d117c1x/f006/pr_evt10	1	13	5	58	122.16	0.14434	0.25154	0.034483	0	0.12547	0.017241	0	0	0.98989	320	0.034483	0.13793	0.017241	0.017241	0.26462	0	0	58	0	0	0.1795	0	0	58	0	0	0.20639	0	0	58
714	12	17	work-r3cv-d117c1x/f006/pr_evt17	0																																		
714	12	18	work-r3cv-d117c1x/f006/pr_evt18	0																																		
714	12	2	work-r3cv-d117c1x/f006/pr_evt2	1	22	4	65	1594.1	0.18078	0.32155	0.16923	0.061538	0.23775	0.076923	1.2546	2	0.99319	295	0.12308	0.2	0.030769	0.015385	0.27057	0.061538	0	65	0.076923	0	0.25269	0.061538	0	65	0	0	0.21707	0.061538	0	65
714	12	22	work-r3cv-d117c1x/f006/pr_evt22	0																																		
714	12	24	work-r3cv-d117c1x/f006/pr_evt24	0																																		
714	12	26	work-r3cv-d117c1x/f006/pr_evt26	0																																		
714	12	27	work-r3cv-d117c1x/f006/pr_evt27	0																																		
714	12	29	work-r3cv-d117c1x/f006/pr_evt29	0																																		
714	12	31	work-r3cv-d117c1x/f006/pr_evt31	0																																		
714	12	34	work-r3cv-d117c1x/f006/pr_evt34	1	2	30	121	1364	0.43718	0.20157	0	0	0.12637	0.0082645	3.6656	5	1	287	0.26446	0.47107	0.0082645	0.0082645	0.22607	0	0	121	0	0	0.19877	0	0	121	0	0	0.056836	0	0	121
714	12	35	work-r3cv-d117c1x/f006/pr_evt35	1	20	7	562	1776.3	0.20093	0.15355	0.0017794	0	0.10314	0.0071174	0.56297	1	0.66469	4401	0.010676	0.051601	0.0053381	0.0053381	0.25539	0	0	562	0.0017794	0	0.23973	0	0	562	0.0018051	0.0018051	0.24525	0	0.014235	554
714	12	36	work-r3cv-d117c1x/f006/pr_evt36	0																																		
714	12	4	work-r3cv-d117c1x/f006/pr_evt4	0																																		
714	12	41	work-r3cv-d117c1x/f006/pr_evt41	0																																		
714	12	42	work-r3cv-d117c1x/f006/pr_evt42	1	9	3	18	90.046	0.20204	0.067348	0.16667	0	0.14605	0	0	0	1	75	0	0.33333	0	0	0.37328	0.055556	0	18	0	0	0.36058	0.055556	0	18	0.055556	0	0.14365	0	0	18
714	12	47	work-r3cv-d117c1x/f006/pr_evt47	0																																		
714	12	49	work-r3cv-d117c1x/f006/pr_evt49	1	18	3	73	486.08	0.24514	0.081713	0	0	0.17385	0	0	0	0.87512	635	0.027397	0.041096	0	0	0.22501	0	0	73	0	0	0.23577	0	0	73	0	0	0.19408	0	0.013699	72
714	12	6	work-r3cv-d117c1x/f006/pr_evt6	1	18	20	689	2203.4	0.1221	0.18178	0.040639	0.0029028	0.26122	0.023222	1.3615	3	0.65972	6690	0.036284	0.12772	0.023324	0.01895	0.2598	0	0.0043541	686	0.0072993	0.0014599	0.23879	0	0.0058055	685	0.020408	0.0043732	0.24766	0	0.0043541	686
719	92	12	work-r3cv-d117c1x/f007/pr_evt12	0																																		
719	92	16	work-r3cv-d117c1x/f007/pr_evt16	0																																		
719	92	24	work-r3cv-d117c1x/f007/pr_evt24	0																																		
719	92	3	work-r3cv-d117c1x/f007/pr_evt3	1	5	6	85	270.13	0.020587	0.0034312	0	0	0.10139	0	0	0	0.99553	425	0.011765	0.10588	0	0	0.24344	0	0	85	0	0	0.25333	0	0	85	0	0	0.25785	0	0	85
719	92	31	work-r3cv-d117c1x/f007/pr_evt31	0																																		
719	92	33	work-r3cv-d117c1x/f007/pr_evt33	1	11	8	220	476.33	0.2855	0.44926	0.11364	0	0.41142	0.090909	6.2982	3	0.84214	1476	0.081818	0.23182	0.059091	0.031818	0.24848	0	0	220	0.1	0.072727	0.25548	0	0	220	0.040909	0.018182	0.24161	0	0	220
719	92	40	work-r3cv-d117c1x/f007/pr_evt40	1	2	8	251	781.88	0.11341	0.23886	0	0	0.070086	0.031873	1.279	1	1	1282	0.015936	0.071713	0.015936	0.015936	0.25184	0.01992	0	251	0.0079681	0.0039841	0.25551	0	0	251	0.0084034	0.0084034	0.18527	0	0.051793	238
719	92	42	work-r3cv-d117c1x/f007/pr_evt42	0																																		
719	92	43	work-r3cv-d117c1x/f007/pr_evt43	1	7	6	174	564.56	0.18685	0.063136	0	0	0.086521	0	0	0	0.9953	853	0.0057471	0.074713	0	0	0.1958	0	0	174	0	0	0.28617	0	0	174	0	0	0.18579	0	0	174
719	92	44	work-r3cv-d117c1x/f007/pr_evt44	1	22	11	861	2420.3	0.474	0.18178	0.0034843	0	0.15434	0.0058072	1.2395	3	0.48001	8586	0.01626	0.030197	0.010453	0.0011614	0.24431	0	0	861	0.0048603	0.0036452	0.25834	0	0.044135	823	0.0011682	0.0011682	0.25143	0	0.0058072	856
719	92	45	work-r3cv-d117c1x/f007/pr_evt45	1	6	12	164	573.71	0.040501	0.12936	0	0	0.10445	0	3.4861	2	0.72518	1049	0.04878	0.14024	0.0062112	0	0.22769	0	0.018293	161	0	0	0.24989	0	0	164	0.0060976	0	0.25635	0	0	164
719	92	6	work-r3cv-d117c1x/f007/pr_evt6	0																																		
719	92	9	work-r3cv-d117c1x/f007/pr_evt9	1	21	4	20	114.1	0.15331	0.21758	0	0	0.15046	0.05	8.7643	1	1	65	0.2	0.35	0.05	0.05	0.2733	0	0	20	0	0	0.25049	0	0	20	0	0	0.044232	0	0	20
711	90	11	work-r3cv-d117c1x/f008/pr_evt11	0																																		
711	90	13	work-r3cv-d117c1x/f008/pr_evt13	0																																		
711	90	15	work-r3cv-d117c1x/f008/pr_evt15	0																																		
711	90	18	work-r3cv-d117c1x/f008/pr_evt18	1	17	7	916	2050.2	0.33614	0.47894	0.0032751	0	0.17168	0.012009	0.48776	1	0.84129	7955	0.0076419	0.014192	0.0032751	0.0032751	0.24653	0.0043668	0	916	0.0065717	0.0065717	0.26335	0.0043812	0.0032751	913	0.0054825	0.0054825	0.24698	0.004386	0.0043668	912
711	90	19	work-r3cv-d117c1x/f008/pr_evt19	0																																		
711	90	20	work-r3cv-d117c1x/f008/pr_evt20	0																																		
711	90	25	work-r3cv-d117c1x/f008/pr_evt25	1	19	1	692	1156.7	0.34303	0.34303	0.033237	0.0028902	0.20884	0	0.86454	1	0.37295	11270	0.086705	0.0072254	0	0	0.2504	0	0.0014451	691	0.0057971	0	0.26492	0	0.0028902	690	0	0	0.25526	0	0.0072254	687
711	90	27	work-r3cv-d117c1x/f008/pr_evt27	0																																		
711	90	30	work-r3cv-d117c1x/f008/pr_evt30	1	20	4	364	610.53	0.037293	0.17142	0.0082418	0	0.15801	0.0027473	0	0	0.7801	2742	0	0.057692	0.0027473	0.0027473	0.24961	0	0	364	0	0	0.26353	0	0.0027473	363	0	0	0.25147	0	0.0027473	363
711	90	32	work-r3cv-d117c1x/f008/pr_evt32	0																																		
711	90	35	work-r3cv-d117c1x/f008/pr_evt35	1	10	15	297	1013.1	0.4269	0.22099	0.077441	0	0.31677	0.016835	2.9611	3	0.62083	2538	0.060606	0.22559	0.013468	0.006734	0.24868	0	0	297	0.020202	0.013468	0.28239	0	0	297	0.003367	0	0.23139	0	0	297
711	90	36	work-r3cv-d117c1x/f008/pr_evt36	1	3	12	805	3705.4	0.10033	0.060785	0.024845	0	0.2544	0	0	0	0.2242	16197	0.0037267	0.036025	0	0	0.24876	0	0.0012422	804	0	0	0.25522	0	0.04472	769	0	0	0.24677	0	0.027329	783
711	90	38	work-r3cv-d117c1x/f008/pr_evt38	0																																		
711	90	39	work-r3cv-d117c1x/f008/pr_evt39	0																																		
711	90	4	work-r3cv-d117c1x/f008/pr_evt4	0																																		
711	90	40	work-r3cv-d117c1x/f008/pr_evt40	0																																		
711	90	41	work-r3cv-d117c1x/f008/pr_evt41	0																																		
711	90	43	work-r3cv-d117c1x/f008/pr_evt43	0																																		
711	90	44	work-r3cv-d117c1x/f008/pr_evt44	0																																		
711	90	49	work-r3cv-d117c1x/f008/pr_evt49	0																																		
711	90	6	work-r3cv-d117c1x/f008/pr_evt6	1	14	7	197	425.61	0.20359	0.20188	0.020305	0	0.083185	0.010152	0	0	0.96928	1133	0	0.091371	0.0050761	0.0050761	0.2195	0	0	197	0.015228	0.010152	0.25724	0	0	197	0.0050761	0.0050761	0.23154	0	0	197
715	59	1	work-r3cv-d117c1x/f009/pr_evt1	0																																		
715	59	14	work-r3cv-d117c1x/f009/pr_evt14	0																																		
715	59	28	work-r3cv-d117c1x/f009/pr_evt28	0																																		
715	59	3	work-r3cv-d117c1x/f009/pr_evt3	1	6	5	257	757.48	0.16322	0.23928	0.0077821	0	0.30642	0.023346	2.6403	2	0.54203	3587	0.07393	0.1323	0.015564	0.0038911	0.2597	0	0	257	0.023346	0.011673	0.27667	0	0	257	0.0078431	0.0078431	0.22794	0	0.0077821	255
715	59	31	work-r3cv-d117c1x/f009/pr_evt31	1	24	32	929	5778.4	0.14156	0.23572	0.025834	0.0010764	0.28207	0.010764	0.34612	2	0.45702	11008	0.031216	0.10764	0.0021529	0.0010764	0.24533	0	0	929	0.014146	0.0097933	0.25296	0	0.010764	919	0.0053996	0	0.22326	0	0.0032293	926
715	59	40	work-r3cv-d117c1x/f009/pr_evt40	0																																		
715	59	47	work-r3cv-d117c1x/f009/pr_evt47	0																																		
715	59	5	work-r3cv-d117c1x/f009/pr_evt5	1	16	9	315	1686	0.087358	0.11458	0	0	0.09097	0.0031746	0	0	0.98312	1642	0.0063492	0.057143	0	0	0.25303	0.0031746	0	315	0	0	0.27136	0.0031746	0	315	0	0	0.22709	0.0031746	0	315
715	59	50	work-r3cv-d117c1x/f009/pr_evt50	0																																		
715	59	6	work-r3cv-d117c1x/f009/pr_evt6	0																																		
715	59	7	work-r3cv-d117c1x/f009/pr_evt7	1	1	3	272	593.52	0.018848	0.097077	0	0	0.056326	0	0	0	1	1479	0	0.022059	0	0	0.23903	0	0	272	0	0	0.2473	0	0	272	0	0	0.16586	0	0	272
715	59	9	work-r3cv-d117c1x/f009/pr_evt9	0																																		
713	35	12	work-r3cv-d117c1x/f010/pr_evt12	0																																		
713	35	17	work-r3cv-d117c1x/f010/pr_evt17	1	4	2	161	356.36	0.086373	0.078431	0	0	0.059455	0	0	0	1	858	0	0.018634	0	0	0.2378	0	0	161	0	0	0.26035	0	0	161	0	0	0.26654	0	0.055901	152
713	35	18	work-r3cv-d117c1x/f010/pr_evt18	1	13	14	519	1948	0.2315	0.35279	0.0057803	0	0.19594	0.0057803	0.51334	1	0.8184	3987	0.015414	0.12524	0.0096339	0.0019268	0.25537	0	0	519	0.013487	0.0038536	0.26473	0	0	519	0.0057803	0	0.25723	0	0	519
713	35	3	work-r3cv-d117c1x/f010/pr_evt3	0																																		
713	35	46	work-r3cv-d117c1x/f010/pr_evt46	0																																		
713	35	9	work-r3cv-d117c1x/f010/pr_evt9	0																																		
719	19	1	work-r3cv-d117c1x/f011/pr_evt1	0																																		
719	19	10	work-r3cv-d117c1x/f011/pr_evt10	0																																		
719	19	21	work-r3cv-d117c1x/f011/pr_evt21	0																																		
719	19	25	work-r3cv-d117c1x/f011/pr_evt25	0																																		
719	19	28	work-r3cv-d117c1x/f011/pr_evt28	0																																		
719	19	30	work-r3cv-d117c1x/f011/pr_evt30	1	1	2	407	695.9	0.018457	0.42655	0.004914	0	0.16669	0.002457	0	0	0.91657	2870	0.004914	0.012285	0	0	0.23301	0	0	407	0.0024631	0.0024631	0.2661	0	0.002457	406	0	0	0.25456	0	0.009828	403
719	19	35	work-r3cv-d117c1x/f011/pr_evt35	0																																		
719	19	38	work-r3cv-d117c1x/f011/pr_evt38	0																																		
719	19	41	work-r3cv-d117c1x/f011/pr_evt41	1	8	16	275	1216.2	0.27914	0.37181	0.12727	0.0072727	0.25604	0.047273	1.6444	2	0.65389	2394	0.054545	0.23273	0.025641	0.018315	0.25632	0	0.0072727	273	0.051852	0.040741	0.24604	0	0.018182	270	0.010909	0	0.23957	0	0	275
719	19	42	work-r3cv-d117c1x/f011/pr_evt42	0																																		
719	19	44	work-r3cv-d117c1x/f011/pr_evt44	1	19	1	255	295.55	0.28162	0.28162	0	0	0.10631	0.0039216	0	0	0.99822	1385	0	0	0.0039216	0.0039216	0.24727	0	0	255	0.0039216	0.0039216	0.27591	0	0	255	0.0039216	0.0039216	0.26223	0	0	255
719	19	46	work-r3cv-d117c1x/f011/pr_evt46	0																																		
719	19	50	work-r3cv-d117c1x/f011/pr_evt50	1	12	7	475	1608.5	0.32024	0.065304	0.016842	0	0.11955	0.0021053	1.2434	2	0.97065	2849	0.016842	0.050526	0	0	0.24525	0	0	475	0.0084567	0.0021142	0.25455	0	0.0042105	473	0.0042283	0	0.24407	0	0.0042105	473
719	19	8	work-r3cv-d117c1x/f011/pr_evt8	1	13	78	1657	8101.5	0.56553	0.44733	0.078455	0.003621	0.23225	0.038624	2.839	23	0.75264	11987	0.095353	0.20217	0.02233	0.01207	0.24927	0.002414	0	1657	0.035714	0.024213	0.2591	0.0024213	0.0030175	1652	0.018879	0.0085262	0.23891	0.0024361	0.0090525	1642
715	79	10	work-r3cv-d117c1x/f012/pr_evt10	0																																		
715	79	21	work-r3cv-d117c1x/f012/pr_evt21	1	17	14	58	1341.8	0.052337	0.10703	0	0	0.11599	0.034483	1.4905	2	1	134	0.34483	0.39655	0.034483	0.034483	0.21365	0	0	58	0.017241	0.017241	0.3101	0	0	58	0	0	0.025839	0	0	58
715	79	22	work-r3cv-d117c1x/f012/pr_evt22	0																																		
715	79	25	work-r3cv-d117c1x/f012/pr_evt25	1	13	7	28	487.47	0	0.0029373	0	0	0.049077	0	0	0	1	89	0.14286	0.35714	0	0	0.34653	0	0	28	0	0	0.24837	0	0	28	0	0	0.092368	0	0	28
