run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
711	20	2	0	0	8	2	2	same	1	0	0	97.3	0	0	-132.38	131.81	440.62	0	650.5	3.5759	-15.0000	4	0	1	0	0	0	4	1	numu	RES	CC	1515.5	395.9	1.154	0.27		1.2891	6512.0	0	8	1	0	0	0	1	0
711	20	5	0	0	1	5	5	same	1	0	0	282.8	0	0	-126.18	81.20	226.65	0	810.3	3.2490	-15.0000	4	0	1	0	0	0	1	0	numu	QE	CC	1618.4	657.9	0.561	0.43		0.6998	15180.6	0	1	1	0	0	0	13	12
711	20	13	0	0	0	12	12	same	1	0	1	168.1	0	0	-40.75	55.24	353.14	0	816.7	3.1966	-15.0000	4	0	1	0	0	0	2	1	numu	MEC	CC	1262.3	1059.5	1.322	13.61		1.4581	18293.4	0	0	1	0	0	0	10	9
711	20	25	0	0	3	8	8	same	1	0	1	34.5	0	0	-159.16	153.02	351.60	0	642.6	-0.5204	-15.0000	8	0	0	1	0	0	1	0	numu	DIS	CC	811.6	553.8	0.113	0.12		0.2486	12236.3	0	3	1	0	0	0	7	6
711	20	28	0	0	5	4	4	same	2	0	0	34.4	0	0	-195.39	-106.69	453.68	0	228.4	-0.2590	-8.4688	8	0	0	1	0	0	2	1	numu	RES	CC	1165.4	239.7	1.228	23.82		1.3593	25595.8	0	5	1	0	1	1	3	1
711	20	42	0	0	9	18	18	same	4	0	0	19.0	0	0	-52.56	195.51	90.13	0	473.5	-1.2241	-15.0000	6	1	1	0	0	1	2	0	numu	DIS	CC	1072.7	40.4	0.211	221.75		0.3471	2042.1	0	9	1	0	0	0	30	26
711	60	5	0	0	1000001	12	12	same	2	0	0	155.4	0	0	192.64	-47.75	301.94	0	1229.4	1.8085	-15.0000	4	0	1	0	0	0	1	0	numu	DIS	NC	5328.7	1285.5	0.695	48.64		0.8301	47066.7	1	1000001	1	0	0	0	30	28
711	79	6	0	0	1000006	9	9	same	2	0	1	16.7	0	0	2.89	-2.06	236.79	0	167.6	0.2430	-15.0000	8	0	0	1	0	0	1	0	numu	RES	CC	496.6	261.7	0.37	0.29		0.5038	4504.1	1	8	1	0	0	0	4	2
711	79	7	0	0	8	14	14	same	2	0	0	84.0	0	0	-49.38	131.02	417.78	0	333.2	2.3491	-15.0000	4	0	1	0	0	0	1	0	numu	QE	CC	2049.0	281.0	0.738	0.96		0.8761	4522.4	0	8	1	0	0	0	4	2
711	79	10	0	0	1000000	13	13	same	2	0	0	61.8	0	0	112.00	43.07	454.66	0	1202.5	1.4254	-5.0739	4	0	1	0	0	0	1	0	numu	DIS	CC	3630.9	1048.2	0.587	1.14		0.7250	25781.1	1	15	1	0	1	1	15	13
