# thin_dlruns_20260816.py
# dl_vtx_training/runs *.pth-only sweep, 2195 candidates
path	bytes
dl_vtx_training/runs/ft0/fold0/CP0.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP1.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP10.pth	28772857
dl_vtx_training/runs/ft0/fold0/CP11.pth	28772857
dl_vtx_training/runs/ft0/fold0/CP12.pth	28772857
dl_vtx_training/runs/ft0/fold0/CP13.pth	28772857
dl_vtx_training/runs/ft0/fold0/CP14.pth	28772857
dl_vtx_training/runs/ft0/fold0/CP15.pth	28772857
dl_vtx_training/runs/ft0/fold0/CP16.pth	28772857
dl_vtx_training/runs/ft0/fold0/CP17.pth	28772857
dl_vtx_training/runs/ft0/fold0/CP2.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP3.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP4.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP5.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP6.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP7.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP8.pth	28772716
dl_vtx_training/runs/ft0/fold0/CP9.pth	28772716
dl_vtx_training/runs/ft0cpu/fold0/CP0.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP1.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP10.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP11.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP12.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP13.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP14.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP15.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP16.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP17.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP18.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP19.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP2.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP20.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP21.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP22.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP23.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP24.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP25.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP26.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP27.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP28.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP29.pth	28770937
dl_vtx_training/runs/ft0cpu/fold0/CP3.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP4.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP5.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP6.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP7.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP8.pth	28770796
dl_vtx_training/runs/ft0cpu/fold0/CP9.pth	28770796
dl_vtx_training/runs/ft0cpu/fold1/CP0.pth	28770796
dl_vtx_training/runs/ft0cpu/fold1/CP1.pth	28770796
dl_vtx_training/runs/ft0cpu/fold1/CP10.pth	28770937
dl_vtx_training/runs/ft0cpu/fold1/CP11.pth	28770937
dl_vtx_training/runs/ft0cpu/fold1/CP12.pth	28770937
