# thin_dlruns_20260817.py
# dl_vtx_training/runs *.pth-only sweep, 648 candidates
path	bytes
dl_vtx_training/runs/hr4-hum/fold0/CP0.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP1.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP10.pth	28770937
dl_vtx_training/runs/hr4-hum/fold0/CP11.pth	28770937
dl_vtx_training/runs/hr4-hum/fold0/CP12.pth	28770937
dl_vtx_training/runs/hr4-hum/fold0/CP13.pth	28770937
dl_vtx_training/runs/hr4-hum/fold0/CP14.pth	28770937
dl_vtx_training/runs/hr4-hum/fold0/CP15.pth	28770937
dl_vtx_training/runs/hr4-hum/fold0/CP16.pth	28770937
dl_vtx_training/runs/hr4-hum/fold0/CP17.pth	28770937
dl_vtx_training/runs/hr4-hum/fold0/CP2.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP3.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP4.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP5.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP6.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP7.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP8.pth	28770796
dl_vtx_training/runs/hr4-hum/fold0/CP9.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP0.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP1.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP10.pth	28770937
dl_vtx_training/runs/hr4-hum/fold1/CP11.pth	28770937
dl_vtx_training/runs/hr4-hum/fold1/CP12.pth	28770937
dl_vtx_training/runs/hr4-hum/fold1/CP13.pth	28770937
dl_vtx_training/runs/hr4-hum/fold1/CP14.pth	28770937
dl_vtx_training/runs/hr4-hum/fold1/CP15.pth	28770937
dl_vtx_training/runs/hr4-hum/fold1/CP16.pth	28770937
dl_vtx_training/runs/hr4-hum/fold1/CP17.pth	28770937
dl_vtx_training/runs/hr4-hum/fold1/CP2.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP3.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP4.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP5.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP6.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP7.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP8.pth	28770796
dl_vtx_training/runs/hr4-hum/fold1/CP9.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP0.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP1.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP10.pth	28770937
dl_vtx_training/runs/hr4-hum/fold2/CP11.pth	28770937
dl_vtx_training/runs/hr4-hum/fold2/CP12.pth	28770937
dl_vtx_training/runs/hr4-hum/fold2/CP13.pth	28770937
dl_vtx_training/runs/hr4-hum/fold2/CP14.pth	28770937
dl_vtx_training/runs/hr4-hum/fold2/CP15.pth	28770937
dl_vtx_training/runs/hr4-hum/fold2/CP16.pth	28770937
dl_vtx_training/runs/hr4-hum/fold2/CP17.pth	28770937
dl_vtx_training/runs/hr4-hum/fold2/CP2.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP3.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP4.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP5.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP6.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP7.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP8.pth	28770796
dl_vtx_training/runs/hr4-hum/fold2/CP9.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP0.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP1.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP10.pth	28770937
dl_vtx_training/runs/hr4-hum/fold3/CP11.pth	28770937
dl_vtx_training/runs/hr4-hum/fold3/CP12.pth	28770937
dl_vtx_training/runs/hr4-hum/fold3/CP13.pth	28770937
dl_vtx_training/runs/hr4-hum/fold3/CP14.pth	28770937
dl_vtx_training/runs/hr4-hum/fold3/CP15.pth	28770937
dl_vtx_training/runs/hr4-hum/fold3/CP16.pth	28770937
dl_vtx_training/runs/hr4-hum/fold3/CP17.pth	28770937
dl_vtx_training/runs/hr4-hum/fold3/CP2.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP3.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP4.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP5.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP6.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP7.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP8.pth	28770796
dl_vtx_training/runs/hr4-hum/fold3/CP9.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP0.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP1.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP10.pth	28770937
dl_vtx_training/runs/hr4-hum/fold4/CP11.pth	28770937
dl_vtx_training/runs/hr4-hum/fold4/CP12.pth	28770937
dl_vtx_training/runs/hr4-hum/fold4/CP13.pth	28770937
dl_vtx_training/runs/hr4-hum/fold4/CP14.pth	28770937
dl_vtx_training/runs/hr4-hum/fold4/CP15.pth	28770937
dl_vtx_training/runs/hr4-hum/fold4/CP16.pth	28770937
dl_vtx_training/runs/hr4-hum/fold4/CP17.pth	28770937
dl_vtx_training/runs/hr4-hum/fold4/CP2.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP3.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP4.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP5.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP6.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP7.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP8.pth	28770796
dl_vtx_training/runs/hr4-hum/fold4/CP9.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP0.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP1.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP10.pth	28770937
dl_vtx_training/runs/hr4-hum/fold5/CP11.pth	28770937
dl_vtx_training/runs/hr4-hum/fold5/CP12.pth	28770937
dl_vtx_training/runs/hr4-hum/fold5/CP13.pth	28770937
dl_vtx_training/runs/hr4-hum/fold5/CP14.pth	28770937
dl_vtx_training/runs/hr4-hum/fold5/CP15.pth	28770937
dl_vtx_training/runs/hr4-hum/fold5/CP16.pth	28770937
dl_vtx_training/runs/hr4-hum/fold5/CP17.pth	28770937
dl_vtx_training/runs/hr4-hum/fold5/CP2.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP3.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP4.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP5.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP6.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP7.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP8.pth	28770796
dl_vtx_training/runs/hr4-hum/fold5/CP9.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP0.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP1.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP10.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold0/CP11.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold0/CP12.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold0/CP13.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold0/CP14.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold0/CP15.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold0/CP16.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold0/CP17.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold0/CP2.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP3.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP4.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP5.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP6.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP7.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP8.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold0/CP9.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP0.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP1.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP10.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold1/CP11.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold1/CP12.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold1/CP13.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold1/CP14.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold1/CP15.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold1/CP16.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold1/CP17.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold1/CP2.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP3.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP4.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP5.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP6.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP7.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP8.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold1/CP9.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP0.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP1.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP10.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold2/CP11.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold2/CP12.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold2/CP13.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold2/CP14.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold2/CP15.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold2/CP16.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold2/CP17.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold2/CP2.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP3.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP4.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP5.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP6.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP7.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP8.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold2/CP9.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP0.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP1.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP10.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold3/CP11.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold3/CP12.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold3/CP13.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold3/CP14.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold3/CP15.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold3/CP16.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold3/CP17.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold3/CP2.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP3.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP4.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP5.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP6.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP7.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP8.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold3/CP9.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP0.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP1.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP10.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold4/CP11.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold4/CP12.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold4/CP13.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold4/CP14.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold4/CP15.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold4/CP16.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold4/CP17.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold4/CP2.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP3.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP4.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP5.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP6.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP7.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP8.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold4/CP9.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP0.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP1.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP10.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold5/CP11.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold5/CP12.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold5/CP13.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold5/CP14.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold5/CP15.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold5/CP16.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold5/CP17.pth	28770937
dl_vtx_training/runs/hr4-maxa/fold5/CP2.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP3.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP4.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP5.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP6.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP7.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP8.pth	28770796
dl_vtx_training/runs/hr4-maxa/fold5/CP9.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP0.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP1.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP10.pth	28770937
dl_vtx_training/runs/hr4/fold0/CP11.pth	28770937
dl_vtx_training/runs/hr4/fold0/CP12.pth	28770937
dl_vtx_training/runs/hr4/fold0/CP13.pth	28770937
dl_vtx_training/runs/hr4/fold0/CP14.pth	28770937
dl_vtx_training/runs/hr4/fold0/CP15.pth	28770937
dl_vtx_training/runs/hr4/fold0/CP16.pth	28770937
dl_vtx_training/runs/hr4/fold0/CP17.pth	28770937
dl_vtx_training/runs/hr4/fold0/CP2.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP3.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP4.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP5.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP6.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP7.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP8.pth	28770796
dl_vtx_training/runs/hr4/fold0/CP9.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP0.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP1.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP10.pth	28770937
dl_vtx_training/runs/hr4/fold1/CP11.pth	28770937
dl_vtx_training/runs/hr4/fold1/CP12.pth	28770937
dl_vtx_training/runs/hr4/fold1/CP13.pth	28770937
dl_vtx_training/runs/hr4/fold1/CP14.pth	28770937
dl_vtx_training/runs/hr4/fold1/CP15.pth	28770937
dl_vtx_training/runs/hr4/fold1/CP16.pth	28770937
dl_vtx_training/runs/hr4/fold1/CP17.pth	28770937
dl_vtx_training/runs/hr4/fold1/CP2.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP3.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP4.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP5.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP6.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP7.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP8.pth	28770796
dl_vtx_training/runs/hr4/fold1/CP9.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP0.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP1.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP10.pth	28770937
dl_vtx_training/runs/hr4/fold2/CP11.pth	28770937
dl_vtx_training/runs/hr4/fold2/CP12.pth	28770937
dl_vtx_training/runs/hr4/fold2/CP13.pth	28770937
dl_vtx_training/runs/hr4/fold2/CP14.pth	28770937
dl_vtx_training/runs/hr4/fold2/CP15.pth	28770937
dl_vtx_training/runs/hr4/fold2/CP16.pth	28770937
dl_vtx_training/runs/hr4/fold2/CP17.pth	28770937
dl_vtx_training/runs/hr4/fold2/CP2.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP3.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP4.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP5.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP6.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP7.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP8.pth	28770796
dl_vtx_training/runs/hr4/fold2/CP9.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP0.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP1.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP10.pth	28770937
dl_vtx_training/runs/hr4/fold3/CP11.pth	28770937
dl_vtx_training/runs/hr4/fold3/CP12.pth	28770937
dl_vtx_training/runs/hr4/fold3/CP13.pth	28770937
dl_vtx_training/runs/hr4/fold3/CP14.pth	28770937
dl_vtx_training/runs/hr4/fold3/CP15.pth	28770937
dl_vtx_training/runs/hr4/fold3/CP16.pth	28770937
dl_vtx_training/runs/hr4/fold3/CP17.pth	28770937
dl_vtx_training/runs/hr4/fold3/CP2.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP3.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP4.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP5.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP6.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP7.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP8.pth	28770796
dl_vtx_training/runs/hr4/fold3/CP9.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP0.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP1.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP10.pth	28770937
dl_vtx_training/runs/hr4/fold4/CP11.pth	28770937
dl_vtx_training/runs/hr4/fold4/CP12.pth	28770937
dl_vtx_training/runs/hr4/fold4/CP13.pth	28770937
dl_vtx_training/runs/hr4/fold4/CP14.pth	28770937
dl_vtx_training/runs/hr4/fold4/CP15.pth	28770937
dl_vtx_training/runs/hr4/fold4/CP16.pth	28770937
dl_vtx_training/runs/hr4/fold4/CP17.pth	28770937
dl_vtx_training/runs/hr4/fold4/CP2.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP3.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP4.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP5.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP6.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP7.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP8.pth	28770796
dl_vtx_training/runs/hr4/fold4/CP9.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP0.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP1.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP10.pth	28770937
dl_vtx_training/runs/hr4/fold5/CP11.pth	28770937
dl_vtx_training/runs/hr4/fold5/CP12.pth	28770937
dl_vtx_training/runs/hr4/fold5/CP13.pth	28770937
dl_vtx_training/runs/hr4/fold5/CP14.pth	28770937
dl_vtx_training/runs/hr4/fold5/CP15.pth	28770937
dl_vtx_training/runs/hr4/fold5/CP16.pth	28770937
dl_vtx_training/runs/hr4/fold5/CP17.pth	28770937
dl_vtx_training/runs/hr4/fold5/CP2.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP3.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP4.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP5.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP6.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP7.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP8.pth	28770796
dl_vtx_training/runs/hr4/fold5/CP9.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP0.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP1.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP10.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold0/CP11.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold0/CP12.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold0/CP13.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold0/CP14.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold0/CP15.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold0/CP16.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold0/CP17.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold0/CP2.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP3.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP4.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP5.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP6.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP7.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP8.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold0/CP9.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP0.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP1.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP10.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold1/CP11.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold1/CP12.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold1/CP13.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold1/CP14.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold1/CP15.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold1/CP16.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold1/CP17.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold1/CP2.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP3.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP4.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP5.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP6.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP7.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP8.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold1/CP9.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP0.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP1.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP10.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold2/CP11.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold2/CP12.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold2/CP13.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold2/CP14.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold2/CP15.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold2/CP16.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold2/CP17.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold2/CP2.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP3.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP4.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP5.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP6.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP7.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP8.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold2/CP9.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP0.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP1.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP10.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold3/CP11.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold3/CP12.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold3/CP13.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold3/CP14.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold3/CP15.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold3/CP16.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold3/CP17.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold3/CP2.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP3.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP4.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP5.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP6.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP7.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP8.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold3/CP9.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold4/CP0.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold4/CP1.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold4/CP10.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold4/CP11.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold4/CP12.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold4/CP13.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold4/CP14.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold4/CP15.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold4/CP16.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold4/CP17.pth	28770937
dl_vtx_training/runs/hr4b-hum/fold4/CP2.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold4/CP3.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold4/CP4.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold4/CP5.pth	28770796
dl_vtx_training/runs/hr4b-hum/fold4/CP6.pth	28770796
