sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp1k	48301	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				17.141	0.834	325628	{"10:1000005": "-1,-1,-1", "12:1000004": "-1,-1,-1", "13:3": "0,1,0", "14:1000001": "-1,-1,-1", "15:5": "-1,-1,-1", "2:6": "-1,-1,-1", "3:7": "-1,-1,-1", "6:1": "-1,-1,-1", "8:4": "-1,-1,-1", "9:8": "-1,-1,-1"}
mcp1k	48367	18255	0	1	19	-161.645	-91.0481	172.399	569	97	1	0	178.137	1.08545	3.24436	0.25	178.137	1.08545	3.24436	178.137	178.137	178.137	178.137	50539.1	288	0.170577	3.49879e+07	1	32.9205	402.98	0.232158	408.055	nu-candidate	1	2.244109	-15.0	1033.3729	29.462	8.804	1264532	{"11:1000006": "-1,-1,-1", "12:1000012": "-1,-1,-1", "15:1000000": "-1,-1,-1", "17:1000007": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:1": "0,0,0", "1:11": "-1,-1,-1", "20:3": "-1,-1,-1", "21:7": "-1,-1,-1", "22:4": "-1,-1,-1", "2:8": "-1,-1,-1", "4:2": "-1,-1,-1", "6:5": "-1,-1,-1", "8:1000001": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
mcp1k	48565	18255	0	0																						nan	nan		nan	nan	nan	nan	no-bundle	0				16.163	1.049	389872	{"-1:12": "-1,-1,-1", "10:8": "-1,-1,-1", "11:5": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:2": "-1,-1,-1", "15:7": "-1,-1,-1", "16:3": "-1,-1,-1", "17:1000000": "-1,-1,-1", "1:15": "-1,-1,-1", "2:10": "-1,-1,-1", "6:1000005": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp1k	48895	18255	0	1	17	-164.948	-165.485	185.396	1261	173	1	0	180.814	1.07643	0.807748	0.28	180.814	1.07643	0.807748	180.814	180.814	180.814	0	49522.8	292	0.217036	3.98544e+07	1	1.14793	806.771	0.961227	416.5	nu-candidate	1	2.8101292	-15.0	534.05963	19.815	6.738	1209756	{"12:1000003": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1": "-1,-1,-1", "16:0": "-1,-1,-1", "17:4": "0,0,0", "1:7": "-1,-1,-1", "4:3": "-1,-1,-1", "5:2": "-1,-1,-1", "7:1000007": "-1,-1,-1", "8:1000014": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp1k	49445	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				19.141	1.456	469096	{"11:1": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:1000017": "-1,-1,-1", "14:1000003": "-1,-1,-1", "16:1000001": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:1000000": "-1,-1,-1", "20:6": "-1,-1,-1", "2:5": "-1,-1,-1", "3:2": "-1,-1,-1", "4:9": "-1,-1,-1", "6:3": "-1,-1,-1", "8:7": "1,0,0", "9:0": "-1,-1,-1"}
mcp1k	49467	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				20.265	1.147	398420	{"10:1000016": "-1,-1,-1", "11:1000008": "-1,-1,-1", "13:1000004": "-1,-1,-1", "15:1000009": "-1,-1,-1", "17:1000005": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:1000000": "-1,-1,-1", "20:1000007": "-1,-1,-1", "21:1000001": "-1,-1,-1", "2:0": "1,0,0", "3:5": "-1,-1,-1", "7:1": "-1,-1,-1", "8:4": "-1,-1,-1", "9:3": "-1,-1,-1"}
mcp1k	49511	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				11.717	0.903	373148	{"10:1000018": "-1,-1,-1", "11:1000014": "-1,-1,-1", "12:1000002": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:1000000": "-1,-1,-1", "16:1000011": "-1,-1,-1", "17:9": "-1,-1,-1", "18:6": "-1,-1,-1", "1:13": "-1,-1,-1", "2:1": "-1,-1,-1", "4:3": "-1,-1,-1", "6:2": "-1,-1,-1", "8:0": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
mcp1k	49709	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				15.793	1.083	398316	{"10:3": "-1,-1,-1", "11:1000014": "-1,-1,-1", "13:1000001": "-1,-1,-1", "15:1000005": "-1,-1,-1", "17:1000003": "-1,-1,-1", "18:6": "-1,-1,-1", "19:10": "-1,-1,-1", "20:5": "-1,-1,-1", "2:15": "-1,-1,-1", "6:1": "-1,-1,-1", "7:2": "-1,-1,-1", "8:4": "-1,-1,-1"}
mcp1k	49885	18255	0	0																						nan	nan		nan	nan	nan	nan	no-beam-flash	0				14.536	1.271	392032	{"10:1000014": "-1,-1,-1", "11:1000009": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:1": "-1,-1,-1", "17:4": "-1,-1,-1", "18:1000002": "-1,-1,-1", "2:12": "-1,-1,-1", "3:14": "-1,-1,-1", "4:0": "-1,-1,-1", "5:7": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1000012": "-1,-1,-1"}
mcp1k	49951	18255	0	1	16	190.934	173.978	21.3977	654	157	3	0	97.9145	1.03303	0.812665	0.0939926	0	nan	nan	0	0	0	0	67480.7	81	0.135529	2.83265e+07	1	3.51613	186.772	0.832929	152.489	nu-candidate	1	1.7707367	-15.0	687.41956	19.154	5.909	1129012	{"10:1000009": "-1,-1,-1", "13:7": "-1,-1,-1", "14:5": "-1,-1,-1", "15:3": "-1,-1,-1", "16:1000003": "0,0,0", "17:1000008": "-1,-1,-1", "1:9": "-1,-1,-1", "3:10": "-1,-1,-1", "5:1": "-1,-1,-1", "7:6": "-1,-1,-1", "8:4": "-1,-1,-1", "9:1000010": "-1,-1,-1"}
