sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
ncpi0	18625	18259	0	1	11	147.025	85.9366	168.631	965	144	4	0	154.448	1.0633	2.69189	0.144442	97.5083	1.06801	3.96685	97.5083	97.5083	97.5083	0	52657.8	154	0.0785012	4.19417e+07	1	28.2907	232.778	0.217462	243.938	nu-candidate	1	2.7012963	-15.0	1539.9434	16.476	15.968	1318532	{"11:1000000": "0,0,1", "13:6": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:0": "0,0,0", "18:5": "-1,-1,-1", "1:11": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000008": "-1,-1,-1", "6:1000010": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
ncpi0	21073	18345	0	1	11	-33.065	23.0582	363.208	1321	204	3	0	116.952	1.02455	0.708151	0.0635914	0	nan	nan	0	0	0	0	80960	145	0.542614	5.58155e+07	1	382.132	481.656	0.820153	235	nu-candidate	1	0.46556592	-0.75136113	1312.6475	17.587	17.081	1246668	{"10:1000000": "-1,-1,-1", "11:0": "0,0,1", "12:1000010": "-1,-1,-1", "1:11": "-1,-1,-1", "4:2": "-1,-1,-1", "5:4": "-1,-1,-1", "6:1000011": "-1,-1,-1", "7:1000008": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1": "-1,-1,-1"}
ncpi0	37112	18259	0	1	84	-162.85	73.7125	10.9965	280	47	4	0	10.7304	1.02194	0.158738	0	0	nan	nan	0	0	0	0	nan	0	0.463894	1.96639e+07	1	265.382	-1	-1	-1	nu-candidate	1	-0.05841844	-7.853921	1235.9845	10.386	9.803	1230984	{"10:1000001": "-1,-1,-1", "11:9": "-1,-1,-1", "12:1000007": "-1,-1,-1", "13:1000012": "-1,-1,-1", "1:7": "-1,-1,-1", "2:2": "-1,-1,-1", "3:8": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000005": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:0": "0,0,1"}
ncpi0	56982	18255	0	1	22	-102.592	-159.031	370.55	2390	349	15	0	125.444	1.29599	0.603628	0.354957	63.3346	1.43229	0.663623	11.7117	11.7117	63.3346	22.7396	nan	0	0.350793	5.65051e+07	1	72.6606	-1	-1	-1	nu-candidate	1	1.3310065	-2.3500001	1272.0762	15.464	14.962	1281564	{"10:1000001": "-1,-1,-1", "12:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:10": "-1,-1,-1", "1:5": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000006": "-1,-1,-1", "22:3": "0,0,1", "3:1": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000012": "-1,-1,-1", "7:1000014": "-1,-1,-1"}
ncpi0	71372	18255	0	1	19	-200.339	-124.892	276.618	4261	664	29	1	250.84	1.36205	0.721083	0.317735	153.495	1.27032	0.706721	40.1913	40.1913	153.495	88.474	nan	0	0.45026	8.78333e+07	1	754.27	-1	-1	-1	nu-candidate	1	-0.19818778	-3.4380538	2121.8872	39.150	39.656	1439052	{"10:6": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000010": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:8": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,0", "20:13": "-1,-1,-1", "21:9": "-1,-1,-1", "2:15": "-1,-1,-1", "5:1": "-1,-1,-1", "8:10": "-1,-1,-1"}
ncpi0	84229	18364	0	1	19	97.5271	122.816	384.556	523	100	2	0	86.7814	1.02968	0.232976	0.111914	60.7004	1.03849	0.281484	60.7004	60.7004	60.7004	0	67052.1	34	0.222621	2.90036e+07	1	23.7213	-1	-1	-1	nu-candidate	1	1.5773124	-15.0	1493.0359	13.280	13.711	1238108	{"10:10": "-1,-1,-1", "11:0": "-1,-1,-1", "12:2": "-1,-1,-1", "1:4": "-1,-1,-1", "2:1000006": "-1,-1,-1", "4:1000007": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000004": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000000": "0,0,1"}
ncpi0	105946	18259	0	1	14	-134.359	-146.867	401.028	315	72	1	0	48.5847	1.01883	0.479197	0.1	0	nan	nan	0	0	0	0	nan	0	0.156354	2.40479e+07	1	123.667	-1	-1	-1	nu-candidate	1	-0.17993447	-15.0	999.12415	10.214	10.704	1185304	{"10:9": "-1,-1,-1", "11:10": "-1,-1,-1", "12:7": "-1,-1,-1", "13:5": "-1,-1,-1", "14:0": "0,0,1", "2:4": "-1,-1,-1", "5:1": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000001": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
ncpi0	114446	18255	0	1	21	-65.7637	-64.4186	333.171	116	24	1	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.0178721	5.35107e+06	1	5.62438	-1	-1	-1	nu-candidate	1	-2.7398417	-15.0	125.822136	5.129	5.637	1228952	{"11:1000007": "-1,-1,-1", "13:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:11": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:2": "-1,-1,-1", "20:1": "-1,-1,-1", "21:0": "0,0,1", "22:1000003": "-1,-1,-1", "23:1000002": "-1,-1,-1", "24:1000001": "-1,-1,-1", "2:4": "-1,-1,-1", "7:6": "-1,-1,-1", "9:5": "-1,-1,-1"}
ncpi0	142421	18255	0	1	7	118.069	-70.2305	208.514	4720	1014	5	0	511.135	1.05027	0.665053	0.1593	305.449	1.05529	0.804264	305.449	305.449	305.449	0	50214.4	235	0.275564	1.59347e+08	1	382.003	991.272	0.819758	345.162	nu-candidate	1	3.0294392	-15.0	2845.9468	20.900	21.296	1398808	{"10:3": "-1,-1,-1", "11:4": "-1,-1,-1", "12:0": "-1,-1,-1", "13:14": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000009": "-1,-1,-1", "16:2": "-1,-1,-1", "17:1000013": "-1,-1,-1", "2:1": "-1,-1,-1", "7:1000000": "0,0,0", "8:1000012": "-1,-1,-1"}
ncpi0	180801	18255	0	1	15	-31.1653	-15.8713	438.137	1392	193	8	2	111.783	1.18977	1.00368	0.322657	27.2806	1.20853	0.93664	27.2806	0	27.2806	0	52953.9	36	0.365628	3.47127e+07	1	531.797	-1	-1	-1	nu-candidate	1	0.4849165	-8.4904995	1085.308	12.342	12.867	1345016	{"10:1000000": "-1,-1,-1", "11:3": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000007": "-1,-1,-1", "15:2": "0,0,1", "16:1": "-1,-1,-1", "17:7": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:1000010": "-1,-1,-1", "5:5": "-1,-1,-1", "6:1000015": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
ncpi0	259542	18345	0	1	17	103.793	4.41978	83.6819	1654	241	11	0	98.967	1.26528	0.737505	0.353901	68.8322	1.21376	0.50268	38.2989	38.2989	68.8322	38.2989	nan	0	0.348752	4.72544e+07	1	335.523	-1	-1	-1	nu-candidate	1	-0.5270047	-12.781549	1784.0068	16.593	17.075	1363020	{"12:1000003": "-1,-1,-1", "13:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000014": "-1,-1,-1", "17:1000000": "0,0,1", "18:14": "-1,-1,-1", "19:1000005": "-1,-1,-1", "1:10": "-1,-1,-1", "20:8": "-1,-1,-1", "21:1000001": "-1,-1,-1", "2:2": "-1,-1,-1", "5:4": "-1,-1,-1", "8:7": "-1,-1,-1"}
ncpi0	285567	18261	0	1	8	60.117	-178.26	271.511	2744	473	11	0	292.598	1.07996	1.40851	0.205211	164.092	1.09977	1.65774	164.092	65.2451	164.092	65.2451	53154.9	161	0.313446	1.2129e+08	1	26.8768	154.352	0.817469	172.895	nu-candidate	1	2.771166	-15.0	1904.4271	22.921	23.477	1399580	{"10:3": "-1,-1,-1", "11:4": "-1,-1,-1", "12:1000003": "-1,-1,-1", "2:0": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000000": "0,0,0", "9:1": "-1,-1,-1"}
ncpi0	314838	18255	0	1	13	31.7831	172.05	177.635	868	136	5	0	37.5432	1.09582	0.231225	0.181328	37.5432	1.09582	0.231225	37.5432	37.5432	37.5432	12.4579	69525	33	0.475448	2.84943e+07	1	387.126	-1	-1	-1	nu-candidate	1	0.0630543	-6.1389513	994.9066	12.245	12.824	1377276	{"10:1000002": "-1,-1,-1", "11:1000007": "-1,-1,-1", "12:0": "-1,-1,-1", "13:1000001": "0,0,0", "14:1000000": "-1,-1,-1", "15:1000004": "-1,-1,-1", "1:10": "-1,-1,-1", "3:1": "-1,-1,-1", "4:3": "-1,-1,-1", "8:1000011": "-1,-1,-1"}
ncpi0	359980	18255	0	1	69	112.945	155.991	275.711	140	27	1	0	13.06	1.05783	0.082423	0.238095	13.06	1.05783	0.082423	13.06	0	13.06	0	nan	0	0.0450918	5.58492e+06	1	169.612	-1	-1	-1	nu-candidate	1	0.4699783	-15.0	894.3674	7.993	8.488	1254400	{"10:1000016": "-1,-1,-1", "11:1000009": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000006": "-1,-1,-1", "16:1000000": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:6": "-1,-1,-1", "1:4": "-1,-1,-1", "20:1000003": "-1,-1,-1", "21:1000007": "0,0,1", "2:5": "-1,-1,-1", "4:7": "-1,-1,-1", "5:8": "-1,-1,-1", "7:0": "-1,-1,-1", "9:1": "-1,-1,-1"}
ncpi0	399860	18255	0	1	17	-30.9385	-83.6059	406.334	2221	290	14	2	100.409	1.16969	0.411432	0.299522	83.7106	1.17054	0.460024	49.9661	34.1075	83.7106	12.1555	nan	0	0.263792	5.35246e+07	1	68.1622	-1	-1	-1	nu-candidate	1	0.48663768	9.525011	1239.3329	17.271	17.769	1271972	{"10:1000003": "-1,-1,-1", "11:1000004": "-1,-1,-1", "12:10": "-1,-1,-1", "13:1000012": "-1,-1,-1", "14:6": "-1,-1,-1", "15:5": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:1": "0,0,1", "18:1000017": "-1,-1,-1", "1:18": "-1,-1,-1", "2:7": "-1,-1,-1", "4:4": "-1,-1,-1"}
ncpi0	463565	18255	0	1	13	52.7342	-128.824	287.488	1812	295	15	0	83.1283	1.36602	0.785224	0.3787	10.2454	1.52893	1.77694	0	0	10.2454	0	nan	0	0.385163	4.69778e+07	1	171.792	-1	-1	-1	nu-candidate	1	0.47126576	-5.752913	1383.6476	13.408	13.896	1262572	{"10:6": "-1,-1,-1", "11:1000003": "-1,-1,-1", "12:11": "-1,-1,-1", "13:1000001": "0,0,1", "14:1000007": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:5": "-1,-1,-1", "17:0": "-1,-1,-1", "18:1": "-1,-1,-1", "4:10": "-1,-1,-1", "5:1000013": "-1,-1,-1"}
ncpi0	506114	18255	0	1	28	118.243	-13.8152	167.455	572	110	1	0	90.5984	1.04573	0.229325	0.2	0	nan	nan	0	0	0	0	nan	0	0.485345	5.72218e+07	1	182.406	-1	-1	-1	nu-candidate	1	-0.83005786	-15.0	2250.0276	28.533	29.067	1425628	{"12:1000003": "-1,-1,-1", "13:0": "-1,-1,-1", "14:3": "-1,-1,-1", "15:9": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:1": "-1,-1,-1", "18:5": "-1,-1,-1", "19:1000000": "0,0,1", "20:1000010": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000005": "-1,-1,-1", "8:1000009": "-1,-1,-1"}
ncpi0	506746	18255	0	1	21	53.2761	-12.6639	39.8081	1085	194	8	1	131.591	1.04173	0.24925	0.152013	12.2449	1.08858	0.517193	0	0	12.2449	0	nan	0	0.490237	8.15313e+07	1	145.134	-1	-1	-1	nu-candidate	1	-1.0106461	-6.709001	2182.3457	16.237	16.752	1323952	{"10:1000006": "-1,-1,-1", "11:1000010": "-1,-1,-1", "12:1000004": "-1,-1,-1", "13:1000002": "0,0,1", "14:7": "-1,-1,-1", "15:5": "-1,-1,-1", "16:1": "-1,-1,-1", "17:1000003": "-1,-1,-1", "18:3": "-1,-1,-1", "3:0": "-1,-1,-1", "5:1000009": "-1,-1,-1", "7:1000005": "-1,-1,-1"}
