sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
nuecc48	388	18255	0	1	23	-163.119	31.414	426.33	14088	1130	32	1	209.011	1.24408	0.514583	0.276873	79.047	1.27011	0.612021	0	0	79.047	11.1845	nan	0	0.405797	1.42485e+08	1	126.467	-1	-1	-1	nu-candidate	1	-1.3140302	11.796409	2604.087	59.191	51.802	1363000	{"11:1000001": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000005": "-1,-1,-1", "17:1000002": "-1,-1,-1", "18:6": "-1,-1,-1", "19:5": "-1,-1,-1", "20:1000006": "-1,-1,-1", "21:4": "-1,-1,-1", "22:3": "-1,-1,-1", "23:0": "0,0,0", "2:2": "-1,-1,-1", "4:1": "-1,-1,-1", "5:7": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
nuecc48	10550	18255	0	1	7	89.9232	55.0456	128.779	2416	279	13	2	73.5901	1.12611	0.256425	0.264756	0	nan	nan	0	0	0	0	nan	0	0.477849	5.05703e+07	1	205.106	-1	-1	-1	nu-candidate	1	-0.340459	15.35253	873.2598	19.940	12.651	1234588	{"10:1": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000002": "1,0,0", "13:6": "-1,-1,-1", "14:2": "-1,-1,-1", "15:3": "-1,-1,-1", "1:9": "-1,-1,-1", "7:1000002": "0,0,1"}
nuecc48	30504	18342	0	1	11	24.7875	-46.841	120.081	5466	507	14	3	145.939	1.11212	0.348794	0.303832	145.939	1.11212	0.348794	35.0786	35.0786	145.939	60.7263	nan	0	0.243439	5.05024e+07	0	0	-1	-1	-1	nu-candidate	1	0.20249923	-1.285594	1150.7811	29.857	22.305	1208328	{"10:1000003": "-1,-1,-1", "11:1000000": "0,0,1", "4:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:3": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1": "-1,-1,-1"}
nuecc48	38856	18304	0	1	12	-55.8959	-79.1495	410.043	8185	667	18	0	142.445	1.13752	0.545157	0.282124	76.6901	1.12479	0.623602	33.9291	33.9291	76.6901	11.101	nan	0	0.248189	7.37364e+07	0	0	-1	-1	-1	nu-candidate	1	0.18296552	15.65356	1303.1702	34.643	27.961	1273024	{"10:1000006": "-1,-1,-1", "11:5": "-1,-1,-1", "12:1": "0,0,1", "13:3": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "1:4": "-1,-1,-1", "5:0": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	42280	18259	0	1	8	14.0673	-12.1604	89.31	15111	1317	34	3	290.406	1.22119	0.63756	0.338647	257.476	1.23034	0.659754	169.739	158.862	257.476	79.8945	21880.5	81	0.29973	1.13806e+08	1	40.0983	40.405	1.00417	133.034	nu-candidate	1	0.59591657	6.0467114	1834.1997	65.803	58.044	1331432	{"10:1000004": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1": "-1,-1,-1", "13:1000013": "-1,-1,-1", "2:8": "-1,-1,-1", "4:1000006": "-1,-1,-1", "7:0": "-1,-1,-1", "8:1000002": "0,0,1", "9:1000000": "-1,-1,-1"}
nuecc48	46363	18255	0	1	19	-60.9031	20.1361	358.167	15472	1234	40	3	231.018	1.27951	0.7216	0.32428	82.2516	1.30498	1.16033	19.4131	0	82.2516	19.7346	nan	0	0.272091	1.06485e+08	1	124.271	-1	-1	-1	nu-candidate	1	-0.61760366	3.0927432	2027.5564	63.211	56.403	1267648	{"11:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:12": "-1,-1,-1", "16:3": "-1,-1,-1", "17:6": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,1", "4:1": "-1,-1,-1", "7:1000008": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	52672	18259	0	1	9	-129.288	85.067	366.749	4672	397	13	2	80.5116	1.13313	0.406489	0.333793	80.5116	1.13313	0.406489	65.9189	65.9189	80.5116	17.9111	nan	0	0.342611	3.36735e+07	1	495.399	-1	-1	-1	nu-candidate	1	0.18101248	-15.0	1112.2379	19.637	19.883	1220488	{"10:1": "-1,-1,-1", "11:11": "-1,-1,-1", "12:12": "-1,-1,-1", "1:2": "-1,-1,-1", "3:3": "-1,-1,-1", "4:7": "-1,-1,-1", "5:1000000": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:0": "0,0,1"}
nuecc48	54095	18259	0	1	17	175.797	26.9138	186.679	22845	2504	47	3	310.086	1.18252	0.683799	0.27276	174.256	1.19785	0.830943	77.4919	19.8525	174.256	15.0759	113134	56	0.370155	1.83364e+08	1	72.2842	-1	-1	-1	nu-candidate	1	0.93326974	5.6552954	943.5497	74.835	75.003	1396116	{"11:1000011": "-1,-1,-1", "14:1000005": "-1,-1,-1", "16:3": "-1,-1,-1", "17:1000000": "0,0,0", "18:1000001": "-1,-1,-1", "19:1000003": "-1,-1,-1", "20:1000004": "-1,-1,-1", "2:11": "-1,-1,-1", "3:9": "-1,-1,-1", "4:2": "-1,-1,-1", "7:1": "-1,-1,-1", "9:5": "-1,-1,-1"}
nuecc48	69314	18255	0	1	3	-112.011	-18.315	164.693	2986	404	9	0	275.637	1.04429	0.689974	0.136973	192.567	1.05496	0.892866	160.249	150.11	192.567	0	49238.7	241	0.0740351	6.1067e+07	1	47.4599	340.476	0.19924	354.731	nu-candidate	1	1.8290664	-9.867887	1387.9846	17.438	17.858	1213548	{"10:0": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000013": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:15": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:3": "-1,-1,-1", "1:11": "-1,-1,-1", "2:9": "-1,-1,-1", "3:1": "0,0,1", "5:5": "-1,-1,-1", "7:4": "-1,-1,-1"}
nuecc48	74544	18259	0	1	12	135.87	-170.381	406.229	14078	1173	42	1	180.753	1.27163	0.495113	0.336878	107.623	1.13083	0.348288	11.4626	11.4626	107.623	14.7196	nan	0	0.272386	1.28112e+08	1	74.1876	-1	-1	-1	nu-candidate	1	-1.2223834	13.632371	2047.4629	43.446	43.774	1299836	{"10:5": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000000": "0,0,0", "13:3": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "3:4": "-1,-1,-1", "5:10": "-1,-1,-1", "6:1000011": "-1,-1,-1"}
nuecc48	81597	18313	0	1	19	-179.563	39.9476	358.388	8668	795	28	3	113.867	1.12125	0.688496	0.235512	65.5678	1.10857	0.837231	30.0418	30.0418	65.5678	0	nan	0	0.292647	9.06505e+07	0	0	-1	-1	-1	nu-candidate	1	0.4835804	13.12336	1472.4965	29.424	29.692	1293392	{"10:1000001": "-1,-1,-1", "11:1000003": "-1,-1,-1", "13:1000002": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:8": "-1,-1,-1", "17:4": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:0": "0,0,0", "20:1000011": "-1,-1,-1", "2:1": "-1,-1,-1", "4:3": "-1,-1,-1", "7:2": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
nuecc48	90055	18255	0	1	11	128.847	24.7812	202.185	14895	1472	33	1	208.943	1.15144	0.415115	0.335502	126.6	1.13127	0.306868	67.2068	54.346	126.6	21.8848	nan	0	0.283792	1.2332e+08	1	131.806	-1	-1	-1	nu-candidate	1	-0.80225813	9.178377	2333.6636	46.372	46.717	1359184	{"10:5": "-1,-1,-1", "11:1000000": "0,0,1", "2:1": "-1,-1,-1", "3:3": "-1,-1,-1", "5:7": "-1,-1,-1", "6:0": "-1,-1,-1", "7:9": "-1,-1,-1", "8:1000002": "-1,-1,-1"}
nuecc48	111412	18259	0	1	18	155.46	77.0917	178.618	6427	564	17	1	82.6912	1.10422	0.228532	0.332564	82.6912	1.10422	0.228532	31.3892	31.3892	82.6912	82.6912	nan	0	0.291925	5.52267e+07	0	0	-1	-1	-1	nu-candidate	1	-0.27827108	1.5509664	946.162	16.481	16.691	1273748	{"10:1000001": "-1,-1,-1", "11:1000014": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000007": "-1,-1,-1", "17:1000006": "-1,-1,-1", "18:1000000": "0,0,1", "19:1": "-1,-1,-1", "1:4": "-1,-1,-1", "20:9": "-1,-1,-1", "21:6": "-1,-1,-1", "22:1000018": "-1,-1,-1", "4:7": "-1,-1,-1", "6:3": "-1,-1,-1", "8:2": "-1,-1,-1"}
nuecc48	116962	18259	0	1	58	-72.6974	-79.3199	118.382	574	62	5	1	11.8281	1.06131	0.0793305	0.157895	11.8281	1.06131	0.0793305	11.8281	11.8281	11.8281	11.8281	nan	0	0.154652	6.71158e+06	1	118.937	-1	-1	-1	cosmic-tagged	1	-0.69685555	-15.0	725.0528	12.223	12.459	1256560	{"11:1000002": "-1,-1,-1", "13:13": "-1,-1,-1", "14:1": "-1,-1,-1", "15:3": "1,0,0", "16:1000004": "-1,-1,-1", "17:8": "-1,-1,-1", "18:1000001": "-1,-1,-1", "1:10": "-1,-1,-1", "3:5": "-1,-1,-1", "4:4": "-1,-1,-1", "6:0": "-1,-1,-1", "7:1000014": "-1,-1,-1", "8:1000005": "-1,-1,-1"}
nuecc48	122660	18255	0	1	31	-100.454	-40.0768	463.931	0	0	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.263829	6.84055e+06	1	346.871	-1	-1	-1	nu-candidate	1	-0.448085	-15.0	1327.6033	19.309	19.741	1216080	{"10:1000008": "-1,-1,-1", "11:7": "-1,-1,-1", "12:2": "-1,-1,-1", "2:5": "-1,-1,-1", "6:3": "-1,-1,-1", "7:1000011": "-1,-1,-1", "8:1000006": "-1,-1,-1", "9:0": "0,0,0"}
nuecc48	131357	18259	0	1	12	42.9714	177.781	136.49	2239	293	16	1	82.6147	1.09795	0.374759	0.136388	0	nan	nan	0	0	0	0	nan	0	0.307889	4.69678e+07	0	0	-1	-1	-1	nu-candidate	1	-0.067643315	11.55874	767.77374	12.255	11.673	1213656	{"10:1000014": "-1,-1,-1", "11:1000012": "-1,-1,-1", "12:1000003": "0,0,1", "13:1000017": "-1,-1,-1", "16:1000008": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:1000005": "-1,-1,-1", "1:10": "-1,-1,-1", "20:1000011": "-1,-1,-1", "21:0": "-1,-1,-1", "22:8": "-1,-1,-1", "23:13": "-1,-1,-1", "24:5": "-1,-1,-1", "25:1000009": "-1,-1,-1", "2:12": "-1,-1,-1", "6:2": "-1,-1,-1"}
nuecc48	137238	18264	0	1	144	-112.949	29.8242	392.872	1741	189	10	2	76.3622	1.04022	0.159473	0.0990784	26.9081	1.03982	0.109567	26.9081	13.8072	26.9081	13.8072	nan	0	0.279709	4.24101e+07	1	22.0317	4000	1	244.911	nu-candidate	1	0.8741049	-15.0	1761.2749	13.073	12.425	1362652	{"12:1000017": "-1,-1,-1", "14:1000011": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:1000015": "-1,-1,-1", "18:1000006": "-1,-1,-1", "19:1000002": "-1,-1,-1", "20:1000008": "-1,-1,-1", "21:2": "-1,-1,-1", "22:1000005": "-1,-1,-1", "23:1000003": "-1,-1,-1", "24:7": "-1,-1,-1", "25:3": "-1,-1,-1", "26:1000004": "-1,-1,-1", "3:4": "-1,-1,-1", "4:5": "-1,-1,-1", "5:6": "-1,-1,-1", "7:1": "0,0,0", "9:0": "-1,-1,-1"}
nuecc48	138009	18255	0	1	12	-102.907	159.311	81.4676	4173	418	18	0	106.758	1.09039	0.348106	0.208525	22.1774	1.09583	0.388497	10.4722	10.4722	22.1774	10.4722	nan	0	0.191135	6.46937e+07	1	42.7107	-1	-1	-1	nu-candidate	1	-0.0022581846	9.845205	1346.1577	16.581	16.955	1205428	{"10:1000006": "-1,-1,-1", "11:1000017": "-1,-1,-1", "12:1": "0,0,1", "13:0": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:3": "-1,-1,-1", "16:1000021": "-1,-1,-1", "17:1000009": "-1,-1,-1", "1:10": "-1,-1,-1", "2:14": "-1,-1,-1", "4:1000019": "-1,-1,-1", "5:1000012": "-1,-1,-1", "7:1000003": "-1,-1,-1", "9:1000010": "-1,-1,-1"}
nuecc48	163543	18255	0	1	14	-79.2799	-94.2245	247.798	4572	585	12	0	238.362	1.40856	2.02319	0.309159	66.7486	1.31342	4.34338	66.7486	66.7486	66.7486	66.7486	40453.3	64	0.267575	5.31354e+07	1	5.86317	79.3313	0.896488	127.82	nu-candidate	1	1.1412324	0.8816089	1413.3337	16.567	16.874	1238056	{"10:1000005": "-1,-1,-1", "11:1000007": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:6": "-1,-1,-1", "14:4": "0,0,1", "1:10": "-1,-1,-1", "3:5": "-1,-1,-1", "5:7": "-1,-1,-1", "6:1": "-1,-1,-1", "7:1000008": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
nuecc48	168596	18255	0	1	14	-188.953	25.4884	148.243	11287	1181	32	4	191.315	1.22025	0.660927	0.298775	41.8267	1.15306	1.22565	0	0	41.8267	17.7458	nan	0	0.380575	1.25614e+08	1	118.39	-1	-1	-1	nu-candidate	1	-1.9424617	8.205081	2106.9138	42.931	41.962	1350860	{"11:4": "-1,-1,-1", "12:2": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:0": "0,0,0", "15:1000005": "-1,-1,-1", "16:1": "-1,-1,-1", "17:3": "-1,-1,-1", "18:1000004": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000002": "-1,-1,-1"}
nuecc48	172230	18253	0	1	5	-55.0822	-87.577	19.7453	6417	574	21	0	86.0755	1.12082	0.337065	0.260526	10.7955	1.1793	0.150303	0	0	10.7955	0	nan	0	0.301627	5.14895e+07	0	0	-1	-1	-1	nu-candidate	1	-1.3178178	15.051499	1506.0886	20.107	19.362	1224876	{"11:1000005": "-1,-1,-1", "13:1000006": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:13": "-1,-1,-1", "17:1000002": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:1000018": "-1,-1,-1", "1:14": "-1,-1,-1", "2:12": "-1,-1,-1", "4:5": "-1,-1,-1", "5:2": "0,0,1", "6:3": "-1,-1,-1", "9:1000012": "-1,-1,-1"}
nuecc48	174637	18255	0	1	9	-166.57	-57.2445	297.676	3234	432	13	0	88.5739	1.18231	1.8998	0.181488	20.4967	1.18454	2.03878	0	0	20.4967	20.4967	nan	0	0.314438	5.31848e+07	0	0	-1	-1	-1	nu-candidate	1	-0.65320766	10.033498	872.7051	10.538	10.750	1254568	{"2:2": "-1,-1,-1", "3:1": "-1,-1,-1", "4:1000010": "-1,-1,-1", "6:1000004": "-1,-1,-1", "7:1000003": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:0": "0,0,1"}
nuecc48	196649	18255	0	1	11	-53.5481	-21.4913	193.671	13625	1366	41	4	213.718	1.30909	0.684684	0.342705	111.55	1.3117	0.708156	33.0454	0	111.55	15.6496	nan	0	0.298275	1.06254e+08	0	0	-1	-1	-1	nu-candidate	1	0.11119599	6.435814	1274.6237	49.966	49.327	1270912	{"11:0": "0,0,1", "12:2": "-1,-1,-1", "13:3": "-1,-1,-1", "14:5": "-1,-1,-1", "15:1000000": "-1,-1,-1", "1:9": "-1,-1,-1", "3:4": "-1,-1,-1", "7:1000007": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
