sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp2k	47278	18259	0	1	6	-70.8645	152.229	224.581	602	111	3	0	84.1407	1.01997	0.127906	0.0371782	0	nan	nan	0	0	0	0	63998.7	60	0.107569	2.93982e+07	1	4.84864	290.047	0.927757	124.225	nu-candidate	1	0.5249725	-15.0	259.7396	17.930	7.545	1205036	{"10:1000006": "-1,-1,-1", "12:1000008": "-1,-1,-1", "13:7": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:3": "-1,-1,-1", "17:13": "-1,-1,-1", "18:4": "-1,-1,-1", "19:0": "-1,-1,-1", "2:10": "-1,-1,-1", "4:8": "-1,-1,-1", "6:6": "0,0,1", "7:2": "-1,-1,-1", "8:5": "-1,-1,-1"}
mcp2k	47784	18259	0	1	17	56.3949	-76.4163	113.855	1442	222	3	0	253.436	1.03235	0.748057	0.157183	220.536	1.03228	0.84201	220.536	220.536	220.536	0	49493.9	358	0.0727134	6.15243e+07	0	0	1110.5	0.745735	506.273	nu-candidate	1	4.239868	-15.0	956.3314	22.905	8.731	1174088	{"10:1000009": "-1,-1,-1", "12:1000007": "-1,-1,-1", "13:1000014": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:4": "-1,-1,-1", "17:1000005": "0,0,0", "18:1000002": "-1,-1,-1", "19:1": "-1,-1,-1", "20:1000008": "-1,-1,-1", "3:5": "-1,-1,-1", "6:1000001": "-1,-1,-1", "8:1000011": "-1,-1,-1"}
mcp2k	49742	18259	0	1	16	180.684	54.3383	55.4748	525	121	1	0	107.485	1.01753	0.49718	0.0617978	0	nan	nan	0	0	0	0	55889.3	170	0.424653	3.43221e+07	1	20.3474	248.44	0.244076	266.086	nu-candidate	1	1.6224253	-15.0	445.43054	20.481	6.322	1170052	{"10:1000001": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:1000007": "-1,-1,-1", "16:1000005": "0,0,1", "17:9": "-1,-1,-1", "18:14": "-1,-1,-1", "19:1000000": "-1,-1,-1", "2:4": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000009": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
mcp2k	51219	18255	0	1	12	-84.6069	-109.573	14.5153	2167	270	4	0	253.582	1.08136	3.52693	0.138945	198.605	1.08619	4.35927	183.528	183.528	198.605	0	51762.9	297	0.0650711	5.27622e+07	1	25.2903	401.618	0.249389	427.219	nu-candidate	1	3.8081925	-11.591664	908.0175	24.151	10.840	1150420	{"10:1000002": "-1,-1,-1", "11:3": "-1,-1,-1", "12:1": "0,0,1", "13:1000005": "-1,-1,-1", "14:1000003": "-1,-1,-1", "1:9": "-1,-1,-1", "2:4": "-1,-1,-1", "3:8": "-1,-1,-1", "5:1000000": "-1,-1,-1", "6:1000001": "-1,-1,-1", "8:1000010": "-1,-1,-1"}
mcp2k	51546	18259	0	1	16	-158.663	171.732	423.603	487	47	2	0	71.0555	1.0864	0.272125	0.25641	71.0555	1.0864	0.272125	71.0555	71.0555	71.0555	71.0555	50623.3	109	0.129416	1.98703e+07	1	104.363	314.246	0.893609	187.173	nu-candidate	1	2.6203825	-15.0	621.3566	24.178	9.301	1260308	{"10:1000010": "-1,-1,-1", "11:1000007": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000006": "-1,-1,-1", "16:2": "0,0,0", "17:1000005": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:9": "-1,-1,-1", "20:6": "-1,-1,-1", "3:5": "-1,-1,-1", "5:0": "-1,-1,-1", "6:8": "-1,-1,-1", "7:3": "-1,-1,-1", "8:4": "-1,-1,-1"}
mcp2k	51868	18255	0	1	7	12.5403	-23.9815	213.266	744	112	3	0	172.407	1.0508	4.70948	0.199799	162.291	1.05073	4.98603	162.291	162.291	162.291	162.291	nan	0	0.0164984	3.42437e+07	1	0.758974	-1	-1	-1	nu-candidate	1	1.7346727	-15.0	616.0029	22.778	7.681	1163912	{"3:1000004": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000000": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000002": "0,0,1", "8:1": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp2k	52044	18255	0	1	18	-85.2799	-118.006	240.923	868	134	4	0	107.838	1.04233	1.71897	0.134078	107.838	1.04233	1.71897	107.838	0	107.838	0	54578.2	171	0.199331	3.39159e+07	1	111.639	263.001	0.368417	265.357	nu-candidate	1	2.3510637	-15.0	683.6397	18.620	7.580	1230928	{"12:1000003": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:6": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:5": "-1,-1,-1", "18:3": "0,0,1", "19:13": "-1,-1,-1", "3:1": "-1,-1,-1", "4:7": "-1,-1,-1", "6:0": "-1,-1,-1", "7:8": "-1,-1,-1", "9:12": "-1,-1,-1"}
mcp2k	52352	18255	0	1	17	-102.956	43.5117	338.494	51	8	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.395504	2.44829e+06	1	4.42146	-1	-1	-1	nu-candidate	1	-0.8362436	-15.0	90.98367	18.460	5.095	1213516	{"10:1000005": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:1000010": "-1,-1,-1", "14:1000008": "-1,-1,-1", "15:0": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:5": "0,0,1", "1:15": "-1,-1,-1", "3:11": "-1,-1,-1", "4:7": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp2k	53658	18259	0	1	15	-85.1843	-95.1076	1.05355	861	133	2	0	91.1172	1.01565	0.82451	0.0136024	17.9714	1.0173	0.0734133	17.9714	0	17.9714	0	nan	0	0.433127	3.56546e+07	1	0.902077	-1	-1	-1	nu-candidate	1	-1.5605992	-15.0	361.95892	24.147	7.213	1216464	{"10:1000003": "-1,-1,-1", "12:8": "-1,-1,-1", "13:1000008": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:6": "0,0,0", "16:2": "-1,-1,-1", "17:1": "-1,-1,-1", "18:1000011": "-1,-1,-1", "2:0": "-1,-1,-1", "4:4": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp2k	53793	18255	0	1	12	-4.54972	1.75836	254.771	1983	293	2	0	252.736	1.0176	2.27448	0.0340805	16.985	1.07178	1.02682	16.985	16.985	16.985	16.985	51081.3	384	0.232253	5.75712e+07	0	0	903.273	6.59779e-05	944.341	nu-candidate	1	3.8651009	-15.0	1046.3684	29.035	11.311	1213048	{"10:1000008": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:3": "0,0,1", "13:1000004": "-1,-1,-1", "14:5": "-1,-1,-1", "15:1000015": "-1,-1,-1", "1:13": "-1,-1,-1", "3:7": "-1,-1,-1", "5:0": "-1,-1,-1", "6:1000001": "-1,-1,-1", "8:1000011": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
