sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp1k	48367	18255	0	1	19	-161.645	-91.0468	172.4	604	104	1	0	174.858	1.06652	3.25032	0.224138	174.858	1.06652	3.25032	174.858	174.858	174.858	174.858	51200.9	282	0.166602	3.49879e+07	1	32.9808	423.851	0.237175	403.363	nu-candidate	1	2.3707006	-15.0	1028.1677	22.219	12.791	1339000	{"11:1000006": "-1,-1,-1", "12:1000012": "-1,-1,-1", "15:1000000": "-1,-1,-1", "17:1000007": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:1": "0,0,0", "1:11": "-1,-1,-1", "20:3": "-1,-1,-1", "21:7": "-1,-1,-1", "22:4": "-1,-1,-1", "2:8": "-1,-1,-1", "4:2": "-1,-1,-1", "6:5": "-1,-1,-1", "8:1000001": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
mcp1k	48895	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				10.400	2.617	499292	{"12:1000003": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1": "-1,-1,-1", "16:0": "-1,-1,-1", "17:4": "0,1,0", "1:7": "-1,-1,-1", "4:3": "-1,-1,-1", "5:2": "-1,-1,-1", "7:1000007": "-1,-1,-1", "8:1000014": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp1k	50303	18255	0	1	12	132.736	55.3906	179.678	412	75	4	0	39.3612	1.0189	0.156457	0.0635534	0	nan	nan	0	0	0	0	70738.6	26	0.360507	2.74742e+07	1	1.04032	-1	-1	-1	nu-candidate	1	1.549065	-15.0	456.86273	15.506	7.013	1201504	{"10:1000003": "-1,-1,-1", "11:1": "-1,-1,-1", "12:1000001": "0,0,1", "13:2": "-1,-1,-1", "14:1000015": "-1,-1,-1", "1:8": "-1,-1,-1", "3:5": "-1,-1,-1", "5:1000002": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:1000012": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp1k	50831	18255	0	1	14	-135.404	-124.574	420.455	162	31	2	0	10.883	1.02945	0.443226	0.117647	0	nan	nan	0	0	0	0	nan	0	0.0199686	1.01199e+07	1	4.19373	-1	-1	-1	nu-candidate	1	-1.8593987	-15.0	235.07236	14.364	6.083	1216312	{"10:1000003": "-1,-1,-1", "11:1000002": "-1,-1,-1", "12:1000010": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1": "0,0,1", "15:1000008": "-1,-1,-1", "1:5": "-1,-1,-1", "3:2": "-1,-1,-1", "4:4": "-1,-1,-1", "7:1000007": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp1k	54341	18255	0	1	18	117.535	164.985	142.118	392	71	3	0	55.2176	1.0407	0.148929	0.188886	33.1299	1.05803	0.135776	33.1299	33.1299	33.1299	33.1299	79091.8	28	0.155166	2.65781e+07	1	142.708	-1	-1	-1	nu-candidate	1	0.58538157	-15.0	847.6984	19.881	10.689	1291216	{"12:3": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:18": "-1,-1,-1", "15:1000010": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:1000011": "-1,-1,-1", "18:1000006": "0,0,1", "19:1000000": "-1,-1,-1", "20:1000005": "-1,-1,-1", "21:6": "-1,-1,-1", "22:1000012": "-1,-1,-1", "23:1000017": "-1,-1,-1", "24:1000001": "-1,-1,-1", "4:1000015": "-1,-1,-1", "8:1000009": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp1k	54351	18255	0	1	17	-140.43	81.1911	189.575	591	121	3	0	107.048	1.04919	1.02765	0.104073	41.9011	1.05067	2.07275	41.9011	41.9011	41.9011	0	66293.9	61	0.157823	2.99262e+07	1	2.14326	105.107	0.683263	125.776	nu-candidate	1	0.875953	-15.0	675.4564	15.595	8.245	1226184	{"10:1000000": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:1000005": "-1,-1,-1", "14:12": "-1,-1,-1", "15:2": "-1,-1,-1", "16:4": "-1,-1,-1", "17:1": "0,0,1", "18:1000012": "-1,-1,-1", "2:0": "-1,-1,-1", "3:6": "-1,-1,-1", "5:5": "-1,-1,-1", "7:3": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp1k	55595	18255	0	1	8	-178.5	-55.5402	193.725	1378	201	4	0	211.435	1.07246	0.676444	0.242444	196.247	1.07348	0.705108	196.247	196.247	196.247	0	52821.5	318	0.167668	5.04217e+07	0	0	416.121	0.164588	449.514	nu-candidate	1	2.2618005	-15.0	749.3709	11.601	10.617	1253976	{"10:1000006": "-1,-1,-1", "1:1": "-1,-1,-1", "2:1000005": "-1,-1,-1", "4:1000001": "-1,-1,-1", "5:8": "-1,-1,-1", "6:1000000": "-1,-1,-1", "7:3": "-1,-1,-1", "8:0": "0,0,0", "9:1000002": "-1,-1,-1"}
mcp1k	55627	18255	0	1	22	-80.5663	60.1258	182.073	1189	257	2	0	199.702	1.01651	0.754815	0.0392153	0	nan	nan	0	0	0	0	49905.6	301	0.233199	4.66615e+07	1	1.73242	830.575	0.521155	431.738	nu-candidate	1	6.250829	-15.0	694.23944	13.793	7.499	1270304	{"11:1": "-1,-1,-1", "12:1000009": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:1000004": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:4": "-1,-1,-1", "1:17": "-1,-1,-1", "20:1000003": "-1,-1,-1", "21:1000001": "-1,-1,-1", "22:5": "0,0,0", "23:7": "-1,-1,-1", "24:10": "-1,-1,-1", "4:0": "-1,-1,-1", "6:6": "-1,-1,-1", "8:11": "-1,-1,-1"}
mcp1k	55715	18255	0	1	15	-48.2248	-38.3619	482.158	430	90	4	0	58.908	1.05529	0.290041	0.151481	17.6025	1.07194	0.116643	17.6025	0	17.6025	0	nan	0	0.140422	1.60216e+07	1	19.17	-1	-1	-1	nu-candidate	1	1.5264925	-15.0	791.6652	11.285	7.323	1213016	{"10:1000006": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000005": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:2": "-1,-1,-1", "15:6": "0,0,0", "16:3": "-1,-1,-1", "2:10": "-1,-1,-1", "4:4": "-1,-1,-1", "6:0": "-1,-1,-1", "7:1": "-1,-1,-1", "9:1000012": "-1,-1,-1"}
mcp1k	56211	18255	0	1	11	88.5965	-32.2813	77.1127	189	36	1	0	21.0343	1.02513	0.0964952	0.117647	21.0343	1.02513	0.0964952	21.0343	0	21.0343	0	nan	0	0.0956377	1.22207e+07	1	2.44908	-1	-1	-1	nu-candidate	1	-2.4454074	-15.0	189.73624	11.171	6.215	1235392	{"11:1000009": "0,0,1", "14:1000003": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:1000013": "-1,-1,-1", "18:1000012": "-1,-1,-1", "19:1000008": "-1,-1,-1", "20:19": "-1,-1,-1", "21:1000002": "-1,-1,-1", "22:1000005": "-1,-1,-1", "23:11": "-1,-1,-1", "24:3": "-1,-1,-1", "25:5": "-1,-1,-1", "26:6": "-1,-1,-1", "27:1000007": "-1,-1,-1", "4:4": "-1,-1,-1", "7:1000023": "-1,-1,-1", "8:1000020": "-1,-1,-1", "9:1000015": "-1,-1,-1"}
mcp1k	56243	18255	0	1	9	135.64	-27.5683	109.466	510	114	3	0	104.503	1.02052	0.416521	0.0827767	31.6395	1.03881	0.206231	31.6395	10.4294	31.6395	10.4294	50085.3	112	0.177038	3.17171e+07	1	121.349	287.859	0.798835	192.946	nu-candidate	1	3.4220982	-15.0	632.152	11.956	7.378	1200180	{"12:1000003": "-1,-1,-1", "13:5": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:2": "-1,-1,-1", "16:1000000": "-1,-1,-1", "3:1": "-1,-1,-1", "4:7": "-1,-1,-1", "5:1000005": "-1,-1,-1", "9:1000001": "0,0,0"}
mcp1k	56463	18255	0	1	14	131.256	166.469	185.415	3333	623	5	0	508.157	1.03123	3.32606	0.0704103	43.5186	1.06627	0.0911259	43.5186	43.5186	43.5186	43.5186	50348.8	727	0.381159	1.44836e+08	1	6.95389	893.236	0.000530724	927.576	no-bundle	1	4.8792706	-15.0	1430.7594	21.816	17.687	1380568	{"-1:6": "-1,-1,-1", "10:1000001": "-1,-1,-1", "11:1000000": "-1,-1,-1", "12:7": "-1,-1,-1", "14:12": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:3": "-1,-1,-1", "1:11": "-1,-1,-1", "4:9": "-1,-1,-1", "9:5": "-1,-1,-1"}
mcp1k	57485	18255	0	1	16	-9.22175	-106.416	47.302	692	129	5	2	87.9362	1.03104	0.946314	0.0690159	41.2874	1.03587	0.584118	41.2874	0	41.2874	0	64623.4	69	0.140508	3.38375e+07	0	0	115.498	0.682667	136.457	nu-candidate	1	2.6660502	-15.0	558.53375	12.886	7.671	1204896	{"11:1000014": "-1,-1,-1", "12:0": "-1,-1,-1", "13:2": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:3": "0,0,1", "17:4": "-1,-1,-1", "1:7": "-1,-1,-1", "3:10": "-1,-1,-1", "6:5": "-1,-1,-1", "7:1": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
