sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
nuecc48	388	18255	0	1	23	-161.247	31.2369	426.041	5931	837	22	0	207.722	1.22479	0.981967	0.295912	80.9392	1.26547	0.847524	10.607	0	80.9392	21.2453	nan	0	0.474766	1.42485e+08	1	95.3024	-1	-1	-1	nu-candidate	1	-0.88431895	7.4370914	2681.6555	37.509	30.842	1326304	{"11:1000001": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000005": "-1,-1,-1", "17:1000002": "-1,-1,-1", "18:6": "-1,-1,-1", "19:5": "-1,-1,-1", "20:1000006": "-1,-1,-1", "21:4": "-1,-1,-1", "22:3": "-1,-1,-1", "23:0": "0,0,0", "2:2": "-1,-1,-1", "4:1": "-1,-1,-1", "5:7": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
nuecc48	10550	18255	0	1	7	89.8777	54.971	128.801	1165	207	14	1	57.0331	1.12269	0.473136	0.222679	0	nan	nan	0	0	0	0	nan	0	0.477944	5.05703e+07	1	25.3479	-1	-1	-1	nu-candidate	1	-0.27606696	15.35253	899.6138	19.868	12.485	1231616	{"10:1": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000002": "1,0,0", "13:6": "-1,-1,-1", "14:2": "-1,-1,-1", "15:3": "-1,-1,-1", "1:9": "-1,-1,-1", "7:1000002": "0,0,1"}
nuecc48	30504	18342	0	1	11	25.3951	-44.7553	125.104	2628	316	12	3	107.616	1.10914	0.31404	0.31381	97.3834	1.10042	0.293352	0	0	97.3834	37.4891	nan	0	0.247828	5.05024e+07	1	368.137	-1	-1	-1	nu-candidate	1	-0.29962736	-3.6360376	1074.0255	18.113	11.587	1200672	{"10:1000003": "-1,-1,-1", "11:1000000": "0,0,1", "4:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:3": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1": "-1,-1,-1"}
nuecc48	38856	18304	0	1	12	-56.1403	-77.3966	410.014	3392	478	17	0	146.226	1.12501	0.38604	0.254079	83.9946	1.17351	0.310618	0	0	83.9946	53.383	nan	0	0.226855	7.37364e+07	0	0	-1	-1	-1	nu-candidate	1	-0.92049545	11.682841	1304.5023	25.216	17.882	1257696	{"10:1000006": "-1,-1,-1", "11:5": "-1,-1,-1", "12:1": "0,0,1", "13:3": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "1:4": "-1,-1,-1", "5:0": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	42280	18259	0	1	8	12.86	-13.6829	89.0593	6988	942	40	1	315.345	1.80577	0.603957	0.323145	276.037	1.40112	0.570555	111.951	111.951	276.037	122.388	nan	0	0.311995	1.13806e+08	1	129.919	-1	-1	-1	nu-candidate	1	-1.0361861	8.107866	1804.2644	63.447	56.824	1301644	{"10:1000004": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1": "-1,-1,-1", "13:1000013": "-1,-1,-1", "2:8": "-1,-1,-1", "4:1000006": "-1,-1,-1", "7:0": "-1,-1,-1", "8:1000002": "0,0,1", "9:1000000": "-1,-1,-1"}
nuecc48	46363	18255	0	1	19	-78.3595	16.4734	297.942	6388	849	49	6	189.484	1.23403	0.669699	0.291774	54.9905	1.20368	0.589368	0	0	54.9905	39.4631	nan	0	0.297727	1.06485e+08	1	56.1019	-1	-1	-1	nu-candidate	1	-1.0353245	8.55651	1733.5712	61.979	55.255	1248136	{"11:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:12": "-1,-1,-1", "16:3": "-1,-1,-1", "17:6": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,1", "4:1": "-1,-1,-1", "7:1000008": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	52672	18259	0	1	82	-138.048	63.7339	297.057	178	34	1	0	14.1421	1.32553	0.357319	0.304348	0	nan	nan	0	0	0	0	nan	0	0.683435	5.64977e+06	1	356.241	-1	-1	-1	nu-candidate	1	-0.63021433	-8.753043	892.5461	9.995	10.518	1209116	{"10:1": "-1,-1,-1", "11:11": "-1,-1,-1", "12:12": "-1,-1,-1", "1:2": "-1,-1,-1", "3:3": "-1,-1,-1", "4:7": "-1,-1,-1", "5:1000000": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:0": "0,0,1"}
nuecc48	54095	18259	0	1	17	175.773	26.965	186.608	10724	1864	45	2	329.164	1.41804	0.900359	0.293068	141.836	1.17226	0.485047	53.8479	13.9905	141.836	21.0193	nan	0	0.346224	1.83364e+08	1	139.189	-1	-1	-1	nu-candidate	1	-1.347233	10.938393	2696.2117	57.625	57.981	1369308	{"11:1000011": "-1,-1,-1", "14:1000005": "-1,-1,-1", "16:3": "-1,-1,-1", "17:1000000": "0,0,0", "18:1000001": "-1,-1,-1", "19:1000003": "-1,-1,-1", "20:1000004": "-1,-1,-1", "2:11": "-1,-1,-1", "3:9": "-1,-1,-1", "4:2": "-1,-1,-1", "7:1": "-1,-1,-1", "9:5": "-1,-1,-1"}
nuecc48	69314	18255	0	1	3	-111.239	-17.9502	164.434	1581	247	9	0	269.124	1.04224	0.718506	0.122028	181.527	1.04019	0.992075	181.527	149.031	181.527	0	49221.3	239	0.0584676	6.1067e+07	1	43.1096	354.268	0.464891	353.86	nu-candidate	1	3.2823598	0.71186763	1550.8823	12.525	12.874	1205296	{"10:0": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000013": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:15": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:3": "-1,-1,-1", "1:11": "-1,-1,-1", "2:9": "-1,-1,-1", "3:1": "0,0,1", "5:5": "-1,-1,-1", "7:4": "-1,-1,-1"}
nuecc48	74544	18259	0	1	12	136.281	-170.054	406.144	5800	807	32	1	208.546	1.4697	0.631319	0.302958	162.571	1.5486	0.659434	52.7934	52.7934	162.571	0	nan	0	0.26655	1.28112e+08	1	84.1611	-1	-1	-1	nu-candidate	1	-0.12125209	11.25682	2048.2058	33.067	33.218	1271540	{"10:5": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000000": "0,0,0", "13:3": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "3:4": "-1,-1,-1", "5:10": "-1,-1,-1", "6:1000011": "-1,-1,-1"}
nuecc48	81597	18313	0	1	19	-179.56	39.8968	358.339	3562	578	26	1	139.489	1.15166	0.495334	0.279652	49.5087	1.12011	0.697763	0	0	49.5087	0	nan	0	0.344281	9.06505e+07	0	0	-1	-1	-1	nu-candidate	1	-1.0150367	15.65356	1486.499	21.658	22.020	1274884	{"10:1000001": "-1,-1,-1", "11:1000003": "-1,-1,-1", "13:1000002": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:8": "-1,-1,-1", "17:4": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:0": "0,0,0", "20:1000011": "-1,-1,-1", "2:1": "-1,-1,-1", "4:3": "-1,-1,-1", "7:2": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
nuecc48	90055	18255	0	1	11	129.051	24.786	201.945	6643	1037	37	2	218.448	1.20029	0.394425	0.269022	146.502	1.17554	0.273264	49.3406	31.8169	146.502	47.7046	nan	0	0.297197	1.2332e+08	1	344.2	-1	-1	-1	nu-candidate	1	-0.6781417	10.901288	2372.454	37.100	37.383	1340412	{"10:5": "-1,-1,-1", "11:1000000": "0,0,1", "2:1": "-1,-1,-1", "3:3": "-1,-1,-1", "5:7": "-1,-1,-1", "6:0": "-1,-1,-1", "7:9": "-1,-1,-1", "8:1000002": "-1,-1,-1"}
nuecc48	111412	18259	0	1	18	154.622	78.5464	174.661	2756	391	15	0	105.009	1.11225	0.351954	0.248128	90.4479	1.11817	0.379762	45.1747	45.1747	90.4479	66.3191	nan	0	0.312141	5.52267e+07	1	70.6076	-1	-1	-1	nu-candidate	1	-0.48150155	7.293235	851.2186	12.305	12.685	1264432	{"10:1000001": "-1,-1,-1", "11:1000014": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000007": "-1,-1,-1", "17:1000006": "-1,-1,-1", "18:1000000": "0,0,1", "19:1": "-1,-1,-1", "1:4": "-1,-1,-1", "20:9": "-1,-1,-1", "21:6": "-1,-1,-1", "22:1000018": "-1,-1,-1", "4:7": "-1,-1,-1", "6:3": "-1,-1,-1", "8:2": "-1,-1,-1"}
nuecc48	116962	18259	0	1	21	-68.3713	-79.9576	176.674	1204	186	8	1	71.0476	1.13818	0.325262	0.283516	38.2363	1.10018	0.187996	38.2363	38.2363	38.2363	24.573	nan	0	0.199784	2.77717e+07	1	111.479	-1	-1	-1	cosmic-tagged	1	-0.2651039	-7.1432395	791.3496	9.272	9.571	1254064	{"11:1000002": "-1,-1,-1", "13:13": "-1,-1,-1", "14:1": "-1,-1,-1", "15:3": "1,0,0", "16:1000004": "-1,-1,-1", "17:8": "-1,-1,-1", "18:1000001": "-1,-1,-1", "1:10": "-1,-1,-1", "3:5": "-1,-1,-1", "4:4": "-1,-1,-1", "6:0": "-1,-1,-1", "7:1000014": "-1,-1,-1", "8:1000005": "-1,-1,-1"}
nuecc48	122660	18255	0	1	9	-97.2428	-73.0044	387.096	1362	181	11	1	62.3263	1.20559	1.02708	0.345023	50.9551	1.20047	1.01659	50.9551	50.9551	50.9551	13.7444	nan	0	0.3223	5.5841e+07	1	10.1601	-1	-1	-1	nu-candidate	1	1.2063138	-15.0	1771.9835	18.484	17.824	1204876	{"10:1000008": "-1,-1,-1", "11:7": "-1,-1,-1", "12:2": "-1,-1,-1", "2:5": "-1,-1,-1", "6:3": "-1,-1,-1", "7:1000011": "-1,-1,-1", "8:1000006": "-1,-1,-1", "9:0": "0,0,0"}
nuecc48	131357	18259	0	1	12	43.1824	177.55	136.351	1343	245	14	2	68.2504	1.06046	0.267861	0.163602	0	nan	nan	0	0	0	0	nan	0	0.323207	4.69678e+07	0	0	-1	-1	-1	nu-candidate	1	0.18392986	8.837479	734.9054	10.164	10.422	1216492	{"10:1000014": "-1,-1,-1", "11:1000012": "-1,-1,-1", "12:1000003": "0,0,1", "13:1000017": "-1,-1,-1", "16:1000008": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:1000005": "-1,-1,-1", "1:10": "-1,-1,-1", "20:1000011": "-1,-1,-1", "21:0": "-1,-1,-1", "22:8": "-1,-1,-1", "23:13": "-1,-1,-1", "24:5": "-1,-1,-1", "25:1000009": "-1,-1,-1", "2:12": "-1,-1,-1", "6:2": "-1,-1,-1"}
nuecc48	137238	18264	0	1	144	-112.805	29.9694	392.84	795	146	11	0	75.8618	1.0648	0.171508	0.256214	24.7055	1.06856	0.187143	11.5348	11.5348	24.7055	11.5348	nan	0	0.250216	4.24101e+07	1	29.5125	4000	1	214.052	nu-candidate	1	0.37796128	-6.4339824	1131.0149	12.463	12.897	1359820	{"12:1000017": "-1,-1,-1", "14:1000011": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:1000015": "-1,-1,-1", "18:1000006": "-1,-1,-1", "19:1000002": "-1,-1,-1", "20:1000008": "-1,-1,-1", "21:2": "-1,-1,-1", "22:1000005": "-1,-1,-1", "23:1000003": "-1,-1,-1", "24:7": "-1,-1,-1", "25:3": "-1,-1,-1", "26:1000004": "-1,-1,-1", "3:4": "-1,-1,-1", "4:5": "-1,-1,-1", "5:6": "-1,-1,-1", "7:1": "0,0,0", "9:0": "-1,-1,-1"}
nuecc48	138009	18255	0	1	12	-103.219	160.287	81.6413	2133	325	16	1	114.424	1.13223	0.285897	0.239908	12.6793	1.23211	0.393552	0	0	12.6793	12.6793	nan	0	0.224773	6.46937e+07	1	57.5481	-1	-1	-1	nu-candidate	1	0.026287688	9.028493	1352.1484	11.695	12.074	1199648	{"10:1000006": "-1,-1,-1", "11:1000017": "-1,-1,-1", "12:1": "0,0,1", "13:0": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:3": "-1,-1,-1", "16:1000021": "-1,-1,-1", "17:1000009": "-1,-1,-1", "1:10": "-1,-1,-1", "2:14": "-1,-1,-1", "4:1000019": "-1,-1,-1", "5:1000012": "-1,-1,-1", "7:1000003": "-1,-1,-1", "9:1000010": "-1,-1,-1"}
nuecc48	163543	18255	0	1	14	-71.0633	-94.6862	266.102	2243	442	18	1	189.135	1.19367	0.510229	0.296226	53.8916	1.20044	0.74649	13.0035	13.0035	53.8916	13.0035	nan	0	0.284249	5.31354e+07	1	165.989	-1	-1	-1	nu-candidate	1	0.4791011	-2.353504	1237.7115	23.278	23.523	1233808	{"10:1000005": "-1,-1,-1", "11:1000007": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:6": "-1,-1,-1", "14:4": "0,0,1", "1:10": "-1,-1,-1", "3:5": "-1,-1,-1", "5:7": "-1,-1,-1", "6:1": "-1,-1,-1", "7:1000008": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
nuecc48	168596	18255	0	1	14	-188.967	25.5181	148.148	5182	896	28	2	199.647	1.12559	0.788885	0.242316	43.1623	1.14861	0.986022	0	0	43.1623	13.7639	nan	0	0.317453	1.25614e+08	1	86.9268	-1	-1	-1	nu-candidate	1	-1.1214583	8.53088	1979.4476	29.663	30.066	1336648	{"11:4": "-1,-1,-1", "12:2": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:0": "0,0,0", "15:1000005": "-1,-1,-1", "16:1": "-1,-1,-1", "17:3": "-1,-1,-1", "18:1000004": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000002": "-1,-1,-1"}
