sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
nuecc48	388	18255	0	1	23	-163.12	31.7113	426.413	15444	1120	32	3	176.409	1.37146	0.697723	0.328086	45.8628	1.22023	0.67397	0	0	45.8628	0	nan	0	0.430583	1.42485e+08	1	50.9463	-1	-1	-1	nu-candidate	1	-0.6866793	12.609412	2248.5984	58.514	53.176	1364464	{"11:1000001": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000005": "-1,-1,-1", "17:1000002": "-1,-1,-1", "18:6": "-1,-1,-1", "19:5": "-1,-1,-1", "20:1000006": "-1,-1,-1", "21:4": "-1,-1,-1", "22:3": "-1,-1,-1", "23:0": "0,0,0", "2:2": "-1,-1,-1", "4:1": "-1,-1,-1", "5:7": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
nuecc48	10550	18255	0	1	7	79.8638	54.801	140.17	2603	276	16	2	63.1568	1.18934	0.481793	0.257618	0	nan	nan	0	0	0	0	nan	0	0.47546	5.05703e+07	1	177.656	-1	-1	-1	nu-candidate	1	-0.6996007	4.877663	924.1328	19.033	13.554	1238284	{"10:1": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000002": "1,0,0", "13:6": "-1,-1,-1", "14:2": "-1,-1,-1", "15:3": "-1,-1,-1", "1:9": "-1,-1,-1", "7:1000002": "0,0,1"}
nuecc48	30504	18342	0	1	11	29.0294	-50.9682	88.0619	5934	482	17	0	111.741	1.11784	0.398761	0.327358	111.741	1.11784	0.398761	71.4066	71.4066	111.741	44.1941	nan	0	0.265111	5.05024e+07	0	0	-1	-1	-1	nu-candidate	1	-0.7841046	11.981277	1075.7507	22.406	16.937	1208324	{"10:1000003": "-1,-1,-1", "11:1000000": "0,0,1", "4:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:3": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1": "-1,-1,-1"}
nuecc48	38856	18304	0	1	12	-55.8893	-78.449	408.751	8550	646	26	3	134.339	1.13887	0.482897	0.279389	56.092	1.10007	0.360854	30.3312	30.3312	56.092	24.6174	nan	0	0.226589	7.37364e+07	1	44.0891	-1	-1	-1	nu-candidate	1	0.14197387	13.808462	1303.4454	36.235	29.742	1275576	{"10:1000006": "-1,-1,-1", "11:5": "-1,-1,-1", "12:1": "0,0,1", "13:3": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "1:4": "-1,-1,-1", "5:0": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	42280	18259	0	1	8	14.2147	-11.3693	89.3156	15657	1238	36	1	255.386	1.20232	0.675544	0.311026	193.57	1.17483	0.681255	75.2555	75.2555	193.57	96.4546	32573.1	70	0.273235	1.13806e+08	0	0	161.434	0.860636	131.098	nu-candidate	1	-0.5422515	8.958291	1865.1049	80.169	72.640	1387636	{"10:1000004": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1": "-1,-1,-1", "13:1000013": "-1,-1,-1", "2:8": "-1,-1,-1", "4:1000006": "-1,-1,-1", "7:0": "-1,-1,-1", "8:1000002": "0,0,1", "9:1000000": "-1,-1,-1"}
nuecc48	46363	18255	0	1	19	-78.3369	16.3726	297.794	16173	1134	38	5	210.317	1.22417	0.848661	0.318263	27.4229	1.21571	1.1616	0	0	27.4229	0	nan	0	0.30116	1.06485e+08	1	57.9421	-1	-1	-1	nu-candidate	1	-1.8986919	8.927379	1721.7029	65.973	59.284	1271040	{"11:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:12": "-1,-1,-1", "16:3": "-1,-1,-1", "17:6": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,1", "4:1": "-1,-1,-1", "7:1000008": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	52672	18259	0	1	9	-131.008	82.2698	350.9	4942	371	12	2	113.975	1.30681	0.487771	0.406233	66.2146	1.32934	0.41883	13.6487	13.6487	66.2146	45.7013	30161.8	28	0.298485	3.36735e+07	1	97.3723	-1	-1	-1	nu-candidate	1	-0.053648766	-1.1207215	1092.5807	17.959	18.283	1221764	{"10:1": "-1,-1,-1", "11:11": "-1,-1,-1", "12:12": "-1,-1,-1", "1:2": "-1,-1,-1", "3:3": "-1,-1,-1", "4:7": "-1,-1,-1", "5:1000000": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:0": "0,0,1"}
nuecc48	54095	18259	0	1	17	175.896	26.8851	186.385	25701	2443	53	4	278.346	1.34227	0.726415	0.261156	94.0709	1.27786	0.673609	34.1794	16.2225	94.0709	16.2225	nan	0	0.35233	1.83364e+08	1	19.164	-1	-1	-1	nu-candidate	1	0.040752675	10.888906	2818.2368	93.134	93.127	1407048	{"11:1000011": "-1,-1,-1", "14:1000005": "-1,-1,-1", "16:3": "-1,-1,-1", "17:1000000": "0,0,0", "18:1000001": "-1,-1,-1", "19:1000003": "-1,-1,-1", "20:1000004": "-1,-1,-1", "2:11": "-1,-1,-1", "3:9": "-1,-1,-1", "4:2": "-1,-1,-1", "7:1": "-1,-1,-1", "9:5": "-1,-1,-1"}
nuecc48	69314	18255	0	1	3	-111.791	-20.3475	168.083	3090	386	9	2	268.237	1.05937	0.610084	0.160855	182.66	1.0747	0.830946	182.66	149.478	182.66	0	50804.5	286	0.0598247	6.1067e+07	1	522.164	301.157	0.0851597	353.359	nu-candidate	1	3.067488	-15.0	1335.2557	17.159	17.387	1211388	{"10:0": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000013": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:15": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:3": "-1,-1,-1", "1:11": "-1,-1,-1", "2:9": "-1,-1,-1", "3:1": "0,0,1", "5:5": "-1,-1,-1", "7:4": "-1,-1,-1"}
nuecc48	74544	18259	0	1	12	135.747	-170.488	406.129	15122	1149	33	2	205.752	1.16099	0.442816	0.326345	184.154	1.1447	0.443989	72.866	56.7289	184.154	32.5177	nan	0	0.317074	1.28112e+08	1	25.774	-1	-1	-1	nu-candidate	1	0.096475676	-15.0	1777.2744	45.794	46.102	1296516	{"10:5": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000000": "0,0,0", "13:3": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "3:4": "-1,-1,-1", "5:10": "-1,-1,-1", "6:1000011": "-1,-1,-1"}
