sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp1k	48367	18255	0	1	19	-161.685	-90.9872	172.478	1330	156	1	0	176.001	1.07271	3.23937	0.246575	176.001	1.07271	3.23937	176.001	176.001	176.001	176.001	51347.8	284	0.169131	3.49879e+07	0	0	412.297	0.292101	405.982	nu-candidate	1	2.2895951	-15.0	952.7161	21.971	11.657	1259192	{"11:1000006": "-1,-1,-1", "12:1000012": "-1,-1,-1", "15:1000000": "-1,-1,-1", "17:1000007": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:1": "0,0,0", "1:11": "-1,-1,-1", "20:3": "-1,-1,-1", "21:7": "-1,-1,-1", "22:4": "-1,-1,-1", "2:8": "-1,-1,-1", "4:2": "-1,-1,-1", "6:5": "-1,-1,-1", "8:1000001": "-1,-1,-1", "9:1000008": "-1,-1,-1"}
mcp1k	48895	18255	0	0																						nan	nan		nan	nan	nan	nan	cosmic-tagged	0				9.491	2.026	431360	{"12:1000003": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1": "-1,-1,-1", "16:0": "-1,-1,-1", "17:4": "0,1,0", "1:7": "-1,-1,-1", "4:3": "-1,-1,-1", "5:2": "-1,-1,-1", "7:1000007": "-1,-1,-1", "8:1000014": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp1k	50303	18255	0	1	12	132.903	55.5055	179.604	796	100	2	0	46.8698	1.02094	0.252015	0.0659038	0	nan	nan	0	0	0	0	76853.4	31	0.360995	2.74742e+07	1	1.94319	-1	-1	-1	nu-candidate	1	1.5536004	-15.0	392.6072	14.415	6.176	1184200	{"10:1000003": "-1,-1,-1", "11:1": "-1,-1,-1", "12:1000001": "0,0,1", "13:2": "-1,-1,-1", "14:1000015": "-1,-1,-1", "1:8": "-1,-1,-1", "3:5": "-1,-1,-1", "5:1000002": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:1000012": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp1k	50831	18255	0	1	14	-137.786	-124.514	415.584	217	37	2	0	11.6358	1.01361	0.0752147	0	0	nan	nan	0	0	0	0	nan	0	0.0182255	1.01199e+07	1	3.99221	-1	-1	-1	nu-candidate	1	-1.817267	-15.0	235.42986	13.023	6.107	1202704	{"10:1000003": "-1,-1,-1", "11:1000002": "-1,-1,-1", "12:1000010": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1": "0,0,1", "15:1000008": "-1,-1,-1", "1:5": "-1,-1,-1", "3:2": "-1,-1,-1", "4:4": "-1,-1,-1", "7:1000007": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp1k	54341	18255	0	1	18	117.157	164.617	141.642	745	104	3	0	55.664	1.02754	0.197567	0.0549868	33.0808	1.03818	0.23369	33.0808	33.0808	33.0808	33.0808	78403.2	29	0.149994	2.65781e+07	1	130.886	-1	-1	-1	nu-candidate	1	0.7400188	-15.0	836.4996	18.484	9.596	1259308	{"12:3": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:18": "-1,-1,-1", "15:1000010": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:1000011": "-1,-1,-1", "18:1000006": "0,0,1", "19:1000000": "-1,-1,-1", "20:1000005": "-1,-1,-1", "21:6": "-1,-1,-1", "22:1000012": "-1,-1,-1", "23:1000017": "-1,-1,-1", "24:1000001": "-1,-1,-1", "4:1000015": "-1,-1,-1", "8:1000009": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp1k	54351	18255	0	1	17	-140.371	81.2255	189.592	1256	212	4	0	112.864	1.0375	0.889731	0.0708892	58.1176	1.0619	1.54541	58.1176	58.1176	58.1176	0	55957.3	82	0.0398083	2.99262e+07	1	4.35494	164.245	0.676213	154.017	nu-candidate	1	0.7027551	-15.0	661.6052	15.219	6.584	1189052	{"10:1000000": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:1000005": "-1,-1,-1", "14:12": "-1,-1,-1", "15:2": "-1,-1,-1", "16:4": "-1,-1,-1", "17:1": "0,0,1", "18:1000012": "-1,-1,-1", "2:0": "-1,-1,-1", "3:6": "-1,-1,-1", "5:5": "-1,-1,-1", "7:3": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp1k	55595	18255	0	1	8	-178.515	-53.8628	193.651	2278	263	3	0	208.49	1.05679	0.844328	0.216605	194.851	1.05973	0.896407	194.851	194.851	194.851	0	52422.2	316	0.166717	5.04217e+07	1	3.50833	401.556	0.0406098	452.01	nu-candidate	1	2.9375377	-15.0	732.1657	10.112	8.793	1168928	{"10:1000006": "-1,-1,-1", "1:1": "-1,-1,-1", "2:1000005": "-1,-1,-1", "4:1000001": "-1,-1,-1", "5:8": "-1,-1,-1", "6:1000000": "-1,-1,-1", "7:3": "-1,-1,-1", "8:0": "0,0,0", "9:1000002": "-1,-1,-1"}
mcp1k	55627	18255	0	1	22	-80.5079	60.0887	182.081	2818	444	4	1	198.26	1.00809	0.237722	0.0244094	0	nan	nan	0	0	0	0	50196.3	290	0.226125	4.66615e+07	1	3.58332	996.993	0.720578	430.327	nu-candidate	1	6.2877493	-15.0	690.962	8.488	7.590	1244900	{"11:1": "-1,-1,-1", "12:1000009": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:1000004": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:4": "-1,-1,-1", "1:17": "-1,-1,-1", "20:1000003": "-1,-1,-1", "21:1000001": "-1,-1,-1", "22:5": "0,0,0", "23:7": "-1,-1,-1", "24:10": "-1,-1,-1", "4:0": "-1,-1,-1", "6:6": "-1,-1,-1", "8:11": "-1,-1,-1"}
mcp1k	55715	18255	0	1	15	-48.0498	-38.5987	482.059	717	110	4	0	59.091	1.04521	0.255287	0.0953595	17.5365	1.04984	0.171719	17.5365	0	17.5365	0	nan	0	0.12798	1.60216e+07	1	5.30108	-1	-1	-1	nu-candidate	1	1.7202699	-15.0	786.84424	12.231	6.230	1196172	{"10:1000006": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000005": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:2": "-1,-1,-1", "15:6": "0,0,0", "16:3": "-1,-1,-1", "2:10": "-1,-1,-1", "4:4": "-1,-1,-1", "6:0": "-1,-1,-1", "7:1": "-1,-1,-1", "9:1000012": "-1,-1,-1"}
mcp1k	56211	18255	0	1	11	89.1514	-33.194	80.4836	368	50	2	0	17.0474	1.0112	0.107845	0.037037	17.0474	1.0112	0.107845	17.0474	0	17.0474	0	nan	0	0.0297734	1.22207e+07	1	2.39	-1	-1	-1	nu-candidate	1	-1.8711016	-15.0	303.60364	11.054	5.519	1216536	{"11:1000009": "0,0,1", "14:1000003": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:1000013": "-1,-1,-1", "18:1000012": "-1,-1,-1", "19:1000008": "-1,-1,-1", "20:19": "-1,-1,-1", "21:1000002": "-1,-1,-1", "22:1000005": "-1,-1,-1", "23:11": "-1,-1,-1", "24:3": "-1,-1,-1", "25:5": "-1,-1,-1", "26:6": "-1,-1,-1", "27:1000007": "-1,-1,-1", "4:4": "-1,-1,-1", "7:1000023": "-1,-1,-1", "8:1000020": "-1,-1,-1", "9:1000015": "-1,-1,-1"}
