sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
ncpi0	18625	18259	0	1	11	146.712	84.6674	166.05	856	142	2	0	157.304	1.03432	2.51201	0.115172	96.6242	1.05164	3.83192	96.6242	96.6242	96.6242	0	56138.2	152	0.0155689	4.19417e+07	1	24.4659	235.422	0.260401	243.183	nu-candidate	1	2.7505827	-15.0	1404.8708	11.353	10.719	1237840	{"11:1000000": "0,0,1", "13:6": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:0": "0,1,0", "18:5": "-1,-1,-1", "1:11": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000008": "-1,-1,-1", "6:1000010": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
ncpi0	21073	18345	0	1	11	-33.0741	26.163	363.365	1120	194	4	1	117.892	1.07923	0.800885	0.109364	0	nan	nan	0	0	0	0	nan	0	0.543978	5.58155e+07	1	74.8417	-1	-1	-1	nu-candidate	1	0.61669415	-3.1873732	1588.1567	14.587	13.944	1191876	{"10:1000000": "-1,-1,-1", "11:0": "0,0,1", "12:1000010": "-1,-1,-1", "1:11": "-1,-1,-1", "4:2": "-1,-1,-1", "5:4": "-1,-1,-1", "6:1000011": "-1,-1,-1", "7:1000008": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1": "-1,-1,-1"}
ncpi0	37112	18259	0	1	84	-166.351	72.0586	7.64932	246	43	3	0	26.3061	1.03211	0.30057	0.118993	10.0372	1.01715	0.0637239	10.0372	0	10.0372	0	nan	0	0.26518	1.96639e+07	1	261.847	-1	-1	-1	nu-candidate	1	0.5671661	-3.827529	925.71594	8.460	7.792	1181348	{"10:1000001": "-1,-1,-1", "11:9": "-1,-1,-1", "12:1000007": "-1,-1,-1", "13:1000012": "-1,-1,-1", "1:7": "-1,-1,-1", "2:2": "-1,-1,-1", "3:8": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000005": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:0": "0,0,1"}
ncpi0	56982	18255	0	1	22	-104.116	-160.03	370.394	2339	363	15	0	121.773	1.15698	0.695727	0.283569	70.0502	1.1297	0.499219	25.994	14.9206	70.0502	12.1561	nan	0	0.317174	5.65051e+07	1	32.5401	-1	-1	-1	nu-candidate	1	0.19062634	0.378264	1266.7269	12.720	12.060	1239172	{"10:1000001": "-1,-1,-1", "12:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:10": "-1,-1,-1", "1:5": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000006": "-1,-1,-1", "22:3": "0,0,1", "3:1": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000012": "-1,-1,-1", "7:1000014": "-1,-1,-1"}
ncpi0	71372	18255	0	1	92	-166.431	-155.905	224.45	704	92	2	0	67.9938	1.07825	0.358878	0.339059	57.3835	1.07722	0.381248	57.3835	57.3835	57.3835	57.3835	59222.3	87	0.52199	3.26651e+07	1	537.852	446.661	0.925234	158.366	nu-candidate	1	2.534702	-15.0	2429.6006	26.018	25.197	1320152	{"10:6": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000010": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:8": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,0", "20:13": "-1,-1,-1", "21:9": "-1,-1,-1", "2:15": "-1,-1,-1", "5:1": "-1,-1,-1", "8:10": "-1,-1,-1"}
ncpi0	84229	18364	0	1	9	135.975	175.645	458.724	1845	289	19	1	100.996	1.14084	0.558445	0.341723	25.0333	1.18584	0.658154	0	0	25.0333	0	nan	0	0.395822	5.25366e+07	1	301.938	584.109	0.928731	165.79	nu-candidate	1	-0.42094624	-2.7416685	1039.2847	14.464	13.838	1200968	{"10:10": "-1,-1,-1", "11:0": "-1,-1,-1", "12:2": "-1,-1,-1", "1:4": "-1,-1,-1", "2:1000006": "-1,-1,-1", "4:1000007": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000004": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000000": "0,0,1"}
ncpi0	105946	18259	0	1	14	-134.769	-147.345	401.325	382	73	1	0	48.0349	1.01847	0.38321	0.0759494	0	nan	nan	0	0	0	0	nan	0	0.196406	2.40479e+07	1	115.265	-1	-1	-1	nu-candidate	1	-0.17993447	-15.0	974.0126	8.139	8.479	1152564	{"10:9": "-1,-1,-1", "11:10": "-1,-1,-1", "12:7": "-1,-1,-1", "13:5": "-1,-1,-1", "14:0": "0,0,1", "2:4": "-1,-1,-1", "5:1": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000001": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
ncpi0	114446	18255	0	1	21	-66.0028	-64.3209	333.03	106	26	1	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.0102566	5.35107e+06	1	5.41221	-1	-1	-1	nu-candidate	1	-2.7245333	-15.0	126.978195	4.824	5.252	1217348	{"11:1000007": "-1,-1,-1", "13:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:11": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:2": "-1,-1,-1", "20:1": "-1,-1,-1", "21:0": "0,0,1", "22:1000003": "-1,-1,-1", "23:1000002": "-1,-1,-1", "24:1000001": "-1,-1,-1", "2:4": "-1,-1,-1", "7:6": "-1,-1,-1", "9:5": "-1,-1,-1"}
ncpi0	142421	18255	0	1	7	118.144	-69.9988	208.435	4640	999	10	2	484.305	1.04875	1.47228	0.132179	233.022	1.03991	1.45993	233.022	233.022	233.022	19.6221	51195.3	224	0.271863	1.59347e+08	1	617.512	1051.08	0.85253	345.909	nu-candidate	1	3.3075833	-15.0	2787.3967	17.491	17.882	1287088	{"10:3": "-1,-1,-1", "11:4": "-1,-1,-1", "12:0": "-1,-1,-1", "13:14": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000009": "-1,-1,-1", "16:2": "-1,-1,-1", "17:1000013": "-1,-1,-1", "2:1": "-1,-1,-1", "7:1000000": "0,0,0", "8:1000012": "-1,-1,-1"}
ncpi0	180801	18255	0	1	114	-36.7357	-13.4482	388.321	160	34	3	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.142492	5.5596e+06	1	344.235	-1	-1	-1	nu-candidate	1	0.113458075	-15.0	1056.2756	10.505	10.971	1288956	{"10:1000000": "-1,-1,-1", "11:3": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000007": "-1,-1,-1", "15:2": "0,0,1", "16:1": "-1,-1,-1", "17:7": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:1000010": "-1,-1,-1", "5:5": "-1,-1,-1", "6:1000015": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
ncpi0	259542	18345	0	1	133	103.115	18.5228	162.049	80	21	2	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.160414	6.52743e+06	1	758.941	-1	-1	-1	nu-candidate	1	-0.6943182	-15.0	1971.66	11.593	12.067	1291640	{"12:1000003": "-1,-1,-1", "13:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000014": "-1,-1,-1", "17:1000000": "0,0,1", "18:14": "-1,-1,-1", "19:1000005": "-1,-1,-1", "1:10": "-1,-1,-1", "20:8": "-1,-1,-1", "21:1000001": "-1,-1,-1", "2:2": "-1,-1,-1", "5:4": "-1,-1,-1", "8:7": "-1,-1,-1"}
ncpi0	285567	18261	0	1	8	59.7743	-178.007	272.569	2697	479	17	0	280.425	1.07726	0.964222	0.144658	94.6083	1.16614	0.74703	47.5828	47.5828	94.6083	79.9175	48068.4	70	0.279339	1.2129e+08	1	292.05	361.534	0.967281	136.396	nu-candidate	1	0.71778584	-6.6455927	1854.2656	17.939	18.373	1304024	{"10:3": "-1,-1,-1", "11:4": "-1,-1,-1", "12:1000003": "-1,-1,-1", "2:0": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000000": "0,0,0", "9:1": "-1,-1,-1"}
ncpi0	314838	18255	0	1	18	25.8506	155.018	140.395	295	69	1	0	38.0971	1.02344	0.272877	0.0322581	0	nan	nan	0	0	0	0	nan	0	0.402267	2.75783e+07	1	173.399	-1	-1	-1	nu-candidate	1	-0.15366279	-15.0	1092.7495	9.232	9.726	1314308	{"10:1000002": "-1,-1,-1", "11:1000007": "-1,-1,-1", "12:0": "-1,-1,-1", "13:1000001": "0,0,0", "14:1000000": "-1,-1,-1", "15:1000004": "-1,-1,-1", "1:10": "-1,-1,-1", "3:1": "-1,-1,-1", "4:3": "-1,-1,-1", "8:1000011": "-1,-1,-1"}
ncpi0	359980	18255	0	1	69	112.813	156.283	275.581	0	0	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.530466	989335	1	316.477	-1	-1	-1	nu-candidate	1	0.085875094	-15.0	594.65674	8.078	8.513	1235664	{"10:1000016": "-1,-1,-1", "11:1000009": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:1000006": "-1,-1,-1", "16:1000000": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:6": "-1,-1,-1", "1:4": "-1,-1,-1", "20:1000003": "-1,-1,-1", "21:1000007": "0,0,1", "2:5": "-1,-1,-1", "4:7": "-1,-1,-1", "5:8": "-1,-1,-1", "7:0": "-1,-1,-1", "9:1": "-1,-1,-1"}
ncpi0	399860	18255	0	1	17	-31.584	-83.8446	407.629	2183	277	16	1	103.503	1.18475	0.302485	0.229146	84.9609	1.15933	0.292247	28.8737	13.8999	84.9609	56.0669	nan	0	0.236188	5.35246e+07	1	74.6384	-1	-1	-1	nu-candidate	1	0.028901856	6.84141	1265.7446	11.809	12.220	1203296	{"10:1000003": "-1,-1,-1", "11:1000004": "-1,-1,-1", "12:10": "-1,-1,-1", "13:1000012": "-1,-1,-1", "14:6": "-1,-1,-1", "15:5": "-1,-1,-1", "16:1000002": "-1,-1,-1", "17:1": "0,0,1", "18:1000017": "-1,-1,-1", "1:18": "-1,-1,-1", "2:7": "-1,-1,-1", "4:4": "-1,-1,-1"}
