sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
ncpi0	18625	18259	0	1	11	147.752	86.4344	168.448	1413	170	3	0	155.286	1.04293	2.86764	0.11632	97.5051	1.06281	4.25742	97.5051	97.5051	97.5051	0	53595.2	154	0.0418224	4.19417e+07	1	34.4127	226.307	0.180115	244.01	nu-candidate	1	2.7251983	-15.0	1525.6283	14.690	14.019	1261880	{"11:1000000": "0,0,1", "13:6": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:0": "0,0,0", "18:5": "-1,-1,-1", "1:11": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000008": "-1,-1,-1", "6:1000010": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
ncpi0	21073	18345	0	1	11	-33.065	24.2529	363.177	1942	231	3	0	116.864	1.03254	0.58918	0.0756533	0	nan	nan	0	0	0	0	80729.3	141	0.541306	5.58155e+07	1	197.738	603.905	0.819325	229.191	nu-candidate	1	0.8387021	-1.3258286	1260.6678	18.771	18.111	1202052	{"10:1000000": "-1,-1,-1", "11:0": "0,0,1", "12:1000010": "-1,-1,-1", "1:11": "-1,-1,-1", "4:2": "-1,-1,-1", "5:4": "-1,-1,-1", "6:1000011": "-1,-1,-1", "7:1000008": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1": "-1,-1,-1"}
ncpi0	37112	18259	0	1	84	-166.404	72.3013	7.93367	425	57	3	0	26.4519	1.04363	0.371904	0.071509	10.7341	1.05375	0.082242	10.7341	0	10.7341	0	nan	0	0.282448	1.96639e+07	1	343.197	-1	-1	-1	nu-candidate	1	0.6395706	-1.9465361	1141.5126	10.670	10.068	1191440	{"10:1000001": "-1,-1,-1", "11:9": "-1,-1,-1", "12:1000007": "-1,-1,-1", "13:1000012": "-1,-1,-1", "1:7": "-1,-1,-1", "2:2": "-1,-1,-1", "3:8": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000005": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:0": "0,0,1"}
ncpi0	56982	18255	0	1	22	-102.119	-162.217	366.217	5202	539	21	1	91.4443	1.402	0.520498	0.279802	43.0315	1.49187	0.507454	11.4988	11.4988	43.0315	22.1455	nan	0	0.261087	5.65051e+07	1	53.1986	-1	-1	-1	nu-candidate	1	0.06612212	4.705191	1159.3938	15.994	15.332	1241728	{"10:1000001": "-1,-1,-1", "12:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:10": "-1,-1,-1", "1:5": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000006": "-1,-1,-1", "22:3": "0,0,1", "3:1": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000012": "-1,-1,-1", "7:1000014": "-1,-1,-1"}
ncpi0	71372	18255	0	1	92	-166.884	-155.885	224.655	1350	122	4	0	59.4126	1.12221	0.389947	0.346939	59.4126	1.12221	0.389947	59.4126	59.4126	59.4126	59.4126	60935.2	90	0.503376	3.26651e+07	1	462.037	443.305	0.913282	160.278	nu-candidate	1	0.9143333	2.5729308	2082.8237	30.111	29.491	1333272	{"10:6": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000010": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:8": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,0", "20:13": "-1,-1,-1", "21:9": "-1,-1,-1", "2:15": "-1,-1,-1", "5:1": "-1,-1,-1", "8:10": "-1,-1,-1"}
ncpi0	84229	18364	0	1	19	97.4227	122.761	384.515	790	147	4	0	103.358	1.04327	0.122006	0.149939	77.4357	1.05497	0.127551	77.4357	77.4357	77.4357	0	75670.9	83	0.202081	2.90036e+07	1	78.6595	-1	-1	-1	nu-candidate	1	0.88796145	-15.0	1544.8049	15.841	15.205	1207320	{"10:10": "-1,-1,-1", "11:0": "-1,-1,-1", "12:2": "-1,-1,-1", "1:4": "-1,-1,-1", "2:1000006": "-1,-1,-1", "4:1000007": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000004": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000000": "0,0,1"}
ncpi0	105946	18259	0	1	14	-134.264	-146.71	400.95	465	77	1	0	48.4514	1.00822	0.442779	0.0125	0	nan	nan	0	0	0	0	nan	0	0.153121	2.40479e+07	1	144.845	-1	-1	-1	nu-candidate	1	-0.29844862	-15.0	1038.6965	9.858	10.267	1152916	{"10:9": "-1,-1,-1", "11:10": "-1,-1,-1", "12:7": "-1,-1,-1", "13:5": "-1,-1,-1", "14:0": "0,0,1", "2:4": "-1,-1,-1", "5:1": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000001": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
ncpi0	114446	18255	0	1	21	-66.1055	-64.3177	332.931	187	27	1	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.0187592	5.35107e+06	1	5.48234	-1	-1	-1	nu-candidate	1	-2.7398417	-15.0	125.54356	5.267	5.686	1219172	{"11:1000007": "-1,-1,-1", "13:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:11": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:2": "-1,-1,-1", "20:1": "-1,-1,-1", "21:0": "0,0,1", "22:1000003": "-1,-1,-1", "23:1000002": "-1,-1,-1", "24:1000001": "-1,-1,-1", "2:4": "-1,-1,-1", "7:6": "-1,-1,-1", "9:5": "-1,-1,-1"}
ncpi0	142421	18255	0	1	7	118.343	-69.6765	209.083	8190	1300	10	2	485.658	1.04214	1.48982	0.112201	232.742	1.03815	1.3233	232.742	232.742	232.742	19.9008	51822.8	222	0.25886	1.59347e+08	1	425.002	987.859	0.833536	343.564	nu-candidate	1	2.9026463	-15.0	3050.598	22.612	22.135	1298976	{"10:3": "-1,-1,-1", "11:4": "-1,-1,-1", "12:0": "-1,-1,-1", "13:14": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000009": "-1,-1,-1", "16:2": "-1,-1,-1", "17:1000013": "-1,-1,-1", "2:1": "-1,-1,-1", "7:1000000": "0,0,0", "8:1000012": "-1,-1,-1"}
ncpi0	180801	18255	0	1	15	-23.0096	-16.6532	429.392	2453	240	10	1	103.913	1.1571	0.53165	0.27628	81.0033	1.10095	0.484425	81.0033	16.8535	81.0033	16.8535	60963.5	56	0.391258	3.47127e+07	1	624.573	-1	-1	-1	nu-candidate	1	0.38519907	-7.3642635	1036.6592	14.452	13.936	1293432	{"10:1000000": "-1,-1,-1", "11:3": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000007": "-1,-1,-1", "15:2": "0,0,1", "16:1": "-1,-1,-1", "17:7": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:1000010": "-1,-1,-1", "5:5": "-1,-1,-1", "6:1000015": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
