sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
ncpi0	18625	18259	0	1	11	146.633	86.1653	169.236	1283	170	4	0	148.595	1.03943	1.94438	0.126233	91.9279	1.05733	2.88912	91.9279	91.9279	91.9279	91.9279	53939	144	0.0240199	4.19417e+07	1	894.993	232.121	0.679461	232.497	nu-candidate	1	0.41018167	-15.0	1400.0752	17.725	17.294	1328820	{"11:1000000": "0,0,1", "13:6": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:0": "0,0,0", "18:5": "-1,-1,-1", "1:11": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000008": "-1,-1,-1", "6:1000010": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
ncpi0	21073	18345	0	1	11	-33.014	24.3951	363.241	1440	230	3	0	118.155	1.05492	0.684257	0.0730378	0	nan	nan	0	0	0	0	81192.9	146	0.545723	5.58155e+07	1	112.077	592.53	0.819129	234.549	nu-candidate	1	-0.9641615	-15.0	1305.4642	20.113	19.670	1252372	{"10:1000000": "-1,-1,-1", "11:0": "0,0,1", "12:1000010": "-1,-1,-1", "1:11": "-1,-1,-1", "4:2": "-1,-1,-1", "5:4": "-1,-1,-1", "6:1000011": "-1,-1,-1", "7:1000008": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1": "-1,-1,-1"}
ncpi0	37112	18259	0	1	84	-164.889	72.8041	8.94329	435	58	3	0	23.9705	1.04343	0.423085	0.0532348	10.2085	1.05951	0.501266	10.2085	10.2085	10.2085	0	nan	0	0.447174	1.96639e+07	1	279.975	-1	-1	-1	nu-candidate	1	0.6308256	-6.703012	997.1015	14.120	13.694	1233240	{"10:1000001": "-1,-1,-1", "11:9": "-1,-1,-1", "12:1000007": "-1,-1,-1", "13:1000012": "-1,-1,-1", "1:7": "-1,-1,-1", "2:2": "-1,-1,-1", "3:8": "-1,-1,-1", "5:1000002": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000005": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:0": "0,0,1"}
ncpi0	56982	18255	0	1	22	-102.264	-161.539	366.42	4978	518	20	2	137.714	1.34782	0.483644	0.267952	75.1618	1.53016	0.671681	61.707	19.0922	75.1618	19.0922	50010.8	33	0.2284	5.65051e+07	1	60.213	-1	-1	-1	nu-candidate	1	0.3494981	1.0381874	1404.74	21.622	21.210	1287788	{"10:1000001": "-1,-1,-1", "12:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000000": "-1,-1,-1", "19:10": "-1,-1,-1", "1:5": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000006": "-1,-1,-1", "22:3": "0,0,1", "3:1": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000012": "-1,-1,-1", "7:1000014": "-1,-1,-1"}
ncpi0	71372	18255	0	1	19	-165.784	-156.985	224.204	7862	894	36	2	202.452	1.16699	0.388365	0.321224	154.67	1.19125	0.313239	57.7975	57.7975	154.67	101.54	47568.2	79	0.44167	8.78333e+07	1	559.186	430.516	0.961029	158.479	nu-candidate	1	1.8980975	3.1378508	2154.2046	44.995	45.550	1445744	{"10:6": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000010": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:8": "-1,-1,-1", "17:1000000": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,0", "20:13": "-1,-1,-1", "21:9": "-1,-1,-1", "2:15": "-1,-1,-1", "5:1": "-1,-1,-1", "8:10": "-1,-1,-1"}
ncpi0	84229	18364	0	1	19	97.536	122.742	384.543	931	155	4	0	99.4207	1.03207	0.153066	0.0865156	73.4282	1.04131	0.168024	73.4282	73.4282	73.4282	0	79461.8	84	0.190454	2.90036e+07	1	183.366	-1	-1	-1	nu-candidate	1	0.67470026	-15.0	1551.3159	17.131	17.749	1248272	{"10:10": "-1,-1,-1", "11:0": "-1,-1,-1", "12:2": "-1,-1,-1", "1:4": "-1,-1,-1", "2:1000006": "-1,-1,-1", "4:1000007": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000004": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000000": "0,0,1"}
ncpi0	105946	18259	0	1	14	-139.686	-155.464	406.317	424	77	2	0	48.1811	1.01094	0.201519	0.0127196	0	nan	nan	0	0	0	0	nan	0	0.158555	2.40479e+07	1	111.243	-1	-1	-1	nu-candidate	1	0.15252697	-15.0	1066.9092	12.540	13.167	1189092	{"10:9": "-1,-1,-1", "11:10": "-1,-1,-1", "12:7": "-1,-1,-1", "13:5": "-1,-1,-1", "14:0": "0,0,1", "2:4": "-1,-1,-1", "5:1": "-1,-1,-1", "6:1000009": "-1,-1,-1", "7:1000001": "-1,-1,-1", "9:1000004": "-1,-1,-1"}
ncpi0	114446	18255	0	1	21	-66.1382	-64.3376	332.8	147	26	1	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.0118685	5.35107e+06	1	5.58983	-1	-1	-1	nu-candidate	1	-2.7245333	-15.0	128.70769	5.045	5.637	1229612	{"11:1000007": "-1,-1,-1", "13:1000000": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:11": "-1,-1,-1", "18:1000004": "-1,-1,-1", "19:2": "-1,-1,-1", "20:1": "-1,-1,-1", "21:0": "0,0,1", "22:1000003": "-1,-1,-1", "23:1000002": "-1,-1,-1", "24:1000001": "-1,-1,-1", "2:4": "-1,-1,-1", "7:6": "-1,-1,-1", "9:5": "-1,-1,-1"}
ncpi0	142421	18255	0	1	7	118.211	-69.7661	208.847	7805	1276	22	3	521.167	1.05996	1.41744	0.160816	234.676	1.04575	1.438	234.676	234.676	234.676	19.8169	50835.8	223	0.183724	1.59347e+08	1	18.0633	1016.98	0.846261	343.617	nu-candidate	1	2.3890574	-15.0	3289.8564	34.447	35.018	1404052	{"10:3": "-1,-1,-1", "11:4": "-1,-1,-1", "12:0": "-1,-1,-1", "13:14": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000009": "-1,-1,-1", "16:2": "-1,-1,-1", "17:1000013": "-1,-1,-1", "2:1": "-1,-1,-1", "7:1000000": "0,0,0", "8:1000012": "-1,-1,-1"}
ncpi0	180801	18255	0	1	15	-31.4474	-16.0363	437.894	2351	238	7	0	97.979	1.13146	0.687509	0.302831	36.9792	1.16006	0.428477	26.0772	0	36.9792	10.9019	nan	0	0.351292	3.47127e+07	1	696.809	-1	-1	-1	nu-candidate	1	0.31008574	-5.2996435	1168.0259	16.123	16.617	1351480	{"10:1000000": "-1,-1,-1", "11:3": "-1,-1,-1", "12:4": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000007": "-1,-1,-1", "15:2": "0,0,1", "16:1": "-1,-1,-1", "17:7": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:1000010": "-1,-1,-1", "5:5": "-1,-1,-1", "6:1000015": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
