sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp2k	47278	18259	0	1	6	-84.5412	161.836	202.754	629	141	5	1	83.4373	1.02045	0.150107	0.0956979	0	nan	nan	0	0	0	0	63171.8	60	0.0709696	2.93982e+07	1	8.02436	296.707	0.928797	124.554	nu-candidate	1	1.7091261	-15.0	714.49274	11.545	7.155	1222472	{"10:1000006": "-1,-1,-1", "12:1000008": "-1,-1,-1", "13:7": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:3": "-1,-1,-1", "17:13": "-1,-1,-1", "18:4": "-1,-1,-1", "19:0": "-1,-1,-1", "2:10": "-1,-1,-1", "4:8": "-1,-1,-1", "6:6": "0,0,1", "7:2": "-1,-1,-1", "8:5": "-1,-1,-1"}
mcp2k	47784	18259	0	1	17	56.5314	-76.4863	113.418	1088	214	3	0	252.971	1.02845	0.683911	0.143005	219.496	1.02665	0.764427	219.496	219.496	219.496	0	50351.6	357	0.0715833	6.15243e+07	0	0	1185.83	0.70256	505.519	nu-candidate	1	4.9637203	-15.0	957.25916	13.099	9.084	1245428	{"10:1000009": "-1,-1,-1", "12:1000007": "-1,-1,-1", "13:1000014": "-1,-1,-1", "15:1000003": "-1,-1,-1", "16:4": "-1,-1,-1", "17:1000005": "0,0,0", "18:1000002": "-1,-1,-1", "19:1": "-1,-1,-1", "20:1000008": "-1,-1,-1", "3:5": "-1,-1,-1", "6:1000001": "-1,-1,-1", "8:1000011": "-1,-1,-1"}
mcp2k	49742	18259	0	1	16	180.737	54.2994	55.4631	489	112	1	0	109.081	1.03306	0.485818	0.0718232	0	nan	nan	0	0	0	0	55744.8	173	0.43651	3.43221e+07	1	19.4681	264.789	0.378697	268.824	nu-candidate	1	1.4369925	-15.0	448.6985	11.333	6.202	1196996	{"10:1000001": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000002": "-1,-1,-1", "15:1000007": "-1,-1,-1", "16:1000005": "0,0,1", "17:9": "-1,-1,-1", "18:14": "-1,-1,-1", "19:1000000": "-1,-1,-1", "2:4": "-1,-1,-1", "5:1000013": "-1,-1,-1", "6:1000009": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
mcp2k	51219	18255	0	1	12	-85.5061	-109.974	16.1581	1448	248	7	1	231.322	1.0649	3.64338	0.18314	204.03	1.07011	4.04947	184.865	184.865	204.03	0	51691.2	299	0.0851714	5.27622e+07	1	30.1425	388.094	0.107552	427.451	nu-candidate	1	3.3399746	-12.364752	1019.2103	16.851	11.790	1164860	{"10:1000002": "-1,-1,-1", "11:3": "-1,-1,-1", "12:1": "0,0,1", "13:1000005": "-1,-1,-1", "14:1000003": "-1,-1,-1", "1:9": "-1,-1,-1", "2:4": "-1,-1,-1", "3:8": "-1,-1,-1", "5:1000000": "-1,-1,-1", "6:1000001": "-1,-1,-1", "8:1000010": "-1,-1,-1"}
mcp2k	51546	18259	0	1	16	-158.913	171.604	424.025	231	38	2	0	72.6623	1.10535	0.302867	0.3	72.6623	1.10535	0.302867	72.6623	72.6623	72.6623	72.6623	49309.3	112	0.104946	1.98703e+07	1	105.045	264.971	0.819125	188.229	nu-candidate	1	3.3259823	-15.0	625.56586	13.576	9.597	1311984	{"10:1000010": "-1,-1,-1", "11:1000007": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:1000009": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000006": "-1,-1,-1", "16:2": "0,0,0", "17:1000005": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:9": "-1,-1,-1", "20:6": "-1,-1,-1", "3:5": "-1,-1,-1", "5:0": "-1,-1,-1", "6:8": "-1,-1,-1", "7:3": "-1,-1,-1", "8:4": "-1,-1,-1"}
mcp2k	51868	18255	0	1	7	12.0467	-22.8093	210.999	590	111	2	0	176.047	1.06389	4.87592	0.171872	165.824	1.06374	5.1612	165.824	165.824	165.824	165.824	50123.9	267	0.0280277	3.42437e+07	1	0.855366	373.341	0.243735	385.978	nu-candidate	1	2.1651094	-15.0	622.60913	11.470	7.221	1212376	{"3:1000004": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000000": "-1,-1,-1", "6:1000001": "-1,-1,-1", "7:1000002": "0,0,1", "8:1": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp2k	52044	18255	0	1	18	-84.7352	-118.191	240.642	732	145	2	0	108.666	1.04761	2.02183	0.161111	108.666	1.04761	2.02183	108.666	0	108.666	0	53844.7	172	0.235093	3.39159e+07	1	27.7081	268.403	0.407276	266.34	nu-candidate	1	2.0273597	-15.0	640.99664	11.432	8.434	1252468	{"12:1000003": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:6": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:5": "-1,-1,-1", "18:3": "0,0,1", "19:13": "-1,-1,-1", "3:1": "-1,-1,-1", "4:7": "-1,-1,-1", "6:0": "-1,-1,-1", "7:8": "-1,-1,-1", "9:12": "-1,-1,-1"}
mcp2k	52352	18255	0	1	17	-102.591	43.325	338.13	40	9	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.363439	2.44829e+06	1	4.43035	-1	-1	-1	nu-candidate	1	-0.994726	-15.0	95.89677	9.617	5.784	1223560	{"10:1000005": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:1000010": "-1,-1,-1", "14:1000008": "-1,-1,-1", "15:0": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:5": "0,0,1", "1:15": "-1,-1,-1", "3:11": "-1,-1,-1", "4:7": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
mcp2k	53658	18259	0	1	15	-85.1843	-95.1076	1.05355	761	173	3	0	107.955	1.01631	0.708512	0.0115397	18.3019	1.01933	0.116842	18.3019	0	18.3019	0	nan	0	0.23799	3.56546e+07	1	48.5736	-1	-1	-1	nu-candidate	1	-1.6650743	-15.0	481.8382	10.070	7.233	1246780	{"10:1000003": "-1,-1,-1", "12:8": "-1,-1,-1", "13:1000008": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:6": "0,0,0", "16:2": "-1,-1,-1", "17:1": "-1,-1,-1", "18:1000011": "-1,-1,-1", "2:0": "-1,-1,-1", "4:4": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp2k	53793	18255	0	1	37	84.1073	-21.8931	118.169	1337	282	7	0	205.725	1.05379	0.139447	0.132121	28.8438	1.11169	0.126555	28.8438	28.8438	28.8438	28.8438	49623.8	228	0.243235	6.16275e+07	0	0	912.259	0.0167108	917.558	nu-candidate	1	3.41501	-12.742669	1353.9648	17.674	13.259	1252508	{"10:1000008": "-1,-1,-1", "11:1000005": "-1,-1,-1", "12:3": "0,0,1", "13:1000004": "-1,-1,-1", "14:5": "-1,-1,-1", "15:1000015": "-1,-1,-1", "1:13": "-1,-1,-1", "3:7": "-1,-1,-1", "5:0": "-1,-1,-1", "6:1000001": "-1,-1,-1", "8:1000011": "-1,-1,-1", "9:1000007": "-1,-1,-1"}
