sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_steiner_term	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
nuecc48	388	18255	0	1	23	-163.243	31.4279	426.415	11912	872	29	5	181.481	1.22412	0.710222	0.295037	37.1498	1.25317	0.420706	0	0	37.1498	0	nan	0	0.451478	1.42485e+08	1	122.169	-1	-1	-1	nu-candidate	1	-1.7376128	8.841293	2775.6462	51.460	40.187	1336160	{"11:1000001": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000005": "-1,-1,-1", "17:1000002": "-1,-1,-1", "18:6": "-1,-1,-1", "19:5": "-1,-1,-1", "20:1000006": "-1,-1,-1", "21:4": "-1,-1,-1", "22:3": "-1,-1,-1", "23:0": "0,0,0", "2:2": "-1,-1,-1", "4:1": "-1,-1,-1", "5:7": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
nuecc48	10550	18255	0	1	7	89.9812	55.0264	128.691	1733	177	15	0	79.0393	1.16687	0.405469	0.296725	0	nan	nan	0	0	0	0	nan	0	0.452241	5.05703e+07	1	29.5536	-1	-1	-1	nu-candidate	1	-1.0832549	13.463228	861.6945	28.356	13.649	1220228	{"10:1": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:1000002": "1,0,0", "13:6": "-1,-1,-1", "14:2": "-1,-1,-1", "15:3": "-1,-1,-1", "1:9": "-1,-1,-1", "7:1000002": "0,0,1"}
nuecc48	30504	18342	0	1	11	18.7066	-41.7052	157.816	4612	397	16	2	98.3517	1.11451	0.869423	0.344158	98.3517	1.11451	0.869423	41.1403	12.423	98.3517	12.423	nan	0	0.267191	5.05024e+07	1	807.342	-1	-1	-1	nu-candidate	1	0.5440427	-8.093896	1149.5958	35.781	20.843	1188996	{"10:1000003": "-1,-1,-1", "11:1000000": "0,0,1", "4:1000001": "-1,-1,-1", "6:1000002": "-1,-1,-1", "7:3": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1": "-1,-1,-1"}
nuecc48	38856	18304	0	1	12	-60.341	-68.8775	425.25	6668	517	17	1	151.862	1.10834	0.473882	0.291404	74.5638	1.13176	0.424278	31.7388	31.7388	74.5638	35.1849	nan	0	0.226044	7.37364e+07	1	158.016	-1	-1	-1	nu-candidate	1	0.451478	-1.8361555	1028.1466	39.643	25.662	1267116	{"10:1000006": "-1,-1,-1", "11:5": "-1,-1,-1", "12:1": "0,0,1", "13:3": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1000001": "-1,-1,-1", "1:4": "-1,-1,-1", "5:0": "-1,-1,-1", "8:1000000": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	42280	18259	139	0																						nan	nan		nan	nan	nan	nan	crashed/no-extract	1						3313256	
nuecc48	46363	18255	0	1	19	-78.5474	16.3411	297.76	12594	918	36	1	206.957	1.22004	0.742623	0.280957	82.1938	1.18575	0.975079	24.4472	0	82.1938	0	nan	0	0.31079	1.06485e+08	1	49.123	-1	-1	-1	nu-candidate	1	-1.8744252	9.707886	1719.4532	58.752	52.307	1258828	{"11:1000003": "-1,-1,-1", "13:1000001": "-1,-1,-1", "14:1000005": "-1,-1,-1", "15:12": "-1,-1,-1", "16:3": "-1,-1,-1", "17:6": "-1,-1,-1", "18:7": "-1,-1,-1", "19:0": "0,0,1", "4:1": "-1,-1,-1", "7:1000008": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
nuecc48	52672	18259	0	1	82	-135.967	67.0555	295.491	223	28	2	0	11.2184	1.07952	0.312336	0.166667	0	nan	nan	0	0	0	0	nan	0	0.408099	5.64977e+06	1	21.2878	-1	-1	-1	nu-candidate	1	-0.05062097	12.128386	890.8706	23.852	15.847	1207564	{"10:1": "-1,-1,-1", "11:11": "-1,-1,-1", "12:12": "-1,-1,-1", "1:2": "-1,-1,-1", "3:3": "-1,-1,-1", "4:7": "-1,-1,-1", "5:1000000": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:0": "0,0,1"}
nuecc48	54095	18259	0	1	17	175.765	26.8532	186.597	18966	1786	46	3	329.288	1.38481	0.61897	0.293021	157.343	1.26596	0.839884	40.9095	0	157.343	45.8797	nan	0	0.35309	1.83364e+08	1	40.0703	-1	-1	-1	nu-candidate	1	-0.1843117	13.15525	2787.5723	85.829	80.328	1386304	{"11:1000011": "-1,-1,-1", "14:1000005": "-1,-1,-1", "16:3": "-1,-1,-1", "17:1000000": "0,0,0", "18:1000001": "-1,-1,-1", "19:1000003": "-1,-1,-1", "20:1000004": "-1,-1,-1", "2:11": "-1,-1,-1", "3:9": "-1,-1,-1", "4:2": "-1,-1,-1", "7:1": "-1,-1,-1", "9:5": "-1,-1,-1"}
nuecc48	69314	18255	0	1	3	-111.359	-17.9907	164.376	2440	314	9	1	278.952	1.05946	0.681577	0.176999	195.225	1.07537	0.870378	184.966	153.082	195.225	0	49452.8	290	0.0715686	6.1067e+07	1	26.312	349.314	0.366014	357.733	nu-candidate	1	3.9165218	-15.0	983.8449	26.526	19.772	1206624	{"10:0": "-1,-1,-1", "11:1000011": "-1,-1,-1", "12:1000013": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:15": "-1,-1,-1", "18:1000001": "-1,-1,-1", "19:3": "-1,-1,-1", "1:11": "-1,-1,-1", "2:9": "-1,-1,-1", "3:1": "0,0,1", "5:5": "-1,-1,-1", "7:4": "-1,-1,-1"}
nuecc48	74544	18259	0	1	12	135.848	-170.29	406.248	11818	880	43	1	191.961	1.12098	0.476267	0.296587	147.283	1.11631	0.48931	54.613	54.613	147.283	32.7865	nan	0	0.259703	1.28112e+08	1	73.9838	-1	-1	-1	nu-candidate	1	-1.0023209	12.229986	2038.727	55.129	47.148	1273460	{"10:5": "-1,-1,-1", "11:2": "-1,-1,-1", "12:1000000": "0,0,0", "13:3": "-1,-1,-1", "14:7": "-1,-1,-1", "15:1000003": "-1,-1,-1", "3:4": "-1,-1,-1", "5:10": "-1,-1,-1", "6:1000011": "-1,-1,-1"}
