sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV
mcp2k	18255	1	50273						0	cosmic-tagged	8	1	1	0	0													
mcp2k	18259	1	50336		61.872	21.063			0	cosmic-tagged	9	1	1	0	0													
mcp2k	18259	1	50446						0	nu-candidate	14	1	1	1	0	1.740	64.1	8	119.95188	-85.15117	223.80629	0.82612187	-15.0	1.0	0.0	0.7	0.0	295.60175
mcp2k	18255	1	50680						0	no-beam-flash	14	0	0	0	0													
mcp2k	18259	1	50688						0	nu-candidate	7	1	1	1	0	0.938	3.0	6	126.89441	3.2406802	42.34815	-1.8397324	-15.0	1.0	0.0	0.7	0.0	114.19177
mcp2k	18259	1	50732						0	no-beam-flash	10	0	0	0	0													
mcp2k	18255	1	50801						0	no-bundle	10	0	1	1	0	2.013	49.7	24	-148.8213	-30.769255	302.44263	-0.35352737	-15.0	1.0	0.0	0.7	0.0	517.81885
mcp2k	18255	1	50812						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18259	1	50842						0	no-beam-flash	15	0	0	0	0													
mcp2k	18255	1	51065						0	no-beam-flash	15	0	0	0	0													
mcp2k	18255	1	51109						0	cosmic-tagged	10	1	1	0	0													
mcp2k	18259	1	51128						0	nu-candidate	13	1	1	1	0	1.670	57.7	22	164.00143	113.88248	296.02316	0.66654694	-15.0	1.0	0.0	0.7	0.0	504.56
mcp2k	18255	1	51153						0	nu-candidate	15	1	1	0	0													
mcp2k	18255	1	51208						0	cosmic-tagged	8	1	1	1	0	1.856	186.0	13										
mcp2k	18255	1	51219						0	nu-candidate	11	1	1	0	0													
mcp2k	18259	1	51260						0	nu-candidate	17	1	1	1	0	1.795	24.8	10	-201.44307	97.289345	30.190283	-0.842797	-4.300936	1.0	1.0	0.7	0.0	103.67658
mcp2k	18259	1	51348						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18255	1	51417		67.896	22.872			0	cosmic-tagged	13	1	1	0	0													
mcp2k	18255	1	51428						0	no-beam-flash	10	0	0	0	0													
mcp2k	18259	1	51546						0	nu-candidate	16	1	1	1	0	1.390	69.9	9	-158.41599	173.33006	420.86288	0.8249835	-15.0	1.0	0.0	0.7	0.0	526.3192
mcp2k	18259	1	51590						0	no-beam-flash	12	0	0	0	0													
mcp2k	18255	1	51692						0	cosmic-tagged	14	1	1	0	0													
mcp2k	18259	1	51722						0	nu-candidate	13	1	1	1	0	0.990	25.5	5	-104.13069	93.00463	89.2667	-0.6477889	-4.300936	1.0	0.0	0.7	0.0	128.11221
mcp2k	18255	1	51736						0	cosmic-tagged	10	1	1	0	0													
mcp2k	18255	1	51846						0	cosmic-tagged	10	1	1	0	0													
mcp2k	18255	1	51868						0	nu-candidate	7	1	1	1	0	1.440	158.5	11	12.020434	-22.955782	211.09755	1.7423689	-15.0	1.0	1.0	0.7	0.0	591.37164
mcp2k	18255	1	51890						0	nu-candidate	12	1	1	1	0	0.618	289.9	5	56.92712	128.92665	33.57178	4.301008	-15.0	1.0	0.0	0.7	0.0	1046.4719
mcp2k	18255	1	51934						0	no-beam-flash	18	0	0	0	0													
mcp2k	18259	1	51964						0	nu-candidate	8	1	1	0	0													
mcp2k	18255	1	52044						0	nu-candidate	12	1	1	1	0	1.974	107.9	21	-85.14358	-118.69496	240.22188	2.099183	-4.300936	1.0	0.0	0.7	0.0	587.1294
mcp2k	18255	1	52121						0	nu-candidate	8	1	1	1	0	1.985	83.6	3	-28.697184	-166.47816	74.47731	2.8863204	-15.0	1.0	0.0	0.7	0.0	533.32837
mcp2k	18255	1	52220						0	nu-candidate	11	1	1	1	0	1.801	164.0	7	-126.49317	-80.33426	123.75114	3.1552641	-15.0	1.0	0.0	0.7	0.0	530.194
mcp2k	18255	1	52286						0	nu-candidate	16	1	1	1	0	1.206	26.1	7	30.99087	-53.487247	71.80709	-1.121313	-15.0	1.0	0.0	0.7	0.0	132.08727
mcp2k	18255	1	52297		71.827	29.348			0	cosmic-tagged	10	1	1	0	0													
mcp2k	18259	1	52338						0	nu-candidate	9	1	1	1	0	1.253	302.5	4	-135.01047	-128.12793	256.40033	2.180486	-15.0	1.0	0.0	0.7	0.0	974.6549
mcp2k	18255	1	52352						0	nu-candidate	12	1	1	1	0	0.598	5.4	10	-102.56631	43.335247	338.11807	-1.157714	-15.0	1.0	0.0	0.7	0.0	105.26096
mcp2k	18259	1	52404						0	nu-candidate	11	1	1	0	0													
mcp2k	18259	1	52558						0	cosmic-tagged	8	1	1	0	0													
mcp2k	18255	1	52572						0	nu-candidate	15	1	1	0	0													
mcp2k	18255	1	52605						0	nu-candidate	9	1	1	1	0	1.080	17.7	8	-164.18982	64.58394	292.3697	-1.0554355	-4.300936	1.0	0.0	0.7	0.0	456.1604
mcp2k	18255	1	52638						0	cosmic-tagged	15	1	1	1	0	1.843	1.5	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0
mcp2k	18255	1	52693						0	nu-candidate	12	1	1	1	0	1.459	198.1	15	89.64089	-50.80361	34.74323	-0.69857496	-4.300936	1.0	1.0	0.7	0.0	833.70123
mcp2k	18255	1	52715						0	no-bundle	10	0	1	0	0													
mcp2k	18255	1	52759						0	nu-candidate	10	1	1	1	0	1.750	19.5	6	55.470757	-121.886154	369.61542	-1.5210181	-15.0	1.0	0.0	0.7	0.0	261.7307
mcp2k	18255	1	52880						0	no-bundle	7	0	1	0	0													
mcp2k	18255	1	53001						0	cosmic-tagged	7	1	1	0	0													
mcp2k	18255	1	53111						0	cosmic-tagged	17	1	1	0	0													
mcp2k	18259	1	53130						0	nu-candidate	10	1	1	1	0	1.622	35.8	2	-110.52685	-35.62897	482.79398	0.6109304	-4.300936	1.0	0.0	0.7	0.0	398.0034
mcp2k	18259	1	53196						0	cosmic-tagged	12	1	1	0	0													
mcp2k	18255	1	53342		71.792	25.102			0	no-beam-flash	13	0	0	0	0													
mcp2k	18255	1	53474						0	cosmic-tagged	10	1	1	0	0													
mcp2k	18255	1	53584						0	cosmic-tagged	15	1	1	0	0													
mcp2k	18259	1	53658						0	nu-candidate	12	1	1	1	0	0.663	95.1	7	-85.18427	-95.1076	1.0535494	-1.5959324	-15.0	1.0	1.0	0.37087446	0.0	512.3148
mcp2k	18255	1	53749						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18259	1	53790						0	no-bundle	14	0	1	0	0													
mcp2k	18255	1	53793						0	nu-candidate	12	1	1	1	0	1.102	247.6	5	84.415535	-22.262888	117.675575	3.854006	-15.0	1.0	0.0	0.7	0.0	876.806
mcp2k	18255	1	53848						0	no-beam-flash	16	0	0	0	0													
mcp2k	18255	1	53881						0	nu-candidate	13	2	2	1	0	0.957	79.5	4	90.75763	62.59103	409.35574	-1.3005842	-15.0	1.0	0.0	0.7	0.0	413.035
mcp2k	18259	1	53944						0	cosmic-tagged	6	1	1	0	0													
mcp2k	18255	1	53980						0	no-beam-flash	9	0	0	0	0													
mcp2k	18255	1	54068						0	no-beam-flash	15	0	0	0	0													
mcp2k	18255	1	54156						0	no-beam-flash	12	0	0	0	0													
mcp2k	18255	1	54255						0	no-beam-flash	13	0	0	0	0													
mcp2k	18255	1	54332						0	nu-candidate	14	1	1	1	0	1.968	88.7	46	63.910873	-50.83725	112.79314	0.8332214	-15.0	1.0	0.0	0.7	0.0	1516.4957
mcp2k	18259	1	54450						0	cosmic-tagged	10	1	1	0	0													
mcp2k	18255	1	54453		75.043	31.453			0	cosmic-tagged	10	1	1	1	0	1.834	40.6	38	-94.64598	-76.25555	204.52461	-0.34237766	-15.0	1.0	0.0	0.7	0.0	659.3093
mcp2k	18255	1	54464						0	nu-candidate	9	1	1	0	0													
mcp2k	18255	1	54475						0	nu-candidate	13	1	1	1	0	1.340	152.1	4	-87.61645	-102.12492	439.34888	2.8386426	-15.0	1.0	0.0	0.7	0.0	374.25616
mcp2k	18255	1	54508						0	nu-candidate	11	1	1	1	0	1.008	21.0	5	19.003738	-106.574646	200.51903	-1.7388395	-15.0	1.0	0.0	0.7	0.0	255.33916
mcp2k	18255	1	54629						0	nu-candidate	10	1	1	1	0	1.249	134.0	4	-56.474716	66.456024	1.4965242	-2.3625746	-15.0	1.0	1.0	0.62279737	0.0	786.4081
mcp2k	18255	1	54640						0	nu-candidate	9	1	1	0	0													
mcp2k	18259	1	54692						0	cosmic-tagged	8	1	1	0	0													
mcp2k	18255	1	54706						0	cosmic-tagged	7	1	1	0	0													
mcp2k	18255	1	54717						0	cosmic-tagged	14	1	1	0	0													
mcp2k	18255	1	54882						0	cosmic-tagged	15	1	1	0	0													
mcp2k	18259	1	55154						0	nu-candidate	10	1	1	0	0													
mcp2k	18259	1	55220						0	nu-candidate	14	1	1	1	0	1.964	39.4	2	43.227825	-4.4306507	486.42416	-0.18538824	-15.0	1.0	1.0	0.7	0.0	388.15836
mcp2k	18255	1	55278						0	nu-candidate	9	1	1	1	0	1.428	128.7	5	-67.8627	84.98316	461.72617	0.10644627	-15.0	1.0	0.0	0.7	0.0	548.2572
mcp2k	18259	1	55286						0	cosmic-tagged	12	1	1	1	0	1.265	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0
mcp2k	18255	1	55322						0	nu-candidate	13	1	1	1	0	1.138	210.9	8	-78.370995	89.54598	188.70654	0.9413386	-15.0	1.0	0.0	0.7	0.0	916.4164
mcp2k	18255	1	55377						0	no-beam-flash	13	0	0	0	0													
mcp2k	18255	1	55443		67.785	25.416			0	nu-candidate	9	1	1	1	0	1.457	5.8	22	10.680427	-31.334263	129.35666	-1.5694997	-15.0	1.0	0.0	0.7	0.0	104.51001
mcp2k	18255	1	55542						0	nu-candidate	9	1	1	1	0	0.871	250.2	2	-56.97436	-61.143757	123.90298	2.3439634	-15.0	1.0	0.0	0.7	0.0	795.0926
mcp2k	18255	1	55740						0	nu-candidate	12	1	1	1	0	1.380	162.5	17	-56.552025	133.30095	253.24371	0.40342933	-15.0	1.0	1.0	0.7	0.0	493.87268
mcp2k	18259	1	55770						0	cosmic-tagged	10	1	1	0	0													
mcp2k	18255	1	55773						0	no-beam-flash	12	0	0	0	0													
mcp2k	18255	1	55806						0	nu-candidate	9	1	1	0	0													
mcp2k	18255	1	56136						0	nu-candidate	12	1	1	0	0													
mcp2k	18259	1	56144						0	nu-candidate	14	1	1	0	0													
mcp2k	18255	1	56180						0	nu-candidate	10	1	1	1	0	1.610	119.3	20	-173.71585	40.028816	229.09029	2.8568857	-15.0	1.0	0.0	0.7	0.0	898.3231
mcp2k	18255	1	56257						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18255	1	56290						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18255	1	56334						0	nu-candidate	15	1	1	0	0													
mcp2k	18255	1	56466						0	cosmic-tagged	9	1	1	0	0													
mcp2k	18255	1	56521						0	nu-candidate	11	2	2	1	0	1.887	2.2	2	-59.201035	-183.83098	401.4311	-2.1257582	-15.0	1.0	0.0	0.7	0.0	23.695095
mcp2k	18255	1	56763						0	nu-candidate	9	1	1	0	0													
mcp2k	18255	1	56829						0	cosmic-tagged	9	1	1	0	0													
mcp2k	18255	1	56862		72.889	24.518			0	cosmic-tagged	5	1	1	0	0													
mcp2k	18255	1	56906						0	cosmic-tagged	8	1	1	0	0													
mcp2k	18255	1	56939						0	nu-candidate	9	1	1	1	0	0.831	201.0	5	21.092283	-83.73121	100.45556	4.301008	-15.0	1.0	0.0	0.7	0.0	826.3441
mcp2k	18255	1	56961						0	nu-candidate	15	1	1	0	0													
mcp2k	18255	1	56972						0	nu-candidate	11	1	1	1	0	0.946	44.0	8	178.88824	60.260185	78.66574	-0.6606125	-3.7415533	1.0	0.0	0.7	0.0	318.565
mcp2k	18255	1	57148						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18255	1	57280						0	nu-candidate	18	1	1	1	0	1.900	27.1	6	171.6313	-6.794552	284.6426	-2.482226	-15.0	1.0	0.0	0.7	0.0	212.81511
mcp2k	18255	1	57291						0	no-beam-flash	5	0	0	0	0													
mcp2k	18255	1	57346						0	nu-candidate	12	1	1	1	0	1.437	371.2	7	-187.33171	-181.80498	119.28174	3.8095937	-15.0	1.0	0.0	0.7	0.0	1016.7852
mcp2k	18255	1	57577						0	nu-candidate	10	1	1	1	0	1.651	221.0	5	29.65032	-96.16308	264.993	4.301008	-15.0	1.0	0.0	0.7	0.0	841.77277
mcp2k	18255	1	57665						0	nu-candidate	10	1	1	0	0													
mcp2k	18255	1	57709						0	nu-candidate	11	1	1	1	0	1.987	86.5	18	81.4142	-7.565081	62.06296	-0.31367606	-15.0	1.0	0.0	0.7	0.0	787.4546
mcp2k	18255	1	57731						0	nu-candidate	14	1	1	0	0													
mcp2k	18255	1	57742						0	nu-candidate	10	1	1	1	0	0.556	139.9	6	-38.620834	-95.04677	330.92822	2.416261	-15.0	1.0	0.0	0.7	0.0	635.24243
mcp2k	18255	1	57753						0	cosmic-tagged	16	1	1	0	0													
mcp2k	18255	1	57764						0	cosmic-tagged	4	1	1	0	0													
mcp2k	18255	1	58006		61.765	27.140			0	nu-candidate	8	1	1	1	0	0.643	43.8	25	160.7589	-19.757425	143.00313	0.53783023	-15.0	1.0	0.0	0.7	0.0	612.8613
mcp2k	18255	1	58072						0	nu-candidate	10	1	1	1	0	1.609	106.5	8	-86.6277	-98.78275	165.21352	1.2206682	-15.0	1.0	1.0	0.7	0.0	477.0619
mcp2k	18255	1	58237						0	nu-candidate	18	1	1	0	0													
mcp2k	18255	1	58325						0	nu-candidate	11	1	1	1	0	1.265	83.3	10	85.18158	-52.95665	92.8786	3.1832201	-15.0	1.0	0.0	0.7	0.0	408.94415
mcp2k	18255	1	58523						0	no-beam-flash	8	0	0	0	0													
mcp2k	18255	1	58787						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18255	1	58919						0	nu-candidate	11	1	1	1	0	1.430	114.9	12	-55.033306	11.125609	325.86823	4.052294	-15.0	1.0	0.0	0.7	0.0	548.16846
mcp2k	18255	1	65266						0	nu-candidate	8	1	1	1	0	0.969	48.0	9	-72.13246	168.63077	203.57884	-0.35109228	-15.0	1.0	0.0	0.7	0.0	318.69995
mcp2k	18255	1	65376						0	nu-candidate	6	1	1	0	0													
mcp2k	18255	1	65508						0	no-beam-flash	10	0	0	0	0													
mcp2k	18255	1	65948						0	nu-candidate	9	1	1	1	0	1.926	39.4	13	-168.44882	44.273174	98.86448	0.67171144	-15.0	1.0	0.0	0.7	0.0	732.88965
mcp2k	18255	1	66124						0	cosmic-tagged	16	1	1	0	0													
mcp2k	18255	1	66278						0	nu-candidate	12	1	1	1	0	1.031	16.5	7	40.061108	54.351223	423.65826	-0.8395556	-15.0	1.0	0.0	0.7	0.0	278.1818
mcp2k	18255	1	66366						0	nu-candidate	20	1	1	1	0	1.844	289.6	10	56.419567	-106.30457	252.789	4.301008	-15.0	1.0	0.0	0.7	0.0	903.2392
mcp2k	18255	1	66526						0	no-bundle	12	0	1	0	0													
mcp2k	18255	1	66636						0	no-bundle	10	0	1	0	0													
mcp2k	18255	1	66652		71.143	28.139			0	nu-candidate	15	1	1	1	0	1.519	241.3	7	-50.6175	167.01349	115.97442	3.2199163	-15.0	1.0	0.0	0.7	0.0	817.0186
mcp2k	18255	1	66718						0	cosmic-tagged	9	1	1	0	0													
mcp2k	18255	1	66856						0	no-bundle	11	0	1	0	0													
mcp2k	18255	1	66872						0	nu-candidate	11	1	1	1	0	0.946	63.5	9	112.014755	174.3647	297.75146	0.9450559	-15.0	1.0	1.0	0.7	0.0	439.29993
mcp2k	18255	1	66900						0	nu-candidate	10	1	1	1	0	1.742	66.2	26	-160.67297	-2.3176517	305.14746	2.3455386	-15.0	1.0	0.0	0.7	0.0	909.312
mcp2k	18255	1	66944						0	nu-candidate	15	1	2	1	0	1.558	56.2	3	-100.19254	-61.642124	370.54123	0.27059028	-15.0	1.0	0.0	0.7	0.0	248.03123
mcp2k	18255	1	66966						0	cosmic-tagged	14	1	1	0	0													
mcp2k	18255	1	67026						0	nu-candidate	11	1	1	1	0	0.567	277.3	3	-121.65733	83.477234	86.480316	3.242799	-15.0	1.0	0.0	0.7	0.0	1241.5476
mcp2k	18255	1	67164						0	nu-candidate	16	1	1	0	0													
mcp2k	18255	1	67296						0	nu-candidate	9	2	2	0	0													
mcp2k	18255	1	67356						0	nu-candidate	13	1	1	0	0													
mcp2k	18255	1	67620						0	no-bundle	11	0	1	0	0													
mcp2k	18255	1	67802						0	nu-candidate	15	1	1	1	0	1.758	61.8	4	1.7702523	-146.22656	17.83536	0.72619325	-15.0	1.0	0.0	0.7	0.0	278.7002
mcp2k	18255	1	67824						0	no-beam-flash	12	0	0	0	0													
mcp2k	18255	1	67840						0	nu-candidate	7	1	1	0	0													
mcp2k	18255	1	67868						0	nu-candidate	13	1	1	1	0	1.993	105.5	28	152.44426	44.85961	345.23953	2.2994354	-15.0	1.0	0.0	0.7	0.0	922.46924
mcp2k	18255	1	67898		68.296	29.121			0	nu-candidate	10	1	1	1	0	1.714	215.8	0	-60.96265	-92.75019	364.4599	3.2909126	-15.0	1.0	0.0	0.7	0.0	735.58246
mcp2k	18255	1	67928						0	nu-candidate	7	1	1	1	0	1.704	104.0	12	62.604973	132.47832	168.08842	2.8738859	-15.0	1.0	0.0	0.7	0.0	682.18286
mcp2k	18255	1	67942						0	nu-candidate	16	1	1	1	0	1.931	90.3	3	60.870567	199.93094	177.97533	-2.2226186	-15.0	1.0	1.0	0.7	0.0	349.88293
mcp2k	18255	1	68038						0	no-bundle	13	0	1	0	0													
mcp2k	18255	1	68280						0	nu-candidate	15	1	1	1	0	1.977	151.6	15	-114.32367	129.96104	327.2441	2.540323	-15.0	1.0	0.0	0.7	0.0	552.98596
mcp2k	18255	1	68308						0	nu-candidate	10	1	1	1	0	1.036	134.1	5	-138.2987	101.44882	85.11248	3.6786609	-15.0	1.0	0.0	0.7	0.0	874.48615
mcp2k	18255	1	68316						0	no-beam-flash	14	0	0	0	0													
mcp2k	18255	1	68346						0	nu-candidate	8	1	1	1	0	1.600	3.7	20	35.935432	94.55043	376.11108	-1.5497025	-15.0	1.0	0.0	0.7	0.0	86.26656
mcp2k	18255	1	68456						0	nu-candidate	14	2	2	0	0													
mcp2k	18255	1	68654						0	nu-candidate	12	1	1	1	0	1.487	4.2	7	-73.435165	-49.36228	405.60193	-1.1987824	-15.0	1.0	0.0	0.7	0.0	90.4471
mcp2k	18255	1	68726						0	nu-candidate	13	1	1	1	0	1.442	4.0	13	14.589456	188.99423	144.3692	-2.4407988	-15.0	0.0	1.0	0.7	0.0	54.2352
mcp2k	18255	1	68748						0	nu-candidate	14	2	2	1	0	0.960	171.5	3	-28.860035	-20.7462	132.7202	1.8167746	-15.0	1.0	1.0	0.7	0.0	1006.77985
mcp2k	18255	1	68830						0	nu-candidate	8	1	1	1	0	1.178	111.4	3	-96.74692	-147.5362	285.38596	2.5263977	-15.0	1.0	0.0	0.7	0.0	573.47186
mcp2k	18255	1	69006						0	nu-candidate	8	1	1	1	0	1.064	163.8	25	-91.237724	-40.847046	336.5805	3.6009014	-15.0	1.0	0.0	0.7	0.0	1152.6328
mcp2k	18255	1	69072						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18255	1	69144						0	nu-candidate	11	1	1	1	0	0.634	142.0	6	16.664005	77.12272	398.50406	4.301008	-15.0	1.0	0.0	0.7	0.0	658.06104
mcp2k	18255	1	69152		74.976	35.362			0	nu-candidate	14	1	1	1	0	1.257	146.1	1	-16.948034	151.48302	464.3659	4.301008	-15.0	1.0	0.0	0.7	0.0	661.8938
mcp2k	18255	1	69232						0	nu-candidate	13	1	1	1	0	0.744	262.5	6	12.425058	87.951836	296.30807	4.197084	-4.300936	1.0	0.0	0.7	0.0	1041.4202
mcp2k	18255	1	69254						0	nu-candidate	14	1	1	1	0	1.295	37.3	8	-172.85246	48.40731	354.47086	0.52848727	-4.300936	1.0	0.0	0.7	0.0	518.312
mcp2k	18255	1	69306						0	nu-candidate	11	2	2	1	0	1.848	80.7	14	124.657745	-17.079586	24.75432	1.5946301	-15.0	1.0	0.0	0.7	0.0	516.14813
mcp2k	18255	1	69314						0	nu-candidate	14	1	1	1	0	1.285	171.1	27	-111.42242	-18.186527	164.41786	3.9602425	-15.0	1.0	0.0	0.7	0.0	1498.7476
mcp2k	18255	1	69380						0	cosmic-tagged	14	1	1	0	0													
mcp2k	18255	1	69386						0	nu-candidate	14	1	1	1	0	1.613	12.5	3	-112.84106	-105.333916	313.86057	-3.266051	-15.0	1.0	0.0	0.7	0.0	140.90117
mcp2k	18255	1	69394						0	no-beam-flash	13	0	0	0	0													
mcp2k	18255	1	69408						0	cosmic-tagged	6	1	1	0	0													
mcp2k	18255	1	69518						0	nu-candidate	12	1	1	0	0													
mcp2k	18255	1	69556						0	nu-candidate	15	1	1	1	0	1.626	16.2	11	-196.8294	120.11148	159.35986	0.94152	-15.0	1.0	0.0	0.7	0.0	335.3327
mcp2k	18255	1	69570						0	cosmic-tagged	9	1	1	0	0													
mcp2k	18255	1	69600						0	cosmic-tagged	17	1	1	0	0													
mcp2k	18255	1	69618						0	cosmic-tagged	11	1	1	0	0													
mcp2k	18255	1	69636						0	no-beam-flash	10	0	0	1	0	1.437	191.7	21										
mcp2k	18255	1	69666						0	nu-candidate	11	1	1	0	0													
mcp2k	18255	1	69772		74.910	33.742			0	no-beam-flash	17	0	0	0	0													
mcp2k	18255	1	69848						0	no-beam-flash	8	0	0	0	0													
mcp2k	18255	1	69922						0	cosmic-tagged	8	1	1	0	0													
mcp2k	18255	1	69926						0	cosmic-tagged	14	1	1	0	0													
mcp2k	18255	1	69936						0	nu-candidate	10	1	1	1	0	1.045	62.4	3	152.97879	-62.08007	228.3754	1.0433215	-15.0	1.0	1.0	0.7	0.0	472.41174
mcp2k	18255	1	69952						0	cosmic-tagged	17	1	1	0	0													
mcp2k	18255	1	70010						0	nu-candidate	11	1	1	1	0	1.107	79.2	0	25.559727	-167.50958	368.70435	2.115311	-15.0	1.0	0.0	0.7	0.0	316.44153
mcp2k	18255	1	70084						0	nu-candidate	13	1	1	1	0	0.906	106.3	9	-195.66699	13.839359	115.82276	2.337068	-15.0	1.0	0.0	0.7	0.0	610.0174
mcp2k	18255	1	70112						0	no-beam-flash	12	0	0	0	0													
mcp2k	18255	1	70124						0	cosmic-tagged	14	1	1	0	0													
mcp2k	18255	1	70128						0	nu-candidate	16	1	2	0	0													
mcp2k	18255	1	70178						0	nu-candidate	12	1	1	1	0	1.727	55.3	5	-35.69035	-14.888903	319.74173	2.5695033	-15.0	1.0	0.0	0.7	0.0	447.20673
mcp2k	18255	1	70186						0	nu-candidate	11	1	1	1	0	1.035	198.2	8	39.587467	-192.4283	6.6411157	4.301008	-15.0	1.0	0.0	0.7	0.0	864.34705
mcp2k	18255	1	70222						0	nu-candidate	8	1	1	1	0	1.239	69.7	8	-181.69327	-138.53708	456.10815	1.7827185	-15.0	1.0	0.0	0.7	0.0	767.7223
