sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV
mcp1k	18255	1	59335						0	nu-candidate	8	1	1	1	0	1.513	71.2	12	-155.55278	86.92575	128.62	1.8417758	-15.0	1.0	1.0	0.7	0.0	459.93237
mcp1k	18255	1	59371						0	nu-candidate	8	1	1	1	0	1.548	107.8	7	47.31816	130.51462	21.89451	3.0284963	-15.0	1.0	0.0	0.7	0.0	567.8885
mcp1k	18255	1	59377						0	cosmic-tagged	5	1	1	0	0													
mcp1k	18255	1	59415						0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	59459						0	cosmic-tagged	15	1	1	0	0													
mcp1k	18255	1	59553						0	nu-candidate	9	1	1	1	0	0.609	78.3	9	55.506313	-138.78215	383.43268	2.266547	-15.0	1.0	1.0	0.7	0.0	302.87122
mcp1k	18255	1	59663						0	nu-candidate	9	2	2	0	0													
mcp1k	18255	1	59685						0	nu-candidate	6	1	1	1	0	1.664	168.2	2	143.15875	-143.14656	195.2655	3.6124175	-15.0	1.0	0.0	0.7	0.0	845.78735
mcp1k	18255	1	59723						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	59753						0	nu-candidate	15	1	1	1	0	1.061	3.1	13	68.1974	-170.61588	145.89694	-3.209424	-15.0	1.0	0.0	0.7	0.0	30.32278
mcp1k	18255	1	59773						0	cosmic-tagged	18	1	1	0	0													
mcp1k	18255	1	59789						0	no-bundle	10	0	1	0	0													
mcp1k	18255	1	59795		71.354	23.562			0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	59863						0	cosmic-tagged	14	1	1	0	0													
mcp1k	18255	1	59899						0	nu-candidate	11	1	1	1	0	1.602	40.2	2	-193.70395	-8.374906	17.957922	-1.7004381	-15.0	1.0	0.0	0.7	0.0	353.8389
mcp1k	18255	1	59929						0	nu-candidate	14	1	1	1	0	1.932	137.6	13	78.43407	177.22478	330.65778	1.6467282	-15.0	1.0	0.0	0.7	0.0	572.8427
mcp1k	18255	1	60017						0	nu-candidate	10	1	1	1	0	1.404	46.7	2	166.61679	113.92132	360.34875	1.7245792	-15.0	1.0	0.0	0.7	0.0	247.45506
mcp1k	18255	1	60119						0	no-beam-flash	15	0	0	0	0													
mcp1k	18255	1	60345						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	60369						0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	60559						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	60669						0	nu-candidate	14	1	1	0	0													
mcp1k	18255	1	60763						0	no-bundle	12	0	1	0	0													
mcp1k	18255	1	60933						0	nu-candidate	13	1	1	1	0	1.693	145.3	5	-68.6826	25.436356	276.59793	3.8215463	-15.0	1.0	0.0	0.7	0.0	762.9018
mcp1k	18255	1	60985						0	cosmic-tagged	11	1	1	0	0													
mcp1k	18255	1	61071						0	nu-candidate	10	1	1	1	0	1.211	3.1	3	-127.8183	-195.28966	403.7892	-1.6381195	-15.0	1.0	0.0	0.7	0.0	71.7543
mcp1k	18255	1	61093						0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	61307						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	61313		71.370	22.207			0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	61351						0	nu-candidate	11	1	1	1	0	1.919	352.5	6	-63.490574	-122.967995	190.64604	3.5494595	-15.0	1.0	0.0	0.7	0.0	946.6137
mcp1k	18255	1	61417						0	nu-candidate	9	1	1	1	0	1.506	157.3	6	81.89076	-84.12811	387.2196	4.1291304	-15.0	1.0	0.0	0.7	0.0	684.6853
mcp1k	18255	1	61461						0	nu-candidate	7	1	1	1	0	0.645	137.5	13	105.116196	-92.59895	161.3648	3.7282815	-15.0	1.0	0.0	0.7	0.0	950.43726
mcp1k	18255	1	61483						0	no-beam-flash	11	0	0	0	0													
mcp1k	18255	1	61579						0	nu-candidate	13	1	1	1	0	1.016	156.2	18	17.117682	-118.578186	55.022305	4.301008	-15.0	1.0	0.0	0.7	0.0	810.0177
mcp1k	18255	1	61637						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	61681						0	nu-candidate	11	2	2	1	0	1.286	111.1	2	-162.3593	-114.078766	200.8495	3.6327398	-15.0	1.0	0.0	0.7	0.0	510.3603
mcp1k	18255	1	61711						0	nu-candidate	10	1	1	0	0													
mcp1k	18255	1	61843						0	nu-candidate	14	1	1	1	0	1.246	41.7	19	151.3287	173.78868	64.364784	-0.11368332	-4.300936	1.0	0.0	0.7	0.0	643.22723
mcp1k	18255	1	61997						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	62011						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	62019						0	cosmic-tagged	16	1	1	0	0													
mcp1k	18255	1	62149						0	nu-candidate	13	1	1	1	0	1.175	128.0	4	113.98804	-61.966663	288.34442	4.301008	-15.0	1.0	0.0	0.7	0.0	700.1045
mcp1k	18255	1	62209						0	no-beam-flash	13	0	0	0	0													
mcp1k	18255	1	62231						0	cosmic-tagged	11	1	1	0	0													
mcp1k	18255	1	62281		74.737	31.533			0	nu-candidate	18	1	1	1	0	1.026	120.8	2	184.72969	-89.716095	320.8887	2.920181	-15.0	1.0	0.0	0.7	0.0	755.93884
mcp1k	18255	1	62303						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	62327						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	62429						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	62459						0	nu-candidate	13	1	2	1	0	0.730	197.1	4	65.704315	197.11964	405.3765	2.9254518	-15.0	1.0	0.0	0.7	0.0	899.50964
mcp1k	18255	1	62473						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	62495						0	nu-candidate	14	1	2	1	0	0.583	76.4	10	74.37596	152.64049	29.489853	2.7555017	-15.0	1.0	0.0	0.7	0.0	517.91675
mcp1k	18255	1	62561						0	nu-candidate	13	1	1	1	0	1.072	2.4	1	3.271059	-79.22609	60.821278	-1.1780332	-15.0	1.0	1.0	0.7	0.0	134.86172
mcp1k	18255	1	62583						0	cosmic-tagged	11	1	1	1	0	0.854	1.6	0	-81.1274	7.516002	146.09421	0.80305517	-15.0	1.0	0.0	0.7	0.0	419.50314
mcp1k	18255	1	62613						0	nu-candidate	13	1	1	1	0	1.041	279.7	4	182.27835	103.175156	0.0053276075	-4.122855	-15.0	1.0	1.0	0.1973003	0.0	804.8635
mcp1k	18255	1	62721						0	nu-candidate	12	1	1	1	0	0.604	5.2	11	50.21597	15.5118885	137.47949	-0.94689685	-15.0	1.0	0.0	0.7	0.0	88.81986
mcp1k	18255	1	62825						0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	62943						0	cosmic-tagged	19	1	1	0	0													
mcp1k	18255	1	62979						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	63097						0	nu-candidate	12	1	1	0	0													
mcp1k	18255	1	63163						0	nu-candidate	8	1	1	1	0	1.881	171.8	9	94.56731	113.18432	331.80872	3.710024	-15.0	1.0	0.0	0.7	0.0	555.3406
mcp1k	18255	1	63273		71.773	27.470			0	nu-candidate	15	1	1	0	0													
mcp1k	18255	1	63359						0	nu-candidate	16	1	1	1	0	0.815	26.0	3	-159.34686	185.29062	52.11792	-0.19030021	-15.0	1.0	0.0	0.7	0.0	348.54858
mcp1k	18255	1	63427						0	nu-candidate	12	1	1	1	0	1.022	84.4	5	-86.85271	-24.229195	111.61118	2.4103336	-15.0	1.0	0.0	0.7	0.0	528.9883
mcp1k	18255	1	63493						0	nu-candidate	15	1	1	0	0													
mcp1k	18255	1	63515						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	63537						0	nu-candidate	12	1	1	1	0	0.657	2.0	10	-185.52495	60.50107	247.91713	-1.6261246	-15.0	1.0	0.0	0.7	0.0	135.93475
mcp1k	18255	1	63551						0	nu-candidate	6	1	1	1	0	2.027	94.7	1	59.074608	35.401794	199.92255	0.9910962	-15.0	1.0	0.0	0.7	0.0	353.557
mcp1k	18255	1	63559						0	nu-candidate	12	1	1	1	0	1.326	157.8	16	184.13898	127.34448	86.228065	-0.1556776	-15.0	1.0	1.0	0.7	0.0	760.21265
mcp1k	18255	1	63581						0	no-bundle	10	0	1	0	0													
mcp1k	18255	1	63603						0	nu-candidate	11	1	1	1	0	1.306	120.9	2	43.069878	179.9202	149.06952	3.610793	-15.0	1.0	1.0	0.7	0.0	815.9789
mcp1k	18255	1	63669						0	nu-candidate	5	1	1	1	0	1.994	180.5	11	-85.2929	121.70781	334.41013	3.1255622	-15.0	1.0	0.0	0.7	0.0	542.91254
mcp1k	18255	1	63711						0	cosmic-tagged	17	1	1	0	0													
mcp1k	18255	1	63947						0	nu-candidate	9	1	1	0	0													
mcp1k	18255	1	64057						0	no-beam-flash	18	0	0	0	0													
mcp1k	18255	1	64079						0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	64107						0	nu-candidate	16	1	1	0	0													
mcp1k	18255	1	64409		71.126	27.881			0	nu-candidate	7	1	1	1	0	0.534	59.1	33	77.54968	143.14334	305.65433	0.090564385	4.300936	1.0	0.0	0.7	0.0	1076.6154
mcp1k	18255	1	64453						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	64475						0	cosmic-tagged	16	1	1	0	0													
mcp1k	18255	1	64503						0	nu-candidate	12	1	1	1	0	1.420	49.8	3	123.6795	-122.34528	122.8487	0.8414644	-15.0	1.0	1.0	0.7	0.0	255.53754
mcp1k	18255	1	64591						0	nu-candidate	12	1	1	1	0	0.890	185.4	22	-63.78235	-39.413944	2.1440563	-2.392834	-15.0	1.0	1.0	-0.42763412	0.0	944.4276
mcp1k	18255	1	64613						0	nu-candidate	11	1	1	1	0	1.677	1.6	2	-94.235466	-32.648335	23.921358	-2.3564634	-15.0	1.0	1.0	0.7	0.0	106.98791
mcp1k	18255	1	64701						0	cosmic-tagged	8	1	1	0	0													
mcp1k	18255	1	64717						0	nu-candidate	14	1	1	1	0	0.631	46.9	16	-176.87064	96.187996	349.0707	-0.7062075	-15.0	1.0	0.0	0.7	0.0	527.1407
mcp1k	18255	1	64921						0	nu-candidate	10	1	1	1	0	1.854	88.4	14	104.876114	123.87442	102.46053	0.5980057	-15.0	1.0	0.0	0.7	0.0	1010.91516
mcp1k	18255	1	64959						0	nu-candidate	12	1	1	1	0	1.186	87.7	2	16.752388	197.08649	0.07259273	-2.7892094	-15.0	1.0	1.0	0.6239154	0.0	402.07385
mcp1k	18259	1	65018						0	nu-candidate	12	1	1	0	0													
mcp1k	18255	1	65025						0	nu-candidate	15	1	1	1	0	1.469	38.3	1	38.946033	-198.77855	398.80405	-1.1170219	-15.0	1.0	1.0	0.7	0.0	237.8575
mcp1k	18255	1	65053						0	nu-candidate	11	2	2	1	0	0.643	113.9	7	-143.80084	45.595966	300.08096	2.7556157	-15.0	1.0	0.0	0.7	0.0	522.6103
mcp1k	18255	1	65267						0	nu-candidate	13	1	1	1	0	1.958	10.6	7	-76.210846	-193.30998	435.55252	-0.62271667	-15.0	1.0	0.0	0.7	0.0	33.721798
mcp1k	18255	1	65289						0	cosmic-tagged	10	1	1	1	0	1.746	103.7	16	-81.66646	66.257904	310.16595	2.4572427	-15.0	1.0	0.0	0.7	0.0	1310.0701
mcp1k	18255	1	65295						0	nu-candidate	12	1	1	1	0	0.992	62.6	1	195.90218	-32.875057	448.63718	1.5399387	-15.0	1.0	0.0	0.7	0.0	281.899
mcp1k	18255	1	65355		68.854	27.458			0	nu-candidate	15	1	1	0	0													
mcp1k	18259	1	65612						0	no-beam-flash	9	0	0	0	0													
mcp1k	18255	1	65647						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	65691						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18259	1	65788						0	no-beam-flash	11	0	0	0	0													
mcp1k	18259	1	65942						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	65999						0	cosmic-tagged	15	1	1	1	0	0.584	28.8	6	-200.19919	-96.58208	266.44366	-1.775212	-15.0	1.0	1.0	0.7	0.0	265.19302
mcp1k	18255	1	66043						0	no-beam-flash	14	0	0	0	0													
mcp1k	18255	1	66087						0	no-beam-flash	7	0	0	0	0													
mcp1k	18259	1	66118						0	nu-candidate	11	1	1	1	0	1.950	83.0	2	138.5772	34.13501	204.79713	1.385732	-15.0	1.0	0.0	0.7	0.0	443.32968
mcp1k	18259	1	66272						0	nu-candidate	13	1	1	1	0	0.815	16.0	5	188.11717	104.54315	348.80948	-2.6872463	-15.0	1.0	1.0	0.7	0.0	214.3729
mcp1k	18255	1	66329						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18259	1	66338						0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	66461						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	66571						0	no-bundle	15	0	1	0	0													
mcp1k	18255	1	66615						0	cosmic-tagged	14	1	2	0	0													
mcp1k	18259	1	66624		63.501	17.518			0	cosmic-tagged	9	1	1	0	0													
mcp1k	18259	1	66646						0	nu-candidate	12	1	1	1	0	1.923	22.1	2	-50.867012	-71.24478	485.88803	2.528595	-15.0	1.0	0.0	0.7	0.0	239.63477
mcp1k	18259	1	66712						0	nu-candidate	14	1	1	1	0	1.999	66.8	4	67.12254	132.81807	458.22653	3.5454035	-15.0	1.0	0.0	0.7	0.0	766.07544
mcp1k	18259	1	66822						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18259	1	66954						0	cosmic-tagged	14	1	1	0	0													
mcp1k	18259	1	67108						0	no-bundle	6	0	1	0	0													
mcp1k	18259	1	67152						0	nu-candidate	14	1	1	0	0													
mcp1k	18259	1	67394						0	nu-candidate	13	1	1	1	0	0.635	46.5	21	55.45589	174.53613	387.4315	1.3415799	0.17862076	1.0	0.0	0.7	0.0	1148.0094
mcp1k	18259	1	67746						0	nu-candidate	9	1	1	1	0	1.618	172.4	1	71.10309	37.32898	330.72928	3.9817302	-15.0	1.0	0.0	0.7	0.0	532.01575
mcp1k	18259	1	67922						0	no-beam-flash	9	0	0	0	0													
mcp1k	18259	1	67988						0	no-beam-flash	11	0	0	0	0													
mcp1k	18259	1	68054						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18259	1	68362						0	no-bundle	12	0	1	0	0													
mcp1k	18259	1	68428						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18259	1	68516						0	no-bundle	10	0	1	0	0													
mcp1k	18259	1	68648						0	nu-candidate	11	1	1	1	0	1.371	116.8	1	-61.165524	-152.88312	388.60257	-1.2609358	-15.0	1.0	0.0	0.7	0.0	215.39719
mcp1k	18259	1	68714		70.933	24.497			0	nu-candidate	13	1	1	1	0	1.085	94.0	1	-174.9573	-49.326515	288.36145	2.3186533	-15.0	1.0	0.0	0.7	0.0	450.16696
