sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
nuecc-c1e	numu	3.7	19	90	19	26	0.2111	0.7308
nuecc-c1e	numu	3.8	18	90	18	25	0.2000	0.7200
nuecc-c1e	numu	3.9	17	90	17	22	0.1889	0.7727
nuecc-c1e	numu	4.0	16	90	16	21	0.1778	0.7619
nuecc-c1e	numu	4.1	15	90	15	17	0.1667	0.8824
nuecc-c1e	numu	4.2	14	90	14	15	0.1556	0.9333
nuecc-c1e	numu	4.3	13	90	13	14	0.1444	0.9286
nuecc-c1e	numu	4.4	12	90	12	13	0.1333	0.9231
nuecc-c1e	numu	4.5	10	90	10	11	0.1111	0.9091
nuecc-c1e	numu	4.6	10	90	10	11	0.1111	0.9091
nuecc-c1e	numu	4.7	10	90	10	11	0.1111	0.9091
nuecc-c1e	numu	4.8	9	90	9	10	0.1000	0.9000
nuecc-c1e	numu	4.9	6	90	6	7	0.0667	0.8571
nuecc-c1e	numu	5.0	6	90	6	7	0.0667	0.8571
nuecc-c1e	numu	5.1	5	90	5	6	0.0556	0.8333
nuecc-c1e	numu	5.2	4	90	4	4	0.0444	1.0000
nuecc-c1e	numu	5.3	3	90	3	3	0.0333	1.0000
nuecc-c1e	numu	5.4	3	90	3	3	0.0333	1.0000
nuecc-c1e	numu	5.5	3	90	3	3	0.0333	1.0000
nuecc-c1e	numu	5.6	2	90	2	2	0.0222	1.0000
nuecc-c1e	numu	5.7	2	90	2	2	0.0222	1.0000
nuecc-c1e	numu	5.8	2	90	2	2	0.0222	1.0000
nuecc-c1e	numu	5.9	2	90	2	2	0.0222	1.0000
nuecc-c1e	numu	6.0	1	90	1	1	0.0111	1.0000
nuecc-c1e	numu	6.1	0	90	0	0	0.0000	
nuecc-c1e	numu	6.2	0	90	0	0	0.0000	
nuecc-c1e	numu	6.3	0	90	0	0	0.0000	
nuecc-c1e	numu	6.4	0	90	0	0	0.0000	
nuecc-c1e	numu	6.5	0	90	0	0	0.0000	
nuecc-c1e	numu	6.6	0	90	0	0	0.0000	
nuecc-c1e	numu	6.7	0	90	0	0	0.0000	
nuecc-c1e	numu	6.8	0	90	0	0	0.0000	
nuecc-c1e	numu	6.9	0	90	0	0	0.0000	
nuecc-c1e	numu	7.0	0	90	0	0	0.0000	
nuecc-c1e	nue	-10.0	856	1511	856	1099	0.5665	0.7789
nuecc-c1e	nue	-9.9	856	1511	856	1098	0.5665	0.7796
nuecc-c1e	nue	-9.8	856	1511	856	1095	0.5665	0.7817
nuecc-c1e	nue	-9.7	856	1511	856	1095	0.5665	0.7817
nuecc-c1e	nue	-9.6	856	1511	856	1095	0.5665	0.7817
nuecc-c1e	nue	-9.5	856	1511	856	1094	0.5665	0.7824
nuecc-c1e	nue	-9.4	855	1511	855	1092	0.5659	0.7830
nuecc-c1e	nue	-9.3	854	1511	854	1089	0.5652	0.7842
nuecc-c1e	nue	-9.2	854	1511	854	1088	0.5652	0.7849
nuecc-c1e	nue	-9.1	854	1511	854	1088	0.5652	0.7849
nuecc-c1e	nue	-9.0	854	1511	854	1087	0.5652	0.7856
nuecc-c1e	nue	-8.9	853	1511	853	1086	0.5645	0.7855
nuecc-c1e	nue	-8.8	853	1511	853	1084	0.5645	0.7869
nuecc-c1e	nue	-8.7	852	1511	852	1081	0.5639	0.7882
nuecc-c1e	nue	-8.6	852	1511	852	1080	0.5639	0.7889
nuecc-c1e	nue	-8.5	852	1511	852	1078	0.5639	0.7904
nuecc-c1e	nue	-8.4	852	1511	852	1075	0.5639	0.7926
nuecc-c1e	nue	-8.3	852	1511	852	1073	0.5639	0.7940
nuecc-c1e	nue	-8.2	852	1511	852	1072	0.5639	0.7948
nuecc-c1e	nue	-8.1	852	1511	852	1072	0.5639	0.7948
nuecc-c1e	nue	-8.0	851	1511	851	1069	0.5632	0.7961
nuecc-c1e	nue	-7.9	851	1511	851	1066	0.5632	0.7983
nuecc-c1e	nue	-7.8	848	1511	848	1062	0.5612	0.7985
nuecc-c1e	nue	-7.7	848	1511	848	1061	0.5612	0.7992
nuecc-c1e	nue	-7.6	846	1511	846	1058	0.5599	0.7996
nuecc-c1e	nue	-7.5	846	1511	846	1058	0.5599	0.7996
nuecc-c1e	nue	-7.4	845	1511	845	1057	0.5592	0.7994
nuecc-c1e	nue	-7.3	844	1511	844	1056	0.5586	0.7992
nuecc-c1e	nue	-7.2	844	1511	844	1054	0.5586	0.8008
nuecc-c1e	nue	-7.1	842	1511	842	1052	0.5572	0.8004
nuecc-c1e	nue	-7.0	839	1511	839	1048	0.5553	0.8006
nuecc-c1e	nue	-6.9	839	1511	839	1047	0.5553	0.8013
nuecc-c1e	nue	-6.8	839	1511	839	1046	0.5553	0.8021
nuecc-c1e	nue	-6.7	838	1511	838	1045	0.5546	0.8019
nuecc-c1e	nue	-6.6	838	1511	838	1043	0.5546	0.8035
nuecc-c1e	nue	-6.5	838	1511	838	1043	0.5546	0.8035
nuecc-c1e	nue	-6.4	838	1511	838	1040	0.5546	0.8058
nuecc-c1e	nue	-6.3	838	1511	838	1038	0.5546	0.8073
nuecc-c1e	nue	-6.2	837	1511	837	1036	0.5539	0.8079
nuecc-c1e	nue	-6.1	836	1511	836	1034	0.5533	0.8085
nuecc-c1e	nue	-6.0	836	1511	836	1031	0.5533	0.8109
nuecc-c1e	nue	-5.9	836	1511	836	1031	0.5533	0.8109
nuecc-c1e	nue	-5.8	835	1511	835	1029	0.5526	0.8115
nuecc-c1e	nue	-5.7	835	1511	835	1027	0.5526	0.8130
nuecc-c1e	nue	-5.6	834	1511	834	1024	0.5520	0.8145
nuecc-c1e	nue	-5.5	834	1511	834	1023	0.5520	0.8152
nuecc-c1e	nue	-5.4	833	1511	833	1022	0.5513	0.8151
nuecc-c1e	nue	-5.3	832	1511	832	1019	0.5506	0.8165
nuecc-c1e	nue	-5.2	831	1511	831	1018	0.5500	0.8163
nuecc-c1e	nue	-5.1	830	1511	830	1017	0.5493	0.8161
nuecc-c1e	nue	-5.0	829	1511	829	1014	0.5486	0.8176
nuecc-c1e	nue	-4.9	828	1511	828	1013	0.5480	0.8174
nuecc-c1e	nue	-4.8	828	1511	828	1012	0.5480	0.8182
nuecc-c1e	nue	-4.7	828	1511	828	1011	0.5480	0.8190
nuecc-c1e	nue	-4.6	828	1511	828	1010	0.5480	0.8198
nuecc-c1e	nue	-4.5	827	1511	827	1007	0.5473	0.8213
nuecc-c1e	nue	-4.4	826	1511	826	1006	0.5467	0.8211
nuecc-c1e	nue	-4.3	826	1511	826	1006	0.5467	0.8211
nuecc-c1e	nue	-4.2	826	1511	826	1006	0.5467	0.8211
nuecc-c1e	nue	-4.1	824	1511	824	1003	0.5453	0.8215
nuecc-c1e	nue	-4.0	824	1511	824	1000	0.5453	0.8240
nuecc-c1e	nue	-3.9	822	1511	822	997	0.5440	0.8245
nuecc-c1e	nue	-3.8	819	1511	819	994	0.5420	0.8239
nuecc-c1e	nue	-3.7	819	1511	819	990	0.5420	0.8273
nuecc-c1e	nue	-3.6	818	1511	818	988	0.5414	0.8279
nuecc-c1e	nue	-3.5	818	1511	818	987	0.5414	0.8288
nuecc-c1e	nue	-3.4	817	1511	817	985	0.5407	0.8294
nuecc-c1e	nue	-3.3	816	1511	816	983	0.5400	0.8301
nuecc-c1e	nue	-3.2	816	1511	816	982	0.5400	0.8310
nuecc-c1e	nue	-3.1	815	1511	815	979	0.5394	0.8325
nuecc-c1e	nue	-3.0	813	1511	813	976	0.5381	0.8330
nuecc-c1e	nue	-2.9	813	1511	813	976	0.5381	0.8330
nuecc-c1e	nue	-2.8	813	1511	813	975	0.5381	0.8338
nuecc-c1e	nue	-2.7	813	1511	813	974	0.5381	0.8347
nuecc-c1e	nue	-2.6	813	1511	813	973	0.5381	0.8356
nuecc-c1e	nue	-2.5	813	1511	813	972	0.5381	0.8364
nuecc-c1e	nue	-2.4	811	1511	811	968	0.5367	0.8378
nuecc-c1e	nue	-2.3	809	1511	809	962	0.5354	0.8410
nuecc-c1e	nue	-2.2	808	1511	808	959	0.5347	0.8425
nuecc-c1e	nue	-2.1	806	1511	806	956	0.5334	0.8431
nuecc-c1e	nue	-2.0	804	1511	804	952	0.5321	0.8445
nuecc-c1e	nue	-1.9	803	1511	803	951	0.5314	0.8444
nuecc-c1e	nue	-1.8	803	1511	803	948	0.5314	0.8470
nuecc-c1e	nue	-1.7	803	1511	803	947	0.5314	0.8479
nuecc-c1e	nue	-1.6	803	1511	803	946	0.5314	0.8488
nuecc-c1e	nue	-1.5	802	1511	802	943	0.5308	0.8505
nuecc-c1e	nue	-1.4	802	1511	802	940	0.5308	0.8532
nuecc-c1e	nue	-1.3	802	1511	802	938	0.5308	0.8550
nuecc-c1e	nue	-1.2	799	1511	799	934	0.5288	0.8555
nuecc-c1e	nue	-1.1	797	1511	797	932	0.5275	0.8552
nuecc-c1e	nue	-1.0	797	1511	797	930	0.5275	0.8570
nuecc-c1e	nue	-0.9	795	1511	795	925	0.5261	0.8595
nuecc-c1e	nue	-0.8	794	1511	794	922	0.5255	0.8612
nuecc-c1e	nue	-0.7	794	1511	794	920	0.5255	0.8630
nuecc-c1e	nue	-0.6	793	1511	793	918	0.5248	0.8638
nuecc-c1e	nue	-0.5	791	1511	791	914	0.5235	0.8654
nuecc-c1e	nue	-0.4	788	1511	788	908	0.5215	0.8678
nuecc-c1e	nue	-0.3	786	1511	786	906	0.5202	0.8675
nuecc-c1e	nue	-0.2	786	1511	786	906	0.5202	0.8675
nuecc-c1e	nue	-0.1	786	1511	786	905	0.5202	0.8685
nuecc-c1e	nue	0.0	785	1511	785	902	0.5195	0.8703
nuecc-c1e	nue	0.1	784	1511	784	900	0.5189	0.8711
nuecc-c1e	nue	0.2	784	1511	784	898	0.5189	0.8731
nuecc-c1e	nue	0.3	781	1511	781	894	0.5169	0.8736
nuecc-c1e	nue	0.4	780	1511	780	891	0.5162	0.8754
nuecc-c1e	nue	0.5	777	1511	777	887	0.5142	0.8760
nuecc-c1e	nue	0.6	775	1511	775	883	0.5129	0.8777
nuecc-c1e	nue	0.7	773	1511	773	879	0.5116	0.8794
nuecc-c1e	nue	0.8	773	1511	773	877	0.5116	0.8814
nuecc-c1e	nue	0.9	773	1511	773	876	0.5116	0.8824
nuecc-c1e	nue	1.0	771	1511	771	874	0.5103	0.8822
nuecc-c1e	nue	1.1	769	1511	769	871	0.5089	0.8829
nuecc-c1e	nue	1.2	766	1511	766	866	0.5069	0.8845
nuecc-c1e	nue	1.3	762	1511	762	860	0.5043	0.8860
nuecc-c1e	nue	1.4	760	1511	760	857	0.5030	0.8868
nuecc-c1e	nue	1.5	756	1511	756	849	0.5003	0.8905
nuecc-c1e	nue	1.6	754	1511	754	846	0.4990	0.8913
nuecc-c1e	nue	1.7	752	1511	752	841	0.4977	0.8942
nuecc-c1e	nue	1.8	750	1511	750	838	0.4964	0.8950
nuecc-c1e	nue	1.9	749	1511	749	836	0.4957	0.8959
nuecc-c1e	nue	2.0	747	1511	747	834	0.4944	0.8957
nuecc-c1e	nue	2.1	742	1511	742	827	0.4911	0.8972
nuecc-c1e	nue	2.2	738	1511	738	822	0.4884	0.8978
nuecc-c1e	nue	2.3	736	1511	736	819	0.4871	0.8987
nuecc-c1e	nue	2.4	733	1511	733	816	0.4851	0.8983
nuecc-c1e	nue	2.5	733	1511	733	816	0.4851	0.8983
nuecc-c1e	nue	2.6	731	1511	731	812	0.4838	0.9002
nuecc-c1e	nue	2.7	728	1511	728	806	0.4818	0.9032
nuecc-c1e	nue	2.8	726	1511	726	801	0.4805	0.9064
nuecc-c1e	nue	2.9	724	1511	724	798	0.4792	0.9073
nuecc-c1e	nue	3.0	721	1511	721	793	0.4772	0.9092
nuecc-c1e	nue	3.1	718	1511	718	790	0.4752	0.9089
nuecc-c1e	nue	3.2	716	1511	716	787	0.4739	0.9098
nuecc-c1e	nue	3.3	712	1511	712	780	0.4712	0.9128
nuecc-c1e	nue	3.4	710	1511	710	778	0.4699	0.9126
nuecc-c1e	nue	3.5	707	1511	707	770	0.4679	0.9182
nuecc-c1e	nue	3.6	706	1511	706	768	0.4672	0.9193
nuecc-c1e	nue	3.7	706	1511	706	767	0.4672	0.9205
nuecc-c1e	nue	3.8	704	1511	704	763	0.4659	0.9227
nuecc-c1e	nue	3.9	704	1511	704	762	0.4659	0.9239
nuecc-c1e	nue	4.0	702	1511	702	759	0.4646	0.9249
nuecc-c1e	nue	4.1	700	1511	700	756	0.4633	0.9259
nuecc-c1e	nue	4.2	695	1511	695	749	0.4600	0.9279
nuecc-c1e	nue	4.3	691	1511	691	744	0.4573	0.9288
nuecc-c1e	nue	4.4	690	1511	690	742	0.4567	0.9299
nuecc-c1e	nue	4.5	683	1511	683	735	0.4520	0.9293
nuecc-c1e	nue	4.6	680	1511	680	729	0.4500	0.9328
nuecc-c1e	nue	4.7	677	1511	677	724	0.4480	0.9351
nuecc-c1e	nue	4.8	676	1511	676	721	0.4474	0.9376
nuecc-c1e	nue	4.9	672	1511	672	715	0.4447	0.9399
nuecc-c1e	nue	5.0	665	1511	665	708	0.4401	0.9393
nuecc-c1e	nue	5.1	663	1511	663	705	0.4388	0.9404
nuecc-c1e	nue	5.2	659	1511	659	696	0.4361	0.9468
nuecc-c1e	nue	5.3	654	1511	654	691	0.4328	0.9465
nuecc-c1e	nue	5.4	653	1511	653	688	0.4322	0.9491
nuecc-c1e	nue	5.5	651	1511	651	685	0.4308	0.9504
nuecc-c1e	nue	5.6	645	1511	645	677	0.4269	0.9527
nuecc-c1e	nue	5.7	644	1511	644	675	0.4262	0.9541
nuecc-c1e	nue	5.8	641	1511	641	672	0.4242	0.9539
nuecc-c1e	nue	5.9	634	1511	634	663	0.4196	0.9563
nuecc-c1e	nue	6.0	626	1511	626	655	0.4143	0.9557
nuecc-c1e	nue	6.1	623	1511	623	650	0.4123	0.9585
nuecc-c1e	nue	6.2	620	1511	620	644	0.4103	0.9627
nuecc-c1e	nue	6.3	617	1511	617	639	0.4083	0.9656
nuecc-c1e	nue	6.4	612	1511	612	633	0.4050	0.9668
nuecc-c1e	nue	6.5	609	1511	609	630	0.4030	0.9667
nuecc-c1e	nue	6.6	607	1511	607	626	0.4017	0.9696
nuecc-c1e	nue	6.7	604	1511	604	621	0.3997	0.9726
nuecc-c1e	nue	6.8	603	1511	603	620	0.3991	0.9726
nuecc-c1e	nue	6.9	599	1511	599	614	0.3964	0.9756
nuecc-c1e	nue	7.0	592	1511	592	607	0.3918	0.9753
nuecc-c1e	nue	7.1	583	1511	583	598	0.3858	0.9749
nuecc-c1e	nue	7.2	575	1511	575	590	0.3805	0.9746
nuecc-c1e	nue	7.3	574	1511	574	589	0.3799	0.9745
nuecc-c1e	nue	7.4	567	1511	567	582	0.3752	0.9742
nuecc-c1e	nue	7.5	565	1511	565	580	0.3739	0.9741
nuecc-c1e	nue	7.6	560	1511	560	574	0.3706	0.9756
nuecc-c1e	nue	7.7	552	1511	552	564	0.3653	0.9787
nuecc-c1e	nue	7.8	547	1511	547	558	0.3620	0.9803
nuecc-c1e	nue	7.9	542	1511	542	553	0.3587	0.9801
nuecc-c1e	nue	8.0	536	1511	536	546	0.3547	0.9817
nuecc-c1e	nue	8.1	535	1511	535	545	0.3541	0.9817
nuecc-c1e	nue	8.2	530	1511	530	540	0.3508	0.9815
nuecc-c1e	nue	8.3	526	1511	526	536	0.3481	0.9813
nuecc-c1e	nue	8.4	520	1511	520	529	0.3441	0.9830
nuecc-c1e	nue	8.5	509	1511	509	518	0.3369	0.9826
nuecc-c1e	nue	8.6	504	1511	504	512	0.3336	0.9844
nuecc-c1e	nue	8.7	494	1511	494	502	0.3269	0.9841
nuecc-c1e	nue	8.8	488	1511	488	496	0.3230	0.9839
nuecc-c1e	nue	8.9	479	1511	479	487	0.3170	0.9836
nuecc-c1e	nue	9.0	474	1511	474	482	0.3137	0.9834
nuecc-c1e	nue	9.1	464	1511	464	472	0.3071	0.9831
nuecc-c1e	nue	9.2	458	1511	458	465	0.3031	0.9849
nuecc-c1e	nue	9.3	451	1511	451	458	0.2985	0.9847
nuecc-c1e	nue	9.4	448	1511	448	455	0.2965	0.9846
nuecc-c1e	nue	9.5	437	1511	437	444	0.2892	0.9842
nuecc-c1e	nue	9.6	430	1511	430	437	0.2846	0.9840
nuecc-c1e	nue	9.7	424	1511	424	431	0.2806	0.9838
nuecc-c1e	nue	9.8	421	1511	421	428	0.2786	0.9836
nuecc-c1e	nue	9.9	413	1511	413	420	0.2733	0.9833
nuecc-c1e	nue	10.0	407	1511	407	414	0.2694	0.9831
nuecc-c1e	nue	10.1	397	1511	397	404	0.2627	0.9827
nuecc-c1e	nue	10.2	392	1511	392	398	0.2594	0.9849
nuecc-c1e	nue	10.3	383	1511	383	389	0.2535	0.9846
nuecc-c1e	nue	10.4	377	1511	377	382	0.2495	0.9869
nuecc-c1e	nue	10.5	370	1511	370	375	0.2449	0.9867
nuecc-c1e	nue	10.6	358	1511	358	363	0.2369	0.9862
nuecc-c1e	nue	10.7	350	1511	350	354	0.2316	0.9887
nuecc-c1e	nue	10.8	339	1511	339	343	0.2244	0.9883
nuecc-c1e	nue	10.9	335	1511	335	339	0.2217	0.9882
nuecc-c1e	nue	11.0	329	1511	329	333	0.2177	0.9880
nuecc-c1e	nue	11.1	318	1511	318	322	0.2105	0.9876
nuecc-c1e	nue	11.2	307	1511	307	311	0.2032	0.9871
nuecc-c1e	nue	11.3	296	1511	296	300	0.1959	0.9867
nuecc-c1e	nue	11.4	288	1511	288	292	0.1906	0.9863
nuecc-c1e	nue	11.5	279	1511	279	283	0.1846	0.9859
nuecc-c1e	nue	11.6	271	1511	271	275	0.1794	0.9855
nuecc-c1e	nue	11.7	260	1511	260	264	0.1721	0.9848
nuecc-c1e	nue	11.8	250	1511	250	254	0.1655	0.9843
nuecc-c1e	nue	11.9	244	1511	244	247	0.1615	0.9879
nuecc-c1e	nue	12.0	234	1511	234	236	0.1549	0.9915
nuecc-c1e	nue	12.1	226	1511	226	228	0.1496	0.9912
nuecc-c1e	nue	12.2	219	1511	219	221	0.1449	0.9910
nuecc-c1e	nue	12.3	212	1511	212	214	0.1403	0.9907
nuecc-c1e	nue	12.4	206	1511	206	208	0.1363	0.9904
nuecc-c1e	nue	12.5	197	1511	197	199	0.1304	0.9899
nuecc-c1e	nue	12.6	187	1511	187	189	0.1238	0.9894
nuecc-c1e	nue	12.7	177	1511	177	179	0.1171	0.9888
nuecc-c1e	nue	12.8	167	1511	167	169	0.1105	0.9882
nuecc-c1e	nue	12.9	158	1511	158	160	0.1046	0.9875
nuecc-c1e	nue	13.0	146	1511	146	148	0.0966	0.9865
nuecc-c1e	nue	13.1	132	1511	132	134	0.0874	0.9851
nuecc-c1e	nue	13.2	126	1511	126	128	0.0834	0.9844
nuecc-c1e	nue	13.3	115	1511	115	117	0.0761	0.9829
nuecc-c1e	nue	13.4	110	1511	110	112	0.0728	0.9821
nuecc-c1e	nue	13.5	109	1511	109	110	0.0721	0.9909
nuecc-c1e	nue	13.6	104	1511	104	105	0.0688	0.9905
nuecc-c1e	nue	13.7	97	1511	97	98	0.0642	0.9898
nuecc-c1e	nue	13.8	92	1511	92	93	0.0609	0.9892
nuecc-c1e	nue	13.9	87	1511	87	88	0.0576	0.9886
nuecc-c1e	nue	14.0	81	1511	81	82	0.0536	0.9878
nuecc-c1e	nue	14.1	78	1511	78	79	0.0516	0.9873
nuecc-c1e	nue	14.2	73	1511	73	74	0.0483	0.9865
nuecc-c1e	nue	14.3	68	1511	68	68	0.0450	1.0000
nuecc-c1e	nue	14.4	64	1511	64	64	0.0424	1.0000
nuecc-c1e	nue	14.5	61	1511	61	61	0.0404	1.0000
nuecc-c1e	nue	14.6	56	1511	56	56	0.0371	1.0000
nuecc-c1e	nue	14.7	50	1511	50	50	0.0331	1.0000
nuecc-c1e	nue	14.8	48	1511	48	48	0.0318	1.0000
nuecc-c1e	nue	14.9	43	1511	43	43	0.0285	1.0000
nuecc-c1e	nue	15.0	38	1511	38	38	0.0251	1.0000
