sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
cv-t1x	numu	0.1	418	557	418	510	0.7504	0.8196
cv-t1x	numu	0.2	412	557	412	500	0.7397	0.8240
cv-t1x	numu	0.3	406	557	406	483	0.7289	0.8406
cv-t1x	numu	0.4	404	557	404	479	0.7253	0.8434
cv-t1x	numu	0.5	400	557	400	471	0.7181	0.8493
cv-t1x	numu	0.6	399	557	399	464	0.7163	0.8599
cv-t1x	numu	0.7	397	557	397	456	0.7127	0.8706
cv-t1x	numu	0.8	392	557	392	450	0.7038	0.8711
cv-t1x	numu	0.9	388	557	388	443	0.6966	0.8758
cv-t1x	numu	1.0	383	557	383	438	0.6876	0.8744
cv-t1x	numu	1.1	377	557	377	427	0.6768	0.8829
cv-t1x	numu	1.2	362	557	362	409	0.6499	0.8851
cv-t1x	numu	1.3	356	557	356	399	0.6391	0.8922
cv-t1x	numu	1.4	348	557	348	391	0.6248	0.8900
cv-t1x	numu	1.5	347	557	347	389	0.6230	0.8920
cv-t1x	numu	1.6	340	557	340	379	0.6104	0.8971
cv-t1x	numu	1.7	331	557	331	368	0.5943	0.8995
cv-t1x	numu	1.8	323	557	323	358	0.5799	0.9022
cv-t1x	numu	1.9	315	557	315	347	0.5655	0.9078
cv-t1x	numu	2.0	308	557	308	338	0.5530	0.9112
cv-t1x	numu	2.1	304	557	304	330	0.5458	0.9212
cv-t1x	numu	2.2	297	557	297	320	0.5332	0.9281
cv-t1x	numu	2.3	290	557	290	310	0.5206	0.9355
cv-t1x	numu	2.4	283	557	283	302	0.5081	0.9371
cv-t1x	numu	2.5	273	557	273	289	0.4901	0.9446
cv-t1x	numu	2.6	264	557	264	280	0.4740	0.9429
cv-t1x	numu	2.7	252	557	252	268	0.4524	0.9403
cv-t1x	numu	2.8	241	557	241	256	0.4327	0.9414
cv-t1x	numu	2.9	232	557	232	246	0.4165	0.9431
cv-t1x	numu	3.0	225	557	225	238	0.4039	0.9454
cv-t1x	numu	3.1	218	557	218	230	0.3914	0.9478
cv-t1x	numu	3.2	203	557	203	215	0.3645	0.9442
cv-t1x	numu	3.3	197	557	197	208	0.3537	0.9471
cv-t1x	numu	3.4	189	557	189	198	0.3393	0.9545
cv-t1x	numu	3.5	179	557	179	186	0.3214	0.9624
cv-t1x	numu	3.6	168	557	168	173	0.3016	0.9711
cv-t1x	numu	3.7	161	557	161	166	0.2890	0.9699
cv-t1x	numu	3.8	146	557	146	149	0.2621	0.9799
cv-t1x	numu	3.9	134	557	134	137	0.2406	0.9781
cv-t1x	numu	4.0	124	557	124	127	0.2226	0.9764
cv-t1x	numu	4.1	117	557	117	120	0.2101	0.9750
cv-t1x	numu	4.2	109	557	109	111	0.1957	0.9820
cv-t1x	numu	4.3	97	557	97	99	0.1741	0.9798
cv-t1x	numu	4.4	88	557	88	90	0.1580	0.9778
cv-t1x	numu	4.5	80	557	80	80	0.1436	1.0000
cv-t1x	numu	4.6	65	557	65	65	0.1167	1.0000
cv-t1x	numu	4.7	56	557	56	56	0.1005	1.0000
cv-t1x	numu	4.8	49	557	49	49	0.0880	1.0000
cv-t1x	numu	4.9	43	557	43	43	0.0772	1.0000
cv-t1x	numu	5.0	36	557	36	36	0.0646	1.0000
cv-t1x	numu	5.1	30	557	30	30	0.0539	1.0000
cv-t1x	numu	5.2	26	557	26	26	0.0467	1.0000
cv-t1x	numu	5.3	22	557	22	22	0.0395	1.0000
cv-t1x	numu	5.4	18	557	18	18	0.0323	1.0000
cv-t1x	numu	5.5	18	557	18	18	0.0323	1.0000
cv-t1x	numu	5.6	8	557	8	8	0.0144	1.0000
cv-t1x	numu	5.7	7	557	7	7	0.0126	1.0000
cv-t1x	numu	5.8	5	557	5	5	0.0090	1.0000
cv-t1x	numu	5.9	4	557	4	4	0.0072	1.0000
cv-t1x	numu	6.0	1	557	1	1	0.0018	1.0000
cv-t1x	numu	6.1	0	557	0	0	0.0000	
cv-t1x	numu	6.2	0	557	0	0	0.0000	
cv-t1x	numu	6.3	0	557	0	0	0.0000	
cv-t1x	numu	6.4	0	557	0	0	0.0000	
cv-t1x	numu	6.5	0	557	0	0	0.0000	
cv-t1x	numu	6.6	0	557	0	0	0.0000	
cv-t1x	numu	6.7	0	557	0	0	0.0000	
cv-t1x	numu	6.8	0	557	0	0	0.0000	
cv-t1x	numu	6.9	0	557	0	0	0.0000	
cv-t1x	numu	7.0	0	557	0	0	0.0000	
cv-t1x	nue	-10.0	2	5	2	60	0.4000	0.0333
cv-t1x	nue	-9.9	2	5	2	59	0.4000	0.0339
cv-t1x	nue	-9.8	2	5	2	59	0.4000	0.0339
cv-t1x	nue	-9.7	2	5	2	58	0.4000	0.0345
cv-t1x	nue	-9.6	2	5	2	58	0.4000	0.0345
cv-t1x	nue	-9.5	2	5	2	58	0.4000	0.0345
cv-t1x	nue	-9.4	2	5	2	57	0.4000	0.0351
cv-t1x	nue	-9.3	2	5	2	57	0.4000	0.0351
cv-t1x	nue	-9.2	2	5	2	56	0.4000	0.0357
cv-t1x	nue	-9.1	2	5	2	56	0.4000	0.0357
cv-t1x	nue	-9.0	2	5	2	56	0.4000	0.0357
cv-t1x	nue	-8.9	2	5	2	56	0.4000	0.0357
cv-t1x	nue	-8.8	2	5	2	56	0.4000	0.0357
cv-t1x	nue	-8.7	2	5	2	54	0.4000	0.0370
cv-t1x	nue	-8.6	2	5	2	54	0.4000	0.0370
cv-t1x	nue	-8.5	2	5	2	54	0.4000	0.0370
cv-t1x	nue	-8.4	2	5	2	52	0.4000	0.0385
cv-t1x	nue	-8.3	2	5	2	52	0.4000	0.0385
cv-t1x	nue	-8.2	2	5	2	50	0.4000	0.0400
cv-t1x	nue	-8.1	2	5	2	49	0.4000	0.0408
cv-t1x	nue	-8.0	2	5	2	48	0.4000	0.0417
cv-t1x	nue	-7.9	2	5	2	48	0.4000	0.0417
cv-t1x	nue	-7.8	2	5	2	48	0.4000	0.0417
cv-t1x	nue	-7.7	2	5	2	47	0.4000	0.0426
cv-t1x	nue	-7.6	2	5	2	46	0.4000	0.0435
cv-t1x	nue	-7.5	2	5	2	46	0.4000	0.0435
cv-t1x	nue	-7.4	2	5	2	44	0.4000	0.0455
cv-t1x	nue	-7.3	2	5	2	44	0.4000	0.0455
cv-t1x	nue	-7.2	2	5	2	43	0.4000	0.0465
cv-t1x	nue	-7.1	2	5	2	43	0.4000	0.0465
cv-t1x	nue	-7.0	2	5	2	41	0.4000	0.0488
cv-t1x	nue	-6.9	2	5	2	41	0.4000	0.0488
cv-t1x	nue	-6.8	2	5	2	40	0.4000	0.0500
cv-t1x	nue	-6.7	2	5	2	39	0.4000	0.0513
cv-t1x	nue	-6.6	2	5	2	39	0.4000	0.0513
cv-t1x	nue	-6.5	2	5	2	39	0.4000	0.0513
cv-t1x	nue	-6.4	2	5	2	39	0.4000	0.0513
cv-t1x	nue	-6.3	2	5	2	39	0.4000	0.0513
cv-t1x	nue	-6.2	2	5	2	39	0.4000	0.0513
cv-t1x	nue	-6.1	2	5	2	38	0.4000	0.0526
cv-t1x	nue	-6.0	2	5	2	38	0.4000	0.0526
cv-t1x	nue	-5.9	2	5	2	38	0.4000	0.0526
cv-t1x	nue	-5.8	2	5	2	37	0.4000	0.0541
cv-t1x	nue	-5.7	2	5	2	37	0.4000	0.0541
cv-t1x	nue	-5.6	2	5	2	37	0.4000	0.0541
cv-t1x	nue	-5.5	2	5	2	36	0.4000	0.0556
cv-t1x	nue	-5.4	2	5	2	36	0.4000	0.0556
cv-t1x	nue	-5.3	2	5	2	35	0.4000	0.0571
cv-t1x	nue	-5.2	2	5	2	35	0.4000	0.0571
cv-t1x	nue	-5.1	2	5	2	34	0.4000	0.0588
cv-t1x	nue	-5.0	2	5	2	34	0.4000	0.0588
cv-t1x	nue	-4.9	2	5	2	33	0.4000	0.0606
cv-t1x	nue	-4.8	2	5	2	33	0.4000	0.0606
cv-t1x	nue	-4.7	2	5	2	32	0.4000	0.0625
cv-t1x	nue	-4.6	2	5	2	31	0.4000	0.0645
cv-t1x	nue	-4.5	2	5	2	30	0.4000	0.0667
cv-t1x	nue	-4.4	2	5	2	28	0.4000	0.0714
cv-t1x	nue	-4.3	2	5	2	28	0.4000	0.0714
cv-t1x	nue	-4.2	2	5	2	28	0.4000	0.0714
cv-t1x	nue	-4.1	2	5	2	27	0.4000	0.0741
cv-t1x	nue	-4.0	2	5	2	26	0.4000	0.0769
cv-t1x	nue	-3.9	2	5	2	25	0.4000	0.0800
cv-t1x	nue	-3.8	2	5	2	23	0.4000	0.0870
cv-t1x	nue	-3.7	2	5	2	23	0.4000	0.0870
cv-t1x	nue	-3.6	2	5	2	22	0.4000	0.0909
cv-t1x	nue	-3.5	2	5	2	22	0.4000	0.0909
cv-t1x	nue	-3.4	2	5	2	21	0.4000	0.0952
cv-t1x	nue	-3.3	2	5	2	19	0.4000	0.1053
cv-t1x	nue	-3.2	2	5	2	18	0.4000	0.1111
cv-t1x	nue	-3.1	2	5	2	18	0.4000	0.1111
cv-t1x	nue	-3.0	2	5	2	17	0.4000	0.1176
cv-t1x	nue	-2.9	2	5	2	17	0.4000	0.1176
cv-t1x	nue	-2.8	2	5	2	17	0.4000	0.1176
cv-t1x	nue	-2.7	2	5	2	17	0.4000	0.1176
cv-t1x	nue	-2.6	2	5	2	17	0.4000	0.1176
cv-t1x	nue	-2.5	2	5	2	17	0.4000	0.1176
cv-t1x	nue	-2.4	2	5	2	17	0.4000	0.1176
cv-t1x	nue	-2.3	2	5	2	16	0.4000	0.1250
cv-t1x	nue	-2.2	2	5	2	16	0.4000	0.1250
cv-t1x	nue	-2.1	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-2.0	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.9	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.8	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.7	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.6	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.5	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.4	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.3	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.2	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.1	2	5	2	15	0.4000	0.1333
cv-t1x	nue	-1.0	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.9	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.8	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.7	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.6	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.5	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.4	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.3	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.2	2	5	2	14	0.4000	0.1429
cv-t1x	nue	-0.1	2	5	2	14	0.4000	0.1429
cv-t1x	nue	0.0	2	5	2	14	0.4000	0.1429
cv-t1x	nue	0.1	2	5	2	13	0.4000	0.1538
cv-t1x	nue	0.2	2	5	2	13	0.4000	0.1538
cv-t1x	nue	0.3	2	5	2	11	0.4000	0.1818
cv-t1x	nue	0.4	2	5	2	11	0.4000	0.1818
cv-t1x	nue	0.5	2	5	2	11	0.4000	0.1818
cv-t1x	nue	0.6	2	5	2	11	0.4000	0.1818
cv-t1x	nue	0.7	2	5	2	11	0.4000	0.1818
cv-t1x	nue	0.8	2	5	2	11	0.4000	0.1818
cv-t1x	nue	0.9	2	5	2	11	0.4000	0.1818
cv-t1x	nue	1.0	2	5	2	11	0.4000	0.1818
cv-t1x	nue	1.1	2	5	2	10	0.4000	0.2000
cv-t1x	nue	1.2	2	5	2	10	0.4000	0.2000
cv-t1x	nue	1.3	2	5	2	10	0.4000	0.2000
cv-t1x	nue	1.4	2	5	2	9	0.4000	0.2222
cv-t1x	nue	1.5	2	5	2	9	0.4000	0.2222
cv-t1x	nue	1.6	2	5	2	9	0.4000	0.2222
cv-t1x	nue	1.7	2	5	2	9	0.4000	0.2222
cv-t1x	nue	1.8	2	5	2	9	0.4000	0.2222
cv-t1x	nue	1.9	2	5	2	9	0.4000	0.2222
cv-t1x	nue	2.0	2	5	2	8	0.4000	0.2500
cv-t1x	nue	2.1	2	5	2	8	0.4000	0.2500
cv-t1x	nue	2.2	2	5	2	8	0.4000	0.2500
cv-t1x	nue	2.3	2	5	2	8	0.4000	0.2500
cv-t1x	nue	2.4	2	5	2	7	0.4000	0.2857
cv-t1x	nue	2.5	2	5	2	7	0.4000	0.2857
cv-t1x	nue	2.6	2	5	2	7	0.4000	0.2857
cv-t1x	nue	2.7	2	5	2	7	0.4000	0.2857
cv-t1x	nue	2.8	2	5	2	7	0.4000	0.2857
cv-t1x	nue	2.9	2	5	2	7	0.4000	0.2857
cv-t1x	nue	3.0	2	5	2	7	0.4000	0.2857
cv-t1x	nue	3.1	2	5	2	7	0.4000	0.2857
cv-t1x	nue	3.2	2	5	2	7	0.4000	0.2857
cv-t1x	nue	3.3	2	5	2	6	0.4000	0.3333
cv-t1x	nue	3.4	2	5	2	6	0.4000	0.3333
cv-t1x	nue	3.5	2	5	2	6	0.4000	0.3333
cv-t1x	nue	3.6	2	5	2	6	0.4000	0.3333
cv-t1x	nue	3.7	2	5	2	6	0.4000	0.3333
cv-t1x	nue	3.8	2	5	2	6	0.4000	0.3333
cv-t1x	nue	3.9	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.0	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.1	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.2	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.3	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.4	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.5	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.6	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.7	2	5	2	6	0.4000	0.3333
cv-t1x	nue	4.8	2	5	2	5	0.4000	0.4000
cv-t1x	nue	4.9	2	5	2	4	0.4000	0.5000
cv-t1x	nue	5.0	2	5	2	4	0.4000	0.5000
cv-t1x	nue	5.1	2	5	2	4	0.4000	0.5000
cv-t1x	nue	5.2	2	5	2	4	0.4000	0.5000
cv-t1x	nue	5.3	2	5	2	3	0.4000	0.6667
cv-t1x	nue	5.4	2	5	2	3	0.4000	0.6667
cv-t1x	nue	5.5	2	5	2	2	0.4000	1.0000
cv-t1x	nue	5.6	2	5	2	2	0.4000	1.0000
cv-t1x	nue	5.7	2	5	2	2	0.4000	1.0000
cv-t1x	nue	5.8	2	5	2	2	0.4000	1.0000
cv-t1x	nue	5.9	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.0	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.1	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.2	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.3	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.4	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.5	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.6	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.7	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.8	2	5	2	2	0.4000	1.0000
cv-t1x	nue	6.9	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.0	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.1	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.2	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.3	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.4	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.5	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.6	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.7	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.8	2	5	2	2	0.4000	1.0000
cv-t1x	nue	7.9	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.0	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.1	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.2	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.3	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.4	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.5	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.6	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.7	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.8	2	5	2	2	0.4000	1.0000
cv-t1x	nue	8.9	2	5	2	2	0.4000	1.0000
cv-t1x	nue	9.0	2	5	2	2	0.4000	1.0000
cv-t1x	nue	9.1	2	5	2	2	0.4000	1.0000
cv-t1x	nue	9.2	2	5	2	2	0.4000	1.0000
cv-t1x	nue	9.3	2	5	2	2	0.4000	1.0000
cv-t1x	nue	9.4	2	5	2	2	0.4000	1.0000
cv-t1x	nue	9.5	2	5	2	2	0.4000	1.0000
cv-t1x	nue	9.6	1	5	1	1	0.2000	1.0000
cv-t1x	nue	9.7	1	5	1	1	0.2000	1.0000
cv-t1x	nue	9.8	1	5	1	1	0.2000	1.0000
cv-t1x	nue	9.9	1	5	1	1	0.2000	1.0000
cv-t1x	nue	10.0	0	5	0	0	0.0000	
cv-t1x	nue	10.1	0	5	0	0	0.0000	
cv-t1x	nue	10.2	0	5	0	0	0.0000	
cv-t1x	nue	10.3	0	5	0	0	0.0000	
cv-t1x	nue	10.4	0	5	0	0	0.0000	
cv-t1x	nue	10.5	0	5	0	0	0.0000	
cv-t1x	nue	10.6	0	5	0	0	0.0000	
cv-t1x	nue	10.7	0	5	0	0	0.0000	
cv-t1x	nue	10.8	0	5	0	0	0.0000	
cv-t1x	nue	10.9	0	5	0	0	0.0000	
cv-t1x	nue	11.0	0	5	0	0	0.0000	
cv-t1x	nue	11.1	0	5	0	0	0.0000	
cv-t1x	nue	11.2	0	5	0	0	0.0000	
cv-t1x	nue	11.3	0	5	0	0	0.0000	
cv-t1x	nue	11.4	0	5	0	0	0.0000	
cv-t1x	nue	11.5	0	5	0	0	0.0000	
cv-t1x	nue	11.6	0	5	0	0	0.0000	
cv-t1x	nue	11.7	0	5	0	0	0.0000	
cv-t1x	nue	11.8	0	5	0	0	0.0000	
cv-t1x	nue	11.9	0	5	0	0	0.0000	
cv-t1x	nue	12.0	0	5	0	0	0.0000	
cv-t1x	nue	12.1	0	5	0	0	0.0000	
cv-t1x	nue	12.2	0	5	0	0	0.0000	
cv-t1x	nue	12.3	0	5	0	0	0.0000	
cv-t1x	nue	12.4	0	5	0	0	0.0000	
cv-t1x	nue	12.5	0	5	0	0	0.0000	
cv-t1x	nue	12.6	0	5	0	0	0.0000	
cv-t1x	nue	12.7	0	5	0	0	0.0000	
cv-t1x	nue	12.8	0	5	0	0	0.0000	
cv-t1x	nue	12.9	0	5	0	0	0.0000	
cv-t1x	nue	13.0	0	5	0	0	0.0000	
cv-t1x	nue	13.1	0	5	0	0	0.0000	
cv-t1x	nue	13.2	0	5	0	0	0.0000	
cv-t1x	nue	13.3	0	5	0	0	0.0000	
cv-t1x	nue	13.4	0	5	0	0	0.0000	
cv-t1x	nue	13.5	0	5	0	0	0.0000	
cv-t1x	nue	13.6	0	5	0	0	0.0000	
cv-t1x	nue	13.7	0	5	0	0	0.0000	
cv-t1x	nue	13.8	0	5	0	0	0.0000	
cv-t1x	nue	13.9	0	5	0	0	0.0000	
cv-t1x	nue	14.0	0	5	0	0	0.0000	
cv-t1x	nue	14.1	0	5	0	0	0.0000	
cv-t1x	nue	14.2	0	5	0	0	0.0000	
cv-t1x	nue	14.3	0	5	0	0	0.0000	
cv-t1x	nue	14.4	0	5	0	0	0.0000	
cv-t1x	nue	14.5	0	5	0	0	0.0000	
cv-t1x	nue	14.6	0	5	0	0	0.0000	
cv-t1x	nue	14.7	0	5	0	0	0.0000	
cv-t1x	nue	14.8	0	5	0	0	0.0000	
cv-t1x	nue	14.9	0	5	0	0	0.0000	
cv-t1x	nue	15.0	0	5	0	0	0.0000	
