# PR cluster_id remap for bee/pr94/pr94b-all.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
395148	0	0	None	NO-BRIDGE	-
395148	0	21	8	flash-matched	8:3018
395148	0	29	9	flash-matched	9:32
395148	0	30	9	flash-matched	9:18
395148	0	31	9	flash-matched	9:15
395148	0	32	20	flash-matched	20:26
395148	0	33	20	flash-matched	20:22
18625	1	0	None	NO-BRIDGE	-
18625	1	11	23	flash-matched	23:3306
18625	1	17	8	flash-matched	8:369
18625	1	26	9	flash-matched	9:143
18625	1	27	12	flash-matched	12:79
18625	1	37	23	flash-matched	23:13
18625	1	38	23	flash-matched	23:18
18625	1	39	23	flash-matched	23:10
18625	1	40	23	flash-matched	23:24
18625	1	41	23	flash-matched	23:24
18625	1	42	23	flash-matched	23:12
18625	1	43	23	flash-matched	23:7
18625	1	44	23	flash-matched	23:13
18625	1	45	23	flash-matched	23:15
18625	1	46	23	flash-matched	23:6
18625	1	47	23	flash-matched	23:13
18625	1	49	23	flash-matched	23:11
18625	1	50	23	flash-matched	23:10
18625	1	51	23	flash-matched	23:6
18625	1	52	23	flash-matched	23:8
18625	1	53	23	flash-matched	23:37
18625	1	54	23	flash-matched	23:43
18625	1	55	23	flash-matched	23:70
18625	1	56	23	flash-matched	23:79
18625	1	117	8	flash-matched	8:20
18625	1	118	8	flash-matched	8:11
18625	1	119	8	flash-matched	8:6
18625	1	120	8	flash-matched	8:8
18625	1	121	8	flash-matched	8:4
18625	1	126	23	flash-matched	23:3100
18625	1	127	8	flash-matched	8:8
18625	1	128	8	flash-matched	8:3
18625	1	129	8	flash-matched	8:20
18625	1	130	9	flash-matched	9:6
10550	2	15	2	NO-FLASH-MATCH (fallback: dominant)	2:10
10550	2	16	3	NO-FLASH-MATCH (fallback: dominant)	3:20
10550	2	17	9	NO-FLASH-MATCH (fallback: dominant)	9:9
10550	2	18	10	NO-FLASH-MATCH (fallback: dominant)	10:13
10550	2	26	19	flash-matched	19:32
10550	2	27	19	flash-matched	19:7
10550	2	28	19	flash-matched	19:11
10550	2	29	19	flash-matched	19:16
10550	2	30	19	flash-matched	19:13
10550	2	31	19	flash-matched	19:22
10550	2	32	19	flash-matched	19:18
10550	2	33	19	flash-matched	19:22
10550	2	34	19	flash-matched	19:10
10550	2	35	19	flash-matched	19:9
10550	2	36	19	flash-matched	19:9
10550	2	37	19	flash-matched	19:13
10550	2	38	19	flash-matched	19:17
10550	2	39	19	flash-matched	19:15
10550	2	40	19	flash-matched	19:30
10550	2	41	19	flash-matched	19:12
10550	2	42	19	flash-matched	19:14
10550	2	43	19	flash-matched	19:50
10550	2	44	19	flash-matched	19:16
10550	2	45	19	flash-matched	19:25
10550	2	46	19	flash-matched	19:14
10550	2	47	19	flash-matched	19:78
10550	2	48	19	flash-matched	19:349
10550	2	49	19	flash-matched	19:84
10550	2	50	20	flash-matched	20:18
10550	2	51	20	flash-matched	20:38
10550	2	57	9	NO-FLASH-MATCH (fallback: dominant)	9:7
10550	2	58	10	NO-FLASH-MATCH (fallback: dominant)	10:11
10550	2	59	10	NO-FLASH-MATCH (fallback: dominant)	10:8
10550	2	61	19	flash-matched	19:27
10550	2	62	19	flash-matched	19:185
10550	2	63	19	flash-matched	19:58
234638	3	0	None	NO-BRIDGE	-
234638	3	10	13	flash-matched	13:3804
234638	3	14	5	NO-FLASH-MATCH (fallback: dominant)	5:46
234638	3	15	8	NO-FLASH-MATCH (fallback: dominant)	8:5
234638	3	16	15	flash-matched	15:153
234638	3	43	13	flash-matched	13:12
234638	3	44	13	flash-matched	13:2
234638	3	45	13	flash-matched	13:9
234638	3	46	13	flash-matched	13:13
234638	3	47	13	flash-matched	13:12
234638	3	48	13	flash-matched	13:11
234638	3	49	13	flash-matched	13:23
234638	3	50	13	flash-matched	13:23
234638	3	51	13	flash-matched	13:43
234638	3	52	13	flash-matched	13:4
234638	3	53	13	flash-matched	13:31
234638	3	54	13	flash-matched	13:19
234638	3	55	13	flash-matched	13:29
234638	3	56	13	flash-matched	13:11
234638	3	57	13	flash-matched	13:6
234638	3	58	13	flash-matched	13:6
234638	3	59	13	flash-matched	13:6
234638	3	60	13	flash-matched	13:15
234638	3	61	13	flash-matched	13:18
234638	3	62	13	flash-matched	13:18
234638	3	63	13	flash-matched	13:27
234638	3	64	13	flash-matched	13:21
234638	3	65	13	flash-matched	13:18
234638	3	66	13	flash-matched	13:7
234638	3	67	13	flash-matched	13:8
234638	3	68	13	flash-matched	13:12
234638	3	69	13	flash-matched	13:11
234638	3	70	13	flash-matched	13:9
234638	3	71	13	flash-matched	13:15
234638	3	72	13	flash-matched	13:39
234638	3	74	13	flash-matched	13:30
234638	3	75	13	flash-matched	13:22
234638	3	76	13	flash-matched	13:72
234638	3	77	13	flash-matched	13:14
234638	3	78	13	flash-matched	13:4
234638	3	79	13	flash-matched	13:13
234638	3	80	13	flash-matched	13:9
234638	3	81	13	flash-matched	13:30
234638	3	83	13	flash-matched	13:117
234638	3	84	13	flash-matched	13:127
234638	3	85	13	flash-matched	13:66
234638	3	86	13	flash-matched	13:141
234638	3	87	15	flash-matched	15:14
234638	3	88	15	flash-matched	15:6
234638	3	89	15	flash-matched	15:6
234638	3	90	15	flash-matched	15:5
234638	3	91	15	flash-matched	15:12
234638	3	92	15	flash-matched	15:14
234638	3	93	15	flash-matched	15:104
267597	4	5	19	flash-matched	19:4607
267597	4	11	1	NO-FLASH-MATCH (fallback: dominant)	1:7
267597	4	12	10	flash-matched	10:76
267597	4	13	15	NO-FLASH-MATCH (fallback: dominant)	15:20
267597	4	30	19	flash-matched	19:13
267597	4	31	19	flash-matched	19:17
267597	4	32	19	flash-matched	19:6
267597	4	33	19	flash-matched	19:16
267597	4	34	19	flash-matched	19:6
267597	4	35	19	flash-matched	19:18
267597	4	36	19	flash-matched	19:12
267597	4	37	19	flash-matched	19:16
267597	4	38	19	flash-matched	19:8
267597	4	39	19	flash-matched	19:12
267597	4	40	19	flash-matched	19:36
267597	4	41	19	flash-matched	19:12
267597	4	42	19	flash-matched	19:13
267597	4	44	19	flash-matched	19:29
267597	4	45	19	flash-matched	19:25
267597	4	46	19	flash-matched	19:17
267597	4	47	19	flash-matched	19:18
267597	4	48	19	flash-matched	19:11
267597	4	49	19	flash-matched	19:9
267597	4	50	19	flash-matched	19:12
267597	4	51	19	flash-matched	19:14
267597	4	52	19	flash-matched	19:24
267597	4	53	19	flash-matched	19:8
267597	4	54	19	flash-matched	19:22
267597	4	55	19	flash-matched	19:14
267597	4	56	19	flash-matched	19:15
267597	4	57	19	flash-matched	19:34
267597	4	58	19	flash-matched	19:7
267597	4	59	19	flash-matched	19:10
267597	4	60	19	flash-matched	19:16
267597	4	61	19	flash-matched	19:8
267597	4	62	19	flash-matched	19:6
267597	4	63	19	flash-matched	19:9
267597	4	65	19	flash-matched	19:10
267597	4	66	19	flash-matched	19:10
267597	4	67	19	flash-matched	19:11
267597	4	68	19	flash-matched	19:13
267597	4	69	19	flash-matched	19:6
267597	4	70	19	flash-matched	19:11
267597	4	71	19	flash-matched	19:16
267597	4	72	19	flash-matched	19:6
267597	4	73	19	flash-matched	19:6
267597	4	74	19	flash-matched	19:9
267597	4	75	19	flash-matched	19:42
267597	4	76	19	flash-matched	19:29
267597	4	94	19	flash-matched	19:12
267597	4	95	19	flash-matched	19:16
267597	4	96	19	flash-matched	19:63
267597	4	98	19	flash-matched	19:79
267597	4	99	19	flash-matched	19:56
267597	4	100	19	flash-matched	19:270
267597	4	101	10	flash-matched	10:6
267597	4	102	10	flash-matched	10:23
267597	4	103	10	flash-matched	10:6
267597	4	104	10	flash-matched	10:12
267597	4	105	10	flash-matched	10:15
267597	4	106	10	flash-matched	10:34
267597	4	107	10	flash-matched	10:8
267597	4	108	10	flash-matched	10:34
116962	5	21	9	flash-matched	9:3496
116962	5	22	13	flash-matched	13:633
122660	6	9	8	flash-matched	8:2695
122660	6	13	1	NO-FLASH-MATCH (fallback: dominant)	1:21
122660	6	14	2	NO-FLASH-MATCH (fallback: dominant)	2:16
122660	6	15	4	NO-FLASH-MATCH (fallback: dominant)	4:10
122660	6	16	5	NO-FLASH-MATCH (fallback: dominant)	5:15
122660	6	17	17	NO-FLASH-MATCH (fallback: dominant)	17:9
122660	6	25	8	flash-matched	8:17
122660	6	26	8	flash-matched	8:18
122660	6	27	8	flash-matched	8:18
122660	6	28	8	flash-matched	8:15
122660	6	29	8	flash-matched	8:24
122660	6	30	8	flash-matched	8:39
122660	6	31	8	flash-matched	8:2
122660	6	32	8	flash-matched	8:29
122660	6	33	8	flash-matched	8:12
122660	6	34	8	flash-matched	8:22
122660	6	35	8	flash-matched	8:13
122660	6	36	8	flash-matched	8:35
122660	6	37	8	flash-matched	8:15
122660	6	38	8	flash-matched	8:23
122660	6	39	8	flash-matched	8:11
122660	6	40	8	flash-matched	8:12
122660	6	41	8	flash-matched	8:5
