sample	event	stratum	what
mcp2k	390810	ISO	numu09 1->0; vertex ADVERSE 0.00->25.35cm
mcp2k	392483	other	fc bundle 2:1000008 0->1
mcp2k	392539	other	fc bundle 12:6 0->1
mcp2k	392891	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 16:1000007 0->1; vertex ADVERSE 0.98->infcm
mcp2k	392900	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 10:1000006 0->1
mcp2k	392901	control	nu_eval 1->0
mcp2k	393538	ISO	numu09 1->0
mcp2k	394167	control	nue43 1->0
mcp2k	394417	other	fc bundle 13:12 0->1
mcp2k	394979	other	fc bundle 15:8 0->1
mcp2k	395079	ISO	numu09 0->1
mcp2k	395089	control	numu09 1->0; vertex ADVERSE 0.26->5.36cm
mcp2k	395277	control	numu09 0->1; vertex ADVERSE 10.29->68.06cm
mcp2k	396057	control	numu09 1->0
mcp2k	396551	ISO	numu09 0->1
mcp2k	396596	control	label cosmic-tagged->nu-candidate; stm bundle 11:0 1->0
mcp2k	396816	control	vertex ADVERSE 32.30->347.28cm
mcp2k	396829	control	vertex ADVERSE 0.00->1.04cm
mcp2k	397487	control	vertex toward 5.82->4.54cm
mcp2k	397542	ISO	vertex ADVERSE 2.35->6.16cm
mcp2k	400029	ISO	numu09 1->0; vertex ADVERSE 0.64->52.05cm
mcp2k	400073	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000004 1->0
mcp2k	400239	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 5:8 0->1
mcp2k	400779	control	vertex toward 6.72->0.21cm
mcp2k	401241	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 13:1000005 0->1; vertex ADVERSE 17.28->infcm
mcp2k	401527	other	fc bundle 17:1000009 0->1
mcp2k	401769	other	fc bundle 6:1000006 0->1
mcp2k	402297	ISO	numu09 1->0
mcp2k	403309	ISO	numu09 0->1
mcp2k	403419	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 12:4 1->0
mcp2k	403441	control	fc bundle 17:1000007 0->1
mcp2k	404629	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 21:9 1->0
mcp2k	405927	control	numu09 1->0; vertex toward 6.04->0.11cm
mcp2k	406125	ISO	vertex ADVERSE 0.75->11.16cm
mcp2k	406367	control	vertex ADVERSE 0.77->64.17cm
mcp2k	407886	ISO	vertex toward 104.15->42.03cm
mcp2k	409514	control	vertex toward 3.37->1.64cm
mcp2k	409624	control	vertex ADVERSE 0.00->3.72cm
mcp2k	409888	control	vertex toward 2.96->1.50cm
mcp2k	410456	other	fc bundle 13:12 0->1
mcp2k	410566	control	numu09 1->0
mcp2k	410680	ISO	vertex toward 3.56->0.65cm
mcp2k	411402	other	fc bundle 1:4 0->1
mcp2k	411864	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 17:0 1->0
mcp2k	411886	other	tgm bundle 17:8 -1->0; stm bundle 17:8 -1->0; fc bundle 17:8 -1->0
mcp2k	413580	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000008 1->0
mcp2k	413628	other	fc bundle 15:1000013 0->1
mcp2k	413976	other	fc bundle 13:1000009 0->1
mcp2k	414240	ISO	numu09 1->0
mcp2k	414288	control	vertex toward 4.52->0.24cm
mcp2k	414306	ISO	numu09 0->1; vertex ADVERSE 0.00->1.94cm
mcp2k	414552	control	fc bundle 19:1000010 0->1
mcp2k	415212	other	fc bundle 5:1000010 0->1
mcp2k	416418	other	fc bundle 10:1000009 0->1
mcp2k	417496	control	vertex ADVERSE 0.00->1.74cm
mcp2k	417584	other	fc bundle 12:1000012 0->1
mcp2k	417782	ISO	vertex toward 10.98->6.05cm
mcp2k	473952	ISO	vertex ADVERSE 0.29->4.68cm
mcp2k	474612	control	vertex ADVERSE 0.00->17.64cm
mcp2k	474678	control	numu09 0->1
mcp2k	474700	other	fc bundle 18:1000012 0->1
mcp2k	475096	control	label nu-candidate->cosmic-tagged; stm bundle 19:2 0->1
mcp2k	475932	other	fc bundle 1:11 0->1
mcp2k	478088	ISO	vertex ADVERSE 0.06->2.93cm
mcp2k	479650	ISO	vertex toward 25.87->14.99cm
mcp2k	480970	ISO	numu09 1->0
mcp2k	493835	ISO	numu09 0->1
mcp2k	494847	control	vertex ADVERSE 0.00->139.41cm
mcp2k	497311	ISO	numu09 0->1; vertex toward 191.78->79.16cm
mcp2k	498675	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 15:1000001 0->1
mcp2k	498851	control	numu09 1->0
mcp2k	499423	control	vertex ADVERSE 17.42->41.40cm
mcp2k	499511	other	fc bundle 11:1000011 0->1
mcp2k	500567	control	numu09 1->0
mcp2k	502019	control	numu09 0->1
mcp2k	502525	ISO	numu09 1->0; vertex ADVERSE 0.24->1.75cm
