# PR cluster_id remap for bee/d94/d94-on.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
17	1	20	3	flash-matched	3:1291
17	1	24	11	flash-matched	11:18
22	2	6	5	flash-matched	5:1790
28	3	5	5	flash-matched	5:1636
28	3	27	5	flash-matched	5:12
28	3	28	5	flash-matched	5:13
28	3	29	5	flash-matched	5:15
28	3	30	5	flash-matched	5:6
28	3	31	5	flash-matched	5:9
28	3	32	5	flash-matched	5:6
28	3	33	5	flash-matched	5:21
28	3	34	5	flash-matched	5:11
28	3	35	5	flash-matched	5:14
28	3	36	5	flash-matched	5:6
28	3	37	5	flash-matched	5:7
28	3	38	5	flash-matched	5:13
28	3	39	5	flash-matched	5:6
28	3	40	5	flash-matched	5:14
28	3	41	5	flash-matched	5:4
28	3	42	5	flash-matched	5:11
28	3	43	5	flash-matched	5:6
28	3	44	5	flash-matched	5:12
28	3	45	5	flash-matched	5:8
28	3	46	5	flash-matched	5:14
31	5	12	15	flash-matched	15:1010
31	5	34	15	flash-matched	15:4
31	5	35	15	flash-matched	15:10
31	5	36	15	flash-matched	15:14
31	5	37	15	flash-matched	15:12
31	5	38	15	flash-matched	15:7
31	5	56	15	flash-matched	15:140
64475	8	23	16	flash-matched	16:2914
64475	8	32	7	flash-matched	7:10
64475	8	59	16	flash-matched	16:16
64475	8	60	16	flash-matched	16:8
64475	8	61	16	flash-matched	16:6
64475	8	62	16	flash-matched	16:15
64475	8	63	16	flash-matched	16:9
