run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039252	15	152	2.79	151.199	149.934	148.859	148.799	2.34	1.135	2.784	85	22	63	11	10	85	110	4	0	29	0	0	623.6	136.0	110.0	19195.8	2001.6	25665.3	129.3	93.7	344.3	97071.7	197.2	30.3	1023.5	114.0	1342.3	189.8	0.728	1.152	1.411	1.411	2.341	2.783	2.784
039252	5	437	3.2	436.049	435.719	434.808	434.728	1.241	0.99	3.203	81	20	61	13	11	81	113	6	1	385	73817	52859	761.6	152.7	132.9	32580.9	4356.3	26182.9	162.5	7889.7	8791.7	350168.3	207.1	29.4	959.4	105.3	1509.5	214.2	0.865	2.209	2.21	2.21	2.665	3.194	3.203
039252	8	97	2.45	96.364	95.061	93.961	93.881	2.403	1.18	2.447	72	20	52	7	6	72	112	3	0	13	0	0	689.0	153.9	127.3	56042.9	11137.7	8917.3	155.5	19.8	69.5	13569.4	160.9	30.4	605.8	73.6	1275.6	223.3	0.808	2.074	2.075	2.075	2.077	2.4	2.447
039253	11	225	3.19	224.951	224.653	223.622	223.556	1.329	1.096	3.192	85	24	61	11	10	85	128	2	0	88	0	0	748.3	155.6	126.3	31578.1	2933.8	29042.7	168.7	362.8	413.7	154079.1	238.6	30.6	1312.5	116.3	1475.4	211.8	0.831	1.787	1.789	1.789	2.58	3.19	3.192
039253	15	73	1.9	73.146	72.737	71.833	71.773	1.313	0.964	1.898	82	15	67	10	6	82	108	2	0	12	0	0	486.4	98.9	82.3	13480.9	1620.5	9058.4	106.1	17.4	108.3	44480.3	196.7	33.0	649.3	72.6	801.5	148.0	0.582	0.969	1.104	1.104	1.508	1.892	1.898
039349	6	54	1.13	54.161	37.349	36.261	36.192	17.9	1.156	1.134	52	12	40	5	4	52	81	2	0	7	0	0	284.9	53.9	43.5	5366.3	365.4	4945.3	70.4	12.1	116.3	23491.8	206.0	34.5	470.0	54.3	459.9	91.0	0.351	0.524	0.632	0.632	0.802	1.126	1.134
039349	7	129	1.92	127.701	127.341	126.415	126.353	1.286	0.987	1.927	58	13	45	10	7	58	75	3	0	69	0	0	448.9	93.1	78.4	11534.7	1131.8	23473.7	82.2	661.1	983.6	85418.0	213.7	33.9	682.8	104.3	904.7	136.3	0.548	0.865	1.072	1.072	1.525	1.92	1.927
