run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039252	15	157	2.78	156.28	155.912	154.933	154.872	1.347	1.039	2.784	85	22	63	11	10	85	110	4	0	29	0	0	628.1	125.9	105.2	19355.0	1977.3	25335.8	135.8	97.8	374.0	103438.4	195.4	28.3	977.0	105.9	1312.9	181.4	0.728	1.153	1.417	1.417	2.343	2.784	2.783
039252	5	458	3.2	456.782	455.458	454.461	454.39	2.321	1.068	3.205	81	20	61	13	11	81	113	6	1	385	73817	52859	790.6	172.4	145.4	34768.3	4626.8	28872.4	173.6	8546.1	9140.4	363310.2	214.0	29.6	1010.1	114.2	1616.8	241.2	0.867	2.213	2.213	2.213	2.667	3.195	3.205
039252	8	112	2.44	111.508	109.757	109.077	108.527	2.431	1.23	2.442	72	20	52	7	6	72	112	3	0	13	0	0	695.6	156.6	152.8	65557.1	11971.8	9392.8	157.3	20.3	74.4	16059.5	238.0	39.5	1101.4	113.1	1968.3	266.0	0.802	2.068	2.066	2.066	2.072	2.396	2.442
039253	11	222	3.19	221.48	221.244	220.215	220.15	1.265	1.093	3.193	85	24	61	11	10	85	128	2	0	88	0	0	743.0	155.9	124.6	30702.0	2726.8	27540.1	166.3	351.1	429.7	153011.8	243.6	31.3	1395.3	119.4	1584.5	213.8	0.832	1.788	1.789	1.789	2.58	3.19	3.193
039253	15	80	1.89	79.469	79.139	78.206	78.146	1.263	0.993	1.901	82	15	67	10	6	82	108	2	0	12	0	0	507.4	106.2	87.0	15036.4	1699.2	10071.0	108.2	18.0	121.7	48063.8	184.5	31.1	637.3	72.0	867.0	158.1	0.581	0.966	1.099	1.099	1.507	1.89	1.901
039349	6	62	1.0	61.195	39.147	37.969	37.899	23.226	1.247	1.136	52	12	40	5	4	52	81	2	0	7	0	0	299.5	57.6	45.5	5709.4	373.9	4963.9	56.2	12.2	133.4	24737.9	202.0	31.9	479.3	58.7	504.9	87.4	0.355	0.527	0.637	0.637	0.805	1.128	1.136
039349	7	124	1.92	123.536	123.188	121.935	121.852	1.601	1.335	1.93	58	13	45	10	7	58	75	3	0	69	0	0	489.1	93.3	79.2	11480.9	1113.0	20468.6	85.1	670.3	997.4	84049.1	197.7	31.8	682.1	101.5	893.4	136.2	0.55	0.866	1.07	1.071	1.527	1.921	1.93
