run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039252	7	60	2.19	59.91	46.728	44.845	45.562	15.065	1.165	2.191	75	21	54	5	5	75	116	1	0	18	0	0	506.8	104.6	83.0	15191.1	1951.4	8703.9	112.4	41.3	303.6	15660.2	184.3	32.2	510.7	70.8	818.0	148.5	0.593	0.961	1.113	1.113	1.836	2.176	2.191
039252	8	101	2.85	100.136	86.948	85.057	85.77	15.079	1.177	2.85	72	20	52	7	6	72	112	3	0	13	0	0	682.3	150.4	122.9	53204.6	11146.2	9034.3	154.6	20.0	72.3	7425.1	178.6	30.6	592.9	75.1	1242.8	224.7	0.803	2.069	2.07	2.07	2.435	2.789	2.85
039252	9	57	2.35	56.786	43.519	41.756	42.404	15.03	1.114	2.349	74	17	57	8	7	74	110	2	0	10	0	0	465.4	101.6	84.1	10462.8	1537.4	11005.6	90.4	21.9	189.4	15524.5	193.7	30.7	549.3	71.2	892.4	150.7	0.593	0.883	1.094	1.094	1.965	2.34	2.349
039253	0	85	2.44	84.367	66.533	69.926	65.409	14.441	1.124	2.444	82	15	67	10	9	82	123	2	0	8	0	0	478.2	102.9	84.1	12298.9	842.6	10771.2	107.0	32.3	369.7	41776.8	288.7	43.2	968.4	96.2	1119.4	170.3	0.593	0.898	1.068	1.068	2.068	2.44	2.444
039253	10	54	1.82	53.337	38.134	38.926	37.045	14.411	1.088	1.824	63	10	53	2	2	63	93	0	0	0	0	0	417.7	87.2	74.3	9827.6	590.7	11874.7	75.7	0.6	2.2	11851.1	396.4	58.0	801.1	145.0	1751.7	198.6	0.524	0.832	0.99	0.99	1.49	1.777	1.824
039253	11	179	3.61	178.207	159.638	163.695	158.403	14.512	1.235	3.613	85	24	61	11	10	85	128	2	0	88	0	0	709.8	155.3	125.6	32336.2	7185.5	42535.9	166.2	353.0	396.8	75835.4	233.2	29.1	1296.6	111.5	1418.5	211.6	0.83	1.785	1.786	1.786	2.997	3.607	3.613
039253	12	65	2.11	64.629	61.076	62.735	59.716	1.894	1.359	2.15	76	19	57	5	3	76	110	3	0	23	0	0	763.4	205.3	152.9	30107.8	2201.4	14691.4	103.2	66.7	426.2	11724.8	181.6	30.9	482.7	96.3	812.6	222.0	0.603	0.964	1.162	1.162	1.826	2.107	2.15
039253	13	60	2.29	59.175	54.76	55.778	53.257	3.397	1.503	2.288	76	19	57	6	6	76	107	3	0	36	0	0	1380.8	428.7	254.6	26121.7	1569.4	9215.6	95.8	168.8	607.5	13426.8	187.8	31.7	554.0	71.0	872.6	413.8	0.6	0.922	1.11	1.11	1.926	2.276	2.288
039253	14	77	2.57	75.876	69.45	72.852	68.068	3.024	1.382	2.597	96	19	77	10	8	96	129	2	0	27	0	0	1531.1	245.1	163.7	29943.2	1808.1	20826.7	133.6	45.7	133.7	15503.7	182.4	29.7	533.3	79.5	1012.1	270.2	0.659	1.144	1.238	1.238	2.213	2.57	2.597
039253	15	61	2.31	60.389	58.345	57.439	56.861	2.95	1.484	2.312	82	15	67	10	6	82	108	2	0	12	0	0	1059.5	266.3	197.4	21028.8	1755.9	10347.4	113.3	18.5	122.6	20032.0	185.8	30.6	628.4	71.0	824.0	325.0	0.579	0.965	1.104	1.104	1.918	2.303	2.312
039253	16	37	1.78	36.602	36.65	34.673	35.264	1.929	1.386	1.78	62	10	52	8	5	62	119	3	0	87	0	0	521.2	114.6	86.1	9800.3	690.2	8420.5	55.8	424.3	1348.3	11394.7	204.9	33.4	488.8	67.8	605.4	160.7	0.428	0.674	0.782	0.782	1.44	1.775	1.78
039253	17	83	2.77	82.266	81.736	79.871	80.566	2.395	1.169	2.773	104	21	83	6	6	104	131	0	0	0	0	0	650.4	135.3	107.5	20628.0	2864.0	17925.7	126.2	0.8	11.8	34636.0	181.9	29.8	688.8	91.0	1056.0	190.9	0.735	1.221	1.452	1.452	2.345	2.753	2.773
039253	1	94	2.65	93.697	72.332	79.232	71.184	14.465	1.148	2.644	78	16	62	7	7	78	119	3	0	18	0	0	592.1	127.4	104.9	15783.2	2112.7	16996.2	244.1	91.6	618.1	39598.6	195.8	31.4	620.8	85.7	1203.8	207.9	0.717	1.061	1.31	1.31	2.237	2.602	2.644
039253	2	114	2.88	113.366	96.992	98.899	95.847	14.467	1.144	2.875	84	21	63	9	8	84	122	3	0	13	0	0	608.8	132.8	109.9	33098.6	10529.1	23949.9	179.7	44.6	337.1	26658.6	199.1	32.3	829.9	93.7	1255.0	197.9	0.736	1.765	1.767	1.767	2.514	2.87	2.875
039253	3	44	1.83	43.808	31.098	29.41	30.042	14.398	1.055	1.815	64	16	48	8	6	64	88	1	0	13	0	0	317.5	70.0	57.0	6761.6	563.9	5292.1	58.4	19.4	235.9	14408.5	198.3	31.0	424.7	47.8	593.4	105.7	0.424	0.629	0.754	0.754	1.472	1.809	1.815
039253	4	50	1.93	49.501	34.887	35.117	33.757	14.384	1.13	1.933	81	16	65	3	3	81	112	1	0	4	0	0	449.1	94.4	77.6	16638.6	1807.4	7772.1	110.8	4.3	33.6	3362.0	350.5	57.7	473.2	266.4	2355.2	235.4	0.554	0.973	1.054	1.054	1.594	1.854	1.933
039253	5	125	3.05	125.166	98.078	110.665	96.891	14.501	1.186	3.054	83	24	59	7	7	83	122	3	0	65	0	0	731.6	159.9	129.1	25872.0	3873.4	44738.8	181.7	269.7	950.7	30398.9	195.6	31.2	784.7	83.8	1365.4	223.4	0.843	1.598	1.604	1.604	2.618	3.041	3.054
039253	6	73	2.23	72.552	56.051	59.178	54.961	13.374	1.09	2.231	82	21	61	8	6	82	122	2	0	29	0	0	465.1	93.4	78.5	15357.7	2366.1	8888.6	109.7	54.1	164.1	27195.8	308.8	74.9	1247.6	194.6	1619.8	227.6	0.583	0.934	1.072	1.072	1.866	2.211	2.231
039253	7	66	2.05	65.719	50.446	52.366	49.389	13.353	1.056	2.051	76	16	60	6	5	76	106	1	0	3	0	0	447.0	90.4	77.3	16691.2	1209.5	9607.6	80.7	1.1	1.4	19970.6	552.5	72.0	1233.2	197.3	1247.6	198.1	0.562	0.999	1.026	1.026	1.707	2.027	2.051
039253	8	112	3.64	111.895	96.437	97.4	95.238	14.495	1.198	3.636	81	24	57	13	12	81	108	3	0	23	0	0	730.2	163.7	127.9	24589.8	2667.0	37232.4	315.1	92.2	666.3	26788.0	218.3	33.0	948.4	104.0	1790.4	225.9	0.861	1.385	1.631	1.631	3.156	3.619	3.636
039253	9	116	2.85	115.536	100.411	101.079	99.269	14.457	1.142	2.846	90	25	65	8	7	90	123	6	0	19	0	0	637.3	138.1	114.0	22835.1	3716.9	36547.8	273.5	187.3	2795.5	30793.2	198.9	33.3	715.0	105.0	1170.7	198.4	0.751	1.46	1.505	1.505	2.426	2.826	2.846
039349	0	36	1.47	35.947	23.076	21.423	22.032	14.524	1.043	1.472	51	8	43	4	4	51	73	1	0	2	0	0	240.5	51.0	42.1	5831.3	364.9	5521.9	47.8	1.7	0.2	8121.7	177.1	31.4	281.8	61.9	395.4	78.3	0.337	0.526	0.625	0.625	1.175	1.466	1.472
039349	10	48	1.86	47.263	34.399	32.744	33.349	14.519	1.049	1.927	50	11	39	6	5	50	66	0	0	0	0	0	374.1	77.5	63.2	9326.8	1011.3	6904.7	77.8	0.5	9.0	13022.9	188.4	31.5	559.7	63.4	635.4	111.6	0.465	0.724	0.874	0.874	1.558	1.921	1.927
039349	11	37	1.55	36.664	23.786	22.164	22.783	14.5	1.002	1.568	40	9	31	7	5	40	64	0	0	0	0	0	253.4	49.0	39.6	6206.3	768.5	5323.5	47.5	0.5	0.1	8091.0	184.5	31.3	397.3	57.5	427.9	75.6	0.332	0.562	0.65	0.65	1.244	1.56	1.568
039349	12	32	1.21	31.5	32.005	30.456	31.131	1.044	0.874	1.535	43	12	31	4	4	43	60	2	0	151	0	0	263.6	57.6	48.6	7552.2	1114.6	2722.1	66.6	1233.4	2815.5	13157.9	170.0	30.6	422.8	43.6	472.0	87.9	0.364	0.803	0.803	0.803	1.239	1.528	1.535
039349	13	17	1.3	16.398	14.774	13.244	13.85	3.154	0.923	1.328	47	11	36	3	3	47	73	2	0	13	0	0	216.5	48.0	39.7	4337.2	254.2	3432.7	48.5	34.2	325.6	3511.4	164.0	30.1	165.6	53.5	366.1	74.4	0.32	0.492	0.553	0.553	1.056	1.303	1.328
039349	14	30	1.17	29.641	28.098	26.43	27.116	3.211	0.981	1.523	41	5	36	3	3	41	54	1	0	10	0	0	295.8	60.8	51.8	6320.5	357.8	5090.6	55.8	9.4	70.1	12765.2	183.3	31.4	332.7	58.4	455.1	92.7	0.386	0.574	0.695	0.695	1.235	1.515	1.523
039349	15	17	1.27	16.988	17.385	15.862	16.473	1.126	0.912	1.556	55	13	42	5	5	55	69	0	0	0	0	0	287.2	67.3	53.1	6650.3	474.1	4527.3	65.8	1.5	0.8	2540.3	166.3	30.6	136.4	59.5	508.7	95.0	0.387	0.608	0.68	0.68	1.272	1.507	1.556
039349	16	25	1.64	24.36	23.741	22.233	22.839	2.127	0.901	1.634	56	13	43	4	4	56	74	2	0	6	0	0	320.3	67.0	55.9	9016.0	1339.3	4983.7	77.5	5.8	33.0	4818.4	177.2	29.9	339.7	47.2	531.4	105.8	0.419	0.732	0.764	0.764	1.333	1.626	1.634
039349	17	12	0.73	11.244	9.653	8.133	8.769	3.111	0.884	1.136	51	7	44	4	2	51	72	3	0	3	0	0	160.1	35.4	27.8	4055.7	257.5	1504.3	45.3	3.3	13.5	1294.8	164.4	32.8	67.7	27.9	269.9	63.8	0.257	0.405	0.428	0.428	0.904	1.1	1.136
039349	18	60	2.24	59.602	56.88	55.405	55.899	4.197	0.981	2.286	53	6	47	14	13	53	61	2	0	8	0	0	321.6	72.4	58.9	7292.2	463.5	19061.5	136.4	49.9	500.7	25325.5	205.2	30.8	571.9	89.5	849.9	101.7	0.442	0.648	0.848	0.848	1.897	2.28	2.286
039349	19	54	1.05	52.998	51.268	49.869	50.357	3.129	0.91	1.384	42	10	32	5	4	42	67	2	0	8	0	0	177.9	42.0	32.1	3987.1	326.3	4427.7	42.9	8.9	71.1	39540.5	192.9	34.1	382.1	49.0	340.2	69.4	0.284	0.448	0.514	0.514	1.074	1.379	1.384
039349	1	19	0.68	19.03	7.192	5.619	6.206	13.411	0.985	1.036	43	8	35	3	2	43	68	0	0	0	0	0	113.2	24.7	19.9	2094.1	134.0	1236.7	24.6	0.5	3.3	1379.4	162.3	28.8	53.9	31.2	195.5	46.5	0.213	0.329	0.35	0.35	0.798	1.008	1.036
039349	20	14	1.22	13.911	12.271	10.759	11.371	3.152	0.899	1.223	56	11	45	1	1	56	82	1	0	9	0	0	189.8	43.5	34.2	4126.7	262.7	2909.7	45.4	17.8	131.1	2134.6	167.5	30.6	101.4	46.7	314.3	69.0	0.294	0.441	0.521	0.521	0.977	1.181	1.223
039349	21	42	1.37	41.61	39.889	38.442	38.968	3.168	0.92	1.694	46	11	35	6	6	46	66	0	0	0	0	0	275.2	61.5	49.1	7348.2	642.7	7539.0	63.4	1.1	2.0	20860.5	230.3	34.5	414.2	67.4	533.4	94.2	0.384	0.606	0.725	0.725	1.373	1.69	1.694
039349	22	51	1.98	51.048	47.313	45.947	46.345	5.101	0.968	1.983	57	5	52	8	8	57	69	1	0	8	0	0	375.0	69.2	57.0	8299.1	494.6	20357.9	82.2	5.0	35.0	14370.2	188.8	38.8	458.8	81.7	686.2	101.8	0.434	0.686	0.845	0.845	1.628	1.979	1.983
039349	23	63	1.99	62.775	58.917	57.558	57.976	5.217	0.94	1.993	46	10	36	7	7	46	66	1	0	7	0	0	332.7	65.1	55.6	7356.2	574.3	11813.3	127.3	23.9	300.9	34860.6	209.3	30.4	754.9	74.5	616.7	98.6	0.415	0.656	0.787	0.787	1.568	1.987	1.993
039349	24	23	1.33	22.35	17.486	16.066	16.517	6.284	0.968	1.35	58	14	44	4	3	58	79	0	0	0	0	0	211.7	46.6	37.1	5309.7	402.9	2269.5	46.5	0.6	1.8	5968.4	272.4	45.0	448.8	54.7	628.6	81.5	0.32	0.525	0.554	0.554	1.067	1.342	1.35
039349	25	37	1.78	36.182	31.458	29.86	30.451	6.322	1.007	1.783	60	18	42	4	3	60	76	2	0	18	0	0	404.5	86.5	68.7	9637.2	1087.6	9306.0	150.5	62.3	506.5	6790.1	245.9	42.8	328.5	62.1	667.7	122.2	0.5	0.741	0.904	0.904	1.461	1.74	1.783
039349	26	46	1.78	45.793	42.917	41.541	41.938	4.252	0.979	1.782	45	6	39	4	4	45	60	1	0	7	0	0	352.2	76.3	63.3	11940.7	3297.9	10316.1	148.6	9.7	85.0	13525.0	192.7	30.8	364.4	58.6	611.5	116.8	0.462	0.762	0.89	0.89	1.466	1.766	1.782
039349	27	27	1.59	26.2	26.408	24.995	25.49	1.205	0.917	1.585	48	10	38	5	5	48	66	0	0	0	0	0	287.9	60.4	49.5	6404.5	709.9	10786.0	97.7	0.8	1.9	5188.4	188.9	32.7	222.6	56.8	572.2	99.4	0.391	0.61	0.717	0.717	1.292	1.546	1.585
039349	28	62	2.49	61.055	60.357	58.85	59.359	2.205	0.997	2.491	58	12	46	4	4	58	73	1	0	3	0	0	660.5	139.3	113.0	27380.4	1774.4	19490.2	145.7	10.6	180.0	6397.4	183.4	31.3	452.3	103.6	1133.1	190.5	0.759	1.109	1.393	1.393	2.081	2.399	2.491
039349	29	42	1.14	41.338	41.62	40.263	40.727	1.075	0.893	1.448	42	8	34	3	3	42	58	0	0	0	0	0	235.2	53.1	43.6	6972.8	708.6	4440.0	104.2	0.7	22.5	26433.7	188.5	32.6	338.2	47.2	395.2	82.2	0.341	0.573	0.594	0.594	1.14	1.438	1.448
039349	2	28	0.96	27.314	14.442	12.815	13.437	14.499	1.005	1.242	47	9	38	4	2	47	64	2	0	14	0	0	253.5	43.8	34.8	5185.7	472.3	1583.7	44.7	32.3	124.1	4120.8	175.8	28.1	166.5	31.6	310.1	69.9	0.297	0.48	0.493	0.493	0.973	1.219	1.242
039349	30	32	1.79	32.147	32.089	30.189	30.769	1.958	1.32	1.792	56	11	45	5	5	56	66	1	0	9	0	0	487.2	124.4	100.1	12602.5	1059.2	5988.6	68.2	17.0	215.3	7805.0	186.9	31.2	418.7	57.0	586.1	160.1	0.443	0.721	0.82	0.82	1.463	1.781	1.792
039349	31	45	1.81	44.148	44.517	42.849	43.471	1.299	1.045	1.813	53	12	41	6	6	53	67	0	0	0	0	0	356.3	73.3	61.4	7407.7	463.8	8541.9	72.6	1.8	0.9	24181.1	182.6	35.6	436.3	60.0	608.4	111.6	0.435	0.664	0.774	0.774	1.479	1.805	1.813
039349	32	17	1.34	16.386	16.72	15.167	15.745	1.219	0.975	1.372	47	12	35	4	4	47	68	1	0	7	0	0	221.5	46.9	37.8	5219.8	521.4	4422.0	53.4	8.9	73.6	3559.7	170.0	31.4	149.4	49.0	372.6	74.1	0.319	0.511	0.585	0.585	1.1	1.343	1.372
039349	33	37	1.72	35.925	35.342	33.728	34.372	2.197	0.969	1.72	57	14	43	3	2	57	70	0	0	0	0	0	425.7	88.5	73.1	13866.3	1044.6	14474.9	73.3	0.6	7.3	2087.7	169.1	32.5	226.2	117.0	637.7	130.6	0.505	0.904	0.926	0.926	1.394	1.639	1.72
039349	34	28	1.19	27.804	28.126	26.563	27.194	1.241	0.931	1.564	42	11	31	7	7	42	62	0	0	0	0	0	214.2	45.5	37.7	4338.1	293.8	3029.9	39.4	0.4	1.3	17146.6	193.0	31.4	441.6	40.9	448.0	74.1	0.32	0.493	0.55	0.55	1.224	1.558	1.564
039349	35	26	1.05	25.54	25.968	24.42	25.077	1.12	0.891	1.37	59	11	48	5	3	59	75	0	0	0	0	0	218.8	49.5	39.5	5067.7	554.9	3795.9	49.0	0.7	17.7	13474.5	178.9	32.4	285.9	46.0	368.2	77.7	0.319	0.501	0.557	0.557	1.075	1.365	1.37
039349	36	16	1.05	15.576	13.963	12.4	13.029	3.176	0.934	1.359	44	11	33	3	3	44	68	1	0	7	0	0	264.7	50.4	40.9	4268.7	312.7	2870.3	42.4	10.4	111.9	3376.2	174.2	31.0	201.0	41.6	369.8	79.7	0.335	0.512	0.575	0.575	1.086	1.34	1.359
039349	37	39	2.05	38.467	36.846	35.225	35.839	3.242	1.007	2.049	58	18	40	2	2	58	67	0	0	0	0	0	532.5	108.0	87.0	14676.2	1906.7	6891.4	120.5	0.7	0.6	8829.4	183.9	29.9	451.9	72.2	764.0	155.4	0.615	0.951	1.148	1.148	1.674	1.984	2.049
039349	38	82	2.71	80.414	78.803	77.176	77.793	3.238	1.009	2.707	48	4	44	13	13	48	69	3	0	19	0	0	398.1	83.0	68.2	10399.6	839.4	18577.0	81.5	84.8	487.0	43283.0	220.7	31.2	1033.5	89.7	968.3	119.8	0.501	0.843	0.983	0.983	2.214	2.704	2.707
039349	39	20	0.95	19.336	17.71	16.177	16.801	3.159	0.909	1.332	48	8	40	3	3	48	61	1	0	3	0	0	197.5	44.4	36.1	4738.5	278.0	6033.6	40.1	1.3	6.0	3606.7	184.2	47.3	352.5	54.1	344.6	69.9	0.304	0.491	0.571	0.571	1.049	1.317	1.332
039349	3	31	1.13	31.273	18.49	16.802	17.468	14.471	1.021	1.416	48	13	35	3	2	48	71	0	0	0	0	0	321.6	56.8	46.8	5322.5	386.8	5370.8	48.7	0.5	6.1	4116.4	173.7	28.9	201.6	48.0	403.4	89.0	0.366	0.56	0.653	0.653	1.133	1.39	1.416
039349	40	17	1.2	15.789	14.19	12.636	13.286	3.153	0.903	1.198	47	6	41	4	3	47	60	3	0	11	0	0	150.9	34.5	27.7	3933.3	239.1	2894.0	31.0	10.4	63.0	4372.3	171.3	39.3	180.5	40.3	270.8	62.7	0.254	0.427	0.451	0.451	0.956	1.187	1.198
039349	41	30	1.55	29.023	28.407	26.859	27.461	2.164	0.945	1.539	46	6	40	5	4	46	65	0	0	0	0	0	238.2	55.2	41.9	5356.4	443.9	5829.3	62.6	0.6	3.5	13468.0	183.8	31.7	363.5	59.8	413.5	82.3	0.341	0.543	0.639	0.639	1.224	1.533	1.539
039349	42	18	1.05	17.076	17.506	15.914	16.601	1.162	0.905	1.322	44	10	34	4	4	44	64	2	0	6	0	0	188.7	42.9	33.4	4860.1	821.9	2568.5	41.5	9.5	79.2	6211.2	171.6	31.5	235.0	41.7	344.2	72.8	0.283	0.454	0.521	0.521	1.049	1.316	1.322
039349	43	19	1.13	19.219	17.605	16.078	16.703	3.141	0.901	1.456	48	14	34	9	7	48	67	1	0	10	0	0	193.2	42.7	35.1	4306.2	251.0	4157.4	40.6	8.9	34.3	5886.0	178.7	30.6	278.2	46.1	387.6	64.8	0.296	0.498	0.544	0.544	1.155	1.448	1.456
039349	44	81	2.26	80.1	80.512	78.912	79.525	1.188	0.986	2.427	67	13	54	10	10	67	81	3	0	3	0	0	397.8	80.1	68.3	10186.0	600.3	10381.1	85.6	10.1	65.7	54514.9	199.3	29.6	957.5	70.5	842.3	116.1	0.496	0.789	0.911	0.911	1.975	2.427	2.427
039349	45	23	1.39	22.846	21.227	19.645	20.252	3.201	0.974	1.504	47	6	41	4	4	47	68	1	0	18	0	0	262.6	54.2	44.4	5911.1	473.1	5048.2	50.8	52.6	238.0	6263.4	176.5	30.9	303.1	52.8	423.6	86.4	0.358	0.564	0.64	0.64	1.203	1.497	1.504
039349	46	21	1.44	19.987	17.333	15.784	16.383	4.203	0.95	1.444	52	14	38	4	4	52	69	2	0	9	0	0	250.0	53.6	43.6	5710.5	655.3	3350.7	62.9	11.4	61.2	4454.8	169.1	31.1	181.9	42.5	437.6	80.8	0.355	0.552	0.62	0.62	1.166	1.414	1.444
039349	47	23	1.44	21.93	19.322	17.721	18.369	4.209	0.952	1.495	54	5	49	4	3	54	76	1	0	2	0	0	286.8	61.5	51.2	6702.2	745.9	6305.6	59.5	1.2	3.9	2285.9	183.5	31.2	153.2	54.7	480.4	96.3	0.39	0.63	0.713	0.713	1.209	1.448	1.495
039349	48	40	1.8	39.122	36.506	34.951	35.555	4.171	0.951	1.851	55	14	41	8	4	55	69	0	0	0	0	0	397.3	81.7	66.9	9342.3	786.0	11664.8	77.0	0.8	1.9	10854.6	177.5	31.0	372.7	78.4	636.8	118.6	0.489	0.727	0.912	0.912	1.517	1.82	1.851
039349	49	17	0.98	16.301	14.673	13.138	13.73	3.163	0.943	1.339	52	9	43	1	1	52	85	0	0	0	0	0	250.6	56.7	44.6	5521.6	702.4	3484.3	53.1	0.6	2.7	2018.6	159.2	29.0	108.0	44.1	383.7	88.2	0.353	0.567	0.621	0.621	1.081	1.287	1.339
039349	4	44	1.55	44.185	31.267	29.661	30.228	14.524	1.039	1.554	47	9	38	3	2	47	69	0	0	0	0	0	318.8	66.6	55.5	7694.9	564.6	4944.6	73.4	0.5	1.2	14511.6	178.0	29.5	343.9	54.0	490.7	99.4	0.414	0.649	0.728	0.728	1.262	1.545	1.554
039349	50	29	1.64	28.747	28.162	26.621	27.24	2.126	0.921	1.655	47	9	38	9	8	47	68	0	0	0	0	0	236.1	52.8	42.6	7005.3	531.2	5638.2	55.7	0.5	0.1	11692.7	177.3	30.4	343.4	52.8	471.1	83.2	0.347	0.577	0.643	0.643	1.338	1.65	1.655
039349	51	17	1.24	17.054	16.396	14.907	15.503	2.147	0.893	1.527	49	16	33	5	4	49	73	2	0	3	0	0	303.6	64.9	53.2	6711.8	695.5	2253.0	60.2	5.5	28.3	3505.0	171.5	30.8	185.8	38.0	496.4	102.0	0.4	0.64	0.671	0.671	1.236	1.481	1.527
039349	52	25	1.66	24.86	25.152	23.645	24.219	1.215	0.933	1.691	47	12	35	5	5	47	60	2	0	32	0	0	341.1	71.1	58.4	7776.6	702.5	5975.8	67.1	114.1	451.0	6634.7	172.3	35.3	287.7	49.4	560.7	104.4	0.436	0.672	0.751	0.751	1.387	1.679	1.691
