run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039349	53	62	2.07	61.23	59.923	59.048	58.993	2.182	0.93	2.067	45	7	38	2	2	45	61	1	0	8	0	0	413.0	93.5	67.7	8605.9	998.1	13890.1	68.7	23.0	189.2	33016.7	168.8	25.0	362.9	92.4	607.3	126.0	0.535	0.836	1.728	1.728	1.909	2.067	2.067
039349	54	37	1.37	36.523	34.281	33.419	33.363	3.104	0.917	1.366	53	13	40	4	4	53	69	1	0	4	0	0	331.8	76.9	53.2	7653.2	818.0	8696.0	93.9	12.9	210.5	14107.2	168.9	27.2	215.2	71.4	542.6	100.7	0.44	0.688	1.207	1.207	1.208	1.366	1.366
039349	55	40	0.88	39.799	39.449	38.605	38.55	1.194	0.898	1.148	55	13	42	4	4	55	72	2	0	15	0	0	290.4	70.4	49.3	5756.3	380.3	9694.0	54.3	71.6	321.1	20560.3	172.7	31.5	298.2	63.1	493.4	94.8	0.413	0.634	0.847	0.847	0.88	1.143	1.148
039349	56	36	1.09	35.411	35.021	34.128	34.073	1.283	0.948	1.348	52	6	46	4	4	52	66	4	0	10	0	0	366.5	103.5	60.2	8058.8	449.1	11550.2	70.4	76.6	598.0	11267.3	172.8	30.7	296.8	74.3	606.0	110.3	0.492	0.73	1.087	1.087	1.088	1.323	1.348
039349	57	59	1.39	58.598	58.263	57.383	57.328	1.215	0.934	1.388	49	17	32	4	4	49	73	2	0	20	0	0	334.1	87.9	56.2	9259.5	1390.9	6857.2	62.4	209.6	601.7	36859.1	173.0	26.8	441.7	61.6	558.7	109.9	0.451	0.781	1.195	1.195	1.231	1.388	1.387
039349	58	16	1.1	16.2	15.915	15.034	14.981	1.166	0.933	1.118	54	10	44	2	2	54	85	1	0	8	0	0	302.7	69.5	52.6	7611.0	755.0	3448.5	55.4	9.5	27.7	1603.6	159.4	28.1	120.0	44.1	462.7	98.5	0.406	0.881	0.804	0.804	0.885	1.075	1.118
039349	59	14	0.74	13.501	13.146	12.282	12.229	1.219	0.917	0.896	45	9	36	2	1	45	69	2	0	12	0	0	249.8	69.5	41.2	4015.2	212.1	4115.1	45.1	27.5	84.8	2492.8	162.3	23.3	87.7	49.2	354.3	97.2	0.366	0.573	0.74	0.74	0.74	0.896	0.896
039349	5	56	1.25	56.373	34.569	33.436	33.383	22.937	1.186	1.246	49	10	39	3	3	49	72	2	0	59	0	0	337.3	76.9	57.3	8086.6	1018.8	9844.1	73.1	1239.3	653.9	10634.5	164.4	25.7	246.0	66.7	527.8	109.6	0.453	0.682	1.088	1.088	1.09	1.246	1.246
039349	60	47	1.65	46.761	46.416	45.585	45.533	1.176	0.882	1.651	43	11	32	2	2	43	61	0	0	0	0	0	254.5	62.6	43.1	6209.9	488.1	5295.1	52.3	0.5	15.1	31921.0	169.2	28.4	307.7	59.0	407.0	88.0	0.368	0.589	1.49	1.49	1.491	1.651	1.651
039349	61	14	1.01	13.367	13.076	12.259	12.203	1.108	0.872	1.173	49	11	38	4	4	49	68	1	0	2	0	0	226.6	54.2	36.8	4456.9	312.3	2820.7	48.3	2.4	99.2	3201.3	160.2	26.2	165.3	42.7	377.4	89.1	0.332	0.503	0.868	0.868	1.015	1.172	1.173
039349	62	63	1.11	61.93	60.648	59.776	59.722	2.154	0.925	1.43	55	15	40	8	8	55	78	1	0	6	0	0	296.8	69.8	51.3	6341.1	460.0	12882.9	49.2	18.9	186.1	37607.2	197.5	31.8	555.6	61.5	625.9	94.9	0.416	0.67	1.107	1.107	1.11	1.427	1.43
039349	63	32	1.84	31.083	28.76	27.856	27.799	3.227	0.961	1.844	48	14	34	5	5	48	68	2	0	25	0	0	395.5	88.3	62.0	9140.9	1146.2	7614.8	78.0	119.5	122.7	7425.9	183.2	56.6	278.6	53.5	653.5	118.4	0.502	0.789	1.675	1.675	1.688	1.386	1.414
039349	64	32	1.29	31.14	30.826	29.939	29.887	1.201	0.938	1.445	68	13	55	3	3	68	81	1	0	2	0	0	322.2	74.6	51.8	7100.8	760.0	12630.5	61.0	4.0	72.3	7595.1	175.1	27.2	173.5	71.6	517.4	98.6	0.435	0.656	1.255	1.255	1.288	1.445	1.444
039349	65	9	0.66	8.827	8.554	7.721	7.67	1.106	0.883	0.827	43	16	27	1	1	43	58	0	0	0	0	0	215.7	49.2	36.4	4189.5	431.0	1649.3	42.2	0.5	4.5	317.4	153.0	24.7	55.8	33.1	309.5	75.7	0.326	0.514	0.655	0.655	0.669	0.827	0.827
039349	66	22	0.82	21.161	20.883	20.033	19.979	1.128	0.903	1.0	56	6	50	4	2	56	81	1	0	5	0	0	269.7	63.5	44.1	6593.7	1080.8	8483.7	63.3	10.7	116.2	2265.2	161.1	25.8	103.1	60.5	388.8	89.2	0.378	0.692	0.82	0.82	0.821	0.989	1.0
039349	67	42	1.08	42.489	42.099	41.252	41.198	1.237	0.9	1.084	62	14	48	5	5	62	82	2	0	11	0	0	219.8	54.9	38.1	4770.6	297.9	9389.5	46.8	41.6	210.6	24893.7	181.6	32.2	319.6	63.5	430.9	76.4	0.341	0.529	0.775	0.775	0.785	1.083	1.084
039349	68	45	1.41	45.008	44.641	43.762	43.711	1.246	0.93	1.429	52	6	46	9	8	52	74	4	0	11	0	0	335.1	73.3	53.1	7388.7	1015.8	12018.4	67.3	50.2	349.7	20778.8	168.0	30.6	385.0	61.4	628.9	103.7	0.445	0.71	0.886	0.886	1.141	1.423	1.429
039349	69	45	1.59	45.077	44.73	43.839	43.786	1.238	0.944	1.592	55	19	36	4	4	55	67	3	0	18	0	0	409.2	90.3	62.0	9231.0	1836.7	5079.4	82.5	116.4	313.7	24812.8	180.6	27.7	426.4	52.7	629.8	125.0	0.505	0.857	1.321	1.321	1.434	1.592	1.592
039349	6	51	1.13	50.605	28.77	27.686	27.619	22.919	1.15	1.127	52	12	40	2	2	52	81	0	0	0	0	0	280.0	67.2	46.3	5739.5	346.0	5565.6	52.2	0.5	46.0	14296.0	167.5	24.1	304.8	53.9	430.2	93.5	0.389	0.57	0.956	0.956	0.972	1.127	1.127
039349	70	85	1.39	84.527	83.303	82.448	82.393	2.079	0.91	1.386	52	5	47	4	4	52	70	0	0	0	0	0	335.6	84.5	55.8	6939.9	322.0	6600.4	60.7	0.5	8.1	66465.6	175.1	26.0	491.2	64.7	516.7	102.3	0.442	0.651	1.224	1.224	1.226	1.386	1.386
039349	71	136	1.79	134.354	132.075	131.169	131.109	3.185	0.966	1.796	56	16	40	8	7	56	66	2	0	9	0	0	402.5	96.4	71.1	10331.7	1220.4	7512.5	78.8	57.8	259.4	109165.4	171.4	25.3	605.5	55.8	700.7	126.9	0.541	0.837	1.605	1.605	1.637	1.795	1.796
039349	72	163	1.85	161.768	159.491	158.58	158.519	3.188	0.972	1.981	59	12	47	7	7	59	67	2	0	18	0	0	440.9	106.5	76.1	10983.8	701.5	15136.6	74.1	169.5	667.0	127743.6	220.2	28.4	967.5	82.0	775.1	135.4	0.573	0.905	1.531	1.531	1.565	1.978	1.981
039349	73	63	1.49	62.531	62.21	61.299	61.245	1.232	0.964	1.486	55	14	41	9	8	55	79	3	0	18	0	0	354.5	79.2	57.9	7339.6	514.1	8666.4	61.1	117.2	682.7	41796.8	174.5	30.4	402.0	57.1	632.1	106.2	0.463	0.716	1.19	1.19	1.192	1.486	1.486
039349	74	21	0.94	21.506	20.263	19.375	19.322	2.131	0.94	1.099	49	6	43	8	5	49	70	0	0	0	0	0	236.6	53.0	37.8	4973.3	385.3	6781.1	50.5	2.6	4.6	5787.2	161.1	25.6	161.1	53.5	413.6	82.2	0.35	0.584	0.941	0.941	0.941	1.099	1.099
039349	75	54	1.69	53.296	50.99	50.071	50.016	3.225	0.973	1.715	62	11	51	9	7	62	79	2	0	13	0	0	460.3	103.2	73.9	11637.2	1094.6	13966.7	91.4	29.3	169.0	20517.8	168.8	32.8	422.1	74.1	774.4	134.0	0.576	0.904	1.354	1.354	1.398	1.707	1.715
039349	76	36	1.15	34.847	34.486	33.625	33.574	1.222	0.911	1.161	53	10	43	4	4	53	76	3	0	17	0	0	297.6	72.3	48.2	6719.3	750.2	4691.3	66.3	101.2	369.7	19111.3	173.3	32.3	358.3	52.4	486.3	94.1	0.407	0.629	0.836	0.836	0.898	1.157	1.161
039349	77	97	2.78	96.611	96.253	95.349	95.289	1.262	0.964	2.783	52	12	40	5	5	52	72	1	0	23	0	0	431.7	96.4	69.1	10561.8	951.5	14737.9	83.2	104.9	280.4	66240.9	167.6	26.2	473.2	78.1	645.7	124.0	0.542	0.812	2.546	2.546	2.625	2.783	2.783
039349	78	23	0.94	23.111	21.839	20.951	20.896	2.16	0.943	1.101	43	11	32	2	2	43	59	0	0	0	0	0	269.1	64.9	43.9	5521.9	340.1	4038.7	51.6	0.4	3.5	9517.6	162.2	23.2	225.3	49.9	389.5	85.3	0.385	0.578	0.942	0.942	0.945	1.101	1.101
039349	79	52	1.8	52.095	51.789	50.894	50.839	1.201	0.949	1.802	55	12	43	6	5	55	77	3	0	11	0	0	403.2	85.9	64.5	9059.6	1151.3	15180.4	71.5	43.7	324.1	22899.0	164.9	25.0	340.9	72.1	618.8	116.0	0.514	0.837	1.511	1.511	1.644	1.802	1.801
039349	7	204	2.09	203.696	182.887	181.756	181.66	21.94	1.226	2.095	58	13	45	10	8	58	75	4	0	69	0	0	495.4	104.3	79.5	11748.0	1178.7	30030.0	94.0	5029.4	976.5	129369.7	191.3	32.4	809.9	99.0	949.1	148.7	0.617	0.954	1.835	1.835	1.658	2.087	2.095
039349	80	18	0.86	17.045	14.776	13.909	13.859	3.136	0.916	1.012	51	9	42	1	1	51	72	0	0	0	0	0	236.0	54.8	39.3	4940.6	359.8	7218.8	45.2	0.8	14.7	153.7	154.1	23.9	58.7	56.6	339.7	80.9	0.354	0.545	0.855	0.855	0.855	1.012	1.012
039349	81	39	1.1	39.282	36.989	36.116	36.062	3.166	0.926	1.254	45	10	35	5	5	45	67	2	0	67	0	0	304.9	67.9	50.0	7290.5	602.0	9445.9	64.5	2423.2	1322.0	13294.7	156.7	25.5	222.4	53.9	488.2	95.9	0.422	0.65	1.097	1.097	1.098	1.188	1.192
039349	82	39	1.23	38.328	37.995	37.151	37.096	1.177	0.899	1.23	42	5	37	6	6	42	60	2	0	9	0	0	289.5	65.4	45.5	5225.2	311.8	9246.0	47.2	35.9	362.1	20194.8	165.3	25.4	335.5	67.0	460.4	87.9	0.393	0.596	1.066	1.066	1.069	1.23	1.23
039349	83	36	1.0	35.728	35.449	34.581	34.528	1.147	0.921	1.294	64	13	51	4	4	64	75	3	0	20	0	0	362.1	78.6	57.1	7620.6	814.6	11174.8	66.7	94.7	399.1	12408.9	183.0	32.7	292.5	68.1	587.2	108.0	0.474	0.753	1.003	1.003	1.005	1.262	1.294
039349	8	28	0.87	28.011	27.664	26.82	26.77	1.191	0.894	0.869	39	8	31	4	4	39	61	0	0	0	0	0	158.6	41.0	28.1	4408.9	342.9	4105.2	38.0	0.5	6.1	16715.1	157.2	30.4	234.9	41.5	298.5	64.2	0.278	0.457	0.634	0.634	0.634	0.865	0.869
039349	9	36	1.14	36.46	36.13	35.263	35.199	1.197	0.931	1.14	43	8	35	4	4	43	60	1	0	8	0	0	283.7	70.7	47.5	5747.3	397.4	10441.3	51.3	18.0	211.0	16689.4	166.1	25.5	270.2	65.2	476.1	98.3	0.409	0.597	0.974	0.974	0.978	1.14	1.14
