run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039252	2	92	2.75	91.467	80.316	81.077	78.829	10.39	1.486	2.753	92	31	61	6	5	92	121	1	0	2	0	0	771.3	165.5	120.7	36817.1	8408.3	26718.3	139.0	1.4	7.9	5284.8	149.8	26.6	345.2	91.1	1139.6	227.5	0.875	1.748	2.557	2.557	2.596	2.289	2.404
039252	3	80	1.81	79.475	69.668	69.003	68.224	10.472	1.444	1.809	75	19	56	3	3	75	105	1	0	5	0	0	593.7	124.3	91.4	15899.9	1696.5	24069.4	139.4	13.2	149.9	24044.6	168.0	26.9	462.7	74.9	831.7	167.0	0.687	1.051	1.644	1.644	1.646	1.806	1.809
039252	4	105	2.62	104.339	94.561	94.746	93.13	9.593	1.43	2.632	92	24	68	5	4	92	133	1	0	2	0	0	759.8	162.2	126.1	44805.8	3930.2	22278.7	142.4	4.2	31.1	20008.3	162.5	25.8	450.2	94.1	1071.4	213.2	0.856	2.1	2.075	2.075	2.462	2.618	2.632
039252	5	539	3.35	538.291	526.974	527.784	525.479	10.507	1.495	3.348	81	20	61	13	11	81	113	6	1	385	73817	52859	891.1	186.0	137.9	48315.6	4770.1	48348.5	179.1	8823.7	9478.9	402443.9	209.1	28.4	1028.3	135.9	1832.8	239.4	0.98	2.406	3.044	3.044	3.048	3.348	3.347
039252	6	108	2.23	107.784	95.587	97.457	94.189	10.327	1.398	2.229	92	17	75	8	7	92	115	2	0	7	0	0	648.7	136.1	100.1	21247.0	5262.0	38083.7	120.0	22.4	194.5	28967.8	178.7	31.2	495.7	99.6	1113.9	186.1	0.756	1.317	1.688	1.688	1.825	2.169	2.229
039252	7	91	1.77	90.433	79.211	80.07	77.819	10.363	1.391	1.857	75	21	54	5	5	75	116	1	0	18	0	0	569.7	119.2	85.7	15246.7	1863.4	19925.5	283.5	77.1	602.5	39159.3	161.4	25.2	452.5	76.6	849.0	160.2	0.666	1.052	1.616	1.616	1.619	1.85	1.857
039252	8	99	3.14	97.978	97.673	96.698	96.62	1.28	1.053	3.2	72	20	52	7	6	72	112	3	0	13	0	0	781.6	173.1	127.7	54407.5	10604.5	13632.7	153.0	19.6	71.0	13663.9	171.7	26.5	584.7	77.8	1274.1	233.9	0.911	2.339	2.426	2.426	2.852	3.139	3.2
039252	9	62	1.98	61.708	61.349	60.432	60.361	1.276	0.987	2.002	74	17	57	8	7	74	110	2	0	10	0	0	545.3	115.3	88.2	11097.1	1534.4	15681.6	88.9	22.7	189.9	28750.0	190.6	30.6	548.6	86.4	905.9	163.1	0.668	0.967	1.582	1.582	1.626	1.993	2.002
039253	0	120	2.04	120.099	86.786	85.51	85.455	34.589	1.33	2.12	82	15	67	10	9	82	123	2	0	8	0	0	535.8	116.7	85.7	13742.3	875.6	19802.7	115.3	40.9	475.8	47131.6	218.9	33.2	644.7	83.3	1073.1	158.3	0.669	0.985	1.412	1.412	1.743	2.114	2.12
039253	10	67	1.66	66.518	64.242	63.201	63.15	3.317	1.092	1.656	63	10	53	2	2	63	93	0	0	0	0	0	456.3	104.5	73.8	11291.6	713.5	21429.7	78.1	0.6	3.2	27266.5	171.4	25.5	342.6	94.4	687.2	140.9	0.583	0.91	1.498	1.498	1.499	1.656	1.656
039253	11	288	3.56	287.853	284.683	283.419	283.36	4.434	1.323	3.563	85	24	61	11	10	85	128	2	0	88	0	0	826.0	181.8	129.9	34646.6	3010.4	53262.0	166.2	391.6	471.6	186033.4	225.2	30.6	1328.9	130.4	1663.3	234.8	0.94	1.961	2.853	2.853	2.934	3.561	3.563
039253	12	98	2.12	97.392	97.132	96.034	95.978	1.358	1.153	2.122	76	19	57	5	3	76	110	3	0	23	0	0	543.8	123.5	90.2	16703.9	2023.2	22207.5	106.1	76.5	534.0	51272.7	219.0	28.5	453.9	96.6	889.3	178.1	0.672	1.053	1.965	1.965	1.966	2.122	2.122
039253	13	76	1.95	75.575	73.29	72.189	72.136	3.386	1.154	1.962	76	19	57	6	6	76	107	3	0	36	0	0	592.0	121.0	93.5	16484.1	1440.5	15287.2	96.4	208.1	749.4	34758.7	193.4	33.5	510.7	81.7	970.4	167.3	0.676	1.019	1.604	1.604	1.656	1.962	1.962
039253	14	99	2.28	98.2	96.923	95.815	95.763	2.385	1.159	2.278	96	19	77	10	8	96	129	2	0	27	0	0	645.0	143.3	104.0	19736.9	1922.8	38696.9	142.7	48.0	166.3	31548.9	173.8	25.5	532.4	96.8	1167.9	190.8	0.746	1.28	2.072	2.072	2.075	2.265	2.278
039253	15	103	2.31	102.11	98.828	97.81	97.755	4.3	1.072	2.314	82	15	67	10	6	82	108	2	0	12	0	0	566.1	122.3	85.6	17251.5	1854.6	17833.2	114.6	18.8	132.5	57404.7	183.2	28.3	598.1	79.8	921.5	168.3	0.649	1.055	2.043	2.043	2.157	2.314	2.314
039253	16	54	1.41	53.294	50.222	49.167	49.11	4.127	1.112	1.438	62	10	52	8	5	62	119	3	0	87	0	0	374.6	88.0	60.1	7508.7	721.0	14612.5	58.3	465.4	1545.6	21892.3	193.9	35.0	486.7	73.4	644.0	126.5	0.483	0.755	1.258	1.258	1.259	1.438	1.438
039253	17	164	2.68	163.393	162.103	161.022	160.965	2.371	1.138	2.681	104	21	83	6	6	104	131	0	0	0	0	0	696.7	159.3	111.3	22799.7	3010.8	36286.8	132.5	0.9	12.7	94773.4	181.8	26.5	676.3	108.7	1218.4	206.9	0.83	1.325	2.488	2.488	2.524	2.681	2.68
039253	1	134	2.28	133.723	97.95	96.643	96.58	37.08	1.37	2.329	78	16	62	7	7	78	119	3	0	18	0	0	783.0	153.1	116.5	18171.8	2237.8	25417.9	132.9	54.5	352.8	46105.6	201.0	31.3	622.0	102.1	1292.5	225.0	0.807	1.17	1.768	1.768	1.919	2.281	2.329
039253	2	184	3.06	183.356	147.52	146.207	146.151	37.149	1.368	3.057	84	21	63	9	8	84	122	3	0	13	0	0	684.6	161.2	115.1	37151.3	6056.8	24662.5	181.1	51.6	358.3	73404.8	186.5	33.2	724.9	106.0	1427.5	217.6	0.827	1.93	2.897	2.897	2.899	3.057	3.057
039253	3	90	1.11	89.993	54.075	52.891	52.838	37.102	1.237	1.438	64	16	48	8	6	64	88	1	0	13	0	0	479.1	131.9	89.4	8193.5	634.9	9169.4	58.3	24.4	270.3	31980.3	202.0	31.9	530.1	56.6	641.7	156.7	0.474	0.695	1.0	1.0	1.112	1.432	1.438
039253	4	82	2.01	81.418	45.537	44.299	44.248	37.119	1.289	2.012	81	16	65	3	3	81	112	1	0	4	0	0	672.0	169.5	103.6	19748.9	2049.3	14695.8	119.5	4.9	39.2	4804.6	178.6	27.3	227.1	85.8	791.8	186.5	0.62	1.084	1.854	1.854	1.854	2.012	2.012
039253	5	198	2.78	197.281	163.971	162.654	162.6	34.627	1.371	2.779	83	24	59	7	7	83	122	3	0	65	0	0	803.8	178.3	132.3	30631.4	4124.2	37367.2	180.0	284.9	1099.2	84147.3	206.7	31.3	814.0	100.7	1570.7	238.3	0.953	1.785	2.177	2.177	2.327	2.777	2.779
039253	6	88	1.9	88.057	86.709	85.701	85.647	2.356	1.061	1.895	82	21	61	8	6	82	122	2	0	29	0	0	534.6	121.3	87.3	17363.1	2523.2	16855.3	114.6	59.9	180.4	45510.9	183.7	32.5	525.5	78.1	969.7	158.7	0.659	1.05	1.518	1.518	1.53	1.876	1.895
039253	7	77	1.73	76.693	73.459	72.443	72.389	4.25	1.069	1.726	76	16	60	6	5	76	106	1	0	3	0	0	529.5	115.0	85.0	19192.8	1423.1	18441.0	81.6	1.5	1.4	30425.4	188.9	32.8	479.2	83.1	850.3	158.3	0.633	1.131	1.366	1.366	1.383	1.712	1.726
039253	8	143	3.33	142.373	140.081	138.917	138.864	3.456	1.217	3.327	81	24	57	13	12	81	108	3	0	23	0	0	867.2	191.8	137.0	27712.8	2978.3	39432.4	169.4	60.8	439.2	62742.1	227.9	34.7	915.7	109.9	1933.7	248.7	0.974	1.531	2.213	2.213	2.867	3.321	3.327
039253	9	156	2.76	154.896	152.593	151.53	151.471	3.366	1.121	2.76	90	25	65	8	7	90	123	6	0	19	0	0	722.4	162.2	118.7	25990.2	4152.0	41151.5	154.9	106.9	2032.8	73561.6	211.5	31.6	665.0	120.2	1400.0	216.8	0.85	1.649	2.6	2.6	2.601	2.759	2.759
039349	0	72	1.0	71.724	35.905	34.726	34.675	36.998	1.229	1.161	51	8	43	4	4	51	73	1	0	2	0	0	335.3	70.2	44.6	6464.8	380.3	9658.2	51.1	1.7	0.2	16407.4	187.6	27.9	271.6	68.1	451.7	120.4	0.371	0.575	1.004	1.004	1.005	1.161	1.161
039349	10	59	2.06	58.088	57.82	56.894	56.837	1.194	0.982	2.059	50	11	39	6	5	50	66	0	0	0	0	0	373.4	99.9	65.6	10881.0	1127.8	12896.4	78.1	0.7	9.8	29313.5	188.2	27.6	561.6	75.0	761.5	118.0	0.515	0.79	1.708	1.708	1.903	2.059	2.059
039349	11	43	1.17	42.847	42.582	41.558	41.509	1.289	1.073	1.183	40	9	31	7	5	40	64	0	0	0	0	0	272.6	61.8	43.1	7463.5	865.2	9769.0	49.2	0.5	0.1	21501.8	211.6	27.6	400.9	68.5	496.1	88.0	0.367	0.619	0.995	0.995	0.996	1.183	1.183
039349	12	53	1.26	51.985	51.729	50.627	50.576	1.358	1.152	1.265	43	12	31	4	4	43	60	2	0	151	0	0	411.1	107.6	51.8	8623.5	1182.7	4420.1	61.3	1297.2	3174.6	29754.3	204.0	36.2	394.2	50.3	517.2	134.1	0.402	0.902	1.108	1.108	1.109	1.155	1.155
039349	13	23	0.94	22.462	21.12	20.173	20.123	2.289	0.996	0.953	47	11	36	3	3	47	73	2	0	13	0	0	297.3	58.7	42.1	4916.2	284.4	5734.6	50.7	41.5	413.5	7273.8	166.6	31.3	168.3	50.5	408.1	79.4	0.356	0.541	0.718	0.718	0.718	0.942	0.953
039349	14	55	2.06	54.72	51.434	50.427	50.376	4.293	1.058	2.053	41	5	36	3	3	41	54	1	0	10	0	0	311.2	75.1	53.4	7482.1	477.1	9076.5	64.0	10.4	79.1	31425.1	169.8	28.7	312.9	58.6	488.0	101.7	0.434	0.633	1.858	1.858	1.898	2.015	2.015
039349	15	26	1.2	25.921	21.625	20.608	20.558	5.313	1.066	1.198	55	13	42	5	5	55	69	0	0	0	0	0	314.3	77.1	54.2	7194.9	539.8	7979.0	68.6	1.6	0.9	3096.2	189.6	32.3	132.3	59.9	565.9	99.8	0.433	0.668	0.914	0.914	0.916	1.179	1.198
039349	16	36	0.97	35.584	33.3	32.308	32.253	3.276	1.046	1.267	56	13	43	4	4	56	74	2	0	6	0	0	357.6	83.2	60.9	10485.2	1449.0	9561.0	86.3	6.0	41.7	8500.3	195.1	32.7	365.9	59.1	606.3	116.6	0.465	0.812	0.934	0.934	0.975	1.251	1.267
039349	17	11	0.55	11.062	9.815	8.874	8.825	2.188	0.99	0.76	51	7	44	4	2	51	72	3	0	3	0	0	185.3	42.5	30.4	4669.9	269.6	2453.2	46.8	3.0	14.9	380.7	164.5	31.2	68.4	33.7	291.2	72.6	0.281	0.44	0.547	0.547	0.549	0.753	0.76
039349	18	91	1.92	90.602	86.246	85.134	85.083	5.468	1.163	1.918	53	6	47	14	13	53	61	2	0	8	0	0	394.7	87.5	61.4	9405.6	548.9	32730.9	70.0	27.8	267.6	39210.0	198.8	31.7	622.5	109.7	951.7	111.9	0.491	0.707	1.207	1.207	1.532	1.914	1.918
039349	19	90	0.85	88.942	84.585	83.602	83.551	5.34	1.034	1.01	42	10	32	5	4	42	67	2	0	8	0	0	210.3	51.0	35.5	5059.9	378.7	8654.1	44.4	10.2	88.5	67832.2	177.9	28.5	377.8	51.3	359.5	79.4	0.311	0.489	0.852	0.852	0.852	1.01	1.01
039349	1	44	0.47	43.285	7.339	6.206	6.155	37.079	1.184	0.656	43	8	35	3	2	43	68	0	0	0	0	0	170.8	36.2	22.6	2643.7	147.1	2057.1	26.6	0.5	4.0	446.5	180.2	27.0	53.1	35.4	209.8	67.3	0.229	0.352	0.475	0.475	0.478	0.646	0.656
039349	20	19	0.86	18.183	15.892	14.852	14.795	3.331	1.096	0.859	56	11	45	1	1	56	82	1	0	9	0	0	289.5	76.9	35.9	4870.3	287.7	5028.4	51.9	23.0	193.7	3049.9	171.6	32.0	111.8	52.2	352.5	80.0	0.324	0.477	0.702	0.702	0.702	0.859	0.859
039349	21	59	1.61	58.316	57.044	55.967	55.915	2.349	1.128	1.612	46	11	35	6	6	46	66	0	0	0	0	0	344.1	75.8	57.8	8667.4	671.6	13985.5	66.6	0.9	2.1	30479.1	196.6	28.0	360.7	73.2	610.1	102.3	0.428	0.663	1.067	1.067	1.438	1.593	1.603
039349	22	74	1.86	74.032	71.754	70.774	70.715	3.258	1.039	2.109	57	5	52	8	8	57	69	1	0	8	0	0	369.3	84.0	60.3	9391.7	598.8	28631.4	86.0	5.2	33.4	29620.7	198.1	31.5	447.6	97.2	749.3	110.5	0.486	0.745	1.529	1.529	1.862	2.109	2.108
039349	23	108	1.64	106.898	104.607	103.616	103.563	3.282	1.043	1.643	46	10	36	7	7	46	66	1	0	7	0	0	329.1	84.1	56.6	8407.7	606.5	16568.2	64.2	12.2	154.7	75113.5	195.8	27.0	799.3	84.6	710.4	108.7	0.461	0.724	1.321	1.321	1.324	1.643	1.643
039349	24	25	1.03	24.743	21.463	20.397	20.346	4.346	1.116	1.064	58	14	44	4	3	58	79	0	0	0	0	0	252.4	56.5	38.8	5905.7	401.1	3739.3	47.5	0.8	2.4	8868.1	167.8	28.1	233.2	43.5	379.9	81.2	0.355	0.573	0.842	0.842	0.908	1.064	1.064
039349	25	34	1.83	34.417	34.168	33.212	33.162	1.205	1.005	1.829	60	18	42	4	3	60	76	2	0	18	0	0	432.7	102.4	72.4	11225.6	922.8	10235.7	84.1	36.8	302.0	8097.5	204.9	28.0	277.1	65.7	691.7	132.7	0.563	0.816	1.672	1.672	1.673	1.829	1.829
039349	26	53	1.48	52.591	52.324	51.394	51.342	1.197	0.981	1.475	45	6	39	4	4	45	60	1	0	7	0	0	401.1	111.0	94.9	12961.8	2142.1	11085.3	92.3	6.8	64.0	22611.5	187.7	26.6	344.5	67.5	679.7	138.2	0.518	0.836	1.315	1.315	1.316	1.475	1.475
039349	27	32	0.94	30.415	28.14	27.131	27.081	3.284	1.059	1.229	48	10	38	5	5	48	66	0	0	0	0	0	315.4	77.0	52.5	7190.2	735.8	11633.7	54.6	0.6	1.4	5740.4	169.4	31.4	180.1	62.7	542.5	105.0	0.437	0.67	0.94	0.94	0.929	1.196	1.229
039349	28	86	2.81	86.441	83.267	82.134	82.08	4.307	1.186	2.81	58	12	46	4	4	58	73	1	0	3	0	0	767.3	177.4	123.3	23741.8	2018.7	35125.3	148.0	13.3	207.2	17090.7	184.7	33.4	439.3	121.4	1220.0	234.2	0.856	1.236	2.651	2.651	2.652	2.81	2.81
039349	29	75	1.06	74.05	71.938	71.017	70.964	3.033	0.974	1.06	42	8	34	3	3	42	58	0	0	0	0	0	270.3	66.7	47.2	6866.2	383.6	4076.2	55.1	0.8	12.3	57965.7	169.4	28.5	310.9	57.0	435.2	90.9	0.376	0.635	0.843	0.843	0.846	1.06	1.06
039349	2	48	0.61	47.574	18.763	17.652	17.603	29.922	1.16	0.849	47	9	38	4	2	47	64	2	0	14	0	0	228.9	50.2	34.6	5037.8	488.0	2766.0	48.3	33.5	157.0	7813.6	179.0	30.0	177.2	39.2	343.7	74.6	0.325	0.521	0.608	0.608	0.608	0.834	0.849
039349	30	43	1.43	42.502	42.238	41.223	41.172	1.279	1.065	1.427	56	11	45	5	5	56	66	1	0	9	0	0	408.2	86.6	60.2	10419.6	1107.2	10916.9	72.2	19.9	235.2	16106.6	181.5	27.2	435.8	64.2	659.6	119.0	0.491	0.797	1.221	1.221	1.225	1.427	1.427
039349	31	69	1.44	67.945	64.626	63.644	63.592	4.301	1.034	1.444	53	12	41	6	6	53	67	0	0	0	0	0	391.3	84.9	62.3	8045.6	457.1	15544.8	71.7	1.9	0.9	37304.5	173.6	29.1	388.5	65.5	656.1	115.0	0.488	0.726	1.164	1.164	1.187	1.444	1.443
039349	32	25	1.09	25.044	21.742	20.698	20.649	4.346	1.093	1.318	47	12	35	4	4	47	68	1	0	7	0	0	268.6	55.7	38.1	5807.1	541.4	7422.3	53.6	10.5	86.6	5305.4	179.2	31.0	175.4	58.9	407.5	81.9	0.348	0.556	1.082	1.082	1.089	1.309	1.318
039349	33	53	1.82	52.168	49.906	48.808	48.756	3.36	1.15	1.818	57	14	43	3	2	57	70	0	0	0	0	0	478.7	105.0	74.1	15922.5	1127.8	27876.8	75.8	0.6	7.2	1615.3	162.8	26.7	172.2	84.8	659.1	135.5	0.568	1.018	1.484	1.484	1.662	1.818	1.818
039349	34	58	1.05	57.3	57.048	56.048	55.997	1.252	1.051	1.178	42	11	31	7	7	42	62	0	0	0	0	0	253.0	56.2	38.4	4838.2	321.5	5888.1	43.3	0.8	1.3	43097.0	174.7	31.8	482.9	49.4	485.8	93.5	0.349	0.534	0.904	0.904	0.907	1.171	1.178
039349	35	49	0.98	48.42	48.168	47.145	47.093	1.275	1.075	0.983	59	11	48	5	3	59	75	0	0	0	0	0	254.8	61.8	41.7	5879.5	593.0	6678.8	62.6	1.1	21.7	32285.3	166.9	31.8	288.2	51.0	404.3	92.5	0.351	0.546	0.74	0.74	0.741	0.981	0.983
039349	36	22	0.73	20.629	18.372	17.424	17.373	3.205	0.998	0.984	44	11	33	3	3	44	68	1	0	7	0	0	302.5	73.4	43.3	5140.9	391.4	4717.5	46.6	12.2	133.9	5371.7	163.2	33.4	217.4	59.9	445.2	107.8	0.37	0.556	0.733	0.733	0.738	0.969	0.984
039349	37	59	1.79	58.417	55.132	54.099	54.048	4.318	1.084	1.791	58	18	40	2	2	58	67	0	0	0	0	0	611.3	125.8	93.1	16820.7	2124.3	11569.6	128.1	1.0	0.6	20467.5	177.1	25.6	446.3	73.1	812.9	165.9	0.686	1.035	1.635	1.635	1.635	1.791	1.791
039349	38	178	2.37	177.02	173.712	172.674	172.616	4.346	1.095	2.371	48	4	44	13	13	48	69	3	0	19	0	0	483.6	97.1	71.0	11721.3	918.5	33684.8	77.9	90.2	572.1	122095.8	205.4	31.0	974.4	96.3	985.5	130.1	0.564	0.938	1.744	1.744	1.874	2.371	2.37
039349	39	28	1.09	27.743	25.459	24.461	24.41	3.282	1.049	1.093	48	8	40	3	3	48	61	1	0	3	0	0	267.3	53.7	36.9	5337.7	307.1	10629.5	41.2	1.2	5.9	6673.8	162.0	27.7	228.5	65.1	380.7	78.8	0.335	0.531	0.934	0.934	0.935	1.093	1.093
039349	3	45	1.22	44.679	23.059	21.958	21.909	22.721	1.15	1.235	48	13	35	3	2	48	71	0	0	0	0	0	296.3	62.4	45.7	4845.8	348.1	7509.9	48.2	0.5	6.3	7615.0	173.3	28.7	199.4	56.2	441.0	92.4	0.409	0.613	0.944	0.944	0.999	1.224	1.235
039349	40	25	0.72	23.706	20.398	19.445	19.395	4.261	1.002	0.872	47	6	41	4	3	47	60	3	0	11	0	0	207.3	41.1	29.9	4492.4	251.4	5040.8	32.2	11.3	73.2	8359.9	164.0	26.3	178.7	46.5	303.4	68.2	0.278	0.462	0.715	0.715	0.715	0.872	0.872
039349	41	54	1.07	53.136	49.827	48.863	48.809	4.273	1.017	1.231	46	6	40	5	4	46	65	0	0	0	0	0	271.8	61.6	44.8	6091.1	515.7	10106.7	53.0	0.6	2.8	30278.0	181.2	28.4	346.9	63.1	472.8	94.2	0.378	0.595	1.069	1.069	1.072	1.23	1.231
039349	42	29	1.01	28.692	24.327	23.308	23.253	5.384	1.073	1.034	44	10	34	4	4	44	64	2	0	6	0	0	217.0	49.6	33.9	5691.0	855.0	4402.0	43.0	10.3	91.2	10803.0	189.5	27.9	215.6	41.7	370.4	80.3	0.312	0.493	0.875	0.875	0.877	1.034	1.034
039349	43	34	0.88	32.524	28.176	27.174	27.124	5.35	1.052	1.07	48	14	34	9	7	48	67	1	0	10	0	0	213.1	52.8	39.3	4586.1	289.8	8619.0	43.2	11.3	39.4	12084.7	180.6	32.8	287.8	55.5	425.3	70.1	0.326	0.537	0.876	0.876	0.77	1.07	1.07
039349	44	146	2.06	144.465	142.184	141.156	141.1	3.309	1.084	2.059	67	13	54	10	10	67	81	3	0	3	0	0	447.4	98.8	71.3	11708.1	640.8	18849.4	84.7	10.5	73.2	106505.9	212.1	32.1	983.9	85.0	896.4	129.4	0.554	0.863	1.318	1.318	1.622	2.055	2.059
039349	45	36	1.16	35.036	33.774	32.855	32.802	2.181	0.972	1.195	47	6	41	4	4	47	68	1	0	18	0	0	302.3	67.5	47.2	6935.2	552.4	8823.8	53.2	60.5	285.9	14441.6	169.5	26.9	279.1	55.9	466.6	90.9	0.398	0.611	1.034	1.034	1.039	1.195	1.195
039349	46	27	1.05	26.406	24.136	23.196	23.147	3.21	0.988	1.069	52	14	38	4	4	52	69	2	0	9	0	0	316.9	65.7	45.5	6535.4	764.6	5525.3	65.2	11.6	69.8	8628.7	159.8	31.4	171.5	47.6	470.7	94.5	0.39	0.603	0.821	0.821	0.822	1.053	1.069
039349	47	28	1.01	27.559	25.187	24.2	24.148	3.359	1.039	1.172	54	5	49	4	3	54	76	1	0	2	0	0	336.8	76.6	54.7	7664.3	762.1	11262.6	62.2	1.2	3.8	2720.2	164.5	25.9	151.2	62.1	513.3	105.9	0.437	0.686	1.015	1.015	1.015	1.171	1.172
039349	48	58	1.59	57.62	55.269	54.3	54.247	3.32	1.021	1.871	55	14	41	8	4	55	69	0	0	0	0	0	453.4	135.8	77.1	10589.4	844.8	20260.3	87.0	0.6	1.9	20125.4	167.6	30.8	346.0	86.2	681.0	130.2	0.551	0.798	1.431	1.431	1.651	1.471	1.508
039349	49	18	0.83	17.596	17.348	16.397	16.347	1.199	1.0	0.991	52	9	43	1	1	52	85	0	0	0	0	0	280.3	65.7	45.9	6331.6	702.1	5658.9	52.5	0.6	2.7	2193.2	182.7	25.1	104.7	51.2	406.2	96.3	0.397	0.618	0.835	0.835	0.835	0.991	0.991
039349	4	87	1.25	87.045	51.227	50.041	49.991	37.004	1.236	1.252	47	9	38	3	2	47	69	0	0	0	0	0	369.0	84.3	58.1	8861.1	626.1	8288.2	80.2	0.5	1.2	30159.2	211.2	27.3	331.1	60.6	523.3	108.7	0.466	0.721	1.091	1.091	1.094	1.252	1.252
039349	50	47	1.79	47.342	46.095	45.225	45.168	2.117	0.927	1.945	47	9	38	9	8	47	68	0	0	0	0	0	278.4	62.9	44.5	7995.6	564.8	9773.7	57.7	0.5	0.1	25000.5	169.8	25.8	321.2	64.1	535.1	97.1	0.381	0.625	1.561	1.561	1.785	1.945	1.945
039349	51	20	0.86	19.637	19.394	18.513	18.462	1.124	0.931	1.164	49	16	33	5	4	49	73	2	0	3	0	0	338.4	76.2	54.6	7375.3	687.2	3649.8	60.1	5.1	32.8	4933.4	184.7	33.8	171.9	42.3	538.6	116.7	0.446	0.708	0.854	0.854	0.878	1.124	1.164
039349	52	37	1.28	37.013	36.754	35.805	35.753	1.208	1.0	1.329	47	12	35	5	5	47	60	2	0	32	0	0	384.6	84.4	61.2	8386.1	763.0	10212.3	72.2	113.7	544.8	13615.8	192.8	33.3	308.1	57.8	620.6	116.1	0.491	0.735	0.874	0.874	1.032	1.312	1.329
