run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039349	53	51	1.06	49.895	49.438	48.568	48.49	1.327	0.948	1.339	45	7	38	3	2	45	61	0	0	0	0	0	370.9	80.0	66.4	8240.7	1017.3	7724.7	67.7	0.5	0.1	29326.4	161.9	27.9	429.7	77.2	568.3	117.5	0.478	0.759	0.912	0.912	1.058	1.328	1.339
039349	54	29	1.08	28.819	28.447	27.543	27.488	1.276	0.958	1.14	53	13	40	3	3	53	69	0	0	0	0	0	296.7	61.7	51.3	6603.3	659.2	5027.0	70.8	0.6	5.3	13493.8	173.3	30.8	223.7	62.3	472.8	90.7	0.396	0.615	0.739	0.739	0.851	1.115	1.14
039349	55	18	0.71	17.349	17.005	16.113	16.055	1.236	0.95	1.025	55	13	42	3	3	55	72	0	0	0	0	0	267.9	56.4	47.5	5329.8	358.1	4441.8	53.6	0.5	1.0	4484.3	158.7	30.3	153.4	53.5	426.1	86.3	0.368	0.575	0.656	0.656	0.781	0.994	1.025
039349	56	25	1.15	24.433	24.149	23.267	23.218	1.166	0.931	1.189	52	6	46	2	2	52	66	3	0	10	0	0	359.0	69.2	58.2	7339.9	421.7	8380.2	71.2	27.8	240.5	4942.5	165.7	29.8	210.6	68.7	524.9	102.9	0.443	0.672	0.818	0.818	0.889	1.146	1.189
039349	57	66	1.16	65.536	65.158	64.324	64.269	1.212	0.888	1.326	49	17	32	4	4	49	73	2	0	20	0	0	308.7	64.0	53.0	8788.1	1366.1	5353.3	61.0	65.2	542.2	46059.1	169.0	30.2	505.0	61.0	523.8	98.7	0.41	0.704	0.778	0.778	1.006	1.318	1.326
039349	58	14	0.8	13.661	13.415	12.545	12.494	1.116	0.921	0.958	54	10	44	3	2	54	85	1	0	8	0	0	280.5	61.5	48.7	6939.4	700.9	2013.7	54.3	8.3	27.8	1408.9	155.9	23.9	118.4	37.9	406.3	88.0	0.368	0.796	0.796	0.796	0.796	0.955	0.958
039349	59	11	0.67	10.523	9.273	8.464	8.413	2.059	0.859	0.84	45	9	36	2	1	45	69	1	0	2	0	0	230.2	53.0	42.5	3795.2	205.9	2923.9	43.6	1.1	1.7	312.6	163.8	28.9	69.2	40.9	342.6	81.8	0.329	0.527	0.552	0.552	0.571	0.787	0.84
039349	5	55	1.28	54.476	45.408	44.42	44.368	10.056	1.04	1.29	49	10	39	4	4	49	72	2	0	59	0	0	302.5	64.9	52.6	7851.1	977.8	6660.6	73.5	190.2	638.2	26023.0	176.1	31.4	419.0	64.4	522.5	100.9	0.406	0.643	0.755	0.755	0.978	1.278	1.29
039349	60	16	0.65	15.373	14.928	14.087	14.035	1.286	0.893	0.953	43	11	32	4	3	43	61	0	0	0	0	0	233.5	51.5	41.9	5934.9	476.8	3373.5	48.2	0.4	1.0	2904.2	156.2	30.6	151.8	55.1	377.6	80.4	0.336	0.534	0.599	0.599	0.714	0.924	0.953
039349	61	15	0.95	13.875	13.605	12.784	12.734	1.091	0.871	0.954	49	11	38	5	5	49	68	1	0	2	0	0	205.0	45.1	35.5	4280.3	303.9	2496.2	52.2	2.6	17.5	4378.0	165.0	30.3	163.6	41.8	365.9	69.9	0.304	0.468	0.535	0.535	0.679	0.93	0.954
039349	62	42	1.29	42.199	41.821	40.93	40.878	1.269	0.942	1.287	55	15	40	6	6	55	78	1	0	14	0	0	275.7	58.2	48.1	6071.5	407.5	5033.0	49.5	17.6	150.8	27308.9	180.0	30.8	440.4	51.8	507.4	91.2	0.375	0.604	0.669	0.669	0.933	1.283	1.287
039349	63	26	1.36	26.045	25.799	24.884	24.834	1.161	0.964	1.364	48	14	34	5	5	48	68	2	0	25	0	0	352.6	72.3	59.3	8637.8	1160.4	4463.9	77.6	50.1	112.0	8379.1	155.7	29.2	279.8	46.0	595.0	109.0	0.451	0.725	0.826	0.826	1.081	1.33	1.364
039349	64	22	1.14	21.931	20.662	19.802	19.752	2.129	0.91	1.138	68	13	55	4	4	68	81	1	0	2	0	0	290.9	60.0	50.3	6659.4	718.0	7126.2	61.2	3.5	32.1	3544.8	173.3	31.1	212.5	65.1	487.4	90.9	0.392	0.603	0.725	0.725	0.846	1.103	1.138
039349	65	9	0.47	8.523	7.198	6.363	6.323	2.16	0.875	0.742	43	16	27	0	0	43	58	0	0	0	0	0	189.4	42.2	34.7	3859.4	348.3	1161.7	39.6	0.5	1.3	5.2	149.7	0.3	0.1	39.3	306.7	66.8	0.294	0.469	0.494	0.494	0.494	0.666	0.742
039349	66	31	0.98	30.939	30.554	29.734	29.684	1.205	0.87	1.076	56	6	50	5	4	56	81	5	0	14	0	0	239.5	51.1	42.1	6464.8	1044.1	5256.2	54.3	82.4	726.4	14473.3	172.1	30.5	302.9	50.1	439.4	83.2	0.344	0.632	0.646	0.646	0.784	1.072	1.076
039349	67	37	0.74	37.428	37.038	36.228	36.176	1.2	0.861	1.049	62	14	48	5	5	62	82	2	0	11	0	0	198.7	44.1	35.9	4258.3	291.4	5990.4	42.8	23.8	198.5	23963.2	178.5	31.6	311.8	58.5	383.3	68.1	0.304	0.487	0.573	0.573	0.744	1.044	1.049
039349	68	39	1.24	38.154	36.515	35.681	35.63	2.473	0.885	1.243	52	6	46	6	5	52	74	2	0	11	0	0	281.5	62.5	51.7	6863.7	926.6	6791.1	67.8	23.9	142.7	19074.0	158.6	29.8	315.6	51.2	509.1	94.5	0.398	0.643	0.737	0.737	0.971	1.236	1.243
039349	69	34	1.02	33.732	33.42	32.574	32.52	1.158	0.9	1.332	55	19	36	3	3	55	67	1	0	15	0	0	349.3	71.6	59.4	8807.0	1801.8	3355.3	79.6	20.7	167.1	16253.5	176.5	31.1	328.2	51.2	561.3	112.2	0.454	0.783	0.874	0.874	1.017	1.308	1.332
039349	6	44	0.8	43.801	34.722	33.786	33.736	10.015	0.985	1.136	52	12	40	5	4	52	81	2	0	7	0	0	249.6	55.1	44.0	5360.0	333.3	4344.6	55.5	12.1	107.9	21774.6	190.2	33.1	452.5	52.7	447.7	95.2	0.354	0.526	0.634	0.634	0.805	1.129	1.136
039349	70	77	0.93	75.824	75.434	74.592	74.541	1.232	0.892	1.283	52	5	47	4	4	52	70	0	0	0	0	0	293.2	61.5	51.8	6278.0	301.7	4583.6	61.8	0.8	1.0	61374.2	180.9	31.0	533.6	55.2	494.4	93.6	0.397	0.607	0.711	0.711	0.93	1.277	1.283
039349	71	65	1.63	64.956	64.672	63.787	63.732	1.169	0.94	1.629	56	16	40	7	6	56	66	1	0	9	0	0	375.4	78.2	64.6	8960.3	1128.4	5376.5	72.9	32.9	180.8	45354.0	190.0	30.2	709.9	66.3	713.9	117.1	0.487	0.758	0.894	0.894	1.238	1.623	1.629
039349	72	150	1.98	149.254	147.96	147.085	147.023	2.169	0.937	1.981	59	12	47	8	8	59	67	2	0	18	0	0	417.3	84.3	71.2	10110.6	673.1	10144.4	77.0	63.2	542.7	122556.0	200.1	28.8	928.5	69.1	731.3	119.3	0.513	0.819	0.945	0.945	1.472	1.973	1.981
039349	73	50	1.27	49.25	47.004	46.118	46.062	3.132	0.942	1.381	55	14	41	8	7	55	79	3	0	18	0	0	320.0	68.7	57.0	6863.3	483.9	4440.6	59.0	53.6	562.9	31622.9	189.8	32.2	430.8	51.9	581.5	100.2	0.418	0.643	0.733	0.733	1.052	1.376	1.381
039349	74	20	0.75	19.618	19.299	18.416	18.364	1.202	0.935	1.033	49	6	43	9	6	49	70	0	0	0	0	0	212.8	47.0	37.7	4792.8	373.0	4713.6	48.0	2.1	1.6	7106.4	167.9	30.6	221.0	46.5	391.4	74.3	0.319	0.543	0.573	0.573	0.747	1.023	1.033
039349	75	39	1.53	38.596	38.195	37.285	37.23	1.311	0.964	1.527	62	11	51	7	5	62	79	1	0	13	0	0	418.7	85.6	71.7	10947.1	1013.0	8732.9	92.0	15.3	133.8	13919.4	195.9	31.7	411.9	66.6	715.7	125.3	0.512	0.819	0.947	0.947	1.201	1.503	1.527
039349	76	31	1.08	30.749	30.402	29.534	29.48	1.215	0.922	1.107	53	10	43	4	4	53	76	2	0	17	0	0	254.2	55.9	45.8	6169.2	715.6	3105.2	64.8	36.9	272.2	17519.2	176.7	30.5	324.7	42.5	450.8	86.5	0.364	0.575	0.639	0.639	0.802	1.102	1.107
039349	77	32	1.04	31.571	30.243	29.347	29.296	2.224	0.946	1.351	52	12	40	3	3	52	72	1	0	4	0	0	399.7	84.4	64.4	9749.6	926.4	11004.2	82.1	7.6	90.5	5383.7	165.8	31.2	272.5	73.5	603.1	131.2	0.487	0.748	0.917	0.917	1.043	1.315	1.351
039349	78	21	0.87	20.364	19.999	19.154	19.098	1.21	0.9	0.902	43	11	32	1	1	43	59	0	0	0	0	0	249.6	54.3	42.5	5025.0	336.2	2665.6	52.9	0.5	0.6	9671.4	190.3	32.2	124.2	49.6	404.3	83.1	0.348	0.526	0.604	0.604	0.63	0.852	0.902
039349	79	37	1.39	36.504	36.107	35.224	35.166	1.28	0.941	1.397	55	12	43	5	4	55	77	1	0	13	0	0	347.6	73.4	60.4	8697.3	1081.8	8897.9	76.1	18.2	175.6	14200.0	179.3	30.0	363.0	68.1	578.4	108.1	0.459	0.761	0.881	0.881	1.078	1.384	1.397
039349	7	130	1.91	129.822	120.724	119.74	119.681	10.082	1.043	1.928	58	13	45	10	7	58	75	3	0	69	0	0	445.7	95.0	77.6	11531.8	1163.0	22443.4	82.8	677.4	988.2	79883.6	197.7	31.7	647.1	95.4	861.8	133.5	0.549	0.865	1.073	1.073	1.528	1.922	1.928
039349	80	18	0.66	17.476	17.176	16.327	16.275	1.149	0.9	0.961	51	9	42	3	3	51	72	0	0	0	0	0	218.0	47.7	38.1	4712.9	340.9	4275.3	46.0	0.9	1.4	5576.8	172.9	30.3	221.8	53.3	364.1	75.3	0.323	0.514	0.596	0.596	0.691	0.949	0.961
039349	81	29	1.06	28.607	27.328	26.474	26.422	2.133	0.905	1.095	45	10	35	4	4	45	67	0	0	0	0	0	277.8	58.6	48.7	7113.9	624.1	5640.3	65.9	0.5	0.1	11425.1	176.7	34.5	179.8	50.0	487.5	91.8	0.38	0.585	0.685	0.685	0.815	1.057	1.095
039349	82	26	0.77	25.389	25.144	24.304	24.254	1.085	0.89	1.055	42	5	37	4	4	42	60	2	0	9	0	0	256.6	56.0	44.3	5227.7	312.7	6419.3	51.0	23.7	146.1	10630.3	171.6	32.7	212.4	61.7	412.6	86.0	0.354	0.545	0.644	0.644	0.775	1.038	1.055
039349	83	29	1.22	28.966	28.668	27.784	27.731	1.182	0.937	1.286	64	13	51	5	5	64	75	4	0	20	0	0	324.2	66.6	55.5	7496.0	817.2	6224.0	67.8	55.8	416.8	10824.1	176.6	30.4	314.8	53.5	536.8	100.2	0.428	0.684	0.763	0.763	0.981	1.276	1.286
039349	8	16	0.52	15.016	14.773	13.864	13.813	1.152	0.959	0.791	39	8	31	3	3	39	61	2	0	2	0	0	147.3	34.8	28.1	4123.9	328.3	2698.6	38.7	6.1	38.8	5503.1	182.6	31.8	196.0	40.6	272.4	58.8	0.253	0.42	0.453	0.453	0.525	0.779	0.791
039349	9	36	0.9	35.802	35.53	34.639	34.587	1.163	0.942	1.19	43	8	35	5	5	43	60	1	0	8	0	0	273.3	56.9	46.5	5346.6	412.3	6717.0	49.9	13.3	192.5	20129.8	168.4	29.8	373.8	57.7	473.2	92.4	0.364	0.541	0.661	0.661	0.897	1.184	1.19
