run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039252	2	84	2.18	83.484	64.678	63.542	63.43	19.942	1.248	2.283	92	31	61	6	5	92	121	1	0	2	0	0	648.4	137.4	113.7	29969.6	7170.0	19156.5	145.5	1.4	8.1	3274.9	198.5	35.3	449.7	103.8	1230.3	209.4	0.772	1.593	1.595	1.595	1.878	2.164	2.283
039252	3	66	1.63	65.714	46.918	45.794	45.708	19.92	1.209	1.716	75	19	56	3	3	75	105	1	0	5	0	0	496.7	107.6	86.8	16741.1	1760.9	11855.4	116.5	13.8	139.1	12172.9	181.1	31.8	521.3	80.5	833.6	155.2	0.608	0.96	1.155	1.155	1.361	1.691	1.716
039252	4	90	2.09	89.634	69.522	68.341	68.237	21.293	1.285	2.088	92	24	68	5	4	92	133	1	0	2	0	0	673.7	141.3	114.8	36582.7	3805.1	14982.5	146.5	4.3	35.4	9234.8	216.5	29.3	490.4	94.2	1070.8	201.9	0.749	1.93	1.93	1.93	1.931	2.088	2.088
039252	5	219	3.21	218.825	199.914	198.836	198.635	19.989	1.278	3.209	81	20	61	13	11	81	113	6	1	385	73817	52859	752.0	158.2	138.1	39442.6	5163.3	33316.1	174.0	9588.6	9277.6	96812.4	217.2	30.3	1058.6	116.6	1675.4	225.0	0.864	2.208	2.209	2.209	2.663	3.192	3.209
039252	6	88	2.08	87.849	67.701	66.58	66.482	21.269	1.218	2.138	92	17	75	8	7	92	115	2	0	7	0	0	538.1	124.6	96.9	23286.3	3543.9	20173.9	126.9	20.9	192.1	15697.0	192.5	32.0	548.7	90.4	1134.8	176.5	0.67	1.199	1.312	1.312	1.737	2.079	2.138
039252	7	67	1.76	66.953	48.126	47.011	46.927	19.942	1.198	1.77	75	21	54	5	5	75	116	1	0	18	0	0	482.2	101.6	83.3	16571.8	1917.7	9355.2	112.8	42.2	326.4	15711.4	189.5	31.9	531.4	74.1	891.0	148.1	0.59	0.957	1.11	1.11	1.413	1.755	1.77
039252	8	112	2.4	111.732	91.632	90.482	90.357	21.25	1.274	2.441	72	20	52	7	6	72	112	3	0	13	0	0	710.2	158.8	165.3	57153.2	11935.0	9851.1	164.4	20.6	78.0	7027.8	176.8	30.8	643.4	77.6	1339.5	227.8	0.803	2.07	2.071	2.071	2.072	2.388	2.441
039252	9	68	1.91	67.47	47.258	46.217	46.051	21.253	1.207	1.914	74	17	57	8	7	74	110	2	0	10	0	0	483.6	104.6	85.7	11976.2	1620.1	12078.3	92.3	23.7	236.4	17005.0	199.9	40.6	667.4	80.1	943.5	158.2	0.591	0.879	1.094	1.094	1.544	1.909	1.914
039253	0	70	2.03	69.592	56.027	54.946	54.87	14.646	1.157	2.051	82	15	67	10	9	82	123	2	0	8	0	0	510.2	109.8	87.6	13721.9	925.6	11868.2	113.0	33.9	405.4	24628.4	206.2	34.2	656.4	72.7	1039.4	155.6	0.591	0.895	1.066	1.066	1.656	2.041	2.051
039253	10	51	1.35	51.13	37.573	36.514	36.461	14.616	1.112	1.414	63	10	53	2	2	63	93	0	0	0	0	0	441.7	89.6	73.1	10954.2	662.7	13486.6	78.0	0.6	2.3	8962.9	204.9	30.0	364.5	88.8	645.5	132.5	0.517	0.829	0.987	0.987	1.085	1.366	1.414
039253	11	168	3.19	167.682	154.154	152.965	152.904	14.717	1.249	3.191	85	24	61	11	10	85	128	2	0	88	0	0	728.2	168.0	133.0	33554.6	2999.2	30947.1	171.8	359.6	413.7	79236.8	241.8	30.9	1378.8	120.2	1571.3	227.8	0.829	1.785	1.786	1.786	2.577	3.187	3.191
039253	12	49	1.73	48.323	48.031	47.069	47.015	1.254	1.016	1.726	76	19	57	5	3	76	110	3	0	23	0	0	524.7	114.4	94.8	15880.3	1949.1	14491.7	106.1	71.5	460.8	11130.6	174.6	30.4	488.4	92.9	821.9	163.7	0.601	0.964	1.157	1.157	1.406	1.685	1.726
039253	13	44	1.87	44.194	43.947	42.961	42.909	1.233	1.037	1.87	76	19	57	6	6	76	107	3	0	36	0	0	502.7	106.1	88.1	14953.6	1358.1	9492.2	100.4	172.6	635.9	13211.9	192.6	32.9	575.4	80.8	904.8	153.8	0.599	0.924	1.11	1.11	1.509	1.858	1.87
039253	14	62	2.18	62.349	62.09	61.124	61.073	1.225	1.017	2.179	96	19	77	10	8	96	129	2	0	27	0	0	552.1	119.7	97.4	18293.3	1830.7	22710.0	134.9	45.9	143.5	14697.3	182.3	31.0	551.1	84.0	1057.4	165.7	0.659	1.141	1.226	1.226	1.799	2.153	2.179
039253	15	56	1.9	54.921	53.665	52.706	52.653	2.215	1.012	1.896	82	15	67	10	6	82	108	2	0	12	0	0	479.2	107.4	84.2	16323.2	1802.5	10962.2	109.3	18.1	124.6	20349.4	181.6	30.7	633.3	72.4	835.8	161.1	0.578	0.964	1.096	1.096	1.505	1.888	1.896
039253	16	34	1.24	33.245	33.001	32.083	32.03	1.162	0.97	1.368	62	10	52	8	5	62	119	3	0	87	0	0	336.8	80.4	60.7	7174.0	687.2	8859.4	59.8	439.1	1391.5	11230.4	204.4	32.3	502.2	66.5	599.1	113.0	0.431	0.675	0.786	0.786	1.02	1.357	1.368
039253	17	87	2.36	86.822	86.536	85.519	85.466	1.303	1.07	2.358	104	21	83	6	6	104	131	0	0	0	0	0	627.4	134.4	107.8	21586.2	3010.6	20520.4	133.2	0.9	12.2	36373.4	195.7	30.9	734.6	101.8	1164.8	191.2	0.732	1.219	1.452	1.452	1.933	2.337	2.358
039253	1	76	2.18	75.875	62.343	61.217	61.161	14.658	1.181	2.227	78	16	62	7	7	78	119	3	0	18	0	0	614.2	136.5	118.2	17502.4	2237.5	15119.4	136.6	48.5	325.6	21931.3	198.2	32.2	600.8	88.3	1263.6	221.7	0.713	1.059	1.312	1.312	1.822	2.175	2.227
039253	2	99	2.47	99.325	85.766	84.616	84.561	14.709	1.204	2.466	84	21	63	9	8	84	122	3	0	13	0	0	633.1	139.4	113.5	32753.9	5979.1	15311.6	174.1	44.6	306.9	25852.2	182.0	30.0	774.0	99.5	1370.6	199.8	0.731	1.76	1.761	1.761	2.095	2.445	2.466
039253	3	47	1.39	46.531	32.971	31.926	31.871	14.605	1.1	1.386	64	16	48	8	6	64	88	1	0	13	0	0	331.5	71.4	58.5	7660.6	594.2	5970.4	59.7	20.4	254.7	15180.5	192.4	32.3	451.2	53.5	631.5	108.4	0.421	0.627	0.75	0.75	1.052	1.38	1.386
039253	4	49	1.51	48.3	34.756	33.677	33.624	14.623	1.131	1.51	81	16	65	3	3	81	112	1	0	4	0	0	494.9	99.8	80.8	18044.5	1934.2	8707.2	112.5	4.6	35.7	2265.6	188.0	41.7	256.9	81.4	801.2	145.8	0.551	0.973	1.046	1.046	1.176	1.432	1.51
039253	5	107	2.65	106.397	92.927	91.704	91.649	14.693	1.277	2.648	83	24	59	7	7	83	122	3	0	65	0	0	738.3	163.4	130.8	28156.7	3816.7	22909.9	187.6	282.1	1043.6	30715.4	190.5	31.0	820.6	89.7	1470.6	228.0	0.84	1.595	1.611	1.611	2.202	2.63	2.648
039253	6	63	1.81	62.537	49.065	47.909	47.857	14.628	1.208	1.811	82	21	61	8	6	82	122	2	0	29	0	0	515.4	103.6	83.1	16771.4	2467.7	10318.9	112.5	55.8	166.5	15004.8	197.1	32.1	535.5	72.2	914.9	148.3	0.58	0.933	1.069	1.069	1.447	1.789	1.811
039253	7	59	1.63	58.769	45.22	44.149	44.091	14.62	1.128	1.643	76	16	60	6	5	76	106	1	0	3	0	0	472.2	103.8	82.3	18181.3	1279.8	10667.8	83.6	1.1	1.5	11204.3	182.1	37.9	470.6	68.9	813.6	146.3	0.557	0.997	1.014	1.014	1.298	1.626	1.643
039253	8	99	3.22	99.271	85.755	84.506	84.453	14.765	1.301	3.217	81	24	57	13	12	81	108	3	0	23	0	0	751.5	166.6	130.8	26462.2	2860.7	23579.1	173.5	57.8	419.7	25903.6	205.0	33.9	895.2	105.2	1840.5	228.7	0.859	1.387	1.63	1.63	2.736	3.2	3.217
039253	9	103	2.43	103.355	89.815	88.667	88.611	14.688	1.203	2.427	90	25	65	8	7	90	123	6	0	19	0	0	686.9	147.0	117.3	25096.8	3948.4	23712.1	147.4	98.4	1870.0	29734.8	191.3	32.8	705.8	105.2	1261.1	202.4	0.753	1.461	1.496	1.496	2.01	2.408	2.427
039349	0	32	0.75	30.836	21.789	20.849	20.798	9.987	0.99	1.044	51	8	43	4	4	51	73	1	0	2	0	0	230.5	50.9	40.4	5571.7	377.0	5940.9	50.7	1.6	0.1	7374.7	176.6	31.3	289.5	61.5	404.9	75.6	0.332	0.522	0.621	0.621	0.752	1.037	1.044
039349	10	49	1.5	47.477	34.215	33.198	33.144	14.279	1.07	1.499	50	11	39	6	5	50	66	0	0	0	0	0	349.1	78.2	62.9	9581.3	1028.3	7444.8	72.6	0.9	8.1	12624.5	189.6	31.3	579.4	65.1	646.7	111.2	0.46	0.72	0.869	0.869	1.133	1.496	1.499
039349	11	38	1.04	35.987	22.941	21.961	21.91	14.026	1.03	1.16	40	9	31	7	5	40	64	0	0	0	0	0	223.2	51.4	41.2	6513.0	797.0	5588.3	47.8	0.5	0.2	7275.2	185.4	31.3	409.0	60.4	439.3	78.7	0.331	0.564	0.652	0.652	0.823	1.151	1.16
039349	12	33	1.09	32.72	32.42	31.549	31.497	1.171	0.922	1.122	43	12	31	4	4	43	60	2	0	151	0	0	273.4	58.4	49.4	7915.9	1177.5	2940.4	60.0	1226.5	2865.1	13573.4	182.7	34.6	419.1	41.6	449.9	88.5	0.362	0.803	0.803	0.803	0.823	1.117	1.122
039349	13	16	0.6	15.607	13.381	12.536	12.489	3.071	0.892	0.905	47	11	36	3	3	47	73	2	0	13	0	0	207.3	50.0	39.8	4605.0	280.6	3375.1	52.6	29.8	347.1	2527.8	175.6	31.0	170.9	43.0	379.9	74.2	0.318	0.489	0.551	0.551	0.635	0.88	0.905
039349	14	30	0.77	29.625	27.385	26.513	26.464	3.112	0.921	1.111	41	5	36	3	3	41	54	1	0	10	0	0	292.7	61.9	52.3	6412.1	392.1	5558.8	68.4	11.3	81.7	12238.4	171.9	32.8	327.7	58.4	458.2	94.6	0.388	0.575	0.698	0.698	0.819	1.102	1.111
039349	15	17	0.82	17.304	16.036	15.167	15.116	2.137	0.919	1.139	55	13	42	5	5	55	69	0	0	0	0	0	300.7	60.9	49.6	6626.6	466.9	4829.6	69.1	1.5	0.9	1484.8	166.0	30.9	141.8	63.0	583.4	92.7	0.388	0.609	0.683	0.683	0.857	1.089	1.139
039349	16	27	1.22	26.155	23.905	23.002	22.951	3.153	0.953	1.224	56	13	43	4	4	56	74	2	0	6	0	0	334.0	76.1	56.9	9891.4	1360.2	5617.3	78.0	5.8	34.6	3995.1	175.5	30.4	351.0	52.1	542.6	107.9	0.416	0.731	0.762	0.762	0.917	1.219	1.224
039349	17	10	0.72	9.205	7.981	7.157	7.108	2.048	0.873	0.716	51	7	44	4	2	51	72	3	0	3	0	0	165.1	36.2	28.3	4108.2	247.1	1507.5	45.9	2.9	13.6	211.6	177.8	30.4	95.4	28.9	281.1	65.5	0.255	0.404	0.428	0.428	0.484	0.679	0.716
039349	18	51	1.87	50.415	50.14	49.226	49.171	1.189	0.968	1.872	53	6	47	14	13	53	61	2	0	8	0	0	343.2	72.4	59.2	7696.3	497.9	19160.3	69.5	25.9	243.6	18883.2	213.7	34.9	624.4	88.1	822.2	102.7	0.44	0.646	0.853	0.853	1.478	1.866	1.872
039349	19	45	0.95	44.667	44.423	43.593	43.54	1.074	0.883	0.957	42	10	32	5	4	42	67	2	0	8	0	0	184.7	41.7	32.1	4117.1	351.0	4643.9	42.7	9.2	76.2	32867.5	186.2	33.8	382.9	47.0	347.4	71.5	0.284	0.447	0.511	0.511	0.655	0.952	0.957
039349	1	20	0.33	18.873	5.561	4.637	4.585	14.236	0.975	0.613	43	8	35	3	2	43	68	0	0	0	0	0	109.8	26.8	20.6	2234.4	129.8	1261.5	25.1	0.6	3.4	227.7	166.2	28.5	52.3	31.1	201.6	48.8	0.211	0.328	0.348	0.348	0.374	0.586	0.613
039349	20	14	0.54	13.229	10.96	10.084	10.031	3.145	0.928	0.802	56	11	45	1	1	56	82	1	0	9	0	0	187.0	43.0	34.3	4346.4	327.2	3179.7	45.4	18.2	152.7	904.4	169.4	29.1	100.7	44.3	307.5	69.7	0.292	0.438	0.517	0.517	0.539	0.762	0.802
039349	21	36	1.26	35.949	32.681	31.771	31.718	4.178	0.962	1.259	46	11	35	6	6	46	66	0	0	0	0	0	302.5	64.6	55.9	7746.7	658.7	8087.9	67.5	0.9	2.2	13258.0	181.2	31.8	385.2	66.0	539.2	102.7	0.381	0.603	0.721	0.721	0.947	1.254	1.259
039349	22	46	1.53	44.425	41.139	40.204	40.149	4.221	0.989	1.557	57	5	52	8	8	57	69	1	0	8	0	0	345.6	72.6	58.0	8711.6	502.2	16081.7	75.5	4.9	27.8	12481.5	198.0	32.6	471.6	81.1	700.8	103.4	0.437	0.689	0.842	0.842	1.212	1.553	1.557
039349	23	59	1.56	58.073	54.558	53.607	53.553	4.466	1.004	1.569	46	10	36	7	7	46	66	1	0	7	0	0	331.5	65.8	53.9	7554.6	581.7	9692.2	66.5	10.3	140.5	33079.3	199.6	30.1	740.3	74.5	625.0	98.8	0.411	0.655	0.784	0.784	1.147	1.563	1.569
039349	24	18	0.92	18.047	14.672	13.742	13.69	4.305	0.981	0.922	58	14	44	4	3	58	79	0	0	0	0	0	211.9	47.9	37.2	5510.6	385.7	2298.5	47.6	0.6	1.9	4127.4	172.7	31.1	245.4	38.8	358.9	73.1	0.316	0.521	0.548	0.548	0.648	0.912	0.922
039349	25	28	1.36	27.848	24.334	23.399	23.345	4.449	0.988	1.359	60	18	42	4	3	60	76	2	0	18	0	0	398.9	84.1	69.1	9949.0	872.9	6078.1	85.1	32.0	248.2	3923.8	180.8	32.5	301.9	62.1	670.2	125.7	0.499	0.74	0.902	0.902	1.04	1.313	1.359
039349	26	37	1.37	36.548	35.434	34.513	34.462	2.035	0.972	1.366	45	6	39	4	4	45	60	1	0	7	0	0	362.6	76.8	63.8	11681.1	2100.7	6638.3	91.1	6.7	50.7	11743.8	172.8	31.3	361.2	57.7	607.2	117.4	0.464	0.76	0.892	0.892	1.051	1.341	1.366
039349	27	21	1.04	20.91	18.653	17.703	17.652	3.207	1.001	1.168	48	10	38	5	5	48	66	0	0	0	0	0	312.0	62.6	49.2	6427.5	699.8	6741.5	58.6	0.6	1.4	2079.4	169.7	31.5	189.1	55.4	509.4	93.9	0.393	0.609	0.716	0.716	0.877	1.127	1.168
039349	28	56	1.98	55.55	52.286	51.268	51.218	4.282	1.067	2.073	58	12	46	4	4	58	73	1	0	3	0	0	663.8	141.8	120.8	21078.4	1818.3	19686.6	144.7	10.3	178.5	4945.5	174.5	31.3	438.0	95.5	1072.4	196.3	0.758	1.108	1.392	1.392	1.665	1.979	2.073
039349	29	38	0.72	37.794	34.703	33.818	33.768	3.976	0.934	1.02	42	8	34	3	3	42	58	0	0	0	0	0	242.5	55.6	45.0	6138.4	363.7	2574.4	54.6	0.8	10.6	23058.7	183.6	31.8	354.2	46.2	399.1	82.9	0.341	0.57	0.591	0.591	0.717	1.012	1.02
039349	2	28	0.55	26.529	13.299	12.32	12.271	14.209	1.028	0.819	47	9	38	4	2	47	64	2	0	14	0	0	206.1	45.4	35.9	5333.2	500.3	1650.7	45.2	32.7	128.7	3385.4	172.1	31.0	174.6	34.6	327.5	69.5	0.293	0.479	0.492	0.492	0.553	0.795	0.819
039349	30	27	1.36	26.797	26.546	25.674	25.62	1.123	0.925	1.37	56	11	45	5	5	56	66	1	0	9	0	0	352.5	71.0	58.1	9326.0	1056.8	6094.8	68.0	15.9	205.6	6744.2	185.8	31.0	417.8	58.1	590.6	108.2	0.441	0.718	0.818	0.818	1.042	1.357	1.37
039349	31	43	1.38	42.72	42.449	41.555	41.503	1.165	0.946	1.387	53	12	41	6	6	53	67	0	0	0	0	0	329.7	71.1	57.1	7063.6	437.2	8500.5	76.8	1.8	0.9	23388.5	183.7	32.7	414.2	57.6	599.4	103.3	0.432	0.662	0.771	0.771	1.053	1.377	1.387
039349	32	17	0.92	16.308	15.075	14.206	14.156	2.102	0.918	0.948	47	12	35	4	4	47	68	1	0	7	0	0	216.5	46.9	37.0	5248.6	490.7	4617.5	53.2	9.3	67.8	2377.0	174.5	33.0	156.2	53.1	385.2	73.6	0.314	0.507	0.579	0.579	0.68	0.918	0.948
039349	33	36	0.93	35.377	34.082	33.172	33.116	2.205	0.966	1.301	57	14	43	3	2	57	70	0	0	0	0	0	403.9	87.8	71.0	13998.4	1004.7	15081.4	73.4	0.6	7.0	973.7	173.0	31.1	176.5	73.3	630.1	127.6	0.503	0.901	0.926	0.926	0.978	1.216	1.301
039349	34	29	1.13	28.224	26.978	26.146	26.095	2.078	0.882	1.134	42	11	31	7	7	42	62	0	0	0	0	0	222.0	50.1	38.4	4147.4	288.5	3138.3	40.3	0.8	1.4	16750.0	189.6	31.7	473.8	43.0	461.5	77.0	0.315	0.488	0.546	0.546	0.796	1.126	1.134
039349	35	26	0.94	26.381	24.109	23.251	23.199	3.13	0.909	0.944	59	11	48	5	3	59	75	0	0	0	0	0	218.5	49.8	39.0	4983.0	553.7	3676.7	49.2	0.6	18.7	12516.5	174.6	31.6	286.5	42.8	365.3	77.8	0.317	0.501	0.554	0.554	0.655	0.938	0.944
039349	36	15	0.89	14.549	12.449	11.554	11.503	2.995	0.945	0.942	44	11	33	3	3	44	68	1	0	7	0	0	230.5	51.3	40.2	4441.4	389.6	2895.4	43.3	10.7	108.2	2275.3	169.5	31.8	201.3	41.6	387.5	78.2	0.336	0.511	0.574	0.574	0.669	0.923	0.942
039349	37	39	1.63	37.48	35.195	34.234	34.18	3.246	1.015	1.627	58	18	40	2	2	58	67	0	0	0	0	0	521.2	106.0	85.9	14942.2	1994.5	6853.7	122.7	0.6	0.6	7487.4	181.6	31.8	448.0	69.7	810.2	154.8	0.611	0.943	1.139	1.139	1.255	1.562	1.627
039349	38	83	2.29	82.411	80.125	79.17	79.116	3.241	1.009	2.287	48	4	44	13	13	48	69	3	0	19	0	0	412.6	83.8	69.4	10673.3	875.9	18764.9	77.0	86.9	557.6	44623.5	204.3	29.6	1077.3	97.2	984.9	121.4	0.499	0.843	0.987	0.987	1.799	2.285	2.287
039349	39	19	0.89	18.239	15.984	15.159	15.106	3.08	0.878	0.898	48	8	40	3	3	48	61	1	0	3	0	0	198.3	45.4	36.1	4805.0	287.1	6203.2	40.0	1.6	5.6	2505.2	170.4	33.7	222.2	55.3	336.8	71.7	0.305	0.491	0.569	0.569	0.634	0.888	0.898
039349	3	32	0.71	30.281	17.238	16.256	16.202	14.025	1.035	0.99	48	13	35	3	2	48	71	0	0	0	0	0	295.0	57.8	46.9	5537.6	466.2	5634.2	51.1	0.6	5.8	3007.9	172.9	30.0	206.9	49.2	418.0	91.8	0.363	0.558	0.647	0.647	0.713	0.964	0.99
039349	40	16	0.49	14.738	12.457	11.606	11.556	3.132	0.901	0.778	47	6	41	4	3	47	60	3	0	11	0	0	149.8	35.3	27.6	4009.4	245.1	2868.8	31.8	10.7	60.3	3306.3	162.9	32.3	186.0	39.7	268.8	62.5	0.253	0.424	0.446	0.446	0.533	0.766	0.778
039349	41	31	1.11	30.049	26.864	25.99	25.938	4.059	0.926	1.113	46	6	40	5	4	46	65	0	0	0	0	0	245.5	52.4	42.7	5501.8	480.9	6038.6	51.5	0.5	2.9	12138.7	189.0	34.0	394.9	61.1	444.1	83.0	0.342	0.543	0.636	0.636	0.799	1.104	1.113
039349	42	16	0.91	15.872	15.6	14.736	14.687	1.136	0.913	0.903	44	10	34	4	4	44	64	2	0	6	0	0	184.6	42.6	33.5	4999.8	836.9	2573.3	43.9	10.4	82.3	4854.5	170.0	31.0	243.1	38.6	347.7	73.2	0.281	0.453	0.52	0.52	0.63	0.898	0.903
039349	43	18	0.71	17.118	15.848	15.022	14.971	2.096	0.876	1.032	48	14	34	9	7	48	67	1	0	10	0	0	185.6	41.7	34.6	4252.2	272.5	4311.8	42.0	8.9	32.6	4620.2	198.8	40.6	317.7	53.3	400.5	64.6	0.295	0.495	0.538	0.538	0.733	1.025	1.032
039349	44	80	1.87	79.944	79.633	78.699	78.643	1.245	0.989	2.003	67	13	54	10	10	67	81	3	0	3	0	0	409.9	84.4	67.4	9806.9	673.0	10696.8	80.7	10.0	71.6	54207.7	202.4	31.8	977.2	73.7	872.3	117.0	0.491	0.785	0.911	0.911	1.552	2.001	2.003
039349	45	22	1.06	22.486	20.216	19.338	19.287	3.148	0.928	1.067	47	6	41	4	4	47	68	1	0	18	0	0	253.4	54.3	44.6	5976.3	504.7	5493.3	53.0	54.7	266.5	5359.3	178.4	31.3	300.8	55.5	449.5	82.9	0.352	0.559	0.637	0.637	0.78	1.058	1.067
039349	46	19	0.75	18.924	15.661	14.768	14.717	4.156	0.943	1.022	52	14	38	4	4	52	69	2	0	9	0	0	251.2	54.8	43.9	5781.4	705.8	3381.9	63.3	11.5	58.7	3281.6	169.7	31.1	180.4	45.2	435.6	82.7	0.351	0.549	0.617	0.617	0.746	0.993	1.022
039349	47	24	0.73	22.512	18.236	17.305	17.255	5.207	0.98	1.079	54	5	49	4	3	54	76	1	0	2	0	0	292.5	62.5	50.3	7077.9	776.6	6662.1	59.1	1.6	3.9	1097.9	169.1	31.7	157.0	52.1	494.8	95.0	0.39	0.632	0.713	0.713	0.795	1.031	1.079
039349	48	41	1.41	40.417	36.141	35.221	35.167	5.196	0.973	1.437	55	14	41	8	4	55	69	0	0	0	0	0	390.1	80.2	65.4	9934.8	805.9	12285.7	78.6	0.6	1.8	9901.4	179.6	31.0	370.2	74.2	637.7	114.8	0.491	0.728	0.914	0.914	1.105	1.41	1.437
039349	49	18	0.64	17.571	13.452	12.565	12.515	5.006	0.936	0.92	52	9	43	1	1	52	85	0	0	0	0	0	266.0	55.0	44.7	5936.1	691.6	3537.7	51.9	0.5	2.7	879.1	167.2	30.1	128.1	49.7	434.7	92.1	0.353	0.566	0.62	0.62	0.645	0.866	0.92
039349	4	44	0.84	42.877	30.621	29.635	29.584	13.242	1.037	1.136	47	9	38	3	2	47	69	0	0	0	0	0	324.9	67.2	54.1	7959.3	547.6	5115.3	75.3	0.9	1.3	14065.7	180.6	30.2	342.7	56.5	479.8	97.7	0.414	0.651	0.732	0.732	0.843	1.131	1.136
039349	50	32	1.08	30.706	27.445	26.525	26.473	4.181	0.971	1.23	47	9	38	9	8	47	68	0	0	0	0	0	241.8	54.4	43.7	7292.4	562.3	5689.3	55.3	0.5	0.1	11168.7	177.6	30.2	355.9	56.3	491.9	85.9	0.342	0.575	0.64	0.64	0.917	1.225	1.23
039349	51	19	1.06	18.477	15.236	14.329	14.275	4.148	0.96	1.111	49	16	33	5	4	49	73	2	0	3	0	0	317.2	69.0	54.6	6889.1	677.5	2362.0	61.7	5.3	30.2	2609.9	183.4	32.1	171.7	41.4	510.8	105.0	0.398	0.641	0.672	0.672	0.821	1.068	1.111
039349	52	26	1.27	26.114	23.856	22.972	22.92	3.142	0.936	1.27	47	12	35	5	5	47	60	2	0	32	0	0	336.1	71.2	59.5	7909.0	706.1	6019.4	69.6	104.7	453.7	5715.7	189.3	34.3	324.2	52.0	579.8	104.4	0.439	0.674	0.753	0.753	0.973	1.257	1.27
