run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu	flash_time_us	flash_pe	flash_tpc	flash_group	has_vertex	vertex_moved_cluster	br_filled	mip_filled	n_act_all_roles	n_companion
18255	1	56982	0	0	3	22	22	same	5	0	1	73.0	1	1	-106.84	-165.14	361.45	0	1416.0	0.3540	5.1999	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.8643	24124.2	0	3	1	0	1	1	47	42
18255	1	71372	0	0	0	92	19	not_in_act	44	0	0	62.6	0	0	-166.23	-156.25	224.30	0	2292.9	1.8040	-15.0000	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		2.0116	75079.9	0	0	1	1	0	0	76	32
18255	1	114446	0	0	0	21	21	same	3	0	1	10.9	1	1	-66.11	-64.34	332.85	0	128.1	-2.7398	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.2335	43370.7	0	0	1	0	0	0	7	4
18255	1	142421	0	0	1000000	7	7	same	2	0	0	264.2	0	0	118.03	-68.98	211.14	0	2111.8	3.2068	-15.0000	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		1.1579	80382.2	1	9	1	0	0	0	54	52
18255	1	180801	0	0	2	15	15	same	5	0	1	70.9	1	1	-29.60	-17.46	437.36	0	1132.9	-0.0839	-5.9033	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		0.7276	25516.3	0	2	1	0	1	1	37	32
18255	1	314838	0	0	1000001	18	13	in_act_not_selected	9	0	0	36.8	0	0	25.84	154.99	140.36	0	1092.6	-0.0639	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.5909	18894.0	1	8	1	1	0	0	32	23
18255	1	359980	0	0	1000007	70	21	not_in_act	2	0	1	47.5	0	0	112.86	155.90	275.70	0	803.6	-1.1177	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.6118	17102.8	1	14	1	1	0	0	40	38
18255	1	399860	0	0	1	17	17	same	3	0	1	56.4	0	0	-31.15	-84.33	406.50	0	1164.6	-0.8912	8.9956	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.9773	25113.7	0	1	1	0	1	1	26	23
18255	1	463565	0	0	1000001	13	13	same	5	0	1	58.2	0	0	48.30	-132.39	279.62	0	1273.7	-1.4053	-3.6132	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.3656	37279.9	1	8	1	0	1	1	47	42
18255	1	506114	0	0	1000000	28	19	in_act_not_selected	8	0	1	93.0	1	1	118.22	-13.83	167.51	0	2247.5	-0.9185	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.7215	80859.0	1	8	1	1	0	0	50	42
18255	1	506746	0	0	1000002	21	13	in_act_not_selected	12	0	1	47.9	0	0	53.41	-12.52	39.98	0	1906.9	0.9270	-15.0000	4	0	1	0	0	0	0	-1				-1	-1	-1	-1		1.7237	37004.7	1	11	1	1	0	0	40	28
18255	1	521075	0	0	7	94	18	not_in_act	8	0	0	52.2	1	2	-87.48	-35.38	445.46	0	491.4	-0.4223	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.1869	13825.4	0	7	1	1	0	0	18	10
18259	1	18625	0	0	1000000	11	11	same	2	0	1	119.4	0	0	146.65	84.49	165.84	0	1493.4	0.6001	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.7026	49640.2	1	1000000	1	0	0	0	23	21
18259	1	18625	1	1	0	26	17	in_act_not_selected	5	0	0	15.3	1	1	-189.84	130.65	403.01	0	330.7	-1.0242	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.8326	49617.9	0	0	1	1	0	0	13	8
18259	1	37112	0	0	0	84	9	not_in_act	3	0	1	54.3	0	0	-166.06	71.92	7.62	0	1136.8	0.6396	-2.6056	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		0.9013	38702.2	0	0	1	1	1	1	42	39
18259	1	105946	0	0	0	14	14	same	8	0	1	50.1	0	0	-135.76	-148.87	402.39	0	1098.6	-0.2289	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		0.8777	36918.5	0	0	1	0	0	0	33	25
18261	1	285567	0	0	1000000	8	8	same	7	0	0	118.0	0	0	59.29	-177.81	270.67	0	2215.1	0.8898	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		0.9697	57323.7	1	6	1	0	0	0	42	35
18345	1	21073	0	0	0	60	11	not_in_act	4	0	1	102.2	0	0	-32.75	26.17	366.11	0	1400.6	0.5625	-7.3575	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.8418	30440.9	0	0	1	1	1	1	43	39
18345	1	259542	0	0	1000000	17	17	same	3	0	1	51.3	0	0	109.59	10.34	52.90	0	1402.7	-0.8338	0.4339	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		1.5666	68558.5	1	11	1	0	1	1	58	55
18364	1	84229	0	0	1000000	19	9	in_act_not_selected	18	0	1	96.4	0	0	97.53	122.72	384.48	0	1508.1	0.7376	-15.0000	8	0	0	1	0	0	0	-1				-1	-1	-1	-1		0.6709	29068.5	1	9	1	1	0	0	37	19
