workdir	cluster	raw	stm	tf	nseg	win	cov	d50	ghost	gap50	drop
039349_22_d45prod	28	2206	469	531	4	4	0.9914712153518124	0.17942466385643857	0.0	0.5997520237565241	1/517
039349_22_d45prod	39	739	340	400	6	6	0.9294117647058824	0.2306133632653755	0.04	0.5997254746855427	18/411
039349_22_d45prod	41	750	275	303	3	3	0.9672727272727273	0.20744478783522133	0.0	0.5998422959411895	8/309
039349_22_d45prod	45	1972	496	0	0	0	0.0	nan	nan	nan	
039349_22_d45prod	56	355	87	91	1	1	0.9080459770114943	0.15560205654167023	0.0	0.5996815821750634	
039349_22_d45prod	63	2634	675	749	4	4	0.9822222222222222	0.20738420865628482	0.029372496662216287	0.5998491477029828	15/746
039349_22_d45prod	64	3125	731	807	6	6	0.9740082079343365	0.2056817930688231	0.0	0.5998176909695117	31/872
039349_23_d45prod	28	1353	433	488	4	4	0.9792147806004619	0.2100737965572933	0.0	0.5997157660086185	3/485
039349_23_d45prod	43	1170	250	414	16	16	0.64	0.6323612137947511	0.20048309178743962	0.5997922390294789	8/387
039349_23_d45prod	54	1054	269	292	2	2	1.0	0.18379336223052653	0.003424657534246575	0.599714932280334	
039349_24_d45prod	19	2037	456	509	3	3	0.993421052631579	0.19493491557852327	0.0	0.5999343714107184	5/506
039349_24_d45prod	21	80	98	65	1	1	0.6020408163265306	0.4588702362707733	0.2153846153846154	0.5999678908908341	42/105
039349_24_d45prod	23	664	141	154	1	1	1.0	0.17894996507403693	0.0	0.5997070493092873	
039349_24_d45prod	35	467	101	104	1	1	0.9603960396039604	0.18517829246429732	0.0	0.5996048698935112	
039349_24_d45prod	51	342	106	0	0	0	0.0	nan	nan	nan	
039349_24_d45prod	58	708	158	176	2	2	1.0	0.1874533172573344	0.0	0.5997140985503066	1/180
039349_25_d45prod	37	1295	321	366	4	4	1.0	0.18903695405926382	0.0	0.5997681379191123	5/365
039349_25_d45prod	43	501	197	196	7	7	0.7258883248730964	0.2994234728607763	0.11224489795918367	0.5996853374661348	47/216
039349_25_d45prod	47	1129	371	415	4	4	0.9757412398921833	0.21211803317966446	0.09879518072289156	0.5996954977319826	1/411
039349_26_d45prod	16	1329	305	374	6	6	0.9704918032786886	0.1915771907090992	0.0	0.5997638451895052	17/384
039349_26_d45prod	18	405	105	128	2	2	0.9904761904761905	0.22508220720438823	0.0	0.5996574021889625	
039349_26_d45prod	34	519	189	235	2	2	0.455026455026455	1.114131518268829	0.425531914893617	0.5998784960306551	
039349_26_d45prod	40	235	62	68	2	2	0.9838709677419355	0.22605409464597132	0.014705882352941176	0.5997460879349177	3/67
039349_26_d45prod	51	1085	274	442	14	14	0.9452554744525548	0.26398151200207876	0.07239819004524888	0.5996645937503402	2/420
039349_26_d45prod	59	4567	943	1057	9	9	0.9766702014846236	0.19189059382889118	0.003784295175023652	0.5998349773062464	11/1034
039349_27_d45prod	13	191	45	48	1	1	1.0	0.21615966321218466	0.0	0.5997059696217967	
039349_27_d45prod	41	498	113	124	2	2	0.9823008849557522	0.2029292182017717	0.0	0.5997725284837719	4/125
039349_27_d45prod	61	615	146	160	4	4	0.9178082191780822	0.236631063936541	0.0	0.599754949949457	2/168
039349_27_d45prod	62	2219	504	544	3	3	0.9801587301587301	0.1838864869371049	0.0	0.5997578678098465	1/540
039349_28_d45prod	36	2047	540	614	6	6	0.9833333333333333	0.21425364330715602	0.003257328990228013	0.5997665545860376	2/644
039349_28_d45prod	42	419	498	218	6	6	0.7530120481927711	0.3411029950361746	0.1834862385321101	0.5997876665510277	78/276
039349_28_d45prod	52	1280	136	211	11	11	0.6691176470588235	0.626466169307494	0.052132701421800945	0.5997564172228661	4/155
039349_28_d45prod	53	575	143	158	3	3	0.958041958041958	0.1880345712894112	0.0	0.5996840834973212	
039349_28_d45prod	57	1772	415	454	4	4	0.9903614457831326	0.18610212250268446	0.0	0.5997441121011576	
039349_28_d45prod	60	941	248	236	3	3	0.8548387096774194	0.20495941233729725	0.012711864406779662	0.5998403454253426	51/292
039349_29_d45prod	20	2833	577	709	13	13	0.9688041594454073	0.19004210059877844	0.012693935119887164	0.5997382762505584	4/699
039349_29_d45prod	40	1988	483	527	5	5	0.9875776397515528	0.1907570444308751	0.0018975332068311196	0.5997948065797176	
039349_29_d45prod	45	2270	368	398	2	2	0.907608695652174	0.23668684150809513	0.0	0.5998420542109183	1/396
039349_29_d45prod	47	704	183	199	2	2	1.0	0.20705711772359336	0.0	0.5997648956049533	
039349_29_d45prod	49	1281	338	0	0	0	0.0	nan	nan	nan	
039349_2_d45prod	10	173	68	85	1	1	1.0	0.2263558935696302	0.023529411764705882	0.5997074286683275	
039349_2_d45prod	15	525	147	150	1	1	0.9727891156462585	0.16729913329124724	0.0	0.5996290519979384	
039349_2_d45prod	38	486	117	149	6	6	0.8290598290598291	0.29686918482724706	0.0	0.5997861035402551	
039349_2_d45prod	39	1321	252	314	4	4	0.9365079365079365	0.26126671203950197	0.0	0.5998811423938619	
039349_2_d45prod	41	1067	167	284	21	21	0.6287425149700598	0.7818956516057965	0.02112676056338028	0.5995952508804367	48/174
039349_2_d45prod	56	832	211	257	6	5	0.9478672985781991	0.1833687268865526	0.0	0.5996774132814657	2/250
039349_30_d45prod	21	1896	445	497	3	3	1.0	0.1846591454545272	0.0	0.5997582846447301	1/496
039349_30_d45prod	28	1355	393	450	4	4	1.0	0.18746199614854864	0.0	0.5997074286683295	1/443
039349_30_d45prod	41	10539	720	1178	13	13	0.7208333333333333	0.37019255000681767	0.09168081494057725	0.5999328712447819	20/818
039349_30_d45prod	44	303	33	50	3	3	0.696969696969697	0.6819859895921558	0.04	0.5993413051008496	3/43
039349_30_d45prod	45	1375	338	0	0	0	0.0	nan	nan	nan	
039349_30_d45prod	66	2624	711	759	7	7	0.9592123769338959	0.21027125338475608	0.02766798418972332	0.5998806631322556	22/785
039349_31_d45prod	20	3283	569	732	16	16	0.9472759226713533	0.23697056779270953	0.0	0.5997437603256524	30/778
039349_31_d45prod	29	1442	307	384	7	7	1.0	0.20536506518882275	0.0	0.5997464630945988	17/398
039349_31_d45prod	32	1601	437	494	4	4	0.9977116704805492	0.1955658456888488	0.0	0.5997678717636057	18/513
039349_31_d45prod	39	303	82	98	2	2	1.0	0.17168289823861826	0.0	0.5997934977954937	
039349_31_d45prod	51	674	240	182	10	10	0.8125	0.31123865046463817	0.005494505494505495	0.5994564203206292	
039349_32_d45prod	43	683	309	318	4	4	0.883495145631068	0.24209256494160297	0.10062893081761007	0.5996421349438259	14/328
039349_32_d45prod	52	2169	495	584	6	6	0.9959595959595959	0.23746092310102654	0.0	0.5997547165071595	1/553
039349_32_d45prod	56	1299	312	352	2	2	1.0	0.1649950812572596	0.0	0.5997337409217682	
039349_32_d45prod	58	1482	385	452	11	10	0.9766233766233766	0.22124197160575507	0.0	0.5997449457894504	3/497
039349_32_d45prod	63	1271	317	328	2	2	0.889589905362776	0.22501999911120346	0.0	0.5997316066322808	
039349_32_d45prod	68	1257	277	294	2	2	0.9927797833935018	0.1865824482635106	0.0	0.5998839429421521	16/304
039349_33_d45prod	21	1206	297	327	2	2	1.0	0.20617225807561632	0.0	0.5997557836319835	
039349_33_d45prod	45	1841	570	562	6	6	0.7421052631578947	0.4032976549706211	0.40747330960854095	0.5999314409162022	81/621
039349_33_d45prod	58	1733	515	572	5	5	0.9631067961165048	0.23246074937502245	0.10839160839160839	0.599717433463449	21/590
039349_33_d45prod	66	2665	864	953	6	6	0.9976851851851852	0.19592641536169839	0.0	0.5998129124985528	23/955
039349_34_d45prod	40	543	134	124	1	1	0.9104477611940298	0.2248072278482347	0.0	0.59969408868185	
039349_34_d45prod	46	261	47	65	2	2	0.9787234042553191	0.18536083728769773	0.0	0.5997600270108236	
039349_34_d45prod	48	7362	657	879	11	11	0.8645357686453576	0.25925662961629375	0.0	0.5998176806330421	5/769
039349_35_d45prod	24	603	154	176	1	1	1.0	0.17697638380213568	0.0	0.5997159744412306	1/173
039349_35_d45prod	30	510	130	148	3	3	0.9846153846153847	0.21811533787754372	0.0	0.5997803014437789	
039349_35_d45prod	62	1438	344	392	4	4	0.997093023255814	0.21071435738556243	0.0	0.59973348247136	1/383
039349_35_d45prod	75	3342	845	931	8	8	0.9822485207100592	0.2006737651014757	0.021482277121374866	0.5998755954362563	40/967
039349_36_d45prod	23	2358	502	558	3	3	1.0	0.18372801874212444	0.0	0.5997507815751697	1/554
039349_36_d45prod	41	403	100	104	3	3	0.92	0.2615233142732906	0.0	0.5997127062185579	
039349_36_d45prod	46	1475	217	286	6	6	0.9447004608294931	0.27997678475189264	0.0	0.5997595851672711	
039349_36_d45prod	63	2483	523	613	4	4	0.9732313575525813	0.19828766981334492	0.0	0.5997416110292855	13/624
039349_36_d45prod	64	633	145	163	1	1	1.0	0.18818076416040097	0.0	0.5997674549356878	5/7
039349_37_d45prod	33	301	149	102	3	2	0.48322147651006714	1.1561995934958604	0.18627450980392157	0.5997601812384394	57/151
039349_37_d45prod	39	1660	424	490	10	10	0.9386792452830188	0.22857739267789	0.02857142857142857	0.5997073661342684	16/507
039349_37_d45prod	52	596	97	0	0	0	0.0	nan	nan	nan	
039349_37_d45prod	67	3855	1071	1193	10	10	0.9757236227824463	0.21582298302080763	0.00586756077116513	0.5998166469847261	18/1208
039349_38_d45prod	27	3032	582	707	7	7	0.9828178694158075	0.22651435695692407	0.0	0.5997249369502891	1/650
039349_38_d45prod	32	177	40	44	1	1	0.975	0.23016596254319888	0.0	0.599776625086345	
039349_38_d45prod	33	2315	589	672	8	8	0.9779286926994907	0.18449390233826288	0.0	0.5997331948451399	1/668
039349_38_d45prod	57	1473	443	479	5	5	0.9841986455981941	0.20480773911157976	0.025052192066805846	0.5997973324382163	2/475
039349_38_d45prod	60	752	188	209	2	1	1.0	0.20750521034785563	0.05741626794258373	0.5997342411435224	
039349_38_d45prod	61	952	167	251	11	11	0.9700598802395209	0.25078327296693737	0.01195219123505976	0.5996901199786376	1/242
039349_38_d45prod	67	1197	328	351	2	2	0.9634146341463414	0.21218363775249	0.03418803418803419	0.5999426972636671	15/367
039349_39_d45prod	27	3236	608	733	12	12	0.930921052631579	0.23734174197600433	0.0	0.5998358858888014	8/759
039349_39_d45prod	46	1654	387	412	2	2	0.9638242894056848	0.17553814400294596	0.0	0.5997388765103917	
039349_39_d45prod	56	893	217	257	3	3	0.9585253456221198	0.17862373862398812	0.0	0.5996826577449119	
039349_3_d45prod	26	1087	253	289	3	3	0.9960474308300395	0.19229404566965352	0.0	0.5997396851968195	
039349_3_d45prod	46	185	39	47	2	2	1.0	0.1674425274534326	0.0	0.5996373904286159	
039349_3_d45prod	47	465	110	125	2	1	1.0	0.1760925106648276	0.0	0.5999092264668056	9/131
039349_3_d45prod	50	216	53	58	1	1	1.0	0.15581042968942793	0.0	0.599758555474956	
039349_3_d45prod	58	352	117	118	2	2	0.9145299145299145	0.22667342146803127	0.00847457627118644	0.5997172040833919	12/127
039349_40_d45prod	42	920	265	304	4	4	0.9811320754716981	0.1978400616659741	0.0	0.5996981750847519	1/321
039349_40_d45prod	49	648	73	133	6	6	0.4520547945205479	1.1280697496165772	0.007518796992481203	0.5996083388346092	4/144
039349_41_d45prod	23	1931	452	515	4	4	0.9911504424778761	0.20472221228923965	0.0	0.5997828273633741	5/510
039349_41_d45prod	51	1260	267	562	4	4	0.9700374531835206	0.20950178996847438	0.47686832740213525	0.599854565707233	224/781
039349_42_d45prod	41	350	72	109	7	6	0.4861111111111111	1.0248698040258895	0.027522935779816515	0.5994694404221457	
039349_42_d45prod	43	1781	453	522	7	7	0.9845474613686535	0.19862124760458091	0.007662835249042145	0.599753916202305	
039349_42_d45prod	45	569	143	159	1	1	0.9790209790209791	0.23954673865449658	0.0	0.5997262792307788	
039349_42_d45prod	48	1300	294	346	6	6	0.9931972789115646	0.21065532179395202	0.0	0.5996892862141233	
039349_42_d45prod	52	1045	304	359	6	6	0.9967105263157895	0.1901148168393731	0.005571030640668524	0.5997090961457833	1/353
039349_42_d45prod	53	952	217	246	5	5	0.9815668202764977	0.20505862576345474	0.0	0.5997015924607703	
039349_43_d45prod	21	81	62	0	0	0	0.0	nan	nan	nan	
039349_43_d45prod	50	148	38	42	1	1	1.0	0.1832870265064988	0.0	0.5997063655215159	
039349_43_d45prod	54	566	150	173	3	3	1.0	0.20350975126940615	0.0	0.5997762582830197	
039349_43_d45prod	62	203	61	41	1	1	0.3442622950819672	6.6743537185258575	0.0	0.5998181807848041	
039349_43_d45prod	65	1920	474	517	5	5	0.9873417721518988	0.17710866399322006	0.0	0.5997090961457938	1/520
039349_43_d45prod	66	1111	283	305	2	2	0.9858657243816255	0.19415501538718916	0.006557377049180328	0.5998744618668064	16/317
039349_44_d45prod	18	396	89	100	1	1	0.9775280898876404	0.2031871058901309	0.0	0.5997049274434635	
039349_44_d45prod	26	1929	345	512	17	17	0.9449275362318841	0.2238540596013497	0.0	0.5996491640903374	
039349_44_d45prod	28	203	40	44	1	1	1.0	0.218268586082361	0.0	0.5997838678224038	
039349_44_d45prod	34	1357	332	348	1	1	0.9487951807228916	0.21846920982430013	0.0028735632183908046	0.5999312127235964	14/355
039349_44_d45prod	53	633	160	183	3	3	0.975	0.2065813393243656	0.0	0.5997492892867777	1/185
039349_44_d45prod	66	1769	418	497	14	13	0.854066985645933	0.2615749894985474	0.06639839034205232	0.5996974237063223	15/422
039349_44_d45prod	68	609	119	154	3	3	1.0	0.21707602354933803	0.0	0.5996448949169704	
039349_44_d45prod	72	403	191	138	7	7	0.581151832460733	0.48039462944542755	0.036231884057971016	0.5996845003762332	90/206
039349_44_d45prod	75	4946	1186	1298	9	9	0.9713322091062394	0.19778256982466375	0.015408320493066256	0.5998282462505389	23/1290
039349_45_d45prod	16	1568	427	453	6	6	0.9414519906323185	0.21944541462513703	0.0	0.5997405188913063	5/449
039349_45_d45prod	25	335	73	90	2	2	0.9726027397260274	0.20417972475248672	0.0	0.5999194487326107	
039349_45_d45prod	52	3852	604	737	12	12	0.8973509933774835	0.28663446844600027	0.0	0.5998184391964007	4/728
039349_46_d45prod	47	640	129	139	1	1	1.0	0.21129363454678718	0.0	0.5996915874014137	
039349_47_d45prod	24	1524	449	531	10	10	0.9532293986636972	0.23532743146520288	0.05273069679849341	0.5996940886818951	22/515
039349_47_d45prod	31	735	164	176	2	2	0.9451219512195121	0.25215533727373324	0.0	0.5996928380416302	
039349_47_d45prod	57	831	412	437	8	8	0.9271844660194175	0.24514738645335166	0.30892448512585813	0.5997194427396783	24/457
039349_47_d45prod	59	1114	243	267	4	4	0.9547325102880658	0.19497622932040687	0.0	0.599921036470638	
039349_47_d45prod	68	794	182	197	1	1	1.0	0.15947861939572178	0.0	0.5997416860615946	
039349_48_d45prod	14	1358	380	459	10	10	0.9605263157894737	0.22036117764484253	0.030501089324618737	0.5998758204828614	7/494
039349_48_d45prod	21	1201	332	333	5	5	0.9156626506024096	0.2486972263801205	0.018018018018018018	0.5997249369502659	12/378
039349_48_d45prod	49	967	295	0	0	0	0.0	nan	nan	nan	
039349_48_d45prod	54	987	198	250	3	3	0.9848484848484849	0.18996050484843857	0.0	0.5997128396154008	1/249
039349_48_d45prod	58	1827	405	443	3	3	0.9950617283950617	0.19411236436663495	0.0	0.5997857033974642	1/440
039349_48_d45prod	63	2165	515	553	9	9	0.945631067961165	0.22788211864910385	0.0	0.5998082110141504	4/6
039349_49_d45prod	48	2205	464	501	3	3	0.9870689655172413	0.17617747303464992	0.0	0.599752582320417	1/498
039349_49_d45prod	70	996	225	243	1	1	0.9644444444444444	0.17567299166350497	0.0	0.5997516152541755	
039349_49_d45prod	72	141	121	36	1	1	0.2892561983471074	8.662922659241513	0.0	0.5996207132194727	88/122
039349_4_d45prod	26	2603	565	647	8	8	0.9787610619469026	0.2043648697795109	0.0	0.5997216020788535	3/607
039349_4_d45prod	36	654	154	182	4	4	0.9415584415584416	0.24192293562915296	0.0	0.5996315535393408	3/176
039349_4_d45prod	47	278	75	78	2	2	0.8933333333333333	0.18315294155435674	0.0	0.5998141378794016	
039349_4_d45prod	54	211	50	55	1	1	0.96	0.15018838947754054	0.0	0.5997176418949138	
039349_4_d45prod	56	1409	363	421	4	4	0.9944903581267218	0.20847841614901003	0.0	0.5997433117592972	
039349_4_d45prod	60	2226	618	682	2	2	0.9983818770226537	0.18836497303437977	0.0	0.5998174722311409	
039349_50_d45prod	15	418	98	124	3	3	1.0	0.17306680783040768	0.0	0.59968291613304	
039349_50_d45prod	17	488	145	205	1	1	0.9655172413793104	0.1721540008248683	0.25365853658536586	0.5997399436422445	22/225
039349_50_d45prod	45	1722	402	435	2	2	0.972636815920398	0.19540333922266212	0.0	0.599745020821365	6/452
039349_50_d45prod	46	1203	333	370	5	5	0.990990990990991	0.18262050815830558	0.0	0.5997217229675398	3/364
039349_50_d45prod	58	155	56	65	3	3	0.9464285714285714	0.1889885175704428	0.0	0.5997396101642699	
039349_51_d45prod	16	375	119	125	2	2	0.9831932773109243	0.20704105872987327	0.0	0.599669075407403	
039349_51_d45prod	17	420	101	112	1	1	0.9900990099009901	0.2032249000491842	0.0	0.5998037095583748	
039349_51_d45prod	21	472	143	163	3	3	1.0	0.19468305010965617	0.0	0.5996979447188318	1/156
039349_51_d45prod	24	1763	458	464	2	2	0.9781659388646288	0.19731970836789825	0.015086206896551725	0.5998479140569462	28/505
039349_51_d45prod	25	423	88	92	1	1	0.9772727272727273	0.17415321431754094	0.0	0.5999335379856724	
039349_51_d45prod	29	538	114	135	2	2	1.0	0.21227531796957502	0.0	0.5997040936995777	
039349_51_d45prod	44	614	231	271	7	7	0.9696969696969697	0.25944889670221105	0.08856088560885608	0.5996871851223895	1/297
039349_51_d45prod	59	2370	459	538	4	4	0.9825708061002179	0.22745683106910367	0.0	0.5997878708330352	1/528
039349_52_d45prod	36	1338	318	356	4	4	0.9654088050314465	0.18872525455127348	0.0028089887640449437	0.5997085375408727	3/350
039349_52_d45prod	50	277	63	69	1	1	1.0	0.18614241859392264	0.0	0.5996336298107116	
039349_52_d45prod	52	807	185	208	3	2	1.0	0.1989019859126568	0.0	0.5997416110292766	11/229
039349_53_d45prod	20	1063	208	0	0	0	0.0	nan	nan	nan	
039349_53_d45prod	45	1882	440	498	4	4	0.9704545454545455	0.21774270669149165	0.0	0.5997622195500769	1/468
039349_53_d45prod	46	2044	462	523	3	3	0.9545454545454546	0.20381480996125803	0.0038240917782026767	0.5997164663405978	31/527
039349_53_d45prod	51	1795	369	434	5	5	0.989159891598916	0.2169723484686549	0.0	0.5997070117980872	2/434
039349_53_d45prod	56	285	71	87	4	3	0.9859154929577465	0.1860671921645686	0.0	0.5995935373234131	
039349_54_d45prod	18	1803	461	523	4	4	1.0	0.20352149763601277	0.0	0.5996915874013865	
039349_54_d45prod	20	2272	468	558	8	8	0.9850427350427351	0.2164023524217515	0.0	0.5997653374433345	1/530
039349_54_d45prod	30	791	228	238	2	2	0.9736842105263158	0.1921079181973479	0.0	0.599781210102043	6/236
039349_54_d45prod	54	1111	292	327	3	2	1.0	0.18343477231626146	0.009174311926605505	0.5997291055134926	
039349_54_d45prod	56	257	54	83	6	6	0.3888888888888889	1.3453818378930196	0.0	0.536918392309298	
039349_54_d45prod	62	832	249	138	1	1	1.0	0.2199618375991474	0.0	0.5997532242472673	
039349_54_d45prod	65	814	446	245	3	3	0.9865470852017937	0.19397906601025744	0.0	0.5999002000333088	
039349_54_d45prod	66	1614	480	529	8	8	0.9416666666666667	0.20002418286014048	0.10964083175803403	0.5997757914420989	17/497
039349_55_d45prod	24	2317	484	623	15	15	0.9731404958677686	0.20173039961169914	0.0	0.5997116056906014	1/627
039349_55_d45prod	31	1319	302	383	8	8	0.9801324503311258	0.20408771483371857	0.0	0.5996248827392586	1/333
039349_55_d45prod	55	1405	346	372	2	2	0.9826589595375722	0.18053010771644212	0.0	0.5997184881051904	
039349_56_d45prod	18	645	157	173	1	1	1.0	0.18469891715980122	0.0	0.5997622945801034	
039349_56_d45prod	23	1509	361	449	7	7	1.0	0.22044727260729508	0.0022271714922048997	0.5997232695168492	1/395
039349_56_d45prod	28	895	151	181	4	4	0.9668874172185431	0.19682987578113068	0.0	0.5996874185774083	
039349_56_d45prod	30	169	74	43	1	1	1.0	0.16163982831428453	0.0	0.5998836387166853	
039349_56_d45prod	36	1515	345	0	0	0	0.0	nan	nan	nan	
039349_56_d45prod	37	191	115	134	1	1	0.9304347826086956	0.3131448386929282	0.5447761194029851	0.5998216068132212	
039349_56_d45prod	40	1609	369	395	2	2	0.9566395663956639	0.2053365286547825	0.0	0.5997416110292819	
039349_56_d45prod	41	1624	389	427	1	1	0.9974293059125964	0.1726324419105444	0.0	0.5997721567395188	6/431
039349_56_d45prod	47	939	234	260	1	1	1.0	0.19945830375974632	0.0	0.599765324929477	
039349_56_d45prod	53	1954	507	564	4	4	0.9704142011834319	0.20221028658307183	0.044326241134751775	0.5997064698658273	2/563
039349_57_d45prod	22	2174	463	504	4	4	0.9870410367170627	0.16828455068722514	0.0	0.5997441121011808	2/503
039349_57_d45prod	26	1186	288	298	3	2	0.9722222222222222	0.17973168060450184	0.006711409395973154	0.5998700192541698	13/309
039349_57_d45prod	27	1241	237	287	6	6	0.9324894514767933	0.24099532028652138	0.003484320557491289	0.5997849281200729	13/292
039349_57_d45prod	67	2402	504	639	9	9	0.9781746031746031	0.2034010730536705	0.0	0.599709096145785	11/633
039349_58_d45prod	21	214	41	45	1	1	1.0	0.24878603256614307	0.0	0.5997666546249667	
039349_58_d45prod	69	291	64	67	1	1	0.96875	0.2195796702706742	0.0	0.5996315535393277	
039349_58_d45prod	72	789	198	218	2	2	0.9646464646464646	0.1919454980090129	0.013761467889908258	0.59970034182574	2/214
039349_59_d45prod	14	108	42	45	1	1	1.0	0.20780252480258884	0.0	0.5999794763989865	
039349_59_d45prod	25	606	136	161	3	3	1.0	0.18158055456583638	0.0	0.599827316817091	
039349_59_d45prod	29	1247	253	299	5	5	1.0	0.18955210365489	0.0	0.5997516152541922	
039349_59_d45prod	61	2068	441	477	2	2	0.9886621315192744	0.19494358158195746	0.0	0.5997966322012918	1/473
039349_5_d45prod	64	2531	669	751	4	4	0.968609865470852	0.2148615600799686	0.0	0.5998418208161201	5/742
039349_5_d45prod	65	295	103	96	2	2	0.7766990291262136	0.2627210690066382	0.041666666666666664	0.5998561094962924	25/111
039349_60_d45prod	40	2044	510	552	2	2	1.0	0.189499325966907	0.0	0.599737442552991	2/551
039349_60_d45prod	46	492	231	124	3	3	0.20346320346320346	8.623547590174251	0.06451612903225806	0.5995577453423471	142/233
039349_60_d45prod	47	336	145	237	3	3	0.6896551724137931	0.6725104088413906	0.4810126582278481	0.5997921389948391	5/239
039349_61_d45prod	18	792	164	192	2	2	0.9817073170731707	0.22407394459847652	0.0	0.5997725318818705	
039349_61_d45prod	20	2209	516	555	1	1	0.9922480620155039	0.1807830133543062	0.0	0.5997516152541813	3/556
039349_61_d45prod	21	655	159	198	3	3	0.9119496855345912	0.24286827705572042	0.0	0.599696589931069	1/195
039349_61_d45prod	30	1159	282	325	5	5	0.9539007092198581	0.18209667330267165	0.003076923076923077	0.5998397952787122	3/317
039349_61_d45prod	50	1280	354	371	2	2	0.9689265536723164	0.18513571377884336	0.03234501347708895	0.5997449457894533	20/379
039349_61_d45prod	51	719	161	189	3	3	0.9937888198757764	0.2083382060496831	0.0	0.5997428082936894	
039349_61_d45prod	62	967	129	211	8	8	0.8449612403100775	0.24641834347301209	0.023696682464454975	0.5995873581055656	
039349_62_d45prod	32	2521	536	587	3	3	0.9794776119402985	0.17800808651192002	0.0	0.5998241408946796	1/574
039349_62_d45prod	35	828	194	237	2	2	1.0	0.18624181147474284	0.0	0.599662079841645	4/234
039349_62_d45prod	36	197	44	49	1	1	1.0	0.19948898593913444	0.0	0.5996746201065997	
039349_62_d45prod	63	1335	339	377	6	6	0.967551622418879	0.2016581265409501	0.002652519893899204	0.5997274380916858	6/385
039349_62_d45prod	66	1599	388	420	2	2	0.9948453608247423	0.21006880639776426	0.0	0.5998034094601574	4/421
039349_62_d45prod	70	622	138	165	4	4	0.9855072463768116	0.2233081790802221	0.0	0.5996525994273726	
039349_63_d45prod	41	401	126	144	1	1	1.0	0.1943418525131643	0.0	0.5998448507672154	
039349_63_d45prod	47	490	167	528	7	7	0.5029940119760479	0.9991362519696664	0.625	0.5994208955316747	437/1038
039349_63_d45prod	48	6476	571	740	9	9	0.46234676007005254	1.2035600109674665	0.16486486486486487	0.5997602937841136	119/616
039349_63_d45prod	52	657	174	192	1	1	1.0	0.18981039306890873	0.0	0.5997249369502381	
039349_63_d45prod	55	3101	272	341	6	6	0.4963235294117647	1.058375905833804	0.0	0.5998593585166473	
039349_63_d45prod	67	4657	1050	1176	7	7	0.9904761904761905	0.18002102959579652	0.0008503401360544217	0.599828723553645	17/1168
039349_64_d45prod	24	1337	297	344	2	2	0.9932659932659933	0.17043872799335977	0.0	0.5999188486784977	
039349_64_d45prod	45	18	4	0	0	0	0.0	nan	nan	nan	
039349_64_d45prod	52	598	72	220	12	11	0.9583333333333334	0.2201929432243494	0.013636363636363636	0.5994519246778534	47/225
039349_64_d45prod	58	1218	324	363	3	3	0.941358024691358	0.22370372983716624	0.0	0.599792705857622	4/360
039349_64_d45prod	61	3265	452	505	4	4	0.9690265486725663	0.2645320590310929	0.0	0.5998160384651375	49/566
039349_64_d45prod	65	456	52	120	5	5	1.0	0.2640341677674224	0.0	0.5999057009230777	40/153
039349_64_d45prod	70	691	171	183	2	2	0.9766081871345029	0.19292197904851657	0.0	0.5999043673786774	
039349_64_d45prod	71	1687	434	505	5	4	0.9907834101382489	0.19544200004923273	0.03564356435643564	0.5997336158662436	15/501
039349_64_d45prod	73	68	13	0	0	0	0.0	nan	nan	nan	
039349_64_d45prod	80	1307	276	324	3	3	0.9746376811594203	0.19455787045547873	0.0	0.5998578605803151	16/314
039349_65_d45prod	40	1601	456	472	2	2	0.9649122807017544	0.17507797281953386	0.03177966101694915	0.5997837236030933	20/489
039349_66_d45prod	32	999	228	237	1	1	1.0	0.19155840334139612	0.0	0.5997309063238637	
039349_66_d45prod	33	263	66	286	2	2	1.0	0.22419577662415796	0.6748251748251748	0.6000009734158713	155/438
039349_66_d45prod	78	1402	313	374	4	4	0.9361022364217252	0.24726546463264668	0.0	0.5998301676247777	3/360
039349_66_d45prod	81	519	129	144	3	3	0.9612403100775194	0.18962331080328718	0.0	0.5996899198746768	
039349_67_d45prod	37	1507	306	367	7	7	0.9901960784313726	0.2003172550867699	0.0	0.5996715767818356	7/396
039349_67_d45prod	41	1649	364	403	3	3	0.9917582417582418	0.18280149816904423	0.0	0.599707428668348	
039349_67_d45prod	64	1364	346	375	1	1	0.9971098265895953	0.19508537298285542	0.0	0.5998153382500352	
039349_67_d45prod	75	1473	241	270	2	2	0.91701244813278	0.2695374556531954	0.0	0.5998647774703969	
039349_67_d45prod	76	531	119	135	1	1	1.0	0.18428304317001123	0.0	0.5997069367616074	
039349_67_d45prod	78	637	121	153	3	3	0.6859504132231405	0.43213655249237704	0.0	0.5997515235495603	
039349_68_d45prod	24	303	70	77	1	1	1.0	0.17721232063286604	0.0	0.5997241032341237	
039349_68_d45prod	28	1607	313	0	0	0	0.0	nan	nan	nan	
039349_68_d45prod	34	1609	379	418	5	5	0.9709762532981531	0.19103135868228274	0.0	0.5997357418063409	
039349_68_d45prod	38	2806	559	749	21	20	0.9391771019677997	0.2426932219902131	0.0026702269692923898	0.5997366088542546	9/787
039349_68_d45prod	49	2330	498	596	6	6	0.9979919678714859	0.1868061858162915	0.0	0.5997282718031608	1/599
039349_68_d45prod	63	722	160	183	2	2	0.99375	0.19954657377116347	0.0	0.5997040936995722	2/196
