i	arc_cm	vid	off_cm	role	class	blank	qu	qv	qw	dead_uvw	q_dump	q_rms_ok	in_src	in_base	in_len	in_w	near_onridge_term_cm	stretch	cell_u	cell_v	cell_w	blank_dw	blank_dt	band_u	band_v	band_w
0	-0.86	1	0.80	extreme	3live	-	4419	11441	16211	000	11736	1	-	-	-	-	152.68		-1	-1	1/1					1
1	0.00	2	0.00	interior	3live	-	115	330	2310	000	1349	1	path	closely_other	0.86	0.919	152.34		-1	-1	1/1					1
