det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdvd	039252_0	98	0	4067	4072	6	3.57	4.17	239.0	-71.8	176.5	2.37	1.11	2	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/1blank:i	0			
pdvd	039252_1	36	0	836	840	5	2.79	3.37	-80.5	-326.9	109.8	2.39	1.75	2	GAP-live	0	0.43	0.00	0.43	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_1	36	1	861	864	4	2.53	3.16	-80.6	-326.7	110.0	2.48	1.65	2	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_1	39	0	1459	1461	3	1.94	2.70	-320.2	-229.5	292.1	1.57	1.42	1	GAP-short	0	0.80	0.00	0.80	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i	0			
pdvd	039252_1	42	0	2136	2138	3	1.82	2.27	-292.6	245.5	151.2	0.65	1.26	2	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1dead:t/1blank:i	0	1.16	1.16	1.000
pdvd	039252_1	81	0	2828	2841	14	8.79	3.27	211.2	37.9	62.4	5.42	3.65	2	GAP-live	0	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i/3live:i	0			
pdvd	039252_1	81	0	2882	2903	22	12.67	10.36	212.9	22.5	52.5	4.64	4.42	2	GAP-live	0	0.38	0.00	0.38	0.00	0.00	0.05	0.00	0.05	2blank+:i/1blank:i/3live:t/3live:i	0			
pdvd	039252_1	81	0	2909	2913	5	3.20	3.13	208.6	16.9	48.9	1.92	2.53	2	D-blank-term	1	0.83	0.00	0.83	0.40	0.00	0.00	0.00	0.00	3live:i/1blank:t/1blank:i/2blank+:i/2blank+:i	0	5.44		
pdvd	039252_1	81	0	2919	2928	10	37.34	37.00	197.5	8.2	44.2	4.19	3.01	3	GAP-live	0	0.05	0.00	0.05	0.00	0.00	0.00	0.00	0.00	3live:i/3live:t/1blank:t/1blank:i	0			
pdvd	039252_1	81	0	2932	2935	4	2.51	3.14	174.4	-6.0	41.0	1.80	2.45	3	GAP-short	0	0.83	0.00	0.83	0.00	0.00	0.25	0.00	0.50	3live:i/1blank:i/3live:t/3live:i/3live:t	0			
pdvd	039252_1	93	0	3579	3596	18	10.65	10.44	235.3	-88.9	297.5	5.16	2.93	2	GAP-live	0	0.24	0.00	0.24	0.00	0.00	0.06	0.00	0.11	3live:i/3live:i/3live:i/3live:t	0			
pdvd	039252_1	103	0	3804	3811	8	4.67	1.56	77.4	317.3	294.6	2.17	3.02	2	D-crawl	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1blank:t/1blank:i/1blank:i	0	5.87	4.45	0.739
pdvd	039252_1	116	0	4964	4965	2	1.20	6.02	91.2	333.5	59.5	1.19	1.72	3	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i/3live:t	0			
pdvd	039252_1	116	0	5128	5130	3	10.88	11.79	0.3	315.3	101.6	0.90	2.20	3	FIT	0	0.29	0.00	0.29	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i/3live:t/3live:i	0			
pdvd	039252_1	116	0	5444	5446	3	2.11	2.77	-185.9	287.5	183.0	1.68	1.57	2	GAP-short	0	0.67	0.00	0.67	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i	0			
pdvd	039252_1	119	0	5651	5655	5	2.76	3.01	154.8	334.0	286.4	0.99	1.34	2	D-crawl	1	1.00	0.00	1.00	0.00	0.80	0.00	0.00	0.00	3live:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0	5.69	5.12	0.807
pdvd	039252_1	119	0	5895	5896	2	12.08	12.68	-1.2	317.2	276.3	1.36	1.19	3	GAP-live	0	0.16	0.00	0.16	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:i/1blank:i	0			
pdvd	039252_10	32	0	484	485	2	1.30	1.76	-248.7	-0.8	238.3	0.36	1.42	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:i	0			
pdvd	039252_10	90	0	3973	3977	5	10.00	10.08	-2.6	216.4	211.6	2.29	1.34	3	GAP-live	0	0.35	0.00	0.35	0.00	0.00	0.00	0.00	0.20	3live:t/3live:t/1blank:t/1blank:i	0			
pdvd	039252_10	95	0	4473	4476	4	10.62	11.20	-2.0	103.8	199.2	1.45	1.35	3	GAP-live	0	0.18	0.00	0.18	0.00	0.00	0.00	0.00	0.00	2blank+:i/3live:i/3live:t/3live:t	0			
pdvd	039252_10	95	0	4491	4496	6	3.50	3.78	-12.3	103.0	191.3	2.32	2.09	3	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.17	3live:i/1blank:i/3live:i/3live:i/3live:i/3live:i/3live:t	0			
pdvd	039252_10	95	0	4600	4601	2	1.00	1.38	-63.9	96.5	151.6	1.31	0.82	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:t	0			
pdvd	039252_10	95	0	4620	4621	2	1.10	1.73	-74.3	94.6	147.0	1.35	1.23	1	GAP-short	0	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	2blank+:i/1blank:i	0			
pdvd	039252_10	97	0	4626	4627	2	17.95	18.55	55.1	52.1	15.0	1.36	1.48	3	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.00	3live:t/3live:i/1blank:i/3live:i	0			
pdvd	039252_10	98	0	5414	5415	2	9.86	10.38	-1.2	189.8	151.9	0.87	2.83	3	GAP-live	0	0.29	0.00	0.29	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i/3live:t/1blank:i	0			
pdvd	039252_10	101	0	5915	5917	3	1.53	1.93	22.0	201.3	282.8	1.41	1.13	1	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	27	0	387	389	3	1.57	2.16	-149.3	-302.4	288.7	1.59	0.76	1	GAP-short	0	0.75	0.00	0.75	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	27	0	447	454	8	4.97	5.23	-188.2	-299.3	280.9	2.68	4.04	3	GAP-short	0	0.50	0.00	0.50	0.38	0.00	0.00	0.00	0.25	3live:i/3live:t	0			
pdvd	039252_11	27	0	561	578	18	20.01	20.22	-259.0	-293.4	262.1	10.49	1.53	3	GAP-live	0	0.07	0.00	0.07	0.00	0.00	0.06	0.00	0.06	1dead:i/3live:i/1dead:t/1dead:i	0			
pdvd	039252_11	85	0	2717	2719	3	1.75	2.31	326.4	-35.8	229.5	1.27	1.21	1	D-blank-int	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.33	1dead:t/1dead:t/2blank+:i/2blank+:i/2blank+:i	0	4.60	13.79	2.820
pdvd	039252_11	85	0	2728	2731	4	3.10	4.12	320.9	-36.7	231.5	2.05	2.39	3	GAP-short	0	0.75	0.00	0.75	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	85	0	2743	2754	12	7.25	6.80	310.9	-30.8	235.0	2.65	2.32	2	GAP-dead	0	0.36	0.00	0.36	1.00	0.00	0.00	0.00	0.17	1dead:t/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/1dead:t/1dead:t	0			
pdvd	039252_11	85	0	2757	2760	4	2.27	2.81	306.5	-31.1	236.2	1.43	1.75	2	GAP-dead	0	0.83	0.00	0.83	1.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	106	0	3331	3333	3	8.66	9.28	1.1	-221.6	38.8	1.58	1.04	3	GAP-live	0	0.32	0.00	0.32	0.00	0.00	0.00	0.00	0.00	3live:t/2blank+:i/1dead:t/1dead:i	0			
pdvd	039252_12	36	0	669	670	2	1.11	1.56	-25.1	-6.1	256.9	1.33	1.81	1	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:t	0	2.28	4.19	1.899
pdvd	039252_12	36	0	698	699	2	1.49	2.12	-39.8	-11.7	247.5	2.21	2.19	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/3live:i/1blank:i/1blank:i	0			
pdvd	039252_12	113	0	2736	2743	8	4.91	5.11	202.7	48.9	3.7	4.97	0.67	3	GAP-live	0	0.20	0.00	0.20	0.00	0.00	0.00	0.00	0.12	3live:i/3live:t	0			
pdvd	039252_12	113	0	2746	2785	40	24.01	20.99	193.2	54.0	8.7	12.58	1.95	3	GAP-live	0	0.02	0.00	0.02	0.00	0.00	0.05	0.53	0.00	3live:i/3live:t/1dead:i/1dead:t	0			
pdvd	039252_12	113	0	2804	2949	146	91.16	79.96	189.9	87.6	50.1	19.26	2.10	3	GAP-live	0	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	1blank:t/3live:i/3live:i/3live:i	0			
pdvd	039252_12	113	0	2953	2955	3	1.86	2.42	196.3	107.0	85.0	1.20	1.24	2	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:t/3live:i/1blank:i	0	5.35	5.59	1.020
pdvd	039252_12	113	0	2977	2978	2	1.22	1.71	195.6	120.4	86.2	1.58	1.17	2	GAP-short	0	0.67	0.00	0.67	0.00	0.00	0.00	1.00	0.50	3live:t/3live:i	0			
pdvd	039252_12	113	0	2980	3064	85	52.55	48.79	194.6	142.3	99.6	18.82	3.29	3	GAP-live	0	0.02	0.00	0.02	0.00	0.00	0.02	0.46	0.01	3live:t/3live:i/3live:i/3live:t	0			
pdvd	039252_12	115	0	3085	3087	3	2.08	2.43	197.0	141.1	13.5	1.32	2.33	2	GAP-short	0	0.80	0.00	0.80	0.00	1.00	0.00	0.00	0.00	2blank+:i/1blank:i/1blank:i/2blank+:i/3live:t	0			
pdvd	039252_12	115	0	3141	3142	2	1.22	1.72	172.1	130.2	26.8	0.98	1.45	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	1dead:i/1dead:i/3live:i	0	1.67		
pdvd	039252_12	115	0	3226	3227	2	1.24	1.74	126.8	118.2	49.3	1.89	1.51	2	FIT	0	0.67	0.00	0.67	0.00	0.00	0.00	0.00	1.00	3live:t/3live:t/3live:i/3live:t	0			
pdvd	039252_12	115	0	3255	3263	9	5.33	5.65	110.0	113.2	57.6	5.25	1.78	3	GAP-live	0	0.18	0.00	0.18	0.00	0.00	0.00	0.00	0.00	1blank:t/3live:i	0			
pdvd	039252_12	116	0	3359	3362	4	2.13	2.47	331.7	68.5	10.6	1.41	1.70	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:t	0	0.64	0.64	1.000
pdvd	039252_12	116	0	3364	3366	3	1.75	2.48	331.9	70.8	9.6	1.39	1.76	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i	0	16.10	18.64	1.168
pdvd	039252_12	116	0	3371	3372	2	1.16	1.73	331.7	75.1	8.7	0.87	1.44	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i	0	0.59	0.59	1.000
pdvd	039252_12	116	0	3430	3431	2	1.09	1.50	335.2	87.3	26.9	0.80	1.16	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i	0			
pdvd	039252_12	116	0	3454	3456	3	1.78	1.60	332.7	89.9	38.8	1.11	1.45	1	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.67	0.33	3live:i/3live:i/1blank:t	0	6.18		
pdvd	039252_12	116	0	3467	3480	14	8.79	7.72	334.6	91.7	47.6	2.59	3.47	2	GAP-short	0	0.60	0.00	0.60	0.00	0.00	0.00	0.00	0.07	3live:i/3live:i/1blank:i/1blank:i/1blank:i/1blank:i/3live:t/1blank:i	0			
pdvd	039252_12	116	0	3502	3503	2	1.33	1.99	337.6	89.0	62.3	0.99	1.25	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1dead:i/3live:i	0			
pdvd	039252_12	116	0	3512	3532	21	12.88	12.23	331.7	88.4	68.0	6.09	3.40	2	GAP-live	0	0.12	0.00	0.12	0.00	0.00	0.05	0.48	0.10	1blank:i/1blank:i/3live:i/3live:t	0			
pdvd	039252_12	116	0	3555	3563	9	5.52	6.10	325.3	103.6	76.0	2.87	3.06	2	GAP-live	0	0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i/1blank:i/2blank+:i/2blank+:i	0			
pdvd	039252_12	117	0	3981	3984	4	2.69	3.29	20.0	261.4	164.4	2.02	2.14	2	GAP-live	0	0.43	0.00	0.43	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i	0			
pdvd	039252_13	35	0	549	552	4	2.64	3.21	-172.0	204.5	1.7	2.08	1.60	3	GAP-short	0	0.67	0.00	0.67	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/3live:e	0			
pdvd	039252_13	68	0	1105	1106	2	1.14	1.50	146.8	-33.8	40.2	1.18	1.11	1	D-crawl	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1blank:i/1blank:i	0	1.38		
pdvd	039252_13	70	0	2443	2444	2	1.10	1.50	194.5	-139.8	107.2	0.98	1.66	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	1blank:i/3live:i/3live:t	0	3.06		
pdvd	039252_13	70	0	2457	2461	5	2.93	3.53	188.8	-144.5	107.9	1.65	2.29	2	GAP-short	0	0.86	0.00	0.86	0.00	0.00	0.40	0.00	0.20	1dead:i/1dead:t/3live:t	0			
pdvd	039252_13	71	0	2586	2594	9	5.44	6.14	289.5	271.1	2.0	5.85	0.27	2	GAP-live	0	0.17	0.00	0.17	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2597	2605	9	5.36	6.00	289.5	264.3	2.0	12.54	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2611	2614	4	3.02	3.52	289.5	257.0	2.0	16.18	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2620	2623	4	2.27	2.93	289.6	250.8	2.0	11.22	nan	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2632	2635	4	2.41	2.98	289.6	243.6	2.0	4.89	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_13	71	0	2643	2646	4	2.52	3.16	289.5	237.1	2.0	1.83	nan	2	GAP-short	0	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_13	71	0	2666	2669	4	2.89	3.60	289.6	222.4	2.1	5.64	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_13	71	0	2698	2746	49	30.00	30.02	289.6	196.0	15.3	16.34	2.87	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	1blank:i/3live:i/3live:i/2blank+:i	0			
pdvd	039252_13	71	0	2755	2782	28	18.64	15.05	289.7	176.3	30.1	8.77	3.92	2	GAP-live	0	0.00	0.00	0.00	0.04	0.00	0.07	0.00	0.00	1blank:i/3live:t/1blank:i/1blank:t	0			
pdvd	039252_13	71	0	3186	3187	2	1.23	1.73	292.3	-35.0	150.4	1.18	1.08	2	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i	0	4.79		
pdvd	039252_13	71	1	4048	4049	2	1.53	1.90	292.4	-34.5	150.5	1.27	1.40	1	D-bridge	1	1.00	0.00	1.00	0.00	0.00	0.50	0.00	0.00	1blank:i/1blank:i/1blank:i	0	3.81		
pdvd	039252_13	71	1	4449	4477	29	17.91	14.96	289.8	177.2	30.2	8.82	4.04	2	GAP-live	0	0.00	0.00	0.00	0.03	0.00	0.10	0.00	0.00	1blank:i/3live:t/1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4485	4532	48	29.77	30.05	289.6	195.5	15.4	16.45	2.71	2	GAP-live	0	0.00	0.00	0.00	0.02	0.00	0.02	0.00	0.00	1blank:i/3live:i/3live:i/2blank+:i	0			
pdvd	039252_13	71	1	4585	4589	5	2.73	3.61	289.5	237.0	2.0	1.82	nan	2	GAP-live	0	0.00	0.29	0.29	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_13	71	1	4597	4600	4	2.26	2.81	289.6	243.8	2.0	5.00	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_13	71	1	4607	4612	6	3.46	4.14	289.6	250.5	2.0	11.49	nan	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4619	4622	4	2.57	3.12	289.5	256.9	2.0	16.10	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4629	4637	9	5.10	5.68	289.5	264.5	2.0	12.39	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4640	4648	9	5.26	5.88	289.5	270.8	2.0	6.08	0.25	2	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	84	0	5929	5940	12	27.98	26.47	271.7	222.5	28.0	4.94	2.09	3	GAP-live	0	0.04	0.08	0.11	0.00	0.00	0.00	0.00	0.00	1blank:i/3live:t/3live:i/3live:t	0			
pdvd	039252_13	84	0	5945	5955	11	12.34	12.65	265.9	215.6	41.7	5.88	3.32	3	GAP-live	0	0.12	0.08	0.20	0.00	0.00	0.00	0.00	0.09	3live:i/3live:t	0			
pdvd	039252_13	84	0	5996	6004	9	5.14	5.54	250.8	214.0	62.2	2.61	3.92	2	GAP-live	0	0.45	0.00	0.45	0.00	0.00	0.00	0.00	0.11	3live:i/3live:t/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_14	38	0	427	430	4	17.89	18.49	-28.3	311.7	87.0	2.35	3.10	3	GAP-live	0	0.05	0.00	0.05	0.00	0.00	0.00	0.00	0.00	3live:e/1blank:i/3live:t/1blank:i	0			
pdvd	039252_14	67	0	1138	1142	5	2.85	3.41	65.8	-119.3	271.3	1.37	1.34	2	GAP-short	0	1.00	0.00	1.00	0.40	0.00	0.00	0.00	0.00	1blank:t/1blank:i/1blank:i	0			
pdvd	039252_14	67	0	1150	1151	2	1.28	1.94	66.0	-125.9	271.3	1.62	0.77	1	GAP-dead	0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_14	67	0	1154	1189	36	54.91	49.53	66.1	-153.3	286.5	10.29	3.56	3	GAP-live	0	0.05	0.00	0.05	0.00	0.00	0.00	0.00	0.00	1blank:i/1dead:i/1blank:i/1blank:i	0			
pdvd	039252_14	72	0	1547	1548	2	1.14	1.78	134.1	24.3	89.8	1.22	2.13	2	GAP-short	0	0.75	0.00	0.75	0.00	1.00	0.00	0.00	0.00	1blank:i/2blank+:i/3live:i	0			
pdvd	039252_14	72	0	1585	1586	2	1.03	1.39	133.6	4.1	101.3	2.28	3.42	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	1.00	0.00	0.00	1blank:i/3live:i	0			
pdvd	039252_14	72	0	1592	1594	3	3.16	3.72	134.7	-0.7	100.9	3.66	0.79	2	GAP-live	0	0.29	0.00	0.29	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_14	72	0	1624	1625	2	1.16	1.74	140.4	-14.9	103.9	0.69	2.06	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:t/1blank:i	0	1.32		
pdvd	039252_14	72	0	1629	1637	9	5.49	5.53	140.9	-11.9	107.0	3.19	4.03	1	GAP-live	0	0.36	0.00	0.36	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i/3live:i	0			
pdvd	039252_14	75	0	1656	1657	2	1.03	1.73	330.3	55.6	6.9	1.21	1.37	2	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/2blank+:i	0	11.58		
pdvd	039252_14	75	0	2053	2067	15	9.44	8.15	331.7	-154.6	123.3	15.33	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/3live:i	0			
pdvd	039252_14	75	0	2080	2083	4	2.62	3.13	331.6	-166.3	121.8	2.69	3.05	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i	0			
pdvd	039252_14	75	0	2086	2089	4	1.70	2.27	331.6	-169.9	121.5	3.49	1.48	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i	1			
pdvd	039252_14	78	0	2872	2873	2	1.29	1.95	154.0	77.8	150.4	1.36	1.27	1	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:t	0			
pdvd	039252_14	78	0	2901	2912	12	7.11	7.15	141.1	67.3	148.7	2.78	3.81	3	GAP-short	0	0.64	0.00	0.64	0.33	0.00	0.00	0.00	0.25	1dead:i/1dead:i/1dead:i/1dead:i/3live:i/1dead:i/1dead:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:t	0			
pdvd	039252_14	78	0	2919	2921	3	2.03	2.64	135.0	62.7	147.7	1.84	1.88	3	GAP-short	0	0.80	0.00	0.80	0.00	0.00	0.00	0.00	0.00	3live:t/3live:i	0			
pdvd	039252_14	80	0	3514	3516	3	2.09	2.55	177.4	-201.8	125.8	6.64	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:t	0			
pdvd	039252_14	80	0	3519	3520	2	1.43	1.90	175.5	-202.8	127.4	7.05	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:t	0			
pdvd	039252_14	93	0	3813	3830	18	10.74	8.20	214.6	-261.7	288.6	3.64	2.94	2	GAP-live	0	0.12	0.00	0.12	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_14	93	0	3832	3835	4	2.45	2.75	216.3	-266.7	286.5	1.70	1.58	1	GAP-short	0	0.60	0.00	0.60	0.00	0.00	0.00	0.00	0.25	3live:i/1dead:i/3live:i/3live:i	0			
pdvd	039252_14	93	0	3838	3849	12	7.12	6.73	217.4	-271.3	285.8	1.85	2.62	2	GAP-live	0	0.38	0.00	0.38	0.00	0.00	0.00	0.00	0.08	3live:t/1blank:i/3live:i/3live:i/3live:t/1blank:i/3live:t	0			
pdvd	039252_14	93	0	3863	3877	15	9.04	8.71	216.7	-284.5	286.9	2.79	2.88	2	GAP-live	0	0.41	0.00	0.41	0.20	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/1blank:i/1blank:i/1blank:i/2blank+:i/2blank+:i/2blank+:i/1blank:t/2blank+:i	0			
