det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdvd	039349_18	10	0	228	230	3	1.82	2.27	-103.8	333.0	174.2	0.87	1.45	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i/3live:t/1dead:t	0			
pdvd	039253_5	47	0	2394	2395	2	1.56	2.05	-164.8	5.5	22.2	0.94	1.69	1	FIT	1	1.00	0.00	1.00	1.00	0.00	0.00	0.50	1.00	1dead:i/1dead:i/1dead:i/1dead:t	0			
pdvd	039349_58	74	0	725	726	2	1.24	1.87	307.3	121.2	291.4	0.93	2.12	2	FIT	1	0.75	1.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t	0			
pdvd	039349_63	41	0	1221	1224	4	1.75	2.29	180.3	-164.2	72.6	2.94	1.44	2	FIT	0	0.40	0.00	0.40	0.25	0.00	0.00	0.00	1.00	1dead:i/1dead:e	1			
pdvd	039349_28	55	0	4795	4796	2	1.16	1.66	105.0	123.1	39.9	0.87	2.12	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i	0			
pdvd	039349_5	25	0	337	338	2	1.82	2.47	-336.6	330.4	182.3	1.32	1.34	1	FIT	0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	1dead:t/1dead:i	0			
pdvd	039349_64	49	0	672	673	2	1.17	1.41	333.0	-55.1	197.0	1.26	2.08	2	FIT	1	1.00	0.00	1.00	0.50	1.00	0.00	0.00	1.00	1dead:i/3live:t/1dead:i	0			
pdvd	039349_47	64	0	3691	3692	2	1.64	2.06	281.2	-77.9	271.5	0.74	1.30	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1dead:t/1dead:i/1dead:i/1dead:t	0			
pdvd	039253_16	103	0	2214	2215	2	1.25	1.56	268.0	-53.7	101.3	1.24	1.64	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i	0			
pdvd	039253_1	93	0	3367	3368	2	1.27	0.96	255.3	170.4	10.7	0.68	1.61	1	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	3live:i/3live:t	0			
pdvd	039252_6	90	0	4142	4143	2	1.32	1.86	225.1	-334.7	207.6	0.45	1.47	2	FIT	1	1.00	0.00	1.00	1.00	0.00	0.50	0.00	1.00	1dead:i/1dead:i/1dead:i	0			
pdvd	039349_4	74	0	4231	4232	2	1.16	1.24	-4.4	-144.0	222.7	0.64	1.60	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i/3live:i	0			
pdvd	039253_13	81	0	1905	1906	2	1.45	2.07	176.3	-249.8	121.3	0.78	1.24	2	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	3live:t/3live:i	0			
pdvd	039349_28	47	0	3088	3089	2	0.99	1.65	287.8	-102.2	251.5	1.03	1.75	1	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	3live:i/3live:t	0			
pdvd	039252_1	119	0	5634	5636	3	1.53	1.82	146.2	334.3	286.4	0.83	1.12	2	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:t/3live:t	0			
pdvd	039253_2	86	0	3168	3169	2	1.31	1.79	272.0	36.3	35.4	0.49	1.26	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i	0			
pdvd	039349_60	56	1	3658	3659	2	1.06	1.46	127.2	261.0	245.9	0.74	1.45	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1dead:i/3live:t	0			
pdvd	039252_7	94	0	3121	3122	2	1.36	1.84	293.6	297.7	64.4	1.18	1.07	1	FIT	1	1.00	0.75	1.00	0.00	1.00	0.00	0.00	1.00	3live:i/3live:i	0			
pdvd	039349_5	51	0	1149	1150	2	1.23	1.82	67.4	-265.2	23.0	0.70	1.13	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	3live:e/3live:i	0			
pdvd	039349_30	20	0	229	230	2	1.11	1.58	-226.8	-168.8	185.4	1.09	1.19	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:t	0			
pdvd	039253_6	124	0	7362	7363	2	1.11	1.66	-133.9	133.7	178.6	1.00	1.11	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:t	0			
pdvd	039349_60	56	0	3173	3174	2	1.44	2.28	128.6	253.2	249.4	1.17	0.85	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i	0			
pdvd	039253_7	33	0	1627	1628	2	0.51	1.02	-4.5	134.4	90.6	1.12	2.33	1	FIT	0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	1dead:e/1dead:e	1			
pdvd	039253_6	86	0	2036	2037	2	0.52	1.04	40.3	-130.4	166.2	0.82	2.27	1	FIT	0	1.00	0.50	1.00	0.00	0.00	0.00	0.00	1.00	3live:e/3live:i	1			
pdvd	039253_9	97	0	3633	3635	3	1.11	1.72	311.0	52.4	47.7	0.90	1.05	2	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i	1			
pdvd	039252_10	90	0	3694	3695	2	1.07	1.61	-118.4	332.5	162.9	0.47	1.06	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t	0			
pdvd	039349_75	22	0	741	742	2	0.50	1.01	-153.8	-24.6	214.0	1.58	1.90	1	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i/1dead:i/1dead:e	1			
pdvd	039252_10	95	0	4592	4593	2	1.07	1.39	-63.9	96.5	151.6	1.31	0.82	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:t	0			
pdvd	039349_58	55	0	228	229	2	0.53	1.06	239.5	-168.9	252.5	0.94	1.42	1	FIT	0	1.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t	1			
pdvd	039349_81	72	0	4579	4580	2	0.57	1.29	109.0	41.0	47.5	1.41	1.17	2	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1dead:i/1dead:e	1			
pdvd	039253_10	93	0	5707	5708	2	0.50	1.00	-168.0	168.7	203.5	1.41	1.23	1	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t	1			
pdvd	039253_5	94	0	4268	4274	7	4.53	5.05	110.5	126.4	25.9	1.29	1.59	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.57	3live:t/3live:i/3live:t/3live:i	0	5.60		
pdvd	039252_12	116	0	3506	3510	5	2.94	3.18	334.5	88.7	46.4	1.35	2.17	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.40	3live:t/3live:i/3live:i/3live:i	0	4.52		
pdvd	039349_58	74	0	747	749	3	1.87	1.87	300.0	123.0	289.7	0.39	2.65	1	D-3live	1	0.75	1.00	1.00	0.00	0.00	0.00	0.00	0.33	3live:i/3live:i/3live:i	0	2.37		
pdvd	039253_16	108	0	3425	3427	3	1.99	2.48	295.8	-248.0	154.3	1.03	2.42	2	D-3live	1	0.80	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i	0	3.38		
pdvd	039252_17	69	0	2495	2498	4	2.13	2.58	258.0	146.9	18.1	0.58	1.43	2	D-3live	1	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i	0	3.54		
pdvd	039252_7	71	0	1902	1904	3	1.98	1.95	197.0	-80.5	144.4	1.08	1.36	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.33	1dead:t/1dead:i/1dead:i	0	3.75	4.43	1.283
pdvd	039252_17	69	0	2490	2491	2	1.16	1.83	257.2	148.4	15.6	0.58	2.03	1	D-3live	1	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:i	0	3.18		
pdvd	039349_58	74	0	851	852	2	1.40	2.19	251.6	131.7	271.6	0.95	1.57	2	D-3live	1	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i	0	3.53		
pdvd	039349_58	74	0	941	942	2	1.08	1.54	212.0	133.1	256.5	0.72	1.82	1	D-3live	1	0.67	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:t	0	2.59		
pdvd	039349_63	41	0	1196	1197	2	1.40	2.07	180.5	-154.0	61.4	1.25	1.09	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i/3live:i	0	3.49	3.49	1.000
pdvd	039253_5	94	0	4322	4323	2	1.33	1.99	110.6	95.1	28.7	1.07	1.07	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i/3live:t	0	3.53	3.53	1.037
pdvd	039253_15	67	0	3639	3641	3	1.62	2.06	92.6	42.6	107.0	1.24	0.86	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:t	0	3.32	3.32	1.000
pdvd	039252_6	90	1	4256	4257	2	1.02	1.53	263.2	-331.2	227.3	1.28	1.34	1	D-3live	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1dead:i/1dead:t/1dead:i/1dead:i	0	2.96		
pdvd	039349_72	16	0	1772	1773	2	1.24	1.37	-176.2	220.5	122.2	1.05	1.07	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:i	0	3.49	3.60	1.003
pdvd	039349_75	57	0	2960	2961	2	1.08	1.62	80.9	-310.4	158.1	1.06	1.01	1	D-3live	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.50	1dead:t/1dead:i/1dead:t	0	1.48	8.15	6.147
pdvd	039252_6	90	1	4171	4172	2	1.45	2.06	214.1	-335.7	202.9	1.25	0.59	1	D-3live	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.50	1dead:t/1dead:i/1dead:t/1dead:t	0	2.25	2.25	1.000
pdvd	039252_16	111	0	8289	8290	2	1.19	1.55	261.2	191.1	30.7	1.08	0.68	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:t	0	3.50	3.50	1.000
pdvd	039349_22	27	0	740	741	2	1.10	1.60	-154.8	326.8	188.4	1.17	0.28	1	D-3live	1	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	1dead:i/1dead:t/1dead:i	0	2.36	2.36	1.000
