bid	plane	slice	t_ns	extent	thresh	q-3	q-2	q-1	q+0	q+1	q+2	q+3
0	0	266	304046	0.0614922	67.7467	0	0	0	11296	10713	0	1316
0	0	267	306046	0.0614922	67.7467	0	0	0	13367	8326	0	1545
0	0	268	308046	0.0614922	67.7467	0	0	0	15671	6136	0	1656
0	0	269	310046	0.0614922	67.7467	0	0	0	17627	4092	0	1567
0	0	270	312047	0.0614922	67.7467	0	0	0	18964	3108	0	1187
0	0	271	314047	0.0614922	67.7467	0	0	0	19241	2485	0	1363
0	0	272	316047	0.0614922	67.7467	0	0	0	19164	1718	0	1419
0	0	273	318047	0.0614922	67.7467	0	0	0	19722	722	0	1250
0	0	274	320047	0.0614922	67.7467	0	0	0	20466	320	0	1417
0	0	275	322047	0.0614922	67.7467	0	0	270	20833	9	0	1355
0	0	276	324047	0.0614922	67.7467	0	90	838	20231	21	61	1148
0	0	277	326047	0.0614922	67.7467	0	0	1759	19108	0	91	1121
0	0	278	328047	0.0614922	67.7467	0	0	2343	18105	0	0	1150
0	0	279	330047	0.0614922	67.7467	0	0	3581	17100	15	0	933
0	0	280	332047	0.0614922	67.7467	0	0	5667	15572	0	0	991
0	0	281	334047	0.0614922	67.7467	0	0	8048	13763	173	0	903
0	0	282	336047	0.0614922	67.7467	0	0	10190	11252	621	0	767
0	0	283	338047	0.0614922	62.785	0	0	0	12502	8887	879	0
0	0	284	340047	0.0614922	62.785	0	0	0	14675	6878	1070	0
0	0	285	342048	0.0614922	62.785	0	0	0	16706	4993	1092	0
0	0	286	344048	0.0614922	62.785	0	0	0	18351	3610	913	0
0	0	287	346048	0.0614922	62.785	0	0	0	18706	2498	1629	0
0	0	288	348048	0.0614922	62.785	0	0	0	18580	1763	1885	0
0	0	289	350048	0.0614922	62.785	0	0	0	18757	1241	1586	0
0	0	290	352048	0.0614922	62.785	0	0	0	19195	684	1930	0
0	0	291	354048	0.0614922	62.785	0	0	0	19369	297	2243	0
0	0	292	356048	0.0614922	62.785	0	0	0	19265	15	2257	0
0	0	293	358048	0.0614922	62.785	0	1	0	18448	0	2459	0
0	0	294	360048	0.0614922	62.785	0	0	590	17584	0	2354	0
0	0	295	362048	0.0614922	62.785	0	0	1873	16560	0	2370	0
0	0	296	364048	0.0614922	62.785	0	0	3569	14597	0	2410	0
0	0	297	366048	0.0614922	62.785	0	0	6006	12852	0	2438	0
0	0	298	368048	0.0614922	62.785	0	0	8117	10721	83	2329	0
0	0	299	370048	0.0614922	63.1952	0	0	0	9766	8588	636	2394
0	0	300	372048	0.0614922	63.1952	0	0	0	12345	6090	845	2147
0	0	301	374049	0.0614922	63.1952	0	0	0	14540	3905	723	2214
0	0	302	376049	0.0614922	63.1952	0	0	0	16352	2451	797	2347
0	0	303	378049	0.0614922	63.1952	0	0	0	17599	1225	1291	2151
0	0	304	380049	0.0614922	63.1952	0	0	0	18066	634	1509	2195
0	0	305	382049	0.0614922	63.1952	0	0	0	18003	65	1362	2198
0	0	306	384049	0.0614922	63.1952	0	0	0	18278	0	1484	2317
0	0	307	386049	0.0614922	63.1952	0	0	0	18991	0	1408	1890
0	0	308	388049	0.0614922	63.1952	0	0	0	18973	0	1574	1986
0	0	309	390049	0.0614922	63.1952	0	0	0	18615	0	1401	2153
0	0	310	392049	0.0614922	63.1952	0	0	402	17601	0	1553	2044
0	0	311	394049	0.0614922	63.1952	0	27	1824	16299	0	2041	2047
0	0	312	396049	0.0614922	63.1952	0	254	3164	14717	0	1815	1873
0	0	313	398049	0.0614922	63.1952	0	228	5378	13312	0	2070	1955
0	0	314	400049	0.0614922	63.1952	0	0	7715	11356	0	2274	1789
0	0	315	402049	0.0614922	64.6163	0	0	0	10041	8637	0	1731
0	0	316	404050	0.0614922	64.6163	0	0	0	12362	6313	0	1593
0	0	317	406050	0.0614922	64.6163	0	0	0	14326	4344	0	1830
0	0	318	408050	0.0614922	64.6163	0	0	0	16130	2845	0	1558
0	0	319	410050	0.0614922	64.6163	0	0	0	17349	1609	0	1682
0	0	320	412050	0.0614922	64.6163	0	0	70	17601	647	0	1439
0	0	321	414050	0.0614922	64.6163	0	8	217	18137	17	0	1248
0	0	322	416050	0.0614922	64.6163	0	189	281	18277	0	0	1119
0	0	323	418050	0.0614922	64.6163	0	99	776	18544	0	0	1273
0	0	324	420050	0.0614922	64.6163	0	0	989	18969	0	0	1341
0	0	325	422050	0.0614922	64.6163	0	0	1708	18416	0	0	1489
0	0	326	424050	0.0614922	64.6163	0	0	2199	17712	0	0	1579
0	0	327	426050	0.0614922	64.6163	0	0	3008	16721	0	0	1718
0	0	328	428050	0.0614922	64.6163	0	0	4594	15223	0	0	1389
0	0	329	430050	0.0614922	64.6163	0	0	6670	13863	0	0	1332
0	0	330	432050	0.0614922	64.6163	0	0	8630	11703	0	0	1221
0	0	331	434050	0.0614922	64.6163	0	0	10748	9698	0	0	1158
0	0	332	436051	0.0614922	64.2101	0	0	0	12876	7580	0	0
0	0	333	438051	0.0614922	64.2101	0	0	0	15159	5710	0	0
0	0	334	440051	0.0614922	64.2101	0	0	0	17055	3466	0	0
0	0	335	442051	0.0614922	64.2101	0	0	0	18223	2126	0	0
0	0	336	444051	0.0614922	64.2101	0	0	0	18743	1103	0	0
0	0	337	446051	0.0614922	64.2101	0	0	0	18822	419	56	0
0	0	338	448051	0.0614922	64.2101	0	147	0	19185	54	208	0
0	0	339	450051	0.0614922	64.2101	0	277	0	19393	0	82	0
0	0	340	452051	0.0614922	64.2101	0	72	0	19671	0	86	0
0	0	341	454051	0.0614922	64.2101	0	0	21	19525	0	30	0
0	0	342	456051	0.0614922	64.2101	0	0	482	18804	0	0	0
0	0	343	458051	0.0614922	64.2101	0	0	1504	17802	0	0	0
0	0	344	460051	0.0614922	64.2101	0	0	3039	16328	0	0	0
0	0	345	462051	0.0614922	64.2101	0	0	5026	14564	0	0	0
0	0	346	464051	0.0614922	64.2101	0	0	7106	12934	0	0	0
0	0	347	466051	0.0614922	64.2101	0	0	9486	10810	0	0	0
0	0	348	468052	0.0614922	60.8102	0	0	0	11235	8409	0	0
0	0	349	470052	0.0614922	60.8102	0	0	0	13078	6303	0	0
0	0	350	472052	0.0614922	60.8102	0	0	0	14883	4690	0	0
0	0	351	474052	0.0614922	60.8102	0	0	0	16621	2958	0	0
0	0	352	476052	0.0614922	60.8102	0	0	0	17523	1820	0	0
0	0	353	478052	0.0614922	60.8102	0	0	0	17864	1130	58	0
0	0	354	480052	0.0614922	60.8102	0	0	0	18183	349	27	0
0	0	356	484052	0.0614922	60.8102	0	76	0	18360	0	0	0
0	0	357	486052	0.0614922	60.8102	0	358	0	18405	0	0	0
0	0	358	488052	0.0614922	60.8102	0	320	210	17738	0	0	0
0	0	359	490052	0.0614922	60.8102	0	264	874	17049	0	0	0
0	0	360	492052	0.0614922	60.8102	0	11	2110	15897	0	0	0
0	0	361	494052	0.0614922	60.8102	0	0	3816	14768	0	0	0
0	0	362	496052	0.0614922	60.8102	0	0	5699	12449	0	0	0
0	0	363	498053	0.0614922	60.8102	0	0	7834	10268	0	0	0
0	0	364	500053	0.0614922	66.4288	0	0	0	10389	8111	0	0
0	0	365	502053	0.0614922	66.4288	0	0	0	12601	5983	0	0
0	0	366	504053	0.0614922	66.4288	0	0	0	14450	3908	0	0
0	0	367	506053	0.0614922	66.4288	0	0	0	15894	2380	0	0
0	0	368	508053	0.0614922	66.4288	0	0	0	16757	1397	0	0
0	0	369	510053	0.0614922	66.4288	0	0	0	17193	388	0	0
0	0	373	518053	0.0614922	66.4288	0	8	0	17986	0	0	0
0	0	375	522053	0.0614922	66.4288	0	0	153	16728	0	0	0
0	0	376	524053	0.0614922	66.4288	0	0	1710	15882	0	0	0
0	0	377	526053	0.0614922	66.4288	0	0	3500	14356	0	0	0
0	0	378	528053	0.0614922	66.4288	0	0	4924	12609	0	0	0
0	0	379	530054	0.0614922	66.4288	0	0	6970	10741	0	0	0
0	0	380	532054	0.0614922	67.85	0	0	0	9505	8547	0	0
0	0	381	534054	0.0614922	67.85	0	0	0	11907	6393	0	0
0	0	382	536054	0.0614922	67.85	0	0	0	13798	4387	0	0
0	0	383	538054	0.0614922	67.85	0	0	0	15291	2527	0	0
0	0	384	540054	0.0614922	67.85	0	0	0	16306	926	0	0
0	0	385	542054	0.0614922	67.85	0	0	0	17556	24	0	0
0	0	386	544054	0.0614922	67.85	0	0	0	17914	0	47	0
0	0	387	546054	0.0614922	67.85	0	0	0	18049	0	110	0
0	0	388	548054	0.0614922	67.85	297	1	0	18049	0	0	0
0	0	389	550054	0.0614922	67.85	270	0	0	17689	0	0	0
0	0	390	552054	0.0614922	67.85	357	0	0	17552	0	0	0
0	0	391	554054	0.0614922	67.85	487	0	260	16890	0	0	0
0	0	392	556054	0.0614922	67.85	537	0	1513	16158	0	0	0
0	0	393	558054	0.0614922	67.85	436	0	2965	14992	0	0	0
0	0	394	560055	0.0614922	67.85	527	0	4636	13265	0	0	0
0	0	395	562055	0.0614922	67.85	996	0	6746	10998	0	0	0
0	0	396	564055	0.0614922	67.85	891	0	9068	8390	0	0	0
0	0	397	566055	0.0614922	70.2405	0	681	0	11350	6625	0	0
0	0	398	568055	0.0614922	70.2405	0	879	0	13242	4809	0	0
0	0	399	570055	0.0614922	70.2405	0	1046	0	15069	2868	0	0
0	0	400	572055	0.0614922	70.2405	0	1174	0	16452	1393	0	0
0	0	401	574055	0.0614922	70.2405	0	728	0	17391	299	0	0
0	0	402	576055	0.0614922	70.2405	0	899	0	17348	6	0	0
0	0	403	578055	0.0614922	70.2405	0	762	0	17383	0	0	0
0	0	404	580055	0.0614922	70.2405	0	425	0	17739	0	0	0
0	0	405	582055	0.0614922	70.2405	0	145	0	18308	0	0	0
0	0	406	584055	0.0614922	70.2405	0	85	0	17999	0	0	0
0	0	407	586055	0.0614922	70.2405	0	242	532	17140	0	0	0
0	0	408	588055	0.0614922	70.2405	0	293	1596	16109	0	0	0
0	0	409	590055	0.0614922	70.2405	0	182	2791	15025	0	0	0
0	0	410	592056	0.0614922	70.2405	0	0	4665	13713	0	0	0
0	0	411	594056	0.0614922	70.2405	0	0	6608	11924	0	0	0
0	0	412	596056	0.0614922	70.2405	0	0	8769	10061	0	0	0
0	0	413	598056	0.0614922	67.2366	0	0	0	10667	7458	0	0
0	0	414	600056	0.0614922	67.2366	0	0	0	12666	5490	0	0
0	0	415	602056	0.0614922	67.2366	0	0	0	14392	3949	0	0
0	0	416	604056	0.0614922	67.2366	0	0	0	16378	2299	0	0
0	0	417	606056	0.0614922	67.2366	0	0	0	17762	897	0	0
0	0	418	608056	0.0614922	67.2366	0	0	0	18065	137	0	0
0	0	422	616056	0.0614922	67.2366	0	0	49	19156	0	0	0
0	0	423	618056	0.0614922	67.2366	0	0	696	18988	0	0	0
0	0	424	620056	0.0614922	67.2366	0	0	1436	18264	0	0	0
0	0	425	622057	0.0614922	67.2366	0	0	2842	17001	0	0	0
0	0	426	624057	0.0614922	67.2366	0	0	4826	15518	0	0	0
0	0	427	626057	0.0614922	67.2366	0	0	6694	13847	0	0	0
0	0	428	628057	0.0614922	67.2366	0	0	8667	11963	0	0	0
0	0	429	630057	0.0614922	65.3421	0	0	0	10611	9630	0	0
0	0	430	632057	0.0614922	65.3421	0	0	0	12790	7714	0	0
0	0	431	634057	0.0614922	65.3421	0	0	0	14784	6024	0	0
0	0	432	636057	0.0614922	65.3421	0	0	0	16504	4367	0	0
0	0	433	638057	0.0614922	65.3421	0	0	0	17408	3411	0	0
0	0	434	640057	0.0614922	65.3421	0	0	0	17865	2476	0	0
0	0	435	642057	0.0614922	65.3421	0	0	0	18315	1280	0	0
0	0	436	644057	0.0614922	65.3421	0	0	0	18512	712	0	0
0	0	437	646057	0.0614922	65.3421	0	0	0	18905	513	0	0
0	0	438	648057	0.0614922	65.3421	0	0	0	18617	248	0	0
0	0	439	650057	0.0614922	65.3421	0	0	26	18067	14	0	0
0	0	440	652057	0.0614922	65.3421	0	0	492	17421	0	0	0
0	0	441	654058	0.0614922	65.3421	0	0	1656	16336	0	0	0
0	0	442	656058	0.0614922	65.3421	0	0	2955	15023	5	0	0
0	0	443	658058	0.0614922	65.3421	0	0	4678	13530	0	0	0
0	0	444	660058	0.0614922	65.3421	0	0	6727	11895	0	0	0
0	0	445	662058	0.0614922	69.6293	0	0	0	9019	9734	131	0
0	0	446	664058	0.0614922	69.6293	0	0	0	11686	7183	587	0
0	0	447	666058	0.0614922	69.6293	0	0	0	13153	5044	698	0
0	0	448	668058	0.0614922	69.6293	0	0	0	14730	3542	1232	0
0	0	449	670058	0.0614922	69.6293	0	0	0	15971	2519	1279	0
0	0	450	672058	0.0614922	69.6293	0	0	0	16660	1520	1134	0
0	0	451	674058	0.0614922	69.6293	0	0	0	17475	536	1617	0
0	0	452	676058	0.0614922	69.6293	0	0	0	17755	91	1760	0
0	0	453	678058	0.0614922	69.6293	0	158	0	18052	0	1725	0
0	0	454	680058	0.0614922	69.6293	0	28	0	17685	0	1758	0
0	0	455	682058	0.0614922	69.6293	0	102	0	17061	0	1764	0
0	0	456	684059	0.0614922	69.6293	0	0	163	16510	0	1827	0
0	0	457	686059	0.0614922	69.6293	0	131	1362	15591	0	1826	0
0	0	458	688059	0.0614922	69.6293	0	153	2721	14103	0	1947	0
0	0	459	690059	0.0614922	69.6293	0	9	4435	12772	0	1954	0
0	0	460	692059	0.0614922	69.6293	0	0	6353	10998	0	2054	0
0	0	461	694059	0.0614922	69.6293	0	0	8583	8854	0	1941	0
0	0	462	696059	0.0614922	73.9316	0	0	0	10830	6891	0	1884
0	0	463	698059	0.0614922	73.9316	0	0	0	12539	4640	134	1938
0	0	464	700059	0.0614922	73.9316	0	0	0	14151	3071	126	1494
0	0	465	702059	0.0614922	73.9316	0	0	14	15624	2093	91	1711
0	0	466	704059	0.0614922	73.9316	0	0	76	16497	622	399	1935
0	0	467	706059	0.0614922	73.9316	0	0	0	17209	12	621	1691
0	0	468	708059	0.0614922	73.9316	0	0	276	17903	0	783	1753
0	0	469	710059	0.0614922	73.9316	0	0	878	17874	0	331	1829
0	0	470	712059	0.0614922	73.9316	0	0	1106	17995	0	228	1964
0	0	471	714059	0.0614922	73.9316	0	0	1744	17819	0	467	1992
0	0	472	716060	0.0614922	73.9316	0	0	2629	17014	0	42	1985
0	0	473	718060	0.0614922	73.9316	0	0	3510	15949	0	396	1837
0	0	474	720060	0.0614922	73.9316	0	0	4575	14957	0	537	1789
0	0	475	722060	0.0614922	73.9316	0	0	6486	13422	0	497	1819
0	0	476	724060	0.0614922	73.9316	0	0	8495	11629	0	450	2120
0	0	477	726060	0.0614922	73.9316	0	0	10054	9631	0	214	2382
0	0	478	728060	0.0614922	73.5208	0	0	0	12442	7606	0	260
0	0	479	730060	0.0614922	73.5208	0	0	0	14081	5466	0	294
0	0	480	732060	0.0614922	73.5208	0	0	0	15843	3626	0	153
0	0	481	734060	0.0614922	73.5208	0	0	0	17363	2136	0	0
0	0	482	736060	0.0614922	73.5208	0	0	0	18526	847	0	25
0	0	483	738060	0.0614922	73.5208	0	0	0	19749	103	0	155
0	0	484	740060	0.0614922	73.5208	0	0	0	19700	0	0	22
0	0	485	742060	0.0614922	73.5208	0	0	0	19399	0	0	169
0	0	486	744060	0.0614922	73.5208	0	0	0	19524	0	0	318
0	0	487	746061	0.0614922	73.5208	0	0	0	19788	0	0	286
0	0	488	748061	0.0614922	73.5208	0	0	0	19292	0	0	187
0	0	489	750061	0.0614922	73.5208	0	83	382	18075	0	0	35
0	0	490	752061	0.0614922	73.5208	0	91	1959	16871	0	0	144
0	0	491	754061	0.0614922	73.5208	0	0	3670	15420	0	0	1
0	0	492	756061	0.0614922	73.5208	0	0	5455	13491	0	0	0
0	0	493	758061	0.0614922	73.5208	0	0	8001	11562	0	0	288
0	0	494	760061	0.0614922	76.2199	0	0	0	9755	9318	0	0
0	0	495	762061	0.0614922	76.2199	0	0	0	11520	7539	0	0
0	0	496	764061	0.0614922	76.2199	0	0	0	13259	5342	0	0
0	0	497	766061	0.0614922	76.2199	0	0	0	15094	3861	0	0
0	0	498	768061	0.0614922	76.2199	0	0	0	16251	2909	0	0
0	0	499	770061	0.0614922	76.2199	0	0	0	17072	1466	0	0
0	0	500	772061	0.0614922	76.2199	0	0	0	17808	980	57	0
0	0	501	774061	0.0614922	76.2199	0	0	0	18104	176	0	0
0	0	504	780062	0.0614922	76.2199	0	7	280	17522	0	0	0
0	0	505	782062	0.0614922	76.2199	0	0	942	17139	0	0	0
0	0	506	784062	0.0614922	76.2199	0	0	1713	16097	0	0	0
0	0	507	786062	0.0614922	76.2199	0	0	3393	14530	0	0	0
0	0	508	788062	0.0614922	76.2199	0	0	5334	13065	0	0	0
0	0	509	790062	0.0614922	76.2199	0	0	7363	11062	0	0	0
0	0	510	792062	0.0614922	71.0587	0	0	0	9349	9015	0	0
0	0	511	794062	0.0614922	71.0587	0	0	0	11024	7501	0	0
0	0	512	796062	0.0614922	71.0587	0	0	0	12941	5351	0	0
0	0	513	798062	0.0614922	71.0587	0	0	0	14478	3512	0	0
0	0	514	800062	0.0614922	71.0587	0	0	0	15908	2450	0	0
0	0	515	802062	0.0614922	71.0587	0	0	0	16896	1165	0	0
0	0	516	804062	0.0614922	71.0587	0	0	0	17344	647	0	0
0	0	517	806062	0.0614922	71.0587	0	0	0	17346	154	100	0
0	0	518	808063	0.0614922	71.0587	0	87	0	17577	0	162	0
0	0	519	810063	0.0614922	71.0587	0	528	0	17665	0	0	0
0	0	520	812063	0.0614922	71.0587	0	421	7	17060	0	0	0
0	0	521	814063	0.0614922	71.0587	0	408	658	16209	0	0	0
0	0	522	816063	0.0614922	71.0587	0	356	2244	15254	0	0	0
0	0	523	818063	0.0614922	71.0587	0	17	3617	14398	0	0	0
0	0	524	820063	0.0614922	71.0587	0	146	5039	12998	0	0	0
0	0	525	822063	0.0614922	71.0587	0	153	6823	10898	0	0	0
0	0	526	824063	0.0614922	71.0587	0	0	8585	9025	0	0	0
0	0	527	826063	0.0614922	70.29	0	0	0	10636	7487	0	0
0	0	528	828063	0.0614922	70.29	0	0	0	12359	5710	0	0
0	0	529	830063	0.0614922	70.29	0	0	0	14141	3867	0	0
0	0	530	832063	0.0614922	70.29	0	0	0	14986	2479	0	0
0	0	531	834063	0.0614922	70.29	0	0	0	16062	1242	129	0
0	0	532	836063	0.0614922	70.29	0	0	0	16899	176	175	0
0	0	533	838063	0.0614922	70.29	0	0	297	17729	0	0	0
0	0	534	840064	0.0614922	70.29	0	0	326	18187	0	0	0
0	0	535	842064	0.0614922	70.29	0	0	759	18150	0	0	0
0	0	536	844064	0.0614922	70.29	0	0	1133	17645	0	0	0
0	0	537	846064	0.0614922	70.29	0	0	2272	17615	0	0	0
0	0	538	848064	0.0614922	70.29	0	0	3314	17051	0	0	0
0	0	539	850064	0.0614922	70.29	0	0	4088	15557	0	0	0
0	0	540	852064	0.0614922	70.29	0	0	6077	14142	0	0	0
0	0	541	854064	0.0614922	70.29	0	0	7905	12152	0	0	0
0	0	542	856064	0.0614922	70.29	0	0	9974	10052	0	0	0
0	0	543	858064	0.0614922	66.85	0	0	0	12165	8230	0	0
0	0	544	860064	0.0614922	66.85	0	0	0	13956	6441	0	0
0	0	545	862064	0.0614922	66.85	0	0	0	15693	4380	0	0
0	0	546	864064	0.0614922	66.85	0	0	0	17258	2887	0	0
0	0	547	866064	0.0614922	66.85	0	0	0	18531	1498	0	0
0	0	548	868064	0.0614922	66.85	0	0	0	18983	555	0	0
0	0	549	870065	0.0614922	66.85	0	0	0	19396	83	0	0
0	0	553	878065	0.0614922	66.85	0	60	13	18780	0	0	0
0	0	554	880065	0.0614922	66.85	0	0	665	17854	0	0	0
0	0	555	882065	0.0614922	66.85	0	0	1687	16801	0	0	0
0	0	556	884065	0.0614922	66.85	0	0	3154	15845	0	0	0
0	0	557	886065	0.0614922	66.85	0	0	4949	13992	0	0	0
0	0	558	888065	0.0614922	66.85	0	0	7244	11708	0	0	0
0	0	559	890065	0.0614922	70.9229	0	0	0	9708	10426	0	0
0	0	560	892065	0.0614922	70.9229	0	0	0	11151	8152	0	0
0	0	561	894065	0.0614922	70.9229	0	0	0	12908	5915	0	0
0	0	562	896065	0.0614922	70.9229	0	0	0	14408	4815	0	0
0	0	563	898065	0.0614922	70.9229	0	0	0	15534	3257	0	0
0	0	564	900065	0.0614922	70.9229	0	0	0	16270	2174	0	0
0	0	565	902066	0.0614922	70.9229	0	0	0	16859	1104	0	0
0	0	566	904066	0.0614922	70.9229	0	30	0	17454	637	24	0
0	0	567	906066	0.0614922	70.9229	0	151	0	17315	84	94	0
0	0	568	908066	0.0614922	70.9229	0	15	15	17338	0	0	0
0	0	569	910066	0.0614922	70.9229	0	0	759	16914	0	0	0
0	0	570	912066	0.0614922	70.9229	0	0	1765	15868	0	0	0
0	0	571	914066	0.0614922	70.9229	0	0	2711	14711	0	0	0
0	0	572	916066	0.0614922	70.9229	0	0	4457	13780	0	0	0
0	0	573	918066	0.0614922	70.9229	0	0	6183	12651	0	0	0
0	0	574	920066	0.0614922	70.9229	0	0	7843	10411	0	0	0
0	0	575	922066	0.0614922	69.9595	0	0	0	10472	8450	0	0
0	0	576	924066	0.0614922	69.9595	0	0	0	12359	6363	0	0
0	0	577	926066	0.0614922	69.9595	0	0	0	14028	4763	0	0
0	0	578	928066	0.0614922	69.9595	0	0	0	15586	3343	0	0
0	0	579	930066	0.0614922	69.9595	0	0	0	16806	1949	0	0
0	0	580	932066	0.0614922	69.9595	0	0	0	18031	897	22	0
0	0	581	934067	0.0614922	69.9595	0	0	0	18568	35	33	0
0	0	583	938067	0.0614922	69.9595	0	56	0	18401	0	0	0
0	0	584	940067	0.0614922	69.9595	0	355	0	18514	0	0	0
0	0	585	942067	0.0614922	69.9595	0	233	0	18183	0	0	0
0	0	586	944067	0.0614922	69.9595	0	165	549	17405	0	0	0
0	0	587	946067	0.0614922	69.9595	0	140	1588	16136	0	0	0
0	0	588	948067	0.0614922	69.9595	0	103	3082	14746	0	0	0
0	0	589	950067	0.0614922	69.9595	0	0	4849	13544	0	0	0
0	0	590	952067	0.0614922	69.9595	0	0	6771	11634	0	0	0
0	0	591	954067	0.0614922	69.9595	0	0	8315	9473	0	0	0
0	0	592	956067	0.0614922	71.757	0	0	0	10556	7550	0	0
0	0	593	958067	0.0614922	71.757	0	0	0	12666	5657	0	0
0	0	594	960067	0.0614922	71.757	0	0	0	14458	4514	0	0
