det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdhd	028084_10	52	0	4499	4505	7	4.52	4.55	-46.3	579.7	399.1	1.81	1.87	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.14	0.86	3live:i/1blank:t/3live:t/3live:i	0			
pdhd	029107_20	31	0	488	494	7	4.05	4.10	-246.7	305.2	40.8	0.99	1.74	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:t/3live:i/3live:i/3live:i/3live:t	0			
pdhd	029107_24	22	0	425	430	6	4.75	5.23	-207.6	573.1	284.8	0.95	1.46	2	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i/3live:i/3live:i/3live:i/3live:t	0			
pdhd	028084_8	120	0	5709	5715	7	4.22	4.81	-89.6	388.1	281.5	1.06	1.49	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t	0			
pdhd	028084_15	50	0	1825	1829	5	3.51	4.02	-77.7	385.8	385.6	0.79	1.72	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i	0			
pdhd	028084_7	33	0	316	321	6	3.84	4.14	-14.5	412.7	26.0	0.98	1.54	2	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.83	3live:i/3live:i/3live:i/3live:t/3live:i	0			
pdhd	029107_12	20	0	200	205	6	3.36	3.22	-8.4	104.2	225.2	1.12	1.67	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i/3live:t	0			
pdhd	029107_10	45	0	1692	1696	5	3.02	3.55	-61.7	386.0	49.5	1.12	1.56	1	FIT	1	1.00	0.00	1.00	0.00	0.80	0.00	0.20	0.80	3live:i/3live:t/3live:i	0			
pdhd	029107_13	36	0	1137	1139	3	1.75	6.26	-206.2	477.0	229.8	0.86	1.72	3	FIT	0	0.85	0.00	0.85	0.00	0.00	0.00	0.00	1.00	3live:t/3live:t/3live:i	0			
pdhd	029107_14	43	0	2133	2135	3	1.79	2.38	-88.0	601.1	305.8	1.08	1.47	1	FIT	1	1.00	0.00	1.00	0.00	0.67	0.00	0.00	1.00	3live:t/3live:i/3live:t/3live:t	0			
