i	arc_cm	vid	off_cm	role	class	blank	qu	qv	qw	dead_uvw	q_dump	q_rms_ok	in_src	in_base	in_len	in_w	near_onridge_term_cm	stretch	cell_u	cell_v	cell_w	blank_dw	blank_dt	band_u	band_v	band_w
442	2.05	5693	2.13	interior	2blank+	VW	14856	0	0	000	0	1	path	closely_other	0.32	0.361	2.28	S2	-1	-1	0/1					5
443	2.69	5727	1.61	terminal	1blank	V	22309	0	28742	000	25728	1	path	closely_other	0.63	0.666	1.68	S2	-1	-1	1/1					6
444	3.48	5752	1.11	interior	3live	-	1771	212	30763	000	17791	1	path	closely_other	0.80	0.742	1.34	S2	-1	-1	1/1					3
445	4.65	5774	1.05	terminal	3live	-	13984	6143	19484	000	14294	1	connect	closely_other	1.17	1.116	0.58	S2	-1	-1	1/1					1
446	5.31	5795	0.70	interior	1blank	W	14790	26258	0	000	21310	1	connect	closely_other	0.66	0.623	0.44		-1	-1	0/1	1.0	0.0			3
447	5.75	5809	0.49	terminal	1blank	W	17268	34938	0	000	27558	1	path	closely_other	0.44	0.400	0.00		-1	-1	0/1	-0.6	0.0			4
448	6.55	5810	0.79	interior	2blank+	UW	0	11038	0	000	0	1	path	closely_same	0.80	0.843	0.80		-1	-1	0/1					4
449	7.37	5838	0.37	interior	3live	-	4485	21237	18621	000	16511	1	connect	closely_other	0.82	0.878	0.32		-1	-1	1/1					7
450	7.68	5849	0.26	terminal	3live	-	12212	28183	44267	000	31107	1	path	closely_other	0.32	0.291	0.00		-1	-1	1/1					5
451	8.48	5851	0.40	interior	3live	-	10461	16546	44267	000	27945	1	connect	closely_same	0.80	0.721	0.31		-1	-1	1/1					5
452	8.80	5868	0.15	terminal	3live	-	16380	28302	31344	000	26152	1	path	closely_other	0.32	0.286	0.00		-1	-1	1/1					7
453	9.60	5869	0.29	interior	3live	-	9957	8510	31344	000	19613	1	connect	closely_same	0.80	0.738	0.58		-1	-1	1/1					7
454	10.17	5899	0.23	terminal	3live	-	10435	26256	46291	000	31311	1	path	closely_other	0.58	0.530	0.00		-1	-1	1/1					6
455	10.76	5924	0.38	interior	3live	-	11211	22004	23399	000	19642	1	path	closely_other	0.58	0.536	0.58		-1	-1	1/1					10
456	11.99	5925	0.46	interior	3live	-	3418	2108	23399	000	13707	1	connect	closely_same	1.23	1.174	0.86		-1	-1	1/1					10
457	12.85	5959	0.19	terminal	3live	-	11100	27028	26040	000	22597	1	path	closely_other	0.86	0.811	0.00		-1	-1	1/1					5
458	13.87	5981	0.17	terminal	3live	-	16287	22098	12496	000	17414	1	connect	closely_other	1.02	0.952	0.00		-1	-1	1/1					5
459	14.31	5989	0.41	interior	1blank	W	9474	27434	0	000	20523	1	path	closely_other	0.44	0.410	0.44		-1	-1	0/1	0.4	-1.0			1
460	14.80	5994	0.17	terminal	1blank	W	16344	27434	0	000	22580	1	connect	closely_same	0.49	0.457	0.00		-1	-1	0/1	0.8	0.0			1
461	16.03	5996	0.75	interior	1blank	W	13607	291	0	000	9624	1	sbt	closely_same	1.23	1.234	0.59		-1	-1	0/1	0.4	-1.0			1
