det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdhd	029107_10	45	0	1709	1712	4	2.43	3.10	-61.6	386.1	49.8	0.94	1.56	1	FIT	1	1.00	0.00	1.00	0.00	0.75	0.00	0.00	1.00	3live:t/3live:i	0			
pdhd	029107_18	39	0	1109	1110	2	1.27	1.25	-62.6	591.1	106.9	1.18	2.41	1	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.50	1.00	3live:t/3live:t/3live:i	0			
pdhd	028084_8	29	0	149	151	3	1.97	1.97	-144.5	78.5	292.2	0.55	1.47	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i/3live:i	0			
pdhd	029107_14	45	0	2271	2273	3	1.74	0.49	-43.2	594.6	6.9	0.96	1.66	2	FIT	1	1.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i	0			
pdhd	029107_19	123	0	5311	5313	3	1.81	1.71	35.7	472.1	228.5	1.15	1.47	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:t	0			
pdhd	029107_14	43	0	2127	2129	3	1.79	2.38	-88.0	601.1	305.8	1.08	1.47	1	FIT	1	1.00	0.00	1.00	0.00	0.67	0.00	0.00	1.00	3live:t/3live:i/3live:t/3live:t	0			
pdhd	029107_28	93	0	3252	3253	2	1.00	1.50	140.7	432.9	454.3	0.52	2.28	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	3live:i/3live:e	0			
pdhd	029107_9	61	0	1539	1540	2	1.08	1.60	-251.3	303.0	68.8	1.31	2.10	1	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i	0			
pdhd	028084_30	26	0	202	204	3	1.50	2.00	-147.6	511.0	64.2	0.49	1.40	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:i	0			
pdhd	029107_10	53	0	2499	2501	3	1.87	2.59	-33.5	53.8	176.0	0.85	1.12	2	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i/3live:t	0			
pdhd	029107_6	47	0	739	740	2	1.16	0.72	-117.0	480.5	229.2	0.87	1.77	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i/3live:i	0			
pdhd	028084_26	38	0	575	576	2	1.41	1.84	-156.0	590.0	124.4	0.63	1.38	1	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	3live:i/3live:i/3live:i	0			
pdhd	029107_24	22	0	478	479	2	1.07	1.93	-217.1	553.9	263.2	0.62	1.81	1	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	3live:t/3live:i	0			
pdhd	028084_4	114	0	6024	6025	2	1.30	1.93	245.8	375.9	427.7	1.13	1.27	1	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	3live:i/3live:i	0			
pdhd	029107_24	21	0	290	292	3	1.49	1.28	-56.0	227.1	61.4	1.06	1.10	2	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	3live:t/3live:i	0			
pdhd	029107_12	20	0	23	24	2	1.16	1.62	-1.2	180.0	163.4	0.80	1.41	1	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.50	1.00	3live:t/3live:t/3live:i	0			
pdhd	029107_26	44	0	863	864	2	1.45	1.68	-247.9	593.2	340.2	1.37	1.10	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i	0			
pdhd	028084_12	27	0	28	29	2	1.28	1.83	-1.0	367.4	43.9	0.69	1.24	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t	0			
pdhd	029107_5	20	0	33	34	2	1.39	1.89	-6.7	141.9	436.9	1.04	1.05	3	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i/3live:i	0			
pdhd	029107_15	24	0	1116	1117	2	0.67	1.33	-77.8	196.6	157.7	0.51	1.81	1	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	3live:i/3live:e	1			
pdhd	028084_0	131	0	7945	7946	2	0.97	1.37	-74.3	219.3	339.1	0.86	1.22	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t	0			
pdhd	028084_27	57	0	1786	1787	2	1.11	1.66	-329.3	514.1	156.8	1.01	1.05	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	3live:t/3live:i	0			
pdhd	028084_29	13	0	5	6	2	0.60	1.18	-348.8	53.3	267.4	1.85	1.90	1	FIT	0	0.50	0.00	0.50	0.50	0.00	0.00	0.00	1.00	1dead:i/1dead:e	1			
pdhd	029107_12	20	0	27	28	2	1.02	1.23	-2.3	178.7	164.1	0.95	1.10	1	FIT	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	3live:t/3live:i	0			
pdhd	029107_18	45	0	3673	3674	2	1.32	2.12	-34.1	237.3	60.8	1.15	0.73	2	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i	0			
pdhd	029107_19	29	0	80	81	2	0.59	1.29	-70.8	391.2	55.2	0.90	1.63	2	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:e	1			
pdhd	028084_11	34	0	775	781	7	4.61	4.78	-150.9	453.1	46.4	0.69	2.02	3	D-3live	1	0.50	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0	5.61		
pdhd	029107_10	53	0	2455	2458	4	2.10	2.63	-38.8	40.6	160.0	1.48	1.62	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:t	0	0.79		
pdhd	029107_15	43	0	3362	3365	4	2.13	2.52	-301.6	431.2	50.9	1.07	1.59	3	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i/3live:t/3live:i/3live:i	0	2.83		
pdhd	029107_2	64	0	2575	2578	4	2.54	3.04	-115.1	595.2	217.9	1.21	1.27	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.25	0.75	3live:t/3live:i/3live:t/3live:i	0	11.79	13.44	1.163
pdhd	028084_7	36	0	1345	1348	4	2.42	2.89	-325.8	330.8	75.6	1.43	0.98	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:t/3live:i/3live:i	0	6.45	6.45	1.000
pdhd	028084_28	96	0	4514	4515	2	1.35	1.65	343.2	42.8	438.0	1.01	1.42	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i	0	2.84	9.25	3.740
pdhd	029107_20	31	0	505	506	2	1.28	1.89	-247.9	302.8	43.8	1.33	1.14	3	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0	1.61		
pdhd	029107_21	32	0	98	99	2	1.16	1.55	-99.5	130.9	43.1	1.01	1.15	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i	0	2.88	4.39	1.623
pdhd	028084_17	35	0	897	898	2	1.08	1.73	-292.1	385.0	77.7	1.21	1.17	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:t	0	3.78		
pdhd	029107_15	62	0	4803	4804	2	1.07	1.55	-79.6	76.4	428.0	1.22	0.96	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:t/3live:i	0	2.01	2.01	1.000
pdhd	028084_23	51	0	3303	3304	2	1.04	1.61	-212.4	453.9	324.9	1.11	0.79	3	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0	0.84	0.84	1.000
pdhd	028084_24	44	0	2110	2111	2	1.24	1.78	-187.5	575.4	176.2	1.36	0.42	3	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:t	0	2.45	2.45	1.000
pdhd	028084_27	57	0	1780	1781	2	1.26	1.95	-328.9	517.4	157.1	1.32	0.38	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:t	0	0.80	0.80	1.000
pdhd	029107_4	39	0	2858	2859	2	1.17	1.78	-153.6	203.1	48.4	1.10	0.24	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:t	0	3.56	3.56	1.000
