label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
all	rms	U	32.3918	19.7591	10.178	0.243591	103.592	4.95854	7.46578	4	7.9135	0	3.23918e-06	10.178
all	share	U	8.54959	4.06939	4.18692	0.134255	17.5303	1.12423	12.0195	4	7.9135	0	8.54959e-07	4.18692
all	truth	U	32.393	20.2924	10.3205	0.246856	106.514	5.09538	7.4616	4	7.9135	0	3.2393e-06	10.3205
all	rms	V	43.1493	19.4268	9.88573	0.24391	97.7277	4.82246	3.43032	4	7.9135	0	4.31493e-06	9.88573
all	share	V	29.3805	5.55573	3.67639	0.134068	13.5158	0.985769	9.61003	4	7.9135	0	2.93805e-06	3.67639
all	truth	V	51.7005	21.008	10.0003	0.252617	100.005	5.05248	3.92013	4	7.9135	0	5.17005e-06	10.0003
all	rms	W	-0.00565188	0.0910631	0.700927	0.0164414	0.491299	0.0230485	1.0033	4	7.9135	0	-5.65188e-10	0.700927
all	share	W	0.00325837	0.0505913	0.524163	0.0122165	0.274747	0.0128069	0.20848	4	7.9135	0	3.25837e-10	0.524163
all	truth	W	-0.00193091	0.126101	0.820156	0.01941	0.672655	0.0318384	2.25567	4	7.9135	0	-1.93091e-10	0.820156
all	rms	U(joint)	-0.00401561	0.0910537	10.5272	8.98801e-08	110.822	1.89238e-06	19.5221	14	7.9135	0	-4.01561e-10	10.5272
all	rms	V(joint)	-0.00401561	0.0910537	10.3568	9.61943e-08	107.262	1.99252e-06	19.5221	14	7.9135	0	-4.01561e-10	10.3568
all	rms	W(joint)	-0.00401561	0.0910537	0.700661	0.0164463	0.490926	0.0230465	19.5221	14	7.9135	0	-4.01561e-10	0.700661
all	share	U(joint)	0.00701441	0.0505617	4.4368	1.00744e-06	19.6852	8.93958e-06	54.2033	14	7.9135	0	7.01441e-10	4.4368
all	share	V(joint)	0.00701441	0.0505617	4.21193	3.81461e-07	17.7404	3.21338e-06	54.2033	14	7.9135	0	7.01441e-10	4.21193
all	share	W(joint)	0.00701441	0.0505617	0.523348	0.0122298	0.273893	0.0128008	54.2033	14	7.9135	0	7.01441e-10	0.523348
all	truth	U(joint)	0.00118269	0.126079	10.6653	2.23035e-07	113.75	4.75749e-06	22.2423	14	7.9135	0	1.18269e-10	10.6653
all	truth	V(joint)	0.00118269	0.126079	10.538	2.16966e-07	111.05	4.57279e-06	22.2423	14	7.9135	0	1.18269e-10	10.538
all	truth	W(joint)	0.00118269	0.126079	0.819723	0.0194174	0.671946	0.0318338	22.2423	14	7.9135	0	1.18269e-10	0.819723
