det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdvd	039252_12	113	0	2999	3000	2	1.23	1.70	195.6	120.4	86.2	1.56	1.15	2	GAP-short	0	0.67	0.00	0.67	0.00	0.00	0.00	1.00	0.50	3live:t/3live:i	0			
pdvd	039252_12	113	0	3002	3090	89	55.69	49.43	194.5	142.4	99.6	18.82	3.67	3	GAP-live	0	0.03	0.00	0.03	0.00	0.00	0.02	0.47	0.01	3live:t/3live:i/3live:i/3live:t	0			
pdvd	039252_12	115	0	3156	3157	2	1.02	1.51	172.2	129.9	26.6	0.99	1.64	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/1dead:t/3live:i	0	2.44		
pdvd	039252_12	115	0	3168	3169	2	1.00	1.64	166.2	128.7	29.8	1.17	2.33	1	D-crawl	1	1.00	0.00	1.00	0.00	0.50	0.00	0.00	0.00	1blank:i/2blank+:i	0	1.70		
pdvd	039252_12	115	0	3242	3243	2	1.24	1.74	126.8	118.2	49.3	1.89	1.51	2	FIT	0	0.67	0.00	0.67	0.00	0.00	0.00	0.00	1.00	3live:t/3live:t/3live:i/3live:t	0			
pdvd	039252_12	115	0	3271	3279	9	5.33	5.65	110.0	113.2	57.6	5.25	1.78	3	GAP-live	0	0.18	0.00	0.18	0.00	0.00	0.00	0.00	0.00	1blank:t/3live:i	0			
pdvd	039252_12	115	0	3295	3296	2	1.40	1.37	100.2	110.3	61.0	1.10	1.89	2	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i	0	3.60		
pdvd	039252_12	116	0	3381	3387	7	3.97	4.53	332.1	69.7	9.9	1.46	2.03	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.14	0.14	2blank+:i/3live:i/3live:t/2blank+:i	0	16.10	18.64	1.168
pdvd	039252_12	116	0	3393	3394	2	1.19	1.70	331.8	75.1	8.7	0.86	1.47	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i	0	0.59	0.59	1.000
pdvd	039252_12	116	0	3454	3455	2	1.09	1.50	335.2	87.3	26.9	0.80	1.16	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i	0			
pdvd	039252_12	116	0	3477	3479	3	2.01	2.13	332.5	89.9	38.9	1.35	1.56	1	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.33	0.33	3live:i/1blank:i/3live:i/1blank:t	0	7.01		
pdvd	039252_12	116	0	3489	3502	14	8.79	7.72	334.6	91.7	47.6	2.59	3.47	2	GAP-short	0	0.60	0.00	0.60	0.00	0.00	0.00	0.00	0.07	3live:i/3live:i/1blank:i/1blank:i/1blank:i/1blank:i/3live:t/1blank:i	0			
pdvd	039252_12	116	0	3524	3525	2	1.33	1.99	337.6	89.0	62.3	0.99	1.25	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1dead:i/3live:i	0			
pdvd	039252_12	116	0	3534	3554	21	12.49	12.25	331.7	88.5	68.0	6.09	3.40	2	GAP-live	0	0.12	0.00	0.12	0.00	0.00	0.05	0.00	0.10	1blank:i/1blank:i/3live:i/3live:i	0			
pdvd	039252_12	116	0	3562	3567	6	3.55	3.90	325.9	93.9	70.9	1.04	1.61	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/1dead:i/1dead:t/3live:i	0	4.04		
pdvd	039252_12	116	0	3583	3595	13	7.95	8.47	325.8	108.0	75.0	2.97	3.85	2	GAP-live	0	0.41	0.00	0.41	0.00	0.00	0.00	0.00	0.31	3live:t/3live:t/3live:i/3live:i	0			
pdvd	039252_12	117	0	4000	4003	4	2.65	3.25	20.0	261.4	164.4	2.02	2.14	2	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i	0			
pdvd	039252_12	126	0	4164	4165	2	10.57	11.27	-0.2	287.8	27.5	1.44	1.14	3	GAP-live	0	0.17	0.00	0.17	0.00	0.00	0.00	0.00	0.50	1blank:t/3live:i/3live:t/1dead:i	0			
pdvd	039252_13	35	0	548	551	4	2.52	3.09	-172.0	204.5	1.7	2.09	1.61	3	GAP-short	0	0.67	0.00	0.67	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/3live:e	0			
pdvd	039252_13	68	0	1104	1105	2	1.14	1.50	146.8	-33.8	40.2	1.18	1.11	1	D-crawl	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1blank:i/1blank:i	0	1.38		
pdvd	039252_13	70	0	2434	2435	2	1.10	1.50	194.5	-139.8	107.2	0.98	1.66	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	1blank:i/3live:i/3live:t	0	3.06		
pdvd	039252_13	70	0	2448	2452	5	2.93	3.53	188.8	-144.5	107.9	1.65	2.29	2	GAP-short	0	0.86	0.00	0.86	0.00	0.00	0.40	0.00	0.20	1dead:i/1dead:t/3live:t	0			
pdvd	039252_13	71	0	2579	2587	9	5.28	5.81	289.5	271.1	2.0	5.85	0.24	2	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2590	2598	9	5.36	6.00	289.5	264.3	2.0	12.54	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2604	2607	4	3.03	3.53	289.5	257.0	2.0	16.18	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2613	2616	4	2.27	2.93	289.6	250.8	2.0	11.22	nan	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2625	2628	4	2.41	2.98	289.6	243.6	2.0	4.89	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	0	2636	2639	4	2.52	3.16	289.5	237.1	2.0	1.84	nan	2	GAP-short	0	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	0	2659	2662	4	2.76	3.47	289.6	222.4	2.1	5.66	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	0	2664	2665	2	1.22	1.73	289.6	220.1	2.0	2.45	2.44	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	0	2696	2744	49	30.03	30.11	289.7	196.0	15.3	16.36	2.87	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	1blank:i/3live:i/3live:i/2blank+:i	0			
pdvd	039252_13	71	0	2753	2780	28	18.64	15.05	289.7	176.3	30.1	8.77	3.92	2	GAP-live	0	0.00	0.00	0.00	0.04	0.00	0.07	0.00	0.00	1blank:i/3live:t/1blank:i/1blank:t	0			
pdvd	039252_13	71	0	3176	3179	4	2.44	2.87	292.2	-34.0	150.6	1.34	1.73	2	D-bridge	1	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1blank:i/1blank:i	0	0.68		
pdvd	039252_13	71	0	3457	3459	3	1.64	0.89	293.2	-168.1	246.9	1.21	1.48	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.33	3live:t/3live:i	0	4.74		
pdvd	039252_13	71	1	4053	4056	4	2.49	2.87	292.3	-33.5	150.4	1.37	1.86	2	D-bridge	1	0.83	0.00	0.83	0.00	0.00	1.00	0.00	0.00	1blank:i/1blank:i	0	2.55		
pdvd	039252_13	71	1	4460	4489	30	18.79	15.15	289.8	176.9	30.2	8.82	4.06	2	GAP-live	0	0.00	0.00	0.00	0.03	0.00	0.10	0.00	0.00	3live:t/3live:i/1blank:i/1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4497	4545	49	30.32	30.47	289.6	195.6	15.1	16.49	2.71	2	GAP-live	0	0.00	0.00	0.00	0.02	0.00	0.02	0.00	0.00	1blank:i/3live:i/3live:i/2blank+:i	0			
pdvd	039252_13	71	1	4576	4577	2	1.08	1.68	289.6	222.5	2.1	4.85	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4599	4603	5	2.98	3.59	289.5	236.9	2.0	1.83	nan	2	GAP-live	0	0.00	0.29	0.29	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4610	4612	3	2.09	3.03	289.6	243.8	2.0	4.95	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4620	4623	4	2.37	2.90	289.6	250.8	2.0	11.20	nan	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4632	4635	4	2.49	2.99	289.5	257.9	2.0	16.32	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4640	4647	8	5.37	6.00	289.5	264.3	2.0	12.51	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4650	4658	9	5.41	6.07	289.5	271.1	2.0	5.85	0.28	2	GAP-live	0	0.17	0.00	0.17	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	84	0	5944	5949	6	24.51	25.11	272.9	222.0	25.3	2.84	2.00	3	GAP-live	0	0.02	0.04	0.06	0.00	0.00	0.00	0.00	0.00	1blank:t/1blank:i/3live:i/3live:t	0			
pdvd	039252_13	84	0	5955	5965	11	12.19	12.53	265.9	215.6	41.7	6.00	3.32	3	GAP-live	0	0.12	0.08	0.20	0.00	0.00	0.00	0.00	0.09	3live:i/3live:t	0			
pdvd	039252_13	84	0	6004	6012	9	5.00	5.49	250.8	214.1	62.1	2.59	3.86	2	GAP-live	0	0.45	0.00	0.45	0.00	0.00	0.00	0.00	0.11	3live:i/3live:t/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_14	38	0	426	430	5	17.95	18.55	-29.4	313.6	88.1	2.36	3.11	3	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.00	3live:e/1blank:i/3live:t/1blank:i	0			
pdvd	039252_14	38	0	450	452	3	2.21	1.97	-20.7	300.0	78.8	1.43	1.98	2	D-crawl	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0	4.24		
pdvd	039252_14	67	0	1146	1150	5	2.85	3.41	65.8	-119.3	271.3	1.37	1.34	2	GAP-short	0	1.00	0.00	1.00	0.40	0.00	0.00	0.00	0.00	1blank:t/1blank:i/1blank:i	0			
pdvd	039252_14	67	0	1158	1159	2	1.28	1.94	66.0	-125.9	271.3	1.62	0.77	1	GAP-dead	0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_14	67	0	1162	1197	36	54.91	49.53	66.1	-153.3	286.5	10.29	3.56	3	GAP-live	0	0.05	0.00	0.05	0.00	0.00	0.00	0.00	0.00	1blank:i/1dead:i/1blank:i/1blank:i	0			
pdvd	039252_14	72	0	1596	1598	3	1.79	2.26	133.6	4.7	101.8	2.34	3.36	1	GAP-live	0	0.40	0.00	0.40	0.00	0.00	1.00	0.00	0.00	1blank:i/3live:i	0			
pdvd	039252_14	72	0	1605	1606	2	2.26	2.78	134.6	-0.2	100.9	3.66	0.79	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_14	72	0	1629	1640	12	7.13	6.16	140.7	-12.0	106.6	3.25	3.77	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i/1blank:t/1blank:i/1blank:i/1blank:i	0			
pdvd	039252_14	75	0	2069	2083	15	9.44	8.15	331.7	-154.6	123.3	15.33	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/3live:i	0			
pdvd	039252_14	75	0	2096	2099	4	2.62	3.13	331.6	-166.3	121.8	2.69	3.05	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i	0			
pdvd	039252_14	75	0	2102	2103	2	0.53	1.06	331.6	-169.0	121.0	1.76	0.90	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i	1			
pdvd	039252_14	78	0	2890	2891	2	0.98	1.68	154.1	77.9	150.4	1.37	1.44	1	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:t/1blank:i	0			
