det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdhd	028084_0	28	0	661	662	2	1.41	2.02	-243.7	133.9	153.8	0.29	1.09	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:i/3live:t	0			
pdhd	028084_0	28	0	808	813	6	3.63	3.60	-173.2	86.1	128.7	1.38	1.48	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.83	3live:t/3live:i/3live:t/1blank:i/3live:t/3live:i/3live:t	0			
pdhd	028084_0	35	0	1789	1791	3	2.28	1.42	-136.4	69.9	399.2	1.29	1.84	2	D-crawl	1	1.00	0.00	1.00	0.00	0.67	0.00	0.00	0.00	1blank:i/2blank+:i/2blank+:i/3live:i	0	3.89		
pdhd	028084_0	91	0	3790	3803	14	9.47	9.68	6.0	21.8	428.4	2.05	2.16	3	D-blank-term	1	0.58	0.00	0.58	0.00	0.00	0.00	0.00	0.07	1blank:t/1blank:i/1blank:i/2blank+:i/1blank:i/1blank:i/1blank:i/1blank:i/1blank:i/1blank:i/1blank:i/3live:i/3live:t	0	10.68		
pdhd	028084_0	91	0	3831	3832	2	1.12	1.44	20.9	33.6	421.9	0.63	1.32	1	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t/1blank:t	0	2.88	5.01	1.794
pdhd	028084_0	91	0	3880	3885	6	3.47	3.67	39.5	55.2	412.6	1.60	1.53	3	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.33	3live:t/3live:i/1blank:i/1blank:i/1blank:i/1blank:i	0			
pdhd	028084_1	33	0	405	758	354	219.33	210.94	-56.9	486.8	317.4	63.90	0.78	3	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1dead:t/1dead:i/1dead:i/1dead:t	0			
pdhd	028084_1	33	0	767	813	47	29.42	28.35	-55.9	387.9	388.3	14.62	0.72	3	GAP-live	0	0.05	0.00	0.05	0.34	0.00	0.00	0.00	0.00	1dead:t/1dead:i/1dead:i/1dead:i/1dead:i/1dead:i	0			
pdhd	028084_1	33	0	822	844	23	13.90	13.24	-55.9	368.4	403.2	7.01	1.19	3	GAP-live	0	0.15	0.00	0.15	0.35	0.00	0.00	0.00	0.00	1dead:t/1dead:i/1dead:i/1dead:i/1dead:i	0			
pdhd	028084_1	33	0	851	916	66	42.77	39.99	-55.8	344.5	419.9	20.60	2.72	3	GAP-live	0	0.04	0.00	0.04	0.38	0.00	0.00	0.56	0.00	1dead:i/1dead:i/1dead:t/1dead:i	0			
pdhd	028084_1	33	0	921	966	46	29.37	28.62	-56.0	315.5	440.4	13.60	3.16	3	GAP-live	0	0.09	0.00	0.09	0.33	0.00	0.00	0.61	0.04	1dead:t/1dead:i/1dead:i	0			
pdhd	028084_1	33	0	970	971	2	1.17	1.80	-56.0	302.1	450.3	0.58	1.52	2	FIT	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	1dead:i/1dead:i	0			
pdhd	028084_1	33	0	975	977	3	2.09	2.74	-56.0	299.7	452.1	0.84	1.20	2	FIT	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	1dead:i/1dead:i	0			
pdhd	028084_1	33	0	995	996	2	1.58	1.96	-56.0	289.6	459.0	0.84	1.25	2	FIT	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	1dead:i/1dead:i	0			
pdhd	028084_1	38	0	1125	1126	2	1.13	1.70	-177.7	528.6	109.4	1.43	0.94	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i	0	2.62		
pdhd	028084_1	39	0	1759	1767	9	5.61	5.11	-40.7	89.0	240.8	2.27	2.95	3	GAP-short	0	0.60	0.00	0.60	0.00	0.00	0.00	0.00	0.00	1blank:i/2blank+:i/2blank+:i/1blank:i/1blank:i/1blank:i/1blank:i	0			
pdhd	028084_1	39	0	1789	1809	21	19.99	20.21	-43.6	106.6	232.2	9.12	1.09	3	GAP-live	0	0.07	0.00	0.07	0.00	0.00	0.00	0.00	0.00	3live:t/1blank:i/3live:i/1blank:i	0			
