det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdhd	028084_11	34	0	436	460	25	17.64	14.81	-188.0	274.8	6.8	0.84	3.45	3	D-3live	1	0.97	1.00	1.00	0.00	0.00	0.00	0.00	0.04	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0	16.87		
pdhd	028084_11	34	0	463	466	4	2.81	3.04	-186.8	282.9	10.9	0.70	2.06	3	D-3live	1	0.83	1.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:i/3live:i/3live:i	0	3.89		
pdhd	028084_11	34	0	481	509	29	17.01	15.52	-183.7	299.1	12.7	0.67	2.59	3	XID	1	0.32	1.00	1.00	0.00	0.00	0.00	0.00	0.14	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:t/3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	514	516	3	1.97	2.38	-181.9	309.2	14.7	0.72	1.52	2	D-3live	1	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.33	3live:i/3live:i/3live:i/3live:i	0	2.95		
pdhd	028084_11	34	0	520	524	5	2.91	3.44	-181.2	313.0	15.9	0.73	2.27	3	D-3live	1	0.57	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i	0	4.81		
pdhd	028084_11	34	0	526	532	7	5.83	6.15	-180.2	317.4	16.9	0.84	2.21	3	D-3live	1	0.75	1.00	1.00	0.00	0.00	0.00	0.00	0.14	3live:i/3live:i/3live:i/3live:i/3live:i/3live:t/3live:i	0	7.36		
pdhd	028084_11	34	0	540	547	8	4.93	5.11	-178.4	326.7	18.8	0.67	2.75	3	D-3live	1	0.50	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0	6.77		
pdhd	028084_11	34	0	550	570	21	13.39	13.70	-176.7	336.5	21.1	0.74	2.93	3	XID	1	0.30	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	586	595	10	5.72	6.23	-173.0	354.5	24.7	0.80	3.47	3	D-3live	1	0.67	1.00	1.00	0.00	0.00	0.00	0.00	0.30	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0	9.34		
pdhd	028084_11	34	0	598	601	4	2.61	1.00	-172.0	359.3	26.0	0.66	2.82	3	XID	1	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	607	608	2	1.27	2.00	-172.0	359.9	25.9	0.46	2.92	3	XID	1	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	610	615	6	3.79	4.21	-171.2	362.5	26.6	0.62	2.90	3	XID	1	0.38	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	617	622	6	4.95	5.51	-170.3	367.3	27.7	0.67	2.65	3	XID	1	0.36	1.00	1.00	0.00	0.00	0.00	0.00	0.17	3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	625	626	2	1.68	2.26	-169.3	371.6	28.7	0.54	1.99	3	XID	1	0.20	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	639	645	7	4.44	5.07	-167.1	381.2	31.2	0.74	2.52	3	XID	1	0.40	1.00	1.00	0.00	0.00	0.00	0.00	0.29	3live:i/3live:i/3live:i/3live:i/3live:t	0			
pdhd	028084_11	34	0	664	702	39	24.24	23.69	-162.0	404.4	36.1	0.77	3.81	3	XID	1	0.47	1.00	1.00	0.00	0.00	0.00	0.00	0.08	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	704	708	5	2.82	3.34	-159.1	417.4	39.2	0.65	2.38	3	XID	1	0.29	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	710	723	14	8.24	8.81	-157.6	423.4	40.5	0.65	2.71	3	D-3live	1	0.61	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0	10.50		
pdhd	028084_11	34	0	725	738	14	9.28	9.39	-155.7	431.9	42.5	0.78	2.94	3	XID	1	0.16	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	741	746	6	3.60	3.74	-154.0	438.6	43.4	0.81	3.37	3	XID	1	0.43	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	749	764	16	10.09	9.84	-152.3	446.2	44.9	0.69	3.60	3	XID	1	0.25	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	766	772	7	4.61	4.78	-150.9	453.1	46.4	0.69	2.02	3	D-3live	1	0.50	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0	5.61		
pdhd	028084_11	34	0	783	786	4	2.33	2.84	-148.7	460.7	49.7	0.36	2.68	2	XID	1	0.33	1.00	1.00	0.00	0.00	0.00	0.00	0.25	3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	36	0	949	955	7	4.31	4.88	-194.7	513.6	175.2	2.10	3.70	1	GAP-short	0	0.70	0.00	0.70	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i/1blank:i/1blank:i/3live:i	0			
pdhd	028084_11	36	0	1054	1077	24	15.28	15.94	-222.8	450.7	175.1	7.06	2.05	2	GAP-live	0	0.22	0.00	0.22	0.00	0.00	0.04	0.46	0.08	3live:i/3live:t/1blank:i/1blank:t	0			
pdhd	028084_11	39	0	1171	1201	31	18.22	18.36	-222.3	583.8	89.8	9.79	2.02	3	GAP-live	0	0.11	0.00	0.11	0.00	0.00	0.03	0.00	0.00	3live:t/3live:t/3live:i/3live:i/3live:t/3live:i	0			
pdhd	028084_11	39	0	1217	1225	9	5.12	5.65	-225.5	566.0	96.2	3.25	2.94	2	GAP-live	0	0.36	0.00	0.36	0.00	0.00	0.33	0.22	0.00	3live:i/3live:t/3live:t/1blank:i	0			
pdhd	028084_11	39	0	1243	1365	123	75.06	70.73	-193.5	560.6	120.7	34.67	4.10	3	GAP-live	0	0.04	0.00	0.04	0.00	0.00	0.01	0.00	0.00	1blank:i/1blank:i/1blank:i/1blank:i	0			
pdhd	028084_11	46	0	1609	1612	4	2.31	2.89	-198.1	76.1	41.1	1.01	1.72	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/3live:i	0	6.54	7.11	1.027
pdhd	028084_11	46	0	1623	1628	6	3.65	3.25	-199.5	71.4	44.6	2.42	3.20	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i	0			
pdhd	028084_11	106	0	2922	2991	70	44.58	44.66	206.5	560.9	257.7	22.43	3.78	2	GAP-live	0	0.06	0.00	0.06	0.00	0.00	0.06	0.47	0.00	1blank:i/3live:t/1blank:i/3live:t	0			
pdhd	028084_11	110	0	3168	3171	4	2.27	1.79	244.2	537.5	295.3	1.26	2.14	2	D-crawl	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i/3live:i	0	4.01		
pdhd	028084_11	133	0	5272	5275	4	2.41	3.77	0.5	410.8	183.4	1.83	1.73	2	GAP-short	0	0.75	0.00	0.75	0.00	0.00	0.50	0.00	0.00	1blank:i/3live:i/3live:i/3live:i	0			
