label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share
phase:q4	rms	W	0	83.4663	6	186456	2.48193	1.39479	0.394642	4.85961	2.70864	4.37026	0.810241	0	0.492266
phase:q4	rms	W	1	308.5	8	224290	4.14615	1.70095	0.742833	14.6122	8.35007	14.8491	1.51331	0	0.458678
phase:q4	rms	W	2	388.233	3	180976	2.29396	1.46268	0.831944	4.0223	3.96354	3.81494	0.761665	0	0.421874
phase:q4	rms	W	3	512.637	5	218959	3.08095	1.60027	0.954507	7.85406	4.85053	7.8425	1.03986	0	0.427678
phase:q4	rms	W	4	647.765	7	204508	1.44613	1.44766	1.07187	0.996482	0.0498241	1.14447	1.45519e-11	0	0.611199
phase:q4	rms	W	5	938.44	3	226594	3.21192	2.6602	1.2886	6.41642	2.81929	4.90027	2	1	0.363041
phase:q4	share	W	0	83.4663	6	186456	2.48193	1.39479	0.394642	3.05913	13.6025	4.37026	0.810241	0	0.492266
phase:q4	share	W	1	308.5	8	224290	4.14615	1.70095	0.742833	2.56003	1.71252	14.8491	1.51331	0	0.458678
phase:q4	share	W	2	388.233	3	180976	2.29396	1.46268	0.831944	5.3374	13.4728	3.81494	0.761665	0	0.421874
phase:q4	share	W	3	512.637	5	218959	3.08095	1.60027	0.954507	4.6939	5.94319	7.8425	1.03986	0	0.427678
phase:q4	share	W	4	647.765	7	204508	1.44613	1.44766	1.07187	1.35153	0.0675767	1.14447	1.45519e-11	0	0.611199
phase:q4	share	W	5	938.44	3	226594	3.21192	2.6602	1.2886	5.17753	2.07576	4.90027	2	1	0.363041
phase:centre	rms	U	0	73.281	46	1.63653e+06	1.73153	0.613936	0.602357	2.18307	0.438341	2.9841	0.333177	0	0.725866
phase:centre	rms	U	1	211.252	39	1.48886e+06	2.15958	1.28999	0.778243	3.33597	0.416329	3.60539	0.831143	0	0.573232
phase:centre	rms	U	2	375.643	46	1.73418e+06	1.89156	1.24453	0.94604	2.62905	0.308399	2.92413	0.487319	0	0.615766
phase:centre	rms	U	3	568.878	28	1.6847e+06	2.0907	1.36963	1.11134	3.51621	0.682811	3.73022	0.335036	0	0.576641
phase:centre	rms	U	4	803.149	25	1.63035e+06	1.969	1.42565	1.28351	3.1358	0.15679	3.49188	1.45519e-11	0	0.559149
phase:centre	rms	U	5	1079.84	29	1.64529e+06	2.4152	1.96153	1.46095	4.10985	2.09211	4.11994	1.09064	0	0.524487
phase:centre	share	U	0	73.281	46	1.63653e+06	1.73153	0.613936	0.602357	1.58219	0.156761	2.9841	0.333177	0	0.725866
phase:centre	share	U	1	211.252	39	1.48886e+06	2.15958	1.28999	0.778243	2.76791	0.651209	3.60539	0.831143	0	0.573232
phase:centre	share	U	2	375.643	46	1.73418e+06	1.89156	1.24453	0.94604	2.56422	0.193285	2.92413	0.487319	0	0.615766
phase:centre	share	U	3	568.878	28	1.6847e+06	2.0907	1.36963	1.11134	3.21135	0.365975	3.73022	0.335036	0	0.576641
phase:centre	share	U	4	803.149	25	1.63035e+06	1.969	1.42565	1.28351	3.59771	0.179886	3.49188	1.45519e-11	0	0.559149
phase:centre	share	U	5	1079.84	29	1.64529e+06	2.4152	1.96153	1.46095	3.1912	1.21341	4.11994	1.09064	0	0.524487
phase:centre	rms	V	0	59.0867	41	1.55807e+06	1.73356	1.09803	0.868109	2.16006	0.474948	2.55318	0.381484	0	0.676994
phase:centre	rms	V	1	198.191	50	1.55505e+06	1.7899	1.2714	0.999217	2.32786	0.630864	2.58571	0.411416	0	0.623478
phase:centre	rms	V	2	338.085	42	1.5378e+06	1.7073	1.30688	1.11564	2.21337	0.24669	2.45159	1.45519e-11	0	0.642962
phase:centre	rms	V	3	700.814	23	1.49416e+06	1.98471	1.73172	1.37224	2.77349	0.353494	2.82328	0.704726	0	0.570629
phase:centre	rms	V	4	958.091	32	1.63139e+06	2.04535	1.75913	1.52835	3.37554	0.482814	3.42478	0.250726	0	0.578615
phase:centre	rms	V	5	1204.73	16	1.57296e+06	2.29156	1.89027	1.66431	4.42637	0.912367	4.44808	0.27476	0	0.501071
phase:centre	share	V	0	59.0867	41	1.55807e+06	1.73356	1.09803	0.868109	1.97476	0.497806	2.55318	0.381484	0	0.676994
phase:centre	share	V	1	198.191	50	1.55505e+06	1.7899	1.2714	0.999217	2.52977	0.491902	2.58571	0.411416	0	0.623478
phase:centre	share	V	2	338.085	42	1.5378e+06	1.7073	1.30688	1.11564	2.46201	0.180876	2.45159	1.45519e-11	0	0.642962
phase:centre	share	V	3	700.814	23	1.49416e+06	1.98471	1.73172	1.37224	2.9778	0.315772	2.82328	0.704726	0	0.570629
phase:centre	share	V	4	958.091	32	1.63139e+06	2.04535	1.75913	1.52835	3.22751	0.501417	3.42478	0.250726	0	0.578615
phase:centre	share	V	5	1204.73	16	1.57296e+06	2.29156	1.89027	1.66431	4.65602	0.89539	4.44808	0.27476	0	0.501071
phase:centre	rms	W	0	128.223	34	857477	1.34887	0.952338	0.484266	0.672105	0.133453	1.14702	0.845767	0	0.813224
phase:centre	rms	W	1	317.664	36	846847	2.23206	0.98455	0.753612	4.03566	3.33715	4.58069	0.468393	0	0.77723
phase:centre	rms	W	2	388.962	14	853107	1.19339	0.985811	0.832716	0.958413	0.0588531	1.14577	0.240014	0	0.807835
phase:centre	rms	W	3	541.984	27	886166	1.37043	1.10145	0.98119	1.34052	0.589289	1.62761	1.45519e-11	0	0.781304
phase:centre	rms	W	4	663.557	27	858153	1.38197	1.39346	1.08476	1.14575	0.0572875	1.14482	0.489267	0	0.763704
phase:centre	rms	W	5	955.089	35	877784	1.36959	1.36321	1.29992	1.33879	0.297998	1.70722	1.45519e-11	0	0.750649
phase:centre	share	W	0	128.223	34	857477	1.34887	0.952338	0.484266	0.464811	0.3289	1.14702	0.845767	0	0.813224
phase:centre	share	W	1	317.664	36	846847	2.23206	0.98455	0.753612	1.12101	0.155437	4.58069	0.468393	0	0.77723
phase:centre	share	W	2	388.962	14	853107	1.19339	0.985811	0.832716	1.071	0.0594595	1.14577	0.240014	0	0.807835
phase:centre	share	W	3	541.984	27	886166	1.37043	1.10145	0.98119	1.29615	0.343247	1.62761	1.45519e-11	0	0.781304
phase:centre	share	W	4	663.557	27	858153	1.38197	1.39346	1.08476	1.19274	0.0596368	1.14482	0.489267	0	0.763704
phase:centre	share	W	5	955.089	35	877784	1.36959	1.36321	1.29992	1.50459	0.318756	1.70722	1.45519e-11	0	0.750649
phase:edge_lo	rms	U	0	71.3497	17	613981	1.9409	1.35144	0.599529	2.83217	1.2873	2.30014	0.435579	0	0.625238
phase:edge_lo	rms	U	1	231.857	34	742197	1.60933	1.38727	0.801204	1.66474	0.308109	1.30736	0.251138	0	0.589106
phase:edge_lo	rms	U	2	494.772	13	658037	1.97933	1.48451	1.05103	3.01305	0.877178	2.81865	0.395177	0	0.623561
phase:edge_lo	rms	U	3	597.794	13	691618	1.70994	1.50485	1.13401	2.06848	0.167748	1.94529	0.213764	0	0.613985
phase:edge_lo	rms	U	4	752.364	10	689532	1.67642	1.52779	1.24821	1.98838	0.0994191	2.03423	1.45519e-11	0	0.607937
phase:edge_lo	rms	U	5	1017.91	14	691798	2.01625	1.6698	1.42316	3.30893	0.930765	3.30244	1.45519e-11	0	0.522525
phase:edge_lo	share	U	0	71.3497	17	613981	1.9409	1.35144	0.599529	0.981016	0.36783	2.30014	0.435579	0	0.625238
phase:edge_lo	share	U	1	231.857	34	742197	1.60933	1.38727	0.801204	1.62187	0.349863	1.30736	0.251138	0	0.589106
phase:edge_lo	share	U	2	494.772	13	658037	1.97933	1.48451	1.05103	1.03197	0.696194	2.81865	0.395177	0	0.623561
phase:edge_lo	share	U	3	597.794	13	691618	1.70994	1.50485	1.13401	1.26382	0.32975	1.94529	0.213764	0	0.613985
phase:edge_lo	share	U	4	752.364	10	689532	1.67642	1.52779	1.24821	1.39856	0.0699281	2.03423	1.45519e-11	0	0.607937
phase:edge_lo	share	U	5	1017.91	14	691798	2.01625	1.6698	1.42316	2.91763	0.764064	3.30244	1.45519e-11	0	0.522525
phase:edge_lo	rms	V	0	114.842	17	614405	2.06369	1.46283	0.922899	3.19864	1.11993	2.9707	0.591565	0	0.576309
phase:edge_lo	rms	V	1	228.022	21	567149	1.8147	1.40768	1.02515	2.51505	1.26266	2.36252	1.45519e-11	0	0.646084
phase:edge_lo	rms	V	2	328.335	16	617520	1.84584	1.45175	1.10792	2.63458	1.14702	2.52704	1.45519e-11	0	0.62004
phase:edge_lo	rms	V	3	544.341	13	690507	1.96414	1.62818	1.26794	2.88808	0.456321	2.81453	0.483754	0	0.514059
phase:edge_lo	rms	V	4	939.927	17	619747	2.0309	1.68257	1.51786	3.36889	0.518485	3.5974	1.45519e-11	0	0.560329
phase:edge_lo	rms	V	5	1157.9	8	654866	2.07348	1.74444	1.63937	3.54527	0.177263	3.94375	1.45519e-11	0	0.541474
phase:edge_lo	share	V	0	114.842	17	614405	2.06369	1.46283	0.922899	1.5829	1.27652	2.9707	0.591565	0	0.576309
phase:edge_lo	share	V	1	228.022	21	567149	1.8147	1.40768	1.02515	0.904609	0.462301	2.36252	1.45519e-11	0	0.646084
phase:edge_lo	share	V	2	328.335	16	617520	1.84584	1.45175	1.10792	1.22817	0.418863	2.52704	1.45519e-11	0	0.62004
phase:edge_lo	share	V	3	544.341	13	690507	1.96414	1.62818	1.26794	2.89134	0.625967	2.81453	0.483754	0	0.514059
phase:edge_lo	share	V	4	939.927	17	619747	2.0309	1.68257	1.51786	2.17266	0.475164	3.5974	1.45519e-11	0	0.560329
phase:edge_lo	share	V	5	1157.9	8	654866	2.07348	1.74444	1.63937	2.52765	0.126382	3.94375	1.45519e-11	0	0.541474
phase:edge_lo	rms	W	0	253.793	6	122681	1.43129	1.35751	0.674921	0.83309	0.0416545	0.661275	0.289312	0	0.638347
phase:edge_lo	rms	W	1	309.307	6	113185	1.27279	1.36158	0.743789	0.299792	0.273003	0.319325	0.0730331	0	0.721438
phase:edge_lo	rms	W	2	459.041	5	149727	1.70346	1.40898	0.903744	2.04782	0.572365	1.7333	0.204599	0	0.568374
phase:edge_lo	rms	W	3	593.221	3	92087	1.45988	1.44012	1.02611	1.06849	0.0534247	1.11023	1.45519e-11	0	0.595122
phase:edge_lo	rms	W	4	627.317	5	163869	1.6469	1.43721	1.05495	1.87467	0.0937337	1.75963	1.45519e-11	0	0.597929
phase:edge_lo	rms	W	5	856.656	7	152916	1.45496	1.40348	1.23149	1.04303	0.137786	1.66373	1.45519e-11	0	0.60819
phase:edge_lo	share	W	0	253.793	6	122681	1.43129	1.35751	0.674921	0.909058	0.0454529	0.661275	0.289312	0	0.638347
phase:edge_lo	share	W	1	309.307	6	113185	1.27279	1.36158	0.743789	0.35145	0.33777	0.319325	0.0730331	0	0.721438
phase:edge_lo	share	W	2	459.041	5	149727	1.70346	1.40898	0.903744	1.98605	0.314595	1.7333	0.204599	0	0.568374
phase:edge_lo	share	W	3	593.221	3	92087	1.45988	1.44012	1.02611	1.59087	0.0795434	1.11023	1.45519e-11	0	0.595122
phase:edge_lo	share	W	4	627.317	5	163869	1.6469	1.43721	1.05495	1.54774	0.077387	1.75963	1.45519e-11	0	0.597929
phase:edge_lo	share	W	5	856.656	7	152916	1.45496	1.40348	1.23149	1.39488	0.723374	1.66373	1.45519e-11	0	0.60819
phase:edge_hi	rms	U	0	100.002	24	760876	2.20932	1.30828	0.640206	4.12981	1.41988	3.57937	1.45519e-11	0	0.508848
phase:edge_hi	rms	U	1	370.806	20	714970	3.20399	1.4493	0.94153	9.31816	7.59322	9.05156	0.468339	0	0.462708
phase:edge_hi	rms	U	2	524.559	13	805310	1.74668	1.45441	1.07568	2.256	0.124234	2.09266	1.45519e-11	0	0.570893
phase:edge_hi	rms	U	3	697.313	13	741667	2.17011	1.52083	1.20877	3.95758	0.197879	3.85759	1.45519e-11	0	0.559153
phase:edge_hi	rms	U	4	883.032	11	781695	2.18585	1.63178	1.33716	3.99478	0.199739	3.90324	0.167581	0	0.547519
phase:edge_hi	rms	U	5	1031.67	15	765655	1.77294	1.64125	1.43164	2.35579	0.494819	2.49919	1.45519e-11	0	0.5413
phase:edge_hi	share	U	0	100.002	24	760876	2.20932	1.30828	0.640206	3.22291	0.374818	3.57937	1.45519e-11	0	0.508848
phase:edge_hi	share	U	1	370.806	20	714970	3.20399	1.4493	0.94153	4.23869	3.44312	9.05156	0.468339	0	0.462708
phase:edge_hi	share	U	2	524.559	13	805310	1.74668	1.45441	1.07568	1.98651	0.107375	2.09266	1.45519e-11	0	0.570893
phase:edge_hi	share	U	3	697.313	13	741667	2.17011	1.52083	1.20877	2.19392	0.109696	3.85759	1.45519e-11	0	0.559153
phase:edge_hi	share	U	4	883.032	11	781695	2.18585	1.63178	1.33716	2.37883	0.118941	3.90324	0.167581	0	0.547519
phase:edge_hi	share	U	5	1031.67	15	765655	1.77294	1.64125	1.43164	2.53107	0.340995	2.49919	1.45519e-11	0	0.5413
phase:edge_hi	rms	V	0	54.1356	17	564140	1.55424	1.41007	0.863075	1.38754	0.399599	1.17224	0.353303	0	0.626238
phase:edge_hi	rms	V	1	159.818	29	766912	2.09977	1.44405	0.964831	3.52916	2.6244	3.25464	0.367551	0	0.518509
phase:edge_hi	rms	V	2	329.831	19	710876	1.57442	1.43785	1.10911	1.58691	0.171612	1.64153	1.45519e-11	0	0.600383
phase:edge_hi	rms	V	3	545.732	13	636863	1.72359	1.6375	1.2689	1.92542	0.434952	1.89946	0.526031	0	0.580739
phase:edge_hi	rms	V	4	933.539	14	681069	1.99487	1.76231	1.51415	3.1918	0.578161	3.16641	0.163871	0	0.491376
phase:edge_hi	rms	V	5	1158.04	9	728318	2.01833	1.73265	1.63944	3.31743	0.165871	3.75936	1.45519e-11	0	0.505314
phase:edge_hi	share	V	0	54.1356	17	564140	1.55424	1.41007	0.863075	1.02685	0.223205	1.17224	0.353303	0	0.626238
phase:edge_hi	share	V	1	159.818	29	766912	2.09977	1.44405	0.964831	2.87764	1.77573	3.25464	0.367551	0	0.518509
phase:edge_hi	share	V	2	329.831	19	710876	1.57442	1.43785	1.10911	1.51049	0.374089	1.64153	1.45519e-11	0	0.600383
phase:edge_hi	share	V	3	545.732	13	636863	1.72359	1.6375	1.2689	1.57192	0.484278	1.89946	0.526031	0	0.580739
phase:edge_hi	share	V	4	933.539	14	681069	1.99487	1.76231	1.51415	3.61602	0.368936	3.16641	0.163871	0	0.491376
phase:edge_hi	share	V	5	1158.04	9	728318	2.01833	1.73265	1.63944	3.30537	0.165269	3.75936	1.45519e-11	0	0.505314
phase:edge_hi	rms	W	0	83.4663	6	186456	2.48193	1.39479	0.394642	4.85961	2.4574	4.37026	0.810241	0	0.492266
phase:edge_hi	rms	W	1	308.5	8	224290	4.14615	1.70095	0.742833	14.6122	8.64289	14.8491	1.51331	0	0.458678
phase:edge_hi	rms	W	2	388.233	3	180976	2.29396	1.46268	0.831944	4.0223	3.62297	3.81494	0.761665	0	0.421874
phase:edge_hi	rms	W	3	512.637	5	218959	3.08095	1.60027	0.954507	7.85406	5.16903	7.8425	1.03986	0	0.427678
phase:edge_hi	rms	W	4	647.765	7	204508	1.44613	1.44766	1.07187	0.996482	0.0498241	1.14447	1.45519e-11	0	0.611199
phase:edge_hi	rms	W	5	938.44	3	226594	3.21192	2.6602	1.2886	6.41642	2.21454	4.90027	2	1	0.363041
phase:edge_hi	share	W	0	83.4663	6	186456	2.48193	1.39479	0.394642	3.05913	5.41818	4.37026	0.810241	0	0.492266
phase:edge_hi	share	W	1	308.5	8	224290	4.14615	1.70095	0.742833	2.56003	1.87157	14.8491	1.51331	0	0.458678
phase:edge_hi	share	W	2	388.233	3	180976	2.29396	1.46268	0.831944	5.3374	11.9722	3.81494	0.761665	0	0.421874
phase:edge_hi	share	W	3	512.637	5	218959	3.08095	1.60027	0.954507	4.6939	6.95401	7.8425	1.03986	0	0.427678
phase:edge_hi	share	W	4	647.765	7	204508	1.44613	1.44766	1.07187	1.35153	0.0675767	1.14447	1.45519e-11	0	0.611199
phase:edge_hi	share	W	5	938.44	3	226594	3.21192	2.6602	1.2886	5.17753	1.71985	4.90027	2	1	0.363041
phase:edge	rms	U	0	81.4369	42	1.43637e+06	2.0496	1.32763	0.614156	3.37813	1.12986	2.81546	0.260501	0	0.56692
phase:edge	rms	U	1	317.719	55	1.43852e+06	2.54993	1.42283	0.890531	5.60618	4.65559	5.27075	0.394537	0	0.529985
phase:edge	rms	U	2	513.243	25	1.41731e+06	1.84535	1.47168	1.06638	2.57956	0.383222	2.37664	0.22499	0	0.596315
phase:edge	rms	U	3	632.921	25	1.42174e+06	1.72366	1.50962	1.16095	2.16505	0.108252	2.03987	0.0395544	0	0.607145
phase:edge	rms	U	4	836.751	21	1.49532e+06	2.18481	1.58284	1.30635	4.0218	0.20109	3.97457	1.45519e-11	0	0.54416
phase:edge	rms	U	5	1026.44	29	1.44808e+06	1.88672	1.65575	1.42842	2.79291	0.656897	2.8586	1.45519e-11	0	0.533732
phase:edge	share	U	0	81.4369	42	1.43637e+06	2.0496	1.32763	0.614156	1.98739	0.277171	2.81546	0.260501	0	0.56692
phase:edge	share	U	1	317.719	55	1.43852e+06	2.54993	1.42283	0.890531	2.61284	1.24533	5.27075	0.394537	0	0.529985
phase:edge	share	U	2	513.243	25	1.41731e+06	1.84535	1.47168	1.06638	1.51913	0.345921	2.37664	0.22499	0	0.596315
phase:edge	share	U	3	632.921	25	1.42174e+06	1.72366	1.50962	1.16095	1.40658	0.0703288	2.03987	0.0395544	0	0.607145
phase:edge	share	U	4	836.751	21	1.49532e+06	2.18481	1.58284	1.30635	2.47517	0.123759	3.97457	1.45519e-11	0	0.54416
phase:edge	share	U	5	1026.44	29	1.44808e+06	1.88672	1.65575	1.42842	2.68268	0.525959	2.8586	1.45519e-11	0	0.533732
phase:edge	rms	V	0	73.9581	34	1.26008e+06	1.75436	1.45475	0.883055	1.94752	0.574027	1.74127	0.628394	0	0.591304
phase:edge	rms	V	1	210.965	50	1.3457e+06	2.13321	1.41103	1.0104	3.79811	1.66896	3.58048	1.45519e-11	0	0.592383
phase:edge	rms	V	2	337.237	36	1.29179e+06	1.57878	1.43898	1.11497	1.60471	0.141652	1.66505	1.45519e-11	0	0.594213
phase:edge	rms	V	3	563.232	26	1.33429e+06	1.8631	1.64585	1.28098	2.45619	0.303989	2.40321	0.526804	0	0.5468
phase:edge	rms	V	4	943.734	30	1.23734e+06	2.02295	1.72584	1.52006	3.33629	0.595891	3.42438	1.45519e-11	0	0.524052
phase:edge	rms	V	5	1157.97	17	1.38318e+06	2.04463	1.73825	1.63941	3.42542	0.171271	3.84664	1.45519e-11	0	0.522434
phase:edge	share	V	0	73.9581	34	1.26008e+06	1.75436	1.45475	0.883055	1.301	0.477856	1.74127	0.628394	0	0.591304
phase:edge	share	V	1	210.965	50	1.3457e+06	2.13321	1.41103	1.0104	1.6335	1.5704	3.58048	1.45519e-11	0	0.592383
phase:edge	share	V	2	337.237	36	1.29179e+06	1.57878	1.43898	1.11497	1.60496	0.339616	1.66505	1.45519e-11	0	0.594213
phase:edge	share	V	3	563.232	26	1.33429e+06	1.8631	1.64585	1.28098	2.17521	0.316351	2.40321	0.526804	0	0.5468
phase:edge	share	V	4	943.734	30	1.23734e+06	2.02295	1.72584	1.52006	2.88486	0.452216	3.42438	1.45519e-11	0	0.524052
phase:edge	share	V	5	1157.97	17	1.38318e+06	2.04463	1.73825	1.63941	2.91961	0.14598	3.84664	1.45519e-11	0	0.522434
phase:edge	rms	W	0	155.929	13	333149	2.08317	1.39812	0.532237	3.13436	2.23802	2.66816	0.72946	0	0.552203
phase:edge	rms	W	1	315.678	13	313463	3.56916	1.57081	0.751288	10.7343	7.68287	10.8359	1.24457	0	0.544453
phase:edge	rms	W	2	401.804	7	334148	2.93974	1.57748	0.846177	6.83899	0.554637	6.86965	1.13657	0	0.391327
phase:edge	rms	W	3	562.47	10	343525	1.57613	1.42229	0.999394	1.59391	0.475769	1.46007	1.45519e-11	0	0.58013
phase:edge	rms	W	4	646.757	12	369250	1.53272	1.43877	1.07104	1.41117	0.0705587	1.42633	1.45519e-11	0	0.61392
phase:edge	rms	W	5	929.287	9	342713	2.74716	2.3193	1.28234	3.77766	1.97588	3.8121	1.95809	0	0.441766
phase:edge	share	W	0	155.929	13	333149	2.08317	1.39812	0.532237	1.85891	4.97093	2.66816	0.72946	0	0.552203
phase:edge	share	W	1	315.678	13	313463	3.56916	1.57081	0.751288	1.12403	0.641703	10.8359	1.24457	0	0.544453
phase:edge	share	W	2	401.804	7	334148	2.93974	1.57748	0.846177	6.07542	0.770326	6.86965	1.13657	0	0.391327
phase:edge	share	W	3	562.47	10	343525	1.57613	1.42229	0.999394	1.8307	0.292209	1.46007	1.45519e-11	0	0.58013
phase:edge	share	W	4	646.757	12	369250	1.53272	1.43877	1.07104	1.31291	0.0656454	1.42633	1.45519e-11	0	0.61392
phase:edge	share	W	5	929.287	9	342713	2.74716	2.3193	1.28234	1.54186	1.14574	3.8121	1.95809	0	0.441766
