label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share
all	rms	W	0	181.731	11936	2.56232e+08	2.5185	0.836758	0.539381	3.93084	0.42851	5.9336	0.276956	0	0.790733
all	rms	W	1	488.72	11751	2.56249e+08	2.62913	1.29683	0.881365	4.71727	0.496893	6.00738	1.45519e-11	0	0.768997
all	rms	W	2	782.641	12011	2.56246e+08	2.60573	1.52342	1.11445	4.59288	0.408671	5.71103	1.45519e-11	0	0.753759
all	rms	W	3	1088.27	11696	2.56235e+08	2.66757	1.77068	1.31366	4.9238	0.456823	5.70632	1.45519e-11	0	0.742012
all	rms	W	4	1407.91	11775	2.56247e+08	2.63159	1.94795	1.49385	4.73037	0.385196	5.36234	1.45519e-11	0	0.731339
all	rms	W	5	1882.88	11924	2.56256e+08	2.7099	2.15803	1.72723	5.1544	0.398567	5.66978	1.45519e-11	0	0.709752
all	share	W	0	181.731	11936	2.56232e+08	2.5185	0.836758	0.539381	1.492	0.145657	5.9336	0.276956	0	0.790733
all	share	W	1	488.72	11751	2.56249e+08	2.62913	1.29683	0.881365	1.92303	0.1556	6.00738	1.45519e-11	0	0.768997
all	share	W	2	782.641	12011	2.56246e+08	2.60573	1.52342	1.11445	2.21835	0.167229	5.71103	1.45519e-11	0	0.753759
all	share	W	3	1088.27	11696	2.56235e+08	2.66757	1.77068	1.31366	2.46072	0.175054	5.70632	1.45519e-11	0	0.742012
all	share	W	4	1407.91	11775	2.56247e+08	2.63159	1.94795	1.49385	2.69224	0.176301	5.36234	1.45519e-11	0	0.731339
all	share	W	5	1882.88	11924	2.56256e+08	2.7099	2.15803	1.72723	3.19471	0.210909	5.66978	1.45519e-11	0	0.709752
face:x>0	rms	U	0	168.775	8996	2.59544e+08	3.68176	0.844933	0.578102	7.47516	0.980939	13.1756	0.447725	0	0.752845
face:x>0	rms	U	1	446.205	8527	2.59517e+08	3.82834	1.49572	0.879369	9.18698	1.02102	13.1923	0.290199	0	0.733098
face:x>0	rms	U	2	714.242	8702	2.5963e+08	3.61045	1.959	1.09431	7.62897	0.636905	10.3952	0.266719	0	0.746661
face:x>0	rms	U	3	980.228	8549	2.59492e+08	3.67264	2.12347	1.2722	8.50523	0.671627	10.5976	0.0228876	0	0.738491
face:x>0	rms	U	4	1298.53	8801	2.59645e+08	3.84578	2.35176	1.4568	9.83876	0.893315	11.3815	1.45519e-11	0	0.727034
face:x>0	rms	U	5	1793.64	8939	2.59573e+08	4.02609	2.6148	1.70466	11.2798	2.58106	12.2781	1.45519e-11	0	0.716853
face:x>0	share	U	0	168.775	8996	2.59544e+08	3.68176	0.844933	0.578102	4.41806	0.381292	13.1756	0.447725	0	0.752845
face:x>0	share	U	1	446.205	8527	2.59517e+08	3.82834	1.49572	0.879369	5.82896	0.444246	13.1923	0.290199	0	0.733098
face:x>0	share	U	2	714.242	8702	2.5963e+08	3.61045	1.959	1.09431	5.25164	0.358569	10.3952	0.266719	0	0.746661
face:x>0	share	U	3	980.228	8549	2.59492e+08	3.67264	2.12347	1.2722	5.75727	0.34661	10.5976	0.0228876	0	0.738491
face:x>0	share	U	4	1298.53	8801	2.59645e+08	3.84578	2.35176	1.4568	6.27472	0.414772	11.3815	1.45519e-11	0	0.727034
face:x>0	share	U	5	1793.64	8939	2.59573e+08	4.02609	2.6148	1.70466	6.80457	0.787753	12.2781	1.45519e-11	0	0.716853
face:x>0	rms	V	0	169.355	5876	1.6643e+08	3.84395	1.30944	0.67403	8.91506	0.989618	13.5156	0.397566	0	0.717156
face:x>0	rms	V	1	447.728	5611	1.66461e+08	3.88962	1.96788	0.94599	9.03726	0.77728	12.1515	0.45	0	0.707935
face:x>0	rms	V	2	711.902	5381	1.66473e+08	3.94327	2.53376	1.14586	8.95755	0.964171	10.4424	0.550855	0	0.698536
face:x>0	rms	V	3	983.527	5549	1.66468e+08	3.77411	2.74162	1.32019	7.36128	0.599246	8.47033	0.598065	0	0.702684
face:x>0	rms	V	4	1291.52	5508	1.66409e+08	4.15165	2.92584	1.49344	10.1843	1.3662	10.906	0.623818	0	0.681341
face:x>0	rms	V	5	1774.46	5895	1.66512e+08	4.14051	3.14096	1.73052	9.80225	1.17984	10.2729	0.667601	0	0.679011
face:x>0	share	V	0	169.355	5876	1.6643e+08	3.84395	1.30944	0.67403	6.3382	0.48584	13.5156	0.397566	0	0.717156
face:x>0	share	V	1	447.728	5611	1.66461e+08	3.88962	1.96788	0.94599	6.67304	0.458148	12.1515	0.45	0	0.707935
face:x>0	share	V	2	711.902	5381	1.66473e+08	3.94327	2.53376	1.14586	6.75373	0.45657	10.4424	0.550855	0	0.698536
face:x>0	share	V	3	983.527	5549	1.66468e+08	3.77411	2.74162	1.32019	6.19526	0.421655	8.47033	0.598065	0	0.702684
face:x>0	share	V	4	1291.52	5508	1.66409e+08	4.15165	2.92584	1.49344	7.33569	0.640909	10.906	0.623818	0	0.681341
face:x>0	share	V	5	1774.46	5895	1.66512e+08	4.14051	3.14096	1.73052	7.19949	0.578942	10.2729	0.667601	0	0.679011
face:x>0	rms	W	0	152.621	7092	1.41227e+08	2.38637	0.795386	0.494833	3.15566	0.420134	5.30697	0.361896	0	0.803634
face:x>0	rms	W	1	420.634	6927	1.4123e+08	2.57065	1.24714	0.817951	4.40828	0.462242	5.72193	1.45519e-11	0	0.778484
face:x>0	rms	W	2	683.165	7119	1.41228e+08	2.59028	1.46379	1.04142	4.51126	0.542659	5.65139	1.45519e-11	0	0.761666
face:x>0	rms	W	3	971.979	7228	1.41242e+08	2.6082	1.66425	1.24163	4.60593	0.429565	5.57463	1.45519e-11	0	0.74837
face:x>0	rms	W	4	1301.87	6884	1.41226e+08	2.76665	1.96106	1.43659	5.46878	0.502299	5.87239	1.45519e-11	0	0.721541
face:x>0	rms	W	5	1783.41	7011	1.41241e+08	2.79982	2.1314	1.68104	5.65527	0.502922	6.12201	1.45519e-11	0	0.704391
face:x>0	share	W	0	152.621	7092	1.41227e+08	2.38637	0.795386	0.494833	1.1879	0.155688	5.30697	0.361896	0	0.803634
face:x>0	share	W	1	420.634	6927	1.4123e+08	2.57065	1.24714	0.817951	1.7499	0.148959	5.72193	1.45519e-11	0	0.778484
face:x>0	share	W	2	683.165	7119	1.41228e+08	2.59028	1.46379	1.04142	2.06244	0.188854	5.65139	1.45519e-11	0	0.761666
face:x>0	share	W	3	971.979	7228	1.41242e+08	2.6082	1.66425	1.24163	2.32793	0.186068	5.57463	1.45519e-11	0	0.74837
face:x>0	share	W	4	1301.87	6884	1.41226e+08	2.76665	1.96106	1.43659	2.91454	0.219803	5.87239	1.45519e-11	0	0.721541
face:x>0	share	W	5	1783.41	7011	1.41241e+08	2.79982	2.1314	1.68104	3.32685	0.222695	6.12201	1.45519e-11	0	0.704391
face:x<0	rms	U	0	248.121	3267	1.14197e+08	4.11247	1.61512	0.678073	10.5991	1.20272	14.7636	0.495452	0	0.704692
face:x<0	rms	U	1	585.047	3190	1.1419e+08	3.94898	2.34125	0.996511	8.87708	1.23721	11.106	0.571052	0	0.701489
face:x<0	rms	U	2	872.583	3087	1.14233e+08	4.00401	2.61531	1.20338	9.31309	1.43768	10.6403	0.571015	0	0.690386
face:x<0	rms	U	3	1148.11	3160	1.14195e+08	4.34223	2.77592	1.37266	12.0941	2.52152	13.0335	0.576361	0	0.679789
face:x<0	rms	U	4	1445.59	3249	1.14143e+08	4.04418	2.90499	1.5346	9.60123	1.95523	10.2714	0.576338	0	0.680679
face:x<0	rms	U	5	1902.7	3773	1.14305e+08	3.99785	3.11182	1.75456	8.91675	0.905367	9.37792	0.626795	0	0.675697
face:x<0	share	U	0	248.121	3267	1.14197e+08	4.11247	1.61512	0.678073	6.63023	0.57466	14.7636	0.495452	0	0.704692
face:x<0	share	U	1	585.047	3190	1.1419e+08	3.94898	2.34125	0.996511	6.45896	0.622974	11.106	0.571052	0	0.701489
face:x<0	share	U	2	872.583	3087	1.14233e+08	4.00401	2.61531	1.20338	7.10544	0.598849	10.6403	0.571015	0	0.690386
face:x<0	share	U	3	1148.11	3160	1.14195e+08	4.34223	2.77592	1.37266	7.71435	0.671952	13.0335	0.576361	0	0.679789
face:x<0	share	U	4	1445.59	3249	1.14143e+08	4.04418	2.90499	1.5346	7.65924	0.821571	10.2714	0.576338	0	0.680679
face:x<0	share	U	5	1902.7	3773	1.14305e+08	3.99785	3.11182	1.75456	7.67079	0.603208	9.37792	0.626795	0	0.675697
face:x<0	rms	V	0	222.523	5224	1.93905e+08	3.8092	1.10667	0.733802	8.94897	1.30817	13.8238	0.320643	0	0.743381
face:x<0	rms	V	1	558.279	5501	1.93951e+08	3.72878	1.73391	1.03434	8.66286	1.1154	11.9672	0.2	0	0.744086
face:x<0	rms	V	2	850.933	5490	1.93909e+08	3.51458	2.20385	1.23816	7.06468	0.997699	9.02833	0.217251	0	0.746956
face:x<0	rms	V	3	1137.03	5406	1.9396e+08	3.89046	2.42127	1.4092	10.0049	1.24781	11.259	0.163162	0	0.730994
face:x<0	rms	V	4	1459.62	5934	1.93941e+08	3.60355	2.57566	1.58001	7.99986	0.837488	8.84797	1.45519e-11	0	0.740577
face:x<0	rms	V	5	1942.5	5988	1.93938e+08	3.62464	2.73869	1.80573	8.1554	0.761301	8.89833	1.45519e-11	0	0.731199
face:x<0	share	V	0	222.523	5224	1.93905e+08	3.8092	1.10667	0.733802	5.27839	0.519187	13.8238	0.320643	0	0.743381
face:x<0	share	V	1	558.279	5501	1.93951e+08	3.72878	1.73391	1.03434	5.42671	0.442588	11.9672	0.2	0	0.744086
face:x<0	share	V	2	850.933	5490	1.93909e+08	3.51458	2.20385	1.23816	5.30525	0.448284	9.02833	0.217251	0	0.746956
face:x<0	share	V	3	1137.03	5406	1.9396e+08	3.89046	2.42127	1.4092	6.14543	0.494113	11.259	0.163162	0	0.730994
face:x<0	share	V	4	1459.62	5934	1.93941e+08	3.60355	2.57566	1.58001	5.60522	0.409766	8.84797	1.45519e-11	0	0.740577
face:x<0	share	V	5	1942.5	5988	1.93938e+08	3.62464	2.73869	1.80573	6.06457	0.412044	8.89833	1.45519e-11	0	0.731199
face:x<0	rms	W	0	233.819	4580	1.14994e+08	2.71118	0.904535	0.611042	5.01875	0.940628	6.90569	0.220752	0	0.770138
face:x<0	rms	W	1	599.052	4680	1.15006e+08	2.70349	1.38311	0.975411	5.1193	1.00957	6.3473	1.45519e-11	0	0.754509
face:x<0	rms	W	2	924.121	4727	1.15028e+08	2.47906	1.60737	1.21075	3.93731	0.421258	5.02803	1.45519e-11	0	0.759808
face:x<0	rms	W	3	1212.61	4678	1.15011e+08	2.6914	1.81834	1.38654	5.05323	0.67833	5.8598	1.45519e-11	0	0.732318
face:x<0	rms	W	4	1525.57	5099	1.15001e+08	2.5577	1.95768	1.55494	4.34074	0.461916	5.12717	1.45519e-11	0	0.744812
face:x<0	rms	W	5	1973.46	5068	1.1503e+08	2.64349	2.2005	1.76825	4.79411	0.39225	5.27254	1.45519e-11	0	0.708619
face:x<0	share	W	0	233.819	4580	1.14994e+08	2.71118	0.904535	0.611042	1.90051	0.304639	6.90569	0.220752	0	0.770138
face:x<0	share	W	1	599.052	4680	1.15006e+08	2.70349	1.38311	0.975411	2.20331	0.259819	6.3473	1.45519e-11	0	0.754509
face:x<0	share	W	2	924.121	4727	1.15028e+08	2.47906	1.60737	1.21075	2.09856	0.179882	5.02803	1.45519e-11	0	0.759808
face:x<0	share	W	3	1212.61	4678	1.15011e+08	2.6914	1.81834	1.38654	2.67055	0.264417	5.8598	1.45519e-11	0	0.732318
face:x<0	share	W	4	1525.57	5099	1.15001e+08	2.5577	1.95768	1.55494	2.40178	0.181977	5.12717	1.45519e-11	0	0.744812
face:x<0	share	W	5	1973.46	5068	1.1503e+08	2.64349	2.2005	1.76825	3.2224	0.237373	5.27254	1.45519e-11	0	0.708619
run:run039252	rms	U	0	254.061	1613	4.73069e+07	3.61085	1.09793	0.68497	7.3849	1.0692	12.302	0.341846	0	0.74214
run:run039252	rms	U	1	661.265	1481	4.73472e+07	3.44926	1.85908	1.0553	6.58585	0.84986	9.5549	0.224536	0	0.747512
run:run039252	rms	U	2	971.137	1433	4.73362e+07	3.63928	2.20474	1.26653	8.1299	1.43104	9.98759	0.133187	0	0.72486
run:run039252	rms	U	3	1270.33	1625	4.73431e+07	3.7219	2.40863	1.4414	8.88404	1.2199	10.1287	1.45519e-11	0	0.721119
run:run039252	rms	U	4	1593.45	1592	4.73429e+07	3.82187	2.54311	1.60905	9.6522	1.91439	10.7283	1.45519e-11	0	0.719571
run:run039252	rms	U	5	1992.79	1831	4.73374e+07	3.81294	2.74237	1.79473	9.58287	1.23887	10.239	1.45519e-11	0	0.716485
run:run039252	share	U	0	254.061	1613	4.73069e+07	3.61085	1.09793	0.68497	5.28326	0.573958	12.302	0.341846	0	0.74214
run:run039252	share	U	1	661.265	1481	4.73472e+07	3.44926	1.85908	1.0553	5.27268	0.539836	9.5549	0.224536	0	0.747512
run:run039252	share	U	2	971.137	1433	4.73362e+07	3.63928	2.20474	1.26653	6.4643	0.532025	9.98759	0.133187	0	0.72486
run:run039252	share	U	3	1270.33	1625	4.73431e+07	3.7219	2.40863	1.4414	6.57972	0.667849	10.1287	1.45519e-11	0	0.721119
run:run039252	share	U	4	1593.45	1592	4.73429e+07	3.82187	2.54311	1.60905	6.66083	1.01344	10.7283	1.45519e-11	0	0.719571
run:run039252	share	U	5	1992.79	1831	4.73374e+07	3.81294	2.74237	1.79473	6.82417	0.794459	10.239	1.45519e-11	0	0.716485
run:run039252	rms	V	0	253.55	1459	4.23899e+07	3.66812	1.28867	0.766532	7.94236	1.39006	12.382	0.299199	0	0.738602
run:run039252	rms	V	1	626.898	1458	4.2651e+07	3.50794	2.09235	1.08557	6.69359	0.978791	9.10616	0.330447	0	0.727851
run:run039252	rms	V	2	942.629	1277	4.24634e+07	3.48568	2.50065	1.29544	6.21147	0.548866	7.5749	0.419224	0	0.734033
run:run039252	rms	V	3	1234.67	1173	4.2508e+07	3.80749	2.62555	1.46301	8.84845	1.02405	9.74383	0.342858	0	0.719076
run:run039252	rms	V	4	1568.23	1407	4.26053e+07	3.93708	2.79782	1.6335	9.73388	1.48875	10.3411	0.377371	0	0.705157
run:run039252	rms	V	5	2013.37	1455	4.25381e+07	3.62402	3.01271	1.83653	7.04408	0.854597	7.42993	0.454196	0	0.709775
run:run039252	share	V	0	253.55	1459	4.23899e+07	3.66812	1.28867	0.766532	5.52357	0.511812	12.382	0.299199	0	0.738602
run:run039252	share	V	1	626.898	1458	4.2651e+07	3.50794	2.09235	1.08557	6.01861	0.697648	9.10616	0.330447	0	0.727851
run:run039252	share	V	2	942.629	1277	4.24634e+07	3.48568	2.50065	1.29544	5.4266	0.370094	7.5749	0.419224	0	0.734033
run:run039252	share	V	3	1234.67	1173	4.2508e+07	3.80749	2.62555	1.46301	6.43818	0.510167	9.74383	0.342858	0	0.719076
run:run039252	share	V	4	1568.23	1407	4.26053e+07	3.93708	2.79782	1.6335	7.08912	0.843361	10.3411	0.377371	0	0.705157
run:run039252	share	V	5	2013.37	1455	4.25381e+07	3.62402	3.01271	1.83653	6.57563	0.742537	7.42993	0.454196	0	0.709775
run:run039252	rms	W	0	235.4	1325	2.72847e+07	2.6602	1.066	0.613085	4.621	1.27058	6.31617	0.314007	0	0.786476
run:run039252	rms	W	1	634.755	1391	2.73296e+07	2.48818	1.45035	1.00396	3.9835	1.09155	5.09549	1.45519e-11	0	0.782943
run:run039252	rms	W	2	995.216	1369	2.73082e+07	2.5159	1.73793	1.25636	4.12483	0.548331	4.88781	1.45519e-11	0	0.756675
run:run039252	rms	W	3	1353.15	1318	2.72902e+07	2.5315	1.91478	1.46456	4.20503	0.64993	4.88705	1.45519e-11	0	0.73275
run:run039252	rms	W	4	1704.16	1332	2.73286e+07	2.59801	2.08614	1.64331	4.55205	1.01254	5.09818	1.45519e-11	0	0.724668
run:run039252	rms	W	5	2070.19	1265	2.73101e+07	2.71674	2.23605	1.81102	5.19199	0.835726	5.66056	1.45519e-11	0	0.707461
run:run039252	share	W	0	235.4	1325	2.72847e+07	2.6602	1.066	0.613085	1.52566	0.376278	6.31617	0.314007	0	0.786476
run:run039252	share	W	1	634.755	1391	2.73296e+07	2.48818	1.45035	1.00396	1.67134	0.292665	5.09549	1.45519e-11	0	0.782943
run:run039252	share	W	2	995.216	1369	2.73082e+07	2.5159	1.73793	1.25636	2.16018	0.23176	4.88781	1.45519e-11	0	0.756675
run:run039252	share	W	3	1353.15	1318	2.72902e+07	2.5315	1.91478	1.46456	2.66101	0.375345	4.88705	1.45519e-11	0	0.73275
run:run039252	share	W	4	1704.16	1332	2.73286e+07	2.59801	2.08614	1.64331	2.84256	0.375976	5.09818	1.45519e-11	0	0.724668
run:run039252	share	W	5	2070.19	1265	2.73101e+07	2.71674	2.23605	1.81102	3.25082	0.291922	5.66056	1.45519e-11	0	0.707461
run:run039253	rms	U	0	172.605	1653	5.18119e+07	3.47644	1.0075	0.583321	6.02588	0.962386	11.4108	0.444996	0	0.755627
run:run039253	rms	U	1	485.512	1798	5.18198e+07	4.00032	1.77064	0.914058	10.2615	3.0326	13.7029	0.372061	0	0.722004
run:run039253	rms	U	2	756.224	1854	5.18356e+07	3.57761	2.01317	1.12426	7.42817	0.948074	10.0104	0.254583	0	0.739577
run:run039253	rms	U	3	1014.55	1598	5.1829e+07	4.05653	2.38841	1.29337	10.8963	2.06457	12.4237	0.323729	0	0.707158
run:run039253	rms	U	4	1330.3	1666	5.17873e+07	3.87278	2.62698	1.47396	9.36687	2.50233	10.2699	0.339505	0	0.720734
run:run039253	rms	U	5	1864.93	1796	5.18797e+07	3.78276	2.81392	1.73744	8.92022	1.64681	9.40983	0.26564	0	0.71632
run:run039253	share	U	0	172.605	1653	5.18119e+07	3.47644	1.0075	0.583321	4.30355	0.582542	11.4108	0.444996	0	0.755627
run:run039253	share	U	1	485.512	1798	5.18198e+07	4.00032	1.77064	0.914058	6.20285	1.2572	13.7029	0.372061	0	0.722004
run:run039253	share	U	2	756.224	1854	5.18356e+07	3.57761	2.01317	1.12426	5.6181	0.490793	10.0104	0.254583	0	0.739577
run:run039253	share	U	3	1014.55	1598	5.1829e+07	4.05653	2.38841	1.29337	7.13228	0.801	12.4237	0.323729	0	0.707158
run:run039253	share	U	4	1330.3	1666	5.17873e+07	3.87278	2.62698	1.47396	6.36107	0.583751	10.2699	0.339505	0	0.720734
run:run039253	share	U	5	1864.93	1796	5.18797e+07	3.78276	2.81392	1.73744	6.77078	0.671927	9.40983	0.26564	0	0.71632
run:run039253	rms	V	0	208.003	1588	5.45218e+07	4.25277	1.25841	0.717973	12.3418	3.55291	17.0179	0.374589	0	0.705898
run:run039253	rms	V	1	503.975	1670	5.45278e+07	3.72416	1.8737	0.991927	8.2744	0.902639	11.3426	0.328236	0	0.717044
run:run039253	rms	V	2	782.67	1723	5.45304e+07	3.44022	2.36249	1.19374	5.90056	0.958049	7.67878	0.418916	0	0.745323
run:run039253	rms	V	3	1075.27	1700	5.45761e+07	3.6649	2.58819	1.37409	7.47522	1.53026	8.62083	0.422285	0	0.728126
run:run039253	rms	V	4	1406.72	1838	5.43884e+07	3.75674	2.79476	1.55329	7.99531	1.37203	8.71509	0.459412	0	0.718718
run:run039253	rms	V	5	1896.12	1706	5.46914e+07	3.55284	2.93632	1.78529	6.74961	1.22427	7.18794	0.404251	0	0.724771
run:run039253	share	V	0	208.003	1588	5.45218e+07	4.25277	1.25841	0.717973	7.05979	1.26006	17.0179	0.374589	0	0.705898
run:run039253	share	V	1	503.975	1670	5.45278e+07	3.72416	1.8737	0.991927	6.58546	0.635989	11.3426	0.328236	0	0.717044
run:run039253	share	V	2	782.67	1723	5.45304e+07	3.44022	2.36249	1.19374	4.8811	0.469673	7.67878	0.418916	0	0.745323
run:run039253	share	V	3	1075.27	1700	5.45761e+07	3.6649	2.58819	1.37409	5.71282	0.725207	8.62083	0.422285	0	0.728126
run:run039253	share	V	4	1406.72	1838	5.43884e+07	3.75674	2.79476	1.55329	6.06917	0.724001	8.71509	0.459412	0	0.718718
run:run039253	share	V	5	1896.12	1706	5.46914e+07	3.55284	2.93632	1.78529	5.93867	0.686592	7.18794	0.404251	0	0.724771
run:run039253	rms	W	0	193.28	1619	3.23999e+07	2.54629	0.790453	0.556068	4.09236	0.895778	6.16799	0.263869	0	0.778436
run:run039253	rms	W	1	503.426	1546	3.24229e+07	2.84685	1.31949	0.894471	5.92322	2.25374	7.16359	1.45519e-11	0	0.753874
run:run039253	rms	W	2	742.149	1512	3.24259e+07	2.89736	1.52472	1.08531	6.2156	1.05206	7.24784	1.45519e-11	0	0.731031
run:run039253	rms	W	3	1028.54	1584	3.24256e+07	2.32381	1.63052	1.27717	3.17708	0.569196	4.37264	1.45519e-11	0	0.774881
run:run039253	rms	W	4	1332.03	1533	3.23995e+07	2.50465	1.8296	1.4531	4.06731	0.81679	5.03735	1.45519e-11	0	0.748017
run:run039253	rms	W	5	1877.53	1626	3.24471e+07	2.38571	2.10232	1.72478	3.47415	0.26055	4.24671	1.45519e-11	0	0.744988
run:run039253	share	W	0	193.28	1619	3.23999e+07	2.54629	0.790453	0.556068	1.72301	0.342231	6.16799	0.263869	0	0.778436
run:run039253	share	W	1	503.426	1546	3.24229e+07	2.84685	1.31949	0.894471	2.21605	0.537295	7.16359	1.45519e-11	0	0.753874
run:run039253	share	W	2	742.149	1512	3.24259e+07	2.89736	1.52472	1.08531	2.6991	0.438835	7.24784	1.45519e-11	0	0.731031
run:run039253	share	W	3	1028.54	1584	3.24256e+07	2.32381	1.63052	1.27717	1.81468	0.231063	4.37264	1.45519e-11	0	0.774881
run:run039253	share	W	4	1332.03	1533	3.23995e+07	2.50465	1.8296	1.4531	2.33521	0.306917	5.03735	1.45519e-11	0	0.748017
run:run039253	share	W	5	1877.53	1626	3.24471e+07	2.38571	2.10232	1.72478	2.3981	0.229558	4.24671	1.45519e-11	0	0.744988
run:run039349	rms	U	0	182.215	9155	2.7453e+08	3.82818	1.06365	0.596216	8.6221	0.875438	13.879	0.438253	0	0.740799
run:run039349	rms	U	1	465.082	8473	2.74622e+08	3.93653	1.70307	0.896196	9.90063	0.854979	13.399	0.331401	0	0.719937
run:run039349	rms	U	2	727.549	8524	2.74679e+08	3.71815	2.18005	1.10389	8.06995	0.767767	10.2906	0.372803	0	0.7314
run:run039349	rms	U	3	998.849	8632	2.7458e+08	3.88611	2.3482	1.28373	9.67682	1.1618	11.2357	0.278805	0	0.722939
run:run039349	rms	U	4	1306.24	8603	2.74618e+08	4.02567	2.52767	1.46098	10.9386	0.997233	11.9514	0.226816	0	0.704379
run:run039349	rms	U	5	1781.31	8913	2.74658e+08	4.10909	2.84333	1.69893	11.1861	1.86239	11.6865	0.363152	0	0.695719
run:run039349	share	U	0	182.215	9155	2.7453e+08	3.82818	1.06365	0.596216	5.02561	0.34964	13.879	0.438253	0	0.740799
run:run039349	share	U	1	465.082	8473	2.74622e+08	3.93653	1.70307	0.896196	6.42482	0.449443	13.399	0.331401	0	0.719937
run:run039349	share	U	2	727.549	8524	2.74679e+08	3.71815	2.18005	1.10389	5.72	0.40613	10.2906	0.372803	0	0.7314
run:run039349	share	U	3	998.849	8632	2.7458e+08	3.88611	2.3482	1.28373	6.38394	0.392812	11.2357	0.278805	0	0.722939
run:run039349	share	U	4	1306.24	8603	2.74618e+08	4.02567	2.52767	1.46098	7.47822	0.495166	11.9514	0.226816	0	0.704379
run:run039349	share	U	5	1781.31	8913	2.74658e+08	4.10909	2.84333	1.69893	7.68478	0.652468	11.6865	0.363152	0	0.695719
run:run039349	rms	V	0	184.124	8196	2.63319e+08	3.78123	1.22795	0.691153	8.47579	0.804359	13.2675	0.388613	0	0.731972
run:run039349	rms	V	1	487.521	8069	2.63334e+08	3.90338	1.8789	0.978712	9.6194	1.00831	12.664	0.336297	0	0.721468
run:run039349	rms	V	2	759.958	7894	2.63329e+08	3.8189	2.35369	1.17859	8.63648	1.1767	10.4332	0.420743	0	0.720996
run:run039349	rms	V	3	1040.12	7934	2.63293e+08	3.74372	2.54794	1.35369	8.18816	0.776226	9.35593	0.389584	0	0.72233
run:run039349	rms	V	4	1344.77	8202	2.63362e+08	4.08241	2.74243	1.5214	10.6847	1.26015	11.4598	0.428632	0	0.70301
