arm	event	block	npts	ngood	length	has_left	f_low	nbins	k	shape	contrast	qneg	holes
base	039349_38	720	310	308	206.6252	0	0.0390	8	0.9766	0.1227	2.3212	10	2
base	039349_39	460	370	369	240.6029	0	0.0081	7	1.0426	0.0475	2.2708	4	1
base	039349_39	560	215	215	136.7316	0	0.0140	8	0.8604	0.3093	1.2091	2	0
base	039349_4	760	374	339	255.3894	1	0.0413	8	1.0974	0.3192	0.6863	11	1
base	039349_40	481	44	39	36.9872	1	0.2308	6	0.9490	0.7126	11.3635	4	1
base	039349_40	620	714	714	475.9880	0	0.0098	8	0.8052	0.1962	0.9748	6	1
base	039349_41	580	256	241	162.9028	1	0.0041	8	1.0952	0.1100	1.9882	1	0
base	039349_42	490	188	173	146.4506	0	0.1040	2	0.4266	0.6931	1.5166	24	2
base	039349_42	560	305	279	197.9066	1	0.0000	8	1.0972	0.0558	1.9072	6	1
base	039349_43	430	39	39	25.5067	0	0.0000	6	0.9211	0.0511	2.2134	0	0
base	039349_43	480	36	31	23.1116	1	0.0000	5	1.1509	0.0403	nan	1	0
base	039349_43	520	160	130	104.3969	1	0.0000	8	1.0674	0.0304	2.0559	5	1
base	039349_43	610	39	24	33.5821	0	0.3750	3	0.3076	0.2324	2.6050	19	1
base	039349_44	200	89	89	57.8329	0	0.0112	8	0.8470	0.1876	0.7702	1	0
base	039349_44	290	38	35	24.2049	1	0.0000	6	1.4423	0.0985	nan	1	0
base	039349_44	380	87	87	54.4798	0	0.2529	8	0.2316	1.6615	0.2531	20	1
base	039349_44	590	460	460	292.3288	0	0.1043	8	0.3676	0.8433	0.9055	40	4
base	039349_44	600	227	209	157.9830	0	0.5694	4	0.1692	0.3692	2.5099	118	7
base	039349_45	170	123	110	92.0590	0	0.7818	6	0.1700	0.5124	1.6693	83	8
base	039349_45	210	67	67	42.6300	0	0.0000	8	1.1770	0.0971	2.5058	0	0
base	039349_45	240	75	75	47.2521	0	0.0000	8	0.7381	0.2767	1.0213	0	0
base	039349_45	530	572	572	369.7420	0	0.0000	8	0.8590	0.1909	0.9258	0	0
base	039349_46	650	130	130	79.3927	0	0.0000	8	1.1343	0.0691	2.0163	0	0
base	039349_47	320	157	149	100.6725	1	0.0000	8	1.0656	0.0922	1.7218	1	0
base	039349_47	710	177	173	115.1897	1	0.0000	8	1.1685	0.0617	1.7445	0	0
base	039349_47	720	156	156	101.1936	0	0.0000	8	1.1010	0.0763	2.5758	0	0
base	039349_47	760	380	380	243.0872	0	0.1605	8	0.6539	0.4002	3.0965	34	6
base	039349_48	540	91	91	83.4859	0	0.1319	4	0.5210	0.5328	0.1979	11	2
base	039349_48	550	50	38	31.8999	1	0.0000	6	1.0242	0.0977	1.5329	0	0
base	039349_48	600	288	288	181.9243	0	0.0556	8	1.0790	0.0928	1.4763	7	2
base	039349_48	640	192	192	122.9792	0	0.0000	8	1.2810	0.1536	2.0530	0	0
base	039349_48	670	89	89	55.6453	0	0.0449	8	0.8680	0.1605	1.0752	3	1
base	039349_48	720	476	476	315.3538	0	0.0252	7	1.0123	0.0907	1.3874	6	2
base	039349_49	430	454	453	290.4014	0	0.0022	8	0.9913	0.1693	0.9928	1	0
base	039349_49	670	223	223	142.1087	0	0.0224	8	1.1239	0.0593	2.2118	1	0
base	039349_49	700	33	32	72.5438	1	0.2188	3	0.5598	0.6715	nan	4	0
base	039349_5	530	478	478	306.3735	0	0.0063	8	1.1737	0.0643	1.8514	1	0
base	039349_5	540	214	214	136.5309	0	0.0000	8	1.1183	0.0505	3.2133	0	0
base	039349_5	650	58	58	38.8087	0	0.0345	7	1.0289	0.6361	nan	0	0
base	039349_50	160	133	133	85.8973	0	0.0226	8	0.9827	0.2145	0.5479	1	0
base	039349_50	440	103	94	65.2617	0	1.0000	8	0.0491	0.4906	1.5167	99	2
base	039349_50	490	432	391	284.4729	1	0.0230	8	1.2200	0.1888	0.2389	14	2
base	039349_50	550	411	406	261.3356	1	0.0000	7	1.1496	0.0591	1.2994	1	0
base	039349_50	700	607	607	411.4934	0	0.0264	7	1.1005	0.0722	1.2831	9	2
base	039349_51	140	94	94	58.4074	0	0.0957	7	0.7653	0.3815	0.5875	8	1
base	039349_51	150	103	101	65.2686	1	0.0000	7	0.8002	0.2148	0.5818	0	0
base	039349_51	190	139	139	89.9790	0	0.0647	7	1.1682	0.2285	0.2593	6	1
base	039349_51	220	112	112	70.7990	0	0.0089	7	0.8665	0.2370	0.6709	0	0
base	039349_51	230	87	83	54.1574	1	0.0000	8	1.1831	0.0788	2.2281	0	0
base	039349_51	270	109	109	71.2910	0	0.0092	8	1.2314	0.0789	1.8559	0	0
base	039349_51	560	270	249	169.1644	1	0.0361	7	1.1040	0.1278	1.9969	6	1
base	039349_51	570	128	114	126.0372	0	0.7105	4	0.1217	0.3823	nan	82	8
base	039349_52	330	312	312	199.1079	0	0.0032	8	1.1073	0.2566	0.6948	0	0
base	039349_52	480	64	64	39.4754	0	0.0156	7	1.1282	0.1477	1.7138	0	0
base	039349_52	510	190	188	118.7718	1	0.0000	8	1.0478	0.0820	2.1555	0	0
base	039349_52	540	48	48	30.1510	0	0.0000	7	0.8316	0.3240	1.1474	0	0
base	039349_52	590	1045	1044	677.7025	0	0.0613	8	0.7859	0.2076	0.5914	36	6
base	039349_53	180	208	208	130.4144	0	0.0048	8	0.9282	0.2294	0.8813	0	0
base	039349_53	440	571	570	363.1680	0	0.0158	8	0.4627	0.9600	0.4389	7	1
base	039349_53	480	428	412	277.7454	1	0.0024	8	1.2674	0.1111	0.8756	0	0
base	039349_53	600	71	71	43.1252	0	0.0000	8	0.7773	0.2186	0.9913	0	0
base	039349_54	220	461	459	297.4303	0	0.0065	8	0.8710	0.2193	0.9894	4	0
base	039349_54	240	184	184	117.3236	0	0.0109	8	1.0159	0.2687	0.2492	2	0
base	039349_54	330	223	202	159.0277	1	0.0050	8	1.1021	0.0412	1.4742	9	1
base	039349_54	580	282	273	181.5081	1	0.0073	8	1.1065	0.0622	1.8303	1	0
base	039349_54	671	124	124	79.9149	0	0.0161	7	0.8723	0.2125	1.0870	0	0
base	039349_54	721	216	216	138.2900	0	0.0787	8	0.5667	0.3347	0.4909	11	3
base	039349_54	730	441	441	286.1617	0	0.0794	8	0.5444	0.5184	1.3250	22	4
base	039349_55	740	126	126	79.4252	0	0.0000	8	0.8546	0.1606	1.0335	0	0
base	039349_56	180	153	153	96.9677	0	0.0131	8	0.8398	0.2061	1.1963	0	0
base	039349_56	200	155	155	101.2672	0	0.0194	8	0.7882	0.1960	1.2112	2	0
base	039349_56	380	340	324	217.9864	1	0.0031	8	1.1726	0.0564	2.1221	1	0
base	039349_56	460	230	230	148.7331	0	0.0174	8	1.0078	0.3125	0.1172	4	1
base	039349_56	490	392	392	254.4697	0	0.0102	8	1.1229	0.0640	2.6073	3	0
base	039349_57	210	444	444	287.4550	0	0.0023	8	0.9916	0.1540	0.7031	1	0
base	039349_57	250	272	270	181.7494	0	0.0222	5	1.0702	0.2238	0.1501	7	1
base	039349_57	640	170	129	105.6353	0	0.9767	7	0.0514	0.9282	1.2215	154	3
base	039349_57	730	127	123	79.3272	0	0.2114	8	0.6829	0.4931	1.5583	21	4
base	039349_58	220	40	40	25.5949	0	0.0000	6	0.9105	0.1752	1.0315	0	0
base	039349_58	550	186	184	118.8174	1	0.0163	9	0.8378	0.3489	1.9727	0	0
base	039349_58	630	66	66	41.2354	0	0.0455	7	0.7999	0.2088	0.9104	1	0
base	039349_59	240	142	142	90.1858	0	0.0423	8	0.7871	0.1854	0.7813	5	1
base	039349_59	280	238	238	152.5843	0	0.0210	8	1.0724	0.3686	0.9568	4	1
base	039349_59	600	440	417	279.3827	1	0.0120	9	1.1562	0.1448	2.1663	4	0
base	039349_6	590	84	84	53.9292	0	0.0119	8	0.7577	0.4613	0.7848	0	0
base	039349_60	400	506	506	321.1405	0	0.0059	8	1.1377	0.2131	0.7930	1	0
base	039349_60	490	52	50	32.3811	0	0.1000	7	0.6117	0.7345	0.3072	5	1
base	039349_61	160	172	156	107.3319	1	0.0000	8	1.1239	0.0802	1.9744	11	1
base	039349_61	200	160	160	101.1091	0	0.0625	8	1.0482	0.1127	0.7617	4	1
base	039349_61	440	337	331	224.9205	1	0.0272	7	1.1013	0.0783	1.7593	3	0
base	039349_61	450	157	137	101.2123	1	0.0000	8	1.0863	0.0796	1.7799	4	1
base	039349_61	550	91	81	66.9295	0	0.3580	4	0.7841	0.9074	nan	34	3
base	039349_61	610	128	128	80.2718	0	0.0312	8	0.8463	0.2151	0.3105	2	0
base	039349_62	570	16	16	9.6536	0	0.6250	4	0.2361	0.7533	nan	8	1
base	039349_62	680	321	307	209.5528	1	0.0228	8	1.1123	0.0820	nan	6	1
base	039349_62	690	378	378	243.5725	0	0.0026	8	0.9582	0.2856	0.6497	1	0
base	039349_63	410	209	209	130.9597	0	0.1053	8	0.6407	0.4631	0.7903	8	2
base	039349_63	530	127	127	80.7132	0	0.0630	8	0.9009	0.5409	0.1754	7	1
base	039349_63	540	171	171	111.4746	0	0.0058	8	1.1442	0.0791	1.8361	0	0
base	039349_63	550	266	264	165.3294	0	0.0189	8	1.1871	0.1732	nan	5	0
base	039349_63	610	124	124	79.5230	0	0.0161	8	1.0299	0.0852	1.4243	2	0
base	039349_63	660	1036	1030	669.5217	1	0.0155	8	0.8730	0.2824	1.5044	11	2
base	039349_64	190	42	42	26.5859	0	0.0714	5	0.8397	0.2967	0.2996	1	0
base	039349_64	220	288	288	185.3272	0	0.0035	8	1.1156	0.1536	2.4429	0	0
base	039349_64	450	78	64	51.9394	1	0.0781	8	0.9055	0.4750	0.7753	12	2
base	039349_64	550	437	436	276.1003	0	0.0069	8	1.0811	0.1040	2.5734	3	1
base	039349_64	560	294	294	189.1296	0	0.0476	8	0.8924	0.1867	1.4329	12	1
base	039349_64	650	160	160	104.2325	0	0.0250	7	0.8425	0.2687	0.4337	1	0
base	039349_64	660	445	411	283.8591	1	0.0170	8	0.9815	0.0647	2.5407	11	1
base	039349_64	700	12	12	7.2877	0	0.0000	2	1.3041	0.0108	nan	0	0
base	039349_64	750	265	264	180.9499	1	0.0189	8	1.2042	0.0902	1.5936	3	1
base	039349_65	400	427	427	283.7576	0	0.0468	8	0.8430	0.2738	1.6772	13	0
base	039349_65	410	65	40	41.4007	1	0.0000	6	1.2386	0.2956	0.8591	0	0
base	039349_65	450	301	301	189.9927	0	0.0000	8	0.9703	0.2133	0.9498	0	0
base	039349_66	340	210	210	136.6746	0	0.0190	8	0.9342	0.2377	0.9521	2	0
base	039349_66	790	176	172	111.7184	0	0.4826	8	0.3539	0.5858	0.6815	73	8
base	039349_66	800	321	321	204.7933	0	0.0187	8	0.7129	0.6643	0.4443	4	0
base	039349_66	850	153	124	101.4494	0	0.0887	3	0.9155	0.0451	0.5563	36	1
base	039349_67	390	349	349	221.5963	0	0.0057	8	0.9889	0.3464	0.6406	1	0
base	039349_67	770	124	124	79.0062	0	0.0000	8	0.9604	0.2212	1.0763	0	0
base	039349_67	780	238	231	148.5244	1	0.0000	8	1.1908	0.0485	1.5737	0	0
base	039349_67	790	121	109	76.9579	1	0.0092	8	1.0460	0.0867	1.4701	7	1
base	039349_68	220	104	104	67.0730	0	0.0000	7	0.8721	0.1522	0.6889	0	0
base	039349_68	230	70	70	43.8389	0	0.0857	8	0.8003	0.3828	2.1069	5	1
base	039349_68	270	313	308	199.5229	1	0.0162	7	1.0676	0.1974	0.7541	7	1
base	039349_68	581	374	374	243.8876	0	0.0107	8	0.7299	0.3360	0.5671	2	0
base	039349_68	630	156	152	102.9683	1	0.0066	8	1.0586	0.2370	0.6875	0	0
base	039349_68	650	62	56	37.6356	1	0.0000	7	1.1146	0.0422	1.9331	1	0
base	039349_69	200	501	501	323.2838	0	0.0200	8	1.0201	0.1586	1.6063	6	1
base	039349_69	230	287	285	185.9676	0	0.0211	7	0.8484	0.3162	1.9961	5	1
base	039349_69	560	168	168	110.4348	0	0.2083	7	0.9390	0.0738	1.2638	20	3
base	039349_69	640	1047	1044	690.8986	1	0.0048	8	1.0067	0.0677	0.3488	2	0
base	039349_7	40	327	327	208.4122	0	0.0336	8	1.0160	0.2081	0.5237	3	1
base	039349_7	480	142	141	86.7065	0	0.1135	8	0.7141	0.5940	0.1816	14	2
base	039349_7	570	132	130	84.6209	1	0.0846	7	1.0078	0.3115	0.7276	7	1
base	039349_7	670	231	231	147.4398	0	0.0303	8	0.8846	0.0776	1.6772	5	1
base	039349_70	140	196	196	126.3771	0	0.0357	8	0.8829	0.1525	0.9875	3	0
base	039349_70	520	581	579	374.1618	1	0.0017	8	1.1639	0.0953	2.1278	1	0
base	039349_70	540	143	126	90.0848	1	0.0000	8	1.1605	0.0668	2.2486	0	0
base	039349_70	580	441	436	280.8886	1	0.0069	8	0.8645	0.3261	0.4371	2	0
base	039349_71	180	603	603	392.3654	0	0.0100	8	1.0668	0.1495	2.0404	3	0
base	039349_71	440	150	150	98.6411	0	0.0467	8	1.2379	0.0569	2.0011	7	1
base	039349_71	451	220	218	138.4740	0	0.6330	8	0.0908	0.5212	0.5352	127	5
base	039349_71	640	412	412	277.1412	0	0.0218	7	0.8013	0.3102	0.8991	7	1
base	039349_72	390	538	536	340.8974	0	0.0168	8	1.1459	0.0728	2.5252	5	1
base	039349_72	400	69	47	47.0921	1	0.0000	6	1.2733	0.0764	1.3028	0	0
base	039349_72	450	184	184	117.5415	0	0.0054	8	1.1871	0.0936	1.8328	0	0
base	039349_72	470	211	208	134.2433	1	0.0048	8	0.6853	0.5686	0.4976	1	0
base	039349_72	600	398	395	269.6180	0	0.0557	8	0.5526	1.3410	nan	19	3
base	039349_73	550	36	36	23.6767	0	0.0000	6	1.1147	0.1536	1.6577	0	0
base	039349_73	680	177	177	111.5214	0	0.0113	7	0.9029	0.2298	0.5428	1	0
base	039349_74	220	75	75	48.4740	0	0.0000	8	1.2249	0.0601	2.1099	0	0
base	039349_74	250	327	327	232.5583	0	0.1682	6	0.5498	0.4051	0.3378	27	4
base	039349_75	640	190	190	119.3112	0	0.0000	8	1.1016	0.0756	1.8940	0	0
base	039349_76	770	40	40	23.9021	0	0.0250	5	0.9137	0.2834	1.2779	1	0
base	039349_77	190	253	252	160.0607	0	0.0159	8	0.8468	0.1664	0.4600	4	0
base	039349_77	400	27	15	17.3337	1	0.0000	3	1.4703	0.0262	nan	0	0
base	039349_77	450	94	94	58.7788	0	0.0957	8	1.0265	0.2099	0.0887	8	2
base	039349_77	590	257	241	164.0194	1	0.0000	7	1.1966	0.0883	0.4947	0	0
base	039349_77	660	959	959	632.1303	0	0.0115	8	1.0492	0.0571	2.0666	8	2
base	039349_78	221	282	268	180.6779	1	0.0336	8	1.1089	0.1767	2.1829	7	1
base	039349_79	360	449	449	290.4885	0	0.0334	8	0.8969	0.2310	1.0806	10	2
base	039349_79	580	140	140	92.0236	0	0.0571	8	0.8607	0.1838	0.8477	7	1
base	039349_79	710	434	433	287.3225	0	0.0855	8	0.5893	0.3114	1.3607	17	1
base	039349_8	520	309	309	199.1946	0	0.0259	8	1.1812	0.0908	2.4389	2	0
base	039349_8	530	168	162	107.2672	1	0.0000	7	1.2345	0.0857	1.8069	0	0
base	039349_80	240	56	56	35.5917	0	0.1607	7	0.5137	0.3332	0.3825	6	2
base	039349_80	710	453	450	296.2737	1	0.0311	8	1.1341	0.0610	1.1834	12	1
base	039349_81	120	282	282	183.8701	0	0.0071	8	0.8952	0.1919	0.8636	0	0
base	039349_81	220	130	130	82.3333	0	0.0692	8	0.8033	0.2486	0.3245	8	2
base	039349_81	520	87	87	55.5774	0	0.0000	9	1.0500	0.4506	0.6683	0	0
base	039349_81	590	129	129	80.0598	0	0.0155	7	1.0090	0.0767	1.9415	0	0
base	039349_81	640	98	73	63.8534	1	0.0274	8	1.0208	0.1167	1.4427	3	0
base	039349_81	670	322	322	205.0537	0	0.0062	8	1.1077	0.0640	2.4144	1	0
base	039349_82	480	417	401	262.7282	1	0.0175	8	1.1537	0.0686	1.8321	8	1
base	039349_82	610	682	668	447.8491	1	0.0210	8	1.0957	0.0542	1.3956	17	2
base	039349_83	670	291	287	186.2851	1	0.1498	8	1.0227	0.2075	1.1966	19	2
base	039349_9	200	54	50	34.5434	1	0.0000	8	1.0408	0.2986	1.8039	0	0
base	039349_9	400	50	50	31.3397	0	0.0000	6	0.6520	0.0883	1.4967	0	0
base	039349_9	500	352	342	229.6091	1	0.0146	8	1.1529	0.0858	2.1377	3	0
arm	039252_0	750	488	481	318.1624	1	0.0021	8	1.0474	0.0719	1.6051	3	0
arm	039252_0	760	550	550	359.2597	0	0.0018	8	1.1511	0.0452	2.2243	1	0
arm	039252_0	770	192	192	121.8732	0	0.0000	8	1.1330	0.1069	1.8538	0	0
arm	039252_0	830	177	169	111.3442	1	0.0533	8	1.0923	0.1171	1.2515	8	1
arm	039252_0	980	595	595	390.8946	0	0.0622	8	1.1691	0.1523	1.8781	14	2
arm	039252_1	300	226	208	145.2576	1	0.0000	9	1.0598	0.1574	1.8226	1	0
arm	039252_1	361	343	338	218.4068	1	0.0325	8	0.9032	0.0652	0.9111	10	2
arm	039252_1	1140	810	808	552.9236	0	0.0272	4	0.5843	1.1069	nan	15	2
arm	039252_10	740	528	516	341.7721	1	0.0097	7	1.1014	0.0744	1.3223	0	0
arm	039252_10	1010	199	199	139.0315	0	0.0804	7	1.1727	0.0569	1.9395	11	3
arm	039252_11	270	306	306	205.2027	0	0.0392	6	0.6133	0.5177	1.1204	6	1
arm	039252_11	310	233	233	151.9685	0	0.0086	8	0.8576	0.1484	0.4347	0	0
arm	039252_12	360	236	236	150.0198	0	0.0212	8	1.1570	0.0586	2.0702	1	0
arm	039252_12	400	136	136	86.6986	0	0.0074	7	1.0004	0.1403	0.4094	0	0
arm	039252_12	930	236	236	151.1565	0	0.0085	8	1.1989	0.0594	2.7497	1	0
arm	039252_12	960	193	193	124.2691	0	0.0000	8	1.0602	0.0994	2.5957	0	0
arm	039252_12	1100	94	94	57.7723	0	0.1170	8	0.7363	0.4618	0.2428	6	1
arm	039252_12	1170	398	380	258.2767	1	0.0053	8	0.9955	0.2197	1.1840	10	1
arm	039252_13	690	826	808	530.8937	1	0.0012	8	0.9848	0.1257	1.8291	1	0
arm	039252_13	700	417	417	274.0929	0	0.0000	8	1.0456	0.0729	3.3399	0	0
arm	039252_14	370	163	151	107.5275	1	0.0000	8	1.0740	0.0524	2.0246	4	1
arm	039252_14	380	54	21	49.6732	1	0.1429	3	0.5921	0.0451	1.9503	12	2
arm	039252_14	390	333	333	214.1591	0	0.0060	7	0.9985	0.1730	0.6242	1	0
arm	039252_14	670	146	146	124.5884	0	1.0000	8	0.0529	0.4766	2.5265	144	2
arm	039252_14	800	459	459	305.2334	0	0.0283	8	0.8334	0.1906	0.7311	11	2
arm	039252_14	860	170	165	106.4486	1	0.0061	8	0.9356	0.2183	1.2427	2	0
arm	039252_15	310	148	148	93.7094	0	0.0068	8	1.1453	0.1571	2.2990	0	0
arm	039252_15	330	46	46	29.9272	0	0.0217	5	0.8401	0.1574	0.7762	0	0
arm	039252_15	880	302	302	191.0540	0	0.0033	8	1.3350	0.1445	0.7633	1	0
arm	039252_15	890	49	49	30.9661	0	0.0204	6	0.9763	0.1762	3.3772	0	0
arm	039252_15	940	289	283	183.1931	1	0.0000	8	1.1279	0.0682	1.8781	2	0
arm	039252_16	300	429	420	276.7412	0	0.0238	8	1.0060	0.1650	0.4609	16	2
arm	039252_16	310	319	319	202.4886	0	0.0157	8	0.9605	0.2590	0.8953	4	1
arm	039252_16	400	115	115	72.8913	0	0.0000	8	1.1585	0.0571	2.0335	0	0
arm	039252_16	761	630	630	423.3826	0	0.0206	8	0.9153	0.2150	0.4940	8	1
arm	039252_16	800	173	162	108.9282	0	0.3210	8	0.8565	0.8470	0.0444	57	6
arm	039252_16	930	145	110	109.2500	0	0.4273	6	0.6278	0.9621	0.2256	79	6
arm	039252_16	990	464	451	296.9776	1	0.0155	8	1.1920	0.0853	2.2399	4	0
arm	039252_16	1040	43	24	28.1522	1	0.0000	4	1.1896	0.0851	nan	2	0
arm	039252_16	1140	236	234	153.0553	0	0.0043	8	1.2094	0.0939	nan	3	1
arm	039252_16	1170	278	278	175.6469	0	0.2842	8	0.0779	1.1238	0.0855	70	4
arm	039252_16	1270	786	780	511.7139	1	0.0179	7	1.0530	0.0781	0.6664	15	1
arm	039252_17	400	58	58	37.6364	0	0.0862	6	1.1536	0.4799	6.1477	3	0
arm	039252_2	360	63	62	39.1589	0	0.0161	6	1.0978	0.3015	0.4252	1	0
arm	039252_2	510	73	50	45.6003	1	0.0200	7	1.0085	0.2928	1.3056	0	0
arm	039252_2	900	110	104	68.1481	1	0.0192	8	1.0616	0.0645	1.9033	4	0
arm	039252_2	1140	137	137	89.1334	0	0.0657	8	0.8000	0.2415	0.4809	3	0
arm	039252_3	400	410	410	262.4836	0	0.0024	8	1.0864	0.0442	2.3319	1	0
arm	039252_3	770	353	348	221.2918	1	0.0259	8	1.1555	0.0433	1.6440	2	0
arm	039252_3	830	49	49	30.8418	0	0.0000	6	1.0940	0.0313	1.8293	0	0
arm	039252_3	850	220	218	136.6642	1	0.0046	9	1.0126	0.1771	1.7792	0	0
arm	039252_3	890	138	134	84.9738	1	0.0075	8	1.0497	0.1085	2.8938	0	0
arm	039252_3	1030	289	272	181.1708	0	0.5919	8	0.0750	0.9740	0.6674	146	12
arm	039252_4	551	227	227	147.0561	0	0.0529	8	0.5689	0.6137	0.4416	5	1
arm	039252_4	1040	400	400	256.1729	0	0.0275	8	0.6921	0.3425	1.1985	6	1
arm	039252_5	780	480	470	304.0066	1	0.0106	8	1.0804	0.1096	2.1339	6	1
arm	039252_5	860	96	96	62.0627	0	0.0104	8	1.2446	0.1577	1.3839	1	0
arm	039252_5	870	786	780	502.2629	0	0.1154	7	0.4206	0.6061	1.1207	76	11
arm	039252_5	1210	238	223	154.1388	1	0.8386	7	0.2776	0.8993	7.0053	186	2
arm	039252_5	1290	702	687	458.8436	1	0.0378	8	1.1675	0.0628	1.9655	22	3
arm	039252_6	300	370	368	243.3469	1	0.0082	8	0.9471	0.1430	1.0873	2	0
arm	039252_6	400	255	244	162.9022	1	0.0164	8	0.9323	0.1820	0.8065	7	2
arm	039252_6	900	99	99	62.6156	0	0.0707	8	0.8774	0.2907	1.4271	5	1
arm	039252_6	940	159	159	102.7605	0	0.0000	7	1.2460	0.0539	0.9716	0	0
arm	039252_6	970	171	171	109.7280	0	0.0000	8	0.9562	0.1734	2.7716	0	0
arm	039252_6	1000	110	110	70.0967	0	0.0273	8	0.8626	0.1825	0.8516	3	0
arm	039252_6	1100	35	35	22.9855	0	0.0571	5	1.3499	0.4834	5.8551	0	0
arm	039252_7	270	688	688	440.8250	0	0.0334	9	0.7563	0.5012	0.7281	15	1
arm	039252_7	280	69	69	42.6833	0	0.1739	7	0.5505	0.3334	1.4119	7	1
arm	039252_7	290	210	210	138.3966	0	0.0286	8	0.8893	0.1420	1.1587	1	0
arm	039252_7	330	151	148	96.2143	0	0.1014	8	0.4923	0.3726	0.5093	12	3
arm	039252_7	710	409	409	261.7344	0	0.0122	8	0.7009	0.4584	0.2939	4	0
arm	039252_7	910	176	170	110.8674	1	0.0000	8	0.9001	0.1120	2.5404	0	0
arm	039252_7	920	499	498	320.9465	0	0.0020	8	1.1315	0.0680	2.7167	1	0
arm	039252_7	960	133	132	85.2630	0	0.0076	8	1.1270	0.0498	2.6722	2	0
arm	039252_8	380	288	274	183.7678	1	0.0073	8	1.2213	0.0535	0.6665	1	0
arm	039252_8	840	679	677	438.7709	0	0.0384	8	0.7882	0.5013	8.5519	19	3
arm	039252_8	930	538	537	348.2641	1	0.0186	8	0.9348	0.3528	0.6833	7	1
arm	039252_8	960	261	253	167.9193	1	0.0040	8	1.0484	0.0847	1.4721	3	0
arm	039252_8	1050	196	185	131.1331	0	0.2703	4	0.2356	0.5945	3.3421	55	3
arm	039252_8	1100	163	163	103.6991	0	0.0552	8	0.8741	0.2631	2.9518	2	0
arm	039252_8	1200	675	675	445.0061	0	0.0444	7	1.0121	0.5252	0.4805	19	3
arm	039252_9	490	75	49	47.4337	1	0.0000	7	1.1214	0.1191	1.8110	11	1
arm	039252_9	510	34	34	20.4836	0	0.0294	5	1.0558	0.0566	nan	1	0
arm	039252_9	740	389	389	248.5050	0	0.0077	8	1.1827	0.0342	2.3932	1	0
arm	039252_9	880	143	143	90.4483	0	0.0420	8	1.0648	0.0717	1.4712	1	0
arm	039252_9	950	201	191	127.9710	1	0.0052	7	1.0218	0.0904	0.9229	6	1
arm	039252_9	1030	158	153	108.7752	1	0.0980	7	0.8207	0.1498	0.5866	6	0
arm	039253_0	350	67	66	41.2817	0	0.1364	8	0.6664	0.5475	nan	8	1
arm	039253_0	390	125	125	80.4169	0	0.0000	8	1.1561	0.1115	2.4448	0	0
arm	039253_0	430	305	297	248.9897	0	0.0471	3	0.3553	0.3781	nan	14	1
arm	039253_0	1040	143	139	91.9421	1	0.0072	8	1.1199	0.0840	1.6595	0	0
arm	039253_0	1130	41	27	27.1131	1	0.0000	4	1.1350	0.0145	nan	0	0
arm	039253_1	310	343	342	220.5465	0	0.0205	8	1.1651	0.0346	1.7402	6	1
arm	039253_1	750	103	102	64.1045	1	0.0000	8	1.1617	0.0413	2.1445	0	0
arm	039253_1	930	439	439	281.8708	0	0.0182	8	0.9477	0.1731	1.4575	2	0
arm	039253_1	1010	148	148	90.4620	0	0.0068	8	1.8425	0.1351	2.1477	1	0
arm	039253_1	1070	93	92	57.6816	0	0.1848	8	0.7133	0.5378	4.3971	16	2
arm	039253_10	340	240	240	176.6399	0	0.0500	3	0.7206	0.4721	0.2928	11	2
arm	039253_10	970	354	354	233.3050	0	0.0141	7	1.0450	0.2459	0.7454	3	1
arm	039253_11	360	202	202	129.0952	0	0.0149	8	0.8603	0.1300	0.2966	1	0
arm	039253_11	830	57	56	35.0023	0	0.0179	7	1.0497	0.2230	0.2931	1	0
arm	039253_11	1130	457	449	291.5486	1	0.0022	8	1.1386	0.0766	1.6857	1	0
arm	039253_11	1170	188	167	116.4390	1	0.0000	7	1.0390	0.0733	1.8289	0	0
arm	039253_11	1180	75	63	47.5617	1	0.0000	7	1.0211	0.0893	1.8006	4	1
arm	039253_12	350	322	314	205.9160	1	0.0064	8	1.0894	0.0547	1.8502	1	0
arm	039253_12	390	125	125	96.4266	0	0.0960	6	0.4260	0.7552	0.4403	7	1
arm	039253_12	920	175	162	109.3764	1	0.0062	8	1.1118	0.0742	1.6901	3	0
arm	039253_12	960	56	56	37.7476	0	0.0000	7	1.0840	0.0461	1.6628	0	0
arm	039253_12	980	221	218	143.4266	1	0.0000	8	0.7473	0.3493	0.4710	0	0
arm	039253_13	320	106	105	68.1849	0	0.0476	8	0.9404	0.2148	0.4404	5	0
arm	039253_13	690	97	85	59.6926	0	0.9647	6	0.0679	0.5289	2.3882	93	2
arm	039253_13	740	297	297	189.2531	0	0.0000	8	1.2120	0.0797	2.3758	0	0
arm	039253_13	750	213	206	134.4782	1	0.0388	8	0.8511	0.6723	0.7106	10	2
arm	039253_13	971	645	642	448.5696	0	0.1604	7	0.5803	0.1811	1.0838	65	7
arm	039253_13	1010	936	936	619.2466	0	0.0182	8	1.1122	0.0483	2.1490	14	3
arm	039253_13	1020	361	361	242.1652	0	0.0166	8	1.1703	0.0461	2.5611	3	1
arm	039253_14	430	469	469	303.8238	0	0.0107	8	0.9830	0.1947	0.6527	2	0
arm	039253_14	450	415	408	269.8867	1	0.0000	7	1.1184	0.0594	1.7196	0	0
arm	039253_14	830	251	225	154.1562	0	0.4756	7	0.1218	1.6780	0.0590	121	3
