label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share
phase:full	rms	W	3	1152.48	1309	6.09951e+07	4.40029	2.21338	1.88263	17.449	3.34542	18.0078	1.45519e-11	0	0.539139
phase:full	rms	W	4	1558.33	1230	6.10332e+07	4.05871	2.32017	2.01042	14.5595	3.8675	15.1317	1.45519e-11	0	0.557416
phase:full	rms	W	5	1967.78	1276	6.09964e+07	3.70319	2.47009	2.1316	11.8	2.86501	12.156	1.45519e-11	0	0.599875
phase:full	share	W	0	202.944	1348	6.08323e+07	4.32127	1.36009	1.54284	5.6006	2.01283	19.2039	1.45519e-11	0	0.61381
phase:full	share	W	1	550.405	1057	6.11e+07	2.64485	1.48609	1.6752	2.21008	0.500211	7.59306	1.45519e-11	0	0.752587
phase:full	share	W	2	832.282	1220	6.09743e+07	3.38399	1.81349	1.77533	3.90626	0.929934	11.3145	1.45519e-11	0	0.67301
phase:full	share	W	3	1152.48	1309	6.09951e+07	4.40029	2.21338	1.88263	8.54383	1.94011	18.0078	1.45519e-11	0	0.539139
phase:full	share	W	4	1558.33	1230	6.10332e+07	4.05871	2.32017	2.01042	7.71678	2.69327	15.1317	1.45519e-11	0	0.557416
phase:full	share	W	5	1967.78	1276	6.09964e+07	3.70319	2.47009	2.1316	6.07049	1.1527	12.156	1.45519e-11	0	0.599875
phase:q1	rms	U	0	212.947	260	2.75823e+07	3.96785	2.39345	3.2504	13.9269	1.65199	20.5804	1.45519e-11	0	0.452937
phase:q1	rms	U	1	548.732	215	2.76351e+07	4.19283	2.5955	3.31312	15.763	1.86309	21.8199	1.45519e-11	0	0.431459
phase:q1	rms	U	2	846.561	229	2.77061e+07	4.12571	2.69353	3.36776	15.2046	1.27454	21.1082	1.45519e-11	0	0.435469
phase:q1	rms	U	3	1144.56	238	2.77035e+07	4.4909	2.74117	3.42156	18.3513	2.37299	24.3613	1.45519e-11	0	0.41523
phase:q1	rms	U	4	1594.7	219	2.76466e+07	4.30849	2.87128	3.50127	16.7462	2.60593	22.5778	1.45519e-11	0	0.434136
phase:q1	rms	U	5	2017.82	198	2.76877e+07	4.13747	2.9197	3.57457	15.3018	2.1262	21.3715	1.45519e-11	0	0.446675
phase:q1	share	U	0	212.947	260	2.75823e+07	3.96785	2.39345	3.2504	11.4823	1.06149	20.5804	1.45519e-11	0	0.452937
phase:q1	share	U	1	548.732	215	2.76351e+07	4.19283	2.5955	3.31312	13.2593	1.6326	21.8199	1.45519e-11	0	0.431459
phase:q1	share	U	2	846.561	229	2.77061e+07	4.12571	2.69353	3.36776	12.9084	1.05688	21.1082	1.45519e-11	0	0.435469
phase:q1	share	U	3	1144.56	238	2.77035e+07	4.4909	2.74117	3.42156	14.7802	1.57557	24.3613	1.45519e-11	0	0.41523
phase:q1	share	U	4	1594.7	219	2.76466e+07	4.30849	2.87128	3.50127	13.0241	1.67414	22.5778	1.45519e-11	0	0.434136
phase:q1	share	U	5	2017.82	198	2.76877e+07	4.13747	2.9197	3.57457	11.9753	0.980155	21.3715	1.45519e-11	0	0.446675
phase:q1	rms	V	0	191.604	228	2.20502e+07	4.19224	2.75622	2.75988	15.758	2.56392	17.5951	1.45519e-11	0	0.490283
phase:q1	rms	V	1	618.838	210	2.23678e+07	3.82807	2.81358	2.85318	12.837	1.28815	14.8785	1.45519e-11	0	0.48807
phase:q1	rms	V	2	1055.43	202	2.22635e+07	3.75207	2.90973	2.94548	12.2607	0.964674	14.2873	1.45519e-11	0	0.498155
phase:q1	rms	V	3	1319.1	197	2.20572e+07	3.76425	2.96325	2.99984	12.3522	1.85465	14.3878	1.45519e-11	0	0.492084
phase:q1	rms	V	4	1598.26	188	2.23869e+07	3.68311	2.91826	3.05634	11.7477	1.20597	14.3903	1.45519e-11	0	0.503994
phase:q1	rms	V	5	1906.84	187	2.22608e+07	4.10119	3.28172	3.11761	15.0028	1.82181	15.7695	1.45519e-11	0	0.462849
phase:q1	share	V	0	191.604	228	2.20502e+07	4.19224	2.75622	2.75988	8.90053	1.38397	17.5951	1.45519e-11	0	0.490283
phase:q1	share	V	1	618.838	210	2.23678e+07	3.82807	2.81358	2.85318	9.03838	0.784668	14.8785	1.45519e-11	0	0.48807
phase:q1	share	V	2	1055.43	202	2.22635e+07	3.75207	2.90973	2.94548	8.42356	1.00433	14.2873	1.45519e-11	0	0.498155
phase:q1	share	V	3	1319.1	197	2.20572e+07	3.76425	2.96325	2.99984	8.78959	1.11322	14.3878	1.45519e-11	0	0.492084
phase:q1	share	V	4	1598.26	188	2.23869e+07	3.68311	2.91826	3.05634	8.08278	1.16298	14.3903	1.45519e-11	0	0.503994
phase:q1	share	V	5	1906.84	187	2.22608e+07	4.10119	3.28172	3.11761	10.74	0.935002	15.7695	1.45519e-11	0	0.462849
phase:q1	rms	W	0	203.857	241	1.15969e+07	4.78492	2.05291	1.54321	20.9819	4.05671	21.0625	1.45519e-11	0	0.478175
phase:q1	rms	W	1	594.335	204	1.17702e+07	3.40896	2.22032	1.69119	9.70112	2.37566	9.55128	1.45519e-11	0	0.560194
phase:q1	rms	W	2	949.219	251	1.17016e+07	4.36591	2.44886	1.81526	16.7372	3.56025	16.3594	0.418885	0	0.485992
phase:q1	rms	W	3	1256.62	227	1.16952e+07	4.98138	2.48554	1.91624	22.6498	5.77724	22.3082	0.31923	0	0.447875
phase:q1	rms	W	4	1624.82	236	1.16813e+07	4.37099	2.46182	2.03059	17.1919	3.55159	17.1683	1.45519e-11	0	0.46534
phase:q1	rms	W	5	1972.86	245	1.17016e+07	3.63106	2.58744	2.13306	11.2691	2.40805	11.0397	1.45519e-11	0	0.54022
phase:q1	share	W	0	203.857	241	1.15969e+07	4.78492	2.05291	1.54321	10.1916	2.90321	21.0625	1.45519e-11	0	0.478175
phase:q1	share	W	1	594.335	204	1.17702e+07	3.40896	2.22032	1.69119	5.54968	0.960483	9.55128	1.45519e-11	0	0.560194
phase:q1	share	W	2	949.219	251	1.17016e+07	4.36591	2.44886	1.81526	9.2443	2.19685	16.3594	0.418885	0	0.485992
phase:q1	share	W	3	1256.62	227	1.16952e+07	4.98138	2.48554	1.91624	12.2601	3.56727	22.3082	0.31923	0	0.447875
phase:q1	share	W	4	1624.82	236	1.16813e+07	4.37099	2.46182	2.03059	11.1228	2.58631	17.1683	1.45519e-11	0	0.46534
phase:q1	share	W	5	1972.86	245	1.17016e+07	3.63106	2.58744	2.13306	6.51231	1.00052	11.0397	1.45519e-11	0	0.54022
phase:q2	rms	U	0	166.888	262	2.71967e+07	4.27804	2.09276	3.24171	16.4847	3.0263	24.4306	1.45519e-11	0	0.454458
phase:q2	rms	U	1	471.028	275	2.72568e+07	4.105	2.38988	3.29871	15.0342	1.26827	22.021	1.45519e-11	0	0.453217
phase:q2	rms	U	2	781.424	243	2.72674e+07	4.49541	2.68904	3.35589	18.3918	2.28963	24.2397	1.45519e-11	0	0.430368
phase:q2	rms	U	3	1101.81	229	2.72461e+07	4.30501	2.87699	3.4139	16.7163	1.33105	21.9108	1.45519e-11	0	0.427308
phase:q2	rms	U	4	1473.39	218	2.59651e+07	4.28385	3.00135	3.47997	16.5345	1.9832	21.4534	1.45519e-11	0	0.433137
phase:q2	rms	U	5	1931.63	248	2.85348e+07	4.83938	3.14645	3.55976	21.6027	3.96432	26.1913	1.45519e-11	0	0.406565
phase:q2	share	U	0	166.888	262	2.71967e+07	4.27804	2.09276	3.24171	14.4605	1.34699	24.4306	1.45519e-11	0	0.454458
phase:q2	share	U	1	471.028	275	2.72568e+07	4.105	2.38988	3.29871	14.553	1.10249	22.021	1.45519e-11	0	0.453217
phase:q2	share	U	2	781.424	243	2.72674e+07	4.49541	2.68904	3.35589	16.4019	1.64163	24.2397	1.45519e-11	0	0.430368
phase:q2	share	U	3	1101.81	229	2.72461e+07	4.30501	2.87699	3.4139	16.6722	1.22948	21.9108	1.45519e-11	0	0.427308
phase:q2	share	U	4	1473.39	218	2.59651e+07	4.28385	3.00135	3.47997	16.1623	1.56348	21.4534	1.45519e-11	0	0.433137
phase:q2	share	U	5	1931.63	248	2.85348e+07	4.83938	3.14645	3.55976	18.667	2.29002	26.1913	1.45519e-11	0	0.406565
phase:q2	rms	V	0	195.824	239	2.70204e+07	4.016	2.69904	2.76082	14.3115	1.83399	16.4656	1.45519e-11	0	0.504787
phase:q2	rms	V	1	544.652	222	2.70947e+07	4.15102	2.93268	2.8372	15.4141	1.6813	16.6801	1.45519e-11	0	0.479755
phase:q2	rms	V	2	982.404	245	2.69994e+07	4.34504	3.06467	2.93024	17.0625	2.48192	18.0735	1.45519e-11	0	0.463921
phase:q2	rms	V	3	1260.85	245	2.71792e+07	3.94133	2.92721	2.98792	13.7174	1.64984	15.8932	1.45519e-11	0	0.494541
phase:q2	rms	V	4	1577.79	226	2.70472e+07	3.83209	2.97472	3.05223	12.8683	1.64263	15.1521	1.45519e-11	0	0.486603
phase:q2	rms	V	5	1932.84	195	2.71302e+07	4.49033	3.21413	3.12272	18.3462	2.47182	19.5837	1.45519e-11	0	0.435308
phase:q2	share	V	0	195.824	239	2.70204e+07	4.016	2.69904	2.76082	11.2585	1.16677	16.4656	1.45519e-11	0	0.504787
phase:q2	share	V	1	544.652	222	2.70947e+07	4.15102	2.93268	2.8372	12.7264	1.60159	16.6801	1.45519e-11	0	0.479755
phase:q2	share	V	2	982.404	245	2.69994e+07	4.34504	3.06467	2.93024	13.7788	1.67661	18.0735	1.45519e-11	0	0.463921
phase:q2	share	V	3	1260.85	245	2.71792e+07	3.94133	2.92721	2.98792	11.8327	1.25354	15.8932	1.45519e-11	0	0.494541
phase:q2	share	V	4	1577.79	226	2.70472e+07	3.83209	2.97472	3.05223	12.3025	1.42955	15.1521	1.45519e-11	0	0.486603
phase:q2	share	V	5	1932.84	195	2.71302e+07	4.49033	3.21413	3.12272	15.9775	1.52748	19.5837	1.45519e-11	0	0.435308
phase:q2	rms	W	0	222.803	457	1.84199e+07	3.82158	1.03329	1.55071	12.6915	4.49715	15.9415	1.45519e-11	0	0.719855
phase:q2	rms	W	1	541.071	316	1.84971e+07	2.29851	1.05452	1.67178	3.79756	1.44278	6.96601	1.45519e-11	0	0.826374
phase:q2	rms	W	2	776.936	339	1.84457e+07	2.79538	1.38871	1.75612	5.99726	1.74862	8.96963	1.45519e-11	0	0.775477
phase:q2	rms	W	3	1094.37	398	1.84812e+07	3.92562	1.93311	1.86362	13.4972	3.61379	15.1466	1.45519e-11	0	0.626011
phase:q2	rms	W	4	1532.2	375	1.84626e+07	3.66866	2.21294	2.00244	11.5469	2.81956	12.5717	1.45519e-11	0	0.623424
phase:q2	rms	W	5	1957.84	383	1.84815e+07	3.70387	2.40557	2.12874	11.8063	3.73644	12.4634	1.45519e-11	0	0.630213
phase:q2	share	W	0	222.803	457	1.84199e+07	3.82158	1.03329	1.55071	4.43474	1.37937	15.9415	1.45519e-11	0	0.719855
phase:q2	share	W	1	541.071	316	1.84971e+07	2.29851	1.05452	1.67178	2.61432	0.448421	6.96601	1.45519e-11	0	0.826374
phase:q2	share	W	2	776.936	339	1.84457e+07	2.79538	1.38871	1.75612	3.404	0.605931	8.96963	1.45519e-11	0	0.775477
phase:q2	share	W	3	1094.37	398	1.84812e+07	3.92562	1.93311	1.86362	6.77799	1.78571	15.1466	1.45519e-11	0	0.626011
phase:q2	share	W	4	1532.2	375	1.84626e+07	3.66866	2.21294	2.00244	6.85717	1.4911	12.5717	1.45519e-11	0	0.623424
phase:q2	share	W	5	1957.84	383	1.84815e+07	3.70387	2.40557	2.12874	6.65139	1.72962	12.4634	1.45519e-11	0	0.630213
phase:q3	rms	U	0	180.366	261	2.76144e+07	4.45462	2.12456	3.24426	18.0268	3.02298	25.8551	1.45519e-11	0	0.453894
phase:q3	rms	U	1	483.26	235	2.77239e+07	4.5283	2.62147	3.30098	18.6886	1.97556	24.5299	1.45519e-11	0	0.448637
phase:q3	rms	U	2	750.34	229	2.76744e+07	4.04568	2.5253	3.3502	14.5507	1.50281	21.2143	1.45519e-11	0	0.456265
phase:q3	rms	U	3	1062.92	252	2.76467e+07	4.23594	2.78346	3.40691	16.1263	1.35988	21.8026	1.45519e-11	0	0.445937
phase:q3	rms	U	4	1446.11	246	2.76561e+07	4.20645	3.10062	3.47516	15.8774	1.64346	20.1571	1.45519e-11	0	0.451227
phase:q3	rms	U	5	1944.23	222	2.77987e+07	4.71034	3.27712	3.56193	20.3704	2.17567	24.1351	1.45519e-11	0	0.405709
phase:q3	share	U	0	180.366	261	2.76144e+07	4.45462	2.12456	3.24426	14.5024	2.31297	25.8551	1.45519e-11	0	0.453894
phase:q3	share	U	1	483.26	235	2.77239e+07	4.5283	2.62147	3.30098	14.9013	1.64876	24.5299	1.45519e-11	0	0.448637
phase:q3	share	U	2	750.34	229	2.76744e+07	4.04568	2.5253	3.3502	14.327	1.48426	21.2143	1.45519e-11	0	0.456265
phase:q3	share	U	3	1062.92	252	2.76467e+07	4.23594	2.78346	3.40691	15.1116	1.19929	21.8026	1.45519e-11	0	0.445937
phase:q3	share	U	4	1446.11	246	2.76561e+07	4.20645	3.10062	3.47516	14.703	1.23493	20.1571	1.45519e-11	0	0.451227
phase:q3	share	U	5	1944.23	222	2.77987e+07	4.71034	3.27712	3.56193	18.756	1.62863	24.1351	1.45519e-11	0	0.405709
phase:q3	rms	V	0	221.548	239	2.50742e+07	3.74118	2.70943	2.76653	12.1801	1.00511	14.309	1.45519e-11	0	0.527659
phase:q3	rms	V	1	610.638	229	2.51281e+07	4.1029	3.14309	2.85142	15.017	1.91744	15.0854	1.45519e-11	0	0.50337
phase:q3	rms	V	2	1029.3	248	2.50499e+07	4.14389	3.06228	2.94003	15.355	2.61786	16.438	1.45519e-11	0	0.478632
phase:q3	rms	V	3	1308.16	199	2.50316e+07	4.48102	3.14416	2.9976	18.2627	4.62947	19.1795	1.45519e-11	0	0.44448
phase:q3	rms	V	4	1574.5	220	2.5224e+07	3.89575	3.04636	3.05157	13.3602	1.35926	15.2087	1.45519e-11	0	0.477783
phase:q3	rms	V	5	1935.78	203	2.51235e+07	3.92763	3.34631	3.12329	13.6096	1.05177	13.9834	1.45519e-11	0	0.464593
phase:q3	share	V	0	221.548	239	2.50742e+07	3.74118	2.70943	2.76653	10.094	1.03991	14.309	1.45519e-11	0	0.527659
phase:q3	share	V	1	610.638	229	2.51281e+07	4.1029	3.14309	2.85142	11.3359	1.77683	15.0854	1.45519e-11	0	0.50337
phase:q3	share	V	2	1029.3	248	2.50499e+07	4.14389	3.06228	2.94003	12.7976	1.80612	16.438	1.45519e-11	0	0.478632
phase:q3	share	V	3	1308.16	199	2.50316e+07	4.48102	3.14416	2.9976	15.2266	2.70515	19.1795	1.45519e-11	0	0.44448
phase:q3	share	V	4	1574.5	220	2.5224e+07	3.89575	3.04636	3.05157	12.8518	1.5254	15.2087	1.45519e-11	0	0.477783
phase:q3	share	V	5	1935.78	203	2.51235e+07	3.92763	3.34631	3.12329	13.7319	1.1702	13.9834	1.45519e-11	0	0.464593
phase:q3	rms	W	0	203.219	418	1.97276e+07	3.96015	0.923049	1.54295	13.7694	4.83386	17.2114	1.45519e-11	0	0.67986
phase:q3	rms	W	1	542.6	344	1.97488e+07	2.38833	1.122	1.67234	4.135	1.7927	7.24196	1.45519e-11	0	0.825406
phase:q3	rms	W	2	792.841	355	1.97765e+07	3.06916	1.47861	1.76167	7.53788	2.28633	10.3369	1.45519e-11	0	0.73616
phase:q3	rms	W	3	1088.82	455	1.97584e+07	4.09603	1.96243	1.86179	14.8639	4.54927	16.3926	1.45519e-11	0	0.613374
phase:q3	rms	W	4	1524.05	402	1.97382e+07	3.9626	2.2377	1.99994	13.7889	3.33476	14.6947	1.45519e-11	0	0.607302
phase:q3	rms	W	5	1965.57	403	1.97881e+07	3.67605	2.37377	2.13096	11.6012	3.45663	12.4195	1.45519e-11	0	0.659537
phase:q3	share	W	0	203.219	418	1.97276e+07	3.96015	0.923049	1.54295	5.32182	2.08209	17.2114	1.45519e-11	0	0.67986
phase:q3	share	W	1	542.6	344	1.97488e+07	2.38833	1.122	1.67234	2.62825	0.415838	7.24196	1.45519e-11	0	0.825406
phase:q3	share	W	2	792.841	355	1.97765e+07	3.06916	1.47861	1.76167	4.11085	0.832852	10.3369	1.45519e-11	0	0.73616
phase:q3	share	W	3	1088.82	455	1.97584e+07	4.09603	1.96243	1.86179	7.17403	2.42437	16.3926	1.45519e-11	0	0.613374
phase:q3	share	W	4	1524.05	402	1.97382e+07	3.9626	2.2377	1.99994	7.37287	1.97698	14.6947	1.45519e-11	0	0.607302
phase:q3	share	W	5	1965.57	403	1.97881e+07	3.67605	2.37377	2.13096	5.83157	1.15269	12.4195	1.45519e-11	0	0.659537
phase:q4	rms	U	0	220.985	275	2.96811e+07	4.32397	2.5032	3.25192	16.8798	2.10879	23.0057	1.45519e-11	0	0.443766
phase:q4	rms	U	1	541.259	264	2.99361e+07	4.30407	2.56418	3.31173	16.7081	1.80841	22.9175	1.45519e-11	0	0.438207
phase:q4	rms	U	2	809.031	234	2.97131e+07	4.38592	2.63448	3.36092	17.4194	1.57643	23.5916	1.45519e-11	0	0.435468
phase:q4	rms	U	3	1115.98	216	2.98328e+07	4.14391	2.67658	3.41644	15.3551	1.24951	21.6799	1.45519e-11	0	0.441773
phase:q4	rms	U	4	1512.37	249	2.99133e+07	4.62292	2.93164	3.48683	19.5546	2.16289	24.9349	1.45519e-11	0	0.409578
phase:q4	rms	U	5	1969.44	227	2.98753e+07	4.3867	3.13521	3.56626	17.4263	1.20346	22.1318	1.45519e-11	0	0.416075
phase:q4	share	U	0	220.985	275	2.96811e+07	4.32397	2.5032	3.25192	12.2111	1.50868	23.0057	1.45519e-11	0	0.443766
phase:q4	share	U	1	541.259	264	2.99361e+07	4.30407	2.56418	3.31173	12.6742	1.13794	22.9175	1.45519e-11	0	0.438207
phase:q4	share	U	2	809.031	234	2.97131e+07	4.38592	2.63448	3.36092	12.9085	1.35423	23.5916	1.45519e-11	0	0.435468
phase:q4	share	U	3	1115.98	216	2.98328e+07	4.14391	2.67658	3.41644	12.3752	1.08892	21.6799	1.45519e-11	0	0.441773
phase:q4	share	U	4	1512.37	249	2.99133e+07	4.62292	2.93164	3.48683	15.351	1.78001	24.9349	1.45519e-11	0	0.409578
phase:q4	share	U	5	1969.44	227	2.98753e+07	4.3867	3.13521	3.56626	14.6967	1.02348	22.1318	1.45519e-11	0	0.416075
phase:q4	rms	V	0	196.279	199	2.23074e+07	4.13883	2.81358	2.76092	15.313	1.47224	16.8364	1.45519e-11	0	0.483518
phase:q4	rms	V	1	631.507	231	2.22761e+07	4.31709	3.31056	2.8559	15.8008	2.01474	15.8337	0.703685	0	0.459942
