label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
phase:full	share	V(joint)	4.85956	0.893277	2.44715	0.0641496	5.98856	0.313968	2.99693	14	4.872	2.304	4.85956e-07	2.44715
phase:full	share	W(joint)	4.85956	0.893277	1.21289	0.105211	1.47111	0.255218	2.99693	14	4.872	1.176	4.85956e-07	1.21289
phase:q1	rms	U	3.04008	4.95292	2.77134	0.248537	7.68032	1.37756	4.25584	4	4.872	2.3	3.04008e-07	2.77134
phase:q1	share	U	9.3253	3.44315	2.11925	0.191853	4.49124	0.813169	3.32188	4	4.872	2.3	9.3253e-07	2.11925
phase:q1	rms	V	-5.8506	4.83612	3.07189	0.269568	9.43649	1.65616	6.2671	4	4.872	2.304	-5.8506e-07	3.07189
phase:q1	share	V	3.3936	3.44337	2.07534	0.234778	4.30702	0.974489	2.58461	4	4.872	2.304	3.3936e-07	2.07534
phase:q1	rms	W	0.387842	4.75841	2.51441	0.244231	6.32228	1.2282	3.01068	4	4.872	1.176	3.87842e-08	2.51441
phase:q1	share	W	8.34515	3.25591	1.70504	0.242144	2.90716	0.82573	1.58868	4	4.872	1.176	8.34515e-07	1.70504
phase:q1	rms	U(joint)	-0.854426	2.79852	2.93763	0.161953	8.62965	0.951516	15.2873	14	4.872	2.3	-8.54426e-08	2.93763
phase:q1	rms	V(joint)	-0.854426	2.79852	2.79381	0.186405	7.8054	1.04156	15.2873	14	4.872	2.304	-8.54426e-08	2.79381
phase:q1	rms	W(joint)	-0.854426	2.79852	2.57195	0.161078	6.61493	0.82857	15.2873	14	4.872	1.176	-8.54426e-08	2.57195
phase:q1	share	U(joint)	7.07173	1.94986	2.22172	0.132664	4.93605	0.589484	9.21752	14	4.872	2.3	7.07173e-07	2.22172
phase:q1	share	V(joint)	7.07173	1.94986	1.83158	0.174725	3.3547	0.640046	9.21752	14	4.872	2.304	7.07173e-07	1.83158
phase:q1	share	W(joint)	7.07173	1.94986	1.78815	0.16025	3.19748	0.573102	9.21752	14	4.872	1.176	7.07173e-07	1.78815
phase:q2	rms	U	8.34733	3.38879	2.49646	0.123034	6.23234	0.614302	0.551866	4	4.872	2.3	8.34733e-07	2.49646
phase:q2	share	U	5.38876	2.57471	2.64489	0.106286	6.99545	0.562232	1.41868	4	4.872	2.3	5.38876e-07	2.64489
phase:q2	rms	V	11.4449	4.03408	2.25616	0.187233	5.09024	0.844855	4.7768	4	4.872	2.304	1.14449e-06	2.25616
phase:q2	share	V	7.8036	3.33064	2.56916	0.148455	6.60061	0.762812	3.69638	4	4.872	2.304	7.8036e-07	2.56916
phase:q2	rms	W	1.43635	2.24038	1.84012	0.191424	3.38606	0.704487	1.85621	4	4.872	1.176	1.43635e-07	1.84012
phase:q2	share	W	3.06699	1.08028	1.58396	0.0976186	2.50892	0.309247	1.3372	4	4.872	1.176	3.06699e-07	1.58396
phase:q2	rms	U(joint)	4.93537	1.69575	2.59407	0.0850741	6.7292	0.441376	13.2417	14	4.872	2.3	4.93537e-07	2.59407
phase:q2	rms	V(joint)	4.93537	1.69575	2.51427	0.0962839	6.32153	0.484166	13.2417	14	4.872	2.304	4.93537e-07	2.51427
phase:q2	rms	W(joint)	4.93537	1.69575	1.529	0.180275	2.33783	0.551281	13.2417	14	4.872	1.176	4.93537e-07	1.529
phase:q2	share	U(joint)	3.77491	0.954378	2.70155	0.0626683	7.29836	0.338603	8.73768	14	4.872	2.3	3.77491e-07	2.70155
phase:q2	share	V(joint)	3.77491	0.954378	2.72733	0.0689852	7.43834	0.376291	8.73768	14	4.872	2.304	3.77491e-07	2.72733
phase:q2	share	W(joint)	3.77491	0.954378	1.5239	0.0915339	2.32228	0.278978	8.73768	14	4.872	1.176	3.77491e-07	1.5239
phase:q3	rms	U	5.39738	5.3877	2.59572	0.229358	6.73776	1.1907	5.87413	4	4.872	2.3	5.39738e-07	2.59572
phase:q3	share	U	1.37983	3.31601	2.79952	0.143268	7.83734	0.802163	1.94948	4	4.872	2.3	1.37983e-07	2.79952
phase:q3	rms	V	8.88213	3.73464	2.59968	0.143604	6.75835	0.746649	3.76263	4	4.872	2.304	8.88213e-07	2.59968
phase:q3	share	V	2.62126	3.02835	2.8539	0.129026	8.14475	0.736456	2.70337	4	4.872	2.304	2.62126e-07	2.8539
phase:q3	rms	W	4.41895	2.12095	1.5481	0.155696	2.39661	0.482065	3.64053	4	4.872	1.176	4.41895e-07	1.5481
phase:q3	share	W	4.97327	0.977627	1.40266	0.079012	1.96745	0.221654	0.616843	4	4.872	1.176	4.97327e-07	1.40266
phase:q3	rms	U(joint)	5.49585	1.74488	2.59177	0.104374	6.71727	0.541026	14.3576	14	4.872	2.3	5.49585e-07	2.59177
phase:q3	rms	V(joint)	5.49585	1.74488	2.69746	0.101938	7.27627	0.549944	14.3576	14	4.872	2.304	5.49585e-07	2.69746
phase:q3	rms	W(joint)	5.49585	1.74488	1.47253	0.138786	2.16833	0.408732	14.3576	14	4.872	1.176	5.49585e-07	1.47253
phase:q3	share	U(joint)	4.50527	0.895762	2.67348	0.0716753	7.1475	0.383245	6.77426	14	4.872	2.3	4.50527e-07	2.67348
phase:q3	share	V(joint)	4.50527	0.895762	2.78491	0.0773313	7.75571	0.430721	6.77426	14	4.872	2.304	4.50527e-07	2.78491
phase:q3	share	W(joint)	4.50527	0.895762	1.43523	0.0723653	2.05988	0.207721	6.77426	14	4.872	1.176	4.50527e-07	1.43523
phase:q4	rms	U	8.51001	8.15984	2.77468	0.359188	7.69883	1.99326	5.65341	4	4.872	2.3	8.51001e-07	2.77468
phase:q4	share	U	10.6182	4.7376	2.15762	0.266085	4.65533	1.14822	5.74422	4	4.872	2.3	1.06182e-06	2.15762
phase:q4	rms	V	5.22304	5.07007	2.39124	0.277009	5.71805	1.32479	6.20346	4	4.872	2.304	5.22304e-07	2.39124
phase:q4	share	V	5.69356	2.74794	1.64423	0.168284	2.70349	0.553396	9.87146	4	4.872	2.304	5.69356e-07	1.64423
phase:q4	rms	W	-6.46306	5.55214	2.94865	0.274758	8.69453	1.62033	2.26006	4	4.872	1.176	-6.46306e-07	2.94865
phase:q4	share	W	4.04074	3.45507	2.00686	0.269281	4.0275	1.08082	1.93468	4	4.872	1.176	4.04074e-07	2.00686
phase:q4	rms	U(joint)	1.405	3.40284	3.043	0.188633	9.25986	1.14802	17.4504	14	4.872	2.3	1.405e-07	3.043
phase:q4	rms	V(joint)	1.405	3.40284	2.5646	0.198802	6.57719	1.0197	17.4504	14	4.872	2.304	1.405e-07	2.5646
phase:q4	rms	W(joint)	1.405	3.40284	2.5547	0.211164	6.52648	1.07892	17.4504	14	4.872	1.176	1.405e-07	2.5547
phase:q4	share	U(joint)	6.00402	1.95833	2.38089	0.13625	5.66862	0.648791	18.8346	14	4.872	2.3	6.00402e-07	2.38089
phase:q4	share	V(joint)	6.00402	1.95833	1.62728	0.133145	2.64806	0.433328	18.8346	14	4.872	2.304	6.00402e-07	1.62728
phase:q4	share	W(joint)	6.00402	1.95833	1.85695	0.183198	3.44828	0.680379	18.8346	14	4.872	1.176	6.00402e-07	1.85695
phase:centre	rms	U	6.83115	4.56034	2.62237	0.201148	6.87681	1.05497	1.45952	4	4.872	2.3	6.83115e-07	2.62237
phase:centre	share	U	2.97786	2.75436	2.75966	0.122481	7.61574	0.676013	0.717692	4	4.872	2.3	2.97786e-07	2.75966
phase:centre	rms	V	5.26921	4.54921	2.73179	0.202784	7.46265	1.10793	2.9736	4	4.872	2.304	5.26921e-07	2.73179
phase:centre	share	V	3.32378	2.80055	2.81847	0.11595	7.94379	0.653604	1.10436	4	4.872	2.304	3.32378e-07	2.81847
phase:centre	rms	W	3.25912	2.38656	1.74852	0.190842	3.05734	0.667383	1.3256	4	4.872	1.176	3.25912e-07	1.74852
phase:centre	share	W	4.05096	0.936021	1.49286	0.0817724	2.22863	0.24415	1.77212	4	4.872	1.176	4.05096e-07	1.49286
phase:centre	rms	U(joint)	4.24776	1.91749	2.72517	0.106621	7.42656	0.581122	6.30165	14	4.872	2.3	4.24776e-07	2.72517
phase:centre	rms	V(joint)	4.24776	1.91749	2.7726	0.114687	7.68729	0.635961	6.30165	14	4.872	2.304	4.24776e-07	2.7726
phase:centre	rms	W(joint)	4.24776	1.91749	1.67215	0.164983	2.7961	0.551753	6.30165	14	4.872	1.176	4.24776e-07	1.67215
phase:centre	share	U(joint)	3.88378	0.844946	2.7227	0.0617663	7.4131	0.336342	3.77423	14	4.872	2.3	3.88378e-07	2.7227
phase:centre	share	V(joint)	3.88378	0.844946	2.79787	0.0626295	7.82808	0.350458	3.77423	14	4.872	2.304	3.88378e-07	2.79787
phase:centre	share	W(joint)	3.88378	0.844946	1.506	0.0746802	2.26804	0.224937	3.77423	14	4.872	1.176	3.88378e-07	1.506
phase:edge_lo	rms	U	3.01434	5.31982	2.79796	0.252976	7.82859	1.41563	4.32994	4	4.872	2.3	3.01434e-07	2.79796
phase:edge_lo	share	U	9.87238	3.47383	2.09403	0.212549	4.38495	0.890168	3.08471	4	4.872	2.3	9.87238e-07	2.09403
phase:edge_lo	rms	V	-5.69023	4.72564	3.05501	0.268795	9.3331	1.64235	5.65591	4	4.872	2.304	-5.69023e-07	3.05501
phase:edge_lo	share	V	3.20787	3.5467	2.07383	0.248494	4.30078	1.03067	2.3215	4	4.872	2.304	3.20787e-07	2.07383
phase:edge_lo	rms	W	0.774026	4.44378	2.48228	0.237544	6.1617	1.1793	3.39562	4	4.872	1.176	7.74026e-08	2.48228
phase:edge_lo	share	W	8.66436	3.09276	1.68989	0.237661	2.85572	0.80324	1.52821	4	4.872	1.176	8.66436e-07	1.68989
phase:edge_lo	rms	U(joint)	-0.834361	2.76548	2.95112	0.162781	8.70909	0.96077	15.0918	14	4.872	2.3	-8.34361e-08	2.95112
phase:edge_lo	rms	V(joint)	-0.834361	2.76548	2.77809	0.186388	7.71781	1.03561	15.0918	14	4.872	2.304	-8.34361e-08	2.77809
phase:edge_lo	rms	W(joint)	-0.834361	2.76548	2.55994	0.160289	6.55331	0.820662	15.0918	14	4.872	1.176	-8.34361e-08	2.55994
phase:edge_lo	share	U(joint)	7.41424	1.93561	2.21918	0.140915	4.92474	0.62543	9.00511	14	4.872	2.3	7.41424e-07	2.21918
phase:edge_lo	share	V(joint)	7.41424	1.93561	1.7807	0.183049	3.17089	0.651912	9.00511	14	4.872	2.304	7.41424e-07	1.7807
phase:edge_lo	share	W(joint)	7.41424	1.93561	1.77324	0.163187	3.14439	0.578741	9.00511	14	4.872	1.176	7.41424e-07	1.77324
phase:edge_hi	rms	U	13.6974	8.90152	2.50108	0.435267	6.2554	2.17728	4.23896	4	4.872	2.3	1.36974e-06	2.50108
phase:edge_hi	share	U	9.63394	5.41788	2.19375	0.309415	4.81252	1.35756	5.72691	4	4.872	2.3	9.63394e-07	2.19375
phase:edge_hi	rms	V	4.47088	4.50027	2.40649	0.259455	5.79117	1.24875	6.60395	4	4.872	2.304	4.47088e-07	2.40649
phase:edge_hi	share	V	5.10817	2.3381	1.67903	0.149461	2.81915	0.501898	9.19589	4	4.872	2.304	5.10817e-07	1.67903
phase:edge_hi	rms	W	-5.92007	5.81878	2.92522	0.298729	8.55693	1.7477	2.10445	4	4.872	1.176	-5.92007e-07	2.92522
phase:edge_hi	share	W	4.00891	4.14869	1.99454	0.340432	3.9782	1.35801	1.9278	4	4.872	1.176	4.00891e-07	1.99454
phase:edge_hi	rms	U(joint)	2.39014	3.30532	2.96361	0.194351	8.78301	1.15196	16.8144	14	4.872	2.3	2.39014e-07	2.96361
phase:edge_hi	rms	V(joint)	2.39014	3.30532	2.50825	0.201376	6.2913	1.0102	16.8144	14	4.872	2.304	2.39014e-07	2.50825
phase:edge_hi	rms	W(joint)	2.39014	3.30532	2.48796	0.219593	6.18993	1.09268	16.8144	14	4.872	1.176	2.39014e-07	2.48796
phase:edge_hi	share	U(joint)	5.43648	1.9066	2.40442	0.143031	5.78125	0.687814	17.5889	14	4.872	2.3	5.43648e-07	2.40442
phase:edge_hi	share	V(joint)	5.43648	1.9066	1.66085	0.130968	2.75843	0.435036	17.5889	14	4.872	2.304	5.43648e-07	1.66085
phase:edge_hi	share	W(joint)	5.43648	1.9066	1.87916	0.190618	3.53123	0.7164	17.5889	14	4.872	1.176	5.43648e-07	1.87916
phase:edge	rms	U	4.50355	5.79005	2.88589	0.245644	8.32835	1.4178	4.96122	4	4.872	2.3	4.50355e-07	2.88589
phase:edge	share	U	8.33291	3.59656	2.19209	0.169496	4.80525	0.743102	4.80456	4	4.872	2.3	8.33291e-07	2.19209
phase:edge	rms	V	0.56833	4.90434	2.72349	0.282594	7.41737	1.53928	6.94883	4	4.872	2.304	5.6833e-08	2.72349
phase:edge	share	V	6.47058	2.37213	1.76586	0.171888	3.11828	0.607062	3.8201	4	4.872	2.304	6.47058e-07	1.76586
phase:edge	rms	W	-2.79914	5.22143	2.72394	0.268375	7.41982	1.46207	3.10499	4	4.872	1.176	-2.79914e-07	2.72394
phase:edge	share	W	6.55414	3.4175	1.86262	0.274722	3.46937	1.02341	0.576082	4	4.872	1.176	6.55414e-07	1.86262
phase:edge	rms	U(joint)	0.511584	3.04172	3.02868	0.158665	9.17292	0.961091	15.8926	14	4.872	2.3	5.11584e-08	3.02868
phase:edge	rms	V(joint)	0.511584	3.04172	2.72653	0.192472	7.43398	1.04956	15.8926	14	4.872	2.304	5.11584e-08	2.72653
phase:edge	rms	W(joint)	0.511584	3.04172	2.55795	0.182811	6.54313	0.935245	15.8926	14	4.872	1.176	5.11584e-08	2.55795
phase:edge	share	U(joint)	6.91423	1.71336	2.24924	0.107099	5.05907	0.481782	9.40242	14	4.872	2.3	6.91423e-07	2.24924
phase:edge	share	V(joint)	6.91423	1.71336	1.7365	0.136241	3.01543	0.473165	9.40242	14	4.872	2.304	6.91423e-07	1.7365
phase:edge	share	W(joint)	6.91423	1.71336	1.83526	0.162777	3.36819	0.597478	9.40242	14	4.872	1.176	6.91423e-07	1.83526
