label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
phase:q1	share	W	-2.92754	2.40538	1.68272	0.113631	2.83156	0.38242	0.696635	4	8.8	0	-2.92754e-07	1.68272
phase:q1	truth	W	-1.03391	0.549912	1.26074	0.0345796	1.58946	0.0871917	0.677555	4	8.8	0	-1.03391e-07	1.26074
phase:q1	rms	U(joint)	-0.806452	0.562125	2.77333	0.034625	7.69137	0.192053	6.83371	14	8.8	0	-8.06452e-08	2.77333
phase:q1	rms	V(joint)	-0.806452	0.562125	2.16661	0.0506091	4.69418	0.2193	6.83371	14	8.8	0	-8.06452e-08	2.16661
phase:q1	rms	W(joint)	-0.806452	0.562125	1.23893	0.0352061	1.53495	0.087236	6.83371	14	8.8	0	-8.06452e-08	1.23893
phase:q1	share	U(joint)	-0.0391666	0.869725	2.13302	0.0347759	4.54978	0.148355	9.25885	14	8.8	0	-3.91666e-09	2.13302
phase:q1	share	V(joint)	-0.0391666	0.869725	1.94499	0.035925	3.783	0.139748	9.25885	14	8.8	0	-3.91666e-09	1.94499
phase:q1	share	W(joint)	-0.0391666	0.869725	1.55289	0.0642802	2.41147	0.19964	9.25885	14	8.8	0	-3.91666e-09	1.55289
phase:q1	truth	U(joint)	-0.788454	0.528169	2.79347	0.035264	7.80348	0.197018	6.82105	14	8.8	0	-7.88454e-08	2.79347
phase:q1	truth	V(joint)	-0.788454	0.528169	2.1856	0.049784	4.77684	0.217616	6.82105	14	8.8	0	-7.88454e-08	2.1856
phase:q1	truth	W(joint)	-0.788454	0.528169	1.24639	0.0337993	1.55348	0.0842539	6.82105	14	8.8	0	-7.88454e-08	1.24639
phase:q2	rms	U	1.84385	2.27113	2.69128	0.0632556	7.24299	0.340477	4.54587	4	8.8	0	1.84385e-07	2.69128
phase:q2	share	U	-0.0472034	0.609934	1.42222	0.0318873	2.02271	0.0907013	1.89594	4	8.8	0	-4.72034e-09	1.42222
phase:q2	truth	U	2.14033	2.29265	2.69668	0.0635572	7.27207	0.342787	4.3539	4	8.8	0	2.14033e-07	2.69668
phase:q2	rms	V	2.76246	2.89601	2.20518	0.087331	4.86281	0.385161	0.844252	4	8.8	0	2.76246e-07	2.20518
phase:q2	share	V	0.960169	0.715931	1.24881	0.0346517	1.55953	0.086547	4.5173	4	8.8	0	9.60169e-08	1.24881
phase:q2	truth	V	2.48706	2.81832	2.31461	0.078762	5.35741	0.364606	1.24849	4	8.8	0	2.48706e-07	2.31461
phase:q2	rms	W	-0.532088	0.159128	0.401671	0.0350178	0.161339	0.0281312	0.337812	4	8.8	0	-5.32088e-08	0.401671
phase:q2	share	W	-0.165482	0.0648419	0.201536	0.034513	0.0406167	0.0139112	1.55594	4	8.8	0	-1.65482e-08	0.201536
phase:q2	truth	W	-0.221613	0.150107	0.232478	0.0730492	0.0540459	0.0339647	2.94334	4	8.8	0	-2.21613e-08	0.232478
phase:q2	rms	U(joint)	-0.510647	0.157824	2.74865	0.0291716	7.55508	0.160365	8.09823	14	8.8	0	-5.10647e-08	2.74865
phase:q2	rms	V(joint)	-0.510647	0.157824	2.28763	0.000877585	5.23324	0.00401517	8.09823	14	8.8	0	-5.10647e-08	2.28763
phase:q2	rms	W(joint)	-0.510647	0.157824	0.39723	0.0351544	0.157791	0.0279287	8.09823	14	8.8	0	-5.10647e-08	0.39723
phase:q2	share	U(joint)	-0.155114	0.0622706	1.42719	0.000310321	2.03688	0.000885777	10.4528	14	8.8	0	-1.55114e-08	1.42719
phase:q2	share	V(joint)	-0.155114	0.0622706	1.29085	0.000155569	1.66629	0.000401632	10.4528	14	8.8	0	-1.55114e-08	1.29085
phase:q2	share	W(joint)	-0.155114	0.0622706	0.196049	0.0341194	0.0384352	0.0133781	10.4528	14	8.8	0	-1.55114e-08	0.196049
phase:q2	truth	U(joint)	-0.20393	0.147827	2.75352	0.000161014	7.58186	0.00088671	10.5168	14	8.8	0	-2.0393e-08	2.75352
phase:q2	truth	V(joint)	-0.20393	0.147827	2.37697	9.95331e-05	5.64999	0.000473174	10.5168	14	8.8	0	-2.0393e-08	2.37697
phase:q2	truth	W(joint)	-0.20393	0.147827	0.223736	0.074758	0.0500579	0.0334522	10.5168	14	8.8	0	-2.0393e-08	0.223736
phase:q3	rms	U	2.10046	2.19501	2.63191	0.0630766	6.92695	0.332024	4.63496	4	8.8	0	2.10046e-07	2.63191
phase:q3	share	U	-0.128228	0.50575	1.28505	0.0301593	1.65135	0.0775123	2.52355	4	8.8	0	-1.28228e-08	1.28505
phase:q3	truth	U	2.28651	2.20363	2.63638	0.062839	6.9505	0.331335	4.47029	4	8.8	0	2.28651e-07	2.63638
phase:q3	rms	V	2.22387	2.60658	2.47416	0.0630566	6.12147	0.312024	3.49948	4	8.8	0	2.22387e-07	2.47416
phase:q3	share	V	-0.0751156	0.507535	1.18868	0.0307651	1.41296	0.0731395	1.56992	4	8.8	0	-7.51156e-09	1.18868
phase:q3	truth	V	2.35287	2.77599	2.54774	0.0644648	6.491	0.32848	4.50739	4	8.8	0	2.35287e-07	2.54774
phase:q3	rms	W	-0.234131	0.176918	0.323858	0.0435925	0.104884	0.0282356	6.16632	4	8.8	0	-2.34131e-08	0.323858
phase:q3	share	W	-1.42702e-17	0.00145052	0.06	0.0019524	0.0036	0.000234288	7.59279e-29	4	8.8	0	-1.42702e-24	0.06
phase:q3	truth	W	-3.62402e-06	0.00204603	0.0600056	0.00301445	0.00360067	0.000361768	0.189308	4	8.8	0	-3.62402e-13	0.0600056
phase:q3	rms	U(joint)	-0.207932	0.174828	2.6901	0.0287542	7.23664	0.154703	16.2991	14	8.8	0	-2.07932e-08	2.6901
phase:q3	rms	V(joint)	-0.207932	0.174828	2.52264	0.00211548	6.36373	0.0106732	16.2991	14	8.8	0	-2.07932e-08	2.52264
phase:q3	rms	W(joint)	-0.207932	0.174828	0.317657	0.0439674	0.100906	0.0279331	16.2991	14	8.8	0	-2.07932e-08	0.317657
phase:q3	share	U(joint)	-1.66829e-06	0.00145047	1.27818	3.38654e-09	1.63374	8.65722e-09	4.17966	14	8.8	0	-1.66829e-13	1.27818
phase:q3	share	V(joint)	-1.66829e-06	0.00145047	1.18476	2.80871e-09	1.40365	6.65528e-09	4.17966	14	8.8	0	-1.66829e-13	1.18476
phase:q3	share	W(joint)	-1.66829e-06	0.00145047	0.0600021	0.00195227	0.00360025	0.000234281	4.17966	14	8.8	0	-1.66829e-13	0.0600021
phase:q3	truth	U(joint)	-3.74697e-07	0.00204603	2.69358	2.73535e-10	7.25535	1.47358e-09	10.962	14	8.8	0	-3.74697e-14	2.69358
phase:q3	truth	V(joint)	-3.74697e-07	0.00204603	2.59244	1.41913e-10	6.72076	7.35805e-10	10.962	14	8.8	0	-3.74697e-14	2.59244
phase:q3	truth	W(joint)	-3.74697e-07	0.00204603	0.060001	0.00301468	0.00360012	0.000361767	10.962	14	8.8	0	-3.74697e-14	0.060001
phase:q4	rms	U	1.68903	2.42516	2.81802	0.0635322	7.94122	0.35807	5.42693	4	8.8	0	1.68903e-07	2.81802
phase:q4	share	U	-0.09044	1.20613	1.98397	0.0454291	3.93615	0.18026	0.883488	4	8.8	0	-9.044e-09	1.98397
phase:q4	truth	U	1.86342	2.44356	2.82379	0.0638049	7.97378	0.360343	5.25513	4	8.8	0	1.86342e-07	2.82379
phase:q4	rms	V	0.970615	2.53723	2.7534	0.0638893	7.58122	0.351826	6.81379	4	8.8	0	9.70615e-08	2.7534
phase:q4	share	V	-0.0302424	0.997707	1.77673	0.042069	3.15675	0.14949	1.16885	4	8.8	0	-3.02424e-09	1.77673
phase:q4	truth	V	0.97563	2.72667	2.81074	0.0659749	7.90026	0.370877	7.29458	4	8.8	0	9.7563e-08	2.81074
phase:q4	rms	W	-0.132228	0.621503	0.836382	0.0564354	0.699535	0.0944032	4.12798	4	8.8	0	-1.32228e-08	0.836382
phase:q4	share	W	0.475354	0.539348	0.544626	0.0704512	0.296618	0.0767391	1.13473	4	8.8	0	4.75354e-08	0.544626
phase:q4	truth	W	-0.0055724	0.63083	0.926235	0.0527676	0.857912	0.0977504	3.56855	4	8.8	0	-5.5724e-10	0.926235
phase:q4	rms	U(joint)	0.0328152	0.585783	2.85615	0.0321285	8.1576	0.183528	17.0422	14	8.8	0	3.28152e-09	2.85615
phase:q4	rms	V(joint)	0.0328152	0.585783	2.77367	0.034581	7.69326	0.191833	17.0422	14	8.8	0	3.28152e-09	2.77367
phase:q4	rms	W(joint)	0.0328152	0.585783	0.822402	0.0545843	0.676345	0.0897804	17.0422	14	8.8	0	3.28152e-09	0.822402
phase:q4	share	U(joint)	0.300518	0.441526	1.97076	0.025373	3.88391	0.100008	3.50712	14	8.8	0	3.00518e-08	1.97076
phase:q4	share	V(joint)	0.300518	0.441526	1.76412	0.0249956	3.11213	0.0881908	3.50712	14	8.8	0	3.00518e-08	1.76412
phase:q4	share	W(joint)	0.300518	0.441526	0.565158	0.0577378	0.319404	0.065262	3.50712	14	8.8	0	3.00518e-08	0.565158
phase:q4	truth	U(joint)	0.152511	0.596032	2.86304	0.0323194	8.19701	0.185064	16.7624	14	8.8	0	1.52511e-08	2.86304
phase:q4	truth	V(joint)	0.152511	0.596032	2.82757	0.0368452	7.99518	0.208365	16.7624	14	8.8	0	1.52511e-08	2.82757
phase:q4	truth	W(joint)	0.152511	0.596032	0.913929	0.0509678	0.835267	0.0931619	16.7624	14	8.8	0	1.52511e-08	0.913929
