det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdvd	039252_0	34	0	285	288	4	2.44	2.74	-310.1	12.6	134.0	1.33	1.12	1	GAP-dead	0	0.80	0.00	0.80	1.00	0.00	0.00	0.00	0.00	2blank+:i/1dead:i/1dead:i	0			
pdvd	039252_0	76	0	2132	2135	4	2.82	1.90	180.6	-211.0	107.5	2.57	2.90	2	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i/1blank:i/1blank:t	0	1.78		
pdvd	039252_0	79	0	2918	2920	3	1.99	1.33	178.0	-189.6	73.7	1.42	2.04	2	D-crawl	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	2blank+:i/3live:i	0	1.13	1.13	1.000
pdvd	039252_0	83	0	3582	3584	3	3.25	3.87	274.6	-309.8	298.1	2.38	0.15	3	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_0	98	0	3919	3922	4	2.17	2.68	336.9	-66.2	183.9	4.45	3.40	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/1dead:i/2blank+:i/2blank+:i/1blank:i	0			
pdvd	039252_0	98	0	3928	3932	5	2.85	3.09	331.5	-66.4	183.6	1.91	2.35	2	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.20	2blank+:i/2blank+:i/2blank+:i/2blank+:i/1dead:t/1dead:i/1dead:i	0			
pdvd	039252_0	98	0	3937	3939	3	1.75	1.90	328.3	-68.4	183.1	1.45	1.95	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.33	3live:i/3live:t/2blank+:i/2blank+:i/1dead:i	0	3.56		
pdvd	039252_0	98	0	3969	3974	6	3.36	4.08	314.5	-64.6	182.2	2.06	3.22	1	GAP-dead	0	0.75	0.00	0.75	1.00	0.00	0.00	0.00	0.33	1dead:t/1dead:t/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_0	98	0	4021	4022	2	1.01	1.80	285.0	-67.7	180.5	1.29	1.16	1	GAP-short	0	0.75	0.00	0.75	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i	0			
pdvd	039252_0	98	0	4085	4086	2	1.25	1.79	248.1	-70.6	177.5	1.81	0.86	1	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i/1blank:i	0			
