label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share
all	rms	W	5	945.611	45	1.23587e+06	1.85794	1.71178	1.29349	2.17718	0.929251	2.19488	0.789285	0	0.663113
all	share	W	0	133.08	46	1.16852e+06	1.58259	1.05871	0.493014	0.583885	0.200266	1.62677	0.590197	0	0.750306
all	share	W	1	317.632	52	1.21662e+06	2.62105	1.18098	0.753574	1.11784	0.326106	6.04307	0.359505	0	0.703225
all	share	W	2	393.236	21	1.20095e+06	1.42643	1.0902	0.837219	0.821625	1.30748	1.5471	1.45519e-11	0	0.74612
all	share	W	3	555.758	36	1.21296e+06	1.85243	1.24644	0.993467	1.43637	3.57918	2.86486	1.45519e-11	0	0.673456
all	share	W	4	658.486	37	1.18086e+06	1.43189	1.41208	1.08064	1.00204	0.0501022	1.22411	0.302429	0	0.719263
all	share	W	5	945.611	45	1.23587e+06	1.85794	1.71178	1.29349	1.11546	0.627208	2.19488	0.789285	0	0.663113
face:x>0	rms	U	0	345.609	43	2.07983e+06	2.53874	1.39527	0.917677	5.30506	2.24367	5.34055	0.674661	0	0.575555
face:x>0	rms	U	1	495.804	34	2.06774e+06	2.0451	1.40615	1.05189	3.29549	0.571975	3.31165	0.38199	0	0.586641
face:x>0	rms	U	2	614.438	38	2.14426e+06	1.7726	1.46525	1.14685	2.29707	0.462234	2.3104	0.311507	0	0.59963
face:x>0	rms	U	3	747.277	33	2.1267e+06	2.00487	1.42003	1.24462	3.26901	0.16345	3.55211	1.45519e-11	0	0.560148
face:x>0	rms	U	4	907.529	30	2.08514e+06	2.00628	1.6165	1.35319	3.23357	0.161678	3.2432	0.191287	0	0.55492
face:x>0	rms	U	5	1077.49	36	2.13024e+06	2.09655	1.75169	1.45954	3.44274	0.786443	3.45734	0.474655	0	0.53556
face:x>0	share	U	0	345.609	43	2.07983e+06	2.53874	1.39527	0.917677	2.36017	0.544532	5.34055	0.674661	0	0.575555
face:x>0	share	U	1	495.804	34	2.06774e+06	2.0451	1.40615	1.05189	2.41908	0.194212	3.31165	0.38199	0	0.586641
face:x>0	share	U	2	614.438	38	2.14426e+06	1.7726	1.46525	1.14685	2.26652	0.190324	2.3104	0.311507	0	0.59963
face:x>0	share	U	3	747.277	33	2.1267e+06	2.00487	1.42003	1.24462	2.89336	0.144668	3.55211	1.45519e-11	0	0.560148
face:x>0	share	U	4	907.529	30	2.08514e+06	2.00628	1.6165	1.35319	2.98212	0.149106	3.2432	0.191287	0	0.55492
face:x>0	share	U	5	1077.49	36	2.13024e+06	2.09655	1.75169	1.45954	3.21691	0.772921	3.45734	0.474655	0	0.53556
face:x>0	rms	V	0	74.6352	32	1.22754e+06	1.59741	1.20219	0.88373	1.79434	0.460973	1.88741	1.45519e-11	0	0.695596
face:x>0	rms	V	1	194.026	28	1.27066e+06	1.6415	1.41657	0.995543	1.65275	0.318201	1.67895	0.578841	0	0.613676
face:x>0	rms	V	2	329.636	34	1.30069e+06	1.62451	1.41574	1.10895	1.85204	0.189362	1.86448	0.167367	0	0.629999
face:x>0	rms	V	3	440.078	27	1.27357e+06	1.79044	1.53198	1.19338	2.26593	0.22688	2.28289	0.458826	0	0.568699
face:x>0	rms	V	4	676.619	21	1.25628e+06	2.04511	1.75203	1.35664	2.93595	0.597961	2.95334	0.76728	0	0.55171
face:x>0	rms	V	5	851.798	27	1.31239e+06	1.97719	1.69556	1.46587	3.15864	0.157932	3.18313	1.45519e-11	0	0.566996
face:x>0	share	V	0	74.6352	32	1.22754e+06	1.59741	1.20219	0.88373	1.22847	0.171027	1.88741	1.45519e-11	0	0.695596
face:x>0	share	V	1	194.026	28	1.27066e+06	1.6415	1.41657	0.995543	1.91617	0.542396	1.67895	0.578841	0	0.613676
face:x>0	share	V	2	329.636	34	1.30069e+06	1.62451	1.41574	1.10895	1.9163	0.310012	1.86448	0.167367	0	0.629999
face:x>0	share	V	3	440.078	27	1.27357e+06	1.79044	1.53198	1.19338	2.65258	0.536663	2.28289	0.458826	0	0.568699
face:x>0	share	V	4	676.619	21	1.25628e+06	2.04511	1.75203	1.35664	2.64545	0.42207	2.95334	0.76728	0	0.55171
face:x>0	share	V	5	851.798	27	1.31239e+06	1.97719	1.69556	1.46587	2.781	0.13905	3.18313	1.45519e-11	0	0.566996
face:x>0	rms	W	0	322.61	13	228673	1.24483	0.999555	0.759365	0.778938	0.0389469	1.12713	1.45519e-11	0	0.756093
face:x>0	rms	W	1	424.961	9	267715	2.13251	1.26089	0.869927	3.69191	0.774877	3.71451	0.330886	0	0.51259
face:x>0	rms	W	2	600.99	8	248336	1.63701	1.20501	1.03276	1.92385	0.850772	2.29433	1.45519e-11	0	0.757526
face:x>0	rms	W	3	889.168	12	264581	1.33204	1.26511	1.2545	1.00365	0.0501823	1.74761	1.45519e-11	0	0.704646
face:x>0	rms	W	4	913.453	5	141948	1.02611	1.17747	1.27142	0.344097	0.0172049	1.28297	1.45519e-11	0	0.856525
face:x>0	rms	W	5	948.539	9	379203	2.59494	2.26881	1.29548	3.24619	2.34256	3.26446	1.86215	0	0.537277
face:x>0	share	W	0	322.61	13	228673	1.24483	0.999555	0.759365	0.751466	0.0375733	1.12713	1.45519e-11	0	0.756093
face:x>0	share	W	1	424.961	9	267715	2.13251	1.26089	0.869927	3.76014	0.4143	3.71451	0.330886	0	0.51259
face:x>0	share	W	2	600.99	8	248336	1.63701	1.20501	1.03276	0.741646	0.346056	2.29433	1.45519e-11	0	0.757526
face:x>0	share	W	3	889.168	12	264581	1.33204	1.26511	1.2545	1.14896	0.0574481	1.74761	1.45519e-11	0	0.704646
face:x>0	share	W	4	913.453	5	141948	1.02611	1.17747	1.27142	0.21942	0.010971	1.28297	1.45519e-11	0	0.856525
face:x>0	share	W	5	948.539	9	379203	2.59494	2.26881	1.29548	0.0036	2.28534	3.26446	1.86215	0	0.537277
face:x<0	rms	U	1	50	33	1.94395e+06	2.00057	0.980709	0.567326	3.20204	1.12251	3.36234	0.217824	0	0.659402
face:x<0	rms	U	2	117.986	47	973114	1.61187	1.13276	0.664466	1.6711	0.38099	1.75648	0.437977	0	0.628774
face:x<0	rms	U	3	195.297	45	952077	1.95189	1.14555	0.759988	3.04787	0.387782	3.07517	0.0866825	0	0.596623
face:x<0	rms	U	4	258.791	34	987061	1.91887	1.24572	0.83026	2.78903	0.737433	2.81958	0.390165	0	0.563534
face:x<0	rms	U	5	584.942	37	987148	2.33932	1.76993	1.12399	3.58481	1.73457	3.60313	1.18326	0	0.530644
face:x<0	share	U	1	50	33	1.94395e+06	2.00057	0.980709	0.567326	1.57857	0.100384	3.36234	0.217824	0	0.659402
face:x<0	share	U	2	117.986	47	973114	1.61187	1.13276	0.664466	1.83349	0.38949	1.75648	0.437977	0	0.628774
face:x<0	share	U	3	195.297	45	952077	1.95189	1.14555	0.759988	2.34718	0.157408	3.07517	0.0866825	0	0.596623
face:x<0	share	U	4	258.791	34	987061	1.91887	1.24572	0.83026	2.77028	1.05159	2.81958	0.390165	0	0.563534
face:x<0	share	U	5	584.942	37	987148	2.33932	1.76993	1.12399	2.31648	0.818931	3.60313	1.18326	0	0.530644
face:x<0	rms	V	0	56.5597	40	1.5839e+06	1.82823	1.306	0.865543	2.35076	0.663945	2.38593	0.522283	0	0.612386
face:x<0	rms	V	1	212.163	73	1.59824e+06	2.20153	1.28851	1.01145	4.09661	1.31022	4.20948	1.45519e-11	0	0.586099
face:x<0	rms	V	2	438.543	42	1.59227e+06	1.69387	1.40909	1.19225	2.11492	0.324688	2.30511	1.45519e-11	0	0.605985
face:x<0	rms	V	3	985.32	36	1.56767e+06	2.01253	1.76656	1.54395	3.29979	0.491823	3.31334	1.45519e-11	0	0.557287
face:x<0	rms	V	4	1142.46	22	1.59972e+06	2.05345	1.70282	1.63106	3.46629	0.569598	3.97738	1.45519e-11	0	0.542378
face:x<0	rms	V	5	1213.46	15	1.61887e+06	2.31244	1.93428	1.66893	4.3774	0.21887	4.39127	0.494381	0	0.482343
face:x<0	share	V	0	56.5597	40	1.5839e+06	1.82823	1.306	0.865543	1.9794	0.588114	2.38593	0.522283	0	0.612386
face:x<0	share	V	1	212.163	73	1.59824e+06	2.20153	1.28851	1.01145	2.4874	1.04208	4.20948	1.45519e-11	0	0.586099
face:x<0	share	V	2	438.543	42	1.59227e+06	1.69387	1.40909	1.19225	2.20963	0.296764	2.30511	1.45519e-11	0	0.605985
face:x<0	share	V	3	985.32	36	1.56767e+06	2.01253	1.76656	1.54395	2.94149	0.499392	3.31334	1.45519e-11	0	0.557287
face:x<0	share	V	4	1142.46	22	1.59972e+06	2.05345	1.70282	1.63106	3.2043	0.501417	3.97738	1.45519e-11	0	0.542378
face:x<0	share	V	5	1213.46	15	1.61887e+06	2.31244	1.93428	1.66893	4.3787	0.218935	4.39127	0.494381	0	0.482343
face:x<0	rms	W	0	105.396	35	942969	1.67087	1.04069	0.440838	1.67138	0.707644	1.90312	0.65931	0	0.740637
face:x<0	rms	W	1	291.445	37	933581	2.90039	1.25008	0.722347	7.31148	3.70884	7.37136	0.636683	0	0.697378
face:x<0	rms	W	2	372.883	21	963711	1.2293	1.01985	0.815546	0.741424	0.0497812	1.13619	1.45519e-11	0	0.766874
face:x<0	rms	W	3	493.065	24	936138	1.84194	1.22185	0.936288	2.6411	3.53563	2.77648	1.45519e-11	0	0.70746
face:x<0	rms	W	4	619.095	30	952076	1.40368	1.35336	1.04807	1.20305	0.0601527	1.23719	1.45519e-11	0	0.715937
face:x<0	rms	W	5	827.011	34	956851	1.50724	1.46223	1.21012	1.51028	0.215054	1.59802	1.45519e-11	0	0.701985
face:x<0	share	W	0	105.396	35	942969	1.67087	1.04069	0.440838	0.591548	0.202069	1.90312	0.65931	0	0.740637
face:x<0	share	W	1	291.445	37	933581	2.90039	1.25008	0.722347	0.96782	0.279691	7.37136	0.636683	0	0.697378
face:x<0	share	W	2	372.883	21	963711	1.2293	1.01985	0.815546	0.679203	0.0762692	1.13619	1.45519e-11	0	0.766874
face:x<0	share	W	3	493.065	24	936138	1.84194	1.22185	0.936288	1.12486	1.37671	2.77648	1.45519e-11	0	0.70746
face:x<0	share	W	4	619.095	30	952076	1.40368	1.35336	1.04807	1.05397	0.0526984	1.23719	1.45519e-11	0	0.715937
face:x<0	share	W	5	827.011	34	956851	1.50724	1.46223	1.21012	1.17203	0.214494	1.59802	1.45519e-11	0	0.701985
length:L<100cm	rms	U	1	63.4146	62	2.54327e+06	1.91705	1.00979	0.587766	2.85875	0.628276	3.00086	0.25	0	0.652262
length:L<100cm	rms	U	2	167.624	48	1.39664e+06	2.00072	1.3162	0.72724	2.73937	0.623039	2.79935	0.780347	0	0.608291
length:L<100cm	rms	U	3	238.184	45	1.22414e+06	1.99948	1.21955	0.808123	3.13095	0.944853	3.16369	0.352891	0	0.546738
length:L<100cm	rms	U	4	332.522	49	1.3928e+06	2.6463	1.32371	0.90504	6.04071	3.35907	6.06981	0.485563	0	0.553463
length:L<100cm	rms	U	5	698.355	36	1.32961e+06	2.1879	1.7212	1.20953	3.2679	1.12152	3.28736	0.965496	0	0.56364
length:L<100cm	share	U	1	63.4146	62	2.54327e+06	1.91705	1.00979	0.587766	1.64691	0.570585	3.00086	0.25	0	0.652262
length:L<100cm	share	U	2	167.624	48	1.39664e+06	2.00072	1.3162	0.72724	1.76855	0.25795	2.79935	0.780347	0	0.608291
length:L<100cm	share	U	3	238.184	45	1.22414e+06	1.99948	1.21955	0.808123	3.08169	1.09882	3.16369	0.352891	0	0.546738
length:L<100cm	share	U	4	332.522	49	1.3928e+06	2.6463	1.32371	0.90504	2.88318	0.800833	6.06981	0.485563	0	0.553463
length:L<100cm	share	U	5	698.355	36	1.32961e+06	2.1879	1.7212	1.20953	2.15175	0.42939	3.28736	0.965496	0	0.56364
length:L<100cm	rms	V	0	77.5342	60	2.01908e+06	2.00296	1.29852	0.886612	3.08191	0.933419	3.11179	0.442968	0	0.585527
length:L<100cm	rms	V	1	269.267	94	2.037e+06	1.73354	1.2748	1.05997	2.25179	0.862746	2.50357	1.45519e-11	0	0.617258
length:L<100cm	rms	V	2	597.086	44	2.01798e+06	1.79038	1.58115	1.30403	2.39256	0.171076	2.4059	0.241416	0	0.586255
length:L<100cm	rms	V	3	861.619	38	2.00066e+06	1.93426	1.72412	1.47176	2.92219	0.312589	2.93484	0.261866	0	0.571817
length:L<100cm	rms	V	4	1105.66	41	2.00194e+06	2.16393	1.7267	1.61108	3.93243	0.586642	4.29666	1.45519e-11	0	0.538494
length:L<100cm	rms	V	5	1200.91	21	2.09726e+06	2.1855	1.87888	1.66229	3.99604	0.199802	4.00942	0.164	0	0.499765
length:L<100cm	share	V	0	77.5342	60	2.01908e+06	2.00296	1.29852	0.886612	2.40285	0.814687	3.11179	0.442968	0	0.585527
length:L<100cm	share	V	1	269.267	94	2.037e+06	1.73354	1.2748	1.05997	2.06345	0.495575	2.50357	1.45519e-11	0	0.617258
length:L<100cm	share	V	2	597.086	44	2.01798e+06	1.79038	1.58115	1.30403	2.47879	0.305053	2.4059	0.241416	0	0.586255
length:L<100cm	share	V	3	861.619	38	2.00066e+06	1.93426	1.72412	1.47176	2.69387	0.218132	2.93484	0.261866	0	0.571817
length:L<100cm	share	V	4	1105.66	41	2.00194e+06	2.16393	1.7267	1.61108	3.27628	0.573025	4.29666	1.45519e-11	0	0.538494
length:L<100cm	share	V	5	1200.91	21	2.09726e+06	2.1855	1.87888	1.66229	4.09405	0.204702	4.00942	0.164	0	0.499765
length:L<100cm	rms	W	0	77.629	20	655261	1.84973	1.16496	0.381403	1.93817	0.703334	2.20983	0.940988	0	0.716644
length:L<100cm	rms	W	1	221.966	33	679742	1.14515	0.983333	0.632062	0.554446	0.115487	0.743922	1.45519e-11	0	0.79341
length:L<100cm	rms	W	2	311.502	28	638718	2.61476	1.27013	0.746381	5.72261	4.3008	5.78084	0.651988	0	0.697175
length:L<100cm	rms	W	3	367.475	26	693936	2.67007	1.04627	0.80969	6.3793	8.92862	6.69021	1.45519e-11	0	0.645025
length:L<100cm	rms	W	4	755.438	25	681777	1.41162	1.20067	1.1569	1.22585	0.47984	1.88947	1.45519e-11	0	0.742991
length:L<100cm	rms	W	5	1014.39	21	686343	2.20077	1.99003	1.33947	2.66162	1.49973	2.67735	1.33311	0	0.596961
length:L<100cm	share	W	0	77.629	20	655261	1.84973	1.16496	0.381403	0.377913	0.230224	2.20983	0.940988	0	0.716644
length:L<100cm	share	W	1	221.966	33	679742	1.14515	0.983333	0.632062	0.516962	0.144702	0.743922	1.45519e-11	0	0.79341
length:L<100cm	share	W	2	311.502	28	638718	2.61476	1.27013	0.746381	0.956998	0.31182	5.78084	0.651988	0	0.697175
length:L<100cm	share	W	3	367.475	26	693936	2.67007	1.04627	0.80969	1.73409	11.4394	6.69021	1.45519e-11	0	0.645025
length:L<100cm	share	W	4	755.438	25	681777	1.41162	1.20067	1.1569	0.844301	0.474774	1.88947	1.45519e-11	0	0.742991
length:L<100cm	share	W	5	1014.39	21	686343	2.20077	1.99003	1.33947	0.799046	1.63647	2.67735	1.33311	0	0.596961
length:L>=100cm	rms	U	0	455.525	31	1.71338e+06	1.83845	1.36535	1.01764	2.54113	0.423089	2.55132	0.296264	0	0.607828
length:L>=100cm	rms	U	1	568.029	30	1.77037e+06	2.04984	1.43682	1.11067	3.35826	0.167913	3.37097	0.311175	0	0.589391
length:L>=100cm	rms	U	2	674.256	31	1.80614e+06	1.76582	1.48269	1.19187	2.33079	0.11654	2.34029	0.176352	0	0.592113
length:L>=100cm	rms	U	3	793.509	25	1.70707e+06	2.1021	1.42437	1.27688	3.66858	0.183429	4.02044	1.45519e-11	0	0.542573
length:L>=100cm	rms	U	4	926.429	26	1.81477e+06	2.03334	1.62323	1.36542	3.35406	0.167703	3.36396	0.163436	0	0.559175
length:L>=100cm	rms	U	5	1096.55	27	1.77905e+06	2.14821	1.77461	1.47098	3.61428	0.180714	3.62933	0.531651	0	0.524745
length:L>=100cm	share	U	0	455.525	31	1.71338e+06	1.83845	1.36535	1.01764	2.15809	0.112145	2.55132	0.296264	0	0.607828
length:L>=100cm	share	U	1	568.029	30	1.77037e+06	2.04984	1.43682	1.11067	2.41037	0.120519	3.37097	0.311175	0	0.589391
length:L>=100cm	share	U	2	674.256	31	1.80614e+06	1.76582	1.48269	1.19187	2.40673	0.120336	2.34029	0.176352	0	0.592113
length:L>=100cm	share	U	3	793.509	25	1.70707e+06	2.1021	1.42437	1.27688	3.20073	0.160036	4.02044	1.45519e-11	0	0.542573
length:L>=100cm	share	U	4	926.429	26	1.81477e+06	2.03334	1.62323	1.36542	2.91898	0.145949	3.36396	0.163436	0	0.559175
length:L>=100cm	share	U	5	1096.55	27	1.77905e+06	2.14821	1.77461	1.47098	3.38735	0.169367	3.62933	0.531651	0	0.524745
length:L>=100cm	rms	V	0	56.9792	22	814227	1.65443	1.14012	0.86597	1.98175	0.0990877	2.18716	1.45519e-11	0	0.711634
length:L>=100cm	rms	V	1	131.217	20	838372	1.64923	1.35296	0.938383	1.74288	0.183824	1.77002	0.506352	0	0.61221
length:L>=100cm	rms	V	2	215.115	17	776567	1.78488	1.35862	1.01401	2.35528	0.797907	2.36818	0.281074	0	0.642811
length:L>=100cm	rms	V	3	295.201	14	888230	1.73537	1.49317	1.08128	1.92766	0.819446	1.95113	0.622176	0	0.658459
length:L>=100cm	rms	V	4	375.713	13	738543	1.71074	1.44926	1.14493	2.12549	0.182278	2.13718	0.214153	0	0.581334
length:L>=100cm	rms	V	5	545.283	13	971959	2.13497	1.77887	1.26859	2.98581	0.410647	3.00303	1.00054	0	0.524116
length:L>=100cm	share	V	0	56.9792	22	814227	1.65443	1.14012	0.86597	1.08963	0.0544813	2.18716	1.45519e-11	0	0.711634
length:L>=100cm	share	V	1	131.217	20	838372	1.64923	1.35296	0.938383	1.99216	0.168349	1.77002	0.506352	0	0.61221
length:L>=100cm	share	V	2	215.115	17	776567	1.78488	1.35862	1.01401	1.74113	0.194807	2.36818	0.281074	0	0.642811
length:L>=100cm	share	V	3	295.201	14	888230	1.73537	1.49317	1.08128	1.35818	0.476513	1.95113	0.622176	0	0.658459
length:L>=100cm	share	V	4	375.713	13	738543	1.71074	1.44926	1.14493	2.55696	0.322214	2.13718	0.214153	0	0.581334
length:L>=100cm	share	V	5	545.283	13	971959	2.13497	1.77887	1.26859	2.81227	0.163146	3.00303	1.00054	0	0.524116
length:L>=100cm	rms	W	0	383.427	5	469529	1.28032	1.15804	0.826845	0.867669	0.0433834	0.981826	1.45519e-11	0	0.730374
length:L>=100cm	rms	W	1	407.658	8	516928	1.22464	1.06844	0.852244	0.730343	0.136138	1.08449	1.45519e-11	0	0.81127
length:L>=100cm	rms	W	2	547.048	19	594851	2.10454	1.25301	0.985721	3.67887	5.30747	3.83073	1.45519e-11	0	0.651187
length:L>=100cm	rms	W	3	605.518	16	527500	1.42024	1.3105	1.03661	1.25076	0.0625378	1.37423	1.45519e-11	0	0.718631
length:L>=100cm	rms	W	4	645.717	17	529915	1.3862	1.408	1.07019	1.0634	0.0531702	1.08441	0.322047	0	0.715211
length:L>=100cm	rms	W	5	720.172	19	541282	1.48002	1.45045	1.12975	1.34686	0.0673429	1.363	0.293661	0	0.717345
length:L>=100cm	share	W	0	383.427	5	469529	1.28032	1.15804	0.826845	0.939002	0.0469501	0.981826	1.45519e-11	0	0.730374
length:L>=100cm	share	W	1	407.658	8	516928	1.22464	1.06844	0.852244	0.420167	0.0946845	1.08449	1.45519e-11	0	0.81127
length:L>=100cm	share	W	2	547.048	19	594851	2.10454	1.25301	0.985721	1.6664	9.1782	3.83073	1.45519e-11	0	0.651187
length:L>=100cm	share	W	3	605.518	16	527500	1.42024	1.3105	1.03661	1.03196	0.0515982	1.37423	1.45519e-11	0	0.718631
length:L>=100cm	share	W	4	645.717	17	529915	1.3862	1.408	1.07019	1.02996	0.0514978	1.08441	0.322047	0	0.715211
length:L>=100cm	share	W	5	720.172	19	541282	1.48002	1.45045	1.12975	1.01873	0.0509365	1.363	0.293661	0	0.717345
rr:rr<10cm	rms	U	2	63.2459	23	1.82786e+06	2.06612	1.0077	0.587513	3.45635	1.21195	3.59857	0.243539	0	0.648238
rr:rr<10cm	rms	U	3	366.335	22	633743	3.42759	1.3143	0.937341	10.8809	13.1821	10.8996	0.353971	0	0.500567
rr:rr<10cm	rms	U	4	445.373	12	573483	1.72548	1.28914	1.00882	2.22374	0.322603	2.3331	1.45519e-11	0	0.622653
rr:rr<10cm	rms	U	5	875.198	18	665453	2.59719	2.09762	1.33199	4.10372	2.33197	4.1196	1.53929	0	0.51241
rr:rr<10cm	share	U	2	63.2459	23	1.82786e+06	2.06612	1.0077	0.587513	1.69268	3.39154	3.59857	0.243539	0	0.648238
rr:rr<10cm	share	U	3	366.335	22	633743	3.42759	1.3143	0.937341	4.02148	20.3007	10.8996	0.353971	0	0.500567
rr:rr<10cm	share	U	4	445.373	12	573483	1.72548	1.28914	1.00882	1.99617	0.201131	2.3331	1.45519e-11	0	0.622653
rr:rr<10cm	share	U	5	875.198	18	665453	2.59719	2.09762	1.33199	1.70649	1.60561	4.1196	1.53929	0	0.51241
rr:rr<10cm	rms	V	0	165.025	21	648403	2.51065	1.37716	0.969569	5.32087	2.54566	5.34684	0.512138	0	0.479222
rr:rr<10cm	rms	V	1	361.144	21	731008	1.50911	1.25723	1.13368	1.51604	0.277198	1.98203	1.45519e-11	0	0.595734
rr:rr<10cm	rms	V	2	515.985	19	766452	1.78352	1.51002	1.2481	2.42848	0.193059	2.45853	1.45519e-11	0	0.567058
rr:rr<10cm	rms	V	3	702.265	9	725849	1.84604	1.68401	1.37317	2.44176	0.409572	2.45761	0.489986	0	0.55477
rr:rr<10cm	rms	V	4	872.767	15	727068	1.805	1.7055	1.47841	2.5059	0.267854	2.535	1.45519e-11	0	0.581903
rr:rr<10cm	rms	V	5	1226.8	9	720393	2.35413	1.8968	1.67594	4.73945	1.14046	4.75287	0.223541	0	0.464255
rr:rr<10cm	share	V	0	165.025	21	648403	2.51065	1.37716	0.969569	4.45062	2.15595	5.34684	0.512138	0	0.479222
rr:rr<10cm	share	V	1	361.144	21	731008	1.50911	1.25723	1.13368	2.3495	0.580839	1.98203	1.45519e-11	0	0.595734
rr:rr<10cm	share	V	2	515.985	19	766452	1.78352	1.51002	1.2481	2.78	0.367325	2.45853	1.45519e-11	0	0.567058
rr:rr<10cm	share	V	3	702.265	9	725849	1.84604	1.68401	1.37317	2.85659	0.29986	2.45761	0.489986	0	0.55477
rr:rr<10cm	share	V	4	872.767	15	727068	1.805	1.7055	1.47841	2.54951	0.24257	2.535	1.45519e-11	0	0.581903
rr:rr<10cm	share	V	5	1226.8	9	720393	2.35413	1.8968	1.67594	5.00374	0.370337	4.75287	0.223541	0	0.464255
rr:rr<10cm	rms	W	0	214.018	11	254906	1.09369	1.04436	0.620897	0.40786	0.0767466	0.490995	0.242124	0	0.812056
rr:rr<10cm	rms	W	1	332.478	11	285587	3.55713	1.19202	0.770715	11.7865	17.4223	11.8263	0.352836	0	0.617738
rr:rr<10cm	rms	W	2	368.059	10	249997	1.2724	0.817485	0.810325	0.847521	0.317313	1.60735	1.45519e-11	0	0.758925
rr:rr<10cm	rms	W	3	453.477	4	261624	3.28082	1.62732	0.89831	8.89714	4.42962	8.92255	1.1723	0	0.352013
rr:rr<10cm	rms	W	4	572.185	7	223752	1.70898	1.2206	1.00791	2.16671	0.108336	2.44664	1.45519e-11	0	0.737205
rr:rr<10cm	rms	W	5	953.388	7	350428	2.6613	2.31127	1.29877	3.40996	2.23342	3.42739	1.92528	0	0.530782
