bid	plane	slice	t_ns	extent	thresh	q-3	q-2	q-1	q+0	q+1	q+2	q+3
1	0	939	1.65008e+06	0.0614922	149.189	0	0	0	12238	5440	0	0
1	0	940	1.65208e+06	0.0614922	149.189	0	0	0	13479	3393	0	0
1	0	941	1.65408e+06	0.0614922	149.189	0	0	0	15245	1958	20	0
1	0	942	1.65608e+06	0.0614922	149.189	0	0	0	15669	1067	57	0
1	0	943	1.65808e+06	0.0614922	149.189	0	0	0	15833	95	79	0
1	0	944	1.66008e+06	0.0614922	149.189	0	181	758	16222	0	11	0
1	0	945	1.66208e+06	0.0614922	149.189	0	235	450	16478	0	0	0
1	0	946	1.66408e+06	0.0614922	149.189	0	289	1195	16035	0	0	0
1	0	947	1.66608e+06	0.0614922	149.189	0	0	2202	16205	0	0	0
1	0	948	1.66808e+06	0.0614922	149.189	0	0	2618	15692	0	0	0
1	0	949	1.67008e+06	0.0614922	149.189	0	302	3280	15221	0	0	0
1	0	950	1.67208e+06	0.0614922	149.189	0	76	4801	13002	0	0	0
1	0	951	1.67408e+06	0.0614922	149.189	0	0	7032	11347	0	0	0
1	0	952	1.67608e+06	0.0614922	149.189	0	0	8303	9634	0	0	0
1	0	953	1.67808e+06	0.0614922	129.538	0	0	0	9894	9172	0	0
1	0	954	1.68008e+06	0.0614922	129.538	0	0	0	11211	7717	0	0
1	0	955	1.68208e+06	0.0614922	129.538	0	0	0	12968	5494	0	0
1	0	956	1.68408e+06	0.0614922	129.538	0	0	0	14629	4062	0	0
1	0	957	1.68608e+06	0.0614922	129.538	0	0	0	15881	2913	0	0
1	0	958	1.68808e+06	0.0614922	129.538	0	0	0	16349	1559	0	0
1	0	959	1.69008e+06	0.0614922	129.538	0	0	0	16120	157	280	0
1	0	960	1.69208e+06	0.0614922	129.538	0	0	0	16887	0	262	0
1	0	961	1.69408e+06	0.0614922	129.538	0	21	0	16628	0	188	0
1	0	962	1.69608e+06	0.0614922	129.538	0	0	258	16069	0	198	0
1	0	963	1.69808e+06	0.0614922	129.538	0	0	1984	16256	0	4	0
1	0	964	1.70008e+06	0.0614922	129.538	0	8	2011	15152	0	0	0
1	0	965	1.70208e+06	0.0614922	129.538	0	204	2689	15194	0	0	0
1	0	966	1.70408e+06	0.0614922	129.538	0	34	4175	14096	0	0	0
1	0	967	1.70608e+06	0.0614922	129.538	0	0	5446	12396	0	0	0
1	0	968	1.70808e+06	0.0614922	129.538	0	0	7108	11867	0	0	0
1	0	969	1.71008e+06	0.0614922	129.538	0	0	8929	9379	0	0	0
1	0	970	1.71208e+06	0.0614922	134.765	0	0	0	10772	7343	0	0
1	0	971	1.71408e+06	0.0614922	134.765	0	0	0	12421	6332	0	0
1	0	972	1.71608e+06	0.0614922	134.765	0	0	0	14166	4379	0	0
1	0	973	1.71808e+06	0.0614922	134.765	0	0	0	15392	2652	0	0
1	0	974	1.72008e+06	0.0614922	134.765	0	0	0	16309	1685	0	0
1	0	975	1.72208e+06	0.0614922	134.765	0	0	0	16895	285	0	0
1	0	978	1.72808e+06	0.0614922	134.765	0	0	93	16795	0	0	0
1	0	979	1.73008e+06	0.0614922	134.765	0	0	543	16732	0	0	0
1	0	980	1.73208e+06	0.0614922	134.765	0	0	697	15940	0	0	0
1	0	981	1.73408e+06	0.0614922	134.765	0	0	2801	15310	0	0	0
1	0	982	1.73608e+06	0.0614922	134.765	0	0	4416	14262	0	0	0
1	0	983	1.73808e+06	0.0614922	134.765	0	0	5482	12971	0	0	0
1	0	984	1.74008e+06	0.0614922	134.765	0	0	6872	10837	0	0	0
1	0	985	1.74208e+06	0.0614922	134.765	0	0	8946	8882	0	0	0
1	0	986	1.74408e+06	0.0614922	130.531	0	0	0	11102	8096	0	0
1	0	987	1.74608e+06	0.0614922	130.531	0	0	0	12535	7076	0	0
1	0	988	1.74808e+06	0.0614922	130.531	0	0	0	14002	5184	0	0
1	0	989	1.75008e+06	0.0614922	130.531	0	0	0	15228	3876	0	0
1	0	990	1.75208e+06	0.0614922	130.531	0	0	0	15749	2654	69	0
1	0	991	1.75408e+06	0.0614922	130.531	0	0	0	16354	1188	29	0
1	0	992	1.75608e+06	0.0614922	130.531	0	0	0	16979	339	126	0
1	0	993	1.75808e+06	0.0614922	130.531	0	0	0	17871	0	345	0
1	0	994	1.76008e+06	0.0614922	130.531	0	85	0	17747	0	0	0
1	0	995	1.76208e+06	0.0614922	130.531	0	554	54	17713	0	0	0
1	0	996	1.76408e+06	0.0614922	130.531	0	669	706	17207	0	0	0
1	0	997	1.76608e+06	0.0614922	130.531	0	389	1370	16117	0	0	0
1	0	998	1.76808e+06	0.0614922	130.531	0	618	2217	15237	0	0	0
1	0	999	1.77008e+06	0.0614922	130.531	0	360	3486	14749	0	0	0
1	0	1000	1.77208e+06	0.0614922	130.531	0	402	4689	12844	0	0	0
1	0	1001	1.77408e+06	0.0614922	130.531	0	14	6877	11096	0	0	0
1	0	1002	1.77608e+06	0.0614922	134.654	0	0	0	8709	9949	0	0
1	0	1003	1.77808e+06	0.0614922	134.654	0	0	0	10483	8176	0	0
1	0	1004	1.78008e+06	0.0614922	134.654	0	0	0	11765	6853	0	0
1	0	1005	1.78208e+06	0.0614922	134.654	0	0	0	13164	5125	0	0
1	0	1006	1.78408e+06	0.0614922	134.654	0	0	0	14347	3670	0	0
1	0	1007	1.78608e+06	0.0614922	134.654	0	0	0	14429	2920	0	0
1	0	1008	1.78808e+06	0.0614922	134.654	0	0	89	15285	1330	0	0
1	0	1009	1.79008e+06	0.0614922	134.654	0	0	530	16528	0	18	0
1	0	1010	1.79208e+06	0.0614922	134.654	0	0	74	15936	107	0	0
1	0	1011	1.79408e+06	0.0614922	134.654	0	0	1291	15697	0	0	0
1	0	1012	1.79608e+06	0.0614922	134.654	0	0	2504	14669	0	0	0
1	0	1013	1.79808e+06	0.0614922	134.654	0	0	3122	13864	0	0	0
1	0	1014	1.80008e+06	0.0614922	134.654	0	0	4158	13274	0	0	0
1	0	1015	1.80208e+06	0.0614922	134.654	0	0	5363	12241	0	0	0
1	0	1016	1.80408e+06	0.0614922	134.654	0	0	7237	10756	0	0	0
1	0	1017	1.80608e+06	0.0614922	134.654	0	0	8595	9812	0	0	0
1	0	1018	1.80808e+06	0.0614922	139.378	0	0	0	9996	8200	0	0
1	0	1019	1.81008e+06	0.0614922	139.378	0	0	0	12502	6839	23	0
1	0	1020	1.81208e+06	0.0614922	139.378	0	0	0	13899	5671	0	0
1	0	1021	1.81408e+06	0.0614922	139.378	0	0	0	14276	3410	0	0
1	0	1022	1.81608e+06	0.0614922	139.378	0	0	0	15714	1780	9	0
1	0	1023	1.81808e+06	0.0614922	139.378	0	0	0	16597	564	6	0
1	0	1025	1.82208e+06	0.0614922	139.378	0	0	0	17663	0	1	0
1	0	1028	1.82808e+06	0.0614922	139.378	0	0	569	17512	0	0	0
1	0	1029	1.83008e+06	0.0614922	139.378	0	0	1022	16740	0	0	0
1	0	1030	1.83208e+06	0.0614922	139.378	0	0	2361	15485	0	0	0
1	0	1031	1.83408e+06	0.0614922	139.378	0	0	3308	14830	0	0	0
1	0	1032	1.83608e+06	0.0614922	139.378	0	0	5030	13399	0	0	0
1	0	1033	1.83808e+06	0.0614922	139.378	0	0	6237	11997	0	0	0
1	0	1034	1.84008e+06	0.0614922	139.378	0	0	7750	10686	0	0	0
1	0	1035	1.84208e+06	0.0614922	139.188	0	0	0	10031	8452	0	0
1	0	1036	1.84408e+06	0.0614922	139.188	0	0	0	11834	6461	0	0
1	0	1037	1.84609e+06	0.0614922	139.188	0	0	0	13372	4993	0	0
1	0	1038	1.84809e+06	0.0614922	139.188	0	0	0	14709	3488	0	0
1	0	1039	1.85009e+06	0.0614922	139.188	0	0	0	16152	2018	0	0
1	0	1040	1.85209e+06	0.0614922	139.188	0	0	0	16403	1062	0	0
1	0	1041	1.85409e+06	0.0614922	139.188	0	0	0	15758	754	0	0
1	0	1042	1.85609e+06	0.0614922	139.188	0	0	0	16306	43	47	0
1	0	1044	1.86009e+06	0.0614922	139.188	0	0	373	16128	0	0	0
1	0	1045	1.86209e+06	0.0614922	139.188	0	0	1441	15318	0	0	0
1	0	1046	1.86409e+06	0.0614922	139.188	0	0	2257	14170	0	0	0
1	0	1047	1.86609e+06	0.0614922	139.188	0	0	3327	13789	0	0	0
1	0	1048	1.86809e+06	0.0614922	139.188	0	0	5437	13219	0	0	0
1	0	1049	1.87009e+06	0.0614922	139.188	0	0	7149	11493	0	0	0
1	0	1050	1.87209e+06	0.0614922	139.188	0	0	8890	9671	0	0	0
1	0	1051	1.87409e+06	0.0614922	132.492	0	0	0	10206	8125	0	0
1	0	1052	1.87609e+06	0.0614922	132.492	0	0	0	11712	6468	0	0
1	0	1053	1.87809e+06	0.0614922	132.492	0	0	0	13273	5106	20	0
1	0	1054	1.88009e+06	0.0614922	132.492	0	0	0	14020	3564	0	0
1	0	1055	1.88209e+06	0.0614922	132.492	0	0	0	15202	2054	0	0
1	0	1056	1.88409e+06	0.0614922	132.492	0	0	0	16536	885	170	0
1	0	1057	1.88609e+06	0.0614922	132.492	0	0	0	16797	507	396	0
1	0	1058	1.88809e+06	0.0614922	132.492	0	0	0	16713	66	473	0
1	0	1059	1.89009e+06	0.0614922	132.492	0	0	0	16679	0	354	0
1	0	1060	1.89209e+06	0.0614922	132.492	0	146	0	16606	0	0	0
1	0	1061	1.89409e+06	0.0614922	132.492	0	1	353	15757	0	0	0
1	0	1062	1.89609e+06	0.0614922	132.492	0	0	1164	15014	0	0	0
1	0	1063	1.89809e+06	0.0614922	132.492	0	155	1704	14737	0	0	0
1	0	1064	1.90009e+06	0.0614922	132.492	0	6	2871	13757	0	0	0
1	0	1065	1.90209e+06	0.0614922	132.492	0	0	4946	11996	0	0	0
1	0	1066	1.90409e+06	0.0614922	132.492	0	0	7250	10239	0	0	0
1	0	1067	1.90609e+06	0.0614922	138.07	0	0	0	8095	8106	0	0
1	0	1068	1.90809e+06	0.0614922	138.07	0	0	0	10095	6796	0	0
1	0	1069	1.91009e+06	0.0614922	138.07	0	0	0	12035	5152	0	0
1	0	1070	1.91209e+06	0.0614922	138.07	0	0	0	13248	3045	0	0
1	0	1071	1.91409e+06	0.0614922	138.07	0	0	0	14674	1943	0	0
1	0	1072	1.91609e+06	0.0614922	138.07	0	0	0	15410	1099	0	0
1	0	1073	1.91809e+06	0.0614922	138.07	0	0	0	15323	558	0	0
1	0	1074	1.92009e+06	0.0614922	138.07	0	0	0	15269	257	0	0
1	0	1075	1.92209e+06	0.0614922	138.07	0	0	32	15190	0	0	0
1	0	1076	1.92409e+06	0.0614922	138.07	0	0	843	14790	0	58	0
1	0	1077	1.92609e+06	0.0614922	138.07	0	0	1729	14102	0	0	0
1	0	1078	1.92809e+06	0.0614922	138.07	0	0	1832	13627	0	0	0
1	0	1079	1.93009e+06	0.0614922	138.07	0	0	2835	12831	0	0	0
1	0	1080	1.93209e+06	0.0614922	138.07	0	0	3776	11538	0	0	0
1	0	1081	1.93409e+06	0.0614922	138.07	0	0	4916	10093	0	0	0
1	0	1082	1.93609e+06	0.0614922	138.07	0	0	6798	8680	0	0	0
1	0	1083	1.93809e+06	0.0614922	129.409	0	0	0	8324	7586	0	0
1	0	1084	1.94009e+06	0.0614922	129.409	0	0	0	9853	6459	0	0
1	0	1085	1.94209e+06	0.0614922	129.409	0	0	0	11637	4511	0	0
1	0	1086	1.94409e+06	0.0614922	129.409	0	0	0	13044	3136	0	0
1	0	1087	1.94609e+06	0.0614922	129.409	0	0	0	14888	1719	0	0
1	0	1088	1.94809e+06	0.0614922	129.409	0	0	0	15203	714	0	0
1	0	1089	1.95009e+06	0.0614922	129.409	0	0	0	15874	153	0	0
1	0	1090	1.95209e+06	0.0614922	129.409	0	0	0	15961	0	28	0
1	0	1093	1.95809e+06	0.0614922	129.409	0	163	0	16081	0	0	0
1	0	1094	1.96009e+06	0.0614922	129.409	0	251	968	15788	0	0	0
1	0	1095	1.96209e+06	0.0614922	129.409	0	139	2448	14983	0	0	0
1	0	1096	1.96409e+06	0.0614922	129.409	0	0	3598	13618	0	0	0
1	0	1097	1.96609e+06	0.0614922	129.409	0	23	4981	12170	0	0	0
1	0	1098	1.96809e+06	0.0614922	129.409	0	128	6690	10254	0	0	0
1	0	1099	1.97009e+06	0.0614922	129.409	0	0	8504	8577	0	0	0
1	0	1100	1.97209e+06	0.0614922	133.059	0	0	0	10389	6572	0	0
1	0	1101	1.97409e+06	0.0614922	133.059	0	0	0	11655	5377	0	0
1	0	1102	1.97609e+06	0.0614922	133.059	0	0	0	13023	3878	0	0
1	0	1103	1.97809e+06	0.0614922	133.059	0	0	0	14340	2484	0	0
1	0	1104	1.98009e+06	0.0614922	133.059	0	0	0	15258	1097	0	0
1	0	1105	1.98209e+06	0.0614922	133.059	0	0	0	15959	44	0	0
1	0	1107	1.98609e+06	0.0614922	133.059	0	15	0	17590	0	0	0
1	0	1108	1.98809e+06	0.0614922	133.059	0	887	309	17103	0	0	0
1	0	1109	1.99009e+06	0.0614922	133.059	0	641	1469	17162	0	0	0
1	0	1110	1.99209e+06	0.0614922	133.059	0	0	1742	16465	0	0	0
1	0	1111	1.99409e+06	0.0614922	133.059	0	0	2759	15541	0	0	0
1	0	1112	1.99609e+06	0.0614922	133.059	0	0	4177	14632	0	0	0
1	0	1113	1.99809e+06	0.0614922	133.059	0	0	5451	13027	0	0	0
1	0	1114	2.00009e+06	0.0614922	133.059	0	0	7103	11276	0	0	0
1	0	1115	2.00209e+06	0.0614922	133.059	0	0	8114	9727	0	0	0
1	0	1116	2.00409e+06	0.0614922	136.914	0	0	0	10056	7527	0	0
1	0	1117	2.00609e+06	0.0614922	136.914	0	0	0	11588	6189	0	0
1	0	1118	2.00809e+06	0.0614922	136.914	0	0	0	13330	5696	0	0
1	0	1119	2.01009e+06	0.0614922	136.914	0	0	0	14537	4166	0	0
1	0	1120	2.01209e+06	0.0614922	136.914	0	0	0	15602	3269	0	0
1	0	1121	2.01409e+06	0.0614922	136.914	0	0	0	16977	2314	0	0
1	0	1122	2.01609e+06	0.0614922	136.914	0	0	0	17217	826	0	0
1	0	1123	2.01809e+06	0.0614922	136.914	0	0	0	17939	236	0	0
1	0	1124	2.02009e+06	0.0614922	136.914	0	0	34	17521	0	0	0
1	0	1125	2.02209e+06	0.0614922	136.914	0	0	86	17651	0	0	0
1	0	1126	2.02409e+06	0.0614922	136.914	0	0	20	17662	0	0	0
1	0	1127	2.02609e+06	0.0614922	136.914	0	56	1329	15930	0	0	0
1	0	1128	2.02809e+06	0.0614922	136.914	0	93	2681	14880	0	0	0
1	0	1129	2.03009e+06	0.0614922	136.914	0	0	4122	13672	0	0	0
1	0	1130	2.03209e+06	0.0614922	136.914	0	0	5432	12799	0	0	0
1	0	1131	2.03409e+06	0.0614922	136.914	0	0	6947	11161	0	0	0
1	0	1132	2.03609e+06	0.0614922	134.953	0	0	0	8684	9578	0	0
1	0	1133	2.03809e+06	0.0614922	134.953	0	0	0	9855	7595	0	0
1	0	1134	2.04009e+06	0.0614922	134.953	0	0	0	12132	5124	0	0
1	0	1135	2.04209e+06	0.0614922	134.953	0	0	0	13315	4264	0	0
1	0	1136	2.04409e+06	0.0614922	134.953	0	0	0	14304	2818	200	0
1	0	1137	2.04609e+06	0.0614922	134.953	0	0	0	15974	2271	435	0
1	0	1138	2.04809e+06	0.0614922	134.953	0	0	0	15904	1553	0	0
1	0	1139	2.05009e+06	0.0614922	134.953	0	0	0	16286	1214	0	0
1	0	1140	2.05209e+06	0.0614922	134.953	0	286	0	16868	63	0	0
1	0	1141	2.05409e+06	0.0614922	134.953	0	51	794	16613	0	0	0
1	0	1142	2.05609e+06	0.0614922	134.953	0	0	833	15430	0	0	0
1	0	1143	2.05809e+06	0.0614922	134.953	0	1	1551	14478	0	0	0
1	0	1144	2.06009e+06	0.0614922	134.953	0	51	2591	13697	0	0	0
1	0	1145	2.06209e+06	0.0614922	134.953	0	0	3551	12624	0	0	0
1	0	1146	2.06409e+06	0.0614922	134.953	0	0	5247	11452	0	0	0
1	0	1147	2.06609e+06	0.0614922	134.953	0	0	7678	9092	0	0	0
1	0	1148	2.06809e+06	0.0614922	134.953	0	0	9076	7538	0	0	0
1	0	1149	2.07009e+06	0.0614922	129.625	0	0	0	10254	7246	0	0
1	0	1150	2.07209e+06	0.0614922	129.625	0	0	0	12339	4894	0	0
1	0	1151	2.07409e+06	0.0614922	129.625	0	0	0	13731	2870	0	0
1	0	1152	2.07609e+06	0.0614922	129.625	0	0	0	15100	1479	0	0
1	0	1153	2.07809e+06	0.0614922	129.625	0	0	0	16204	193	0	0
1	0	1155	2.08209e+06	0.0614922	129.625	0	304	0	16946	0	0	0
1	0	1156	2.08409e+06	0.0614922	129.625	0	755	85	16479	0	0	0
1	0	1157	2.08609e+06	0.0614922	129.625	0	325	590	16736	0	0	0
1	0	1158	2.08809e+06	0.0614922	129.625	0	0	1188	16471	0	0	0
1	0	1159	2.09009e+06	0.0614922	129.625	0	0	2514	16764	0	0	0
1	0	1160	2.09209e+06	0.0614922	129.625	0	0	3356	15117	0	0	0
1	0	1161	2.09409e+06	0.0614922	129.625	0	0	4570	13955	0	0	0
1	0	1162	2.09609e+06	0.0614922	129.625	0	0	6406	12765	0	0	0
1	0	1163	2.09809e+06	0.0614922	129.625	0	0	7357	11328	0	0	0
1	0	1164	2.10009e+06	0.0614922	129.625	0	0	8536	10375	0	0	0
1	0	1165	2.10209e+06	0.0614922	131.806	0	0	0	10591	8591	0	0
1	0	1166	2.10409e+06	0.0614922	131.806	0	0	0	12455	6822	0	0
1	0	1167	2.10609e+06	0.0614922	131.806	0	0	0	13640	5293	0	0
1	0	1168	2.10809e+06	0.0614922	131.806	0	0	0	14467	4625	0	0
1	0	1169	2.11009e+06	0.0614922	131.806	0	0	0	14808	3051	0	0
1	0	1170	2.11209e+06	0.0614922	131.806	0	0	0	16408	1536	0	0
1	0	1171	2.11409e+06	0.0614922	131.806	0	0	0	16469	479	0	0
1	0	1172	2.11609e+06	0.0614922	131.806	0	0	0	16413	216	0	0
1	0	1173	2.11809e+06	0.0614922	131.806	0	0	0	16510	248	0	0
1	0	1174	2.12009e+06	0.0614922	131.806	0	0	590	16278	0	0	0
1	1	193	158030	0.0614922	158.073	0	0	465	17476	0	0	0
1	1	194	160030	0.0614922	158.073	0	0	1402	16105	0	0	0
1	1	195	162030	0.0614922	158.073	0	0	2588	14734	0	0	0
1	1	196	164030	0.0614922	158.073	0	0	5457	13386	0	0	0
1	1	197	166030	0.0614922	158.073	0	0	8232	11776	0	0	0
1	1	198	168030	0.0614922	158.073	0	0	10269	8749	0	0	0
1	1	199	170030	0.0614922	155.42	0	0	0	11631	5584	0	0
1	1	200	172030	0.0614922	155.42	0	0	0	13871	3039	0	0
1	1	201	174030	0.0614922	155.42	0	0	0	16670	1481	0	0
1	1	202	176030	0.0614922	155.42	0	0	0	18673	750	0	0
1	1	203	178030	0.0614922	155.42	0	0	0	18734	36	0	0
1	1	208	188031	0.0614922	155.42	0	460	0	18760	0	0	0
1	1	209	190031	0.0614922	155.42	0	557	0	17856	0	0	0
1	1	210	192031	0.0614922	155.42	0	62	0	17224	0	0	0
1	1	211	194031	0.0614922	155.42	0	524	646	16428	0	0	0
1	1	212	196031	0.0614922	155.42	0	37	2602	15254	0	0	0
1	1	213	198031	0.0614922	155.42	0	11	4958	12938	0	0	0
1	1	214	200031	0.0614922	155.42	0	0	6917	10692	0	0	0
1	1	215	202031	0.0614922	174.099	0	0	0	8818	7390	0	0
1	1	216	204031	0.0614922	174.099	0	0	0	11771	5364	0	0
1	1	217	206031	0.0614922	174.099	0	0	0	14214	3425	0	0
1	1	218	208031	0.0614922	174.099	0	0	0	15851	1719	0	0
1	1	219	210032	0.0614922	174.099	0	0	0	16010	1713	0	0
1	1	220	212032	0.0614922	174.099	0	0	0	16209	889	0	0
1	1	225	222032	0.0614922	174.099	0	0	468	17382	0	0	0
1	1	226	224032	0.0614922	174.099	0	0	416	16454	0	0	0
1	1	227	226032	0.0614922	174.099	0	81	1718	15599	0	0	0
1	1	228	228032	0.0614922	174.099	0	124	3695	15124	0	0	0
1	1	229	230032	0.0614922	174.099	0	0	5093	12917	0	0	0
1	1	230	232032	0.0614922	174.099	0	0	7202	10218	0	0	0
1	1	231	234032	0.0614922	167.309	0	0	0	9537	7748	88	0
1	1	232	236032	0.0614922	167.309	0	0	0	11623	5861	458	0
1	1	233	238032	0.0614922	167.309	0	0	0	13670	3771	164	0
1	1	234	240033	0.0614922	167.309	0	0	0	15985	1700	357	0
1	1	235	242033	0.0614922	167.309	0	0	0	17070	388	402	0
1	1	236	244033	0.0614922	167.309	0	0	0	17371	0	152	0
1	1	240	252033	0.0614922	167.309	0	0	31	17999	0	0	0
1	1	241	254033	0.0614922	167.309	0	0	1032	17361	0	0	0
1	1	242	256033	0.0614922	167.309	0	0	1076	15826	0	0	0
1	1	243	258033	0.0614922	167.309	0	0	1987	14394	0	0	0
1	1	244	260033	0.0614922	167.309	0	0	4205	13385	0	0	0
1	1	245	262033	0.0614922	167.309	0	0	6130	12805	0	0	0
1	1	246	264033	0.0614922	167.309	0	0	7741	10307	0	0	0
1	1	247	266033	0.0614922	158.748	0	0	0	9534	8093	0	0
1	1	248	268033	0.0614922	158.748	0	0	0	11629	6249	0	0
1	1	249	270033	0.0614922	158.748	0	0	0	13994	3334	0	0
1	1	250	272034	0.0614922	158.748	0	0	0	17036	1291	0	0
1	1	251	274034	0.0614922	158.748	0	0	0	18504	50	0	0
1	1	261	294034	0.0614922	158.748	0	0	75	14496	0	0	0
1	1	262	296034	0.0614922	158.748	0	0	1141	13097	0	0	0
1	1	263	298034	0.0614922	158.748	0	0	3544	9951	0	0	0
1	1	264	300034	0.0614922	155.518	0	0	0	5264	7602	0	0
1	1	265	302035	0.0614922	155.518	0	0	0	6928	5731	0	0
1	1	266	304035	0.0614922	155.518	0	0	0	8896	4507	0	0
1	1	267	306035	0.0614922	155.518	0	0	0	11042	2260	0	0
1	1	268	308035	0.0614922	155.518	0	0	0	11291	1449	0	0
1	1	269	310035	0.0614922	155.518	0	0	0	10567	1149	0	0
1	1	270	312035	0.0614922	155.518	0	0	0	11367	395	0	0
1	1	278	328035	0.0614922	155.518	0	0	126	6078	0	0	0
1	1	279	330035	0.0614922	155.518	0	0	1904	3741	0	0	0
1	1	280	332036	0.0614922	158.072	0	0	0	4372	2173	0	0
1	1	281	334036	0.0614922	158.072	0	0	0	6535	166	0	0
1	1	291	354036	0.0614922	158.072	0	0	144	12098	0	0	0
1	1	292	356036	0.0614922	158.072	0	0	1537	10777	0	0	0
1	1	293	358036	0.0614922	158.072	0	0	3046	9872	0	0	0
1	1	294	360036	0.0614922	158.072	0	0	5129	8627	0	0	0
1	1	295	362036	0.0614922	158.072	0	0	7395	6180	0	0	0
1	1	296	364037	0.0614922	160.039	0	0	0	9214	4181	0	0
1	1	297	366037	0.0614922	160.039	0	0	0	11740	2500	0	0
1	1	298	368037	0.0614922	160.039	0	0	0	13285	289	0	0
1	1	304	380037	0.0614922	160.039	0	0	142	17421	0	0	0
1	1	305	382037	0.0614922	160.039	0	27	292	17003	0	0	0
1	1	306	384037	0.0614922	160.039	0	112	641	16709	0	0	0
1	1	307	386037	0.0614922	160.039	0	420	2256	15778	0	0	0
1	1	308	388037	0.0614922	160.039	0	19	2952	14852	0	0	0
1	1	309	390037	0.0614922	160.039	0	0	4690	13301	0	0	0
1	1	310	392037	0.0614922	160.039	0	0	5681	12094	0	0	0
1	1	311	394038	0.0614922	160.039	0	0	8065	10337	0	0	0
1	1	312	396038	0.0614922	157.921	0	0	0	10513	7856	0	0
1	1	313	398038	0.0614922	157.921	0	0	0	12349	6242	0	0
1	1	314	400038	0.0614922	157.921	0	0	0	14805	4084	0	0
1	1	315	402038	0.0614922	157.921	0	0	0	16841	1701	0	0
1	1	316	404038	0.0614922	157.921	0	0	0	17608	1149	0	0
1	1	317	406038	0.0614922	157.921	0	0	0	18669	453	0	0
1	1	322	416038	0.0614922	157.921	0	0	49	18842	0	0	0
1	1	323	418038	0.0614922	157.921	0	57	491	18665	0	0	0
1	1	324	420038	0.0614922	157.921	0	49	1757	18088	0	0	0
1	1	325	422038	0.0614922	157.921	0	0	2705	16457	0	0	0
1	1	326	424039	0.0614922	157.921	0	0	3814	15472	0	0	0
1	1	327	426039	0.0614922	157.921	0	0	6674	13621	0	0	0
1	1	328	428039	0.0614922	157.921	0	0	9448	10297	0	0	0
1	1	329	430039	0.0614922	155.481	0	0	0	11205	7720	0	0
1	1	330	432039	0.0614922	155.481	0	0	0	13263	5677	0	0
1	1	331	434039	0.0614922	155.481	0	0	0	15925	3774	0	0
1	1	332	436039	0.0614922	155.481	0	0	0	17065	2181	0	0
1	1	333	438039	0.0614922	155.481	0	0	0	17759	1327	0	0
1	1	338	448039	0.0614922	155.481	0	135	0	18972	0	0	0
1	1	339	450039	0.0614922	155.481	0	215	713	18211	0	0	0
1	1	340	452039	0.0614922	155.481	0	268	1505	16892	0	0	0
1	1	341	454040	0.0614922	155.481	0	23	2145	16004	0	0	0
1	1	342	456040	0.0614922	155.481	0	0	4502	14978	0	0	0
1	1	343	458040	0.0614922	155.481	0	0	7460	12397	0	0	0
1	1	344	460040	0.0614922	155.481	0	0	8709	10204	0	0	0
1	1	345	462040	0.0614922	168.389	0	0	0	9933	8367	0	0
1	1	346	464040	0.0614922	168.389	0	0	0	13517	5977	0	0
1	1	347	466040	0.0614922	168.389	0	0	0	15819	3822	0	0
1	1	348	468040	0.0614922	168.389	0	0	0	17120	2418	0	0
1	1	349	470040	0.0614922	168.389	0	0	0	18567	1192	6	0
1	1	350	472040	0.0614922	168.389	0	0	0	18912	378	22	0
1	1	351	474040	0.0614922	168.389	0	0	0	19211	3	26	0
1	1	355	482040	0.0614922	168.389	0	130	0	18370	0	0	0
1	1	356	484040	0.0614922	168.389	0	590	469	17602	0	0	0
1	1	357	486041	0.0614922	168.389	0	675	1599	16534	0	0	0
1	1	358	488041	0.0614922	168.389	0	291	3334	15833	0	0	0
1	1	359	490041	0.0614922	168.389	0	0	5517	14343	0	0	0
1	1	360	492041	0.0614922	168.389	0	0	7605	11563	0	0	0
1	1	361	494041	0.0614922	153.011	0	0	0	9250	9440	0	0
1	1	362	496041	0.0614922	153.011	0	0	0	11278	7215	0	0
1	1	363	498041	0.0614922	153.011	0	0	0	13258	5251	0	0
1	1	364	500041	0.0614922	153.011	0	0	0	15004	3464	73	0
1	1	365	502041	0.0614922	153.011	0	0	0	16830	1497	386	0
1	1	366	504041	0.0614922	153.011	0	0	0	17311	978	28	0
1	1	367	506041	0.0614922	153.011	0	0	0	17348	348	0	0
1	1	368	508041	0.0614922	153.011	0	0	0	18079	206	0	0
1	1	369	510041	0.0614922	153.011	0	0	0	18333	5	0	0
1	1	370	512041	0.0614922	153.011	0	23	238	18225	0	0	0
1	1	371	514041	0.0614922	153.011	0	32	1047	17516	0	0	0
1	1	372	516042	0.0614922	153.011	0	3	2047	17496	0	0	0
1	1	373	518042	0.0614922	153.011	0	0	2973	16797	0	0	0
1	1	374	520042	0.0614922	153.011	0	0	3903	15188	0	0	0
1	1	375	522042	0.0614922	153.011	0	0	6427	13576	0	0	0
1	1	376	524042	0.0614922	153.011	0	0	8907	11605	31	0	0
1	1	377	526042	0.0614922	149.446	0	0	0	10581	9551	0	0
1	1	378	528042	0.0614922	149.446	0	0	0	13343	7262	256	0
1	1	379	530042	0.0614922	149.446	0	0	0	15011	4665	479	0
1	1	380	532042	0.0614922	149.446	0	0	0	16555	3140	843	0
1	1	381	534042	0.0614922	149.446	0	0	0	19211	2123	921	0
1	1	382	536042	0.0614922	149.446	0	0	0	20253	1554	968	0
