label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
apa:apa0	rms	V	0.324653	9.76822	3.71409	0.31188	13.7945	2.3167	0.514385	4	6.129	2.717	3.24653e-08	3.71409
apa:apa0	share	V	2.09771	6.15691	2.58487	0.244366	6.68154	1.26331	0.133914	4	6.129	2.717	2.09771e-07	2.58487
apa:apa0	rms	W	-22.1727	12.0224	6.55745	0.230277	43.0002	3.02007	4.42167	4	6.129	1.46	-2.21727e-06	6.55745
apa:apa0	share	W	-27.7546	20.4549	5.90372	0.486303	34.8539	5.74199	6.30494	4	6.129	1.46	-2.77546e-06	5.90372
apa:apa0	rms	U(joint)	-2.49251	6.40528	4.52815	0.223118	20.5041	2.02063	10.6114	14	6.129	3.21	-2.49251e-07	4.52815
apa:apa0	rms	V(joint)	-2.49251	6.40528	3.7937	0.225174	14.3922	1.70848	10.6114	14	6.129	2.717	-2.49251e-07	3.7937
apa:apa0	rms	W(joint)	-2.49251	6.40528	6.23121	0.169623	38.828	2.11392	10.6114	14	6.129	1.46	-2.49251e-07	6.23121
apa:apa0	share	U(joint)	3.35768	4.83213	3.87759	0.183108	15.0357	1.42003	11.2148	14	6.129	3.21	3.35768e-07	3.87759
apa:apa0	share	V(joint)	3.35768	4.83213	2.54165	0.210586	6.46001	1.07048	11.2148	14	6.129	2.717	3.35768e-07	2.54165
apa:apa0	share	W(joint)	3.35768	4.83213	5.18194	0.252375	26.8525	2.61558	11.2148	14	6.129	1.46	3.35768e-07	5.18194
apa:apa1	rms	U	-4.4157	8.99608	4.09481	0.247461	16.7675	2.02661	1.67598	4	6.129	3.21	-4.4157e-07	4.09481
apa:apa1	share	U	-6.92485	4.53907	3.95853	0.195887	15.67	1.55085	0.490708	4	6.129	3.21	-6.92485e-07	3.95853
apa:apa1	rms	V	2.77938	5.42653	3.81186	0.150475	14.5303	1.14718	12.7929	4	6.129	2.717	2.77938e-07	3.81186
apa:apa1	share	V	10.6766	4.9427	3.22818	0.152505	10.4211	0.984629	5.0891	4	6.129	2.717	1.06766e-06	3.22818
apa:apa1	rms	W	11.793	9.66958	1.59052	0.552976	2.52975	1.75904	1.77171	4	6.129	1.46	1.1793e-06	1.59052
apa:apa1	share	W	11.0006	5.59912	0.608683	0.931161	0.370495	1.13356	1.08245	4	6.129	1.46	1.10006e-06	0.608683
apa:apa1	rms	U(joint)	2.91086	4.18815	3.91376	0.162836	15.3176	1.2746	17.7482	14	6.129	3.21	2.91086e-07	3.91376
apa:apa1	rms	V(joint)	2.91086	4.18815	3.8089	0.128875	14.5077	0.981747	17.7482	14	6.129	2.717	2.91086e-07	3.8089
apa:apa1	rms	W(joint)	2.91086	4.18815	1.9822	0.277326	3.92912	1.09943	17.7482	14	6.129	1.46	2.91086e-07	1.9822
apa:apa1	share	U(joint)	3.72272	2.87045	3.51504	0.156282	12.3555	1.09867	15.8338	14	6.129	3.21	3.72272e-07	3.51504
apa:apa1	share	V(joint)	3.72272	2.87045	3.39167	0.112009	11.5034	0.759798	15.8338	14	6.129	2.717	3.72272e-07	3.39167
apa:apa1	share	W(joint)	3.72272	2.87045	1.30135	0.277399	1.69351	0.721986	15.8338	14	6.129	1.46	3.72272e-07	1.30135
apa:apa2	rms	U	10.2858	5.7813	3.50342	0.155327	12.274	1.08835	1.91178	4	6.129	3.21	1.02858e-06	3.50342
apa:apa2	share	U	11.2068	4.09432	3.22858	0.123412	10.4237	0.796893	1.38205	4	6.129	3.21	1.12068e-06	3.22858
apa:apa2	rms	V	7.00413	8.17311	3.73104	0.215602	13.9207	1.60884	4.28733	4	6.129	2.717	7.00413e-07	3.73104
apa:apa2	share	V	6.44837	6.35524	3.40907	0.142037	11.6217	0.968425	5.0858	4	6.129	2.717	6.44837e-07	3.40907
apa:apa2	rms	W	30.7961	8.81808	-0.571146	0.927266	-0.326208	1.05921	5.60139	4	6.129	1.46	3.07961e-06	0.571146
apa:apa2	share	W	13.9771	4.96552	0.419035	0.785332	0.17559	0.658163	3.19277	4	6.129	1.46	1.39771e-06	0.419035
apa:apa2	rms	U(joint)	14.0026	4.16127	3.41926	0.129865	11.6913	0.888083	16.5739	14	6.129	3.21	1.40026e-06	3.41926
apa:apa2	rms	V(joint)	14.0026	4.16127	3.56955	0.152416	12.7417	1.08811	16.5739	14	6.129	2.717	1.40026e-06	3.56955
apa:apa2	rms	W(joint)	14.0026	4.16127	1.25955	0.230747	1.58647	0.581275	16.5739	14	6.129	1.46	1.40026e-06	1.25955
apa:apa2	share	U(joint)	11.1631	2.82876	3.22964	0.100138	10.4306	0.646823	10.5323	14	6.129	3.21	1.11631e-06	3.22964
apa:apa2	share	V(joint)	11.1631	2.82876	3.32557	0.103856	11.0594	0.690759	10.5323	14	6.129	2.717	1.11631e-06	3.32557
apa:apa2	share	W(joint)	11.1631	2.82876	0.729368	0.279338	0.531978	0.40748	10.5323	14	6.129	1.46	1.11631e-06	0.729368
apa:apa3	rms	U	-2.47237	11.6394	4.2502	0.426264	18.0642	3.62341	4.04297	4	6.129	3.21	-2.47237e-07	4.2502
apa:apa3	share	U	4.41013	9.03306	3.77481	0.390724	14.2492	2.94982	1.62046	4	6.129	3.21	4.41013e-07	3.77481
apa:apa3	rms	V	-4.10126	7.28394	3.75443	0.307193	14.0957	2.30667	1.13567	4	6.129	2.717	-4.10126e-07	3.75443
apa:apa3	share	V	4.09036	4.72336	3.24624	0.216753	10.5381	1.40727	0.457109	4	6.129	2.717	4.09036e-07	3.24624
apa:apa3	rms	W	3.05122	5.27145	2.14406	0.387521	4.597	1.66174	1.63448	4	6.129	1.46	3.05122e-07	2.14406
apa:apa3	share	W	5.37129	3.30916	1.41699	0.347292	2.00786	0.984219	2.53984	4	6.129	1.46	5.37129e-07	1.41699
apa:apa3	rms	U(joint)	0.229075	4.00912	4.15353	0.183822	17.2518	1.52702	7.50703	14	6.129	3.21	2.29075e-08	4.15353
apa:apa3	rms	V(joint)	0.229075	4.00912	3.57195	0.187588	12.7588	1.34011	7.50703	14	6.129	2.717	2.29075e-08	3.57195
apa:apa3	rms	W(joint)	0.229075	4.00912	2.3346	0.278442	5.45034	1.3001	7.50703	14	6.129	1.46	2.29075e-08	2.3346
apa:apa3	share	U(joint)	4.90502	2.59589	3.75419	0.153907	14.094	1.15559	4.67001	14	6.129	3.21	4.90502e-07	3.75419
apa:apa3	share	V(joint)	4.90502	2.59589	3.21005	0.130269	10.3044	0.83634	4.67001	14	6.129	2.717	4.90502e-07	3.21005
apa:apa3	share	W(joint)	4.90502	2.59589	1.46315	0.270443	2.1408	0.791397	4.67001	14	6.129	1.46	4.90502e-07	1.46315
