arm	event	block	npts	ngood	length	has_left	f_low	nbins	k	shape	contrast	qneg	holes
arm	028084_17	350	509	502	316.9932	0	0.5199	8	0.4389	0.9164	1.0652	186	25
arm	028084_17	380	74	64	153.4962	0	0.6094	2	0.0819	0.2043	nan	30	4
arm	028084_17	550	556	549	358.5877	1	0.0765	8	1.0097	0.1710	2.1036	28	2
arm	028084_17	970	533	512	345.0728	1	0.0000	8	0.8103	0.4073	1.7242	0	0
arm	028084_18	170	177	139	129.9772	1	0.4317	5	0.1952	1.1583	2.0789	63	5
arm	028084_18	1040	551	551	350.7519	0	0.0036	8	0.9650	0.1426	2.2117	0	0
arm	028084_18	1080	132	132	88.4825	0	0.0000	8	1.0217	0.0490	2.1414	0	0
arm	028084_18	1220	278	278	179.8950	0	0.0144	8	0.7787	0.3064	0.8487	3	1
arm	028084_19	590	426	426	274.7010	0	0.0047	8	1.0797	0.0480	3.3459	0	0
arm	028084_19	610	107	107	67.5478	0	0.0841	8	0.7844	0.4105	0.9881	0	0
arm	028084_2	190	499	499	329.9446	0	0.1122	8	1.0314	0.0881	3.2800	31	4
arm	028084_2	200	221	217	141.6358	1	0.0876	8	1.1632	0.1247	2.3084	7	1
arm	028084_2	260	136	88	84.2217	1	0.2614	7	0.4096	0.6665	2.0410	28	3
arm	028084_2	400	627	620	399.5713	1	0.0306	8	1.2087	0.0466	0.5351	12	2
arm	028084_2	490	236	236	150.9846	0	0.0000	7	1.0312	0.2731	0.5758	0	0
arm	028084_2	661	52	52	32.5030	0	0.0385	7	1.0534	0.4756	0.8127	0	0
arm	028084_2	1160	221	214	140.1878	1	0.0000	8	1.1182	0.0604	0.8417	0	0
arm	028084_20	200	377	371	257.5884	0	0.1590	8	0.4469	0.6854	0.5612	38	4
arm	028084_20	260	172	162	109.7274	0	0.6358	8	0.2191	0.3008	1.5421	82	11
arm	028084_20	650	93	76	56.0900	0	0.2237	7	0.4913	0.4430	0.6016	25	1
arm	028084_20	1070	185	168	119.5581	1	0.0000	8	1.1394	0.0825	2.0190	0	0
arm	028084_20	1160	299	299	191.4644	0	0.0000	7	1.0586	0.0562	2.5597	0	0
arm	028084_20	1240	347	347	224.5518	0	0.0144	8	1.1181	0.0320	2.3309	5	1
arm	028084_21	170	89	89	57.5714	0	0.0562	8	0.8273	0.3437	1.2737	0	0
arm	028084_21	200	49	47	28.8273	0	0.5319	6	0.1883	0.7734	1.0171	21	2
arm	028084_21	270	214	187	135.2812	1	0.1016	8	0.8958	0.2358	2.1015	13	1
arm	028084_21	550	241	241	150.8177	0	0.0788	8	1.1130	0.0612	2.6719	8	1
arm	028084_21	560	419	419	261.7636	0	0.0000	8	0.7399	0.1817	1.5635	0	0
arm	028084_21	1200	519	519	334.1415	0	0.0578	8	1.0785	0.0786	2.1676	20	2
arm	028084_21	1320	284	282	187.1657	1	0.0000	8	1.2868	0.1343	0.9168	0	0
arm	028084_21	1340	442	434	280.6015	0	0.5922	8	0.1782	0.7370	1.7719	225	8
arm	028084_22	440	412	411	267.5188	0	0.0560	8	1.0847	0.0479	2.0523	10	1
arm	028084_23	450	872	843	576.2487	0	0.1246	7	0.1274	0.6764	nan	102	10
arm	028084_23	460	100	98	66.2824	0	0.6939	8	0.1754	0.9147	0.9257	56	3
arm	028084_23	510	535	529	341.0233	1	0.0038	8	1.0091	0.0472	2.5389	2	0
arm	028084_23	530	88	88	57.6211	0	0.1023	8	0.8413	0.3422	0.2201	7	2
arm	028084_23	1130	137	135	88.5672	1	0.0000	8	1.0673	0.1272	1.5959	0	0
arm	028084_23	1140	312	306	200.3742	1	0.0098	8	1.0851	0.0735	2.0436	3	1
arm	028084_23	1220	98	98	61.9152	0	0.0000	8	0.8265	0.1765	1.1312	0	0
arm	028084_23	1250	1161	1161	748.4089	0	0.0069	7	1.0112	0.0299	2.3167	3	0
arm	028084_24	471	35	33	51.3889	0	0.9394	3	0.1342	0.3533	1.8961	27	1
arm	028084_24	490	410	410	258.2692	0	0.0000	9	1.1083	0.1131	3.0837	0	0
arm	028084_24	520	107	107	68.7466	0	0.0000	8	1.0855	0.0843	2.5392	0	0
arm	028084_24	650	252	252	165.7377	0	0.0159	9	0.6657	0.6396	0.3610	1	0
arm	028084_24	1030	623	620	395.0635	1	0.0016	8	0.8569	0.2571	0.5635	1	0
arm	028084_24	1110	253	241	160.2872	1	0.0000	8	1.0034	0.0396	1.7178	2	0
arm	028084_25	360	271	271	173.5412	0	0.0148	8	1.1247	0.0781	0.9343	3	0
arm	028084_25	390	263	263	165.9817	0	0.0532	8	0.7896	0.3812	0.2165	8	2
arm	028084_25	840	269	269	171.2258	0	0.0000	7	1.1183	0.1607	2.8358	0	0
arm	028084_26	320	482	482	304.0058	0	0.1224	8	0.6484	0.4182	0.4084	40	0
arm	028084_26	410	230	226	147.5860	1	0.0619	7	1.0057	0.1160	2.8360	9	0
arm	028084_26	940	432	432	273.6753	0	0.0093	8	0.9971	0.0640	2.4774	1	0
arm	028084_26	1090	75	75	46.8243	0	0.0000	8	1.1773	0.1123	2.3313	0	0
arm	028084_26	1150	344	344	226.3812	0	0.0000	9	1.0640	0.0698	2.8469	0	0
arm	028084_26	1180	54	50	37.2790	0	0.8400	7	0.0415	1.5292	0.6880	45	1
arm	028084_27	260	218	218	138.1425	0	0.6468	8	0.1850	0.6797	4.5474	105	10
arm	028084_27	330	142	129	90.4455	1	0.1163	8	0.9871	0.3191	1.5012	11	1
arm	028084_27	460	89	78	58.7566	0	0.0897	8	0.6876	0.8478	1.1589	17	1
arm	028084_27	570	226	210	146.9588	0	0.2952	8	0.2720	0.9933	nan	62	4
arm	028084_27	930	342	342	216.8134	0	0.0000	7	0.9446	0.3190	1.0084	0	0
arm	028084_27	1040	523	523	334.7814	0	0.0268	7	0.6714	0.7741	0.1162	11	2
arm	028084_27	1070	159	159	103.2162	0	0.0126	8	1.0922	0.1217	2.4181	0	0
arm	028084_27	1110	45	43	55.3822	0	0.8605	5	0.1423	0.9148	nan	36	3
arm	028084_28	1100	497	497	315.2358	0	0.0020	8	1.1152	0.1203	2.7977	0	0
arm	028084_28	1310	924	916	596.3520	1	0.0033	8	1.1767	0.0990	0.5889	2	0
arm	028084_29	380	50	50	31.9921	0	0.7800	7	0.1893	0.7998	2.6609	30	3
arm	028084_29	440	315	315	212.7410	0	0.2127	8	0.4997	0.5195	0.2532	37	6
arm	028084_29	1011	82	82	52.2716	0	0.0000	8	0.8086	0.2972	0.6269	0	0
arm	028084_29	1150	156	156	98.5110	0	0.1026	8	0.7367	0.8610	0.1890	9	2
arm	028084_3	220	321	236	197.6128	1	0.4576	8	0.2791	0.5629	2.1080	156	9
arm	028084_3	270	281	281	178.7558	0	0.0605	8	0.9700	0.2492	1.2480	7	0
arm	028084_3	280	41	40	25.6561	0	0.6750	6	0.2605	0.4279	0.7896	21	4
arm	028084_3	490	47	45	71.1139	0	0.2667	3	0.2837	0.7700	nan	10	2
arm	028084_3	720	376	376	237.9551	0	0.0053	8	1.0088	0.3788	0.5367	2	0
arm	028084_3	860	862	862	548.2923	0	0.0081	8	0.7759	0.2091	1.4403	1	0
arm	028084_3	900	623	612	397.0116	1	0.0016	8	1.1182	0.1887	0.6257	0	0
arm	028084_3	910	90	90	58.4490	0	0.2889	8	0.3693	0.9376	3.3625	22	1
arm	028084_30	330	117	117	72.9184	0	0.1880	8	0.4730	0.3804	0.4510	11	1
arm	028084_30	340	239	239	152.9471	0	0.0126	8	0.7352	0.2390	0.4067	0	0
arm	028084_30	370	660	660	416.8160	0	0.0091	8	1.0586	0.0497	1.5733	4	1
arm	028084_30	1070	19	9	46.5645	0	1.0000	1	nan	nan	nan	17	1
arm	028084_4	410	353	353	226.5665	0	0.0085	8	0.8015	0.6456	1.8807	1	0
arm	028084_4	530	290	229	181.4599	0	0.4672	6	0.1992	0.6747	1.2242	153	7
arm	028084_4	1140	468	454	299.9169	1	0.0881	8	0.9296	0.5851	0.8310	36	4
arm	028084_4	1190	430	408	273.3709	1	0.0123	8	1.1103	0.1050	1.7951	6	1
arm	028084_5	1150	69	65	41.1146	1	0.0000	7	1.1477	0.0993	1.0244	0	0
arm	028084_6	500	15	15	61.6000	0	0.6000	1	nan	nan	nan	0	0
arm	028084_6	970	364	340	233.4887	1	0.0000	8	1.0965	0.0506	1.4531	1	0
arm	028084_6	1150	282	282	180.3160	0	0.0177	8	0.8749	0.1250	0.1744	4	1
arm	028084_6	1170	129	129	80.5495	0	0.0620	8	1.0629	0.1261	2.6217	6	1
arm	028084_7	450	458	458	293.1506	0	0.0000	8	1.1131	0.0443	2.3801	0	0
arm	028084_7	560	608	608	383.4229	0	0.0033	8	1.0807	0.0510	2.1731	2	0
arm	028084_7	610	183	178	116.3229	0	0.0730	8	1.1131	0.0977	2.2437	15	2
arm	028084_7	1090	46	24	29.3418	0	0.9167	2	0.0881	0.6079	2.7508	41	1
arm	028084_7	1240	719	696	459.5585	1	0.0057	8	1.1554	0.0467	1.8928	2	0
arm	028084_8	360	781	778	489.9619	0	0.5026	8	0.2467	0.2854	1.6169	330	25
arm	028084_8	370	239	239	154.2280	0	0.0209	8	1.1120	0.1786	1.4746	3	1
arm	028084_8	390	15	14	89.6074	0	0.8571	0	nan	nan	nan	7	1
arm	028084_8	460	175	137	125.1824	1	0.0000	8	1.0287	0.0625	2.0682	2	0
arm	028084_8	1100	109	109	67.2447	0	0.0183	8	1.2926	0.0980	0.4649	1	0
arm	028084_8	1200	508	504	343.7062	0	0.0397	4	1.0353	0.2459	0.1983	21	4
arm	028084_9	270	55	55	35.1685	0	0.4000	7	0.3175	0.4899	1.2206	15	1
arm	028084_9	370	44	36	155.0495	0	0.6944	1	nan	nan	nan	20	2
arm	028084_9	500	512	512	346.9485	0	0.4297	7	0.5494	0.4834	0.7816	197	7
arm	028084_9	520	123	123	80.4551	0	0.0000	8	0.8847	0.1291	1.0056	0	0
arm	029107_0	490	48	38	114.2909	0	0.4737	4	0.3865	0.6147	2.7977	24	2
arm	029107_0	500	278	278	173.6605	0	0.0288	7	1.0416	0.3153	0.1365	6	2
arm	029107_0	560	28	28	52.5212	0	0.6786	3	0.2365	0.6538	0.3599	11	3
arm	029107_0	590	70	70	44.9690	0	0.0000	8	1.0272	0.0818	0.9668	0	0
arm	029107_0	1030	18	12	10.8242	0	0.6667	1	nan	nan	nan	12	1
arm	029107_0	1270	71	57	44.4558	1	0.0000	7	0.9243	0.1790	1.9355	0	0
arm	029107_1	320	223	222	134.1547	0	0.5135	8	0.3822	0.6200	2.4003	88	9
arm	029107_1	420	46	46	132.0248	0	0.5217	3	0.3289	1.0554	nan	12	3
arm	029107_1	820	268	268	172.4690	0	0.0037	8	0.9249	0.3223	0.6468	1	0
arm	029107_1	850	216	185	134.8872	1	0.0162	8	0.9749	0.2560	1.2030	3	1
arm	029107_10	370	296	294	180.7494	0	0.4320	8	0.2612	0.9318	1.1125	96	11
arm	029107_10	440	560	559	356.4053	0	0.0268	7	0.9449	0.2294	0.3917	6	0
arm	029107_10	500	178	177	113.1277	0	0.5706	7	0.4570	0.6767	0.6317	77	10
arm	029107_10	800	62	62	38.9907	0	0.1774	7	0.4062	0.5091	0.5723	4	1
arm	029107_11	180	85	85	53.2412	0	0.0471	8	1.3769	0.4540	1.5890	1	0
arm	029107_11	220	124	118	77.0595	0	0.3390	8	0.5206	0.4436	0.1565	38	5
arm	029107_11	330	280	279	180.5553	1	0.0323	8	1.0380	0.0902	2.2955	3	1
arm	029107_11	740	35	26	21.6819	1	0.0385	4	1.0030	0.1335	nan	0	0
arm	029107_11	860	715	715	458.0364	0	0.0070	8	1.1931	0.2083	0.0700	4	1
arm	029107_11	900	426	426	269.2836	0	0.0047	8	1.1185	0.0936	1.2070	1	0
arm	029107_12	210	289	289	182.2817	0	0.2561	8	0.2110	0.7880	0.7330	58	8
arm	029107_12	330	116	94	74.7188	1	0.3085	7	0.3697	0.6429	2.8947	37	4
arm	029107_12	480	121	119	75.6816	0	0.6723	8	0.3171	0.4655	0.3602	61	9
arm	029107_12	950	225	221	144.6843	1	0.0000	8	1.1141	0.0552	1.7927	0	0
arm	029107_12	1080	751	751	481.7421	0	0.0000	8	1.1194	0.0353	2.8766	0	0
arm	029107_12	1290	641	641	416.5674	0	0.0062	8	1.1097	0.0839	2.8850	3	1
arm	029107_13	520	174	174	109.1357	0	0.0000	9	0.7974	0.4235	0.8408	0	0
arm	029107_13	1110	57	57	35.8233	0	0.0351	7	1.2253	0.3814	0.2501	1	0
arm	029107_13	1140	161	161	104.1779	0	0.0248	8	0.9830	0.0900	1.4125	4	1
arm	029107_14	450	203	200	127.1495	0	0.5850	8	0.1291	1.0658	1.1228	81	7
arm	029107_14	890	161	161	102.1962	0	0.0000	8	1.0317	0.3012	0.6923	0	0
arm	029107_14	1060	132	132	83.5066	0	0.0303	8	0.8835	0.1756	1.0155	2	0
arm	029107_15	170	318	318	199.8149	0	0.3208	8	0.2365	1.2071	1.1058	80	8
arm	029107_15	400	193	193	122.6253	0	0.5440	8	0.4754	0.3045	0.3838	69	8
arm	029107_15	570	77	77	47.8072	0	0.4935	9	0.2943	0.2502	1.4424	19	1
arm	029107_15	1180	256	256	166.5579	0	0.0117	8	1.0629	0.0494	2.6063	1	0
arm	029107_15	1420	170	161	108.8827	1	0.0062	8	1.1282	0.0608	2.0303	3	1
arm	029107_16	790	69	69	42.8348	0	0.0725	8	0.6749	0.3418	0.9954	4	1
arm	029107_16	1060	536	530	347.5736	1	0.0075	7	1.0436	0.0718	1.8616	3	0
arm	029107_16	1080	355	354	225.9766	0	0.0565	8	0.3387	1.1873	1.4258	17	2
arm	029107_17	490	153	153	95.6774	0	0.0850	8	0.7178	0.4721	1.3655	6	1
arm	029107_17	1160	261	261	166.1870	0	0.0153	8	0.7518	0.6745	0.3357	1	0
arm	029107_18	240	89	89	57.9630	0	0.2921	8	0.3606	0.3018	2.7567	20	3
arm	029107_18	310	400	396	251.0433	0	0.2096	8	0.4732	0.9962	nan	74	12
arm	029107_18	340	159	158	96.8418	0	0.2215	8	0.4546	0.7591	0.1996	29	5
arm	029107_18	440	768	756	494.6765	0	0.1336	6	0.3372	0.4978	5.0393	48	6
arm	029107_18	541	34	17	45.2612	0	0.8824	2	0.1377	0.4880	nan	29	2
arm	029107_18	590	253	247	157.7080	0	0.0972	7	0.6612	0.7910	0.0912	21	2
arm	029107_18	790	477	471	301.4710	0	0.7261	8	0.2075	0.6572	1.1329	254	15
arm	029107_18	1300	470	470	296.0431	0	0.0064	8	1.1235	0.0445	2.4796	1	0
arm	029107_18	1460	415	397	263.9599	1	0.0000	8	1.0259	0.0452	1.6438	2	0
arm	029107_19	300	372	353	235.6926	1	0.0482	9	0.8074	0.2810	1.4795	9	1
arm	029107_19	330	139	138	89.3234	0	0.1087	8	0.7121	0.2671	0.4836	13	1
arm	029107_19	950	978	978	630.7461	0	0.0082	8	1.0043	0.2873	2.0975	2	0
arm	029107_19	1060	407	377	269.9714	1	0.0265	7	1.0936	0.1517	1.7842	13	2
arm	029107_19	1110	176	175	119.8214	0	0.0229	5	0.9090	0.5037	0.3071	4	1
arm	029107_19	1200	235	235	151.1843	0	0.0128	8	0.9267	0.5141	0.7727	3	1
arm	029107_2	640	624	614	387.1511	0	0.5603	8	0.3325	0.6093	0.7825	253	33
arm	029107_2	1170	10	5	49.6537	0	1.0000	1	nan	nan	nan	9	1
arm	029107_20	480	87	86	231.8155	0	0.6512	2	0.1907	0.4587	1.0264	37	4
arm	029107_20	570	164	163	104.5009	1	0.0000	7	1.1278	0.0904	1.7476	0	0
arm	029107_20	1390	442	442	280.0265	0	0.0045	8	1.0479	0.1361	0.4864	2	0
arm	029107_20	1480	218	218	141.0995	0	0.0046	8	1.0211	0.0498	2.1709	0	0
arm	029107_20	1510	885	881	570.7066	1	0.1033	8	0.6893	0.3782	3.9986	46	8
arm	029107_21	410	169	169	106.4030	0	0.1183	8	0.9253	0.4961	0.7174	10	1
arm	029107_21	430	662	660	428.9194	0	0.0697	6	0.9544	0.4615	0.5399	24	1
arm	029107_21	470	35	35	22.7406	0	0.0000	6	0.9253	0.2718	4.7433	0	0
arm	029107_21	510	121	92	253.1820	0	0.8370	2	0.1553	0.2658	nan	82	9
arm	029107_21	530	66	66	41.8515	0	0.0758	8	0.8602	0.3372	0.1751	5	1
arm	029107_21	640	88	88	53.3674	0	0.1818	8	0.5388	0.6966	0.4105	11	1
arm	029107_21	650	422	422	270.2319	0	0.0190	7	0.9182	0.2326	3.4573	3	0
arm	029107_21	710	304	276	199.1520	1	0.0109	8	1.0940	0.0642	1.3286	11	1
arm	029107_22	400	302	289	188.5577	1	0.0000	8	1.1235	0.1076	2.1116	1	0
arm	029107_22	460	89	89	55.4957	0	0.0112	8	1.1407	0.0965	2.9197	0	0
arm	029107_22	1080	114	89	74.3347	1	0.0225	8	1.0184	0.1719	1.1167	7	1
arm	029107_22	1230	411	411	265.8931	0	0.0000	8	1.0954	0.0655	2.3887	0	0
arm	029107_23	350	162	158	101.7526	0	0.3671	8	0.3534	0.8372	0.6630	41	4
arm	029107_23	410	149	149	90.6686	0	0.0537	8	1.1583	0.0454	2.6579	5	1
arm	029107_23	550	63	52	41.2292	1	0.0769	7	0.9613	0.4375	0.6364	2	0
arm	029107_23	1150	56	56	36.4357	0	0.0357	6	0.9866	0.0680	2.5533	1	0
arm	029107_23	1160	169	169	104.6221	0	0.0414	8	0.7745	0.2900	0.7481	5	1
arm	029107_23	1280	98	78	61.8768	1	0.0000	8	1.2180	0.0829	1.7276	2	0
arm	029107_24	190	134	130	83.7021	1	0.0231	8	1.0580	0.1394	nan	2	0
arm	029107_24	330	222	222	141.0933	0	0.0000	8	1.1282	0.0607	2.6846	0	0
arm	029107_24	470	70	34	43.5112	1	0.0000	6	1.0468	0.1912	2.7854	1	0
arm	029107_25	270	90	59	57.2640	0	0.9153	3	0.2365	0.3840	nan	70	3
arm	029107_25	930	151	145	94.7474	0	0.7034	8	0.0771	1.1415	0.0594	92	3
arm	029107_25	1090	153	153	98.3322	0	0.0000	8	1.0304	0.2116	2.3058	0	0
arm	029107_25	1100	259	237	164.0847	1	0.0042	8	1.1067	0.0743	1.9036	0	0
arm	029107_26	270	240	240	146.6741	0	0.4375	8	0.3980	0.7139	0.2313	72	11
arm	029107_26	570	249	248	155.4405	0	0.5927	8	0.3124	0.9170	0.6361	105	15
arm	029107_26	880	117	115	75.8751	1	0.0870	8	0.5603	0.2651	2.6214	6	1
arm	029107_26	890	98	98	63.0861	0	0.0102	8	0.7434	0.3847	0.5823	0	0
arm	029107_26	1110	370	370	232.4005	0	0.0000	8	1.1881	0.0903	2.5339	0	0
arm	029107_27	380	272	272	174.1753	0	0.0000	8	0.8547	0.0967	1.3024	0	0
arm	029107_27	390	76	76	48.4793	0	0.3026	8	0.6250	0.5780	4.5641	16	2
arm	029107_27	990	91	91	56.0697	0	0.0000	7	1.4585	0.1180	1.9046	0	0
arm	029107_28	300	29	26	18.1160	1	0.0000	4	1.7235	0.0501	nan	0	0
arm	029107_28	540	90	89	55.1445	0	0.7079	8	0.2476	0.2957	0.7489	51	5
arm	029107_28	1090	862	823	560.1188	1	0.0073	7	1.0882	0.0559	0.9700	1	0
arm	029107_29	680	111	111	121.9850	0	0.0360	1	nan	nan	nan	0	0
arm	029107_29	1190	87	87	53.3571	0	0.0115	8	1.2251	0.1651	3.6548	0	0
arm	029107_3	230	166	166	106.3890	0	0.0542	7	0.7752	0.3894	1.0254	3	0
arm	029107_3	860	254	254	166.7954	0	0.1102	8	0.6946	0.3003	1.3813	20	2
arm	029107_3	920	129	110	80.7246	1	0.0000	8	1.1276	0.0604	1.5657	0	0
arm	029107_3	990	141	140	89.8760	1	0.0500	8	1.0347	0.2753	0.6886	2	0
arm	029107_3	1070	463	462	294.0799	0	0.0000	8	1.1973	0.0883	1.4097	1	0
arm	029107_3	1110	504	499	319.7862	1	0.0661	8	1.0873	0.1011	2.0756	24	3
arm	029107_4	580	326	326	209.2479	0	0.0521	8	1.0102	0.0515	2.8461	12	2
arm	029107_4	690	120	115	77.2215	1	0.0000	7	1.2075	0.1620	1.0015	0	0
arm	029107_4	720	87	85	55.8271	0	0.0118	8	1.5325	0.2703	2.1162	3	0
arm	029107_4	1230	359	350	225.9771	0	0.0514	8	1.0525	0.0676	2.7123	22	2
arm	029107_5	280	68	68	42.5552	0	0.4265	7	0.3077	0.6293	0.9622	20	1
arm	029107_5	340	175	175	116.7452	0	0.5314	8	0.2598	1.0081	0.9562	69	6
arm	029107_5	370	588	587	376.4653	0	0.0102	8	0.7362	0.4351	0.7318	5	0
arm	029107_5	390	53	53	33.5377	0	0.6981	7	0.1693	0.6432	2.2111	24	2
arm	029107_5	420	112	112	160.9909	0	0.5804	5	0.2015	0.4818	4.0882	33	3
arm	029107_5	960	114	114	72.2298	0	0.0263	8	0.7136	0.2920	0.9121	2	0
arm	029107_5	1070	10	10	28.5933	0	0.6000	1	nan	nan	0.4714	2	0
arm	029107_5	1190	68	68	42.1075	0	0.0735	8	0.6774	0.4450	1.0655	4	1
arm	029107_6	1220	115	115	73.6665	0	0.0261	7	1.0861	0.0876	2.2000	1	0
arm	029107_7	320	460	460	310.4820	0	0.0761	8	1.0657	0.0769	2.6387	18	2
arm	029107_7	850	300	300	195.3998	0	0.0033	8	0.9883	0.3512	0.9557	0	0
arm	029107_8	390	33	33	19.1782	0	0.4242	5	0.4576	0.6207	nan	9	2
arm	029107_8	1360	1025	1025	667.1431	0	0.0185	7	0.6302	0.2792	0.9491	7	0
arm	029107_9	610	915	903	579.8870	0	0.1694	8	0.2397	0.7475	0.2581	110	9
arm	029107_9	630	105	105	67.5967	0	0.7905	8	0.2081	0.5387	1.7432	65	2
arm	029107_9	1090	368	367	234.9573	1	0.0082	8	1.1210	0.2481	1.7257	0	0
arm	029107_9	1150	352	335	237.5966	1	0.0000	8	1.0568	0.0637	1.8174	6	1
