sel	plane	n	q_tot	tail_t2p	frac_zero_t2p	frac_over10pct_t2p	top1_t2p	top5_t2p	top10_t2p	tail_t3	frac_zero_t3	frac_over10pct_t3	top1_t3	top5_t3	top10_t3	top1_q	top5_q	top10_q	r1_t2p	r5_t2p	r1_t3	r5_t3	dec0_q	dec0_t2p	dec1_q	dec1_t2p	dec2_q	dec2_t2p	dec3_q	dec3_t2p	dec4_q	dec4_t2p	dec5_q	dec5_t2p	dec6_q	dec6_t2p	dec7_q	dec7_t2p	dec8_q	dec8_t2p	dec9_q	dec9_t2p	slope_t2p	dec_lo_t2p	dec_mid_t2p	dec_hi_t2p	tail_from_hidec_t2p	tail_from_lodec_t2p	dec0_t3	dec1_t3	dec2_t3	dec3_t3	dec4_t3	dec5_t3	dec6_t3	dec7_t3	dec8_t3	dec9_t3	slope_t3	dec_lo_t3	dec_mid_t3	dec_hi_t3	tail_from_hidec_t3	tail_from_lodec_t3
base	U	9575	2.84014e+08	0.00957744	0.871018	0.0180679	0.645108	0.94307	0.996458	0.00114222	0.980679	0.00219321	0.950809	1	1	0.0429294	0.143071	0.235731	15.0272	6.59163	22.1482	6.98955	8686.5	0.00765413	15829	0.00387925	18193.5	0.00137729	20589.5	0.00288344	23397.5	0.0029813	26973	0.00335599	31658	0.00525923	37270	0.00669254	44299	0.00656912	62089	0.0252323	0.684546	0.00765413	0.00316865	0.0252323	0.620583	0.0219773	0.000517266	0.000206975	9.46986e-05	0.000394167	0.00016376	0.000389563	0.000780034	0.000387894	0.000543484	0.00348799	0.996671	0.000517266	0.000276662	0.00348799	0.719309	0.0124535
base	V	8229	2.55156e+08	0.00832672	0.879815	0.0117876	0.708082	0.960197	0.998425	0.0010436	0.977032	0.000972172	0.917583	1	1	0.0487918	0.162877	0.263613	14.5123	5.89524	18.8061	6.13961	10554	0.00216992	16071	0.00101344	18522	0.00115884	20963	0.00163403	23242	0.00187229	26236	0.0029679	30736	0.00317603	37329	0.00416731	45291	0.00844226	73045	0.0211554	1.46867	0.00216992	0.00242009	0.0211554	0.669221	0.00796146	0.000191913	1.3689e-05	0.000137522	0.000238859	0.00028863	0.000245415	0.000335272	0.00114113	0.00100212	0.00247369	2.01867	0.000191913	0.000267022	0.00247369	0.624358	0.00561815
base	W	8000	1.63851e+08	0.0183677	0.53875	0.018	0.524494	0.752367	0.840846	0.00192975	0.98075	0.003	0.963263	1	1	0.037917	0.128568	0.212749	13.8327	5.85189	25.4045	7.77798	11483.5	0.00450406	13363	0.00586242	14684	0.00763653	15868	0.00688622	17068	0.0079488	18451	0.00743458	20256	0.0105493	22991	0.0093681	27233	0.0132552	38875	0.0538271	1.75317	0.00450406	0.00769169	0.0538271	0.623469	0.0130899	1.89789e-05	4.00098e-05	9.73506e-05	3.54452e-06	8.72964e-05	0.000172422	0.00104251	0.000522531	0.00121141	0.00738598	5.351	1.89789e-05	0.000129859	0.00738598	0.814281	0.000524996
iso+straight+rr	U	2497	6.84149e+07	0.00741838	0.923108	0.0132159	0.694651	0.981069	1	0.000317109	0.990789	0.000400481	1	1	1	0.0478345	0.145388	0.235532	14.522	6.74796	20.9054	6.87817	7815.5	0.00859834	14176.5	0.00130791	16928	0.000204025	18995.5	0.00105662	22052	0.00167368	25546	0.0023911	29479.5	0.00297158	34216	0.00357428	40439	0.00676689	54590	0.0208788	0.885531	0.00859834	0.00203239	0.0208788	0.661008	0.031017	0	2.49937e-05	7.79609e-05	0	0.000440509	0	2.92419e-05	6.52869e-05	0.000311401	0.000927995	1.79345	0	0.000220255	0.000927995	0.687301	0
iso+straight+rr	V	2299	7.35546e+07	0.00503933	0.931709	0.00782949	0.790663	0.994831	1	0.000537751	0.990431	0.000434972	1	1	1	0.0452091	0.165251	0.27689	17.489	6.02011	22.1194	6.05139	8816.5	0.00313352	15154	0.00112568	17328.5	0.00130387	19841	0.000605377	22174.5	0.00137416	25523.5	0.00226041	33134	0.00114467	39901.5	0.00152424	48273.5	0.0066346	82184	0.0115014	0.784674	0.00313352	0.00181728	0.0115014	0.629996	0.0163436	0	0	0.000308791	0	0.000346281	0.00017978	7.9061e-05	3.77389e-05	0.000616345	0.00135287	0.817041	0	0.000263031	0.00135287	0.694443	0
iso+straight+rr	W	1954	3.87903e+07	0.0149126	0.660184	0.0184237	0.507693	0.792604	0.88748	0.00106091	0.981576	0.00255885	0.945715	1	1	0.0370427	0.125454	0.208791	13.7056	6.3179	25.5304	7.97106	11066	0.00196983	12727	0.00227132	14008.5	0.00440186	15169	0.00537659	16342	0.0039233	17700	0.00774771	19967	0.0094735	23103	0.00641495	27251	0.0119498	37691	0.0458794	2.28945	0.00196983	0.00583551	0.0458794	0.642356	0.00704452	0	0	0	0.000304728	0	0.000165201	0.00200904	0.000231564	0.000561067	0.00343373	2.43813	0	8.26007e-05	0.00343373	0.675771	0
