bragg_valid	cluster_id	comp_bwd0	comp_bwd1	comp_bwd2	comp_bwd3	comp_fwd0	comp_fwd1	comp_fwd2	comp_fwd3	cont_angle_deg	cont_len	cont_mip	contrast	contrast_expected	delta_len	dots_charge_unfit	dots_ke_dqdx	entry_vtx_id	entry_x	entry_y	entry_z	event	gid	has_pass	in_fv	is_stm	kink_num	ks_flat	ks_mu	michel_conn_type	michel_far_len	michel_found	michel_ke_best	michel_ke_dqdx	michel_ke_range	michel_kink_deg	michel_len	michel_mip	muon_len	n_body_hadron	n_body_other	n_chain_segs	n_delta	n_dot_clusters_unfit	n_dots	n_michel_segs	n_plateau	n_profile_pts	n_stop_arms	n_tail	pass	plateau_med	ratio_flat	ratio_mu	reject_bits	short_track	stop_dis	stop_vtx_id	stop_x	stop_y	stop_z	t0_us	tagger_stop_x	tagger_stop_y	tagger_stop_z	tail_med
1	88	0.0	1.8727284975893397	3.7401265163829898	1.6458072720578714	0.0	1.528278078380288	3.1827009350351	1.2744893598294873	-1.0	0.0	0.0	0.3549284496591341	1.96234435253867	0.0	0.0	0.0	88000	335.3598581951516	-330.82235884024146	87.99543025076645	039252_12	81	1	0	0	74	0.08805912121559045	0.1866575640185697	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	43.57685546285892	0	0	1	0	0	0	0	34	73	0	5	0	28538.01456621111	1.9429621121646847	2.5345055962381684	92	0	1.4739016670977034	88001	336.8349870238631	-308.2384593000876	52.85414416161245	2514.1431370468613	336.8798625105993	-307.7328026404235	51.470423215214325	10128.953266335096
1	90	0.0	0.3891806673916038	1.2938937168890892	0.2725656799634875	0.0	0.25798089831170434	1.049838333360234	0.13485694748719695	-1.0	0.0	0.0	1.0226381109243678	1.9069093448486192	0.0	0.0	3.0890259850785116	90001	177.0472874695452	55.05811153992211	1.8663498491056862	039252_12	139	1	1	0	198	0.04296849049156115	0.11871486245227597	2	0.0	0	3.0890259850785116	0.0	0.0	-1.0	0.0	0.0	125.68312313335517	0	0	1	0	0	1	0	33	210	0	5	0	51691.029839969706	0.9565423624103313	1.238407387165729	28	0	0.039719872138803874	90000	75.58175735733842	1.3479663035881986	42.16519871260498	4314.5971706611	75.6166644058424	1.3423931223396879	42.14708502004288	52861.217107281744
1	95	0.0	0.544968740042576	1.5558955438069606	0.40034667731655066	0.0	0.10589382798219758	0.7196848570385139	0.0912400556159346	-1.0	0.0	0.0	1.4995799871849822	1.8330102099641017	6.444060388398988	0.0	0.0	95001	292.54053895353525	22.016454822707917	1.2600518747029343	039252_12	117	1	1	0	239	0.04057638395911617	0.10471568121274677	1	0.0	1	20.793857718194634	20.793857718194634	34.65664516129041	37.95192086885109	10.800000000000018	1.122045872592389	155.1311390004559	0	1	5	1	0	0	1	33	262	1	5	0	60600.5222900959	0.7981832241277125	1.0381494836526166	24	0	0.15391551211159174	95010	169.3389092799614	6.533348593418713	76.48271768508155	3556.646422140106	169.29562835772316	6.566467875036253	76.33877373826918	90875.33043918523
1	114	1.0	0.7201977154004746	1.8438665820807538	0.5847733398958835	1.0	1.5731010190111563	3.2689560100649637	1.3318825141611677	-1.0	0.0	0.0	1.6213042443989714	1.868581356058792	5.152604773839281	0.0	0.0	114000	257.78650329708853	-335.654596482298	237.90514336533937	039252_12	95	1	1	0	92	0.12423441114069295	0.06365665431530731	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	60.5881812755708	0	1	2	1	0	0	0	33	103	0	4	0	18726.342786268924	1.9862017512232029	2.5878906125348973	16	0	1.445115885429321	114001	260.1257911307331	-293.8309629218996	204.77096807403257	2776.1279917846387	260.1653259603991	-292.43925733037383	205.15820503776345	30361.099041447866
1	123	0.0	0.486565126933417	1.440630865155442	0.3386540929714973	1.0	0.1717819113561135	0.8918601149035839	0.13831371373251508	-1.0	0.0	0.0	1.1300231186057796	1.9069093448486192	0.0	0.0	0.0	123001	197.40615747465375	335.65881996437713	10.673189183038037	039252_12	85	1	1	0	406	0.10929986095256816	0.10876381487206355	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	265.7660238383705	0	0	3	0	0	0	0	33	445	0	5	0	55871.299917021526	0.8830345327017017	1.1432389524961972	20	0	1.4703893508296215	123000	19.451207139395954	262.9942037433533	162.01741627356355	2594.584800137567	20.305555716295064	262.06438620247565	161.2640420684969	63135.8605727915
1	130	0.0	1.0136079122102473	2.307173493572617	0.8197431028785799	0.0	1.3471216116328282	2.8905356475137305	1.1358048236322495	-1.0	0.0	0.0	1.1083720076771078	1.9069093448486192	0.0	0.0	0.0	130017	-328.55700000841773	202.6615132230114	17.17064352672288	039252_12	94	1	0	0	1158	0.047792566320580654	0.11941786788058772	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	737.1373349269664	0	2	11	0	0	0	0	33	1028	0	5	0	25562.945712935772	1.8211655164673077	2.3578096668520794	92	0	0.9813413020458844	130000	336.80602049439557	171.6017105299257	55.50499999971525	2759.216850687436	336.4887721163801	172.5303569738093	55.50499683261357	28333.253461987537
1	66	0.0	0.6131174980790522	1.5750692474189703	0.34577756511451746	0.0	9.075415443348229	15.687868400718724	8.131242468769045	-1.0	0.0	0.0	1.5858142777709165	2.062960083352556	11.60827464726864	0.0	0.0	66001	339.85373530328826	-174.14058207704517	94.82144004597528	039252_13	173	1	1	0	241	0.30389235666841885	0.3623419797609896	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	164.34596100367537	0	3	9	2	0	0	0	34	220	1	4	0	5553.384883160081	7.806941353352081	10.137895650399592	24	0	0.668938585445362	66029	282.66685666422546	-118.07834857436735	107.5350364189892	5855.346410552383	283.283483512796	-118.33748064689681	107.52499999999762	8806.63703767243
1	74	1.0	20.14037035872584	32.621141752652434	7.164654473690094	0.0	12.690484449864712	22.040213197993747	9.929532771767185	-1.0	0.0	0.0	2.397289748484805	1.8063527042252518	0.0	0.0	0.0	74000	103.04540614217926	-34.36024210322091	279.9996386545992	039252_13	71	1	1	0	338	0.11943911461927015	0.22217366171528952	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	210.57483028172834	0	0	2	0	0	0	0	5	91	1	5	0	2309.624268828309	9.5900654537754	13.818212892462302	24	0	1.2321960554878344	74004	111.21812787660001	-230.41406215812157	261.75964217474774	2308.9824963030223	111.62405680261307	-230.76796109520677	260.651362260414	5536.838582513818
1	91	0.0	0.9586777827337042	2.2275897476586977	0.7519515375258091	0.0	1.0895318247528945	2.4515983815129596	0.8819443311253958	-1.0	0.0	0.0	0.8341435239967533	1.9069093448486185	0.0	0.0	0.0	91016	-337.5121661367942	87.29189799872444	142.22719404930135	039252_13	119	1	0	0	1154	0.07963600978121882	0.1483862272182943	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	757.2223077084634	0	0	9	0	0	0	0	33	1231	0	5	0	31317.192467028424	1.6087513347234919	2.0941954057518175	92	0	1.5581144597975085	91000	338.8764580836252	5.281656189501021	247.970098225308	4216.096956286732	339.6623590713183	5.95435231568888	249.13524209161164	26123.033286131667
1	37	0.0	0.28261615417369973	1.1061618335769807	0.16663713555276943	1.0	0.023512957317498823	0.6593464857030652	0.15166479094727414	-1.0	0.0	0.0	1.8996381476962068	2.062996024869679	0.0	0.0	8.295148319357454	37001	-166.92831257383216	335.94731141252566	77.96125157925957	039252_14	139	1	1	1	161	0.09633820517141789	0.026405431462895534	2	0.0	0	8.295148319357454	0.0	0.0	-1.0	0.0	0.0	100.92055105822159	0	0	1	0	0	1	0	33	169	1	4	0	59153.92731539287	0.7770345962111028	1.0060039386090185	0	0	0.5812793149221351	37003	-248.88108573540381	311.9016470632439	122.78882615353693	4337.748866183847	-249.32125266262574	312.0650882625472	123.13150047779634	112371.05691436896
1	62	0.0	2.0153425959183715	3.9974079809391205	1.7434578687755267	0.0	2.9132409359908586	5.4464932264597525	2.655238623277272	-1.0	0.0	0.0	0.8546933276224079	2.00973524246168	0.0	0.0	0.0	62000	102.37588824077784	-336.3006200611067	197.64053829742554	039252_14	134	1	1	0	75	0.13406626555088086	0.22693444874801394	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	54.52541447391396	0	0	1	0	0	0	0	33	84	0	4	0	21885.708998292168	3.09309020492312	3.9308248690278376	28	0	4.5089336367465185	62001	101.96472149382555	-307.02688277882726	157.3746675594154	4068.8338020086067	102.32701501155653	-311.5181443293453	157.2079473373888	18705.569451126008
0	64	1.0	12.288153995711935	21.25121576714157	7.572748471532924	0.0	10.287777765022726	17.691435956682877	8.37727001627549	-1.0	0.0	0.0	0.0	0.0	5.5485116890500805	0.0	0.0	64009	287.1876407813312	24.709309467044644	1.5129824813150163	039252_14	198	1	1	0	137	0.3095247358996905	0.38131659538980905	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	19.343393880325326	0	1	3	1	0	0	0	16	19	0	2	0	4552.213552373146	8.004667389985045	11.401998838013839	28	1	0.27894796065026956	64001	290.88636227234275	63.032393846241305	47.346154420307876	6284.6797870557375	290.6132663649256	62.99868127600744	47.39191524100852	2321.8539388939766
1	81	0.0	0.5774588910095874	1.6053618502314153	0.42811024266675357	1.0	0.18431173078452995	0.9606392465556479	0.13443040767073158	-1.0	0.0	0.0	1.6825890090454183	1.9069093448486125	0.0	0.0	1.2677874690739703	81001	339.6009688623352	-270.4136286383148	113.64490400555633	039252_14	170	1	1	0	162	0.08360230386881362	0.04058663026620868	2	0.0	0	1.2677874690739703	0.0	0.0	-1.0	0.0	0.0	105.60000000000016	0	0	1	0	0	1	0	33	177	1	5	0	52296.763493328595	0.9179524774502286	1.1884461930958263	16	0	0.3349709926100889	81007	242.8809580300364	-289.52518370824885	125.18403709803431	5279.502951435807	242.87014025868334	-289.63048957407307	124.86623335932731	87993.95946252237
1	84	0.0	0.37450577182815886	1.2450130490233184	0.23343887119667883	0.0	0.7777156356992374	1.9332302215583692	0.5833094407637017	-1.0	0.0	0.0	1.1432119460098589	1.9310021653838807	0.0	0.0	0.0	84000	135.03110258096623	-174.1741514558094	298.3767571851605	039252_14	75	1	1	0	250	0.03524683749154078	0.13848228821301278	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	161.05285163440908	0	0	1	0	0	0	0	34	270	0	4	0	38764.56240201447	1.3541686145373397	1.7769290298365217	28	0	0.8651706843406654	84002	262.8429304354605	-126.65187508720877	233.46896473142775	2632.7138187811074	263.0941641274709	-125.89515186458217	233.80478002199533	44316.11081982757
1	117	0.0	0.34314526315627203	1.206661417546813	0.20479727422982621	1.0	0.1472266599632058	0.83839602410837	0.21877440222036298	-1.0	0.0	0.0	2.0099011122101027	1.9402771965303431	0.0	0.0	0.0	117001	60.771803898462714	334.35476185006735	37.511565421180784	039252_14	164	1	1	1	160	0.18610118940695913	0.10687118911085458	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	105.71724534939771	0	0	2	0	0	0	0	20	163	1	5	0	50661.206690647115	0.8111987125458588	1.1082233968711384	0	0	1.0554263077389037	117002	-21.830495508250397	300.8630290366883	80.65239322361876	5084.908551388473	-22.828925279140414	300.92693908802346	80.31627094080157	101824.01567343753
1	32	0.0	0.4083943678651078	1.3299379600732384	0.2698311170814178	0.0	0.40249473082726106	1.3128537926516068	0.26085637887412405	-1.0	0.0	0.0	1.073634091888608	1.7452523292004152	3.9386138665077732	0.0	0.0	32000	-281.8252886999741	-136.48568305920807	297.8713531060103	039252_15	193	1	1	0	46	0.058183338302400245	0.11919308190561828	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	32.95625381029529	0	0	2	1	0	0	0	17	56	0	4	0	49678.41641957908	1.0741657573976413	1.393827035756959	24	1	1.1361242368390534	32002	-294.79464781602184	-155.64162757844343	279.51903455947075	6372.453308281885	-294.8631421373057	-155.43936372854557	280.63490916914225	53336.4414990989
1	77	0.0	0.40050202792978384	1.3022312254341	0.2625431846884437	1.0	0.06048273038234588	0.7514601474753283	0.13813101384492604	-1.0	0.0	0.0	1.6367934055028106	1.8983828890199554	0.0	0.0	0.0	77000	222.86144994640563	-158.34762667869867	297.93055520879176	039252_15	184	1	1	1	165	0.11154230170884127	0.027429498901356264	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	112.53534469843092	0	0	1	0	0	0	0	34	188	0	4	0	55647.663032634504	0.8268703890042094	1.0586920762241914	0	0	0.3598630363602268	77002	176.44327830706158	-107.24868731902477	219.77367763841852	6199.676947580266	176.26903848434875	-107.27067702649188	219.45957838358828	91083.72788345869
1	81	1.0	1.0085310198469082	2.3277110012132356	0.8364792298633202	0.0	0.10172083047604269	0.665752496371984	0.14048850289595327	-1.0	0.0	0.0	0.6513914629494003	1.9096239395010286	0.0	0.0	0.0	81001	320.17721414650015	177.03531021080983	1.5663210749504963	039252_15	83	1	1	0	315	0.07886555508841941	0.10495192736951897	1	4.939951007794084	1	17.30995620172371	17.30995620172371	53.76182405931129	81.71833647834978	9.397437164618696	0.6290185572616598	206.375009795928	0	0	1	0	0	0	2	32	344	1	5	0	61416.67569950674	0.775092936489216	1.0058880473664114	28	0	1.696084077974144	81003	302.8090994912746	27.91516286440584	108.51019420123141	2667.1046652368145	302.20113792832797	27.985058205629713	106.92836027227045	40006.29823339058
1	82	0.0	0.4117028645299873	1.2061071277490647	0.25313892493105655	1.0	0.3229252908799288	1.1703679944011594	0.28513606034915395	-1.0	0.0	0.0	1.8367828096948424	1.6927582178310723	0.0	0.0	0.0	82001	329.7955021056346	66.04352920190735	1.4436505429564552	039252_15	138	1	1	0	49	0.1895232515503893	0.10394183811058405	1	0.0	1	9.964434804896847	9.964434804896847	12.155075350018294	125.91883372036789	4.932389009929784	0.9201427280973495	34.71394432440377	0	0	1	0	0	0	1	17	59	1	5	0	53888.90260073001	1.0146483023256148	1.313643597876068	16	1	0.601883635721927	82002	332.0038940375799	43.113490759793	19.264569219150218	4824.482008828824	332.01876519447603	42.51179402284641	19.26651765191506	98982.20993034057
1	91	0.0	0.3903159927875329	1.2979551640005937	0.26590014674288875	1.0	0.04875094561269249	0.7350034650446682	0.1282195238705293	-1.0	0.0	0.0	1.771340633361618	1.9299426070241887	0.0	0.0	13.00270815868851	91000	339.90039272191547	253.57781378275521	259.6106360335942	039252_15	126	1	1	1	280	0.08931892165441302	0.021524843641616997	1	0.0	1	16.196110952901947	16.196110952901947	36.46225162012705	36.35349205922179	11.175566857687073	0.9512933404993797	180.50446014499005	0	0	1	0	0	1	1	33	302	1	5	0	56893.96560499569	0.8097690224988902	1.0523453026571246	0	0	0.4419272236799383	91002	183.3823163193993	175.015672939483	248.65972550054477	4512.818310356656	183.14235923890283	174.64676995364601	248.6193416227019	100778.59306920717
1	32	1.0	0.343274404492392	1.2220243968650248	0.27811795425655345	0.0	0.16751036878218675	0.7967833356504573	0.07621359019501214	-1.0	0.0	0.0	0.11194327777717418	1.9075976952646307	6.102768520748428	0.0	0.0	32003	-5.203779020514446	-85.50326251774813	193.71967733056417	039252_16	50	1	1	0	207	0.07940242862841373	0.1540965802814107	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	134.88707527247303	0	0	2	1	0	0	0	34	227	0	5	0	56975.253138072425	0.8271843414921438	1.08041368882817	28	0	0.0027983528909847465	32000	-127.21593102051447	-76.03666355889814	209.19217865774485	1869.0197944894855	-127.21593102051447	-76.03747825379347	209.18950152287152	6377.996588460056
1	33	0.0	1.123081196298604	2.5065840406343693	0.9240539725569417	1.0	1.0022066601474742	2.3203721278099216	0.8352542393385572	-1.0	0.0	0.0	0.8324612068030544	1.9377889691590773	0.0	0.0	0.0	33025	-298.9325071555756	-212.74536092953485	298.1763888558638	039252_16	104	1	0	0	218	0.14677543375456814	0.06553895835793311	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	144.26767215598005	0	2	5	0	0	0	0	33	245	0	5	0	35370.62322383124	1.5510850984557918	2.013688144378979	84	0	0.043046013838578014	33001	-249.6222596281509	-334.91618818724737	295.9813798210397	3277.334251799858	-249.5971405039997	-334.9510714236798	295.98364890130813	29444.67169428669
1	40	0.0	0.16548872280889748	0.8632311868734103	0.04235064965469783	1.0	0.1485053357192657	0.4177847645557321	0.2450650670226569	-1.0	0.0	0.0	1.7210166946353078	1.9069093448486194	0.0	0.0	1.3878814748978492	40001	-3.3007596687493055	42.24699687150836	32.50074914217069	039252_16	144	1	1	1	111	0.07456832670122437	0.027443720153763396	2	0.0	0	2.8904723179664953	0.0	0.0	-1.0	0.0	0.0	72.55316821932104	0	0	1	0	0	2	0	33	122	0	5	0	68773.48392479974	0.663621635223701	0.8591714989738082	0	0	0.17543812846354678	40000	-63.43249222669378	78.69009201309429	42.10423247174704	4750.763523773743	-63.555645055800916	78.81419248372711	42.08970694971129	118360.31398281333
1	88	0.0	0.4406121688780755	1.3725921093963307	0.30237679827679287	1.0	0.07500796554850286	0.7673420239980264	0.15227166118066318	-1.0	0.0	0.0	1.8227996596234408	2.0050463560744274	0.0	0.0	0.0	88000	339.55602239862276	122.87310866587832	298.1262843195543	039252_16	120	1	1	1	463	0.11844207437486443	0.044277763034024864	1	0.0	1	14.00832173667321	14.00832173667321	23.62955172480766	60.77351153016873	8.2487034484467	0.9264338015267638	308.3085450295862	0	1	2	0	0	0	1	33	495	1	4	0	62102.416676584944	0.8269256636362426	1.066758650198015	0	0	0.2107379567050181	88002	232.84268372346736	-39.58453982427328	94.97578138483962	4013.60641437116	232.78777766353136	-39.76815499338396	94.88813846926188	113200.26397987214
1	98	1.0	0.28875540685706735	1.127488122884517	0.2128365286216831	0.0	0.3784448918379939	1.1506669964524723	0.16793327251196413	-1.0	0.0	0.0	0.13829748801796365	1.6490164906968765	0.0	0.0	0.0	98001	339.6567067961184	-264.9179140771491	255.60117536891434	039252_16	77	1	1	0	26	0.17889876439099328	0.2826032338250001	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	16.200000000000042	0	0	1	0	0	0	0	11	28	1	5	0	71350.40804053265	0.8290605659939709	1.2708121482456602	28	1	0.6946797528028151	98002	326.10009419054387	-271.4597237721852	254.47254597351838	2637.754977868603	325.7348638146907	-271.75952838600716	254.98176490977215	9867.582201062382
1	110	0.0	0.4568591627224099	1.4158304378215283	0.33599821603910895	0.0	0.1606934449186644	0.8186145571969827	0.06576134639260503	-1.0	0.0	0.0	0.22725021266020273	2.0632449348442137	0.0	0.0	0.1727187608012351	110001	244.06864051021518	262.25012073570053	1.2990119519499177	039252_16	166	1	1	0	248	0.06191202679133967	0.13742320106417238	2	0.0	0	0.1727187608012351	0.0	0.0	-1.0	0.0	0.0	155.64041901769266	0	0	2	0	0	1	0	33	261	0	4	0	55498.0932444429	0.8454803250957598	1.095757186432629	28	0	0.1131933117587137	110000	114.25537866192349	269.1010224350557	73.20470020384327	5503.069074253267	114.17858886690388	269.1783452410695	73.23531452856068	12611.953492035409
1	80	0.0	2.3335039740349295	4.50923304808731	2.1539537736306613	0.0	0.749704345471177	1.8630122444903763	0.5849061030630403	-1.0	0.0	0.0	0.27643844091772457	1.9540369398669069	1.1803507312386927	0.0	0.0	80006	203.24873083473736	-215.7774224821307	294.9342667412804	039252_17	213	1	1	0	225	0.13816567467684682	0.22972868938604063	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	168.87694905023278	0	1	4	1	0	0	0	34	274	0	4	0	35245.46662117573	1.3416025014775086	1.725419567750557	28	0	1.3324877496375676	80001	207.3476721148533	-122.09992851644293	203.7458390287488	6376.642948627677	207.4774068846935	-120.98127685791947	203.0335813792206	9743.20184217552
