det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdvd	039252_1	81	0	2827	2828	2	1.64	2.16	214.9	67.7	50.1	0.86	1.47	1	D-crawl	1	1.00	0.00	1.00	0.00	1.00	0.00	1.00	0.50	3live:t/1dead:i	0	7.85		
pdvd	039252_1	81	0	2891	2894	4	2.51	3.10	210.9	31.9	51.5	2.64	3.44	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_1	81	0	2907	2912	6	3.71	4.29	212.7	23.4	52.9	3.95	0.59	2	GAP-live	0	0.22	0.00	0.22	0.00	0.17	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_1	81	0	2914	2920	7	4.36	4.91	211.9	19.1	51.2	4.05	4.38	2	GAP-live	0	0.30	0.00	0.30	0.00	0.00	0.00	0.00	0.14	3live:t/3live:i	0			
pdvd	039252_1	81	0	2926	2927	2	1.49	1.54	209.3	16.1	49.3	1.02	1.54	1	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:t/1blank:i/2blank+:i	0	1.52		
pdvd	039252_1	81	0	2937	2947	11	36.88	36.69	195.7	7.1	43.9	4.90	3.11	3	GAP-live	0	0.04	0.00	0.04	0.09	0.00	0.00	0.00	0.00	3live:i/3live:t/1blank:t/1blank:i	0			
pdvd	039252_1	81	0	2951	2954	4	2.51	3.14	174.4	-6.0	41.0	1.80	2.45	3	GAP-short	0	0.83	0.00	0.83	0.00	0.00	0.25	0.00	0.50	3live:i/1blank:i/3live:t/3live:i/3live:t	0			
pdvd	039252_1	93	0	3586	3603	18	10.51	10.56	235.3	-88.9	297.5	5.16	2.93	2	GAP-live	0	0.24	0.00	0.24	0.00	0.00	0.06	0.00	0.11	3live:i/3live:i/3live:i/3live:t	0			
pdvd	039252_1	114	0	4950	4952	3	8.43	9.04	-51.7	-284.0	82.9	1.48	1.76	2	GAP-live	0	0.33	0.00	0.33	0.33	0.00	0.00	0.00	0.33	2blank+:i/2blank+:i/2blank+:i/2blank+:i/3live:i/3live:t	0			
pdvd	039252_1	116	0	4963	4964	2	1.20	6.02	91.2	333.5	59.5	1.19	1.72	3	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i/3live:t	0			
pdvd	039252_1	116	0	5126	5128	3	10.85	11.75	0.3	315.3	101.6	0.90	2.20	3	FIT	0	0.29	0.00	0.29	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i/3live:t/3live:i	0			
pdvd	039252_1	116	0	5439	5442	4	2.52	3.11	-185.7	287.5	182.9	1.71	1.35	2	GAP-short	0	0.83	0.00	0.83	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i/1blank:t	0			
pdvd	039252_1	119	0	5664	5666	3	1.53	1.82	146.2	334.3	286.4	0.83	1.12	2	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:t/3live:t	0			
pdvd	039252_1	119	0	5896	5897	2	12.08	12.68	-1.2	317.2	276.3	1.36	1.19	3	GAP-live	0	0.16	0.00	0.16	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:i/1blank:i	0			
pdvd	039252_10	32	0	329	330	2	1.18	1.65	-320.6	-44.1	215.3	1.40	2.21	1	GAP-dead	0	0.67	0.00	0.67	1.00	0.00	0.00	0.00	0.50	2blank+:i/1dead:i/1dead:t	0			
pdvd	039252_10	32	0	480	481	2	2.39	2.78	-249.0	-0.9	238.2	0.40	1.19	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i/3live:t/3live:i	0			
pdvd	039252_10	90	0	3768	3772	5	3.06	1.70	-89.3	301.8	176.0	1.80	2.37	2	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/1blank:i/3live:t	0	2.65		
pdvd	039252_10	90	0	3966	3970	5	10.25	10.29	-2.6	216.4	211.6	2.29	1.34	3	GAP-live	0	0.38	0.00	0.38	0.00	0.00	0.00	0.00	0.20	3live:t/3live:t/1blank:t/1blank:i	0			
pdvd	039252_10	95	0	4460	4463	4	10.67	11.15	-1.9	104.1	198.9	1.42	1.30	3	GAP-live	0	0.18	0.00	0.18	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:t/3live:i	0			
pdvd	039252_10	95	0	4479	4484	6	3.67	3.83	-12.1	102.7	191.3	2.17	2.37	3	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.17	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:t	0			
pdvd	039252_10	95	0	4605	4606	2	1.28	1.87	-73.9	94.6	147.1	1.43	1.36	2	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/2blank+:i	0			
pdvd	039252_10	97	0	4611	4612	2	17.95	18.55	55.1	52.1	15.0	1.36	1.48	3	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.00	3live:t/3live:i/1blank:i/3live:i	0			
pdvd	039252_10	98	0	5398	5399	2	9.71	10.80	-1.1	189.9	152.0	0.99	2.97	3	GAP-live	0	0.32	0.00	0.32	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:t/1blank:t	0			
pdvd	039252_10	101	0	5901	5903	3	1.63	2.25	22.1	201.4	282.9	1.43	1.36	1	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	27	0	381	383	3	1.93	2.62	-149.1	-302.5	288.7	1.72	0.65	1	GAP-short	0	0.80	0.00	0.80	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	27	0	443	449	7	4.57	4.75	-187.9	-298.1	280.7	2.91	3.94	3	GAP-live	0	0.40	0.00	0.40	0.29	0.00	0.00	0.00	0.71	1dead:i/1dead:t/1dead:t/1dead:i	0			
pdvd	039252_11	27	0	555	572	18	20.04	20.38	-259.0	-293.4	262.1	10.49	1.53	3	GAP-live	0	0.07	0.00	0.07	0.00	0.00	0.06	0.00	0.06	1dead:i/3live:i/1dead:t/1dead:i	0			
pdvd	039252_11	85	0	2721	2725	5	4.45	5.11	321.5	-35.7	231.5	2.01	2.13	3	GAP-short	0	0.60	0.00	0.60	0.20	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	85	0	2727	2729	3	1.64	3.94	315.5	-35.7	231.4	1.80	2.21	1	GAP-dead	0	0.38	0.00	0.38	1.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	85	0	2743	2745	3	1.84	2.47	312.5	-29.7	233.6	2.32	2.25	1	GAP-dead	0	0.20	0.00	0.20	1.00	0.00	0.00	0.67	0.00	1dead:e/2blank+:i/1dead:i/1dead:t	0			
pdvd	039252_11	85	0	2749	2751	3	2.87	3.47	310.2	-30.7	235.9	2.37	1.95	2	GAP-dead	0	0.29	0.00	0.29	1.00	0.00	0.00	0.00	0.00	1dead:t/2blank+:i/2blank+:i/2blank+:i/1dead:i/1dead:e	0			
pdvd	039252_11	85	0	2755	2757	3	1.79	2.38	306.3	-31.5	236.3	1.62	1.72	2	GAP-dead	0	0.80	0.00	0.80	1.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_11	106	0	3330	3332	3	8.54	9.15	1.2	-221.6	38.8	1.56	1.12	3	GAP-live	0	0.28	0.00	0.28	0.00	0.00	0.00	0.00	0.00	3live:i/2blank+:i/1dead:t/1dead:i	0			
pdvd	039252_12	36	0	679	681	3	1.75	2.40	-24.6	-5.6	256.9	1.40	1.37	1	D-blank-term	1	0.80	0.00	0.80	0.33	0.00	0.00	0.00	0.00	1blank:i/1blank:t/1blank:i	0	4.10		
pdvd	039252_12	36	0	711	713	3	2.13	2.29	-39.5	-11.6	247.6	2.21	2.19	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/1blank:i/1blank:i	0			
pdvd	039252_12	96	0	2471	2473	3	1.75	2.31	182.1	-310.0	170.8	1.36	0.41	1	GAP-dead	0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.33	1dead:t/1dead:i/2blank+:i/1dead:i/1dead:t	0			
pdvd	039252_12	113	0	2765	2814	50	30.32	25.18	195.1	53.0	7.7	12.58	2.76	3	GAP-live	0	0.04	0.00	0.04	0.00	0.00	0.04	0.42	0.02	3live:i/3live:t/1dead:i/1dead:t	0			
pdvd	039252_12	113	0	2826	2830	5	2.88	3.14	183.1	66.2	14.1	1.70	1.36	3	GAP-short	0	0.83	0.00	0.83	0.00	0.00	0.00	0.00	0.40	3live:t/3live:i/3live:i	0			
pdvd	039252_12	113	0	2833	2975	143	87.33	80.01	189.9	87.3	50.1	19.25	2.05	3	GAP-live	0	0.01	0.00	0.01	0.00	0.00	0.02	0.50	0.00	1blank:i/1blank:t/3live:i/3live:i	0			
pdvd	039252_12	113	0	2982	2983	2	1.34	1.84	196.2	108.0	85.1	1.18	0.96	1	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.50	0.00	1blank:i/1blank:t/3live:i	0	5.23		
pdvd	039252_12	113	0	3003	3004	2	1.32	1.60	195.9	120.8	85.9	1.72	1.19	2	GAP-short	0	0.67	0.00	0.67	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_12	113	0	3006	3091	86	52.42	48.69	194.6	142.1	99.4	18.82	3.29	3	GAP-live	0	0.02	0.00	0.02	0.00	0.00	0.01	0.00	0.01	3live:i/3live:i/3live:i/3live:t	0			
pdvd	039252_12	115	0	3099	3101	3	1.64	1.18	203.8	140.1	10.0	1.69	2.06	3	FIT	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:e	1			
pdvd	039252_12	115	0	3166	3168	3	1.94	2.01	171.0	133.0	27.6	1.22	1.73	1	D-blank-term	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.67	3live:i/3live:t/1blank:t/3live:i/3live:i	0	3.94	6.44	2.025
pdvd	039252_12	115	0	3253	3254	2	1.34	1.93	126.8	118.1	49.3	1.89	1.53	2	FIT	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	1.00	3live:i/3live:t/3live:i/3live:t	0			
pdvd	039252_12	115	0	3282	3294	13	8.25	7.02	109.5	112.0	57.8	5.31	2.32	3	GAP-live	0	0.21	0.00	0.21	0.00	0.00	0.00	0.00	0.31	3live:i/3live:i/3live:t	0			
pdvd	039252_12	116	0	3455	3458	4	2.54	1.35	334.9	85.3	7.5	1.90	2.86	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_12	116	0	3536	3540	5	3.39	3.75	334.8	87.5	43.4	2.00	2.53	2	GAP-short	0	0.71	0.00	0.71	0.00	0.00	0.00	0.00	0.40	3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdvd	039252_12	116	0	3549	3570	22	13.67	13.69	336.2	89.9	56.1	2.77	3.91	2	GAP-live	0	0.37	0.00	0.37	0.00	0.00	0.00	0.27	0.18	1blank:i/3live:t/3live:i/1blank:t/3live:i/3live:i/3live:i/3live:t/3live:i	0			
pdvd	039252_12	116	0	3572	3593	22	13.59	10.38	333.2	88.6	67.0	6.35	3.36	3	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	1blank:i/1blank:t/3live:i/3live:t	0			
pdvd	039252_12	116	0	3598	3600	3	1.79	1.73	326.8	88.5	70.0	1.19	2.26	2	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.67	3live:i/3live:t	0			
pdvd	039252_12	116	0	3623	3635	13	7.97	8.31	325.2	104.2	76.1	2.74	3.11	2	GAP-live	0	0.41	0.00	0.41	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:t	0			
pdvd	039252_12	117	0	4051	4054	4	2.50	3.10	19.7	261.4	164.3	2.12	2.10	2	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.50	0.00	1blank:t/1blank:i/1blank:t	0			
pdvd	039252_12	126	0	4215	4216	2	10.57	11.27	-0.2	287.8	27.5	1.44	1.14	3	GAP-live	0	0.17	0.00	0.17	0.00	0.00	0.00	0.00	0.50	1blank:t/3live:i/3live:t/1dead:i	0			
pdvd	039252_13	31	0	142	143	2	1.10	1.68	-81.5	-13.5	268.4	1.58	1.39	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:t/2blank+:i	0			
pdvd	039252_13	35	0	552	558	7	3.92	4.24	-172.7	204.7	1.6	2.00	1.62	3	GAP-short	0	0.62	0.00	0.62	0.00	0.00	0.00	0.00	0.00	3live:t/3live:i/2blank+:i/2blank+:i/2blank+:i/1blank:i/3live:e	0			
pdvd	039252_13	70	0	2451	2453	3	2.43	3.04	189.0	-144.3	107.9	1.38	1.97	2	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.33	0.00	0.33	3live:i/1dead:t/3live:t	0			
pdvd	039252_13	71	0	2584	2592	9	5.28	5.81	289.5	271.1	2.0	5.85	0.24	2	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2595	2603	9	5.36	6.00	289.5	264.3	2.0	12.54	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2609	2612	4	3.03	3.53	289.5	257.0	2.0	16.18	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2618	2621	4	2.27	2.93	289.6	250.8	2.0	11.22	nan	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	0	2630	2633	4	2.41	2.98	289.6	243.6	2.0	4.89	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	1blank:i/1blank:t/3live:i	0			
pdvd	039252_13	71	0	2641	2644	4	2.52	3.16	289.5	237.1	2.0	1.84	nan	2	GAP-short	0	0.00	0.50	0.50	0.00	0.00	0.00	1.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	0	2664	2669	6	4.15	4.85	289.6	221.7	2.1	5.67	2.63	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	0	2697	2745	49	30.16	30.17	289.6	196.1	15.3	16.35	2.90	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	1blank:i/3live:i/3live:i/1dead:i	0			
pdvd	039252_13	71	0	2755	2781	27	17.79	14.42	289.6	176.5	30.1	8.77	3.90	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	1blank:i/1blank:t/1blank:i/1blank:t	0			
pdvd	039252_13	71	0	3182	3185	4	2.30	2.88	293.0	-34.3	150.4	1.08	1.66	2	D-bridge	1	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1blank:i/1blank:i	0	1.66		
pdvd	039252_13	71	1	4040	4042	3	2.09	2.43	292.1	-34.8	150.5	1.19	1.03	2	D-bridge	1	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1blank:i/1blank:i	0	1.66		
pdvd	039252_13	71	1	4453	4482	30	18.13	14.70	289.8	177.1	30.1	8.82	4.20	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	1blank:i/1blank:t/1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4491	4546	56	33.93	30.48	289.6	195.1	16.3	16.61	3.02	2	GAP-live	0	0.00	0.00	0.00	0.02	0.00	0.04	0.00	0.00	1blank:i/3live:i/3live:i/1dead:i	0			
pdvd	039252_13	71	1	4574	4575	2	1.15	1.72	289.6	220.3	2.0	2.68	2.67	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4600	4603	4	2.44	3.04	289.5	237.1	2.0	1.85	nan	2	GAP-live	0	0.00	0.33	0.33	0.00	0.00	0.00	1.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4610	4613	4	2.41	3.07	289.6	243.5	2.0	4.90	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	1blank:i/1blank:t/3live:i	0			
pdvd	039252_13	71	1	4622	4625	4	2.32	2.90	289.6	250.8	2.0	11.25	nan	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4632	4635	4	2.66	3.31	289.5	257.0	2.0	16.19	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4641	4649	9	5.34	5.93	289.5	264.3	2.0	12.62	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4652	4660	9	5.27	5.86	289.5	270.8	2.0	6.11	0.24	2	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	84	0	5938	5943	6	24.46	25.06	272.9	221.9	25.3	2.83	2.06	3	GAP-live	0	0.02	0.04	0.06	0.00	0.00	0.00	0.17	0.00	1blank:i/1blank:t/1blank:t/1blank:i/3live:i/3live:t	0			
pdvd	039252_13	84	0	5949	5959	11	12.38	12.75	265.9	215.6	41.7	6.00	3.32	3	GAP-live	0	0.12	0.08	0.19	0.00	0.00	0.00	0.00	0.09	3live:i/3live:t	0			
pdvd	039252_13	84	0	6001	6007	7	4.38	4.99	251.0	214.6	61.7	2.75	3.72	2	GAP-live	0	0.40	0.00	0.40	0.00	0.00	0.00	0.00	0.14	3live:i/3live:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_14	37	0	327	329	3	1.84	1.96	-204.0	324.6	92.1	1.83	0.44	3	GAP-short	0	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	1blank:t/1blank:i/2blank+:i/2blank+:i	0			
pdvd	039252_14	38	0	434	438	5	18.00	18.60	-29.4	313.6	88.1	2.36	3.11	3	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.20	3live:t/3live:i/3live:e/1blank:i/3live:t/1blank:i	0			
pdvd	039252_14	67	0	1132	1133	2	1.32	1.81	66.1	-95.4	272.4	1.62	1.66	1	GAP-dead	0	0.50	0.00	0.50	1.00	0.00	0.00	0.00	0.00	1blank:t/1dead:i/1blank:t	0			
pdvd	039252_14	67	0	1135	1137	3	1.78	1.86	66.4	-96.7	273.6	3.07	2.84	1	GAP-live	0	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	1blank:t/1dead:i	0			
pdvd	039252_14	67	0	1143	1144	2	1.08	1.54	65.7	-100.3	272.8	1.77	1.42	1	GAP-live	0	0.33	0.00	0.33	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i	0			
pdvd	039252_14	67	0	1148	1152	5	3.17	3.37	66.2	-103.7	272.9	2.00	2.27	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i/1blank:i	0			
pdvd	039252_14	67	0	1173	1182	10	6.27	6.48	65.8	-119.9	271.1	1.67	1.40	2	GAP-dead	0	1.00	0.00	1.00	0.70	0.00	0.00	0.00	0.00	1blank:t/1blank:i/1blank:i	0			
pdvd	039252_14	67	0	1186	1188	3	1.90	2.37	66.0	-125.6	271.5	1.52	0.66	1	GAP-dead	0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_14	67	0	1191	1229	39	54.91	51.08	66.1	-154.4	287.4	10.74	3.25	3	GAP-live	0	0.07	0.00	0.07	0.03	0.00	0.31	0.36	0.00	1blank:i/1dead:i/1blank:i/3live:e	0			
pdvd	039252_14	72	0	1626	1628	3	1.75	2.33	134.1	3.5	100.9	3.06	3.55	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1blank:i/3live:i	0			
pdvd	039252_14	72	0	1632	1634	3	2.77	3.33	134.7	-0.7	100.9	3.66	0.79	2	GAP-live	0	0.14	0.00	0.14	0.00	0.00	0.00	0.00	0.00	3live:t/1blank:i	0			
pdvd	039252_14	72	0	1668	1676	9	5.38	5.93	140.9	-15.3	107.3	3.41	3.61	1	GAP-live	0	0.17	0.00	0.17	0.00	0.00	0.00	0.56	0.00	3live:i/1blank:t/3live:i/3live:t/3live:i/3live:t	0			
pdvd	039252_14	75	0	2027	2029	3	2.02	2.72	331.1	-96.5	140.4	1.68	1.72	1	GAP-live	0	0.40	0.00	0.40	0.00	1.00	0.00	0.00	0.00	3live:i/3live:i/3live:i	0			
pdvd	039252_14	75	0	2157	2170	14	8.66	8.52	331.6	-146.6	110.3	11.58	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	1.00	0.00	0.71	0.00	3live:i/1blank:t/1blank:i	0			
pdvd	039252_14	75	0	2177	2178	2	1.32	1.89	331.6	-155.1	112.5	7.16	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_14	75	0	2187	2192	6	3.90	4.48	331.6	-162.2	114.3	2.68	3.92	1	GAP-live	0	0.44	0.00	0.44	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_14	78	0	3023	3034	12	6.74	6.39	141.3	67.1	148.4	2.86	3.83	3	GAP-short	0	0.54	0.00	0.54	0.00	0.00	0.08	0.00	0.17	3live:i/1dead:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdvd	039252_14	78	0	3041	3044	4	2.59	3.22	134.8	62.5	147.7	1.82	1.86	3	GAP-short	0	0.83	0.00	0.83	0.00	0.00	0.00	0.00	0.25	3live:i/3live:i	0			
pdvd	039252_14	80	0	3437	3438	2	1.09	1.82	275.7	-160.6	51.4	1.40	0.97	3	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_14	80	0	3642	3644	3	2.09	2.55	177.4	-201.8	125.8	6.64	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:t	0			
pdvd	039252_14	80	0	3647	3648	2	1.42	1.89	175.5	-202.8	127.4	7.05	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:t	0			
pdvd	039252_14	93	0	3941	3956	16	9.89	10.05	214.9	-260.9	288.5	3.48	2.91	2	GAP-live	0	0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/1blank:i/1blank:i/1blank:i/1blank:t/3live:i/3live:e	0			
pdvd	039252_14	93	0	3958	3959	2	1.64	2.20	216.3	-266.5	286.8	1.66	1.64	1	GAP-short	0	0.75	0.00	0.75	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i	0			
pdvd	039252_14	93	0	3964	3971	8	5.11	5.08	216.1	-269.3	288.3	2.89	3.56	1	GAP-live	0	0.40	0.00	0.40	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdvd	039252_14	93	0	3989	3999	11	6.53	6.85	217.5	-282.9	286.8	3.15	3.12	2	GAP-live	0	0.29	0.00	0.29	0.18	0.00	0.00	0.00	0.00	1blank:t/1blank:i/1blank:i/2blank+:i/1dead:i/3live:i/1blank:i/1dead:i	0			
pdvd	039252_14	93	0	4002	4005	4	2.94	3.17	221.9	-286.7	287.2	1.68	1.86	3	GAP-short	0	0.83	0.00	0.83	0.25	0.00	0.00	0.00	0.25	3live:i/3live:t/3live:i/1blank:i/1blank:i/1dead:i	0			
