label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share
phase:q4	share	U	4	1599.59	300	8.74968e+06	4.04849	3.41452	2.61699	8.58246	0.923359	11.58	1.45519e-11	0	0.613427
phase:q4	share	U	5	2016.16	348	8.77166e+06	4.04638	3.45835	2.69343	6.69981	1.79622	11.6675	1.45519e-11	0	0.635331
phase:q4	rms	V	0	245.996	336	9.51526e+06	3.6428	1.84766	2.35544	5.85852	1.44902	15.4043	1.45519e-11	0	0.689012
phase:q4	rms	V	1	609.85	345	9.76394e+06	3.67369	2.63156	2.42954	6.28883	2.03899	12.4735	1.45519e-11	0	0.67716
phase:q4	rms	V	2	903.749	318	9.65209e+06	3.5829	2.96058	2.48778	5.0103	1.51476	10.2612	1.45519e-11	0	0.701169
phase:q4	rms	V	3	1207.81	307	9.66321e+06	3.96321	3.30292	2.54663	9.7731	1.95506	11.2831	1.45519e-11	0	0.662128
phase:q4	rms	V	4	1559.06	338	9.64707e+06	4.04093	3.41807	2.61296	10.5907	2.15705	11.4735	1.45519e-11	0	0.636861
phase:q4	rms	V	5	2035.03	331	9.65507e+06	3.70689	3.47894	2.70025	6.7387	1.31748	8.92935	1.45519e-11	0	0.663107
phase:q4	share	V	0	245.996	336	9.51526e+06	3.6428	1.84766	2.35544	3.43863	0.588885	15.4043	1.45519e-11	0	0.689012
phase:q4	share	V	1	609.85	345	9.76394e+06	3.67369	2.63156	2.42954	3.98365	0.718406	12.4735	1.45519e-11	0	0.67716
phase:q4	share	V	2	903.749	318	9.65209e+06	3.5829	2.96058	2.48778	2.96664	0.384423	10.2612	1.45519e-11	0	0.701169
phase:q4	share	V	3	1207.81	307	9.66321e+06	3.96321	3.30292	2.54663	4.81377	0.749434	11.2831	1.45519e-11	0	0.662128
phase:q4	share	V	4	1559.06	338	9.64707e+06	4.04093	3.41807	2.61296	6.57882	1.10657	11.4735	1.45519e-11	0	0.636861
phase:q4	share	V	5	2035.03	331	9.65507e+06	3.70689	3.47894	2.70025	4.7547	0.962194	8.92935	1.45519e-11	0	0.663107
phase:q4	rms	W	0	292.491	190	3.84605e+06	3.62369	2.28446	1.2915	10.9564	2.81377	9.58034	1.45519e-11	0	0.590072
phase:q4	rms	W	1	697.89	193	3.90277e+06	3.23937	2.298	1.43631	8.28361	1.93209	7.2757	1.45519e-11	0	0.590256
phase:q4	rms	W	2	1045.44	168	3.80478e+06	3.04768	2.37559	1.54973	7.02626	0.956459	6.04654	1.45519e-11	0	0.590211
phase:q4	rms	W	3	1340.59	172	3.95626e+06	2.96895	2.40685	1.63989	6.51723	1.24246	5.71099	1.45519e-11	0	0.576039
phase:q4	rms	W	4	1683.83	188	3.8818e+06	2.84604	2.44184	1.73888	5.72123	1.23609	5.16106	1.45519e-11	0	0.594615
phase:q4	rms	W	5	2079.99	177	3.88379e+06	3.03809	2.48801	1.84654	6.96418	1.17779	6.44956	1.45519e-11	0	0.562156
phase:q4	share	W	0	292.491	190	3.84605e+06	3.62369	2.28446	1.2915	4.82594	1.98387	9.58034	1.45519e-11	0	0.590072
phase:q4	share	W	1	697.89	193	3.90277e+06	3.23937	2.298	1.43631	4.8175	1.08721	7.2757	1.45519e-11	0	0.590256
phase:q4	share	W	2	1045.44	168	3.80478e+06	3.04768	2.37559	1.54973	4.81958	0.770912	6.04654	1.45519e-11	0	0.590211
phase:q4	share	W	3	1340.59	172	3.95626e+06	2.96895	2.40685	1.63989	5.48789	1.20122	5.71099	1.45519e-11	0	0.576039
phase:q4	share	W	4	1683.83	188	3.8818e+06	2.84604	2.44184	1.73888	4.62028	0.700071	5.16106	1.45519e-11	0	0.594615
phase:q4	share	W	5	2079.99	177	3.88379e+06	3.03809	2.48801	1.84654	6.18413	0.669706	6.44956	1.45519e-11	0	0.562156
phase:centre	rms	U	0	252.228	1013	2.94976e+07	3.34522	0.72667	2.35282	7.966	1.19541	16.1982	1.45519e-11	0	0.798215
phase:centre	rms	U	1	654.015	922	2.94745e+07	3.27743	1.19243	2.4346	7.6455	1.24269	15.2469	1.45519e-11	0	0.799937
phase:centre	rms	U	2	974.055	892	2.94695e+07	3.27739	1.42904	2.49782	7.64531	0.678191	14.9383	1.45519e-11	0	0.786637
phase:centre	rms	U	3	1275.98	1008	2.95364e+07	3.57652	1.73781	2.55603	9.15589	0.945203	16.3049	1.45519e-11	0	0.772936
phase:centre	rms	U	4	1584.32	974	2.9519e+07	3.56367	1.95438	2.61415	9.08568	1.13968	15.7139	1.45519e-11	0	0.782463
phase:centre	rms	U	5	1973.35	1133	2.95004e+07	3.71046	2.13684	2.68567	9.91787	1.52449	16.4142	1.45519e-11	0	0.777244
phase:centre	share	U	0	252.228	1013	2.94976e+07	3.34522	0.72667	2.35282	7.73724	0.758866	16.1982	1.45519e-11	0	0.798215
phase:centre	share	U	1	654.015	922	2.94745e+07	3.27743	1.19243	2.4346	7.66889	0.870854	15.2469	1.45519e-11	0	0.799937
phase:centre	share	U	2	974.055	892	2.94695e+07	3.27739	1.42904	2.49782	8.20629	0.518907	14.9383	1.45519e-11	0	0.786637
phase:centre	share	U	3	1275.98	1008	2.95364e+07	3.57652	1.73781	2.55603	8.78437	0.610641	16.3049	1.45519e-11	0	0.772936
phase:centre	share	U	4	1584.32	974	2.9519e+07	3.56367	1.95438	2.61415	8.37966	0.727463	15.7139	1.45519e-11	0	0.782463
phase:centre	share	U	5	1973.35	1133	2.95004e+07	3.71046	2.13684	2.68567	8.59979	0.795863	16.4142	1.45519e-11	0	0.777244
phase:centre	rms	V	0	262.468	758	2.22841e+07	3.44712	0.904095	2.35885	8.47129	1.54464	16.6294	1.45519e-11	0	0.782865
phase:centre	rms	V	1	641.709	771	2.22641e+07	3.25662	1.27185	2.43592	7.54952	0.944487	14.9216	1.45519e-11	0	0.784942
phase:centre	rms	V	2	966.311	635	2.23349e+07	3.34821	1.80087	2.5	7.98042	1.22245	14.2174	1.45519e-11	0	0.785929
phase:centre	rms	V	3	1250.44	610	2.23299e+07	3.59617	1.74204	2.55477	9.26418	0.901973	16.4246	1.45519e-11	0	0.777087
phase:centre	rms	V	4	1586.09	707	2.23258e+07	3.9583	2.22771	2.618	11.4798	1.92232	17.5594	1.45519e-11	0	0.746088
phase:centre	rms	V	5	2003.99	743	2.2326e+07	3.51158	2.51143	2.69464	8.80614	1.19232	13.285	1.45519e-11	0	0.759966
phase:centre	share	V	0	262.468	758	2.22841e+07	3.44712	0.904095	2.35885	8.36288	0.666045	16.6294	1.45519e-11	0	0.782865
phase:centre	share	V	1	641.709	771	2.22641e+07	3.25662	1.27185	2.43592	8.2764	0.832114	14.9216	1.45519e-11	0	0.784942
phase:centre	share	V	2	966.311	635	2.23349e+07	3.34821	1.80087	2.5	8.23551	0.778316	14.2174	1.45519e-11	0	0.785929
phase:centre	share	V	3	1250.44	610	2.23299e+07	3.59617	1.74204	2.55477	8.60645	0.534483	16.4246	1.45519e-11	0	0.777087
phase:centre	share	V	4	1586.09	707	2.23258e+07	3.9583	2.22771	2.618	9.99787	1.24418	17.5594	1.45519e-11	0	0.746088
phase:centre	share	V	5	2003.99	743	2.2326e+07	3.51158	2.51143	2.69464	9.35649	0.865863	13.285	1.45519e-11	0	0.759966
phase:centre	rms	W	0	216.151	952	1.96043e+07	2.42199	0.62343	1.26238	4.20902	1.1262	7.07095	1.45519e-11	0	0.83917
phase:centre	rms	W	1	607.194	993	1.96064e+07	2.26166	0.995683	1.40521	3.64303	1.04896	6.09836	1.45519e-11	0	0.848271
phase:centre	rms	W	2	960.629	1006	1.96197e+07	2.21212	1.36025	1.52283	3.48297	0.41521	5.36221	1.45519e-11	0	0.832168
phase:centre	rms	W	3	1338.76	978	1.95956e+07	2.32334	1.68687	1.63935	3.85186	0.367568	5.23986	1.45519e-11	0	0.79941
phase:centre	rms	W	4	1690.4	977	1.96192e+07	2.40266	1.90468	1.74072	4.13671	0.606126	5.17507	1.45519e-11	0	0.786293
phase:centre	rms	W	5	2062.26	927	1.96164e+07	2.53389	2.11145	1.84186	4.65072	0.546944	5.35479	1.45519e-11	0	0.772784
phase:centre	share	W	0	216.151	952	1.96043e+07	2.42199	0.62343	1.26238	2.75636	0.372885	7.07095	1.45519e-11	0	0.83917
phase:centre	share	W	1	607.194	993	1.96064e+07	2.26166	0.995683	1.40521	2.61475	0.242781	6.09836	1.45519e-11	0	0.848271
phase:centre	share	W	2	960.629	1006	1.96197e+07	2.21212	1.36025	1.52283	2.86757	0.205478	5.36221	1.45519e-11	0	0.832168
phase:centre	share	W	3	1338.76	978	1.95956e+07	2.32334	1.68687	1.63935	3.41768	0.236108	5.23986	1.45519e-11	0	0.79941
phase:centre	share	W	4	1690.4	977	1.96192e+07	2.40266	1.90468	1.74072	3.65355	0.311784	5.17507	1.45519e-11	0	0.786293
phase:centre	share	W	5	2062.26	927	1.96164e+07	2.53389	2.11145	1.84186	3.90707	0.254528	5.35479	1.45519e-11	0	0.772784
phase:edge_lo	rms	U	0	266.995	313	9.0481e+06	3.81387	1.86182	2.35588	8.08877	1.51579	16.6294	1.45519e-11	0	0.651629
phase:edge_lo	rms	U	1	669.733	268	9.04623e+06	3.76451	2.71977	2.43774	7.48421	1.66136	12.717	1.45519e-11	0	0.656247
phase:edge_lo	rms	U	2	964.538	272	9.13412e+06	4.16566	2.90091	2.49597	11.8536	2.98225	15.1673	1.45519e-11	0	0.642928
phase:edge_lo	rms	U	3	1249.56	323	9.0517e+06	3.77094	3.16811	2.55099	7.56469	1.65577	10.6906	1.45519e-11	0	0.652159
phase:edge_lo	rms	U	4	1618.99	321	9.10068e+06	4.43356	3.3916	2.6206	14.4714	3.70406	15.021	1.45519e-11	0	0.592045
phase:edge_lo	rms	U	5	2029.33	348	9.08738e+06	3.86579	3.47735	2.69581	8.69585	1.33016	10.1197	1.45519e-11	0	0.613037
phase:edge_lo	share	U	0	266.995	313	9.0481e+06	3.81387	1.86182	2.35588	5.49176	0.946623	16.6294	1.45519e-11	0	0.651629
phase:edge_lo	share	U	1	669.733	268	9.04623e+06	3.76451	2.71977	2.43774	5.18355	1.20323	12.717	1.45519e-11	0	0.656247
phase:edge_lo	share	U	2	964.538	272	9.13412e+06	4.16566	2.90091	2.49597	6.11416	1.03013	15.1673	1.45519e-11	0	0.642928
phase:edge_lo	share	U	3	1249.56	323	9.0517e+06	3.77094	3.16811	2.55099	5.4556	1.30199	10.6906	1.45519e-11	0	0.652159
phase:edge_lo	share	U	4	1618.99	321	9.10068e+06	4.43356	3.3916	2.6206	10.6562	2.72263	15.021	1.45519e-11	0	0.592045
phase:edge_lo	share	U	5	2029.33	348	9.08738e+06	3.86579	3.47735	2.69581	8.61831	0.885019	10.1197	1.45519e-11	0	0.613037
phase:edge_lo	rms	V	0	241.243	368	1.05591e+07	4.10174	1.68507	2.35446	11.2124	4.74721	19.5283	1.45519e-11	0	0.695227
phase:edge_lo	rms	V	1	615.188	341	1.05203e+07	3.69297	2.624	2.43061	6.55185	2.44489	12.6605	1.45519e-11	0	0.674933
phase:edge_lo	rms	V	2	923.392	316	1.05577e+07	3.76479	3.19921	2.49162	7.48777	1.12054	10.1469	1.45519e-11	0	0.65035
phase:edge_lo	rms	V	3	1225.73	252	1.06153e+07	4.10863	3.29836	2.55005	11.282	1.79077	12.5044	1.45519e-11	0	0.641732
phase:edge_lo	rms	V	4	1535.59	368	1.05257e+07	3.91044	3.41131	2.60858	9.19826	2.03046	10.4592	1.45519e-11	0	0.660565
phase:edge_lo	rms	V	5	2011.38	384	1.06067e+07	3.71543	3.46707	2.69598	6.85212	0.591501	9.05216	1.45519e-11	0	0.651577
phase:edge_lo	share	V	0	241.243	368	1.05591e+07	4.10174	1.68507	2.35446	3.18718	1.55567	19.5283	1.45519e-11	0	0.695227
phase:edge_lo	share	V	1	615.188	341	1.05203e+07	3.69297	2.624	2.43061	4.09647	1.44182	12.6605	1.45519e-11	0	0.674933
phase:edge_lo	share	V	2	923.392	316	1.05577e+07	3.76479	3.19921	2.49162	5.5799	0.753444	10.1469	1.45519e-11	0	0.65035
phase:edge_lo	share	V	3	1225.73	252	1.06153e+07	4.10863	3.29836	2.55005	6.20378	1.7322	12.5044	1.45519e-11	0	0.641732
phase:edge_lo	share	V	4	1535.59	368	1.05257e+07	3.91044	3.41131	2.60858	4.90956	0.802013	10.4592	1.45519e-11	0	0.660565
phase:edge_lo	share	V	5	2011.38	384	1.06067e+07	3.71543	3.46707	2.69598	5.49532	0.721303	9.05216	1.45519e-11	0	0.651577
phase:edge_lo	rms	W	0	293.752	183	3.8096e+06	3.04993	1.89201	1.29198	7.04084	1.30457	7.39157	1.45519e-11	0	0.618367
phase:edge_lo	rms	W	1	719.622	201	3.81784e+06	2.99716	2.29895	1.44367	6.69944	1.26275	5.78196	1.45519e-11	0	0.601796
phase:edge_lo	rms	W	2	1101.58	182	3.80317e+06	2.87014	2.33623	1.56728	5.87806	1.0004	5.23611	1.45519e-11	0	0.601648
phase:edge_lo	rms	W	3	1441.5	186	3.83698e+06	2.81801	2.42473	1.6696	5.52335	0.797479	4.84945	0.0580985	0	0.590071
phase:edge_lo	rms	W	4	1777.74	167	3.82372e+06	3.24087	2.45948	1.765	8.2936	2.60186	7.56938	1.45519e-11	0	0.551973
phase:edge_lo	rms	W	5	2096.3	160	3.82308e+06	3.19893	2.53343	1.85084	7.7616	1.28122	7.24048	0.296426	0	0.54302
phase:edge_lo	share	W	0	293.752	183	3.8096e+06	3.04993	1.89201	1.29198	3.6155	0.829161	7.39157	1.45519e-11	0	0.618367
phase:edge_lo	share	W	1	719.622	201	3.81784e+06	2.99716	2.29895	1.44367	4.3039	0.863568	5.78196	1.45519e-11	0	0.601796
phase:edge_lo	share	W	2	1101.58	182	3.80317e+06	2.87014	2.33623	1.56728	4.3103	1.00951	5.23611	1.45519e-11	0	0.601648
phase:edge_lo	share	W	3	1441.5	186	3.83698e+06	2.81801	2.42473	1.6696	4.81131	0.698532	4.84945	0.0580985	0	0.590071
phase:edge_lo	share	W	4	1777.74	167	3.82372e+06	3.24087	2.45948	1.765	6.72278	1.32609	7.56938	1.45519e-11	0	0.551973
phase:edge_lo	share	W	5	2096.3	160	3.82308e+06	3.19893	2.53343	1.85084	6.96233	0.998323	7.24048	0.296426	0	0.54302
phase:edge_hi	rms	U	0	246.727	288	8.74548e+06	4.22672	1.77807	2.35168	12.4575	4.39546	20.2341	1.45519e-11	0	0.641384
phase:edge_hi	rms	U	1	675.745	286	8.74943e+06	3.6933	2.72152	2.43894	6.55631	1.41464	12.1822	1.45519e-11	0	0.661476
phase:edge_hi	rms	U	2	965.849	265	8.7703e+06	4.03938	3.04101	2.49622	10.5747	2.85814	13.3	1.45519e-11	0	0.632957
phase:edge_hi	rms	U	3	1270.03	301	8.76147e+06	4.18007	3.31502	2.5549	11.9967	2.32102	13.0111	1.45519e-11	0	0.607155
phase:edge_hi	rms	U	4	1599.59	300	8.74968e+06	4.04849	3.41452	2.61699	10.6687	1.84927	11.58	1.45519e-11	0	0.613427
phase:edge_hi	rms	U	5	2016.16	348	8.77166e+06	4.04638	3.45835	2.69343	10.6469	2.79128	11.6675	1.45519e-11	0	0.635331
phase:edge_hi	share	U	0	246.727	288	8.74548e+06	4.22672	1.77807	2.35168	6.23009	2.27238	20.2341	1.45519e-11	0	0.641384
phase:edge_hi	share	U	1	675.745	286	8.74943e+06	3.6933	2.72152	2.43894	4.85346	1.05175	12.1822	1.45519e-11	0	0.661476
phase:edge_hi	share	U	2	965.849	265	8.7703e+06	4.03938	3.04101	2.49622	6.89044	1.15179	13.3	1.45519e-11	0	0.632957
phase:edge_hi	share	U	3	1270.03	301	8.76147e+06	4.18007	3.31502	2.5549	9.16828	1.31703	13.0111	1.45519e-11	0	0.607155
phase:edge_hi	share	U	4	1599.59	300	8.74968e+06	4.04849	3.41452	2.61699	8.58246	1.16126	11.58	1.45519e-11	0	0.613427
phase:edge_hi	share	U	5	2016.16	348	8.77166e+06	4.04638	3.45835	2.69343	6.69981	1.56415	11.6675	1.45519e-11	0	0.635331
phase:edge_hi	rms	V	0	245.996	336	9.51526e+06	3.6428	1.84766	2.35544	5.85852	1.39146	15.4043	1.45519e-11	0	0.689012
phase:edge_hi	rms	V	1	609.85	345	9.76394e+06	3.67369	2.63156	2.42954	6.28883	1.83287	12.4735	1.45519e-11	0	0.67716
phase:edge_hi	rms	V	2	903.749	318	9.65209e+06	3.5829	2.96058	2.48778	5.0103	1.51959	10.2612	1.45519e-11	0	0.701169
phase:edge_hi	rms	V	3	1207.81	307	9.66321e+06	3.96321	3.30292	2.54663	9.7731	2.16507	11.2831	1.45519e-11	0	0.662128
phase:edge_hi	rms	V	4	1559.06	338	9.64707e+06	4.04093	3.41807	2.61296	10.5907	1.947	11.4735	1.45519e-11	0	0.636861
phase:edge_hi	rms	V	5	2035.03	331	9.65507e+06	3.70689	3.47894	2.70025	6.7387	1.08836	8.92935	1.45519e-11	0	0.663107
phase:edge_hi	share	V	0	245.996	336	9.51526e+06	3.6428	1.84766	2.35544	3.43863	0.540331	15.4043	1.45519e-11	0	0.689012
phase:edge_hi	share	V	1	609.85	345	9.76394e+06	3.67369	2.63156	2.42954	3.98365	0.738245	12.4735	1.45519e-11	0	0.67716
phase:edge_hi	share	V	2	903.749	318	9.65209e+06	3.5829	2.96058	2.48778	2.96664	0.405694	10.2612	1.45519e-11	0	0.701169
phase:edge_hi	share	V	3	1207.81	307	9.66321e+06	3.96321	3.30292	2.54663	4.81377	0.863922	11.2831	1.45519e-11	0	0.662128
phase:edge_hi	share	V	4	1559.06	338	9.64707e+06	4.04093	3.41807	2.61296	6.57882	1.12322	11.4735	1.45519e-11	0	0.636861
phase:edge_hi	share	V	5	2035.03	331	9.65507e+06	3.70689	3.47894	2.70025	4.7547	0.719048	8.92935	1.45519e-11	0	0.663107
phase:edge_hi	rms	W	0	292.491	190	3.84605e+06	3.62369	2.28446	1.2915	10.9564	3.02388	9.58034	1.45519e-11	0	0.590072
phase:edge_hi	rms	W	1	697.89	193	3.90277e+06	3.23937	2.298	1.43631	8.28361	2.16523	7.2757	1.45519e-11	0	0.590256
phase:edge_hi	rms	W	2	1045.44	168	3.80478e+06	3.04768	2.37559	1.54973	7.02626	1.11768	6.04654	1.45519e-11	0	0.590211
phase:edge_hi	rms	W	3	1340.59	172	3.95626e+06	2.96895	2.40685	1.63989	6.51723	1.12453	5.71099	1.45519e-11	0	0.576039
phase:edge_hi	rms	W	4	1683.83	188	3.8818e+06	2.84604	2.44184	1.73888	5.72123	1.31561	5.16106	1.45519e-11	0	0.594615
phase:edge_hi	rms	W	5	2079.99	177	3.88379e+06	3.03809	2.48801	1.84654	6.96418	1.14774	6.44956	1.45519e-11	0	0.562156
phase:edge_hi	share	W	0	292.491	190	3.84605e+06	3.62369	2.28446	1.2915	4.82594	2.26135	9.58034	1.45519e-11	0	0.590072
phase:edge_hi	share	W	1	697.89	193	3.90277e+06	3.23937	2.298	1.43631	4.8175	1.49088	7.2757	1.45519e-11	0	0.590256
phase:edge_hi	share	W	2	1045.44	168	3.80478e+06	3.04768	2.37559	1.54973	4.81958	1.09449	6.04654	1.45519e-11	0	0.590211
phase:edge_hi	share	W	3	1340.59	172	3.95626e+06	2.96895	2.40685	1.63989	5.48789	1.15641	5.71099	1.45519e-11	0	0.576039
phase:edge_hi	share	W	4	1683.83	188	3.8818e+06	2.84604	2.44184	1.73888	4.62028	0.666467	5.16106	1.45519e-11	0	0.594615
phase:edge_hi	share	W	5	2079.99	177	3.88379e+06	3.03809	2.48801	1.84654	6.18413	0.726286	6.44956	1.45519e-11	0	0.562156
phase:edge	rms	U	0	257.511	603	1.78348e+07	4.01784	1.81541	2.35392	10.3508	1.76872	18.3882	1.45519e-11	0	0.647402
phase:edge	rms	U	1	673.467	551	1.78231e+07	3.7406	2.71101	2.43849	7.18035	1.21818	12.5887	1.45519e-11	0	0.657894
phase:edge	rms	U	2	966.01	536	1.78437e+07	4.07299	2.97694	2.49625	10.9201	2.55133	13.9584	1.45519e-11	0	0.642344
phase:edge	rms	U	3	1259.89	623	1.78248e+07	4.00191	3.24737	2.55297	10.184	1.92693	11.9875	1.45519e-11	0	0.625601
phase:edge	rms	U	4	1609.7	621	1.78473e+07	4.25894	3.40907	2.61887	12.7738	2.80458	13.3754	1.45519e-11	0	0.600276
phase:edge	rms	U	5	2023.28	699	1.78426e+07	3.94742	3.46019	2.69471	9.60295	1.54514	10.8707	1.45519e-11	0	0.626403
phase:edge	share	U	0	257.511	603	1.78348e+07	4.01784	1.81541	2.35392	5.78743	0.762436	18.3882	1.45519e-11	0	0.647402
phase:edge	share	U	1	673.467	551	1.78231e+07	3.7406	2.71101	2.43849	5.07739	0.779395	12.5887	1.45519e-11	0	0.657894
phase:edge	share	U	2	966.01	536	1.78437e+07	4.07299	2.97694	2.49625	6.15779	0.701839	13.9584	1.45519e-11	0	0.642344
phase:edge	share	U	3	1259.89	623	1.78248e+07	4.00191	3.24737	2.55297	7.50282	1.13769	11.9875	1.45519e-11	0	0.625601
phase:edge	share	U	4	1609.7	621	1.78473e+07	4.25894	3.40907	2.61887	9.83243	1.53902	13.3754	1.45519e-11	0	0.600276
phase:edge	share	U	5	2023.28	699	1.78426e+07	3.94742	3.46019	2.69471	7.43447	1.2429	10.8707	1.45519e-11	0	0.626403
phase:edge	rms	V	0	244.698	707	2.01957e+07	3.88995	1.75122	2.35518	8.96969	2.85592	17.6118	1.45519e-11	0	0.691695
phase:edge	rms	V	1	613.729	688	2.01922e+07	3.68377	2.64839	2.43032	6.42689	2.17275	12.4626	1.45519e-11	0	0.67672
phase:edge	rms	V	2	914.077	628	2.02428e+07	3.66342	3.07348	2.4898	6.1469	1.13579	10.1735	1.45519e-11	0	0.67792
phase:edge	rms	V	3	1218.26	562	2.02273e+07	4.05498	3.30836	2.54863	10.7355	1.77627	11.9931	1.45519e-11	0	0.647559
phase:edge	rms	V	4	1546.64	706	2.01953e+07	3.9435	3.41243	2.61064	9.56046	1.62635	10.722	1.45519e-11	0	0.651829
phase:edge	rms	V	5	2023.4	714	2.02376e+07	3.74168	3.47301	2.69815	7.19422	0.835933	9.21834	1.45519e-11	0	0.654938
phase:edge	share	V	0	244.698	707	2.01957e+07	3.88995	1.75122	2.35518	3.32734	0.76206	17.6118	1.45519e-11	0	0.691695
phase:edge	share	V	1	613.729	688	2.01922e+07	3.68377	2.64839	2.43032	4.00569	0.9296	12.4626	1.45519e-11	0	0.67672
phase:edge	share	V	2	914.077	628	2.02428e+07	3.66342	3.07348	2.4898	3.94592	0.448254	10.1735	1.45519e-11	0	0.67792
phase:edge	share	V	3	1218.26	562	2.02273e+07	4.05498	3.30836	2.54863	5.77622	0.7224	11.9931	1.45519e-11	0	0.647559
phase:edge	share	V	4	1546.64	706	2.01953e+07	3.9435	3.41243	2.61064	5.47811	0.602416	10.722	1.45519e-11	0	0.651829
phase:edge	share	V	5	2023.4	714	2.02376e+07	3.74168	3.47301	2.69815	5.26931	0.620603	9.21834	1.45519e-11	0	0.654938
phase:edge	rms	W	0	294.001	375	7.68404e+06	3.34733	2.09344	1.29207	9.01069	2.07702	8.49154	1.45519e-11	0	0.604778
phase:edge	rms	W	1	707.991	388	7.65186e+06	3.13435	2.30391	1.43974	7.59048	1.42671	6.58899	1.45519e-11	0	0.593836
phase:edge	rms	W	2	1074.26	358	7.74648e+06	2.98055	2.35298	1.55876	6.59213	1.06617	5.77687	1.45519e-11	0	0.594332
phase:edge	rms	W	3	1387.07	354	7.69994e+06	2.85765	2.40882	1.65364	5.79683	0.760412	5.09825	1.45519e-11	0	0.587168
phase:edge	rms	W	4	1735.29	354	7.703e+06	3.05412	2.45483	1.75324	7.06801	1.38213	6.3753	1.45519e-11	0	0.572654
phase:edge	rms	W	5	2089.41	338	7.70453e+06	3.11917	2.51188	1.84903	7.39459	1.32374	6.83857	0.172483	0	0.552132
phase:edge	share	W	0	294.001	375	7.68404e+06	3.34733	2.09344	1.29207	4.17566	1.45043	8.49154	1.45519e-11	0	0.604778
phase:edge	share	W	1	707.991	388	7.65186e+06	3.13435	2.30391	1.43974	4.65524	0.933698	6.58899	1.45519e-11	0	0.593836
phase:edge	share	W	2	1074.26	358	7.74648e+06	2.98055	2.35298	1.55876	4.633	0.949831	5.77687	1.45519e-11	0	0.594332
phase:edge	share	W	3	1387.07	354	7.69994e+06	2.85765	2.40882	1.65364	4.95959	0.842253	5.09825	1.45519e-11	0	0.587168
phase:edge	share	W	4	1735.29	354	7.703e+06	3.05412	2.45483	1.75324	5.65376	0.622484	6.3753	1.45519e-11	0	0.572654
phase:edge	share	W	5	2089.41	338	7.70453e+06	3.11917	2.51188	1.84903	6.61728	0.888535	6.83857	0.172483	0	0.552132
