label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
length:L<100cm	share	W(joint)	8.55491	1.64863	0.401991	0.167397	0.161596	0.134584	15.3882	13	8.8	0.09403	8.55491e-07	0.401991
length:L>=100cm	rms	U	8.4384	1.91381	1.32507	0.114405	1.75581	0.303189	47.8585	4	8.8	0.48359	8.4384e-07	1.32507
length:L>=100cm	share	U	9.55214	1.32624	1.13487	0.0845106	1.28794	0.191817	9.13016	4	8.8	0.48359	9.55214e-07	1.13487
length:L>=100cm	rms	V	5.16831	2.71651	1.36088	0.0405998	1.85198	0.110502	4.81156	4	8.8	0.80599	5.16831e-07	1.36088
length:L>=100cm	share	V	18.099	1.65391	0.966868	0.0320833	0.934834	0.0620406	15.7225	4	8.8	0.80599	1.8099e-06	0.966868
length:L>=100cm	rms	W	6.32218	0.977385	0.607731	0.0899478	0.369337	0.109328	11.3415	4	8.8	0.09403	6.32218e-07	0.607731
length:L>=100cm	share	W	2.98136	0.912054	0.79049	0.0673315	0.624874	0.10645	27.1232	4	8.8	0.09403	2.98136e-07	0.79049
length:L>=100cm	rms	U(joint)	6.61175	0.828927	1.42745	0.0508838	2.03762	0.145268	65.2927	14	8.8	0.48359	6.61175e-07	1.42745
length:L>=100cm	rms	V(joint)	6.61175	0.828927	1.34523	0.0298621	1.80965	0.080343	65.2927	14	8.8	0.80599	6.61175e-07	1.34523
length:L>=100cm	rms	W(joint)	6.61175	0.828927	0.581308	0.0806676	0.337919	0.0937854	65.2927	14	8.8	0.09403	6.61175e-07	0.581308
length:L>=100cm	share	U(joint)	7.31714	0.684184	1.26409	0.0432599	1.59793	0.109369	119.913	14	8.8	0.48359	7.31714e-07	1.26409
length:L>=100cm	share	V(joint)	7.31714	0.684184	1.09445	0.0228426	1.19783	0.0500003	119.913	14	8.8	0.80599	7.31714e-07	1.09445
length:L>=100cm	share	W(joint)	7.31714	0.684184	0.363469	0.112039	0.13211	0.0814455	119.913	14	8.8	0.09403	7.31714e-07	0.363469
rr:rr<10cm	rms	U	-5.93446	13.8528	1.68808	0.362986	2.84961	1.2255	1.78661	2	8.8	0.48359	-5.93446e-07	1.68808
rr:rr<10cm	share	U	-2.26464	17.2857	1.48154	0.530087	2.19497	1.57069	0.0326357	2	8.8	0.48359	-2.26464e-07	1.48154
rr:rr<10cm	rms	V	8.44707	3.25628	1.13568	0.178677	1.28977	0.405839	8.39819	4	8.8	0.80599	8.44707e-07	1.13568
rr:rr<10cm	share	V	12.5233	2.99982	1.02834	0.242434	1.05748	0.498609	17.4927	4	8.8	0.80599	1.25233e-06	1.02834
rr:rr<10cm	rms	W	24.4608	1.84222	-0.804798	0.0857481	-0.6477	0.13802	4.1524	4	8.8	0.09403	2.44608e-06	0.804798
rr:rr<10cm	share	W	6.57192	1.64917	0.365805	0.241911	0.133814	0.176984	0.624207	4	8.8	0.09403	6.57192e-07	0.365805
rr:rr<10cm	rms	U(joint)	20.2276	1.59277	0.780959	0.216189	0.609897	0.337669	36.2726	12	8.8	0.48359	2.02276e-06	0.780959
rr:rr<10cm	rms	V(joint)	20.2276	1.59277	-0.321041	0.354967	-0.103067	0.227918	36.2726	12	8.8	0.80599	2.02276e-06	0.321041
rr:rr<10cm	rms	W(joint)	20.2276	1.59277	-0.603049	0.102194	-0.363668	0.123256	36.2726	12	8.8	0.09403	2.02276e-06	0.603049
rr:rr<10cm	share	U(joint)	7.88224	1.44016	1.13155	0.105066	1.28041	0.237775	21.519	12	8.8	0.48359	7.88224e-07	1.13155
rr:rr<10cm	share	V(joint)	7.88224	1.44016	1.33955	0.101558	1.79438	0.272082	21.519	12	8.8	0.80599	7.88224e-07	1.33955
rr:rr<10cm	share	W(joint)	7.88224	1.44016	-0.0544611	1.43078	-0.00296601	0.155844	21.519	12	8.8	0.09403	7.88224e-07	0.0544611
rr:rr>30cm	rms	U	7.98732	1.75335	1.34951	0.1011	1.82118	0.272871	32.0734	4	8.8	0.48359	7.98732e-07	1.34951
rr:rr>30cm	share	U	10.5156	1.55442	1.0553	0.111968	1.11366	0.236319	9.73399	4	8.8	0.48359	1.05156e-06	1.0553
rr:rr>30cm	rms	V	4.57611	1.47061	1.43181	0.088206	2.05008	0.252588	2.07785	4	8.8	0.80599	4.57611e-07	1.43181
rr:rr>30cm	share	V	6.77407	1.38732	1.19946	0.107599	1.4387	0.258121	2.21994	4	8.8	0.80599	6.77407e-07	1.19946
rr:rr>30cm	rms	W	3.13864	0.830743	0.818864	0.0605007	0.670538	0.0990837	64.8277	4	8.8	0.09403	3.13864e-07	0.818864
rr:rr>30cm	share	W	3.04015	0.861072	0.769634	0.0692332	0.592337	0.106568	24.5914	4	8.8	0.09403	3.04015e-07	0.769634
rr:rr>30cm	rms	U(joint)	4.14097	0.668651	1.54945	0.039256	2.40081	0.121651	105.335	14	8.8	0.48359	4.14097e-07	1.54945
rr:rr>30cm	rms	V(joint)	4.14097	0.668651	1.45533	0.0509813	2.11799	0.148389	105.335	14	8.8	0.80599	4.14097e-07	1.45533
rr:rr>30cm	rms	W(joint)	4.14097	0.668651	0.744432	0.054326	0.554179	0.080884	105.335	14	8.8	0.09403	4.14097e-07	0.744432
rr:rr>30cm	share	U(joint)	5.24592	0.661952	1.37422	0.0416168	1.88849	0.114381	55.8139	14	8.8	0.48359	5.24592e-07	1.37422
rr:rr>30cm	share	V(joint)	5.24592	0.661952	1.3008	0.0616891	1.69209	0.160491	55.8139	14	8.8	0.80599	5.24592e-07	1.3008
rr:rr>30cm	share	W(joint)	5.24592	0.661952	0.569982	0.0728576	0.32488	0.0830551	55.8139	14	8.8	0.09403	5.24592e-07	0.569982
foff:foff<0.15	rms	U	6.45858	3.19675	1.56359	0.148583	2.44481	0.464646	2.44907	4	8.8	0.48359	6.45858e-07	1.56359
foff:foff<0.15	share	U	8.57308	1.48814	1.23298	0.073253	1.52024	0.180639	4.51607	4	8.8	0.48359	8.57308e-07	1.23298
foff:foff<0.15	rms	V	8.7779	2.42305	1.23737	0.103763	1.53108	0.256786	5.07725	4	8.8	0.80599	8.7779e-07	1.23737
foff:foff<0.15	share	V	8.60593	2.27625	1.24513	0.105147	1.55035	0.261842	0.977185	4	8.8	0.80599	8.60593e-07	1.24513
foff:foff<0.15	rms	W	-0.777743	7.55463	1.16526	0.429279	1.35784	1.00045	1.96705	4	8.8	0.09403	-7.77743e-08	1.16526
foff:foff<0.15	share	W	4.66475	2.41993	0.66573	0.235901	0.443197	0.314092	0.442503	4	8.8	0.09403	4.66475e-07	0.66573
foff:foff<0.15	rms	U(joint)	7.39748	1.87087	1.52166	0.0976627	2.31544	0.297218	11.0752	14	8.8	0.48359	7.39748e-07	1.52166
foff:foff<0.15	rms	V(joint)	7.39748	1.87087	1.28804	0.0828617	1.65904	0.213458	11.0752	14	8.8	0.80599	7.39748e-07	1.28804
foff:foff<0.15	rms	W(joint)	7.39748	1.87087	0.526569	0.24203	0.277275	0.254891	11.0752	14	8.8	0.09403	7.39748e-07	0.526569
foff:foff<0.15	share	U(joint)	7.76228	1.10748	1.26694	0.0582679	1.60513	0.147644	8.00839	14	8.8	0.48359	7.76228e-07	1.26694
foff:foff<0.15	share	V(joint)	7.76228	1.10748	1.2798	0.0629725	1.63789	0.161184	8.00839	14	8.8	0.80599	7.76228e-07	1.2798
foff:foff<0.15	share	W(joint)	7.76228	1.10748	0.215865	0.349434	0.0465978	0.150861	8.00839	14	8.8	0.09403	7.76228e-07	0.215865
advance:adv<0.10	rms	U	12.7384	3.42421	1.28393	0.183698	1.64848	0.47171	9.13947	4	8.8	0.48359	1.27384e-06	1.28393
advance:adv<0.10	share	U	8.98014	2.60481	1.25578	0.135532	1.57697	0.340394	1.09424	4	8.8	0.48359	8.98014e-07	1.25578
advance:adv<0.10	rms	V	4.79811	1.58255	1.41461	0.108631	2.00113	0.307341	7.83148	4	8.8	0.80599	4.79811e-07	1.41461
advance:adv<0.10	share	V	6.60338	1.49231	1.26108	0.110444	1.59033	0.278559	1.92546	4	8.8	0.80599	6.60338e-07	1.26108
advance:adv<0.10	rms	W	0.805861	3.31279	0.674075	0.363376	0.454377	0.489886	3.33017	4	8.8	0.09403	8.05861e-08	0.674075
advance:adv<0.10	share	W	2.58843	1.98889	0.32512	0.507372	0.105703	0.329913	5.38731	4	8.8	0.09403	2.58843e-07	0.32512
advance:adv<0.10	rms	U(joint)	5.34253	1.31797	1.61644	0.0709929	2.61288	0.229511	26.9598	14	8.8	0.48359	5.34253e-07	1.61644
advance:adv<0.10	rms	V(joint)	5.34253	1.31797	1.38012	0.0961225	1.90473	0.265321	26.9598	14	8.8	0.80599	5.34253e-07	1.38012
advance:adv<0.10	rms	W(joint)	5.34253	1.31797	-0.462009	0.215937	-0.213452	0.19953	26.9598	14	8.8	0.09403	5.34253e-07	0.462009
advance:adv<0.10	share	U(joint)	5.82069	1.08515	1.40336	0.0610379	1.96942	0.171316	12.7944	14	8.8	0.48359	5.82069e-07	1.40336
advance:adv<0.10	share	V(joint)	5.82069	1.08515	1.31285	0.0827273	1.72357	0.217217	12.7944	14	8.8	0.80599	5.82069e-07	1.31285
advance:adv<0.10	share	W(joint)	5.82069	1.08515	-0.647949	0.145184	-0.419838	0.188144	12.7944	14	8.8	0.09403	5.82069e-07	0.647949
advance:adv0.10-0.25	rms	U	10.058	3.52712	1.22766	0.211084	1.50715	0.518279	13.1842	4	8.8	0.48359	1.0058e-06	1.22766
advance:adv0.10-0.25	share	U	10.3617	2.06715	1.0923	0.132983	1.19311	0.290515	3.75968	4	8.8	0.48359	1.03617e-06	1.0923
advance:adv0.10-0.25	rms	V	11.1564	2.16032	1.03954	0.0957376	1.08065	0.199047	7.62248	4	8.8	0.80599	1.11564e-06	1.03954
advance:adv0.10-0.25	share	V	7.7686	2.08373	1.23295	0.105058	1.52016	0.259062	1.21592	4	8.8	0.80599	7.7686e-07	1.23295
advance:adv0.10-0.25	rms	W	2.74304	1.94209	0.881132	0.129552	0.776393	0.228305	3.98049	4	8.8	0.09403	2.74304e-07	0.881132
advance:adv0.10-0.25	share	W	4.70315	1.4458	0.618701	0.141608	0.382791	0.175226	4.33325	4	8.8	0.09403	4.70315e-07	0.618701
advance:adv0.10-0.25	rms	U(joint)	7.01384	1.33656	1.39325	0.0818919	1.94114	0.228192	34.0451	14	8.8	0.48359	7.01384e-07	1.39325
advance:adv0.10-0.25	rms	V(joint)	7.01384	1.33656	1.19259	0.0593364	1.42227	0.141528	34.0451	14	8.8	0.80599	7.01384e-07	1.19259
advance:adv0.10-0.25	rms	W(joint)	7.01384	1.33656	0.534107	0.150569	0.28527	0.16084	34.0451	14	8.8	0.09403	7.01384e-07	0.534107
advance:adv0.10-0.25	share	U(joint)	6.85674	1.02993	1.28611	0.0660202	1.65407	0.169818	14.594	14	8.8	0.48359	6.85674e-07	1.28611
advance:adv0.10-0.25	share	V(joint)	6.85674	1.02993	1.27429	0.0616854	1.62382	0.15721	14.594	14	8.8	0.80599	6.85674e-07	1.27429
advance:adv0.10-0.25	share	W(joint)	6.85674	1.02993	0.36125	0.17819	0.130502	0.128742	14.594	14	8.8	0.09403	6.85674e-07	0.36125
advance:adv0.25-0.5	rms	U	2.25378	4.4715	1.67834	0.238722	2.81682	0.801312	2.40346	4	8.8	0.48359	2.25378e-07	1.67834
advance:adv0.25-0.5	share	U	5.828	3.66936	1.46183	0.184445	2.13695	0.539256	3.21055	4	8.8	0.48359	5.828e-07	1.46183
advance:adv0.25-0.5	rms	V	4.85441	1.42009	1.2275	0.0746096	1.50675	0.183166	5.28975	4	8.8	0.80599	4.85441e-07	1.2275
advance:adv0.25-0.5	share	V	7.55526	1.57856	1.14782	0.0829562	1.31748	0.190437	0.795193	4	8.8	0.80599	7.55526e-07	1.14782
advance:adv0.25-0.5	rms	W	8.14467	2.3007	0.194784	0.450538	0.0379408	0.175515	2.93207	4	8.8	0.09403	8.14467e-07	0.194784
advance:adv0.25-0.5	share	W	10.1689	1.95781	-0.189601	0.31737	-0.0359486	0.120347	1.75632	4	8.8	0.09403	1.01689e-06	0.189601
advance:adv0.25-0.5	rms	U(joint)	5.52334	1.16658	1.50708	0.116527	2.27129	0.351233	12.68	14	8.8	0.48359	5.52334e-07	1.50708
advance:adv0.25-0.5	rms	V(joint)	5.52334	1.16658	1.19665	0.0665337	1.43197	0.159235	12.68	14	8.8	0.80599	5.52334e-07	1.19665
advance:adv0.25-0.5	rms	W(joint)	5.52334	1.16658	0.472275	0.11203	0.223044	0.105818	12.68	14	8.8	0.09403	5.52334e-07	0.472275
advance:adv0.25-0.5	share	U(joint)	8.30693	1.16526	1.34037	0.0933139	1.79659	0.25015	7.34969	14	8.8	0.48359	8.30693e-07	1.34037
advance:adv0.25-0.5	share	V(joint)	8.30693	1.16526	1.11631	0.0722933	1.24614	0.161403	7.34969	14	8.8	0.80599	8.30693e-07	1.11631
advance:adv0.25-0.5	share	W(joint)	8.30693	1.16526	0.231232	0.202557	0.0534684	0.0936755	7.34969	14	8.8	0.09403	8.30693e-07	0.231232
