label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
all	rms	U	1.85993	0.46592	1.35154	0.0405823	1.82667	0.109698	5.24303	4	8.2017	0	1.85993e-07	1.35154
all	share	U	1.99557	0.334255	1.23277	0.0287047	1.51973	0.0707728	4.2243	4	8.2017	0	1.99557e-07	1.23277
all	truth	U	2.9836	0.555565	1.42327	0.0470077	2.02569	0.133809	3.74926	4	8.2017	0	2.9836e-07	1.42327
all	rms	V	0.795772	0.854927	1.42433	0.0587065	2.02873	0.167235	2.69722	4	8.2017	0	7.95772e-08	1.42433
all	share	V	1.23574	0.422324	1.29175	0.029276	1.66861	0.0756343	1.82306	4	8.2017	0	1.23574e-07	1.29175
all	truth	V	2.68839	1.09964	1.55695	0.0643343	2.42411	0.200331	1.58671	4	8.2017	0	2.68839e-07	1.55695
all	rms	W	7.56192	0.280576	0.449257	0.0409266	0.201832	0.0367731	0.328281	4	8.2017	0	7.56192e-07	0.449257
all	share	W	7.16441	0.247895	0.296969	0.0502341	0.0881905	0.0298359	2.26849	4	8.2017	0	7.16441e-07	0.296969
all	truth	W	7.16746	0.292956	0.561995	0.0371983	0.315838	0.0418105	1.64945	4	8.2017	0	7.16746e-07	0.561995
all	rms	U(joint)	5.65996	0.231388	1.02144	0.0349029	1.04333	0.0713022	153.111	14	8.2017	0	5.65996e-07	1.02144
all	rms	V(joint)	5.65996	0.231388	1.10281	0.0431703	1.21618	0.0952171	153.111	14	8.2017	0	5.65996e-07	1.10281
all	rms	W(joint)	5.65996	0.231388	0.627146	0.0264064	0.393312	0.0331213	153.111	14	8.2017	0	5.65996e-07	0.627146
all	share	U(joint)	4.58563	0.1801	1.02954	0.0243319	1.05994	0.050101	239.492	14	8.2017	0	4.58563e-07	1.02954
all	share	V(joint)	4.58563	0.1801	1.07668	0.0224966	1.15925	0.0484434	239.492	14	8.2017	0	4.58563e-07	1.07668
all	share	W(joint)	4.58563	0.1801	0.572034	0.0221277	0.327223	0.0253156	239.492	14	8.2017	0	4.58563e-07	0.572034
all	truth	U(joint)	6.06945	0.252227	1.17065	0.0353659	1.37043	0.0828026	61.3387	14	8.2017	0	6.06945e-07	1.17065
all	truth	V(joint)	6.06945	0.252227	1.38161	0.0420897	1.90884	0.116303	61.3387	14	8.2017	0	6.06945e-07	1.38161
all	truth	W(joint)	6.06945	0.252227	0.661731	0.029007	0.437888	0.0383897	61.3387	14	8.2017	0	6.06945e-07	0.661731
