det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdvd	039252_13	71	1	4374	4375	2	1.35	1.75	290.2	145.3	36.4	0.75	1.44	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:i/3live:i/3live:i	0			
pdvd	039252_13	71	1	4421	4448	28	16.92	14.60	290.0	177.4	30.2	8.82	3.79	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	1blank:i/1blank:t/1blank:i/1blank:t	0			
pdvd	039252_13	71	1	4457	4510	54	34.00	30.38	289.7	195.7	15.6	16.62	3.02	2	GAP-live	0	0.00	0.00	0.00	0.02	0.00	0.04	0.00	0.00	1blank:i/3live:i/3live:i/1dead:i	0			
pdvd	039252_13	71	1	4540	4541	2	1.09	1.64	289.6	220.3	2.0	2.69	2.68	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1blank:t/1blank:t	0			
pdvd	039252_13	71	1	4566	4569	4	2.44	3.04	289.5	237.1	2.0	1.85	nan	2	GAP-live	0	0.00	0.33	0.33	0.00	0.00	0.00	0.00	0.00	1blank:t/1blank:t	0			
pdvd	039252_13	71	1	4576	4579	4	2.41	3.07	289.6	243.5	2.0	4.90	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	1blank:t/1blank:i/1blank:t/3live:i	0			
pdvd	039252_13	71	1	4588	4591	4	2.32	2.90	289.6	250.8	2.0	11.25	nan	2	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4598	4601	4	2.66	3.31	289.5	257.0	2.0	16.18	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4607	4615	9	5.34	5.92	289.5	264.3	2.0	12.62	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	71	1	4618	4626	9	5.27	5.86	289.5	270.8	2.0	6.11	0.23	2	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdvd	039252_13	84	0	5913	5924	12	27.56	26.14	271.7	222.9	28.0	5.38	2.11	3	GAP-live	0	0.04	0.04	0.08	0.00	0.00	0.00	0.00	0.00	1blank:t/1blank:i/3live:i/3live:t	0			
pdvd	039252_13	84	0	5930	5940	11	12.38	12.65	265.9	215.7	41.7	5.91	3.32	3	GAP-live	0	0.12	0.08	0.20	0.00	0.00	0.00	0.00	0.09	3live:i/3live:t	0			
pdvd	039252_13	84	0	5983	5990	8	4.69	5.08	250.4	214.4	61.7	2.77	3.69	2	GAP-live	0	0.40	0.00	0.40	0.00	0.00	0.00	0.00	0.00	3live:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i/1blank:i	0			
pdvd	039252_14	38	0	431	435	5	18.00	18.60	-29.4	313.6	88.1	2.36	3.11	3	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.00	0.00	0.20	3live:t/3live:i/3live:e/1blank:i/3live:t/1blank:i	0			
pdvd	039252_14	40	0	837	839	3	1.77	2.39	-114.9	324.4	192.0	1.87	2.05	2	GAP-dead	0	0.40	0.00	0.40	1.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdvd	039252_14	67	0	1130	1131	2	1.03	1.53	65.9	-94.9	272.2	1.05	1.17	1	D-blank-term	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1dead:i/1blank:t/1blank:i	0	1.80	9.55	4.459
pdvd	039252_14	67	0	1134	1142	9	5.06	4.34	65.9	-96.7	272.9	3.14	2.87	2	GAP-dead	0	0.22	0.00	0.22	0.56	0.00	0.00	0.00	0.00	1blank:t/1dead:i/1blank:t/1blank:i	0			
pdvd	039252_14	67	0	1144	1153	10	6.37	6.28	66.1	-102.2	273.5	2.16	2.18	1	GAP-short	0	0.62	0.00	0.62	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i/1blank:i	0			
pdvd	039252_14	67	0	1174	1183	10	6.17	6.48	65.8	-120.0	271.0	1.73	1.42	2	GAP-dead	0	1.00	0.00	1.00	0.70	0.00	0.00	0.00	0.00	1blank:t/1blank:i/1blank:i	0			
pdvd	039252_14	67	0	1187	1189	3	1.90	2.37	66.0	-125.6	271.5	1.52	0.66	1	GAP-dead	0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1blank:i/1blank:t	0			
pdvd	039252_14	67	0	1192	1230	39	54.12	51.10	66.1	-153.5	287.0	10.56	3.25	3	GAP-live	0	0.07	0.00	0.07	0.03	0.00	0.31	0.33	0.00	1blank:i/1dead:i/1blank:i/3live:e	0			
pdvd	039252_14	72	0	1545	1546	2	1.17	1.73	134.6	34.3	73.2	1.18	1.10	1	D-blank-int	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0	1.06	10.44	8.472
pdvd	039252_14	72	0	1618	1620	3	1.75	2.33	134.1	3.5	100.9	3.06	3.55	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1blank:i/3live:i	0			
pdvd	039252_14	72	0	1624	1626	3	2.77	3.33	134.7	-0.7	100.9	3.66	0.79	2	GAP-live	0	0.14	0.00	0.14	0.00	0.00	0.00	0.00	0.00	3live:t/1blank:i	0			
pdvd	039252_14	72	0	1649	1659	11	7.79	6.58	140.6	-12.8	106.5	3.07	3.13	1	GAP-live	0	0.23	0.00	0.23	0.00	0.27	0.00	0.36	0.00	1blank:i/1blank:t/3live:i/1blank:t/1blank:i/1blank:i/1blank:i	0			
pdvd	039252_14	75	0	2008	2019	12	7.76	7.92	331.4	-137.4	100.0	5.95	3.09	1	GAP-live	0	0.19	0.00	0.19	0.00	0.00	0.00	0.00	0.08	3live:i/3live:t	0			
pdvd	039252_14	75	0	2025	2030	6	3.77	4.22	331.4	-145.0	103.7	10.20	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	3live:i/3live:t/1blank:i	0			
pdvd	039252_14	75	0	2042	2043	2	1.33	1.96	331.6	-152.6	108.3	7.11	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_14	75	0	2055	2061	7	5.22	5.77	331.6	-161.4	112.9	2.70	4.01	1	GAP-live	0	0.42	0.00	0.42	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:i	0			
pdvd	039252_14	77	0	2255	2258	4	2.20	2.46	248.7	109.0	58.5	0.64	1.67	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3live:t/3live:i/3live:i/3live:i	0			
pdvd	039252_14	78	0	2864	2865	2	1.14	1.77	154.1	78.0	150.4	1.44	1.55	1	GAP-short	0	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:t/1blank:i	0			
pdvd	039252_14	78	0	2889	2900	12	7.44	6.74	141.4	67.1	148.4	2.87	4.09	3	GAP-short	0	0.62	0.00	0.62	0.00	0.00	0.08	0.00	0.17	3live:i/1dead:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0			
pdvd	039252_14	78	0	2906	2909	4	2.37	3.01	135.0	62.9	147.7	1.65	2.12	3	GAP-short	0	0.83	0.00	0.83	0.00	0.00	0.00	0.00	0.25	3live:i/3live:i	0			
pdvd	039252_14	80	0	3308	3309	2	1.02	1.74	275.7	-160.6	51.5	1.49	1.06	2	GAP-short	0	0.67	0.00	0.67	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i	0			
pdvd	039252_14	80	0	3512	3514	3	2.09	2.55	177.4	-201.8	125.8	6.64	nan	1	GAP-live	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3live:i/1blank:t	0			
