arm	event	block	npts	ngood	length	has_left	f_low	nbins	k	shape	contrast	qneg	holes
arm	028084_19	590	426	424	274.6003	1	0.0047	8	1.0768	0.0636	1.6390	0	0
arm	028084_19	610	107	107	67.5478	0	0.0841	8	0.7844	0.4105	0.9881	0	0
arm	028084_2	190	503	503	329.5468	0	0.0915	8	1.0685	0.0930	2.5361	27	5
arm	028084_2	200	223	217	141.6196	1	0.0507	7	1.0697	0.1141	1.8645	2	0
arm	028084_2	260	143	109	86.2067	1	0.3761	8	0.4084	0.5085	0.7806	36	6
arm	028084_2	490	234	232	150.8940	1	0.0000	8	0.9627	0.2846	0.5869	0	0
arm	028084_2	661	52	52	32.5030	0	0.0385	7	1.0534	0.4756	0.8127	0	0
arm	028084_20	200	372	372	254.0323	0	0.1828	8	0.4801	0.6416	0.5081	32	5
arm	028084_20	260	171	169	105.3059	0	0.8225	9	0.1809	0.4419	1.3368	104	13
arm	028084_20	280	121	119	75.7088	1	0.1176	8	0.9462	0.2267	2.7828	9	1
arm	028084_20	650	93	93	56.8202	0	0.2151	8	0.4885	0.7505	0.4971	12	2
arm	028084_20	1070	182	165	119.5205	1	0.0000	8	1.1391	0.0837	2.0158	0	0
arm	028084_20	1160	297	297	192.2351	0	0.0000	7	1.0569	0.0565	2.5514	0	0
arm	028084_20	1240	346	346	223.7466	0	0.0173	8	1.1162	0.0364	2.3911	5	1
arm	028084_21	170	94	94	59.2577	0	0.1170	8	0.8255	0.3659	1.3131	4	1
arm	028084_21	200	43	43	27.4508	0	0.2558	6	0.2575	0.9510	1.0561	9	1
arm	028084_21	550	239	239	150.6044	0	0.0753	8	1.1060	0.0662	2.7181	7	1
arm	028084_21	560	422	422	261.4286	0	0.0000	8	0.7399	0.1817	1.5635	0	0
arm	028084_21	1200	513	513	330.5903	0	0.0292	8	1.0928	0.0701	2.2103	5	1
arm	028084_21	1320	301	300	194.9860	1	0.0633	7	1.2472	0.1404	0.8017	16	1
arm	028084_21	1340	446	440	283.5417	0	0.5705	8	0.1684	0.6835	0.8457	189	9
arm	028084_22	30	263	262	171.4360	0	0.0725	8	0.5664	0.5309	0.4667	8	1
arm	028084_22	440	412	410	269.0380	0	0.0780	8	1.0996	0.0424	2.4861	23	2
arm	028084_23	450	931	918	610.0710	0	0.2516	8	0.0719	0.5865	0.0677	197	14
arm	028084_23	460	100	100	65.7105	0	0.6200	8	0.1981	1.1765	0.9053	50	4
arm	028084_23	510	536	529	340.8276	1	0.0038	8	1.0120	0.0368	2.5275	2	0
arm	028084_23	530	86	86	55.8984	0	0.0698	8	0.8830	0.3190	0.6754	5	1
arm	028084_23	1140	313	307	200.8782	1	0.0098	8	1.0974	0.0896	2.0559	3	1
arm	028084_23	1220	99	99	62.1030	0	0.0000	8	0.8267	0.1784	1.1331	0	0
arm	028084_23	1250	1163	1163	748.4224	0	0.0095	8	0.9842	0.0532	1.9670	4	1
arm	028084_24	471	35	33	51.3889	0	0.9394	3	0.1342	0.3533	1.8961	27	1
arm	028084_24	490	406	406	260.9768	0	0.0074	8	1.0151	0.2469	3.8027	0	0
arm	028084_24	520	108	108	68.7434	0	0.0000	8	1.0841	0.0847	2.5487	0	0
arm	028084_24	650	255	255	165.5714	0	0.0157	8	0.8341	0.2321	0.4776	1	0
arm	028084_24	1030	616	616	396.4198	0	0.0049	8	0.8295	0.1811	0.5318	1	0
arm	028084_24	1110	250	238	160.0139	1	0.0042	8	0.9872	0.0569	1.8605	4	1
arm	028084_25	360	281	274	177.3062	1	0.0000	8	1.0925	0.0780	1.8011	0	0
arm	028084_25	390	267	267	166.6702	0	0.0562	8	0.8186	0.3257	0.1301	11	3
arm	028084_26	1090	75	75	46.8131	0	0.0000	8	1.1787	0.1125	2.3584	0	0
arm	028084_26	1150	343	343	226.4401	0	0.0000	9	1.0658	0.0680	2.8490	0	0
arm	028084_26	1180	54	50	37.2790	0	0.8400	7	0.0415	1.5292	0.6880	45	1
arm	028084_27	260	212	201	133.4655	0	0.6219	6	0.2114	0.6666	nan	99	10
arm	028084_27	330	141	140	89.8279	0	0.1357	8	0.5467	0.9925	0.8711	17	3
arm	028084_27	460	89	78	58.7588	0	0.0897	8	0.6876	0.8478	1.1585	17	1
arm	028084_27	570	208	206	131.3065	0	0.2670	8	0.3069	0.8379	0.0951	43	4
arm	028084_27	930	346	346	219.6027	0	0.0058	8	0.9457	0.2770	0.3158	2	0
arm	028084_27	1040	530	530	332.5547	0	0.0132	8	0.6795	0.5852	0.3123	5	1
arm	028084_27	1070	163	163	104.9511	0	0.0245	7	1.1016	0.1358	0.5051	0	0
arm	028084_27	1110	45	45	55.5163	0	0.9111	5	0.1353	0.7046	nan	38	3
arm	028084_28	1060	166	147	106.9376	0	0.0544	8	0.6830	0.2076	0.7938	26	1
arm	028084_28	1100	492	492	315.5061	0	0.0000	8	1.1393	0.0448	2.8231	0	0
arm	028084_29	380	44	44	27.5161	0	0.5909	6	0.3080	0.6027	1.9398	19	3
arm	028084_29	440	307	307	210.9398	0	0.1726	8	0.4870	0.5240	0.2522	26	3
arm	028084_29	1011	91	91	56.5927	0	0.0659	8	0.7625	0.2771	0.6357	3	0
arm	028084_29	1150	155	155	97.6809	0	0.1032	8	0.7528	0.8312	0.1837	9	2
arm	028084_3	220	326	241	200.4168	1	0.4813	8	0.3212	0.4629	3.9058	176	8
arm	028084_3	230	69	60	44.5678	1	0.1833	7	0.9441	0.7310	2.0323	10	1
arm	028084_3	270	278	278	180.2897	0	0.0791	7	0.9436	0.1839	1.1506	10	1
arm	028084_3	280	44	44	26.3794	0	0.6136	6	0.2243	0.7500	0.5233	20	3
arm	028084_3	490	47	45	71.1139	0	0.2667	3	0.2837	0.7700	nan	10	2
arm	028084_3	720	372	372	238.2938	0	0.0215	8	1.0386	0.3976	0.5054	8	1
arm	028084_3	900	624	610	398.5472	1	0.0016	8	1.1306	0.1166	0.4229	0	0
arm	028084_3	910	90	90	58.4490	0	0.2889	8	0.3693	0.9376	3.3625	22	1
arm	028084_30	330	120	119	75.0070	0	0.2773	8	0.4020	0.5125	0.4565	19	2
arm	028084_30	340	243	243	153.7895	0	0.0165	8	0.7655	0.2268	0.4018	0	0
arm	028084_30	370	651	651	416.7444	0	0.0061	8	1.0527	0.0486	1.5739	4	1
arm	028084_30	1070	19	9	46.5645	0	1.0000	1	nan	nan	nan	17	1
arm	028084_4	410	355	355	225.5436	0	0.0000	8	1.1400	0.0842	1.9039	0	0
arm	028084_4	530	295	268	183.9559	0	0.5522	6	0.1232	0.9052	9.1794	161	5
arm	028084_4	1140	462	450	293.7212	1	0.0378	8	1.1224	0.0941	1.4322	15	2
arm	028084_4	1190	423	402	272.0494	1	0.0124	8	1.1132	0.0992	1.9013	7	1
arm	028084_5	1150	68	68	41.6899	0	0.0000	8	1.0496	0.2660	2.8606	0	0
arm	028084_6	500	15	15	61.6000	0	0.6000	1	nan	nan	nan	0	0
arm	028084_6	970	362	337	232.8078	1	0.0000	8	1.0698	0.0350	1.5804	3	0
arm	028084_6	1150	281	281	179.4710	0	0.0107	7	0.8904	0.1142	nan	2	0
arm	028084_6	1170	132	132	80.4657	0	0.0530	8	1.0809	0.1224	2.6270	4	1
arm	028084_7	360	217	208	133.4110	0	0.6106	6	0.3242	0.5570	2.8419	104	14
arm	028084_7	450	462	462	293.8249	0	0.0000	8	1.1117	0.0547	2.4792	0	0
arm	028084_7	560	603	603	382.2465	0	0.0000	8	1.0781	0.0490	2.7620	0	0
arm	028084_7	610	181	177	115.6556	0	0.0621	8	1.1133	0.0978	2.2649	14	2
arm	028084_7	1090	46	24	29.3418	0	0.9167	2	0.0881	0.6079	2.7508	41	1
arm	028084_7	1240	718	695	461.7409	1	0.0144	8	1.1322	0.0516	1.9059	6	2
arm	028084_8	360	890	850	558.7477	0	0.5494	8	0.2004	0.3244	1.4602	415	23
arm	028084_8	370	240	240	155.1083	0	0.0250	7	1.1707	0.1323	1.6646	4	1
arm	028084_8	390	15	14	89.6074	0	0.8571	0	nan	nan	nan	7	1
arm	028084_8	460	175	139	125.4332	1	0.0000	9	1.0131	0.1874	1.8021	2	0
arm	028084_8	1100	108	108	67.7858	0	0.0185	8	1.3166	0.1851	0.5021	2	0
arm	028084_8	1200	518	509	351.0963	0	0.0511	5	0.5457	0.9183	0.3392	29	4
arm	028084_9	270	57	57	35.1574	0	0.4035	7	0.3212	0.3043	1.9409	13	2
arm	028084_9	370	44	36	155.0495	0	0.6944	1	nan	nan	nan	20	2
arm	028084_9	500	534	534	361.7544	0	0.4345	6	0.6712	0.4789	0.4067	182	7
arm	028084_9	520	126	126	80.0607	0	0.0000	8	0.8923	0.1140	0.9931	0	0
arm	029107_0	490	48	38	114.2909	0	0.4737	4	0.3865	0.6147	2.7977	24	2
arm	029107_0	500	274	274	172.3978	0	0.0328	8	1.1626	0.0972	0.2008	5	0
arm	029107_0	560	28	28	52.5212	0	0.6786	3	0.2365	0.6538	0.3599	11	3
arm	029107_0	1030	18	12	10.8242	0	0.6667	1	nan	nan	nan	12	1
arm	029107_0	1270	70	55	44.3582	1	0.0000	7	0.8916	0.2006	1.8737	0	0
arm	029107_1	320	216	207	133.9867	0	0.4155	8	0.5208	0.4739	3.4469	61	5
arm	029107_1	420	46	46	132.0248	0	0.5217	3	0.3289	1.0554	nan	12	3
arm	029107_1	500	528	528	342.2710	0	0.0000	8	0.8368	0.3296	0.8568	0	0
arm	029107_1	820	273	273	174.2003	0	0.0293	8	0.7904	0.5903	0.2685	6	1
arm	029107_1	850	202	202	129.9291	0	0.0842	7	0.6157	0.9120	0.4341	12	1
arm	029107_10	370	284	284	178.0818	0	0.4648	8	0.3062	0.6017	0.6268	84	9
arm	029107_10	500	180	180	111.3146	0	0.5889	8	0.3344	0.2867	0.8547	80	8
arm	029107_10	800	59	59	36.7130	0	0.1525	7	0.4988	0.2424	1.3215	4	0
arm	029107_11	180	84	84	53.1685	0	0.0476	8	1.3768	0.4563	1.5682	1	0
arm	029107_11	220	127	121	77.4590	0	0.3719	8	0.4519	0.6010	0.1961	46	5
arm	029107_11	260	425	406	268.6196	1	0.0640	8	0.9164	0.2344	0.3616	16	4
arm	029107_11	330	278	276	180.3976	1	0.0326	8	1.0321	0.1244	1.6743	3	1
arm	029107_11	740	35	26	21.7165	1	0.0769	5	0.8216	0.4517	nan	0	0
arm	029107_11	860	709	709	455.9179	0	0.0028	7	1.2205	0.1056	0.3681	1	0
arm	029107_11	900	419	419	267.6177	0	0.0000	8	1.0961	0.1391	1.1671	0	0
arm	029107_12	210	333	333	210.5799	0	0.3063	8	0.2155	0.7958	2.5614	80	8
arm	029107_12	330	107	90	73.2469	1	0.2889	7	0.3878	0.5903	2.5578	31	4
arm	029107_12	480	118	118	73.0007	0	0.5424	8	0.2969	0.6297	0.3514	49	4
arm	029107_12	950	229	228	144.7567	1	0.0000	8	1.1474	0.0685	1.3418	0	0
arm	029107_12	1080	752	752	484.4242	0	0.0000	8	1.1279	0.0427	2.7746	0	0
arm	029107_12	1290	647	647	417.3668	0	0.0124	8	1.1043	0.1101	2.7771	6	1
arm	029107_13	520	177	177	109.9529	0	0.0000	8	0.8649	0.2924	1.0316	0	0
arm	029107_13	1110	57	57	35.7654	0	0.0351	7	1.2269	0.3823	0.2513	1	0
arm	029107_13	1140	161	161	104.5100	0	0.0248	8	0.9827	0.0894	1.4129	4	1
arm	029107_14	450	213	213	135.0055	0	0.4977	8	0.0908	0.8429	0.7491	89	7
arm	029107_14	890	162	162	102.1925	0	0.0000	8	1.0252	0.3268	0.6176	0	0
arm	029107_15	170	320	320	199.8729	0	0.3969	8	0.2367	1.2065	1.1062	103	9
arm	029107_15	400	207	207	131.7836	0	0.5507	7	0.3180	0.7237	0.6738	81	8
arm	029107_15	570	77	77	47.8072	0	0.4935	9	0.2943	0.2502	1.4424	19	1
arm	029107_15	1180	261	261	167.6958	0	0.0115	8	1.0025	0.1106	2.7480	1	0
arm	029107_15	1420	175	173	109.6974	0	0.0289	7	1.2737	0.1359	0.6039	6	1
arm	029107_16	410	464	462	294.5837	0	0.0931	7	0.6938	0.2266	1.2572	27	3
arm	029107_16	460	364	359	227.8507	1	0.0919	7	0.7995	0.2785	1.1369	25	1
arm	029107_16	790	69	69	42.4959	0	0.0870	8	0.6791	0.2803	1.0112	4	1
arm	029107_16	1060	545	532	353.9066	1	0.0188	8	1.0373	0.0761	2.1112	11	1
arm	029107_16	1080	346	344	223.1375	0	0.0814	7	0.7041	0.5143	1.7566	25	4
arm	029107_17	330	503	482	329.0894	0	0.0664	8	0.8320	0.6381	0.3320	44	4
arm	029107_18	240	78	72	50.5589	1	0.2361	8	0.4197	0.1971	1.4308	14	2
arm	029107_18	310	402	399	249.3046	0	0.2331	8	0.4730	0.9960	nan	76	12
arm	029107_18	340	146	146	89.5325	0	0.2329	8	0.4153	0.6188	1.5498	22	4
arm	029107_18	440	770	766	491.0947	0	0.0822	7	0.2947	0.8462	4.0571	49	4
arm	029107_18	541	34	17	45.2612	0	0.8824	2	0.1377	0.4880	nan	29	2
arm	029107_18	590	258	252	160.2122	0	0.0754	6	0.8594	0.4952	0.1793	22	2
arm	029107_18	790	470	457	297.3998	0	0.5295	8	0.1811	0.6047	0.8224	208	15
arm	029107_18	1300	463	463	297.1155	0	0.0022	8	1.1214	0.0428	2.4249	0	0
arm	029107_18	1460	415	395	263.9787	1	0.0000	8	1.0151	0.0584	1.7166	1	0
arm	029107_19	330	139	138	88.8529	0	0.0942	8	0.7800	0.2962	0.3954	9	0
arm	029107_19	950	977	977	630.8443	0	0.0123	8	0.9998	0.2867	2.1100	4	0
arm	029107_19	1060	402	375	266.2374	1	0.0427	8	1.1569	0.1543	0.1997	16	3
arm	029107_19	1110	179	178	121.0462	0	0.0225	5	0.9079	0.5032	0.3062	4	1
arm	029107_19	1200	237	237	151.3984	0	0.0127	8	0.9347	0.5198	0.7697	3	1
arm	029107_2	640	628	622	389.2512	0	0.5563	8	0.3690	0.5703	0.6465	232	27
arm	029107_2	1170	10	5	49.6537	0	1.0000	1	nan	nan	nan	9	1
arm	029107_20	480	83	82	230.5398	0	0.7683	2	0.1907	0.4587	1.0264	37	4
arm	029107_20	570	168	167	104.9380	1	0.0000	8	1.0854	0.1155	1.8405	0	0
arm	029107_20	1390	448	446	280.3070	1	0.0022	8	1.0564	0.0577	0.4008	0	0
arm	029107_20	1480	218	218	140.9914	0	0.0000	8	1.0199	0.0499	2.2095	0	0
arm	029107_20	1510	889	881	572.4468	1	0.1271	8	0.7504	0.4584	4.8126	67	9
arm	029107_21	410	167	167	105.2716	0	0.0838	8	0.9957	0.3536	0.6163	7	0
arm	029107_21	470	35	35	22.4724	0	0.0000	6	0.8812	0.3285	4.0946	0	0
arm	029107_21	510	117	89	252.6830	0	0.8315	2	0.1341	0.4127	nan	78	9
arm	029107_21	530	66	66	41.2456	0	0.0606	8	0.8840	0.3189	0.1662	3	1
arm	029107_21	640	85	85	53.3395	0	0.1529	7	0.5562	0.6922	0.6528	8	1
arm	029107_21	650	425	425	269.9781	0	0.0165	8	0.9372	0.2303	3.6950	1	0
arm	029107_21	710	309	281	200.2840	1	0.0249	8	1.0520	0.0729	1.6009	10	1
arm	029107_22	220	24	22	15.3174	1	0.2727	4	0.2754	0.4087	nan	5	1
arm	029107_22	400	302	289	188.5465	1	0.0000	8	1.1245	0.1074	2.1094	1	0
arm	029107_22	460	91	91	55.2368	0	0.0110	8	1.1759	0.0835	2.8311	0	0
arm	029107_22	1080	115	90	73.7216	1	0.0222	7	0.9724	0.0887	2.7450	6	1
arm	029107_22	1230	413	413	265.9709	0	0.0000	7	1.0866	0.0550	2.3882	0	0
arm	029107_23	350	162	162	101.9783	0	0.3272	8	0.2699	0.8884	0.7034	40	4
arm	029107_23	410	145	145	89.9604	0	0.0345	8	1.1390	0.0559	2.7091	2	0
arm	029107_23	550	63	50	40.6176	1	0.0800	6	0.9312	0.1972	1.8925	4	1
arm	029107_23	1150	58	58	36.6440	0	0.0345	6	0.9851	0.0570	2.5773	1	0
arm	029107_23	1160	171	171	104.9543	0	0.0409	8	0.7616	0.3140	0.6280	5	1
arm	029107_23	1280	95	74	62.7245	1	0.0000	8	1.1780	0.1378	1.3597	2	0
arm	029107_24	190	132	132	82.8734	0	0.0076	8	1.1147	0.0849	2.2617	0	0
arm	029107_24	330	225	225	140.8869	0	0.0000	8	1.1254	0.0549	2.6982	0	0
arm	029107_24	470	68	34	42.5291	1	0.0000	5	0.9634	0.2427	2.7146	0	0
arm	029107_24	1110	1111	1075	724.0672	1	0.0949	8	1.1013	0.0899	2.0732	56	8
arm	029107_25	270	90	59	57.2640	0	0.9153	3	0.2365	0.3840	nan	70	3
arm	029107_25	930	50	50	30.0410	0	0.7800	6	0.1495	0.5767	10.0792	37	2
arm	029107_25	1090	151	151	98.5622	0	0.0000	8	1.0311	0.2066	2.3213	0	0
arm	029107_25	1100	261	236	166.0914	1	0.0042	8	1.1121	0.0721	1.8682	4	1
arm	029107_26	270	232	232	144.3713	0	0.3793	8	0.5504	0.6064	0.2687	71	9
arm	029107_26	570	242	238	151.3869	0	0.5420	9	0.2028	0.8695	1.0780	96	9
arm	029107_26	880	121	121	76.9006	0	0.0331	8	0.5488	0.2146	2.7042	0	0
arm	029107_26	890	96	96	62.3897	0	0.0000	7	0.7846	0.2656	0.6337	0	0
arm	029107_26	1110	373	373	232.4699	0	0.0000	8	1.2073	0.1061	2.3624	0	0
arm	029107_27	380	273	273	177.7645	0	0.0037	8	0.8578	0.0965	0.4869	0	0
arm	029107_27	390	79	79	50.2135	0	0.3038	8	0.5857	0.5090	4.1965	17	1
arm	029107_27	990	88	88	55.8274	0	0.0000	7	1.4260	0.1132	1.8500	0	0
arm	029107_28	300	29	26	18.1160	1	0.0000	4	1.7235	0.0501	nan	0	0
arm	029107_28	540	85	84	52.7924	0	0.8333	8	0.1896	0.3379	1.9668	58	4
arm	029107_28	1090	854	817	558.2432	1	0.0061	7	1.0902	0.0487	0.9330	1	0
arm	029107_29	680	120	120	118.6212	0	0.0083	5	0.6968	0.3278	nan	0	0
arm	029107_29	1190	89	89	54.9356	0	0.0449	9	1.2949	0.2619	3.9628	0	0
arm	029107_3	230	165	165	107.8807	0	0.0545	8	0.6462	0.5470	0.6995	3	0
arm	029107_3	860	254	254	166.3828	0	0.0945	7	0.7044	0.1819	1.6477	17	2
arm	029107_3	920	131	112	81.1679	1	0.0000	8	1.1092	0.0231	1.9061	0	0
arm	029107_3	990	140	131	89.8038	1	0.0534	8	1.0350	0.2116	1.6223	2	0
arm	029107_3	1070	497	474	312.5920	0	0.0148	5	0.4968	1.4527	nan	29	1
arm	029107_3	1110	513	508	322.3402	1	0.0591	8	1.1133	0.1083	2.0419	26	2
arm	029107_4	580	308	303	195.0628	1	0.0033	8	0.9686	0.0601	0.9565	1	0
arm	029107_4	690	117	111	74.8386	1	0.0000	8	1.1785	0.1440	1.7959	0	0
arm	029107_4	720	85	85	53.8977	0	0.0000	8	1.7414	0.2306	1.6240	0	0
arm	029107_4	1230	350	350	219.7556	0	0.0514	8	1.0651	0.0722	2.6712	12	2
arm	029107_5	280	70	70	42.5230	0	0.4429	8	0.3256	0.5266	0.6388	23	2
arm	029107_5	310	140	140	93.9643	0	0.1929	8	0.7043	0.3125	0.1830	14	3
arm	029107_5	340	164	158	116.8245	0	0.4873	7	0.2556	0.8698	1.3930	64	5
arm	029107_5	370	584	583	375.9464	0	0.0017	8	0.8142	0.2836	0.7039	2	0
arm	029107_5	390	45	45	28.4923	0	0.4889	6	0.2318	0.8275	0.4751	12	2
arm	029107_5	420	112	112	160.9191	0	0.5804	4	0.2132	0.4818	4.0823	34	4
arm	029107_5	930	61	30	39.4793	1	0.7333	4	0.2169	0.9549	nan	21	2
arm	029107_5	960	116	116	72.4848	0	0.0259	8	0.6451	0.4217	0.9624	3	1
arm	029107_5	1070	10	10	28.5933	0	0.6000	1	nan	nan	0.4714	2	0
arm	029107_6	1220	117	117	72.9997	0	0.0085	8	1.0601	0.0754	2.3813	0	0
arm	029107_6	1240	281	278	179.8214	0	0.0288	7	0.7789	0.2987	0.3873	6	1
arm	029107_7	320	460	460	311.1502	0	0.0783	8	1.0860	0.0553	2.3505	21	2
arm	029107_7	400	133	124	84.0193	0	0.3952	7	0.1714	1.0167	10.8947	55	2
arm	029107_7	850	303	303	195.4426	0	0.0033	9	0.9176	0.4088	0.9378	0	0
arm	029107_8	390	40	39	24.4977	0	0.3846	6	0.2867	0.6675	1.0458	13	2
arm	029107_8	1070	643	643	414.4175	0	0.0000	8	0.6583	0.4250	1.0999	0	0
arm	029107_8	1360	1026	1026	666.0288	0	0.0156	9	0.5815	0.3890	1.3214	7	0
arm	029107_9	630	105	105	67.5967	0	0.7905	8	0.2081	0.5387	1.7432	65	2
arm	029107_9	1090	368	368	235.2873	0	0.0082	8	1.1703	0.2628	1.2323	0	0
arm	029107_9	1150	353	336	234.8990	1	0.0000	8	1.0621	0.0618	1.6461	9	1
